"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"317","2020-12-21 16:27:45-03","MBM","MBM","109809","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbr.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","50416",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Jequitinhonha","Jequitinhonha, arredores","-41.0032997131348","-16.4339008331299",NA,NA,NA,"MBM109809",NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,"48921","auto",NA,NA,NA,NA,NA
"318","2020-12-21 16:27:45-03","MBM","MBM","54746","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbr.","Gibbs, P.E.; et al.; et al.","4581",NA,NA,NA,"Southern America","Brazil","São Paulo","São José do Barreiro","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,NA,"MBM054746",NA,"Gibbs, P.E.",NA,NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"319","2020-12-21 16:27:46-03","MBM","MBM","206156","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) Macbr.","Queiróz, L.P. de; et al.; et al.","3256",NA,NA,NA,"Southern America","Brazil","Bahia","Maracás","Fazenda Tanquinho","-40.4308013916016","-13.4411001205444",NA,NA,NA,"MBM206156",NA,"Lewis, G.P.",NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA
"320","2020-12-21 16:27:47-03","MBM","MBM","30203","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","Hatschbach, G.","33716",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Boi Perdido","-49.261100769043","-24.823600769043",NA,NA,NA,"MBM030203",NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"321","2020-12-21 16:27:47-03","MBM","MBM","82408","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","Landrum, L.R.","4064",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,"MBM082408",NA,"Barneby, R.",NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"322","2020-12-21 16:27:47-03","MBM","MBM","15282","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","Hatschbach, G.","24074",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Branco do Sul","Quebrada Funda","-49.3142013549805","-25.1900005340576",NA,NA,NA,"MBM015282",NA,"Tamashiro, J.",NA,NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"323","2020-12-21 16:27:47-03","MBM","MBM","42215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","Hatschbach, G.","3043",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Estrada Tunas - Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,"MBM042215",NA,"Burkart, A.",NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"324","2020-12-21 16:27:47-03","MBM","MBM","9930","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","Hatschbach, G.","21324",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM009930",NA,"Tamashiro, J.",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"325","2019-11-01 15:28:16-03","PUC-RIO","FCAB","1688","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","P. Capell S.J.","s.n.","1953","11",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"para fora da floresta, as árvores scadens.&nf;vide Pio Corr. VI.II, 585","001688",NA,"Jorge Yoshi Tamashiro",NA,NA,NA,"1981","11",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"326","2019-11-01 15:28:16-03","PUC-RIO","FCAB","4010","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","J.C. Siqueira","2213","1987","04","18",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascatinha do Pinel","-42.5311012268066","-22.2819004058838",NA,NA,"Arbusto de flores avermelhadas.","004010",NA,"J.C. Siqueira",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"327","2020-10-01 14:20:26-03","JBB","HEPH","2448","S","Plantae","Dicotyledon","Fabales","Fabaceae","Piptadenia","latifolia","Piptadenia latifolia","Benth.","Heringer, EP","16965","1978","03","16","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"328","2020-12-11 11:36:20-03","UFMG","BHCB","124112","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Kamino, LHY; Maielo Silva, L","1021","2008","07","01",NA,"?",NA,NA,NA,NA,NA,NA,NA,"trepadeira, frutos imaturos verdes","BHCB007336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-11 11:36:20-03","UFMG","BHCB","124115","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Kamino, LHY; Maielo Silva, L","1026","2008","07","01",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"BHCB007346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-11 11:36:20-03","UFMG","BHCB","159586","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Paula, LFA de; Augsten, M","339","2011","04","16","Southern America","Brasil","Minas Gerais","Teófilo Otoni","MG-418, Em afloramento granitico.","-41.260944","-17.855972","560",NA,"Arbusto escandente. Frutos imaturos verdes. Flores cremes.","BHCB007490",NA,NA,"560",NA,NA,"2012","04","-41.260944","-17.855972","01",NA,NA,NA,NA,NA,NA,NA
"331","2020-12-11 11:36:20-03","UFMG","BHCB","185730","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Barros, AM; Souza, DT","s.n.","2014","06","27","Southern America","Brasil","Minas Gerais","Itabira",NA,"-43.314364","-19.670208",NA,NA,"Escandente; Frutificação; Altura 7m; Floresta estacional semidecidual","BHCB185730",NA,NA,NA,NA,NA,"2015","05","-43.314364","-19.670208","22",NA,NA,NA,NA,NA,NA,NA
"332","2020-12-11 11:36:20-03","UFMG","BHCB","3615","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Viana, T","s.n.","1980","04","03","Southern America","Brasil","Minas Gerais",NA,"Caraça. Cruzeiro.",NA,NA,NA,NA,"terrestre;árvore;nº449;","BHCB007340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-11 11:36:20-03","UFMG","BHCB","41696","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Magalhães, GM","5087","1943","03","25","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Margem de estrada. Arbusto 3 m, ramos decumbentes, flor amarelada,depois avermelhada","BHCB007330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-11 11:36:20-03","UFMG","BHCB","47629","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Salino, A; Morais, PO","4704","1999","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHCB007345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-11 11:36:20-03","UFMG","BHCB","66389","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Barreto, HLM","10179","1939","05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHCB007324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-11 11:36:20-03","UFMG","BHCB","66390","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Barreto, HLM","6420","1933","04","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto 2 metros flor alva","BHCB007352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-11 11:36:20-03","UFMG","BHCB","66423","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Barreto, HLM","6473","1934","07","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHCB007325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-11 11:36:20-03","UFMG","BHCB","89476","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Andrade, IR; et al.","s.n.","2003","05","09","Southern America","Brasil","Minas Gerais","Pedra Azul",NA,"-41.2971992492676","-16.0053005218506",NA,NA,"Arvoreta. Caatinga/afloramento rochoso.; Arvoreta.; Caatinga/afloramento rochoso.","BHCB008522",NA,NA,NA,NA,NA,"2011","04",NA,NA,"12","39993","auto",NA,NA,NA,NA,NA
"339","2020-12-11 11:36:20-03","UFMG","BHCB","10619","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Grandi, TSM","s.n.","1986","06","01","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"BHCB007327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"340","2020-12-11 11:36:20-03","UFMG","BHCB","19659","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Pires, J","s.n.","1992","07","21","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"BHCB007355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"341","2020-12-11 11:36:20-03","UFMG","BHCB","27922","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Lombardi, JA","738","1995","04","11","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"Cálice verde, estames rosados a vermelhos, botões verdes.","BHCB007349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"342","2020-12-11 11:36:20-03","UFMG","BHCB","29647","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Lombardi, JA; Temponi, LG","920","1995","08","10","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"BHCB007332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"343","2020-12-11 11:36:20-03","UFMG","BHCB","869","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Oliveira, JA de","s.n.","1980","05","13","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"campo;escandente;planta acuelada,glandula no ápice da antera,estames gamostêno;","BHCB007341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"344","2020-12-11 11:36:20-03","UFMG","BHCB","66388","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Barreto, HLM","6453","1934","06","17","Southern America","Brasil","Minas Gerais","Belo Horizonte","Carlos Prates","-43.937801361084","-19.9207992553711",NA,NA,"flor rosea, arbusto","BHCB007350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"345","2020-12-11 11:36:20-03","UFMG","BHCB","16397","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Costa, LVC; Pequeno, PHA","248","1889","05","09","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"BHCB007351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"346","2020-12-11 11:36:20-03","UFMG","BHCB","19111","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Mendonça Filho, CV","127","1990","12",NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"BHCB007354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"347","2020-12-11 11:36:20-03","UFMG","BHCB","7615","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Andrade, PM de; et al.","166","1984","05","21","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Rafael.","-42.1391983032227","-19.7896995544434",NA,NA,"Mata atlântica;escandente-volúvel;flores brancas;","BHCB007348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"348","2020-12-11 11:36:20-03","UFMG","BHCB","7614","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Lopes, MA; et al.","511","1984","11","20","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,"Mata atlântica;arbusto;flor bege;","BHCB007347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"349","2020-12-11 11:36:20-03","UFMG","BHCB","34625","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Souza, JD","91","1996","05","29","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"BHCB007344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"350","2020-12-11 11:36:20-03","UFMG","BHCB","10564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Cordeiro, J; Poliquesi, CB; Silva, JM","1408","1995","04","18","Southern America","Brasil","Paraná","Adrianópolis","Estrada Velha da Ribeira Km 27.","-48.9911003112793","-24.6571998596191",NA,NA,NA,"BHCB007342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"351","2020-12-11 11:36:20-03","UFMG","BHCB","69577","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Stehmann, JR","3076","2002","04","01","Southern America","Brasil","Minas Gerais","Itabira","Mina Cauê - CVRD.","-43.2268981933594","-19.6191997528076",NA,NA,"Arbusto apoiante, crescendo sobre pilha de estéril da mineração","BHCB007334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA
"352","2020-12-11 11:36:20-03","UFMG","BHCB","17158","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Souza, HC","s.n.","1989","06","23","Southern America","Brasil","Minas Gerais","Rio Piracicaba","Morro Agudo.","-43.1741981506348","-19.92919921875",NA,NA,NA,"BHCB007328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17919","auto",NA,NA,NA,NA,NA
"353","2020-12-11 11:36:20-03","UFMG","BHCB","32832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Lombardi, JA","1295","1996","07","16","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,"BHCB007331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"354","2020-12-11 11:36:20-03","UFMG","BHCB","24263","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Teixeira, WA","s.n.","1994","03","25","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"BHCB007353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"355","2020-12-11 11:36:20-03","UFMG","BHCB","80331","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Alves, TMA; Sobral, M","53","2002","06","18","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"BHCB007333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"356","2020-12-11 11:36:20-03","UFMG","BHCB","66931","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Mota, RC da","733","2000","04","01","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"Planta coletada em mata semidecídua; árvore.","BHCB007335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"357","2020-12-11 11:36:20-03","UFMG","BHCB","10202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Andrade, IR; Horta, MB","149","1987","07","12","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Serra da Salitreira.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"BHCB007343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"358","2020-12-11 11:36:20-03","UFMG","BHCB","171116","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Sobral, M","15511","2013","06","10","Southern America","Brasil","Minas Gerais","São João Del Rei","Serra do Lenheiro, Proximidade da área de propriedade do Exército.","-44.2616996765137","-21.1355991363525",NA,NA,"Arbusto apoiante; frutos imaturos.; Sobre rochas.","BHCB015682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA
"359","2020-12-11 11:36:20-03","UFMG","BHCB","69722","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Tameirão Neto, E","3276","2001","02","13","Southern America","Brasil","Minas Gerais","Berilo","UHE Irapé. Rio Jequitinhonha.","-42.4655990600586","-16.9517002105713",NA,NA,"Floresta Ciliar, arbóreo","BHCB007323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31142","auto",NA,NA,NA,NA,NA
"360","2021-02-11 17:19:04-03","UFPR","UPCB","13630","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbride","Hatschbach, G.","47692","1984","04","07",NA,"Brasil","Espírito Santo",NA,"BLOQUEADO",NA,NA,NA,NA,"Semi-trepadeira, corola verde-pálido, estames creme, demum vinoso. Orla da mata..",NA,NA,"Lima, H.C. de",NA,NA,NA,"1985","01","9999","9999","01",NA,NA,NA,NA,NA,NA,NA
"361","2021-02-11 17:19:04-03","UFPR","UPCB","77023","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Macbr.","Fontana, A.P.","5400","2008","07","17",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha para as piscinas. Floresta Ombrófila Densa Altomontana com inselbergues.","-41.083611","-20.516111",NA,NA,"Árvore 9m. Frutos verdes..",NA,NA,"Barros, M.",NA,NA,NA,"2010","04","-41.083611","-20.516111","14",NA,NA,NA,NA,NA,NA,NA
"362","2021-02-11 17:19:04-03","UFPR","UPCB","13631","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbride","Hatschbach, G.","50416","1986","06","15",NA,"Brasil","Minas Gerais","Jequitinhonha","Arredores","-41.0032997131348","-16.4339008331299","200",NA,"Trepadeira lenhosa, flor alvescente. Margem rio Jequitinhonha..",NA,NA,"Garcia, F.C.P.","200",NA,NA,"2003","02",NA,NA,NA,"48921","auto",NA,NA,NA,NA,NA
"363","2021-02-11 17:19:04-03","UFPR","UPCB","21863","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbride","Hatschbach, G.","3043","1953","03","17",NA,"Brasil","Paraná","Cerro Azul","Estrada Tunas - Morro Grande","-49.261100769043","-24.823600769043",NA,NA,"Cipó, flor alvescente, mata higrófila..",NA,NA,"Garcia, F.C.P.",NA,NA,NA,"2003","03",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"364","2021-02-11 17:19:04-03","UFPR","UPCB","91120","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbr.","Silva, J.M. | Vasconcellos, G.C.","6410","2008","04","10",NA,"Brasil","Paraná","Adrianópolis","Tatupeva","-48.9911003112793","-24.6571998596191",NA,NA,"Apoiante, flor rosada. Cerrado..","UPCB0028841","UPCB0028841","Ribas, O.S.",NA,NA,NA,"2008",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"365","2020-11-10 04:40:00-03","MO","MOBOT","100156452","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","H. C. de Lima","Lima 4922","1994","7","12","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim. Reserva Biológica Poço das Antas. Estrada do Aristides, Após a 2a porteira. Área FP006.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"366","2020-11-10 04:40:00-03","MO","MOBOT","100161702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","H. C. de Lima","Lima 4547","1992","11","28","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas., Trilha para a Fazenda Portuense, proximo a entrada do cajueiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"367","2012-01-20 14:18:00-02","MO","MOBOT","1812545","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11491","1976","3","28","South America","Brazil","Minas Gerais",NA,"Ca. 1 km S of São Pedro do Suaçuí along Highway MG-3. Secondary growth along road.",NA,NA,"520.00000000",NA,NA,NA,NA,"L.M. Borges (SPF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1187",NA
"368","2012-03-19 15:20:00-03","MO","MOBOT","2912665","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Apparicio P. Duarte","Duarte 4741","1959","4","15","South America","Brazil",NA,NA,"Estrado da Guanabara, Entre Mesa do Imperador e Alto da boa Vista.",NA,NA,NA,NA,NA,NA,NA,"L.M. Borges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"369","2015-08-27 14:40:00-03","MO","MOBOT","2919870","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Ezechias P. Heringer","Heringer 1183","1979","4","17","South America","Brazil","Distrito Federal",NA,"Coleta deita no corrego Papuda. Trepadeira.",NA,NA,NA,NA,NA,NA,NA,"Pétala Gomes Ribeiro (HUEFS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
