"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","day","county","identifiedBy","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"109","2019-02-15 11:39:43-02","IPA","IPA","19808","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Academia Brasileira de Ciências","919","1971","05","Southern America","Brasil","Pernambuco","Entre Triunfo e Flores.",NA,NA,NA,NA,NA,"Erva carnosa, 40-50 cm, ereta, ramificada.","IPA0019808",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-02-15 11:39:43-02","IPA","IPA","23764","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Harley, R.M.","15023","1974","01","Southern America","Brasil","Bahia","By the side of the BA 630 highway, 23 km. South of Aracatu between Vitoria da Conquista and Brumado. Caatinga woodland.","-41.583333","-13.833333","700","700",NA,"Succulent annual heb with creamy-white flowers.","IPA0023764",NA,"13",NA,"Harley, R.M.",NA,NA,NA,NA,"-41.583333","-13.833333",NA,NA,NA,NA,NA,NA,NA
"111","2019-02-15 11:39:43-02","IPA","IPA","27669","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Pinto, G.C.P.","362","1974","08","Southern America","Brasil","Bahia","Riachão do Jacuipe, em caatinga arbórea, áreas abertas.",NA,NA,NA,NA,NA,NA,"IPA0027669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-02-15 11:39:43-02","IPA","IPA","29165","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Andrade-Lima","7005","1972","09","Southern America","Brasil",NA,"Nordeste.",NA,NA,NA,NA,NA,NA,"IPA0029165",NA,"21",NA,"Laurênio, A.",NA,"2003","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-02-15 11:39:43-02","IPA","IPA","90568","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Oliveira, M.; Mattos, M.R.; Mattos, M.R.","5144","2010","10","Southern America","Brasil","Pernambuco","Fazenda Serra Branca., Magano.","-40.972222","-9.177222","706","706",NA,"Erva ± 40cm alt. Folhas membranáceas. Caule esverdeado. Frutos esverdeados. Presença de látex. Freqüente.; Brejo de Altitude. Vegetação arbórea densa.","IPA0090568",NA,"23","Garanhuns","Oliveira, M.",NA,"2010","10","23","-40.972222","-9.177222",NA,NA,NA,NA,NA,NA,NA
"114","2019-02-15 11:39:43-02","IPA","IPA","46416","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Andrade-Lima","9287",NA,NA,"Southern America","Brasil","Pernambuco","Viagem Recife/Petrolina.",NA,NA,NA,NA,NA,NA,"IPA0046416",NA,NA,NA,"Laurênio, A.",NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-02-15 11:39:43-02","IPA","IPA","65246","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Costa e Silva, M.B.; Lucena, M.F.; Laurênio, A.; Lucena, M.F.; Laurênio, A.","1224","1997","04","Southern America","Brasil","Pernambuco","Caibeira. Fazenda Cascavel.",NA,NA,NA,NA,NA,"Erva verde com manchas ferrugíneas, vrácteas verde","IPA0065246",NA,"19",NA,"Lucena, A.",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-02-15 11:39:43-02","IPA","IPA","66092","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Lima, V.C.; Costa e Silva, M.B.; Rita Pereira; Costa e Silva, M.B.; Rita Pereira","93","2002","05","Southern America","Brasil","Pernambuco","Sítio Alegre.","-38.22","-7.930833",NA,NA,NA,"Fruto creme. Bácteas verdes.","IPA0066092",NA,"07","Serra Talhada","Lima, V.C.",NA,"2004","05",NA,"-38.22","-7.930833",NA,NA,NA,NA,NA,NA,NA
"117","2019-02-15 11:39:43-02","IPA","IPA","82420","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Cano, O.; Alcina Viana; Rita, M.; Irapuan, J.; Ferreira, L.C.; et al.; Alcina Viana; Rita, M.; Irapuan, J.; Ferreira, L.C.; et al.","764","2007","07","Southern America","Brasil","Pernambuco","Vale do Catimbau, Paraíso Tropical, no alto do lajeiro, entre rochas","-37.238611","-8.581389","903","903",NA,"Erva com látex branco, ca. de 30 cm de altura, flores pequenas, esverdeadas, com brácteas verdes, grandes","IPA0082420",NA,"18","Buíque","Costa e Silva, M.B.",NA,"2008","03","13","-37.238611","-8.581389",NA,NA,NA,NA,NA,NA,NA
"118","2019-02-15 11:39:43-02","IPA","IPA","8250","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Andrade-Lima","2203","1955","10","Southern America","Brasil",NA,"Fernando de Noronha. Alto prox. ao Santo Antônio.",NA,NA,NA,NA,NA,"Erva.","IPA0008250",NA,"19",NA,"Lima, A.",NA,"1955","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-02-15 11:39:43-02","IPA","IPA","83604","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Leite, M.S.; Wanderley, A.M.; Gomes, P.; Wanderley, A.M.; Gomes, P.","653","2008","02","Southern America","Brasil","Pernambuco","Pedra do Trevo, Zona da Mata Pernambucana.","-35.720278","-8.687","307","307",NA,"Subarbusto formador de ilha de vegetação. Indivíduos em plena fase reprodutiva. Estruturas reprodutivas verdes, sem odor.; Afloramento rochoso.","IPA0083604",NA,"28","Catende","Gomes, P.",NA,"2008","02","28","-35.720278","-8.687",NA,NA,NA,NA,NA,NA,NA
"120","2019-07-26 11:39:57-03","IPA","IPA","73998","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Braga, D.V.; Alcântara, F.; Cortez, J.A.; et al.; Alcântara, F.; Cortez, J.A.; et al.","73998","2005","07","Southern America","Brasil","Alagoas","Fazenda Curralinhos","-37.7566986083984","-9.62360954284668",NA,NA,NA,NA,"IPA0073998",NA,"10","Piranhas","Lucena, M.F.",NA,"2007","05",NA,NA,NA,"32231","auto",NA,NA,NA,NA,NA
"121","2019-02-15 11:39:43-02","IPA","IPA","82596","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Rita Pereira","2708","2008","06","Southern America","Brasil","Pernambuco","Vale do Catimbau, Caatinga.","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Herbácea.","IPA0082596",NA,"19","Buíque",NA,NA,NA,NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA
"122","2019-02-15 11:39:43-02","IPA","IPA","65351","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Webster, G.L.","25679","1986","11","Southern America","Brasil","Pernambuco",NA,"-37.690299987793","-8.54055976867676",NA,NA,NA,NA,"IPA0065351",NA,NA,"Ibimirim",NA,NA,NA,NA,NA,NA,NA,"45154","auto",NA,NA,NA,NA,NA
"123","2019-02-15 11:39:43-02","IPA","IPA","43256","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Lima, V.C.","63","1982","05","Southern America","Brasil","Pernambuco","PE - 360 à 9 km da cidade.","-37.690299987793","-8.54055976867676",NA,NA,NA,"Erva de 30 a 40 cm. Brácteas verdes passando a verde-claras. Ovário ve","IPA0043256",NA,"26","Ibimirim","Laurênio, A.",NA,"2003","07",NA,NA,NA,"45154","auto",NA,NA,NA,NA,NA
"124","2019-02-15 11:39:43-02","IPA","IPA","31367","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Fotius, G.","3408","1983","04","Southern America","Brasil","Pernambuco","CPATSA. Caatinga. Baixada em solo amarelo úmido. Camada de areia em superfície.","-40.5008010864258","-9.39861011505127",NA,NA,NA,"Erva perene, erecta, 30-50 cm altura. verde mais amarelo, mais claro abaixo Flor verde, apetala - Brácteas verde amarelo (cor Fenologia: fl2. Pode tornar-se sub arbusto de 1 m","IPA0031367",NA,"08","Petrolina","Fotius, G.",NA,"1983","11",NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"125","2019-02-15 11:39:43-02","IPA","IPA","4222","S","Plantae","Plantae",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Pickel, B.","282","1919","06","Southern America","Brasil","Pernambuco","Tapera, S. Bento. Capoeira e pastos à sombra.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0004222",NA,NA,"São Lourenço da Mata","Pilger",NA,"1928","10",NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA
"126","2020-12-20 21:16:59-03","UFV","VIC","5273","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Fontella, J.P.; et al.","1025","1978","05",NA,"Brasil","Minas Gerais","BR 120 em direção à Ponte Nova, Beira de estrada, solo argiloso vermelho.","-42.8567008972168","-20.6511001586914",NA,NA,NA,"Planta herbácea, 30-40 cm de altura, esporadica; flores verdes ou avermelhadas. Brácteas dorsalmente avermelhadas. Látex alvo. Junot com outras plantas ruderais.","VIC005273","VIC005273","21","Teixeiras",NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA
"127","2020-12-20 21:16:59-03","UFV","VIC","10617","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Martins, B.M.","s.n.","1988","12",NA,"Brasil","Minas Gerais","Campus da UFV, Cultura de seringueira (Agronomia).","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Erva daninha com látex, ciátio e brácteas da mesma coloração (verde).","VIC010617","VIC010617","20","Viçosa",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"128","2020-12-20 21:16:59-03","UFV","VIC","22275","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Mota, A.L.P.; et al.","2098","1993","11",NA,"Brasil","Minas Gerais","UHE de Miranda - Área 28","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Flores amarelo esverdeadas.","VIC022275","VIC022275","24","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"129","2019-11-21 14:35:38-03","UFJF","CESJ","40356","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","D.S. Pifano; R.M. Castro; P.O. Garcia; A.S.M. Valente","466","2003","02","América do Sul","Brasil","Minas Gerais","Serra dos Núcleos, Faz. Primavera.","-43.0106010437012","-21.5400009155273",NA,NA,NA,"Erva ca. 0,6m na borda da mata, próxima ao pasto em local de clareira. Brácteas verdes e flores masculinas alvas.","CESJ040356",NA,"11","São João Nepomuceno","R.M. Castro",NA,"2003","04",NA,NA,NA,"20981","auto",NA,NA,NA,NA,NA
"130","2019-11-21 14:35:38-03","UFJF","CESJ","10269","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","L. Krieger","CESJ10269","1971","04","América do Sul","Brasil","Rio de Janeiro",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,"Perto da praia. Bubarbusto. Brácteas verde-claro. Leitosa. Fl. amarelo-esverdeadas.","CESJ010269",NA,"04","Rio das Ostras","M.Alves",NA,"1991","05","03",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"131","2019-11-27 13:48:25-03","UFS","ASE","12229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Costa, SM; Calazans, C; Santos, E","465","2008","09","Southern America","Brasil","Sergipe","Parque Nacional da Serra de Itabaiana, Serra do Cajueiro.","-37.315","-10.758056",NA,NA,NA,"Campo graminoso (moita).","ASE0023137",NA,"20","Areia Branca","Lucena, MFA",NA,"2010","07","29","-37.315","-10.758056",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-27 13:48:25-03","UFS","ASE","4453","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Viana, G","1572","1986","08","Southern America","Brasil","Sergipe","Fazenda Barra da Onça","-37.684167","-9.805278",NA,NA,NA,"Arbusto. 80. cm. Flores esverdeadas.; Arbusto. 80. cm. Flores esverdeadas.; Caatinga hipoxerófila.","ASE0015680",NA,"01","Poço Redondo","Silva, OLM",NA,"2012","07","19","-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-27 13:48:25-03","UFS","ASE","36953","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Costa, G; Moraes, ACS","1725","2016","02","Southern America","Brasil","Bahia","Fazenda de Jeziel.","-41.4122","-11.0417",NA,NA,NA,"Erva ca. 40 cm., folhas suculentas. Frutos verdes (HURB 11424).; Caatinga arbórea.","ASE0038029","ASE0038029","24","São Gabriel","Silva, OLM",NA,"2017","07","03","-41.4122","-11.0417",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-27 13:48:25-03","UFS","ASE","34926","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Santana Júnior, JA; Figueiredo, MAM; Schettino. S.C.","317","2015","08","Southern America","Brasil","Sergipe","Fazenda Vassouras, No entorno da Caverna Vassouras","-37.0805","-10.412",NA,NA,NA,"Herbácea. Aproximadamente 40 cm.; Mata Atlântica","ASE0035702","ASE0035702","31","Divina Pastora","Silva, OLM",NA,"2017","07","03","-37.0805","-10.412",NA,NA,NA,NA,NA,NA,NA
"135","2020-05-26 14:30:37-03","UFCG","CSTR","4820","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Ferreira, C.D.; Lucena, D.S.","82","2012","08",NA,"Brasil","Paraíba","caatinga","-36.954833","-6.808917","271","271",NA,"Erca semi-decumbente, brácteas verdes, flres verdes com estames amarelos; Cachoeira de São Porfírio",NA,NA,"24","Várzea","Ferreira, C.D.",NA,"2012","08","24","-36.954833","-6.808917",NA,NA,NA,NA,NA,NA,NA
"136","2020-05-26 14:30:37-03","UFCG","CSTR","3739","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Lucena, M.F.A.","1058","2005","07",NA,"Brasil","Pernambuco","Caatinga, solo arenoso branco pedregoso","-37.2385","-8.540722",NA,NA,NA,"Planta herbácea latescente, folhas cartáceas, brácteas e ciáticos de cor verde; Serra do Catimbau",NA,NA,"30","Buíque","Lucena, M.F.A.",NA,NA,NA,NA,"-37.2385","-8.540722",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:29:37-03","UNICAMP","UEC","157065","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Kinoshita, JH; Kotovski, ER; Galvão, JC; Braga, KRR; Pereira, MR; Marchiori, NM","11202","2011","02",NA,"Brazil","Minas Gerais","Serra da Canastra, Trilha do Macaco.","-46.54","-20.486944","949","949",NA,"Herbácea, 70 cm de altura.; Floresta Estacional Semidecidual.","UEC015285","UEC015285","19","Delfinópolis","Silva, OLM",NA,"2012","07","19","-46.54","-20.486944",NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:29:37-03","UNICAMP","UEC","201627","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Dávila, N; Moura, EO; Fontes, AL","6595","2016","06",NA,"Brazil","Rio Grande do Norte","Campus UFRN. Mata dos Saguis.","-35.200833","-5.8425",NA,NA,NA,"Herbácea 1m. Frutos verdes.","UEC170863","UEC170863","08","Natal",NA,NA,NA,NA,NA,"-35.200833","-5.8425",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:29:37-03","UNICAMP","UEC","203724","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Durigan, G; Pilon, NAL","321","2019","09",NA,"Brazil","São Paulo","Horto Santa Fé C, Fazenda da International Paper","-48.181947","-22.247961",NA,NA,NA,"Erva, 70 cm de altura, encontrada a pleno sol em cerrado em regeneração após cultivo eucalipto; Cerrado em regeneração","UEC182981","UEC182981","25","Brotas","Durigan, G",NA,"2019","09","25","-48.181947","-22.247961",NA,NA,NA,NA,NA,NA,NA
"140","2019-08-20 10:11:25-03","UNICAMP","UEC","32985","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Campêlo, CR","1813","1982","04",NA,"Brazil","Pernambuco","Fazenda Serra Grande","-35.635833","-8.216667",NA,NA,NA,"flor","UEC153514","UEC153514","10","Gravatá","Kinoshita, LS",NA,"1983",NA,NA,"-35.635833","-8.216667",NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:11:25-03","UNICAMP","UEC","4765","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Polo, M","10263","1979","05",NA,"Brazil","São Paulo","Barão de Geraldo","-46.05","-22.8",NA,NA,NA,"flor, Herbpaceo,0,4 m alt., flores verdes, meio do campo","UEC153515","UEC153515","08","Campinas",NA,NA,NA,NA,NA,"-46.05","-22.8",NA,NA,NA,NA,NA,NA,NA
"142","2019-08-20 10:11:25-03","UNICAMP","UEC","82830","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Stranghetti, V","506","1995","04",NA,"Brazil","São Paulo",NA,"-49.516667","-19.916667",NA,NA,NA,"flor, Herbácea, ca 50 cm latecente, brácteas esverdedas. Interior da mata, região de clareira (Estação de coleta 3)","UEC153517","UEC153517","25","Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA
"143","2019-08-20 10:11:25-03","UNICAMP","UEC","96529","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Araújo, FS","s.n.","1994","10",NA,"Brazil","Ceará","Jaburuna / Sul, Planalto da Ibiapaba","-40.9211006164551","-3.85443997383118","830","830",NA,"flor, Subarbusto, flor esverdeada","UEC018416","UEC018416","21","Ubajara","Silva, OLM",NA,"2012","07","19",NA,NA,"27385","auto",NA,NA,NA,NA,NA
"144","2019-08-20 10:11:25-03","UNICAMP","UEC","4757","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Semir, J; Taroda, N","2875","1976","09",NA,"Brazil","Goiás","25 km da cidade próximo a Serra Dourada","-50.1403007507324","-15.9343996047974",NA,NA,NA,"flor, Sub-arbusto até 40 cm, flores creme","UEC018415","UEC018415","08","Goiás","Silva, OLM",NA,"2012","07","19",NA,NA,"63502","auto",NA,NA,NA,NA,NA
"145","2019-08-20 10:11:25-03","UNICAMP","UEC","115338","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Miranda, AM; Félix, LP","1859","1994","07",NA,"Brazil","Paraíba",NA,"-36.0611000061035","-7.07667016983032",NA,NA,NA,"ori, Subarbusto, caule verde, arroxeado na base e nós nas folhas fracamente discolor com margem avermelhada, brácteas florais verdes com margeme nervura central avermelhada, flores","UEC018517","UEC018517","08","Pocinhos","Silva, OLM",NA,"2012","07","19",NA,NA,"22331","auto",NA,NA,NA,NA,NA
"146","2019-08-20 10:11:25-03","UNICAMP","UEC","49943","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Bernacci, LC","184","1986","04",NA,"Brazil","São Paulo","Faz. Sta Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,"flor, Erva latescente com brácteas e ciáticos verdes","UEC018360","UEC018360","19","Cajuru","Bernacci, LC",NA,"1988","09",NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA
"147","2019-08-20 10:11:25-03","UNICAMP","UEC","111977","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Bernacci, LC","184","1986","04",NA,"Brazil","São Paulo","Faz. Sta Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,"flor, Erva latescente com brácteas e ciáticos verdes",NA,NA,"19","Cajuru","Bernacci, LC",NA,"1988","09",NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA
"148","2019-08-20 10:11:25-03","UNICAMP","UEC","133220","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Amaral, MCE; Bittrich, V","03/19","2003","06",NA,"Brazil","São Paulo","Condomínio Nova Suíça, margem do caminho","-46.8300018310547","-23",NA,NA,NA,"Erva, ca. 30 cm, látex branco, bractéolas verdes claras, as vezes com ápice e margem avermelhados, ciáticos verde claros, inconspícuos, nectários esverdeados.","UEC018460","UEC018460","12","Itatiba","Silva, OLM",NA,"2012","07","19",NA,NA,"17442","auto",NA,NA,NA,NA,NA
"149","2019-08-20 10:11:25-03","UNICAMP","UEC","74415","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","30223","1995","03",NA,"Brazil","São Paulo","Fazenda Benati","-46.6800003051758","-22.6800003051758",NA,NA,NA,"ori, Erva ca. 0,2 m alt, látex leitoso, brácteas e flores verdes - claro","UEC153518","UEC153518","07","Monte Alegre do Sul",NA,NA,NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA
"150","2019-08-20 10:11:25-03","UNICAMP","UEC","4764","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Vasconcellos, MB","10367","1979","05",NA,"Brazil","São Paulo","Horto Florestal de Sumaré","-47.2599983215332","-22.8199996948242",NA,NA,NA,"flor, POrte herbáceo cerca de 60 cm","UEC153516","UEC153516","16","Sumaré",NA,NA,NA,NA,NA,NA,NA,"11359","auto",NA,NA,NA,NA,NA
"151","2019-08-20 10:11:25-03","UNICAMP","UEC","476","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Vasconcellos, MB","10367","1979","05",NA,"Brazil","São Paulo","Horto Florestal de Sumaré","-47.2599983215332","-22.8199996948242",NA,NA,NA,"flor, POrte herbáceo cerca de 60 cm",NA,NA,"16","Sumaré",NA,NA,NA,NA,NA,NA,NA,"11359","auto",NA,NA,NA,NA,NA
"152","2019-08-20 10:11:25-03","UNICAMP","UEC","4766","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Taroda, N","2179","1976","02",NA,"Brazil","São Paulo","Base Norte do Instituto Oceanográfico","-45.0699996948242","-23.4300003051758",NA,NA,NA,"flor, Herbáceo, flores brancas","UEC153513","UEC153513","17","Ubatuba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"153","2019-08-20 10:11:25-03","UNICAMP","UEC","57338","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","Viana, G","1572","1986","08",NA,"Brazil","Sergipe","Faz. Barra da Onça, Caatinga arbustiva - arbóreo","-37.684398651123","-9.80500030517578",NA,NA,NA,"flor, Subarbusto + ou - 80 cm. Flores esverdeadas","UEC018484","UEC018484","01","Poço Redondo","Silva, OLM",NA,"2012","07","19",NA,NA,"32343","auto",NA,NA,NA,NA,NA
"154","2019-11-19 14:06:53-03","UFRPE","PEUFR","13593","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","A.M. Miranda; L.P. Félix; M.L. Guedes; M. Grillo","829","1993","06",NA,"Brasil","Pernambuco","Ilha da Rata","-32.425","-3.836111",NA,NA,NA,"Erva latescente; ramos crassos; inflorescencia ciátio em racemos; brácteas membranáceas grandes verdes; ocasional","PEUFR013593",NA,"01","Arquipélago de Fernando de Noronha","M.V. Alves",NA,"1993","12","15","32°25'30''W","3°50'10''S",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-19 14:06:53-03","UFRPE","PEUFR","18621","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","M.J.N. Rodal; K. Andrade; A. Laurênio","538","1995","05",NA,"Brasil","Pernambuco","Fazenda Laranjeiras","-37.166667","-8.616667","790","790",NA,"Subarbusto com cerca de 1 m de alt.; presença de látex branco; brácteas esverdeadas; anteras cremes","PEUFR018621",NA,"05","Buíque","A. Laurênio",NA,"1995","05",NA,"37°10'W","8°37'S",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-19 14:06:53-03","UFRPE","PEUFR","18814","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","M.J.N. Rodal","274","1994","08",NA,"Brasil","Pernambuco","Serra do Catimbau","-37.166667","-8.616667","790","790",NA,"Erva com folhas verde-arroxeadas; presença de látex transparente e abundante","PEUFR018814",NA,"18","Buíque","A. Laurênio",NA,"1994","10",NA,"37°10'W","8°37'S",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-19 14:06:53-03","UFRPE","PEUFR","19263","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","A. Laurênio","69","1995","06",NA,"Brasil","Pernambuco","Reserva Biológica de Serra Negra",NA,NA,NA,NA,NA,"Subarbusto com cerca de 1 m de altura; brácteas verdes; flores verdes; presença de látex branco muito abundante; fruto castanho claro","PEUFR019263",NA,"03","Floresta/Inajá","A. Laurênio",NA,"1995","07","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-19 14:06:53-03","UFRPE","PEUFR","38280","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","comosa","Euphorbia comosa","Vell.","D.M. Coelho; D. Moura","258","2000","05",NA,"Brasil","Sergipe","Fazenda Cana Brava","-37.986667","-9.572778","230","230",NA,"Erva com 30 cm de altura; inflorescência de cor verde e estames verdes","PEUFR038280",NA,"01","Canindé do São Francisco","J. I. S. Lima",NA,"2018","01","24","37°59'12''W","9°34'22''S",NA,NA,NA,NA,NA,NA,NA
