"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber"
"49","2020-12-21 16:27:00-03","MBM","MBM","398374","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Ribeiro, R.D.","96","2004","03","07","Southern America","Brazil","Rio de Janeiro","Macaé","Morro da Ibentiba",NA,"Árvore com 5m de alt., foliolos com parte ventral verde escuro. Estipulas coriáceas grandes, botões florais de cor pardo avermelhado, frutos verdes com asa samaróides averemlhado.","MBM398374","MBM398374","-41.7868995666504","-22.3708000183105","47209","auto","Filardi, F.L.R.",NA,NA,NA,NA,NA,"2007","06",NA,NA,NA,NA,NA,NA
"50","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7731","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","J.M. Freire; R.R. Oliveira; B.L. Rosendo","308","2009","11","10",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 5.1",NA,"Árvore com 6 m de altura, com 40 cm de CAP.","FCAB007731",NA,"-42.825306","-22.681361",NA,NA,"R.D. Ribeiro",NA,"-42.825306","-22.681361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-01 15:28:16-03","PUC-RIO","FCAB","6234","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","R.R. Oliveira","2465","1999","12","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim, próxi",NA,"Continuação da localidade: Em floresta de encosta em avançado estágio sucessional.&nf;Árvore de aproximadamente 08m de altura, com diâmetro a altura do peito de 0,29m. Apresenta tronco com casca lisa e tortuosa.","006234",NA,"-43.2075004577637","-22.9027996063232","57442","auto","H.C. Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2015-10-05 01:09:47-03","MNHN","RECOLNAT_MNHN_P","P00734093","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Glaziou, A.",NA,"1871","12","28",NA,"brésil",NA,NA,"Rio de Janeiro: Morro da Viraçao","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734093' target='other'> <mi>dwc_moreinfo</mi></a>","P00734093","P00734093_01",NA,NA,NA,NA,"Filardi",NA,NA,NA,NA,NA,NA,NA,NA,"5807",NA,NA,NA,NA
"53","2015-10-04 12:36:52-03","MNHN","RECOLNAT_MNHN_P","P00734094","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Glaziou, A.",NA,"1871","12","28",NA,"brésil",NA,NA,"Rio de Janeiro: Morro da Viraçao","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734094' target='other'> <mi>dwc_moreinfo</mi></a>","P00734094","P00734094_01",NA,NA,NA,NA,"Filardi",NA,NA,NA,NA,NA,NA,NA,NA,"5807",NA,NA,NA,NA
"54","2017-02-08 16:00:20-02","MNHN","RECOLNAT_MNHN_P","P02952418","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Kuhlmann",NA,"1922","12","2",NA,"Brasil","Rio de Janeiro",NA,"Mundo Novo. Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02952418' target='other'> <mi>dwc_moreinfo</mi></a>","P02952418","P02952418_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5702",NA,NA,NA,NA
"55","2015-09-04 02:03:34-03","MNHN","RECOLNAT_MNHN_P","P02952419","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Ducke, A.",NA,"1925","10","30",NA,"Brésil","Rio de Janeiro",NA,"Rio de Janeiro ad urbem in silvis loco Sumaré","hb","Reçu le 4 mars 1931 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02952419' target='other'> <mi>dwc_moreinfo</mi></a>","P02952419","P02952419_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19279",NA,NA,NA,NA
"56","2017-02-08 16:00:20-02","MNHN","RECOLNAT_MNHN_P","P02952420","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Kuhlmann, J.G.",NA,"1920","11","1",NA,"Brasil","Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02952420' target='other'> <mi>dwc_moreinfo</mi></a>","P02952420","P02952420_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15482",NA,NA,NA,NA
"57","2015-09-04 02:03:34-03","MNHN","RECOLNAT_MNHN_P","P02952421","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Glaziou, A.",NA,"1878","12","28",NA,"Brésil","Rio de Janeiro",NA,"(Rio Jan.) Serra de Jacarepagua","hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02952421' target='other'> <mi>dwc_moreinfo</mi></a>","P02952421","P02952421_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10569",NA,NA,NA,NA
"58","2015-09-04 01:59:05-03","MNHN","RECOLNAT_MNHN_P","P02952423","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Glaziou, A.",NA,"1878","12","28",NA,"Brésil","Rio de Janeiro",NA,"(Rio Jan.) Serra de Jacarepagua","hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02952423' target='other'> <mi>dwc_moreinfo</mi></a>","P02952423","P02952423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10569",NA,NA,NA,NA
"59","2020-10-01 14:20:19-03","JBB","HEPH","180","S","Plantae","Dicotyledon","Fabales","Fabaceae","Machaerium","mucronatum","Machaerium mucronatum","Vogel","Heringer, EP","8718","1961","09","07","Southern America","Brasil","Distrito Federal","Brasília","Leopoldo de Bulhões",NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto","Ferreira, MB",NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA
"60","2020-10-01 14:20:19-03","JBB","HEPH","2373","S","Plantae","Dicotyledon","Fabales","Fabaceae","Machaerium","mucronatum","Machaerium mucronatum","Vogel","Heringer, EP","8716B","1961","09","07","Southern America","Brasil","Distrito Federal","Brasília","Leopoldo de Bulhões",NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto","Barroso, GM",NA,NA,NA,NA,NA,"1962",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:36:09-03","UFMG","BHCB","21464","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Horta, MB","s.n.","1990","10","24","Southern America","Brasil","Minas Gerais","Manga",NA,NA,"Arbóreo.; Caatinga","BHCB046514",NA,"-43.932201385498","-14.7558002471924","51351","auto",NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"62","2014-09-17 05:30:00-03","MO","MOBOT","100235491","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","Allemão","Sérgio C. de Sant'Ana","Sant'Ana 237","1992","11","19","South America","Brazil","Bahia","Presidente Jânio Quadros","11 km de ramal a direita, na estrada de acesso a Grajeru, ligando ao km 32 da estrada Pres. Jânio Quadros/Condeuba. Mata de Cipó.",NA,NA,NA,NA,"-41.6782989501953","-14.6893997192383","34033","auto","H.C. de Lime","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","3204026","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Lima","Lima 6179","2004","4","29","South America","Brazil",NA,NA,"RJ, Araruama, Ibicuiba, estrada para Engenho Grande.",NA,NA,NA,NA,"-42.38694","-22.85555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-10 20:50:20-03","INPA","INPA","204374","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Costa, LV da","BHCB30731","1993","11",NA,"Southern America","Brasil","Minas Gerais","Mariléia","Parque Estadual do Rio Doce.",NA,NA,"INPA0204374","INPA0204374 INPA0204374_e",NA,NA,NA,NA,"Costa, LV da",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-04 11:05:24-03","UFRB","HURB","17270","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Almeida, T.",NA,"2016","04","19",NA,"Brasil","Bahia","Salvador","Ipitanga; APA Joanes",NA,"P 219 A1. <ll>dwc_commonname:</ll> Juerana","HURB000017270",NA,"-38.510799407959","-12.9710998535156","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-09 10:13:16-03","UENF","HUENF","4233","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","2848","2002","09","05",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5","HUENF00004236",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-09 10:13:16-03","UENF","HUENF","5499","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; et al.","78","2002","10","14",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"Fogo","HUENF00005502",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-09 10:13:16-03","UENF","HUENF","3985","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","1574","2002","07","23",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5m","HUENF00003988",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-09 10:13:16-03","UENF","HUENF","574","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Da Silva, G.C.","387","1996","01","12",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MP3; Árvore","HUENF00000576",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-09 10:13:16-03","UENF","HUENF","3994","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","1163","2002","07","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,"HUENF00003997",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-09 10:13:16-03","UENF","HUENF","2447","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","172","2007","03","22",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio",NA,"borda da mata","HUENF00002449",NA,"-41.090278","-21.296944",NA,NA,"Lima, H.C.","61","41º5'25''W","21º17'49''S","61",NA,"2016","03","17",NA,NA,NA,NA,NA
"72","2021-02-09 10:13:16-03","UENF","HUENF","4438","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Rafaela","705","2003","09","11",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"50x50","HUENF00004441",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-09 10:13:16-03","UENF","HUENF","4406","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Rafaela","711","2003","10","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"50x50","HUENF00004409",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-09 10:13:16-03","UENF","HUENF","11759","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8883","2019","07","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Estação Ecológica Estadual de Guaxindiba",NA,"Árvore pequena, com 6 m alt. Tronco com casca escamosa, placas finas, pardo-escura, DAP ca. 10 cm. Estéril.","HUENF00012596",NA,"-41.231111","-21.340278",NA,NA,"E.A. Fortes","73","41º13'52''W","21º20'25''S","73",NA,"2019","07","30",NA,NA,NA,NA,NA
"75","2021-02-09 10:13:16-03","UENF","HUENF","9298","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","s/c","262","1996","04","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MP2","HUENF00009302",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-09 10:13:16-03","UENF","HUENF","4831","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Archanjo, K.M.P.A.; Nascimento, M.T.","2565","2008","10","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana",NA,"Arbóreo ; fragmento de Mata Atlântica","HUENF00004834",NA,"-41.138333","-21.335833",NA,NA,NA,"53","41º8'18''W","21º20'9''S","53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 16:08:49-03","UENF","HUENF","11761","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8930","2019","07","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Mata do Funil. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Estação Ecológica Estadual de Guaxindiba",NA,"Árvore com ca. 10 m alt. Tronco com casca escamosa, placas finas, pardo-acinzentada, DAP 18 cm. Folhas membranáceas, discolores. Frutos esverdeados.","HUENF00012598",NA,"-41.204722","-21.544444",NA,NA,"H.C. de Lima","19","41º12'17''W","21º32'40''S","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-09 10:13:16-03","UENF","HUENF","2678","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","249","2007","04","26",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi",NA,"Tronco escamante parecido","HUENF00002680",NA,"-41.1","-21.325556",NA,NA,"E.A. Fortes","41","41º6'0''W","21º19'32''S","41",NA,"2019","10","09",NA,NA,NA,NA,NA
"79","2021-02-09 10:13:16-03","UENF","HUENF","573","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Da Silva, G.C.","625","1996","02","06",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MD5; Árvore","HUENF00000575",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 16:08:49-03","UENF","HUENF","9930","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Lima, H.C.; Nascimento, M.T.; Faitanin, M.A.; Broggio, I.S. & Macedo, W.H.",NA,"2016","07","13",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica de Guaxindiba, E.E.E. Guaxindiba, Estrada da cobiça, próxmo a entrada da trilha para a parcela da área desmatada.",NA,"Árvore com 8m de alt. Troncos múltiplos, casca fina, escamosa, pardo-acizentada, DAP 12 + 10 + 8 + 8 cm. Frutos castanho-esverdeado. Frequente","HUENF00010477",NA,"-41.083056","-21.406667",NA,NA,"Lima, H.C.",NA,"41º4'59''W","21º24'24''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-09 10:13:16-03","UENF","HUENF","857","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Da Silva, G.C.","281","1995","11","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MP3-Q1","HUENF00000859",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-09 10:13:16-03","UENF","HUENF","4829","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Archanjo, K.M.P.A.; Nascimento, M.T.","1641","2008","07","29",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba",NA,"Arbóreo; fragmento de Mata Atlântica","HUENF00004832",NA,"-41.094444","-21.391389",NA,NA,"Lima, H.C.","39","41º5'40''W","21º23'29''S","39",NA,"2016","03","17",NA,NA,NA,NA,NA
"83","2021-02-09 10:13:16-03","UENF","HUENF","5541","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; et al.","3","2002","10","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"Fogo, regenerando na L5P1","HUENF00005544",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-09 10:13:16-03","UENF","HUENF","4407","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Rafaela","1033","2003","10","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"50x50","HUENF00004410",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-09 10:13:16-03","UENF","HUENF","4251","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","1653","2002","07","26",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5","HUENF00004254",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-09 10:13:16-03","UENF","HUENF","4323","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","379","2003","10","29",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5X5m","HUENF00004326",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 16:08:49-03","UENF","HUENF","105","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Lima, H.C.; Nascimento, M.T.; Faitanin, M.A.; Broggio, I.S.; Macedo, W.H.",NA,"2016","07","13",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estrada da Cobiça - A 9km da sede da estação.",NA,"Árvore com 9 m de altura. Tronco com casca fina e escamosa, pardo-claro, DAP ca. 12 cm. Frutos passados. Frequente.","CARP00010291",NA,"-41.081667","-21.383056",NA,NA,"Lima, H.C. & D.N.S. Machado","32","41º4'54''W","21º22'59''S","32",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-09 10:13:16-03","UENF","HUENF","856","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Da Silva, G.C.","1033","1996","06","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,"HUENF00000858",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-09 10:13:16-03","UENF","HUENF","4247","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","2660","2002","08","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5","HUENF00004250",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-09 10:13:16-03","UENF","HUENF","4232","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","2686","2002","08","16",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5","HUENF00004235",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-09 10:13:16-03","UENF","HUENF","4123","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","1751","2002","08","12",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5","HUENF00004126",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 16:08:49-03","UENF","HUENF","9921","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Lima, H.C.; Nascimento, M.T.; Faitanin, M.A.; Broggio, I.S. & Macedo, W.H.",NA,"2016","07","13",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica de Guaxindiba, E.E.E. Guaxindiba, Estrada da Cobiça, a 9 km da sede da estação.",NA,"Árvore. Tronco com casca fina e escamosa, pardo-claro, DAP ca: 12 cm. Frutos passados. Frequente.","HUENF00010468",NA,"-41.081667","-21.383056",NA,NA,"Lima, H.C.","32","41º4'54''W","21º22'59''S","32",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-04-07 16:08:49-03","UENF","HUENF","11536","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Elenice A. Fortes; Herick B. M. Viana, Mel de C. Camelo, Nilson B. Neves Neto","82","2018","12","11",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Estação Estadual Ecológica de Guaxindiba.",NA,"Arvoreta ca. 7 m alt. , tronco com casca escura, desprendendo-se em pedaços finos, DAP 18,1+9,5 cm. Com frutos jovens. Fotos EAF.","HUENF00012460",NA,"-41.083056","-21.406944",NA,NA,"E.A. Fortes","230","41º4'59''W","21º24'25''S","230",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-09 10:13:16-03","UENF","HUENF","571","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Da Silva, G.C.","281","1996","11","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MP3 Q1; Árvore","HUENF00000573",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
