"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"313","2008-05-27 22:02:00-03","MO","MOBOT","2271318","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Foster's catalog note file","Henry H. Rusby","1886","6",NA,"Bolivia",NA,NA,NA,NA,NA,NA,"457.20000000",NA,NA,NA,NA,NA,"Rusby 889","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2011-06-08 17:15:00-03","MO","MOBOT","2280531","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Foster's catalog note file","José Steinbach",NA,NA,NA,"Bolivia","Santa Cruz","Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steinbach G. 6636","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2008-05-27 22:02:00-03","MO","MOBOT","2292471","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"R. Schreiter","1927","10","28","Argentina","Salta","Orán","-63.8166667","-22.5333333",NA,NA,NA,NA,NA,NA,NA,NA,"Schreiter 3382","South America","Tartagal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2014-09-29 20:54:00-03","MO","MOBOT","2666791","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"S. Jeppesen","1976","1","31","Ecuador","Galapagos",NA,"-90.3","-0.683",NA,NA,"160.00000000","270.00000000",NA,NA,NA,NA,"Jeppesen 3011","South America","Above Bellavista, along rail to Media Luna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2009-09-15 17:17:00-03","MO","MOBOT","2685803","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Benjamin Øllgaard|Bente B. Klitgaard|N. Aquirre|Pablo Lozano|Bolívar Merino","1996","11","24","Ecuador","Loja",NA,"-79.85","-4.4",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,"Øllgaard 2140","South America","Tambo Negro, road Sozoranga-Macará, 6.6 km from Sabiango. Dry deciduous forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2014-05-19 10:59:00-03","MO","MOBOT","2840526","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandes Casas (MA)","O.L. Orozco","2000","5","3","Peru","Cajamarca",NA,"-78.82611","-7.16583",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"Orozco 158","South America","Chilete: Crossroad San Bernardino-San Pablo-La Huaca. Growing as part of a fence.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2009-06-25 13:32:00-03","MO","MOBOT","2928182","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ronald Liesner","William R. Anderson","1973","4","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"575.00000000",NA,NA,NA,NA,NA,"Anderson 9149","South America","13 km by road wo f Januária on road to Serra das araras; road cut through tropical forest on sandy soil, apparently over limestone, ca. 2 km E of large limestone hill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2010-01-17 19:34:00-02","MO","MOBOT","2948005","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Ute Lachner","1981",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lachner 28","South America","San Ignacio de Velasco. San Juan de Lomerio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","2948046","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Fátima Mereles","1989",NA,NA,"Paraguay",NA,NA,"-57.25","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 2537","South America","Cultivada. Dto. Paraguari. P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2009-10-13 14:38:00-03","MO","MOBOT","2948317","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","R.L.Liesner","L. van der Hoogte|C. Roersch","1983",NA,NA,"Peru","Cusco",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"van der Hoogte 1772","South America","Quebrada-Quellouno. Calca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","2948370","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ronald Liesner","Michael J. Huft","1972",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huft 8466","South America","Estado do Espirito Santo, Reserva de Linhares, Docemade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2014-01-22 12:41:00-02","MO","MOBOT","2948646","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"W.L. Balée|A. Gely","1985","4","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balée 820","South America","Municipio de Moncao; Basin of the Rio Turiacu; Ka'apor Indian Reserve; within 7 km of the of settlement of Urutawy. Moist terra firme forest. Habiatat: cultivated shrub of house garden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2014-04-21 12:05:00-03","MO","MOBOT","2948891","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Mario Saldias P.|Yaneth Roca","1990","11","3","Bolivia","Santa Cruz",NA,"-63","-17",NA,NA,"415.00000000",NA,NA,NA,NA,NA,"Saldias Paz 1270-B","South America","Ciudad de Santa Cruz, Barrio Villa Fatima, zona Suroeste de la ciudad. Comunmente llamado  pinon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","2948915","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","J. Fernández Casas","L.C. Ming","1992",NA,NA,"Brazil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ming 334","South America","Traumaturgo, Reserva Extrativista do Alto Jurua, proximidades do Igarape Caipora, Seringal Sáo Joao, Colocacao Terra Firme, margem direita do Rio Alto Jurua. Area inundavel, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2012-06-26 12:33:00-03","MO","MOBOT","2949290","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","J. Fernandez Casas","Beatriz Madrigal","1989","3","4","Colombia","Nariño","Tumaco","-78.5","1.7619444",NA,NA,"25.00000000",NA,NA,NA,NA,NA,"Madrigal 567","South America","Municipio de Tumaco. Rio Chagui. Vereda Palambi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"328","2014-04-08 14:52:00-03","MO","MOBOT","2949667","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","!F.J. Fernandez-Casas (MA)","* SUMABILA","1996","12","18","Colombia","Casanare",NA,"-71.75","6.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"SUMABILA 8","South America","Mpio. Corozal. Al frente de la Casa Blanca, paralelo al Centro de Salud, frente a la casa de Amaya. Sabana arenosa, en semisombra, con exposicion alnorte. Resguardo Indigena Caño Mochuelo., Comunidad Cuiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","2949997","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","M.J Huft","W.L. Balée","1985","4","22","Brazil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balée 820","South America","Municipio de M oncao; basin of the Rio Turiacu; Ka'apor Indian Reserve; within 7 km of the of settlement of Urutawy. Moist terra firme forest. Habit; cultivated shrub of house garden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2013-08-23 04:12:00-03","MO","MOBOT","2950389","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","J. Fernandez Casas","Arturo E. Burkart","1943",NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 14058","South America","Posadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","2950787","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","R.L. Liesner","Francisco J. Roldán","1990","10","27","Colombia","Córdoba",NA,"-75.55","7.9",NA,NA,"30.00000000",NA,NA,NA,NA,NA,"Roldán 1526","South America","Municipio Montelibano; Corregimiento Ure, 2 km de lacarretera a Cerro matoso, quebrada Ure,.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","2950969","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","J. Fernandez Casas","Beatriz Madrigal","1990","6","12","Brazil",NA,NA,NA,NA,NA,NA,"25.00000000",NA,NA,NA,NA,NA,"Madrigal 823","South America","Departmento de Nariño; Municipio de tumaco. Rio Chagúi, Vereda Palambi. Creciendo cultivado cerca del borde del rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","2951241","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Michael J. Huft","W.L. Balée","1985","2","15","Brazil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balée 819","South America","Municipio de Moncao; Basin of the Rio truriacu; Ka'apor Indian Reserve; within 7 km of the of settlement of Urutawy. Moist terra firme forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-04-19 04:34:00-03","MO","MOBOT","2951501","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Adrián Eliceche","1991",NA,NA,"Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eliceche 0133","South America","Estancia Aguerito 115 km . E de Concepcion, 15 km N de la Adm. En el Guayabal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","2951586","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","St. G. Beck","Stephan G. Beck","1990","1","2","Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,"Beck 17309","South America","Rio Tamanpaya, por debajo de Villa Barrientos, Totorapamapa. Al borde del camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2009-11-04 05:59:00-02","MO","MOBOT","2951839","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Fernandez Casas","Mildred E. Mathias|Dermot Taylor","1959","7","8","Peru","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mathias 3626","South America","Vicinity of Tingo María. ALong river to east of Tingo María  Pinon blanco. Cultivated .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2011-06-08 12:20:00-03","MO","MOBOT","2951988","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Manuel Rimachi Y.","1992","4","29","Peru","San Martín","San Martín",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,"Rimachi Y. 10230","South America","Dtto. Morales. Carretera del Caserio de San Antonio de Cumbaza, ca 11 km de tarpoto, margem de la carretera,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2014-04-11 08:19:00-03","MO","MOBOT","2996200","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F. J. Fernández Casas (MA)","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","2005","11","5","Bolivia","Santa Cruz","Florida","-63.6730556","-18.3119444",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,"Arroyo Padilla 2951","South America","Comunidad de Bella Vista, Sendero Quebrada el Fraile cerca del Chorro el Fraile. Bosque transicional con abundante Myrtaceas, Lauraceas y Capparidaceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"339","2020-05-09 18:07:00-03","MO","MOBOT","3080914","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandes Casas (MA)","Ernesto Medina F.|A. Daza Yomona","1982","3","16","Peru","Lima","Lima",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,"Medina F. 079","South America","Dtto. La Molina. Jardin Botanico-Univercidad Nacional Agraria - La Molina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"340","2020-05-09 18:09:00-03","MO","MOBOT","3080915","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandes Casas (MA)","Ernesto Medina F.|A. Daza Yomona","1982","3","16","Peru","Lima","Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Medina F. 83","South America","Dtto. Lima. Jardin Botanico Univ. Dac. Agraria - La Molina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"341","2014-05-19 11:01:00-03","MO","MOBOT","3080956","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandes Casas (MA)","Franklin Ayala","1973","4","16","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ayala Flores 463","South America","Dtto. Iquitos. Punchana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2014-05-19 11:00:00-03","MO","MOBOT","3081028","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandes Casas (MA)","DIOS","1976","8","8","Peru","Tumbes","Tumbes",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,"DIOS s.n.","South America","Malval-Corrales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2014-04-08 16:02:00-03","MO","MOBOT","3150474","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","!F.J. Fernandez-Casas (MA)","Cyril Allen","1924","7","25","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allen 170","South America","Valley. Savana, Chriguana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"344","2017-01-28 05:27:00-02","MO","MOBOT","3150958","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","!F.J. Fernandez-Casas (MA)","Enrique Rentería A.|C. Estrada Mesa|Jorge Brand|Álvaro Cogollo P.","1979",NA,NA,"Colombia","Bolívar","San Pablo","-73.9333333","7.4833333",NA,NA,"50.00000000",NA,NA,NA,NA,NA,"Rentería Arriaga 1973","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"345","2014-04-15 13:26:00-03","MO","MOBOT","3151215","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernández C. (MA)","O.O. Miller","1901","7","24","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miller 237","South America","Island of Margarita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"346","2014-04-16 10:21:00-03","MO","MOBOT","3152220","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernández C. (MA)","Per Dusén","1911","11","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén s.n.","South America","Morretes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"347","2014-04-15 13:12:00-03","MO","MOBOT","3152335","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernández C. (MA)","O.O. Miller","1901","7","24","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miller 237","South America","El Valle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"348","2014-04-15 12:55:00-03","MO","MOBOT","3152396","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernández C. (MA)","José Bono","1985","7","20","Venezuela","Táchira",NA,NA,NA,NA,NA,"850.00000000","900.00000000",NA,NA,NA,NA,"Bono 5048","South America","Colina del Mirador, oeste de san Cristobal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"349","2014-09-05 14:29:00-03","MO","MOBOT","3153747","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernández C. (MA)","Franciso Delascio C.|Ronald L. Liesner","1978","7",NA,"Venezuela","Bolívar","Piar",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,"Delascio Chitty 7388","South America","Los Aceites. Nor-Oeste de El Manteco. Sabanas de lomas conmatorrales decíduos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"350","2014-03-24 10:17:00-03","MO","MOBOT","3167953","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J.Fernandez Casas (MA)","Reinaldo Lozano","2006","2","6","Bolivia","Chuquisaca","Sud Cinti","-64.2402777","-21.1102778",NA,NA,"903.00000000","1031.00000000",NA,NA,NA,NA,"Lozano 2103","South America","Traycto Las Abras- Cañon Verde. Camino carretero, con presencia de Chrysophyllum gonocarpum, Leguminosas, Capparáceas. Doseles de 8 m en promedio. Suelos pobres, franco-areno-arcilloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"351","2014-04-11 08:50:00-03","MO","MOBOT","3217960","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F. J. Fernández Casas (MA)","Erich Werdermann","1926","10",NA,"Bolivia","Santa Cruz","Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Werdermann 267i","South America","Missiones Guarayos--Santa Cruz de la Sierra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2014-04-11 08:21:00-03","MO","MOBOT","3217962","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F. J. Fernández Casas (MA)","Otto Buchtien","1917","12",NA,"Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,"Buchtien 4116","South America","Milluguaya in Nor Yungas. Subtropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2014-03-24 10:24:00-03","MO","MOBOT","3249875","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J.Fernandez Casas (MA)","Reinaldo Lozano","2005","12","29","Bolivia","Chuquisaca","Hernando Siles","-64.0430555","-20.3391666",NA,NA,"1263.00000000",NA,NA,NA,NA,NA,"Lozano 1829","South America","Trayecto Casa-Pedro Guzman-Camino Laguna. Bajo dosel de cedro. Pendiente superior de serranía de los Milagros, exposición NE. Bosque Tucumano- Boliviano. Cobertura mayor a 95%, altura de dosel 15 m. Abundantes en el dosel Cedrela lilloi, Myrcianthes callicoma. En el sotobosque Allophylus edulis, Randia armata y Viburnum seemanii. En el estrato herbáceo Ichnanthus cf. pallens y Pseudeechinolaena polystachia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","3336194","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"E. Blasido","2006","10","24","Peru","Huánuco","Puerto Inca","-74.925","-9.24972",NA,NA,"215.00000000",NA,NA,NA,NA,NA,"Blasido 209","South America","Dist. Yuyapichis, Caserio colmena, Fundo del Sr. José Abel sabolla Mishari. Bosque intervenido y pastizal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"355","2014-04-11 08:55:00-03","MO","MOBOT","3384668","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F. J. Fernández Casas (MA)","J. Alberto Peñaranda|H. Huaylla|E. Portal|E. Cervantes|J. Vedia","2006","12","14","Bolivia","Chuquisaca","Hernando Siles","-64.115","-19.77472",NA,NA,"1204.00000000",NA,NA,NA,NA,NA,"Peñaranda 161","South America","Camino a Pedernal. Piso inferior del Bosque Tucumano-Boliviano. Ladera empinada con presencia de Julgans australis, Tipuana tipu y poco frecuente Myroxylon peruiferum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-03-19 04:37:00-03","MO","MOBOT","3400734","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandez Casas","Calaway H. Dodson|Pete Morgan|Mary E. Fallen","1979","7","28","Ecuador","Pichincha",NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,"Dodson 8572","South America","Collections from path following ridge line at El Centinela at crest of Montanas de Ila on road from Patricia Pilar to 24 de Mayo at km. 12. Patricia Pilar is at km. 45 on road from Sto. Dom ingo to Quevedo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2014-11-13 09:47:00-02","MO","MOBOT","3401293","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandez Casas","Hugh H. Iltis|Michael G. Iltis","1977","6","27","Ecuador","Guayas",NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,"Iltis E-31","South America","Pinyung. fls. green. fruit eggshaped, green. used for fences. Los Mangas, 7 km W of Manglaralta. Heavily cultivated lands, near foot of cerros de Colonche.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-03-24 12:26:00-03","MO","MOBOT","3401386","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandez Casas","Calaway H. Dodson|Alwyn H. Gentry|F.M. Valverde B.|Roy McDiarmid","1979","10","15","Ecuador","Los Ríos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dodson 9214","South America","Jauneche forest, Canton Vinces, Prov. Los Rios. Between Mocachi and Palenque on the Estero Penafiel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"359","2014-04-08 16:01:00-03","MO","MOBOT","3401595","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","!F.J. Fernandez-Casas (MA)","Escobar*","1978","11","23","Ecuador","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Escobar 989","South America","Bosque seco Tropical 300 pies altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"360","2014-05-19 10:58:00-03","MO","MOBOT","3440719","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandes Casas (MA)","P. Francia","1986","5",NA,"Peru","Ancash","Casma","-78.28333","-9.48333",NA,NA,NA,NA,NA,NA,NA,NA,"Francia 61","South America","Fundo Carrizal, off Pan American Highway, about 2 km SE of the City of Casma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2014-11-13 09:48:00-02","MO","MOBOT","3587832","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.J. Fernandez Casas","H.J.F. Schimpff","1932","6","3","Ecuador","Galapagos","Santa Cruz",NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,"Schimpff 51","South America","Academy Bay. (Tullbuch., gen Pelikan Bay) sand germischter Boden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-02-09 16:36:00-02","MO","MOBOT","713441","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","!F.J. Fernandez-Casas (MA)","Wilson Devia A.","1984","9","27","Colombia","Valle del Cauca","San Pedro","-76.173611","3.928611",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,"Devia Alvarez 790","South America","finca La Cecilia, vía a Buenos Aires. Altura 1050 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1",NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","911255","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Miguel Bang","1890",NA,NA,"Bolivia","La Paz","Nor Yungas","-68.01","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,"Bang 626","South America","Yungas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","939439","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"T. Driemel","1994","11","9","Bolivia","Santa Cruz","Sara","-63.7","-16.93333",NA,NA,"280.00000000",NA,NA,NA,NA,NA,"Driemel 12","South America","Colonia El Choré, en el área Sur de la Reserva Forestal El Choré. Huerto familiar en la Comunidad Galilea. Suelos rojizos de oxisoles.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","940050","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Luzmila Arroyo P.|M. Menacho","1994","11","11","Bolivia","Santa Cruz","Andrés Ibáñez","-63.16666","-17.8",NA,NA,"417.00000000",NA,NA,NA,NA,NA,"Arroyo Padilla 847","South America","Campus Universitario; centro de la ciudad; jardin del campus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
