"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"254","2016-11-03 13:46:29-02","MNHN","RECOLNAT_MNHN_P","P02442291","PreservedSpecimen",NA,"Melastomataceae","Miconia","gigantea","Miconia gigantea","Cogn.",NA,"Glaziou, A.",NA,"1889","4","19","Brésil",NA,NA,"Rio de janeiro : Magy das Cruzes",NA,NA,NA,NA,NA,NA,"P02442291","P02442291_01","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442291' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,"17548",NA,NA,NA
"255","2015-09-04 21:09:50-03","MNHN","RECOLNAT_MNHN_P","P05319109","PreservedSpecimen",NA,"Melastomataceae","Miconia","gigantea","Miconia gigantea","Cogn.",NA,"Glaziou, A.",NA,"1889","3","27","Brasil","Rio de Janeiro","Angra dos Reis","Ariró, prés de Toca da Onça.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"P05319109","P05319109_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05319109' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"256","2016-11-30 18:50:02-02","MNHN","RECOLNAT_MNHN_P","P02442504","PreservedSpecimen",NA,"Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.",NA,"Glaziou, A.",NA,"1887","12","21","Brésil",NA,NA,"(Rio Janeiro) Alto Macahé",NA,NA,NA,NA,NA,NA,"P02442504","P02442504_01","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442504' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,"16908",NA,NA,NA
"257","2016-11-29 14:38:13-02","MNHN","RECOLNAT_MNHN_P","P02442505","PreservedSpecimen",NA,"Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.",NA,"Glaziou, A.",NA,"1887","12","21","Brésil",NA,NA,"(Rio Janeiro) Alto Macahé",NA,NA,NA,NA,NA,NA,"P02442505","P02442505_01","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442505' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,"16908",NA,NA,NA
"258","2015-09-04 20:59:02-03","MNHN","RECOLNAT_MNHN_P","P05319597","PreservedSpecimen",NA,"Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.",NA,"Glaziou, A.",NA,"1889","4","15","Brasil","Rio de Janeiro",NA,"Alto Macaé.",NA,NA,NA,NA,NA,NA,"P05319597","P05319597_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05319597' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17546",NA,NA,NA
"259","2016-11-29 14:38:14-02","MNHN","RECOLNAT_MNHN_P","P02442506","PreservedSpecimen",NA,"Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.",NA,"Glaziou, A.",NA,"1887","12","21","Brésil",NA,NA,"(Rio Janeiro) Alto Macahé",NA,NA,NA,NA,NA,NA,"P02442506","P02442506_01","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442506' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,"16908",NA,NA,NA
"260","2020-12-11 11:38:21-03","UFMG","BHCB","63616","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.",NA,"Assis, LCS","390","2001","11","25","Brasil","Minas Gerais","Barroso",NA,"-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-11 11:38:21-03","UFMG","BHCB","188405","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Paiva, JAM; Souza, JAM; Silva, E","1321","2017","05","16","Brasil","Minas Gerais","Mariana","Fazenda Itacolomy","-43.394444","-20.41","-43.394444","-20.41","1029","1029","BHCB188405",NA,"Arbórea. Terrícula. 9,0 metros de altura. Flor branca com estruturas reprodutivas amarelas.; Floresta Estacional Semidecidual",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-11 11:38:21-03","UFMG","BHCB","76243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Hatschbach, G","73850","2002","11","26","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-11 11:38:21-03","UFMG","BHCB","76428","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Hatschbach, G","73850","2002","09","26","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"264","2020-12-11 11:38:21-03","UFMG","BHCB","76581","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Silva, JM","32226","2000","09","23","Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"265","2021-02-11 17:19:54-03","UFPR","UPCB","67199","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","Caddah, M.K.","Caddah, M.K.","731","2010","01","19","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha para Pedra do Sino.","-43.0275",NA,"-43.0275",NA,"1600","1600","UPCB0016677","UPCB0016677","Árvore ca. 18m..","2010","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-11 17:19:54-03","UFPR","UPCB","67206","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","Caddah, M.K.","Caddah, M.K.","738","2010","01","20","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha para Pedra do Sino, barranco.","-43.023611",NA,"-43.023611",NA,"1620","1620","UPCB0016681","UPCB0016681","Árvore ca. 9m, pétalas brancas, estames amarelos..","2010","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-11 17:19:54-03","UFPR","UPCB","91030","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","Goldenberg, R.","Barbosa, A.","81","1949","03",NA,"Brasil","Rio de Janeiro","Teresópolis","Mata do Abrigo","-42.9655990600586","-22.4122009277344",NA,NA,"1650","1650","UPCB0033429","UPCB0033429","Árvore de porte médio, flores amarelo-alvacentes; comum no parque..","2010",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"268","2021-02-11 17:19:54-03","UFPR","UPCB","45086","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","Goldenberg, R.","Assis, L.C.S.","390","2001","11","25","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"UPCB0016757","UPCB0016757","Árvore ca. 5m, folhas discolores, frutos verdes imaturos, frequente. Interior da mata..","2002","01","01",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"269","2021-02-11 17:19:54-03","UFPR","UPCB","71924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","Caddah, M.K.","Caddah, M.K.","859","2011","02","10","Brasil","Rio de Janeiro","Santa Maria Madalena","Pico do Desen.gano. Trilha para o Alto.","-42.0080986022949","-21.9552993774414",NA,NA,"1320","1320","UPCB0016598","UPCB0016598","Árvore ca. 18m. Coleta em sílica..","2011","02","10",NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA
"270","2021-02-11 17:19:55-03","UFPR","UPCB","84151","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Ceccantini, G.C.T.","3226","2007",NA,NA,"Brasil","São Paulo","Mauá","Topo da Serra. 100m do braço da represa Billings. Fundo de vale. Resgate do Rodoanel Lote 1. Floresta Ombrófila","-46.49","-23.734","-46.490","-23.734","757","757","UPCB0016834","UPCB0016834","Árvore ca. 10m alt. DAP = 20 cm. Coleta na base.","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-11 17:19:55-03","UFPR","UPCB","39390","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Barreto, K.D.","3124","1994","10","25","Brasil","São Paulo","Tapiraí","Sítio da Pedra, 24°02'05,7S 47°33'51,9W","-47.564167","-24.034722","-47.564167","-24.034722",NA,NA,"UPCB0015416","UPCB0015416","Arvoreta 3m, flores alvas. Borda de mata. Mata Atlântica..","1998","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-11 17:19:55-03","UFPR","UPCB","67710","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Caddah, M.K.","Caddah, M.K.","703","2009","09","11","Brasil","Paraná","Antonina","Reserva Natural do Rio Cachoeira - SPVS. Floresta Ombrófila Densa.","-48.666667","-25.333333","-48.666667","-25.333333",NA,NA,"UPCB0015369","UPCB0015369","Árvore, flores brancas e odoríferas..","2009","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-11 17:19:55-03","UFPR","UPCB","68379","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Caddah, M.K.","Martins, M.V.","119","2010","03","02","Brasil","Rio de Janeiro","Paraty","Praia Grande, entrada da BR 101","-44.696389","-23.15","-44.696389","-23.15","3","3","UPCB0020673","UPCB0020673","Árvore ca. 2m..","2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-11 17:19:55-03","UFPR","UPCB","71203","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Souza, F.M.","925","2007","09","20","Brasil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Mauro.","-46.774722","-23.454167","-46.774722","-23.454167","913","913","UPCB0015407","UPCB0015407","Árvore 15m; botões esbranquiçados, com restos florais perfumados..","2010","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-02-11 17:19:55-03","UFPR","UPCB","83423","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Goldenberg, R.","1671","2013","08","20","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato, Trilha para a picada da divisa, passando pela casa do puma","-48.304","-25.16","-48.304","-25.160","300","800","UPCB0016794","UPCB0016794","Árvore 15m, com botões e flores velhas.","2013","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-11 17:19:55-03","UFPR","UPCB","83432","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Goldenberg, R.","1673","2013","08","21","Brasil","Paraná","Guaraqueçaba","Estrada para Batuva","-48.251","-25.18","-48.251","-25.180","10","30","UPCB0016858","UPCB0016858","Arvoreta 5m, à beira da estrada; flores com pétalas, estames e estilete brancos.","2013","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-11 17:19:55-03","UFPR","UPCB","87334","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Engels, M.E.","Engels, M.E.","1519","2013","09","07","Brasil","Paraná","Guaratuba","Serra do Mar. Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","-48.943056","-25.881944",NA,NA,"UPCB0023414","UPCB0023414","Arbórea. Caule castanho. Folha verde na face adaxial. Flores alvas. Floresta Ombrófila Densa..","2013","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-11 17:19:55-03","UFPR","UPCB","88291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Völtz, R.R.","Völtz, R.R. et al.","1032","2016","10","28","Brasil","Paraná","Paranaguá","Praia do Belo, Ilha do Mel","-48.306944","-25.551667","-48.306944","-25.551667","15","15","UPCB0030618","UPCB0030618 UPCB0030618_1","Árvore 10 m alt; frutos verdes; borda de Floresta Ombrófila Densa Submontana..","2016","10","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-11 17:19:55-03","UFPR","UPCB","24276","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Brade, A.C.","Hatschbach, G.","4297","1957","10","13","Brasil","Paraná","Guaratuba","Alto da Serra","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"árvore, tronco 20cm diâm., pouco ramosa, flor alva. Mata higrófila..","1958","01","01",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"280","2021-02-11 17:19:55-03","UFPR","UPCB","5476","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, G.","Hatschbach, G.","14722","1966","09","14","Brasil","Paraná","Morretes","Cadeado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0015361","UPCB0015361","Árvore, flor alva, verso da folha rufescente. Mata pluvial..","1966","10",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"281","2021-02-11 17:19:55-03","UFPR","UPCB","83580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Cordeiro, I.","690","1990","09","19","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o campo próx. Ao alojamento do IBAMA, mata de encosta.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UPCB0016786","UPCB0016786","Arvoreta do interior da mata, ca. 7m alt, folhas ocráceas na face abaxial, verdes na adaxial, botões ocráceos..","1998",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"282","2021-02-11 17:19:55-03","UFPR","UPCB","52144","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Goldenberg, R.","721","2005","10","17","Brasil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"UPCB0015370","UPCB0015370","Árvore 7m, flores com hipanto ocráceo, pétalas e estames brancos. Floresta ombrófila densa..","2005","01","01",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"283","2021-02-11 17:19:55-03","UFPR","UPCB","83593","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Aguiar, O.T.","581","1995","08","11","Brasil","São Paulo","Miracatu","Parque Estadual de Jurupará: Ribeirão do Mico, margens do Rio Juquiá","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"UPCB0016850","UPCB0016850","Árvore 5m alt.; inflorescência.","2009",NA,NA,NA,NA,NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA
"284","2021-02-11 17:19:55-03","UFPR","UPCB","22763","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Cervi, A.C.","Cervi, A.C.","2363","1986","09","12","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0015414","UPCB0015414","Árvore, 8m, flor alva, odoríferas, melíferas. Mata atlântica..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"285","2021-02-11 17:19:55-03","UFPR","UPCB","21389","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","D'El Rei Souza, M.L.","Negrelle, R.R.B.","A352","1992","08","25","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0015409","UPCB0015409","Árvore, ca. 16m, com fruto, com botão, folha face abaxial ferrugínea..","1993","07",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"286","2021-02-11 17:19:55-03","UFPR","UPCB","21705","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","D'El Rei Souza, M.L.","Zanette, V.C.",NA,"1991","10","31","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"UPCB0015359","UPCB0015359","Árvore, com fruto. Beira da mata..","1991","06",NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA
"287","2021-02-11 17:19:55-03","UFPR","UPCB","34649","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Santos, E.P.","581","1998","10","02","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0015408","UPCB0015408","Árvore de ± 10 m, flores alvas. Floresta ombrófila densa montana, 900 m de altitude..","1998","10","06",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"288","2021-02-11 17:19:56-03","UFPR","UPCB","96986","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. formosa","Miconia cf. formosa","Cogn.","Goldenberg, R.","Barros, A.",NA,"2016","09","06","Brasil","Minas Gerais","Mariana","Fazenda do Itacolomy, Serra do Cartucho","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"UPCB0042503",NA,"Cerrado. Hábito árboreo.","2019",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"289","2021-02-11 17:20:00-03","UFPR","UPCB","86126","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Caddah, M.K.","Duarte, A.P.","5783","1961","10",NA,"Brasil","Rio de Janeiro","Estrada do Sumaré",NA,NA,NA,NA,NA,NA,NA,"UPCB0029013","UPCB0029013",NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-11 17:20:00-03","UFPR","UPCB","56381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Bausen, E.","128","1998","07","30","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"UPCB0015411","UPCB0015411","Arvoreta ca. 7m, lado inferior da folha marron, fundo de vale..","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-11 17:20:00-03","UFPR","UPCB","56378","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Kollmann, L.","910","1998","11","09","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","750","750","UPCB0015367","UPCB0015367","Arvoreto 8m, DAP 22cm, fuste 6m, frutos verdes. Mata de baixada..","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-11 17:20:00-03","UFPR","UPCB","56379","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Kollmann, L.","4353","2001","08","15","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","1000","1000","UPCB0015366","UPCB0015366","Arvoreto 9m, frutos marrons, folhas marrons do lado abaxial..","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-11 17:20:00-03","UFPR","UPCB","56380","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Kollmann, L.","584","1998","09","22","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","700","700","UPCB0015415","UPCB0015415","Arvoreto 7m, DAP 10cm, fuste 4m, frutos marrons. Fundo de vale úmido, beira de rio..","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-11 17:20:00-03","UFPR","UPCB","56382","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Demuner, V.","834","2000","03","22","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"UPCB0020966","UPCB0020966","Arvoreto 9m, frutos imaturos verdes, folha com face dorsal marrom e ventral verde..","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-11 17:20:00-03","UFPR","UPCB","62621","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Goldenberg, R.","1180","2008","07","18","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1250","1600","UPCB0015362","UPCB0015362","Árvore 14m. Botões pentâmeros, com pétalas brancas. Floresta ombrófila densa altomontana..","2008","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-11 17:20:00-03","UFPR","UPCB","62623","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Goldenberg, R.","1162","2008","07","17","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1100","1400","UPCB0015360","UPCB0015360","Árvore, 10m, em floresta sobre laje de pedra que margeia córrego. Botões pentâmeros com hipanto ocráceo e pétalas brancas. Floresta ombrófila densa altomontana com inselbergues..","2008","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-11 17:20:00-03","UFPR","UPCB","79746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Saddi, E.M. | Samor, P. | Martins, J.H.","439","2011","04","16","Brasil","Rio de Janeiro","Piraí","Parcela P22 dos estudos para EIA do Minerioduto Bom Sucesso, MG-Itaguaí, RJ.","-43.895833","-22.5625","-43.895833","-22.562500",NA,NA,"UPCB0015406",NA,"Árvore em vegetação secundária de encosta. Início de inflorescência. Bot~eos esverdeados. Habitat: Floresta Ombrófila Densa..","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-11 17:20:00-03","UFPR","UPCB","84583","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Araújo, E.A.","331","2015","02",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta, PARNA do Caparaó: Parcela 08, indivíduo 73","-41.77","-20.491","-41.770","-20.491",NA,NA,"UPCB0015358","UPCB0015358","Folha discolor, pecíolo alongado, fruto capsular..","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-11 17:20:00-03","UFPR","UPCB","92420","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Goldenberg, R. | Amorim, A.M. | Paixão, J.L.","2262","2017","04","28","Brasil","Bahia","Presidente Tancredo Neves","Região da Tesoura 1, Estrada de Acesso ao Sítio do Burijao, 5.7km da BR 101 em estrada não pavimentada.","-39.468889","-13.447778","-39.468889","-13.447778",NA,NA,"UPCB0034752","UPCB0034752 UPCB0034752_1","Floresta Úmida, em topo de morro.. Árvore 17m. Flores com pétalas brancas e estames com filetes brancos e anteras escurecidas, bege.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-11 17:19:59-03","UFPR","UPCB","46396","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Caddah, M.K.","Hatschbach, G.","73850","2002","09","26","Brasil","Paraná","Guaraqueçaba","Arredores de Itaqui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0015368","UPCB0015368","Árvore 6m, flor alva. Floresta degradada da planície litorânea..","2012","08",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"301","2021-02-11 17:20:00-03","UFPR","UPCB","91923","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Pardo, C. & Baumgratz, J.F.A.","Pardo, C.S.","504","2003","12","31","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer próximo ao km2 da Estrada para Barragem","-42.9655990600586","-22.4122009277344",NA,NA,"1140","1140","UPCB0033488","UPCB0033488","Árvore cerca de 13,5 metros de altura e CAP 48,5 centímetros, páginas inferiores avermelhadas, comum..","2006",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
