"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"89","2020-12-21 16:35:00-03","MBM","MBM","411240","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Guedes, M.L.","Guedes, M.F.; Casais, M.; Casais, M.","23966","2015","09","10","Southern America","Brazil","Bahia","Varzedo","Rio Cai Camarão","-39.383333","-12.966667",NA,"Subarbusto: piloso. Folhas membranaceas, vilosas. Inflorescência com flores axilares. Frutos imaturos verdes e maduros vináceos.; Mata ciliar","MBM411240","MBM411240","(DC.) Triana",NA,NA,NA,NA,NA,"2015","10",NA,"-39.383333","-12.966667",NA,NA,NA,NA,NA
"90","2020-12-21 16:35:00-03","MBM","MBM","250413","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Ivanauskas, N.M.","Ivanauskas, N.M.; et al.; et al.","4577",NA,NA,NA,"Southern America","Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar","-45.4099998474121","-23.7600002288818",NA,NA,"MBM250413","MBM250413","(DC.) Triana",NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:35:00-03","MBM","MBM","44300","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Brade, A.C.","Reitz, R.; Klein, R.M.; Klein, R.M.","2523","1956","01","19","Southern America","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"MBM044300","MBM044300","(DC.) Triana",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:35:00-03","MBM","MBM","250414","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Souza, M.L.","Oliveira, A.A. de; et al.; et al.","3616",NA,NA,NA,"Southern America","Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar","-45.4099998474121","-23.7600002288818",NA,NA,"MBM250414","MBM250414","(DC.) Triana",NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:35:00-03","MBM","MBM","227882","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia inedita","Souza, M.L.","Andrade, I.R.; et al.; et al.","59",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,"MBM227882","MBM227882","(DC.) Triana",NA,NA,"49886","auto","inedita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-15 09:04:03-03","UESC","UESC","20993","S","Plantae","Angiospermae","Florideophycidae","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Coelho, M.M.","632","2012","02","02",NA,"Brasil","Bahia","Almadina",NA,"-39.6","-14.7",NA,"Subarbusto.","UESC0020993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W36'","14S42'","Dicotyledoneae",NA,NA,NA,NA
"95","2017-04-19 15:20:49-03","MNHN","RECOLNAT_MNHN_P","P030898","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","De Candolle","Langsdorff, G.H. von",NA,"1821",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p030898' target='other'> <mi>dwc_moreinfo</mi></a>","P030898","P030898_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254804","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Saint-Hilaire",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"[Près Itajuni de S. Miguel de Mato Dentro].",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254804' target='other'> <mi>dwc_moreinfo</mi></a>","P05254804","P05254804_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 646",NA,NA,NA
"97","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254807","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254807' target='other'> <mi>dwc_moreinfo</mi></a>","P05254807","P05254807_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113",NA,NA,NA
"98","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254808","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254808' target='other'> <mi>dwc_moreinfo</mi></a>","P05254808","P05254808_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254810","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254810' target='other'> <mi>dwc_moreinfo</mi></a>","P05254810","P05254810_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 646",NA,NA,NA
"100","2017-04-19 15:37:00-03","MNHN","RECOLNAT_MNHN_P","P01168070","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Langsdorf, G. H. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01168070' target='other'> <mi>dwc_moreinfo</mi></a>","P01168070","P01168070_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2017-05-05 19:54:13-03","MNHN","RECOLNAT_MNHN_P","P01168071","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Langsdorf, G. H. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01168071' target='other'> <mi>dwc_moreinfo</mi></a>","P01168071","P01168071_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254803","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254803' target='other'> <mi>dwc_moreinfo</mi></a>","P05254803","P05254803_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254811","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254811' target='other'> <mi>dwc_moreinfo</mi></a>","P05254811","P05254811_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254813","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou, A.",NA,"1888","1","22",NA,"Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254813' target='other'> <mi>dwc_moreinfo</mi></a>","P05254813","P05254813_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16949",NA,NA,NA
"105","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254815","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou",NA,"1864","3","26",NA,"Brasil","Rio de Janeiro",NA,"Corcovado a Caixa d´água.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254815' target='other'> <mi>dwc_moreinfo</mi></a>","P05254815","P05254815_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"577",NA,NA,NA
"106","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254816","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou, A.",NA,"1888","1","22",NA,"Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254816' target='other'> <mi>dwc_moreinfo</mi></a>","P05254816","P05254816_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16949",NA,NA,NA
"107","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254817","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254817' target='other'> <mi>dwc_moreinfo</mi></a>","P05254817","P05254817_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254818","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254818' target='other'> <mi>dwc_moreinfo</mi></a>","P05254818","P05254818_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254819","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254819' target='other'> <mi>dwc_moreinfo</mi></a>","P05254819","P05254819_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113",NA,NA,NA
"110","2015-09-04 20:13:54-03","MNHN","RECOLNAT_MNHN_P","P05254820","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254820' target='other'> <mi>dwc_moreinfo</mi></a>","P05254820","P05254820_01","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-04-19 15:36:56-03","MNHN","RECOLNAT_MNHN_P","P01168068","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia",NA,"Glaziou, A.",NA,"1874","1","22",NA,"Brésil","Rio de Janeiro",NA,"Alto Macahé, chez les Trannin",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01168068' target='other'> <mi>dwc_moreinfo</mi></a>","P01168068","P01168068_01","Cogn.",NA,NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,"6883","isotype",NA,NA
"112","2017-05-09 11:03:54-03","MNHN","RECOLNAT_MNHN_P","P030899","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia",NA,"Glaziou, A.",NA,"1874","1","22",NA,"Brésil","Rio de Janeiro",NA,"Alto Macahé, chez les Trannin",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p030899' target='other'> <mi>dwc_moreinfo</mi></a>","P030899","P030899_01","Cogn.",NA,NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,"6883","isotype",NA,NA
"113","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254802","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Saldanha",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254802' target='other'> <mi>dwc_moreinfo</mi></a>","P05254802","P05254802_01","(DC.) Triana",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,"5241",NA,NA,NA
"114","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254814","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou, A.",NA,"1888","1","22",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254814' target='other'> <mi>dwc_moreinfo</mi></a>","P05254814","P05254814_01","(DC.) Triana",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,"16949",NA,NA,NA
"115","2015-09-05 12:03:11-03","MNHN","RECOLNAT_MNHN_P","P06794746","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado, à Caixa d´Água.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06794746' target='other'> <mi>dwc_moreinfo</mi></a>","P06794746","P06794746_01","(DC.) Triana",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"577",NA,NA,NA
"116","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254806","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Klein, R.",NA,"1955","1","7",NA,"Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254806' target='other'> <mi>dwc_moreinfo</mi></a>","P05254806","P05254806_01","(DC.) Triana","200",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,"1016",NA,NA,NA
"117","2017-04-21 17:07:51-03","MNHN","RECOLNAT_MNHN_P","P05254812","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Saldanha",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis","Serra da Estrella.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254812' target='other'> <mi>dwc_moreinfo</mi></a>","P05254812","P05254812_01","(DC.) Triana",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,"5241",NA,NA,NA
"118","2017-04-19 15:36:56-03","MNHN","RECOLNAT_MNHN_P","P01168068","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia",NA,"Glaziou, A.",NA,"1874","1","22",NA,"Brésil","Rio de Janeiro",NA,"Alto Macahé, chez les Trannin",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01168068' target='other'> <mi>dwc_moreinfo</mi></a>","P01168068","P01168068_01","Cogn.",NA,NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,"6883","isotype",NA,NA
"119","2017-05-09 11:03:54-03","MNHN","RECOLNAT_MNHN_P","P030899","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia",NA,"Glaziou, A.",NA,"1874","1","22",NA,"Brésil","Rio de Janeiro",NA,"Alto Macahé, chez les Trannin",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p030899' target='other'> <mi>dwc_moreinfo</mi></a>","P030899","P030899_01","Cogn.",NA,NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,"6883","isotype",NA,NA
"120","2020-12-11 11:38:35-03","UFMG","BHCB","176953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","246","2015","04","17","Southern America","Brasil","Minas Gerais","Congonhas","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica.","-43.905833","-20.445833",NA,"Prensado no álcool; Arbusto; ca. 1,5m alt; frutos imaturos verdes; Campo Rupestre Quartzitico",NA,NA,"(DC.) Triana","1260","1260",NA,NA,NA,"2015","11",NA,"-43.905833","-20.445833",NA,NA,NA,NA,NA
"121","2020-12-11 11:38:35-03","UFMG","BHCB","185680","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Tameirão Neto, E; Campos, RDL","5587","2014","01","25","Southern America","Brasil","Minas Gerais","Itabira",NA,"-43.261931","-19.612842",NA,"Arbustivo/Subarbustivo; Floração; Mata do Borrachudo, altura 1,5m; Floresta estacional semidecidual","BHCB185680",NA,"(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"-43.261931","-19.612842",NA,NA,NA,NA,NA
"122","2020-12-11 11:38:35-03","UFMG","BHCB","51175","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:38:35-03","UFMG","BHCB","86604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5880","2004","03","07","Southern America","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.049278","-16.413889",NA,"Interior e borda de mata hidrófila em encosta e pasto adjacente. Arbusto ca. 3 m, folhas papiráceas, sépalas vermelhas, frutos imaturos verdes. Coordenadas originais: 16°24'50S; 40°02'57,4W",NA,NA,"(DC.) Triana","820","820",NA,NA,NA,NA,NA,NA,"-40.049278","-16.413889",NA,NA,NA,NA,NA
"124","2020-12-11 11:38:35-03","UFMG","BHCB","86905","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Stehmann, JR; Mota, RC da; Morais, PO; França, GS","3546","2004","02","10","Southern America","Brasil","Minas Gerais","Novo Cruzeiro","Fazenda Araras","-41.963694","-17.613222",NA,"Arbusto, 1,5m altura, no sub-bosque da Floresta Estacional Semidecidual; flores esbranquiçadas a levemente rosadas. Coordenadas originais: 17°36#?#47,6; 41°57'49,3",NA,NA,"(DC.) Triana","754","754",NA,NA,NA,NA,NA,NA,"-41.963694","-17.613222",NA,NA,NA,NA,NA
"125","2020-12-11 11:38:35-03","UFMG","BHCB","12215","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Andrade, PM de; Lopes, MA","658","1985","01","22","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"(DC.) Triana",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:19:41-03","UFPR","UPCB","91263","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","Goldenberg, R.","Goldenberg, R. et al.","2291","2017","04","29",NA,"Brasil","Bahia","Amargosa","Região da Serra do Timbó.","-39.701944","-13.106111",NA,"Topo de serra com fragmentos de floresta.. Arbustos 1m. Botões esbranquiçados.","UPCB0034763","UPCB0034763","DC.",NA,NA,NA,NA,NA,"2017",NA,NA,"-39.701944","-13.106111",NA,NA,NA,NA,NA
"127","2021-02-11 17:19:41-03","UFPR","UPCB","91291","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","Goldenberg, R.","Rosa, P. et al.","827","2016","04","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Caminho Dom Pedro Augusto, trilha do imperador, próximo à sede do parque","-43.287222","-22.954167",NA,"Borda da trilha. Terrícola, semi-heliófila. Na encosta, ca. Ramos com 0,5 a 1m de comprimento. Folhas verdes discolores. Frutos com lascíneas verdes, os imaturos vedes e maduros roxo-nigrescentes. Altura: 0,6m. Arbusto.","UPCB0034111","UPCB0034111","DC.","523","523",NA,NA,NA,"2017",NA,NA,"-43.287222","-22.954167",NA,NA,NA,NA,NA
"128","2021-02-11 17:19:41-03","UFPR","UPCB","97000","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","Goldenberg, R.","Rezende, S.G. | Pena, F.S.R.","2774","2008","07","28",NA,"Brasil","Minas Gerais","Catas Altas","Mina de Fazendão; Mata entre a cava e o Caraça","-43.420833","-20.138333",NA,"Mata Atlântica. Floresta Estacional Semidecidual Submontana. Estágio avançado de regeneração. Hábito arbustivo.","UPCB0042405",NA,"DC.",NA,NA,NA,NA,NA,"2019",NA,NA,"-43.420833","-20.138333",NA,NA,NA,NA,NA
"129","2021-02-11 17:19:41-03","UFPR","UPCB","93758","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","Gondenberg, R.","Goldenberg, R. | Varassin, R. | Bustos, A. | Zanarta, T.","2641","2019","07","11",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, trilha da Roda D'Água.","-40.6002998352051","-19.9356002807617",NA,"Arbusto 1,8 m. Flores com pétalas e estames brancos.","UPCB0042882","UPCB0042882","DC.","820","820","23813","auto",NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:20:15-03","UFPR","UPCB","45055","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Souza, C.M.F.","Sobral, M.","8284","1997","01",NA,NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2-2,5m, flores brancas, beira de trilha no interior da mata..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2004","01","01","9999","9999",NA,NA,NA,NA,NA
"131","2021-02-11 17:20:15-03","UFPR","UPCB","53463","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, R.L.","7376","2005","02",NA,NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 1,5m, frutos verdes. Na sombra..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"132","2021-02-11 17:20:15-03","UFPR","UPCB","53464","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, R.L.","4978","2001","11","07",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 3m, flor branca..",NA,NA,"(DC.) Triana","800","800",NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"133","2021-02-11 17:20:15-03","UFPR","UPCB","53465","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Vervloet, R.R.","1544","2002","12","18",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2m, flor branca, meia encosta, dossel 15m..",NA,NA,"(DC.) Triana","850","850",NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"134","2021-02-11 17:20:15-03","UFPR","UPCB","53466","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, R.L.","1155","1998","12","02",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2m, botões brancos, mata de encosta..",NA,NA,"(DC.) Triana","750","750",NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"135","2021-02-11 17:20:15-03","UFPR","UPCB","53467","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Vervloet, R.R.","1673","2003","01","09",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"1,5m, brácteas e frutos jovens de cor branca, ponta das sépalas rosa, dossel 15m, fundo de vale..",NA,NA,"(DC.) Triana","820","820",NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"136","2021-02-11 17:20:15-03","UFPR","UPCB","53468","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, L.","5026","2001","11","27",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 3m, botões brancos..",NA,NA,"(DC.) Triana","800","800",NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
