"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","infraspecificEpithet"
"98","2020-12-21 16:35:17-03","MBM","MBM","21557","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Smith, L.B.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Rod. BR-101","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM021557","MBM021557","28133",NA,NA,"Southern America",NA,NA,"27253","auto",NA,NA,NA,NA
"99","2015-09-04 21:26:57-03","MNHN","RECOLNAT_MNHN_P","P05228499","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05228499","P05228499_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228499' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA
"100","2015-10-27 11:26:34-02","MNHN","RECOLNAT_MNHN_P","P00708941","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Wurdack",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Sainte Catherine",NA,NA,NA,NA,NA,NA,"P00708941","P00708941_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00708941' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"244 bis",NA
"101","2015-10-27 11:26:48-02","MNHN","RECOLNAT_MNHN_P","P00708942","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Wurdack",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Sainte Catherine",NA,NA,NA,NA,NA,NA,"P00708942","P00708942_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00708942' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"244 bis",NA
"102","2016-01-17 01:15:11-02","MNHN","RECOLNAT_MNHN_P","P00708943","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Wurdack",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Sainte Catherine",NA,NA,NA,NA,NA,NA,"P00708943","P00708943_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00708943' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"244 bis",NA
"103","2015-09-04 21:26:57-03","MNHN","RECOLNAT_MNHN_P","P05228500","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"Ficlering",NA,NA,NA,"Argentina",NA,NA,"Buenos Aires.",NA,NA,NA,NA,NA,NA,"P05228500","P05228500_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228500' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA
"104","2015-10-19 20:02:12-02","MNHN","RECOLNAT_MNHN_P","P05228501","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"Nadeaud","1862","11","14","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"P05228501","P05228501_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228501' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA
"105","2015-09-04 20:57:09-03","MNHN","RECOLNAT_MNHN_P","P05228502","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"Nadeaud","1862","11","14","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"P05228502","P05228502_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228502' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA
"106","2015-09-04 20:57:09-03","MNHN","RECOLNAT_MNHN_P","P05228503","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P05228503","P05228503_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228503' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"C2 1775 bis",NA
"107","2021-02-11 17:20:25-03","UFPR","UPCB","88141","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2015","11",NA,"Valduga, E.","2015","01","19","Brasil","Rio Grande do Sul","Osório","Entorno da Lagoa dos Barros","-50.412778","-29.953056","-50.412778","-29.953056","14","14","UPCB0031949","UPCB0031949","586",NA,NA,NA,NA,"Hábitat: banhado..",NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:20:25-03","UFPR","UPCB","65342","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindley) Cogn.","Meyer, F.S.","2009","07",NA,"Meyer, F.S.","2008","02","03","Brasil","Santa Catarina","Piçarras","Praia das Palmeiras.","-48.671389","-26.764167","-48.671389","-26.764167",NA,NA,"UPCB0022804","UPCB0022804","542",NA,NA,NA,NA,"Herbácea com flores tetrâmeras, com pétalas quase brancas. Coletada próximo à praia, em vegetação pioneira de influência marinha..",NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:20:25-03","UFPR","UPCB","59798","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindley) Cogn.","Goldenberg, R. & Meyer, F.S.","2008","01","01","Marchett, F.","2007","11","04","Brasil","Rio Grande do Sul","Praia Real",NA,NA,NA,NA,NA,NA,NA,"UPCB0022803","UPCB0022803","666",NA,NA,NA,NA,"Campo..",NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:20:25-03","UFPR","UPCB","65337","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindley) Cogn.","Meyer, F.S.","2009","07",NA,"Meyer, F.S.","2007","12","31","Brasil","Santa Catarina","Piçarras","Praia das Palmeiras.","-48.671389","-26.764167","-48.671389","-26.764167",NA,NA,"UPCB0022792","UPCB0022792","531",NA,NA,NA,NA,"Herbácea com flores de pétalas cor de rosa, coletada na beira de estrada, em vegetação pioneira de influência marinha..",NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:20:25-03","UFPR","UPCB","88145","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2015","11",NA,"Gonzatti, F.","2014","11","28","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa das Traíras","-50.186944","-29.868889","-50.186944","-29.868889","6","6","UPCB0031939","UPCB0031939","1379",NA,NA,NA,NA,"Hábitat: campo úmido. Erva com 30 cm de altura e flores 4 periantadas..",NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:20:25-03","UFPR","UPCB","92152","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","15","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027882","UPCB0027882","1392",NA,NA,NA,NA,"Subarbusto pequeno. Planície litorânea..",NA,NA,NA,NA,NA,NA
"113","2021-02-11 17:20:25-03","UFPR","UPCB","92153","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","15","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027883","UPCB0027883","1391",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:20:25-03","UFPR","UPCB","92154","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2016",NA,NA,"Meyer, F.S. & Guimarães, P.J.F.","2012","12","12","Brasil","Santa Catarina","Joinville","Serra Dona Francisca, SC-301","-49.032289","-26.194122","-49.032289","-26.194122",NA,NA,"UPCB0027884","UPCB0027884","1465",NA,NA,NA,NA,"Subarbusto 70 cm alt., flores com pétalas roxo-róseas, anteras amarelas, curtas. Coletado próximo da estrada, em orla de Floresta Ombrófila Densa..",NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:20:25-03","UFPR","UPCB","92155","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","15","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027885","UPCB0027885","1390",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:20:25-03","UFPR","UPCB","92156","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","15","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027886","UPCB0027886","1388",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:20:25-03","UFPR","UPCB","92157","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","13","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027887","UPCB0027887","1372",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:20:25-03","UFPR","UPCB","92158","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","13","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027888","UPCB0027888","1373",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:20:25-03","UFPR","UPCB","92159","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","13","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027889","UPCB0027889","1374",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:20:25-03","UFPR","UPCB","92160","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","13","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027890","UPCB0027890","1376",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"121","2021-02-11 17:20:25-03","UFPR","UPCB","92161","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","14","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027891","UPCB0027891","1384",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:20:25-03","UFPR","UPCB","92162","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","11",NA,"Meyer, F.S. & Escobar, N.A.G.","2012","11","15","Brasil","Santa Catarina","Balneário Piçarras","Bairro Praia das Palmeiras, porção norte de Piçarras","-48.700258","-26.7278","-48.700258","-26.727800",NA,NA,"UPCB0027892","UPCB0027892","1387",NA,NA,NA,NA,"Subarbusto pequeno, coletado em terreno baldio, em região de Floresta Ombrófila Densa de Terras Baixas (Planície Litorânea). Flores tetrâmeras com pétalas róseo-claras ou quase brancas; anteras de ambos os ciclos amarelas..",NA,NA,NA,NA,NA,NA
"123","2021-02-11 17:20:25-03","UFPR","UPCB","92163","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2012","12",NA,"Meyer, F.S. & Guimarães, P.J.F.","2012","12","11","Brasil","Santa Catarina","Águas Mornas","Serrinha que desce para Florianópolis, BR-282","-48.864823","-27.713336","-48.864823","-27.713336",NA,NA,"UPCB0027893","UPCB0027893","1460",NA,NA,NA,NA,"Subarbusto de pequeno porte, 10-30 cm alt., em orla de rodovia, em região de Floresta Ombrófila Densa. Flores com pétalas róseas ou brancas, anteras curtas, com ápice obtuso e coloração amarela..",NA,NA,NA,NA,NA,NA
"124","2021-02-11 17:20:25-03","UFPR","UPCB","40351","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindley) Cogn.","Guimarães, P.","1999","01","01","Roldão, M.H.","1988","06","02","Brasil","São Paulo","Taquarituba","Chácara São Lázaro, Bairro Estiva","-49.2400016784668","-23.5300006866455",NA,NA,NA,NA,"UPCB0022801","UPCB0022801",NA,NA,NA,NA,NA,"Arbustiva 50cm, caule com pelos, flor com coloração lilás clara, borda folha com coloração escura. Brejo..","17689","auto",NA,NA,NA,NA
"125","2021-02-11 17:20:25-03","UFPR","UPCB","59797","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindley) Cogn.","Meyer, F.S.","2008","01","01","Marchett, F.","2007","11","11","Brasil","Rio Grande do Sul","Mostardas","Lagoa Barro-Solidão","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"UPCB0022802","UPCB0022802","667",NA,NA,NA,NA,"Nas dunas..","86098","auto",NA,NA,NA,NA
"126","2021-02-11 17:20:25-03","UFPR","UPCB","63696","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindley) Cogn.","Meyer, F.S.","2008","07",NA,"Wasum, R.","2008","01","08","Brasil","Rio Grande do Sul","Mostardas","Lagoa Barros - Solidão.","-50.9211006164551","-31.1068992614746",NA,NA,"8","8","UPCB0017742","UPCB0017742","4366",NA,NA,NA,NA,"No solo - margem da lagoa..","86098","auto",NA,NA,NA,NA
"127","2021-02-11 17:20:25-03","UFPR","UPCB","63697","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindley) Cogn.","Meyer, F.S.","2008","07",NA,"Wasum, R.","2008","01","08","Brasil","Rio Grande do Sul","Mostardas","Lagoa Barros - Solidão.","-50.9211006164551","-31.1068992614746",NA,NA,"8","8","UPCB0022784","UPCB0022784","4351",NA,NA,NA,NA,"Em orla da mata..","86098","auto",NA,NA,NA,NA
"128","2021-02-11 17:20:25-03","UFPR","UPCB","65974","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindley) Cogn.","Meyer, F.S.","2009","01","01","Meneghel, R.","2008","11","08","Brasil","Rio Grande do Sul","Mostardas","São Simão.","-50.9211006164551","-31.1068992614746",NA,NA,"10","10","UPCB0022793","UPCB0022793","115",NA,NA,NA,NA,"Em orla da mata, campo..","86098","auto",NA,NA,NA,NA
"129","2012-04-13 09:01:00-03","MO","MOBOT","2479357","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Roberto M. Klein|et al.","1965","12","22","Brazil","Santa Catarina",NA,"Ilha de Santa Catarina, Canasvieiras",NA,NA,NA,NA,NA,NA,NA,NA,"Klein 6474",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","3270761","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","John J. Wurdack",NA,NA,NA,"VIANA","1991",NA,NA,"Brazil","Rio Grande do Sul",NA,"Praia de Mariluz. Junto á estrada.",NA,NA,NA,NA,"0E8",NA,NA,NA,"VIANA 8272",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","3270809","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","John J. Wurdack",NA,NA,NA,"G. Grazziotin","1991",NA,NA,"Brazil","Rio Grande do Sul",NA,"Capão da Canoa. Em beira do caminho.",NA,NA,NA,NA,"0E8",NA,NA,NA,"Grazziotin 7474",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","3270905","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","John J. Wurdack",NA,NA,NA,"Ronaldo Wasum","1990",NA,NA,"Brazil","Rio Grande do Sul",NA,"Torres-Colônia São Pedro.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,"Wasum 7400",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","3276062","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","John J. Wurdack",NA,NA,NA,"Ronaldo Wasum","1989",NA,NA,"Brazil","Rio Grande do Sul",NA,"Torres-Praia da Guarita. Junto ás dunas.",NA,NA,NA,NA,"0E8",NA,NA,NA,"Wasum 6459",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","09666","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Guimarães, P.",NA,NA,NA,"Brasil","São Paulo","Tanabi","brejo","-49.6399993896484","-20.6200008392334",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,"Brejo;","33016","auto","Magnoliopsida",NA,NA,NA
"135","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33886","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Wasum, R.","2008","01","08","Brasil","Rio Grande do Sul","Mostardas","Lagoa dos Barros, Solidão","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,NA,"4366.0","Tracheophyta","Myrtales","America do Sul",NA,"No solo, margem da lagoa","86098","auto","Magnoliopsida",NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","2646625","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. M. Klein","1963","11","2","Brazil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,"5",NA,"US01906387","US01906387_01 US01906387_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27253","auto","Dicotyledonae","1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","2954223","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","1982","1","21","Brazil","Santa Catarina",NA,"24 km S de Sombrio, BR-101.",NA,NA,NA,NA,NA,NA,"US01906378","US01906378_01 US01906378_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","2404783","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. M. Klein","1961","10","4","Brazil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,"US01906389","US01906389_01 US01906389_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"19684","auto","Dicotyledonae","1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","2323113","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. Reitz","1952","12","18","Brazil","Santa Catarina","Palhoça","Campo do Maciambu.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"US01906390","US01906390_01 US01906390_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"31105","auto","Dicotyledonae","1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","2732993","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. M. Klein & -- Bresolin","1971","7","18","Brazil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"50",NA,"US01906381","US01906381_01 US01906381_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"13751","auto","Dicotyledonae","1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","2649544","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"G. Hatschbach & L. Smith","1971","11","27","Brazil","Santa Catarina","Itajaí","Rod. BR 101","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"US01906380","US01906380_01 US01906380_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27253","auto","Dicotyledonae","1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","3469375","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"F. Marchett","2004","10","11","Brazil","Rio Grande do Sul","Torres","nas dunas","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"US01906374","US01906374_01 US01906374_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"20837","auto","Dicotyledonae","1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","3213610","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"G. Grazziotin","1991","1","9","Brazil","Rio Grande do Sul","Capão da Canoa",NA,"-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"US01906375","US01906375_01 US01906375_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"15808","auto","Dicotyledonae","1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","2404785","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. M. Klein","1961","10","5","Brazil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,"5",NA,"US01906388","US01906388_01 US01906388_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27253","auto","Dicotyledonae","1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","2692364","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. M. Klein","1969","11","19","Brazil","Santa Catarina","Florianópolis","Inglêses","-48.5491981506348","-27.596700668335",NA,NA,"10",NA,"US01906383","US01906383_01 US01906383_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27000","auto","Dicotyledonae","1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","3186023","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. Wasum & et al.","1989","12","2","Brazil","Rio Grande do Sul","Torres","Praia da Guarita","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"US01906377","US01906377_01 US01906377_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"20837","auto","Dicotyledonae","1",NA,NA
