"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber"
"141","2020-12-21 16:28:51-03","MBM","MBM","183512","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Silva, J.M.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.","1494","1995","09","15","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM183512","MBM183512",NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:28:51-03","MBM","MBM","7282","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Hatschbach, G.","19554","1968","07","30","Brazil","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM007282","MBM007282",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:28:51-03","MBM","MBM","161870","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Imaguire, N.","3034","1972","04","19","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM161870","MBM161870",NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:28:51-03","MBM","MBM","196446","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Imaguire, N.","3034","1972","04","19","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM196446",NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:28:51-03","MBM","MBM","106003","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Cordeiro, J.; et al.; et al.","177","1985","11","13","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM106003","MBM106003",NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:28:51-03","MBM","MBM","38045","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Hatschbach, G.","8113","1961","10","11","Brazil","Paraná","Tijucas do Sul","Tabatinga","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM038045","MBM038045",NA,NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:28:51-03","MBM","MBM","3756","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Lindeman, J.; Haas, H.; Haas, H.","1584","1966","06","16","Brazil","Paraná","Xambrê",NA,"-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,"MBM003756","MBM003756",NA,NA,NA,"Southern America",NA,"25930","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:44:20-03","MBM","MBM","413994","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Marinero, F.","Felitto, G.; Bonaldi, R.A.; Bonaldi, R.A.","1052","2016","10","05","Brazil","Paraná","Morretes","Linha Férrea RUMO-ALL, trecho Véu da Noiva-Marumbi","-48.933056","-25.443056","-48.933056","-25.443056","580","580","MBM413994",NA,"Sub-arbusto, 1,80m, frutos verdes-amarelados.; Floresta Ombrófila Densa.",NA,NA,"Southern America",NA,NA,NA,"2016","11",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:44:20-03","MBM","MBM","395452","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Barboza, E.","Engels, M.E.","1303","2013","07","21","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"MBM395452",NA,"Arbórea, ca. 8 m. Tronco com espinhos, em conjuntos estrelados. Caule castanho. Folhas verdes. Flores verdes claras. Anteras amareladas.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"150","2020-12-21 16:28:51-03","MBM","MBM","7280","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19345","1968","06","10","Brazil","Paraná","São Jorge do Iguaçu","Rio Iguaçu, Salto Osório",NA,NA,NA,NA,NA,NA,"MBM007280","MBM007280",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:44:20-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Brotto, M.L.","Dalmaso, C.A.","362","2013","06","13","Brazil","Paraná","Prudentópolis",NA,"-51.3","-25.020003","-51.3","-25.020003",NA,NA,"IFN000748",NA,"Árvore.",NA,NA,"Southern America",NA,NA,NA,"2013","08","16",NA,NA,NA,NA,NA
"152","2020-12-21 16:44:20-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Barboza, E.","Saueressig, D.","1930","2013","04","29","Brazil","Paraná","Cantagalo",NA,"-52.200006","-25.2","-52.200006","-25.2",NA,NA,"IFN000335",NA,"Árvore. Estruturas no fuste: espinhos.",NA,NA,"Southern America",NA,NA,NA,"2013","06","03",NA,NA,NA,NA,NA
"153","2020-12-21 16:28:51-03","MBM","MBM","239159","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Cordeiro, J.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","1553","1999","07","01","Brazil","Paraná","Campina Grande do Sul","Mato Limpo","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM239159","MBM239159",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:28:51-03","MBM","MBM","1524","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Hatschbach, G.","14613","1966","08","17","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM001524","MBM001524",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:28:51-03","MBM","MBM","3757","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Lindeman, J.; Haas, H.; Haas, H.","2181","1966","08","10","Brazil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM003757","MBM003757",NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:28:51-03","MBM","MBM","3754","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Lindeman, J.; Haas, H.; Haas, H.","1231","1966","05","05","Brazil","Paraná","Clevelândia","Fazenda Brandalize","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"MBM003754","MBM003754",NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:28:51-03","MBM","MBM","3755","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Lindeman, J.; Haas, H.; Haas, H.","1106","1966","04","30","Brazil","Paraná","Clevelândia","Fazenda Brandalize","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"MBM003755","MBM003755",NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:28:51-03","MBM","MBM","196447","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Motta, J.T.","Motta, J.T.","2259","1991","07","27","Brazil","Paraná","Curitiba","Clube D. Pedro II","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM196447",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:28:51-03","MBM","MBM","183511","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Silva, J.M.; Poliquesi, C.B.; Santos, E.P.; Poliquesi, C.B.; Santos, E.P.","1522","1995","09","15","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM183511","MBM183511",NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:28:51-03","MBM","MBM","237062","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Silva, J.M.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","2678","1998","12","01","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM237062","MBM237062",NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:28:51-03","MBM","MBM","41993","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","36647","1975","04","16","Brazil","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM041993","MBM041993",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:28:51-03","MBM","MBM","167547","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Roderjan, C.V.","1108","1993","11","07","Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM167547","MBM167547",NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:28:51-03","MBM","MBM","221811","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Tiepolo, G.; et al.; et al.","653","1996","12","14","Brazil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM221811","MBM221811",NA,NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:28:51-03","MBM","MBM","241677","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","Madri, C.; et al.; et al.","481","1997","10","11","Brazil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"MBM241677","MBM241677",NA,NA,NA,"Southern America",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:28:51-03","MBM","MBM","183403","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Jarenkow, J.A.","Jarenkow, J.A.","1357","1989","10","15","Brazil","Rio Grande do Sul","Morro Redondo","Morro Redondo","-52.6319007873535","-31.5883007049561",NA,NA,NA,NA,"MBM183403","MBM183403",NA,NA,NA,"Southern America",NA,"19299","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:28:51-03","MBM","MBM","138283","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Cordeiro, J.; Cruz, J.M.","Coura Neto, A.B.; et al.; et al.","49","1980","10","28","Brazil","Rio Grande do Sul","São Lourenço do Sul","BR-116 para Pelotas","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,"MBM138283","MBM138283",NA,NA,NA,"Southern America",NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:28:51-03","MBM","MBM","199743","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Jarenkow, J.A.","Jarenkow, J.A.","2178","1992","10","20","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM199743","MBM199743",NA,NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:28:51-03","MBM","MBM","169214","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Pastore, J.A.","Rodrigues, E.H.A.","2","1990","02",NA,"Brazil","São Paulo","Guariba","Fazenda Santa Izabel","-48.2200012207031","-21.3600006103516",NA,NA,NA,NA,"MBM169214","MBM169214",NA,NA,NA,"Southern America",NA,"14687","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:28:51-03","MBM","MBM","224146","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","W. Zangaro? f.; et al.; et al.","s.n.","1990","12","09","Brazil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"MBM224146","MBM224146",NA,NA,NA,"Southern America",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:28:51-03","MBM","MBM","241678","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","Francisco, E.M.; et al.; et al.","s.n.","1998","10","15","Brazil","Paraná","Sapopema","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"MBM241678","MBM241678",NA,NA,NA,"Southern America",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:28:51-03","MBM","MBM","316923","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Cordeiro, J.; Costa, E.F.","Sevegnani, L.","s.n.","2004","01","25","Brazil","Santa Catarina","Itajaí","Centro","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","MBM316923",NA,NA,NA,NA,"Southern America",NA,"27253","auto","2006",NA,NA,NA,NA,NA,NA,NA
"172","2015-09-05 06:37:51-03","MNHN","RECOLNAT_MNHN_P","P04734560","PreservedSpecimen",NA,"Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Hatschbach, G.|Kummrow, R.",NA,"1975","4","16","Brasil","Paraná","Morretes","Estr. da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"P04734560","P04734560_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734560' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","30514","auto",NA,NA,NA,NA,NA,NA,NA,"36647"
"173","2015-09-05 06:37:51-03","MNHN","RECOLNAT_MNHN_P","P04734559","PreservedSpecimen",NA,"Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Jönsson, G.",NA,"1914","6","2","Brasil","Paraná","Jaguariaíva","Jaguariahyva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"P04734559","P04734559_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734559' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","44368","auto",NA,NA,NA,NA,NA,NA,NA,"490 a"
"174","2015-09-05 06:37:51-03","MNHN","RECOLNAT_MNHN_P","P04734561","PreservedSpecimen",NA,"Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Hatschbach, G.",NA,"1966","8","17","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"P04734561","P04734561_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","55154","auto",NA,NA,NA,NA,NA,NA,NA,"14613"
"175","2020-12-11 11:41:16-03","UFMG","BHCB","32389","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:41:16-03","UFMG","BHCB","32389","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:41:16-03","UFMG","BHCB","50573","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:41:16-03","UFMG","BHCB","70884","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Ribas, OS","2852",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:21:40-03","UFPR","UPCB","88050","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Barboza, E.","Engels, M. E.","1303","2013","07","21","Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,"Arbórea, ca. 8 m. Tronco com espinhos, em conjuntos estrelados. Caule castanho. Folhas verdes. Flores verdes claras. Anteras amareladas. Floresta Ombrófila Mista..",NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"180","2021-02-11 17:21:40-03","UFPR","UPCB","88052","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Barboza, E.","Engels, M. E.","1630","2013","09","22","Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,"Arbórea, ca. 7 m. Caule castanho. Folhas verdes. Frutos imaturos verdes. Floresta Ombrófila Mista..",NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"181","2021-02-11 17:21:40-03","UFPR","UPCB","88563","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanni","Xylosma pseudosalzmanni","Sleumer","Hulyk, L.C.","Hulyk, L.C. et al.","6","2013","09","27","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Árvore 3m alt., espinhos no caule..",NA,NA,NA,NA,"12577","auto","2013","12","06",NA,NA,NA,NA,NA
"182","2021-02-11 17:21:40-03","UFPR","UPCB","85084","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleum.","Santos, E.P.","Santos, E.P. | Socher, L.G.","1071","2001","10","24","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.050000","-25.750000","1320","1320",NA,NA,"Árvore, ± 4m, fruto vermelho. Interior de Floresta Ombrófila Densa Altomontana..",NA,NA,NA,NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:21:40-03","UFPR","UPCB","7408","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.O.","Hatschbach, G.","19346","1968","06","10","Brasil","Paraná","São Jorge do Oeste","Rio Iguaçu, Salto Osorio",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 15m, flor creme. Mata de galeria junto aos saltos..",NA,NA,NA,NA,NA,NA,"1968","11",NA,NA,NA,NA,NA,NA
"184","2021-02-11 17:21:40-03","UFPR","UPCB","79458","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Lovato, M.C.","Lovato, M.C.","286","2003","12","16","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê.","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"Arvoreta 3m; frutos vermelhos. Fragmento 32..",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"185","2021-02-11 17:21:40-03","UFPR","UPCB","27345","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Cervi, A.C.","Cervi, A.C.","3702","1992","05","11","Brasil","Paraná","Quatro Barras","Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Fruto verde. Subarbusto na beirada da mata..",NA,NA,NA,NA,"17116","auto","1992","05",NA,NA,NA,NA,NA,NA
"186","2021-02-11 17:21:40-03","UFPR","UPCB","38934","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Santos, E.P.","800","1999","09","17","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Arbusto de ± 1,5 m, flor esverdeada. Campo arbustivo, ± 1300 m de altitude.",NA,NA,NA,NA,"41937","auto","1999","09","23",NA,NA,NA,NA,NA
"187","2021-02-11 17:21:40-03","UFPR","UPCB","6989","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.O.","Hatschbach, G.","14613","1966","08","17","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Árvore, 8m, flor creme esverdeada..",NA,NA,NA,NA,"55154","auto","1968","05",NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:19:07-03","UFPR","UPCB","3526","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.O.","Hatschbach, G.","8313","1961","10","11","Brasil","Paraná","Tijucas do Sul","Tabatinga","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Arvoreta, flor creme, da mata. Tronco provido de espinhos longos e ramosos, agudos..",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2009-07-31 05:57:00-03","MO","MOBOT","2196039","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"José E. Montes","Montes 162","1944",NA,NA,"Argentina","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,"216.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2012-04-10 05:01:00-03","MO","MOBOT","2196064","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Sleumer, H. O.","Elena Schwindt","Schwindt 1758","1949","5","21","Argentina","Misiones","Montecarlo","Laharrague","-54.68333","-26.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2012-04-10 05:01:00-03","MO","MOBOT","2196074","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Elena Schwindt","Schwindt 1995",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2010-11-21 08:41:00-02","MO","MOBOT","2246680","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"G.J. Schwarz","Schwarz 2890","1946","7","1","Argentina","Misiones","San Ignacio","Cerro San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2009-08-23 08:49:00-03","MO","MOBOT","2458245","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Sleumer, H. O.","Lyman B. Smith|Roberto M. Klein","Smith 11008","1957","2","8","Brazil","Santa Catarina",NA,"Caçador. 10 km southeast of Caçador on the road to Lebon Régis (47 km), Caçador-Curitibanos, pinheiral",NA,NA,NA,NA,"700.00000000","900.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
