"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"104","2020-09-12 05:00:02-03","US","US","1574786","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"E. L. Ekman","1462","1907","12","6","South America","Argentina",NA,NA,"Posadas, Alto Paraná, prope praed. La Granja",NA,NA,NA,NA,"US01867411",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","3108840","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"G. Hatschbach","48793","1983","12","8","South America - Neotropics","Brazil","Cerro Azul",NA,"Cab. Rib. do Tigre",NA,NA,NA,NA,"US01867406","US01867406_01 US01867406_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","3302519","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"G. Hatschbach & J. M. Silva","59773","1993","10","15","South America - Neotropics","Brazil","Guaraqueçaba",NA,"Salto Murato",NA,NA,NA,NA,"US01867409","US01867409_01 US01867409_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","2571271A","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"R. Reitz & R. M. Klein","17016","1964","1","30","South America - Neotropics","Brazil","Ilhota",NA,"Parque Botânico do Morro Baú",NA,NA,NA,NA,"US01867410","US01867410_01 US01867410_02","400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2019-12-09 17:29:40-03","UFPR","EFC","9377","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","Borgo, M.","Borgo, M.; Silva, S.M.; Reinert, B.L.","246","1998","12","15",NA,"Brasil","Paraná","Guaratuba","Rio Vitório","-48.5746994018555","-25.8827991485596",NA,"Liana de flores esverdeadas, em floresta na margem de rio.","EFC009377",NA,NA,NA,NA,"41937","auto","1999","12","01",NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:17:41-03","USP","SPF","166007","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Lombardi, JA","Paixão, JL","374","2004","06","02",NA,"Brasil","Bahia","Potiraguá",NA,"-39.575","-15.703333",NA,NA,"SPF00166007",NA,NA,NA,NA,NA,NA,"2014","09",NA,"-39.575","-15.703333",NA,NA,NA,NA
"110","2021-03-15 18:26:27-03","USP","SPF","224936","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Santos, MF; Antar, GM","Francisco, JNC","66","2015","01","05",NA,"Brasil","São Paulo","Peruíbe","Guaraú. Rua 19. Borda de floresta.","-47.023667","-24.366389",NA,"Trepadeira. Flores creme com antera amarela.; Floresta Ombrófila secundária.","SPF00224936",NA,NA,NA,NA,NA,NA,"2015","11",NA,"-47.023667","-24.366389",NA,NA,NA,NA
"111","2019-11-25 11:58:00-03","USP","SPF","230536","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Anônimo","Lombardi, JA","10040","2013","04","23",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.174167","-23.490833",NA,NA,"SPF00230536",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.174167","-23.490833",NA,NA,NA,NA
"112","2019-11-13 11:17:41-03","USP","SPF","193045","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Lima, HC","Peron, M","913","1992","02","06",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00193045",NA,NA,NA,NA,NA,NA,"2002","10",NA,"-42.833333","-22.433333",NA,NA,NA,NA
"113","2019-10-07 09:23:54-03","UEFS","HUEFS","183150","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","J.Lombardi","Matos, E.N.de","725","2011","11","02",NA,"Brasil","Bahia","Jaguaripe","Caribé.","-38.984444","-13.245556",NA,"Floresta.","HUEFS0183150","HUEFS0183150",NA,NA,"Rosanae",NA,NA,NA,NA,NA,"38W59'4''","13S14'44''",NA,NA,NA,NA
"114","2019-10-07 09:23:54-03","UEFS","HUEFS","208480","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Brotto, M.L.","1512","2013","12","11",NA,"Brasil","Paraná","Cerro Azul","Margem direita do Rio Ribeira.","-49.218056","-24.783056",NA,"Floresta Ombrófila Densa.","HUEFS0208480","HUEFS0208480","270","270","Rosanae",NA,NA,NA,NA,NA,"49W13'5''","24S46'59''",NA,NA,NA,NA
"115","2019-10-07 09:23:54-03","UEFS","HUEFS","21708","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Hatschbach, G.","59773","1993","10","15",NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"HUEFS0021708","HUEFS0021708",NA,NA,"Rosanae","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-10-07 09:23:54-03","UEFS","HUEFS","73343","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Ribas, O.S.","4203","2002","01","10",NA,"Brasil","Paraná","Paranaguá","Colônia Santa Cruz","-48.5092010498047","-25.5200004577637",NA,NA,"HUEFS0073343","HUEFS0073343",NA,NA,"Rosanae","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2018-11-12 13:18:41-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha",NA,"RRC ID Flag","P. Dusén","13651",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"13651",NA,NA,NA
"118","2015-03-13 19:26:45-03","F","FMNH-SEEDPLANTS","V0281166F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0281166F","V0281166F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-09-05 14:21:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Hippocratea","micrantha","Hippocratea micrantha",NA,NA,"R. H. Schomburgk",NA,"1841",NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"120","2019-01-25 15:34:23-02","IAC","IAC","13182","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","J.A. Lombardi","A.D. Andrade-Lima & G.A. Black","3087","1948","08","21",NA,"Brasil","Pará",NA,"Rio Guamá",NA,NA,NA,"plantas da amazônia",NA,NA,NA,NA,NA,NA,NA,"1998","05","21",NA,NA,NA,NA,NA,NA
"121","2019-01-25 15:34:23-02","IAC","IAC","27149","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","J.A. Lombardi","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,"1998","08","15",NA,NA,NA,NA,NA,NA
"122","2019-01-25 15:34:23-02","IAC","IAC","27150","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","J.A. Lombardi","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,"1998","08","15",NA,NA,NA,NA,NA,NA
"123","2020-07-23 12:08:48-03","CEPLAC","CEPEC","132244","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,"H. C. de Lima","M. Peron","913","1996","02","08",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso. Margens do Rio Paraíso. Área FP20. Indivíduo FO723.","-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,"30/10/2002"
"124","2020-07-23 12:08:48-03","CEPLAC","CEPEC","99300","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,"J. A. Lombardi","J. L. da Paixão","374","1996","07","02",NA,"Brasil","Bahia","POTIRAGUÁ","Rod. que liga a BR-101/Itapetinga, ca. 15Km p/ Itaimbé. Faz. Independência.","-39.575","-15.703333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W34'30","15S42'12",NA,NA,NA,"30/11/2004"
"125","2020-07-23 12:08:48-03","CEPLAC","CEPEC","146103","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,"S. F. Smith","G. Hatschabch","59773","1993","10","15",NA,"Brasil","Paraná","guaraqueçaba","Salto Murato.","-48.3288993835449","-25.3066997528076",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-23 12:08:48-03","CEPLAC","CEPEC","122467","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,"J. A. Lombardi","G. Martinelli","8835","1968","11","07",NA,"Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas. Mata próximo a Represa Juturnaíba.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011"
"127","2019-11-13 16:04:36-03","UNISANTA","HUSC","2436","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Smith","Martins, S.E.","Martins, S.E.; Sampaio, P.S.P.","666","2000","02","24",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,"Trepadeira. Flores creme.; Floresta de Restinga Paludosa sobre Substrato Turfoso.",NA,NA,NA,NA,NA,"37616","auto","2001","07",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-13 16:04:36-03","UNISANTA","HUSC","4381","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Smith","Sampaio, P.S.P.","Sampaio, P.S.P.; Martins, S.E.","611","2002","02","20",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,"Liana lenhos com flroes creme.; Bordas Floresta de Restinga Paludosa sobre Substrato Turfoso alta.",NA,NA,NA,NA,NA,"37616","auto","2002","04",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 16:04:36-03","UNISANTA","HUSC","4348","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Smith","Sampaio, P.S.P.","Sampaio, P.S.P.; Martins, S.E.","586","2002","01","24",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,"Liana com flores creme-esverdeadas.; Borda da mata.",NA,NA,NA,NA,NA,"37616","auto","2002","02",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-01 14:56:09-03","UnB","UB","132456","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","Lombardi, JA","Ribas, OS","4203","2002","01","10","Southern America","Brasil","Paraná ","Paranaguá ","Colônia Santa Cruz","-48.5092010498047","-25.5200004577637",NA,"Flor creme alvacenta.; Trepadeira lenhosa; Restinga arbustiva",NA,NA,NA,NA,NA,"24916","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-08-20 20:38:29-03","UFSC","FLOR","27595","PreservedSpecimen","Plantae",NA,"Celastrales","Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Smith, S.F.","Hatschbach, G.; Ribas, O.S.","62396","1994","12","28",NA,"Brasil","Paraná","Bocaiúva do Sul","Parque Estadual das Lauráceas.","-49.1150016784668","-25.2061004638672",NA,"trepadeira lenhosa, flor creme pálido Habitat: mata pluvial, junto ao rio","FLOR0027595",NA,"500","500",NA,"61623","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-04 15:42:21-03","IF","SPSF","32265","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"O.S.Ribas","4203","2002","01","10","América do Sul","Brasil","PR","Paranaguá","Colônia Santa Cruz","-48.5092010498047","-25.5200004577637",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-04 15:42:21-03","IF","SPSF","16773","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"A.Furlan","594","1988","11","06","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-04 15:42:21-03","IF","SPSF","16774","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"F.C.P.Garcia","291","1988","12","04","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-04 15:42:21-03","IF","SPSF","16776","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"F.C.P.Garcia","441","1989","09","02","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-04 15:42:21-03","IF","SPSF","16777","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"F.C.P.Garcia","566","1990","01","15","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-04 15:42:21-03","IF","SPSF","16778","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"F.C.P.Garcia","626","1991","01","14","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-04 15:42:21-03","IF","SPSF","16779","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"A.Furlan","852","1989","07","16","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-04 15:42:21-03","IF","SPSF","16780","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"A.Furlan","1019","1989","12","08","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-04 15:42:21-03","IF","SPSF","16784","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"A.Furlan","793","1989","03","13","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:09:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Hippocratea","micrantha","Hippocratea micrantha","Cambess.",NA,"St.-Hil, A","s.n.",NA,NA,NA,NA,"?",NA,NA,"loco non addicto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-09-11 17:09:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Hippocratea","micrantha","Hippocratea micrantha","Cambess.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:09:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Hippocratea","micrantha","Hippocratea micrantha","Cambess.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:39:15-03","UFRGS","ICN","179377","S","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","Brotto, ML","Brotto, ML; et al.","1512","2013","12","11","América do Sul","Brasil","PR","Cerro Azul","margem direita do Rio Ribeira","-49.218056","-24.783056",NA,"Doação Herbário MBM; liana, flores alvacentas fortemente odoríferas; Floresta Ombrófila Densa",NA,NA,"270","270",NA,NA,NA,NA,NA,NA,"-49.218056","-24.783056",NA,NA,NA,NA
"145","2020-07-02 08:39:47-03","IBt","SP","285287","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Kim, AC","30008","1993","11","09",NA,"Brasil","São Paulo","Ubatuba",NA,"-44.816667","-23.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.816667","-23.333333",NA,NA,NA,NA
"146","2020-12-10 11:27:08-03","IBt","SP","392481","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Silva Neto, SJ","1690","2002","04","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-26 09:59:46-03","IBt","SP","374286","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Sampaio, PSP","611","2002","02","20",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:03:08-03","IBt","SP","251737","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Lombardi, JA","Costa, MP; et al.","61","1991","12","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Restinga próxima ao Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Trepadeira de flores esverdeadas",NA,NA,NA,NA,NA,"55628","auto","1999","06",NA,NA,NA,NA,NA,NA,NA
"149","2020-08-13 18:01:43-03","IBt","SP","296216","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Leitão Filho, HF","34415","1996","01","30",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-23 14:21:44-03","UM","RECOLNAT_UM_MPU","MPU012239","PreservedSpecimen",NA,NA,NA,"Celastraceae","Hippocratea","micrantha","Hippocratea micrantha","Cambess.","Cambessèdes","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"In sylvis prope Registro Velho in provincia S. Pauli",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012239' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012239","MPU012239_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1315","isotype",NA,NA
"151","2014-09-23 10:57:03-03","G","G","G00355814","S","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A. C. Sm.","Lombardi, J. A.","Saint-Hilaire, A. de",NA,"1830",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00355814",NA,NA,NA,NA,NA,NA,"1998","01","01","-53.08972222","-10.77305556",NA,"ISOTYPUS of Hippocratea micrantha Cambess.",NA,NA
