"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","class","individualCount","fieldNumber"
"100","2020-12-11 11:36:13-03","UFMG","BHCB","84024","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Pirani, JR; Cordeiro, I; Lima, LR de; Gomes, SG","5017","2002","03","05","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte-Conceição do Mato Dentro, km 118 atual (antigo 125). APA Morro da Pedreira. Próximo ao córrego que desce da Estátua do Velho Juca.","-43.552786","-19.260556",NA,"Arbusto delgado, heliófilo, 2m alt., flores creme com estames amarelos.; Em campo rupestre à beira de pequena cachoeira.","BHCB011812",NA,"1254","1254",NA,NA,"2008","06","26","-43.552786","-19.260556",NA,NA,NA,NA
"101","2020-12-11 11:36:13-03","UFMG","BHCB","865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Hoehne, FC","s.n.","1938",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Cerrado;arbustivo; Arbusto; Campo rupestre","BHCB011928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:36:13-03","UFMG","BHCB","54514","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Barreto, HLM","6477","1933","08","07","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,"Arbusto de 1,20m. Flor amarela. Muito frequente; Campo úmido","BHCB000146","BHCB000146 BHCB000146_01",NA,NA,"19939","auto","1938",NA,NA,NA,NA,"Typus?",NA,NA,NA
"103","2020-12-11 11:36:13-03","UFMG","BHCB","54512","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Barreto, HLM","6476","1933","09","02","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó k. 128 - Palácio","-43.8513984680176","-19.7696990966797",NA,"Arbusto de 3,0m. Flor amarela. Muito frequente; Capoeirinha em lugar úmido","BHCB000144","BHCB000144",NA,NA,"19939","auto",NA,NA,NA,NA,NA,"Typus?",NA,NA,NA
"104","2020-12-11 11:36:13-03","UFMG","BHCB","54515","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Barreto, HLM","6478","1934","01","12","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó Km 128 - Palácio","-43.8513984680176","-19.7696990966797",NA,"Arbusto de 3,0m. Flor amarela. Muito frequente.; Capoeirinha em lugar úmido.","BHCB000147","BHCB000147",NA,NA,"19939","auto","1938",NA,NA,NA,NA,"Typus?",NA,NA,NA
"105","2020-12-11 11:36:13-03","UFMG","BHCB","54517","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Sampaio, AJ","6712","1934","02","01","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó Km 128 - Palácio","-43.8513984680176","-19.7696990966797",NA,"Arbusto de 2,0m. Flor amarela. Muito frequente.; Capoeirinha em lugar úmido","BHCB000149","BHCB000149",NA,NA,"19939","auto","1938",NA,NA,NA,NA,"Typus?",NA,NA,NA
"106","2020-12-11 11:36:13-03","UFMG","BHCB","54513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Oliveira, JE","130","1940","08","18","Southern America","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó Km 131 - Palácio","-43.7449989318848","-19.513599395752",NA,"Arbusto de 2,0m. Flor amarela. Muito frequente.; Brejo","BHCB000145","BHCB000145 BHCB000145_01",NA,NA,"31264","auto",NA,NA,NA,NA,NA,"Typus?",NA,NA,NA
"107","2020-12-11 11:36:13-03","UFMG","BHCB","54516","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Archer, WA; Barreto, HLM","5019","1936","08","06","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó Km 131 - Palácio","-43.8513984680176","-19.7696990966797",NA,"Arbusto de 3,0m. Flor amarela. Muito frequente.; Campo úmido, margem de córrego.","BHCB000148","BHCB000148 BHCB000148_01",NA,NA,"19939","auto","1938",NA,NA,NA,NA,"Typus?",NA,NA,NA
"108","2020-12-11 11:36:13-03","UFMG","BHCB","81739","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Magalhães, M","5912","1953","04","20","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Serra do Cipó km 136, estrada para Conceição do Mato Dentro.","-43.4249992370605","-19.0372009277344",NA,"Arbusto 1,0 a 3,0 m de altura. Flor amarela. &nf;Muito frequente em colônias de poucos indivíduos.; Margem das capoeirinhas úmidas.","BHCB011883",NA,NA,NA,"60318","auto","2006","08","03",NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","2916386","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne","R. Barneby","Leslie R. Landrum","Landrum 4231","1982","1","31","South America","Brazil","Minas Gerais",NA,"Serra do Cipó, between Veuda Noiva and Alto do Palacio. Mainly low shrubby vegetation in very poor sandy or rocky soil.","-43.66666","-19.25",NA,NA,NA,NA,"1000.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-12-05 06:02:00-02","MO","MOBOT","2916490","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne","R. Barneby","Gert G. Hatschbach|Luisa Z. Ahumada","Hatschbach 31586","1973","2","14","South America","Brazil","Minas Gerais",NA,"Serra do Cipó, Fda. Palacio (mun. Jaboticatuba).",NA,NA,NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2018-09-12 14:48:12-03","UNIOESTE","UNOP","6511","S","Plantae",NA,NA,"Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Barneby, R.","Landrum, L.R.","4231","1982","01","31",NA,"Brasil","Minas Gerais","Minas Gerais","Serra do Cipó.","-43.666667","-19.25",NA,"Shrub ca. 2 m high; rust tomentose; stamens yellow.",NA,NA,"1000","1000",NA,NA,"1982",NA,NA,"-43.666667","-19.25",NA,NA,NA,NA
"112","2019-06-10 10:10:46-03","FZB-BH","BHZB","8581","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Mimosa","barretoi","Mimosa barretoi",NA,NA,"Andrade, I.R. et al.","415","2012","05","17",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.701389","-19.035278",NA,"Ponto 86, 636660 7894777 1329m ,com duplicata. Doação de duplicata para Herbário RB em Novembro de 2015",NA,NA,"1329","1329",NA,NA,NA,NA,NA,"43W 42' 05","19S 02' 07",NA,NA,NA,NA
"113","2019-06-10 10:10:46-03","FZB-BH","BHZB","9845","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Mimosa","barretoi","Mimosa barretoi",NA,NA,"Ferreira Junior, C.A. et al.","808","2012","11","28",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.7144012451172","-19.1688995361328",NA,"s/ponto, Folhas pilosas, discolores (pelos acastanhados) , com duplicata.Duplicata doada para Herbário JPB em março 2014.Doação de duplicata para Herbário RB em Novembro de 2015",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","3097865","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20216","1968","2","16","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaco, Serra do Cipo, Minas Gerais, km 132 (ca. 153 km N. of Belo Horizonte)",NA,NA,NA,NA,"US02205169","US02205169_01","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"115","2020-09-12 05:00:02-03","US","US","3097875","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"G. Hatschbach","31586","1973","2","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipo, Fda. Palacio (mun. Jaboticatuba)",NA,NA,NA,NA,"US02205172","US02205172_01","1350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"116","2020-09-12 05:00:02-03","US","US","3097899","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20523","1968","2","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaco, Serra do Cipo, Minas Gerais, km 135 (ca. 150 km N. of Belo Horizonte)",NA,NA,NA,NA,"US02205170","US02205170_01","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"117","2020-09-12 05:00:02-03","US","US","2513035","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"A. P. Duarte","6475","1962","3","15","South America - Neotropics","Brazil","Minas Gerais",NA,"Serro do Cipo - km. 134, Mun. Sta. Luzia",NA,NA,NA,NA,"US02205173","US02205173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"118","2020-09-12 05:00:02-03","US","US","3097864","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"W. Anderson, M. Stieber & J. H. Kirkbride","36070","1972","2","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaco, Serra do Cipo",NA,NA,NA,NA,"US02205171","US02205171_01","1200","1300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"119","2019-11-13 11:22:39-03","USP","SPF","175620","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Borges, LM","Borges, LM","97","2006","04","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Lapinha.","-43.676667","-19.101389",NA,NA,"SPF00175620",NA,"1406","1406",NA,NA,"2006","09",NA,"-43.676667","-19.101389",NA,NA,NA,NA
"120","2019-11-13 11:22:39-03","USP","SPF","184363","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Anônimo","Trovó, MLO","325","2007","02","14",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, Trilha para a Vellozia gigantea.",NA,NA,NA,NA,"SPF00184363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-13 11:22:39-03","USP","SPF","185944","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Anônimo","Anderson, WR","36070","1972","02","17",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"SPF00185944",NA,"1200","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:22:39-03","USP","SPF","198663","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Borges, LM","Borges, LM","322","2009","02","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.551667","-19.262222",NA,NA,"SPF00198663",NA,"1270","1270",NA,NA,"2009",NA,NA,"-43.551667","-19.262222",NA,NA,NA,NA
"123","2021-03-15 18:27:54-03","USP","SPF","209345","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Antar, GM","Antar, GM; Antar, HP","158","2012","09","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. Km 121, próximo à estátua do velho Juca.","-43.555","-19.250833",NA,"Arbusto ca. 1,7 m alt. Sépalas esverdeadas, corola creme-alaranjado e estames amarelos.","SPF00209345",NA,"1250","1250",NA,NA,"2012","09",NA,"-43.555","-19.250833",NA,NA,NA,NA
"124","2019-11-13 11:22:39-03","USP","SPF","214353","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Dutra, VF","Dutra, VF","466","2008","02","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.546583","-19.251417",NA,NA,"SPF00214353",NA,"1377","1377",NA,NA,"2008","02",NA,"-43.546583","-19.251417",NA,NA,NA,NA
"125","2019-11-13 11:22:39-03","USP","SPF","214377","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Dutra, VF","Dutra, VF","480","2008","02","08",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Estadual Serra do Intendente","-43.555","-19.07825",NA,NA,"SPF00214377",NA,"891","891",NA,NA,"2008","02",NA,"-43.555","-19.07825",NA,NA,NA,NA
"126","2019-11-13 11:22:39-03","USP","SPF","71622","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Barneby, RC","Arbo, MM","4954","1991","02","12",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, Retiro do Alto do Palácio, 25 Km NE de Cardeal Mota caminho a Conceição do Mato Dentro.",NA,NA,NA,NA,"SPF00071622",NA,"1380","1380",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:22:39-03","USP","SPF","81867","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Handro, O","Glassman","8083",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"SPF00081867",NA,NA,NA,NA,NA,"1965","09",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:22:39-03","USP","SPF","143227","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Mello-Barreto, HL","Evangelista de Oliveira, J","130","1940","08","18",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"SPF00143227",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:22:39-03","USP","SPF","184957","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Anônimo","Hatschbach, G","31586","1973","02","14",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"SPF00184957",NA,"1350","1350","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:22:39-03","USP","SPF","110864","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Pirani, JR","Conceição, AA","6","1995","09","03",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"SPF00110864",NA,NA,NA,"31264","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:22:39-03","USP","SPF","81894","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Anônimo","Mello-Barreto, HL","6476","1933","09","02",NA,"Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,"SPF00081894",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:22:39-03","USP","SPF","174001","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Anônimo","Semir, J","13455","1982","03","06",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"SPF00174001",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:22:39-03","USP","SPF","172374","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Borges, LM","Trovó, MLO","165","2005","03","22",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"SPF00172374",NA,NA,NA,"26557","auto","2005","05",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:22:39-03","USP","SPF","138240","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Fiaschi, P","Fiaschi, P","51","1999","09","23",NA,"Brasil","Minas Gerais","Santana do Riacho","APA Morro da Pedreira","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00138240",NA,NA,NA,"26557","auto","1999","10",NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:22:39-03","USP","SPF","66067","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Pirani, JR","Pirani, JR","CFSC11336","1989","03","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00066067",NA,NA,NA,"26557","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:22:39-03","USP","SPF","73884","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Pirani, JR","Pirani, JR","CFSC11925","1991","03","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00073884",NA,NA,NA,"26557","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:22:39-03","USP","SPF","73215","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Pirani, JR","Pirani, JR","CFSC12065","1991","03","26",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00073215",NA,"1320","1370","26557","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:22:39-03","USP","SPF","73206","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Pirani, JR","Pirani, JR","CFSC12248","1991","04","26",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00073206",NA,NA,NA,"26557","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:22:39-03","USP","SPF","42401","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Pirani, JR","Giulietti, AM","CFSC9739","1986","05","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00042401",NA,NA,NA,"26557","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:22:39-03","USP","SPF","40376","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Pirani, JR","Zappi, DC","CFSC9334","1985","07","19",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00040376",NA,NA,NA,"26557","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:22:39-03","USP","SPF","35025","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Pirani, JR","Stannard, BL","CFCR5965","1984","11","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00035025",NA,NA,NA,"26557","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:22:39-03","USP","SPF","214230","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Savassi-Coutinho, AP","Savassi-Coutinho, AP","968","2006","01","11",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00214230",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:22:39-03","USP","SPF","214220","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Savassi-Coutinho, AP","Savassi-Coutinho, AP","975","2006","01","11",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00214220",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:22:39-03","USP","SPF","173999","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Anônimo","Giulietti, AM","CFSC5657","1979","08","15",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00173999",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:22:39-03","USP","SPF","173998","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Anônimo","Semir, J","CFSC4424","1973","09","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00173998",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:22:39-03","USP","SPF","172373","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Borges, LM","Borges, LM","30","2005","02","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00172373",NA,NA,NA,"26557","auto","2006","01",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:22:39-03","USP","SPF","113362","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Grillo, AA","Grillo, AA","CFSC13927","1995","04","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00113362",NA,NA,NA,"26557","auto","1995","05",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:22:39-03","USP","SPF","113305","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Grillo, AA","Grillo, AA","CFSC13926","1995","04","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00113305",NA,NA,NA,"26557","auto","1995","05",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:22:39-03","USP","SPF","110724","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","barretoi","Mimosa barretoi","Hoehne","Grillo, AA","Hervencio, P","51","1996","01","27",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00110724",NA,NA,NA,"26557","auto","1996","06",NA,NA,NA,NA,NA,NA,NA
"150","2020-05-08 11:10:35-03","UEFS","HUEFS","109857","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Pirani, J.R.","CFCS11925","1991","03","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Alto do Palácio, Km 125 da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"HUEFS0109857","HUEFS0109857",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"151","2020-05-08 11:10:35-03","UEFS","HUEFS","191386","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Borges, L.M.","97","2006","04","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Lapinha. Contrafortes ocidentais da Serra do Cipó. Elevações imediatamente a nordeste de Lapinha, nas nascentes do córrego do Boqueirão, que abastece o arraial. Trilha para o alto do paredão.","-43.676667","-19.101389",NA,NA,"HUEFS0191386","HUEFS0191386","1406","1406",NA,NA,NA,NA,NA,"43W40'36''","19S6'5''",NA,"Rosanae",NA,NA
"152","2020-05-08 11:10:35-03","UEFS","HUEFS","241102","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","barretoi","Mimosa barretoi","Hoehne","L.P.Queiroz","Snak, C.","678","2011","10","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Mata Ciliar do Rio Três Pontinhos, à margem da MG 010.","-43.546667","-19.271667",NA,NA,"HUEFS0241102","HUEFS0241102","1262","1262",NA,NA,"2018","10",NA,"43W32'48''","19S16'18''",NA,"Rosanae",NA,NA
"153","2020-05-08 11:10:35-03","UEFS","HUEFS","25520","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Menezes, N.L.","1187","1983","04","03",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, à beira do rio, acima da Cachoeira Véu-da-noiva da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,"HUEFS0025520","HUEFS0025520",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"154","2020-05-08 11:10:35-03","UEFS","HUEFS","193899","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","barretoi","Mimosa barretoi","Hoehne",NA,"Savassi-Coutinho, A.P.","975","2006","01","11",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Arredores do córrego Três Pontinhas.","-43.7144012451172","-19.1688995361328",NA,"Borda de Mata Ciliar com Campo rupestre ao redor.","HUEFS0193899","HUEFS0193899",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
