"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"48","2021-03-16 17:50:19-03","UCS","HUCS","6038","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hatschbach, G.","1989",NA,NA,"Silva, J.M.","555","1988","12","04","Brasil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,"5","5","flor creme; trepadeira de restinga",NA,NA,"Angiospermae","Asparagales",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-04-27 16:10:58-03","UFES","VIES","21584","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Couto, D.R.","2008","07","10","Couto, D.R.; Altoé, R.E.","638","2008","07","10","Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,NA,"VIES021584","VIES021584",NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-06-27 10:26:07-03","UFES","VIES","8502","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis bahiana","Hoehne","Fraga, C.N.","1995",NA,NA,"Pereira, O.J.","2752","1992","11","20","Brasil","Espírito Santo","Aracruz","Vale do Riacho - Área 106.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES008502","VIES008502",NA,NA,NA,NA,"37987","auto","bahiana",NA,NA,NA,NA,NA,NA,NA
"51","2020-04-27 16:10:58-03","UFES","VIES","5785","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pereira, O.J.","1991","08","21","Pereira, O.J.; et al.","2377","1991","08","21","Brasil","Espírito Santo","Cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,"VIES005785","VIES005785",NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-04-27 16:10:58-03","UFES","VIES","8501","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pereira, O.J.","1992","02","12","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2648","1992","02","12","Brasil","Espírito Santo","Aracruz","Barra do Sahy.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES008501","VIES008501",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-09-27 18:05:48-03","UFES","VIES","18006","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pereira, O.J.","1993","10","10","Pereira, O.J.; Pereira, S.V.","5037","1993","10","10","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES018006","VIES018006",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-06-27 10:26:07-03","UFES","VIES","5926","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Martins, M.L.L.",NA,NA,NA,"Martins, M.L.L.; Pereira, O.J.","57","1991","05","29","Brasil","Espírito Santo","Vitória","Campus da UFES.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES005926","VIES005926",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-06-27 10:26:07-03","UFES","VIES","3311","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Fraga, C.N.",NA,NA,NA,"Pereira, O.J.; Gomes, J.M.L.","1928","1988","12","16","Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES003311","VIES003311 VIES003311_1",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-06-27 10:26:07-03","UFES","VIES","6171","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Rosa, L.V.; Gomes, J.M.L. & Pereira, S.","154","1991","07","09","Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES006171","VIES006171",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-04-27 16:10:58-03","UFES","VIES","4350","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Gomes, J.M.L.","1990","05","25","Gomes, J.M.L.; Pereira, O.J.","1129","1990","05","25","Brasil","Espírito Santo","Vila Velha","Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES004350","VIES004350",NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-16 08:40:26-03","UTFPR","HCF","28401","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"E. Buttura","719","1981","10","20","Brasil","PR","Guaíra","Parque Nacional das Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"porte volúvel, epífita, 3-4 m. capoeira baixa.",NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-16 08:40:26-03","UTFPR","HCF","4578","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","J.F. Stancik","2007","03","28","M.G. Caxambu","1270","2006","11","11","Brasil","SC","Bombinhas","Praia de Zimbros","-48.5169982910156","-27.1380004882812",NA,NA,"35","35","trepadeira volúvel, heliófita, com ramos e folhas suculentas. Flores de cor branco-creme. Pré-floração.",NA,NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:31:44-03","UFRRJ","RBR","7406","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"L.F.T. Menezes","s.n.","2002","07","02","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Campo de Provas do Exercíto.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00007406",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-18 10:58:18-03","UFRRJ","RBR","42694","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","F.F.V.A. Barberena","2016","11","10","A.C.R. Cruz; R.G. Diniz","2","2016","10","13","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Parcelas do Módulo Oeste do RAPELD Ilha Grande em Mata de restinga. Reserva Biológica Estadual da Praia do Sul","-44.298056","-23.176667","44º17'53''W","23º10'36''S",NA,NA,NA,"RBR00042694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:38:53-03","MBM","MBM","53584","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pabst, G.",NA,NA,NA,"Hatschbach, G.","38915","1976","09","04","Brazil","Goiás","Morrinhos","Rodovia Morrinhos - Caldas Novas","-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,NA,"MBM053584","MBM053584",NA,NA,"Southern America",NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:38:53-03","MBM","MBM","5015","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pabst, G.",NA,NA,NA,"Hatschbach, G.","15885","1967","01","24","Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM005015",NA,NA,NA,"Southern America",NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:38:53-03","MBM","MBM","130109","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Lemos, J.V.","2010","11","08","Lindeman, J.C.; et al.; et al.","3855","1967","01","03","Brazil","Paraná","Matinhos","Ao pé do Morro do Tabaquara perto de Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Capoeirão. Epífita, folhas carnosas, 3-4mm de grossura, flor verde-amarelada (10 Y 8/6), ápice verde; labelo branco com língua laranjada.","MBM130109",NA,NA,NA,"Southern America",NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:38:53-03","MBM","MBM","22882","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","30255","1972","08","14","Brazil","Paraná","Paranaguá","Balneário Shangri-lá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM022882",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:38:53-03","MBM","MBM","8156","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pabst, G.",NA,NA,NA,"Hatschbach, G.","20093","1968","10","22","Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM008156",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:38:53-03","MBM","MBM","115324","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Souza, W.S.",NA,NA,NA,"Souza, W.S.","388","1986","11","08","Brazil","Paraná","Paranaguá","Ilha do Mel, Restinga da Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM115324",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:38:53-03","MBM","MBM","191842","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis grevifolia","Hoehne","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","3964","1992","12","19","Brazil","Paraná","Foz do Iguaçu","Poço Preto, Parque Estadual","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM191842",NA,NA,NA,"Southern America",NA,"39570","auto","grevifolia",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:38:53-03","MBM","MBM","106036","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Buttura, E.","719","1981","10","20","Brazil","Paraná","Guaíra","Parque Nacional Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM106036",NA,NA,NA,"Southern America",NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:38:53-03","MBM","MBM","16596","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","25679","1970","11","28","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM016596",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:38:53-03","MBM","MBM","115323","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Silva, S.M.",NA,NA,NA,"Britez, R.M.; Silva, S.M.; Silva, S.M.","1076","1986","11","08","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol, Fortaleza","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM115323",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:38:53-03","MBM","MBM","170896","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Barboza, E.; Barboza, E.","1201","1994","11","23","Brazil","Paraná","Paranaguá","Ipanema","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM170896",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:38:53-03","MBM","MBM","50189","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hoehne, F.C.",NA,NA,NA,"Hatschbach, G.","1859","1950","01","01","Brazil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM050189",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:38:53-03","MBM","MBM","106056","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis grevifolia","Hoehne",NA,NA,NA,NA,"Buttura, E.","724","1981","11","04","Brazil","Paraná","Guaíra","Parque Nacional Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM106056",NA,NA,NA,"Southern America",NA,"33984","auto","grevifolia",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:38:53-03","MBM","MBM","58521","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis grevifolia","Hoehne","Pabst, G.",NA,NA,NA,"Hatschbach, G.","40600","1977","12","12","Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM058521",NA,NA,NA,"Southern America",NA,"33984","auto","grevifolia",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:38:53-03","MBM","MBM","115325","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1011","1986","10","24","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM115325",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-15 09:04:38-03","UESC","UESC","21977","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","C.O. de Azevedo","2012","11",NA,"Carlos André Espolador Leitão","18","2012","11","30","Brasil","Bahia","Vitória da Conquista",NA,"-40.790278","-14.881389","40W47'25''","14S52'53''","913","913","Orquídea epífita, muito robusta, lianescente, que pode atingir vários metros de comprimento. Parte vegetativa verde limão.; Forrageada por formigas. . Chapas IMG_2657, 2658, 2662, 2665, 2677 e 4973.","UESC0021977",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"78","2015-09-05 11:13:43-03","MNHN","RECOLNAT_MNHN_P","P00047322","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pignal",NA,NA,NA,"Pignal, M.",NA,"1995","8","23","Brésil","bahia","itaberaba","Fazenda à 18 km de la ville","-40.3","-12.51667",NA,NA,"500","900","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047322' target='other'> <mi>dwc_moreinfo</mi></a>","P00047322","P00047322_01",NA,NA,NA,"hb",NA,NA,NA,NA,"216 (h585)",NA,NA,NA,NA,NA
"79","2015-09-19 02:10:54-03","MNHN","RECOLNAT_MNHN_P","P00128685","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Dusén, P.",NA,"1914","12","12","Brésil",NA,NA,"Parana : Jacarehy in silvula",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128685' target='other'> <mi>dwc_moreinfo</mi></a>","P00128685","P00128685_01",NA,NA,NA,"hb",NA,NA,NA,NA,"16125",NA,NA,NA,NA,NA
"80","2015-09-04 12:40:11-03","MNHN","RECOLNAT_MNHN_P","P00367039","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Plantes des environs de Rio-de-Janeiro et d'Ouro-Preto",NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simart sa fille en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00367039' target='other'> <mi>dwc_moreinfo</mi></a>","P00367039","P00367039_01",NA,NA,NA,"hb",NA,NA,NA,NA,"15661",NA,NA,NA,NA,NA
"81","2015-09-03 19:39:14-03","MNHN","RECOLNAT_MNHN_P","P00367040","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Plantes des environs de Rio-de-Janeiro et d'Ouro-Preto",NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simart sa fille en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00367040' target='other'> <mi>dwc_moreinfo</mi></a>","P00367040","P00367040_01",NA,NA,NA,"hb",NA,NA,NA,NA,"15661",NA,NA,NA,NA,NA
"82","2015-09-03 19:39:14-03","MNHN","RECOLNAT_MNHN_P","P00367041","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Veyret",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Plantes des environs de Rio-de-Janeiro et d'Ouro-Preto",NA,NA,NA,NA,NA,NA,"Reçu le 6 août 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00367041' target='other'> <mi>dwc_moreinfo</mi></a>","P00367041","P00367041_01",NA,NA,NA,"hb",NA,NA,NA,NA,"15661",NA,NA,NA,NA,NA
"83","2015-09-03 19:39:14-03","MNHN","RECOLNAT_MNHN_P","P00367042","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Glaziou, A.",NA,"1894","11","10","Brésil",NA,NA,"Rio Gama, Mato",NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simart sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00367042' target='other'> <mi>dwc_moreinfo</mi></a>","P00367042","P00367042_01",NA,NA,NA,"hb",NA,NA,NA,NA,"22151",NA,NA,NA,NA,NA
"84","2015-09-03 19:39:14-03","MNHN","RECOLNAT_MNHN_P","P00367043","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simart sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00367043' target='other'> <mi>dwc_moreinfo</mi></a>","P00367043","P00367043_01",NA,NA,NA,"hb",NA,NA,NA,NA,"11621",NA,NA,NA,NA,NA
"85","2015-09-20 17:10:20-03","MNHN","RECOLNAT_MNHN_P","P00612133","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pabst",NA,NA,NA,"Oldeman, R.A.A.",NA,"1969","7","9","Guyane française",NA,NA,"Fleuve Oyapock, Savane Roche, pointe St Paul, Trou Trigre",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00612133' target='other'> <mi>dwc_moreinfo</mi></a>","P00612133","P00612133_01",NA,NA,NA,"hb",NA,NA,NA,NA,"T 344",NA,NA,NA,NA,NA
"86","2017-07-03 17:56:05-03","MNHN","RECOLNAT_MNHN_P","P00612144","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Glaziou, A.",NA,"1894","11","10","Brésil",NA,NA,"Rio Gama, Mato",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00612144' target='other'> <mi>dwc_moreinfo</mi></a>","P00612144","P00612144_01",NA,NA,NA,"hb",NA,NA,NA,NA,"22151",NA,NA,NA,NA,NA
"87","2016-01-11 16:37:51-02","MNHN","RECOLNAT_MNHN_P","P04026351","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Cremers, G.",NA,"1983","9","26","Guyane",NA,NA,"Cayenne, en culture, origine Guyane, lieu inconnu",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04026351' target='other'> <mi>dwc_moreinfo</mi></a>","P04026351","P04026351_01",NA,NA,NA,"hb",NA,NA,NA,NA,"8240",NA,NA,NA,NA,NA
"88","2016-01-11 16:37:16-02","MNHN","RECOLNAT_MNHN_P","P04026353","PreservedSpecimen",NA,"Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Yu",NA,NA,NA,"Sagot",NA,"1856","9",NA,"Guyane",NA,NA,"Acarouany",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04026353' target='other'> <mi>dwc_moreinfo</mi></a>","P04026353","P04026353_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-01 14:26:14-03","JBB","HEPH","2889","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotszch","Lima, JH","2013","02","01","Maury, CM","311","1982","10","27","Brasil","Distrito Federal","Brasília","Córrego Bragueto próximo a sede da Fundação Zoobotânica do DF","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon","Asparagales","Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-01 14:26:14-03","JBB","HEPH","5958","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotszch","Lima, JH","2013","02","01","Equipe do Jardim Botânico de Brasília","1024","1987","10","19","Brasil","Distrito Federal","Brasília","EPTG","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Perfumada",NA,NA,"Monocotyledon","Asparagales","Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-01 14:26:14-03","JBB","HEPH","6807","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotszch","Salles, AEH","1989","10",NA,"Salles, AEH","1485","1989","10","24","Brasil","Minas Gerais","Paracatu","Reserva da Campo","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon","Asparagales","Southern America",NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:44:54-03","UFMG","BHCB","112188","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,"2018",NA,NA,"Stehmann, JR","4775","2007","02","08","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD/Estrada Jueirana Facão.","-40.070417","-19.15","-40.070417","-19.15","61","61","Flores cremes com labelo amarelo; flores na copa da árvore.","BHCB030278",NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:44:54-03","UFMG","BHCB","90501","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,"2004","10",NA,"Costa, MR","1","2004","10","15","Brasil","Minas Gerais","Carmópolis de Minas","Japão Grande","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"erva trepadeira; sépalas carnosas branco-leitosas; pétalas ídem; labelo membranáceo com a região dos guia nectaríferos amarela e as bordas da mesma cor das sépalas.; Planta coletada em mata semidecídua","BHCB001564","BHCB001564","Monocotyledon",NA,"Southern America",NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:44:54-03","UFMG","BHCB","63852","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Mota, RC da; Viana, L","570","2000","11","28","Brasil","Minas Gerais","Mariana","Mina da Samitri","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Erva epífita em mata de galeria, labelo branco com guias nectaríferos amarelos e demais partes florais verdes, cheiro adocicado.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:44:54-03","UFMG","BHCB","61634","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Hatschbach, G; et al.","71869","2000","12","13","Brasil","Santa Catarina","Laguna","Praia do Sol","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"Volúvel, flores muito odoríferas; sépalas e pétalas amarelo-pálidas, estames levemente esverdeados, labelo alvo com mácula amarela; dunas fixas.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:21:03-03","UFPR","UPCB","72068","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","Mancinelli, W.S.","2009","12",NA,"Snak, C.","287a","2009","12","01","Brasil","Paraná","Paranaguá","Ilha do Mel, trilha para Praia do Belo.","-48.303889","-25.543611","-48.303889","-25.543611",NA,NA,"Liana, folhas carnosas. Flor creve-esverdeada..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:21:02-03","UFPR","UPCB","88289","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Santos, T.F.","2016","11","03","Völtz, R.R. et al.","1030","2016","10","28","Brasil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.297222","-25.548889","-48.297222","-25.548889","5","5","Erva escandente sobre restinga arbustiva sobre duna frontal estabilizada; flores perfumadas, pétalas verde-amareladas e labelo alvo com mancha amarela no no seu interio. .","UPCB0029995","UPCB0029995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:21:02-03","UFPR","UPCB","78825","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Lemos, J. V.","2010","11","29","Lima, D.F.","116","2010","11","28","Brasil","Paraná","Paranaguá","Ilha do Mel. Caminho da Luz.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita. Flores brancas, aromáticas..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
