"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","typeStatus","individualCount","class"
"47","2020-10-14 10:03:31-03","FURB","FURB","3001","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Cordeiro, J.; Silva, J.M.; Fendrich, R. & Pacheco, F.R.V.",NA,"1999","01","21",NA,"Brasil","Paraná","Zinco.",NA,NA,"FURB32788","FURB32788","Sobral, M","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto","2009","07","17",NA,NA,NA,NA,NA,NA,NA
"48","2019-11-08 08:53:54-03","FURB","FURB","6241","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Vieira, F.C.S.","347","2004","06","06",NA,"Brasil","Santa Catarina","Castelo dos Bugres.",NA,NA,"FURB32786","FURB32786","Sobral, M","Joinville","-48.8456001281738","-26.3043994903564","950","950","37150","auto","2004","12","23",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-16 17:53:57-03","UCS","HUCS","41868","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Vieira, F.C.S.","2110","2008","08","18",NA,"Brasil","Santa Catarina","Serra Quiriri, vertente Oeste, em direção ao Planalto.",NA,"Joinvillea 14014",NA,NA,"Vieira, F.C.S.","Garuva","-48.996389","-26.021389","1250","1250",NA,NA,"2008",NA,NA,"-48.996389","-26.021389",NA,NA,NA,NA,NA
"50","2021-03-16 17:53:57-03","UCS","HUCS","49519","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Schwirkowski, P.","2972","2018","08","04",NA,"Brasil","Santa Catarina","Turvo. Próximo à estrada sentido Turvo. APA do Rio Turvo",NA,"FOM, estágio secundário avançado. Heliiófita. Frutos imaturos, cor verde",NA,NA,"Vieira, F.C.S.","Campo Alegre","-49.245556","-26.221944","950","950",NA,NA,"2018","08","05","-49.245556","-26.221944",NA,NA,NA,NA,NA
"51","2021-03-16 17:53:57-03","UCS","HUCS","34112","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Barbosa, E.","2324","2008","05","09",NA,"Brasil","Paraná","Caminho do Ipiranga",NA,"árvore 4m, flor alva; Floresta Atlântica",NA,NA,NA,"Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-16 17:53:57-03","UCS","HUCS","4192","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Silva, J.M.","495","1988","04","12",NA,"Brasil","Paraná","Morro Mãe Catira",NA,"árvore 5m - flores alvas odoríferas; mata da encosta do morro",NA,NA,"Molz, M.","Quatro Barras","-49.0769004821777","-25.3656005859375","1000","1000","17116","auto","2016","05","15",NA,NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:40:15-03","UTFPR","HCF","18542","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg.) Landrum","M.L. Brotto","1618","2014","05","04",NA,"Brasil","PR","Recreio da Serra",NA,"árvore de 6 m; flores castanhas com pétalas brancas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,"M.L. Brotto","Piraquara","-49.015556","-25.4475","990","990",NA,NA,"2014","08","04","49°00'56 W","25°26'51 S",NA,NA,NA,NA,NA
"54","2020-02-10 08:20:57-03","UTFPR","HCF","30461","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg.) Landrum","M.L. Brotto","3772","2019","10","13",NA,"Brasil","PR","Recreio da Serra",NA,"árvore com 5 m de altura. Frutos marrom-escuros.",NA,NA,"M.L. Brotto","Piraquara","-49.015556","-25.4475","990","990",NA,NA,"2019","11","06","49°00'56 W","25°26'51 S",NA,NA,NA,NA,NA
"55","2019-08-16 08:40:15-03","UTFPR","HCF","18603","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg.) Landrum","M.L. Brotto","1380","2013","10","24",NA,"Brasil","PR","Recreio da Serra",NA,"árvore 6 m, fruto marrom. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,"P. Larocca","Piraquara","-49.015833","-25.445556","965","965",NA,NA,"2013","11","14","49°00'57 W","25°26'44 S",NA,NA,NA,NA,NA
"56","2019-08-16 08:40:15-03","UTFPR","HCF","6721","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg.) Landrum","M.G. Caxambu","2102","2008","04","19",NA,"Brasil","PR","Mananciais da Serra",NA,"árvore ca. 7 m. Flores alvas. Beira da trilha.",NA,NA,"M.L. Brotto","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:37:02-03","MBM","MBM","386143","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","1380","2013","10","24","Southern America","Brazil","Paraná","Recreio da Serra",NA,"Árvore 6m, fruto marrom.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM386143","MBM386143","Larocca, P.","Piraquara","-49.015914","-25.445667","965","965",NA,NA,"2013","11","14","-49.015914","-25.445667",NA,NA,NA,NA,NA
"58","2020-12-21 16:37:02-03","MBM","MBM","386143","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","1380","2013","10","24","Southern America","Brazil","Paraná","Recreio da Serra",NA,"Árvore 6m, fruto marrom.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM386143","MBM386143","Larocca, P.","Piraquara","-49.015914","-25.445667","965","965",NA,NA,"2013","11","14","-49.015914","-25.445667",NA,NA,NA,NA,NA
"59","2020-12-21 16:37:02-03","MBM","MBM","388010","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Uhlmann, A.","484","2012","05","06","Southern America","Brazil","Rio de Janeiro","Antena SBT",NA,"Árvore de 20m de altura, flores com pétalas brancas.; Em borda de Floresta Ombrófila Densa Submontana.","MBM388010","MBM388010","Sobral, M.","Nova Friburgo","-42.564078","-22.359192","1600","1600",NA,NA,"2012","06",NA,"-42.564078","-22.359192",NA,NA,NA,NA,NA
"60","2020-12-21 16:37:02-03","MBM","MBM","388345","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Brotto, M.L.","1583","2014","03","22","Southern America","Brazil","Paraná","Recreio da Serra",NA,"Árvore de 6m; botões castanhos.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM388345","MBM388345","Brotto, M.L.","Piraquara","-49.015444","-25.447472","990","990",NA,NA,"2014","04","15","-49.015444","-25.447472",NA,NA,NA,NA,NA
"61","2020-12-21 16:37:02-03","MBM","MBM","390609","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Brotto, M.L.","1618","2014","05","04","Southern America","Brazil","Paraná","Recreio da Serra",NA,"Árvore de 6m; flores castanhas com pétalas brancas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM390609","MBM390609","Brotto, M.L.","Piraquara","-49.015444","-25.447472","990","990",NA,NA,"2014","08","04","-49.015444","-25.447472",NA,NA,NA,NA,NA
"62","2020-12-21 16:37:02-03","MBM","MBM","425169","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Brotto, M.L.","3772","2019","10","13","Southern America","Brazil","Paraná","Recreio da Serra",NA,"Árvore com 5 m de altura; frutos marrom-escuros.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM425169",NA,"Brotto, M.L.","Piraquara","-49.015556","-25.4475","990","990",NA,NA,"2019","11","06","-49.015556","-25.4475",NA,NA,NA,NA,NA
"63","2020-12-21 16:37:02-03","MBM","MBM","426934","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Schwirkowski, P.","3006","2018","08","18","Southern America","Brazil","Santa Catarina","APA do Alto Rio Turvo, Margens do Rio Vermelho",NA,"Altomantana, heliófita, frutos maduros com coloração vermelho-esbranquiçado; Floresta Ombrófila Mista.","MBM426934",NA,"Schwirkowski, P.","Campo Alegre","-49.230833","-26.233889","950","950",NA,NA,"2018","08","18","-49.230833","-26.233889",NA,NA,NA,NA,NA
"64","2020-12-21 16:37:02-03","MBM","MBM","426971","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Schwirkowski, P.","2972","2018","08","04","Southern America","Brazil","Santa Catarina","APA do Alto Rio Turvo, Próximo à estrada sentido Turvo",NA,"Árvore, heliófita, frutos imaturos, cor verde; Floresta Ombrófila Mista. Borda do fragmento. Estágio secundário avançado.","MBM426971",NA,"Vieira. F.C.S.","Campo Alegre","-49.245556","-26.221944","950","950",NA,NA,"2018","08","05","-49.245556","-26.221944",NA,NA,NA,NA,NA
"65","2020-12-21 16:37:02-03","MBM","MBM","61312","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Landrum, L.R.","2247","1977","10","31","Southern America","Brazil","Paraná","Mananciais da Serra",NA,NA,"MBM061312","MBM061312","Sobral, M.","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:37:02-03","MBM","MBM","121020","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","495","1988","04","12","Southern America","Brazil","Paraná","Morro Mãe Catira",NA,NA,"MBM121020","MBM121020","Hatschbach, G.","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:37:02-03","MBM","MBM","10843","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hatschbach, G.","21286","1969","03","19","Southern America","Brazil","Paraná","Rio Taquari",NA,NA,"MBM010843","MBM010843","Landrum, L.R.","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:37:02-03","MBM","MBM","293152","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Lucas, E.J.","115","2003","10","25","Southern America","Brazil","Paraná","Guaricana",NA,NA,"MBM293152","MBM293152",NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:37:02-03","MBM","MBM","243159","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Barboza, E.; Silva, J.M.; Pacheco, F.R.V.; Silva, J.M.; Pacheco, F.R.V.","1519","1999","01","21","Southern America","Brazil","Paraná","Zinco",NA,NA,"MBM243159","MBM243159","Sobral, M.","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:37:02-03","MBM","MBM","406803","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Roher, D.; Augusto-Silva, M.; Ariati, V.; Augusto-Silva, M.; Ariati, V.","99","2013","03","02","Southern America","Brazil","Paraná","L.T. 230kv Joinville Norte - Curitiba C2 (Resgate)",NA,"Floresta Ombrófila Mista/Floresta Ombrófila Densa.","MBM406803",NA,"Cordeiro, J.","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto","2016","11","16",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:37:02-03","MBM","MBM","392344","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Rosario, C.S.; Acacio, R.; Almeida, I.; Acacio, R.; Almeida, I.","s.n.","2011","11","21","Southern America","Brazil","Pará","Rio Xingu, Sítio Pimental",NA,"Arbusto de 2m de altura; flor branca, frutos imaturos verdes.","MBM392344","MBM392344","Rosario, C.S.","Vitória do Xingu","-52.0099983215332","-2.88000011444092",NA,NA,"79439","auto","2011","11","21",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:37:02-03","MBM","MBM","82353","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Kummrow, R.","2301","1983","04","14","Southern America","Brazil","Paraná","Rio Itararé",NA,NA,"MBM082353","MBM082353","Sobral, M.","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:37:02-03","MBM","MBM","47568","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hatschbach, G.","11248","1964","04","26","Southern America","Brazil","Paraná","Nova Tirol",NA,"Árvore 6m, flor alva, do capão; Árvore 6m, flor alva.; Capão.","MBM047568","MBM047568","Landrum, L.R.","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto","1983",NA,NA,NA,NA,NA,NA,"ISOTYPE",NA,NA
"74","2020-12-21 16:37:02-03","MBM","MBM","197870","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1654","1996","04","09","Southern America","Brazil","Paraná","Serra Piramirim, Estrada Itupava",NA,NA,"MBM197870","MBM197870","Hatschbach, G.","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:37:02-03","MBM","MBM","64939","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hatschbach, G.","31808","1973","04","06","Southern America","Brazil","Paraná","Rio do Corvo",NA,NA,"MBM064939","MBM064939","Landrum, L.R.","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:37:02-03","MBM","MBM","1170","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hatschbach, G.","14591","1966","08","12","Southern America","Brazil","Paraná","Colônia Santos Andrade",NA,NA,"MBM001170","MBM001170","Sobral, M.","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:37:02-03","MBM","MBM","227377","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, J.M.; Barboza, E.; Barboza, E.","2371","1998","05","14","Southern America","Brazil","Paraná","Serra de Papanduva",NA,NA,"MBM227377","MBM227377","Kawasaki, M.L.","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:37:02-03","MBM","MBM","345151","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, J.M.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","6599","2008","05","16","Southern America","Brazil","Santa Catarina","Subida para Serra do Quiriri",NA,"Árvore, 5m, flor alvacenta. Matinha nebular","MBM345151","MBM345151","Faria Júnior, J.E.Q.","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"22441","auto","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:37:02-03","MBM","MBM","392069","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Schwirkowski, P.","257","2014","03","16","Southern America","Brazil","Santa Catarina","Serra Alta, Atrás da Condorplast",NA,"Árvore de 8m de altura. Flores brancas tipo caliptra.; Em pastagem.","MBM392069","MBM392069","Brotto, M.L.","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"23090","auto","2014","08","20",NA,NA,NA,NA,NA,NA,NA
"80","2020-10-01 14:24:09-03","JBB","HEPH","17899","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, JM da","1612","1995","12","15","Southern America","Brasil","Paraná","Zinco",NA,"Frutos imaturos",NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:39:19-03","UFMG","BHCB","137741","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Forzza, RC; Fraga, CN de; Kollmann, L; Fontana, AP; Labiak, PH","4997","2008","02","13","Southern America","Brasil","Espírito Santo","Parque Estadual do Forno Grande. Bateias.",NA,"Árvore, 5m. Folhas discolores. Botões verdes.; Floresta Ombrófila Densa Altomontana.","BHCB012140",NA,NA,"Castelo","-41.101667","-20.526944","1250","1600",NA,NA,"2013","11","18","-41.101667","-20.526944",NA,NA,NA,NA,NA
"82","2020-12-11 11:39:19-03","UFMG","BHCB","91452","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Meireles, LD; Belinello, R","386","2001","06","29","Southern America","Brasil","Minas Gerais","Monte Verde, Floresta ombrófila densa alto-montana.",NA,"Árvore, 10m, folhas discolores, ramos ferrugíneos, frutos verdes.","BHCB011937","BHCB011937",NA,"Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"22140","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:20:42-03","UFPR","UPCB","83640","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Uhlmann, A.","484","2012","05","06",NA,"Brasil","Rio de Janeiro","Floresta Ombrófila Densa Montana",NA,"Árvore de 20m de altura em dossel de floresta montana; flores de pétalas brancas. Antena SBT..","UPCB0030935","UPCB0030935","Sobral, M.","Nova Friburgo","-42.564","-22.359","1600","1600",NA,NA,"2012","07",NA,"-42.564","-22.359",NA,NA,NA,NA,NA
"84","2021-02-11 17:20:42-03","UFPR","UPCB","38817","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Santos, E.P. et al.","774","1999","04","23",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos",NA,"Árvore de ± 4m, flores alvas. Floresta ombrófila densa alto-montana..","UPCB0030927","UPCB0030927","Viezzer, J. & Santos, E.P.","Guaratuba","-48.5746994018555","-25.8827991485596","1000","1000","41937","auto","2009","07",NA,NA,NA,NA,NA,NA,NA,NA
"85","2016-07-19 13:15:00-03","MO","MOBOT","100918513","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Eve J. Lucas|Rafaela C. Forzza|Leandro C. S. Assis|Jomar G. Jardim|B.R. Silva|S. Edwards|Daniela C. Zappi","Lucas 259","2004","3","10","South America","Brazil","Minas Gerais","Parque Estadual da Serra do Ibitipoca.",NA,NA,NA,NA,NA,"Lima Duarte","-43.885","-21.7030556","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"86","2009-07-09 17:05:00-03","MO","MOBOT","2476521","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Gert G. Hatschbach","Hatschbach 11248","1964","4","26","South America","Brazil","Paraná","Novo Tirol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-07-09 17:05:00-03","MO","MOBOT","3203389","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Gert G. Hatschbach","Hatschbach 21286","1969","3","19","South America","Brazil","Paraná","Rio Taquiar (mun. Quartro Barras). Mata ás margens de rio encachoeirado.",NA,NA,NA,NA,"M. Sobral",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3203482","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Gert G. Hatschbach","Hatschbach 14591","1966","8","12","South America","Brazil","Paraná","Mun. S. Jose dos Pinhaes: Col S. Andrade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","3208335","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Gert G. Hatschbach","Hatschbach 24198","1970","4","28","South America","Brazil","Paraná","Nova Tirol (mun. Piraquara).",NA,NA,NA,NA,"D. Legrand",NA,NA,NA,"930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","3208384","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","R. Kummrow","Kummrow 2301","1983","4","14","South America","Brazil","Paraná","Rio Itararé (mun. Guaratuba). Da mata.",NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","3208730","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","J.M. Silva","Silva 495","1988","4","12","South America","Brazil","Paraná","Morro Mãe Catira (mun. Quatro Barras). Mata da encosta do morro.",NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","13827","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Morro Mãe Catira",NA,"Mata da encosta do morro, árvore 5 m, flores alvas odoríferas;",NA,NA,"G. Hatschbach","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"93","2020-08-31 09:07:49-03","INPA","INPA","152602","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, JM da","495","1988","04","12","Southern America","Brasil","Paraná","Morro Mãe Catira",NA,NA,"INPA0152602","INPA0152602 INPA0152602_e INPA0152602_nd INPA0152602_num","Souza, MC de","Quatro Barras","-49.0769004821777","-25.3656005859375","1000","1000","17116","auto","2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-31 09:07:49-03","INPA","INPA","124626","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hatschbach, GG","31808","1973","04","06","Southern America","Brasil","Paraná","Rio do Corvo",NA,NA,"INPA0124626","INPA0124626 INPA0124626_e INPA0124626_nd INPA0124626_num","Souza, MC de","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto","2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-31 09:07:49-03","INPA","INPA","124620","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hatschbach, GG","21286","1969","03","19","Southern America","Brasil","Paraná","Rio Taquari",NA,NA,"INPA0124620","INPA0124620 INPA0124620_e INPA0124620_nd INPA0124620_num","Souza, MC de","Quatro Barras","-49.0769004821777","-25.3656005859375","1000","1000","17116","auto","2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-31 09:08:13-03","INPA","INPA","128641","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","ovalifolium","Psidium ovalifolium","(O.Berg) Nied.","Hill, SR","13189","1983","07","29","Southern America","Brasil","Amazonas","Near mouth of rio Maués-Mirim, Near mouth of rio Maués-Mirim.",NA,NA,"INPA0128641","INPA0128641 INPA0128641_e INPA0128641_e1 INPA0128641_nd","Landrum, LR","Maués","-57.683333","-3.316667",NA,NA,NA,NA,"1984",NA,NA,"-57.683333","-3.316667",NA,NA,NA,NA,NA
