"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber","sex"
"1180","2010-11-22 14:40:00-02","MO","MOBOT","2380350","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Bolívar Freire|Diego Naranjo","Freire 794","2004","6","23","Ecuador","Orellana","Loreto","Reserva Étnica Huaorani. Comunidad Tobeta, a 170 km al sur del Coca, vía Puerto Pindo 2. Bloque 14 (ENCAN). Bosque muy húmedo tropical. Bosque intervenido. Suelo arcilloso rojizo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.66666","-0.6625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1181","2012-03-06 16:39:00-03","MO","MOBOT","251444","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Percy Núñez V.|et al.","Núñez Vargas 9667","1988","8","10","Peru","Madre de Dios","Tambopata","Comunidad Nativa Sonene y Fundo Mirafloø res (D. Cruz), entre boca del Río Heath y Sonene. Colectado con: D. Ricalde, T. Parker, W. Wust, W. Wither, C. Walton, K. Rosemberg, P. Marra (LSU), D. Cruz, I. Acosta, A. Osorio.","-68.7","-12.5666667",NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"11",NA
"1182","2008-05-27 22:02:00-03","MO","MOBOT","251596","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Alwyn H. Gentry|Alan Perry|Lourdes Vargas","Gentry 77528","1992","6","29","Bolivia","Beni","Vaca Diez","Riberalto, disturbed second growth forest near town.","-66.13333","-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"958",NA
"1183","2009-11-03 18:11:00-02","MO","MOBOT","2779128","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana urucurana","(Willd.) Kuntze ex Pilg.","Luis Marcano-Berti","Marcano-Berti 2872","1972","1","6","Venezuela","Barinas",NA,"Reserva Forestal de Caparo, al norte de los Rios Urbante y Apure, y al sur del Caño Anarú.",NA,NA,NA,NA,NA,NA,NA,"L.Marcano-Berti",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"urucurana",NA,NA,NA,NA,NA
"1184","2009-11-03 18:11:00-02","MO","MOBOT","2779128","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana urucurana","(Willd.) Kuntze ex Pilg.","Luis Marcano-Berti","Marcano-Berti 2872","1972","1","6","Venezuela","Barinas",NA,"Reserva Forestal de Caparo, al norte de los Rios Urbante y Apure, y al sur del Caño Anarú.",NA,NA,NA,NA,NA,NA,NA,"L.Marcano-Berti",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"urucurana",NA,NA,NA,NA,NA
"1185","2013-11-25 12:17:00-02","MO","MOBOT","3104004","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Armando Grijalva","Grijalva 714","1994","3","10","Ecuador","Napo",NA,"Parque Nacional Yasuni. Comunidad Pompeya. Vivero forestal de la Fundacion Jatun Sacha. Plantulas germinadas en el vivero para ensayos de reforestacion de la carretera y oleoducto de Maxus. Bosque humedo Tropical.","-76.6","0.4333333",NA,NA,NA,NA,NA,"D. Neill",NA,NA,NA,NA,"230.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1186","2011-04-14 11:09:00-03","MO","MOBOT","100365569","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","José A. Pavón|Hipólito Ruiz L.","Pavón s.n.","1777",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donald F. Baer",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","Isosyntype",NA,NA
"1187","2012-04-20 05:09:00-03","MO","MOBOT","100407134","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Rocío Rojas|G. Ortiz","Rojas Gonzáles 7429","2010","7","30","Peru","Pasco","Oxapampa","Dist. Palcazú. Comunidad nativa Alto Lagarto - Reserva Comunal Yanesha.","-75.3922222","-10.1519444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"584.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"11",NA
"1188","2017-10-21 05:23:00-02","MO","MOBOT","100992723","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Cesár A. Grández|Michael P. Gilmore","Grández Rios 217","2000","5","20","Peru","Loreto",NA,"Sucusari River Basin.",NA,NA,NA,NA,NA,NA,NA,"R. Vásquez M.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1189","2020-07-08 11:23:00-03","MO","MOBOT","101203391","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Walter A. Palacios","Palacios Cuenca 17311","2010","5","12","Ecuador","Morona-Santiago",NA,"Canton Mendez. Parroquia Santiago. Santiago, limite con Peru.","-77.745","-2.9361111",NA,NA,NA,NA,NA,"W. Palacios (QCNE)",NA,NA,NA,NA,"230.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1190","2013-12-23 05:24:00-02","MO","MOBOT","1210518","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Flor Chávez","Chávez 422","1989","6","2","Peru","Ucayali","Padre Abad","Distrito de Irazola. Km 69 C.F. Basadre Margen derecha, Fundo propiedad del Sr. Teodosio Rengifo. Purma de 10 años, proveniente de potrero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1191","2012-04-20 05:09:00-03","MO","MOBOT","1251487","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Rocío Rojas|et al.","Rojas Gonzáles 6","1997","7","16","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque. Bosque de ribera, Río Cenepa.","-78.20722","-4.61916",NA,NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,"289.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"1192","2015-04-30 05:52:00-03","MO","MOBOT","1325520","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Efraín Freire|M. Innunda","Freire Mayorga 3199","1998","7","3","Ecuador","Pastaza",NA,"Cantón Arajuno, Parroquia Villano. Línea propuesta por ARCO para el oleoducto. Campamentos 4 a 5, km 10 de Villano. Bosque Primario.","-77.51666","-1.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"430.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2015-04-30 05:52:00-03","MO","MOBOT","1350352","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Efraín Freire|M. Innunda","Freire Mayorga 3199","1998","7","3","Ecuador","Pastaza",NA,"Cantón Arajuno, Parroquia Villano. Línea propuesta por ARCO para el oleoducto. Campamentos 4 a 5, km 10 de Villano. Bosque Primario.","-77.51666","-1.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"430.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2014-11-15 05:40:00-02","MO","MOBOT","1351028","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Nigel Pitman","Pitman 5625","1999","1",NA,"Ecuador","Napo","Orellana","Yasuni National Park. Kms 46-47 of the Maxus/YPF pipeline road, in the UC Davis primate plot. Mature terra firme forest on hilly terrain.","-76.46666","-0.7",NA,NA,NA,NA,NA,"N. Pitman",NA,NA,NA,NA,"250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2008-05-27 22:02:00-03","MO","MOBOT","1388287","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","William Pariona","Pariona 407","1986",NA,NA,"Peru","Pasco","Oxapampa","Distrito Iscozacín. Trees of the Palcazú Valley.","-75.3","-10.15",NA,NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"2",NA
"1196","2008-05-27 22:02:00-03","MO","MOBOT","1734213","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Mónica Moraes","Moraes R. 298",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2012-08-16 05:10:00-03","MO","MOBOT","251403","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Galo A. Tipaz|Severo Espinoza|César Gualinga","Tipaz 432","1991","12","3","Ecuador","Pastaza","Pastaza","Pozo Villano 2 de Arco. 2 km del pueblo de Villano. Bosque Húmedo Tropical. Bosque primario. Arboles cortados por las obras petroleras.","-77.33333","-1.41666",NA,NA,NA,NA,NA,"Walter Palacios, 1992 (QCNE)",NA,NA,NA,NA,"400.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"91-18",NA
"1198","2013-08-31 11:24:00-03","MO","MOBOT","251406","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Alwyn H. Gentry|Nestor Jaramillo","Gentry 41370","1983","6","1","Peru","Ucayali",NA,"Carretera Marginal, (in construction) Km. 4-12 south from Km. 86 of Pucallpa-Tingo Maria road.","-75.0166667","-8.75",NA,NA,NA,NA,NA,"R.Liesner(MO)",NA,NA,NA,NA,"270.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"83-97",NA
"1199","2011-06-09 17:24:00-03","MO","MOBOT","251411","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Percy Núñez V.","Núñez Vargas 5572","1986","7","31","Peru","Madre de Dios","Manu","Manu Park, Cocha Cashu uplands.","-71.16666","-11.75",NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"400.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"86-25",NA
"1200","2011-06-13 15:16:00-03","MO","MOBOT","251416","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Carlos E. Cerón","Cerón Martínez 2190","1987","9","4","Ecuador","Napo",NA,"Reserva Biológica Jatun Sacha. 8 Km de Puerto Misahuallí; margen derecha del Río Napo. Bosque muy húmedo tropical.","-77.6","-1.06666",NA,NA,NA,NA,NA,"C.E. Cerón",NA,NA,NA,NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"87-24",NA
"1201","2008-05-27 22:02:00-03","MO","MOBOT","251423","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Carlos E. Cerón|Carlos Iguago|Zaldumbide, Edy","Cerón Martínez 8477","1990","1","28","Ecuador","Napo",NA,"Cantón Tena. Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, suelo aluvial, cerca al Río Napo. Parcela Permanente 05.","-77.6","-1.06666",NA,NA,NA,NA,NA,"C. Cerón (QCNE)",NA,NA,NA,NA,"400.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"90-4",NA
"1202","2008-05-27 22:02:00-03","MO","MOBOT","251431","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Walter A. Palacios","Palacios Cuenca 1713","1987","7","3","Ecuador","Napo",NA,"RESERVA BIOLOGICA JATUN SACHA, 8 km. de Puerto de Misahualli, margen derecha del Río Napo. Bosque húmedo tropical. Bosque primario.","-77.61666","-1.06666",NA,NA,NA,NA,NA,"W. Palacios",NA,NA,NA,NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,"87-10",NA
"1203","2014-10-03 05:34:00-03","MO","MOBOT","251436","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Percy Núñez V.|M. Palma|J. Arque","Núñez Vargas 10125","1989","2","3","Peru","Cusco","La Convención","Abajo de Echarate en el Alto Urubamba. Manguyari, bosque con árboles (hasta 40 m de alto con copa de 25 m de ancho).","-72.6666667","-12.7833333",NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"670.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"22",NA
"1204","2008-05-27 22:02:00-03","MO","MOBOT","251449","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Lars P. Kvist|Eduardo Asanza C.","Kvist 40810","1982","8","1","Ecuador","Esmeraldas",NA,"Río Cayapa, Zapallo Grande. In front of the village at rail was followed into the forest. Disturbed forest.","-78.91666","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2008-05-27 22:02:00-03","MO","MOBOT","251458","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Armando Grijalva","Grijalva 661","1993","9","18","Ecuador","Napo","La Joya de los Sachas","Parque Nacional Yasuní. Río Tiputini. Vía de Maxus, Km 18-33. Bosque húmedo Tropical. Bosque primario, colinas de suelo rojo.","-76.6","-0.41666",NA,NA,NA,NA,NA,"D. Neill (MO)",NA,NA,NA,NA,"225.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2011-06-09 22:29:00-03","MO","MOBOT","251477","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Hólguer Lugo S.","Lugo Sánchez 1014",NA,NA,NA,"Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2008-05-27 22:02:00-03","MO","MOBOT","251487","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Fernando Hurtado","Hurtado 2360","1989","6","23","Ecuador","Napo",NA,"Cantón Archidona. Area al sureste del Volcán Sumaco. Carretera Hollín Loreto, km 65. Huaticocha. Bosque primario. Bosque muy húmedo Tropical.","-77.46666","-0.75",NA,NA,NA,NA,NA,"Merello (MO) & Palacios (QAME)",NA,NA,NA,NA,"620.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,"89-17",NA
"1208","2012-08-16 05:10:00-03","MO","MOBOT","251499","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Severo Espinoza","Espinoza 349","1990","9","1","Ecuador","Pastaza","Pastaza","Pozo petrolero Corrientes de UNOCAL. 35 km al sur-oriente de Curaray. Bosque húmedo Tropical, primario. Arboles cortadas por las obras petroleras. Suelo rojo, colinas.","-76.81666","-1.71666",NA,NA,NA,NA,NA,"Severo Espinoza",NA,NA,NA,NA,"320.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,"90-2",NA
"1209","2008-05-27 22:02:00-03","MO","MOBOT","251501","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Walter A. Palacios","Palacios Cuenca 2989","1988","9","7","Ecuador","Napo",NA,"ESTACION BIOLOGICA JATUN SACHA Margen derecho del Río Napo, 8 km de Puerto Misahuallí. Bosque muy húmedo Tropical. Suelos rojos de colinas por bosque primario.","-77.61666","-1.06666",NA,NA,NA,NA,NA,"W. Palacios (QAME)",NA,NA,NA,NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"88-20",NA
"1210","2012-08-16 05:10:00-03","MO","MOBOT","251508","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Severo Espinoza|César Gualinga","Espinoza 813","1991","9","26","Ecuador","Pastaza","Pastaza","Parroquia Villano. Suelo plano y de colina. Bosque primario. Bosque Húmedo Tropical. Arboles cortados por las obras petroleras.","-77.33333","-1.41666",NA,NA,NA,NA,NA,"Severo Espinoza, 1991 (QCNE)",NA,NA,NA,NA,"400.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,"91-20",NA
"1211","2018-09-27 16:41:00-03","MO","MOBOT","251516","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Severo Espinoza|Tiro Coba","Espinoza 610","1990","11","13","Ecuador","Pastaza","Pastaza","Pozo petrolero Namoyacu de UNOCAL. 30 km al sur del pueblo de Curaray.","-76.95","-1.6666667",NA,NA,NA,NA,NA,"S. Espinoza",NA,NA,NA,NA,"290.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,"90-4",NA
"1212","2016-10-13 05:56:00-03","MO","MOBOT","251519","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Walter A. Palacios|David A. Neill","Palacios Cuenca 926","1985","10","30","Ecuador","Napo",NA,"8 km río abajo de Misahualli, por el Río Napo, y 1 Km al sur. Bosque Muy húmedo tropical. Bosque primario, suelo rojo arcilloso, colinas.","-77.61666","-1.06666",NA,NA,NA,NA,NA,"W. Palacios",NA,NA,NA,NA,"500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"85-14",NA
"1213","2008-05-27 22:02:00-03","MO","MOBOT","251520","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","David N. Smith","Smith 1885","1982","6","15","Peru","Pasco","Oxapampa","Iscozacin, near confluence of Rio Palcazu and Rio Iscozacin (Juan Franzen property) On lowest river terrace.","-75.21666","-10.2",NA,NA,NA,NA,NA,"Ronald L. Liesner (MO)",NA,NA,NA,NA,"430.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"82-88",NA
"1214","2008-05-27 22:02:00-03","MO","MOBOT","251563","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Robin B. Foster|I. Bokor","Foster 9461","1982","10","26","Peru","Junín","Chanchamayo","Perene Valley: La Florida, on road from Villa Rica, at head of Yurinaki drainage.","-75.16666","-10.75",NA,NA,NA,NA,NA,"R. Foster",NA,NA,NA,NA,"1000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"31",NA
"1215","2018-10-16 07:43:00-03","MO","MOBOT","251583","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Cristoph H. Fröhner","Froehner 347","1978",NA,NA,"Peru","Ucayali","Coronel Portillo","Bosque Nacional Alexander von Humboldt. Pucallpa - Tingo María Road. Carretera de extracción.","-75","-8.6666667",NA,NA,NA,NA,NA,"Ronald L. Liesner (MO)",NA,NA,NA,NA,"270.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"15",NA
"1216","2009-04-11 14:59:00-03","MO","MOBOT","2734249","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Tuntiak Katan|Camilo Kajekai|Abel Wisum","Katan Jua 168","2003","7","5","Ecuador","Morona-Santiago","Tiwintza","Región de la Cordillera del Cóndor. Cantón Tiwintza. Kaputna, comunidad Shuar. Bosque de terraza aluvial del Río Santiago.","-77.9233334","-3.0163889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"280.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"8",NA
"1217","2012-03-31 05:13:00-03","MO","MOBOT","2952842","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Gary S. Hartshorn|Juan Quijano|E. Mesa","Hartshorn 2843","1985","11","20","Peru","Pasco","Oxapampa","Central Selva, Cerro de Pasco. Trees of the Palcazu Valley. In Samuel Ponce's pasture.","-75","-9.83333",NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"300.00000000","600.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64",NA
"1218","2010-04-02 19:45:00-03","MO","MOBOT","3100504","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","C. Tello E.","Tello E. 22","1990",NA,NA,"Peru",NA,NA,"Selva Central. Unidad Modelo De Manejo y Produccion Forestal Dantas. Dtto. yuyapichis, Prov. Puerto Inca, Dpto. Huanuco. Bosque de lomadas, colinas bajas y terranzas altas.","-75.03333","-9.66666",NA,NA,NA,NA,NA,"Botanicos Dantas",NA,NA,NA,NA,"2500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2009-09-02 15:16:00-03","MO","MOBOT","3100723","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","Dodson 14988",NA,NA,NA,"Ecuador","Napo",NA,"Misahualli, km 5-25.",NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"450.00000000","500.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2014-04-10 05:40:00-03","MO","MOBOT","3100964","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Ramón Ferreyra","Ferreyra 2188","1947","8","6","Peru","Huánuco",NA,"Naranjillo, cerca a tingo Maria. Habitat; Selva tropical.",NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner",NA,NA,NA,NA,"700.00000000","800.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2009-06-28 10:40:00-03","MO","MOBOT","3101023","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Sidney T. McDaniel","McDaniel 14175","1970","7","30","Peru","Loreto",NA,"Ucayalai; Cerro de Canchyuaya, Rio Ucayali, upland rainforest, base o flandslide,",NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"160.00000000","200.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2020-08-10 09:36:00-03","MO","MOBOT","3101097","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","David A. Neill|Marc A. Baker|Walter A. Palacios|Jorge Zaruma","Neill 6278","1985","4","5","Ecuador","Napo",NA,"Cañón de los Monos, 15 km al norte de Coca, al lado del Río Coca. Hacienda de Hector Noboa. Bosque Húmedo Tropical. Suelo fértil aluvial.","-77.0166667","-0.3333333",NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1223","2011-06-08 12:20:00-03","MO","MOBOT","3101259","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Manuel Rimachi Y.","Rimachi Y. 3002","1977","5","9","Peru","Loreto",NA,"Amazonas; Dtto. Yrimaguas. Yurimaguas, Carretera del caserio de Munich, upland, mostly open, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2013-09-02 05:07:00-03","MO","MOBOT","3101268","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Angel Salazar V.","Salazar Viga 33","1980",NA,NA,"Peru","Ucayali",NA,"Province Coronel Portillo; Bosque Nacional Alexander von Humboldt; km 86 Pucallpa-Tingo Maria road. Tropical Moist forest.","-75","-8.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2008-05-27 22:02:00-03","MO","MOBOT","3101422","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Guillermo Klug","Klug 3040","1933","5",NA,"Peru","Loreto",NA,"Balsapuerto",NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"220.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2008-05-27 22:02:00-03","MO","MOBOT","3102800","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Guillermo Klug","Klug 4116","1935","4",NA,"Peru","San Martín",NA,"Chazuta, Rio Huallaga, .",NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,"260.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
