"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"385","2020-09-12 05:00:02-03","US","US","921271","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"A. Stewart","2087","1905","7","12","Ecuador","Colón",NA,"The Galapagos Islands. Indefatigable Island. Academy Bay.",NA,NA,NA,NA,NA,NA,NA,"US03030711",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","2325702","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"J. Cuatrecasas & R. Romero Castaneda","24932","1959","10","29","Colombia","Magdalena",NA,"Hoya del Río Cesar; Hoya del Río Azucarbuena, region El Callao: Hacienda Santa Marta (Globe de Maldonado Abajo y Potosí).",NA,NA,NA,NA,"200",NA,NA,"US03030730","US03030730_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","1999574","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"J. Araque Molina & F. A. Barkley","19Bo1006","1949","1","4","Colombia","Bolívar",NA,"Departamento de Bolivar. En suelos arenosos y secos en el alto del Castillo La Popa, cerca a Cartagena.",NA,NA,NA,NA,"25",NA,NA,"US03030736",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"388","2020-09-12 05:00:02-03","US","US","543156","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"R. E. Snodgrass & E. Heller","689","1899","5",NA,"Ecuador","Colón",NA,"Galapagos. Duncan Island.",NA,NA,NA,NA,NA,NA,NA,"US03030750","US03030750_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"389","2020-09-12 05:00:02-03","US","US","1443838","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"A. Ducke",NA,"1908","7","9","Brazil","Ceará","Quixadá","Ad ripas fluminis Citiá","-39.0153007507324","-4.97138977050781",NA,NA,NA,NA,NA,"US01886211","US01886211_01 US01886211_02",NA,"Violales","South America - Neotropics",NA,NA,NA,"41968","auto","Dicotyledonae",NA,NA,NA,"1",NA
"390","2020-09-12 05:00:02-03","US","US","921273","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"A. Stewart","2086","1905","7","7","Ecuador","Colón",NA,"Galapagos Islands. Chatham Island. Wreck Bay.",NA,NA,NA,NA,NA,NA,NA,"US03030748",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"391","2020-09-12 05:00:02-03","US","US","1832494","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"H. K. Svenson","11004","1941","3","22","Ecuador","Guayas",NA,"Western Ecuador. Prov. Guayas. Huahualsan, Chanduy Mts.","-80.72","-2.3",NA,NA,NA,NA,NA,"US03030724","US03030724_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US","543165","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"R. E. Snodgrass & E. Heller","719","1899","5",NA,"Ecuador","Colón",NA,"Hood Island. Galapagos.",NA,NA,NA,NA,NA,NA,NA,"US03030713",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"393","2020-09-02 16:30:32-03","Cenargen","CEN","92717","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","J. R. Pirani","2005","04",NA,"Renato de Mello-Silva","1299","1997","03","24","Brasil","MG","SANTO HIPOLITO","Cerca de 5 km além de Santo Hipólito em direção a Monjolos, no antigo leito da estrada de ferro.","-44.185","-18.288055","-44.185","-18.288055","500","500","Afloramento de calcáreo à margem esquerda do Rio Pardo Pequeno, com mata decídua de barrigudas (Chorisia speciosa), paus-rei (Sterculia striata), angicos (Anadenanthera sp.), aroeiras (Astronium urundeuva), gameleiras (Ficus calyotroceras) e marias-pobres ( Dilodendron bipinnatum). Orla da mata, na beira da estrada. Folhas e ramso prendem-se fortemente à roupa por meio dos tricomas. Pétalas amarelo-alaranjadas com apêndices laranja. Doação Universidade de São Paulo - Herbário SPF.","CEN00092717","CEN00092717",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"394","2020-09-02 16:30:32-03","Cenargen","CEN","86689","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. C. S. Mota","2015","02",NA,"Ana Clara Cavalcante - CNPC","138","2014","03","30","Brasil","CE","INDEPENDENCIA","Escola Família Agrícola Dom Fragoso, área de 7 ha do projeto FNIRS","-40.3086013793945","-5.39638996124268",NA,NA,NA,NA,"Planta com 1,4 cm de altura, folha cartácea, pegajosa, sem cheiro, cálice verde. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00086689","CEN00086689",NA,NA,NA,"Exsicatas",NA,NA,"57401","auto",NA,NA,NA,NA,"2",NA
"395","2019-11-13 11:23:40-03","USP","SPF","111396","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Pirani, JR; Cordeiro, I","2005","04",NA,"Pirani, JR","3789","1996","04","04","Brasil","Minas Gerais","Santo Hipólito",NA,"-44.183333","-18.283333","-44.183333","-18.283333","550","550",NA,"SPF00111396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-13 11:23:40-03","USP","SPF","121128","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Pirani, JR; Cordeiro, I","2005","04",NA,"Mello-Silva, R","1299","1997","03","24","Brasil","Minas Gerais","Santo Hipólito",NA,"-44.185","-18.288056","-44.185","-18.288056","500","500",NA,"SPF00121128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-13 11:23:40-03","USP","SPF","157515","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Schinini, A","2002",NA,NA,"Solís-Neffa, VG","835","2002","01","21","Argentina","Salta","Salta",NA,"-65.422222","-24.810556","-65.422222","-24.810556","1195","1195",NA,"SPF00157515",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-21 10:12:31-03","USP","SPF","160656","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Guedes, MLS","2003","06",NA,"Roque, N","701","2003","04","29","Brasil","Bahia","Carinhanha",NA,"-43.751389","-14.211389","-43.751389","-14.211389","439","439",NA,"SPF00160656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-10-07 09:12:37-03","UEFS","HUEFS","184002","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Miranda, A.M.","6135","2010","04","14","Brasil","Pernambuco","Ouricuri","Bota-fora da mina de gipsita da Voltarantin.","-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,"Caatinga.","HUEFS0184002","HUEFS0184002","Angiospermae","Cornales",NA,NA,NA,NA,"56078","auto","Asteranae",NA,NA,NA,NA,NA
"400","2019-10-07 09:12:37-03","UEFS","HUEFS","50670","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","L.P.de Queiroz","2001","03",NA,"Zanella, F.C.V.","59","1995","03","25","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.3972015380859","-6.66555976867676",NA,NA,NA,NA,NA,"HUEFS0050670","HUEFS0050670","Angiospermae","Cornales",NA,NA,NA,NA,"25572","auto","Asteranae",NA,NA,NA,NA,NA
"401","2019-10-07 09:12:37-03","UEFS","HUEFS","22551","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Oficina de Identificação Botânica 2018","2018","10",NA,"Bandeira, F.P.","251","1995","08","26","Brasil","Bahia","Glória","Povoado do Brejo do Burgo.","-38.2546997070312","-9.33806037902832",NA,NA,NA,NA,"Solo arenoso, área de cultivo.","HUEFS0022551","HUEFS0022551 HUEFS0022551_e1","Angiospermae","Cornales",NA,NA,NA,NA,"51769","auto","Asteranae",NA,NA,NA,NA,NA
"402","2019-10-07 09:12:37-03","UEFS","HUEFS","240188","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","F.F.Araújo","2016","06",NA,"Araújo, F.F.","53","2016","06","26","Brasil","Ceará","Graça","Sítio Santa Clara. Área de vegetação aberta, beira de estrada. Solo arenoso.","-40.752799987793","-4.04611015319824",NA,NA,NA,NA,"Mata seca (floresta caducifólia espinhosa).","HUEFS0240188","HUEFS0240188","Angiospermae","Cornales",NA,NA,NA,NA,"12534","auto","Asteranae",NA,NA,NA,NA,NA
"403","2019-10-07 09:12:37-03","UEFS","HUEFS","172616","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,NA,"BHRG527","2010","03","14","Brasil","Bahia","Canápolis","Riacho de Baixa Grande.","-44.211389","-13.053333","44W12'41''","13S3'12''",NA,NA,"Cerrado. Mata Ciliar.","HUEFS0172616","HUEFS0172616","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"404","2019-10-07 09:12:37-03","UEFS","HUEFS","1170","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Grupo Pedra do Cavalo","208","1980","06",NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333","39W5'","12S32'","40","120",NA,"HUEFS0001170","HUEFS0001170","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"405","2019-10-07 09:12:37-03","UEFS","HUEFS","119357","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,"2008","01",NA,"Conceição, A.A.","1990","2007","04","29","Brasil","Bahia","Paramirim",NA,"-42.247222","-13.296389","42W14'50''","13S17'47''","546","546","Caatinga.","HUEFS0119357","HUEFS0119357","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"406","2019-10-07 09:12:37-03","UEFS","HUEFS","129272","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","A.L.Côrtes","2008","07",NA,"Conceição, A.S.","1049","2007","06","10","Brasil","Bahia","Glória","Serra de Itaparica.","-38.324167","-9.109722","38W19'27''","9S6'35''","323","323","Caatinga subarbustiva, solo areno-argiloso.","HUEFS0129272","HUEFS0129272","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"407","2019-10-07 09:12:37-03","UEFS","HUEFS","146983","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","R.Acuña Castillo","2016","11",NA,"Machado, R.F.","91","2009","04","02","Brasil","Bahia","São Gabriel","Boi Peba Fazenda Boa Sorte.","-41.666667","-11.033333","41W40'","11S2'","798","800","Área antropizada.","HUEFS0146983","HUEFS0146983","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"408","2019-10-07 09:12:37-03","UEFS","HUEFS","149282","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Pereira, R.","2765","2008","06","19","Brasil","Pernambuco","Buíque","Vale do Catimbau, estrada para Alcobaça- Síto Palmeira.","-37.156389","-8.5225","37W9'23''","8S31'21''",NA,NA,"Caatinga.","HUEFS0149282","HUEFS0149282","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"409","2019-10-07 09:12:37-03","UEFS","HUEFS","198185","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","R.Acuña Castillo","2016","11",NA,"Carvalho, D.N.","360","2013","09","23","Brasil","Bahia","Conceição do Coité","Serra do Mucambo. Caatinga árborea, solo rico em serrapilheira, ambiente sombreado.","-39.183333","-11.5","39W11'","11S30'",NA,NA,NA,"HUEFS0198185","HUEFS0198185","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"410","2019-10-07 09:12:37-03","UEFS","HUEFS","200149","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Jardim, J.G.","6324","2012","07","28","Brasil","Rio Grande do Norte","Serra de São Bento","Sítio Jambre ca 1,3 Km da Rod. Para monte das Gameleiras.","-35.717778","-6.425278","35W43'4''","6S25'31''","400","400","Caatinga degradada com afloramento de rochas graníticas.","HUEFS0200149","HUEFS0200149","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"411","2019-10-07 09:12:37-03","UEFS","HUEFS","214238","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Guedes, M.L.","22231","2014","08","14","Brasil","Ceará","Quixadá","Subida da Serra do Estevão.","-39.140278","-4.904444","39W8'25''","4S54'16''","189","189",NA,"HUEFS0214238",NA,"Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"412","2019-10-07 09:12:37-03","UEFS","HUEFS","218130","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","R.Acuña Castillo","2016","11",NA,"Tomaz, E.C.","52","2015","05","27","Brasil","Rio Grande do Norte","Felipe Guerra","Chapada do Apodi. Cachoeira do Roncador.","-37.678889","-5.575278","37W40'44''","5S34'31''","41","41","Mata de carnaúba com preesnça de Cryptostegia grandiflora..","HUEFS0218130","HUEFS0218130","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"413","2019-10-07 09:12:37-03","UEFS","HUEFS","220720","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Oliveira, M.","6099","2015","05","20","Brasil","Ceará","Mauriti","São Miguel. Área antrópica, Caatinga arbustiva aberta. Margens do Riacho São Miguel. Solo arenoso.","-38.625278","-7.294722","38W37'31''","7S17'41''","436","436","Áreas de Tensão Ecológica","HUEFS0220720","HUEFS0220720","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"414","2019-10-07 09:12:37-03","UEFS","HUEFS","224085","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Mello-Silva, R.","1299","1997","03","24","Brasil","Minas Gerais","Santo Hipólito","Cerca de 5 Km além de Santo Hipólito em direção a Monjolos, no antigo leito da estrada de ferro. Afloramento de calcáreo à margem esquerda do Rio Pardo Pequeno, com mata decídua de barrigudas (Chorisia speciosa), pau-rei (Sterculia striata), angicos (Anadenanthera sp.), aroeiras (Astronium urundeuva), gameleiras (Ficus calyptroceras) e marias-pobres (Dilodendron bipinnatum).","-44.185","-18.288056","44W11'6''","18S17'17''","500","500",NA,"HUEFS0224085","HUEFS0224085","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"415","2019-10-25 14:21:26-03","UEFS","HUEFS","237744","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Lima, L.F.","1618","2019","04","25","Brasil","Pernambuco","Sertânia","Serra localizada próximo ao Canal C6 do Ramal do Agreste","-37.621389","-8.058333","37W37'17''","8S3'30''","605","605","Savana Estépica, Neossolo Litólico Eutrófico","HUEFS0237744",NA,"Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"416","2019-10-07 09:12:37-03","UEFS","HUEFS","228339","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Souza, E.B.","3920","2016","04","07","Brasil","Ceará","Sobral","Serra da Meruoca. Sítio Santa Cruz.","-40.406944","-3.632222","40W24'25''","3S37'56''","600","800","Área com vegetação de Floresta Subcaducifólia Tropical Pluvial (Floresta Seca) sobre solos areno-argilosos, com afloramentos graníticos.","HUEFS0228339","HUEFS0228339","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"417","2019-10-07 09:12:37-03","UEFS","HUEFS","229395","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Souza, E.B.","4056","2016","05","20","Brasil","Ceará","Sobral","Taperuaba Unidade de Conservação Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).","-39.9975","-4.064167","39W59'51''","4S3'51''","150","150","Área de Caatinga sobre solos arenosos, com afloramentos graníticos.","HUEFS0229395","HUEFS0229395","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"418","2019-10-07 09:12:37-03","UEFS","HUEFS","43475","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","L.P.de Queiroz","2004","06",NA,"Queiroz, L.P.de","5728","2000","02","08","Brasil","Bahia","Bom Jesus da Lapa","ca. 25.3 km NE de Bom Jesus da Lapa na estrada para Ibotirama.","-43.288056","-13.072778","43W17'17''","13S4'22''","453","453","Vegetação esparsa sobre afloramento calcáreo aplainado.","HUEFS0043475","HUEFS0043475","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"419","2019-10-07 09:12:37-03","UEFS","HUEFS","4451","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Noblick, L.R.","3677","1985","03","13","Brasil","Bahia","Iaçu","Fazaenda Suíbra, Morro do Gado bravo","-40.116667","-12.716667","40W7'","12S43'",NA,NA,"Caatinga Mata baixa","HUEFS0004451","HUEFS0004451","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"420","2019-10-07 09:12:37-03","UEFS","HUEFS","56043","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","R.Acuña Castillo","2016","11",NA,"Lima-Verde, L.W.","824","1997","06","17","Brasil","Ceará","Quixeré","Chapada do Apodi. Fazenda Mato Alto-Manga do Cedro.","-37.779167","-5.196389","37W46'45''","5S11'47''","100","100","Caatinga arbórea.","HUEFS0056043","HUEFS0056043","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"421","2019-10-07 09:12:37-03","UEFS","HUEFS","62352","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","L.P.de Queiroz","2004","06",NA,"Jardim, J.G.","3457","2001","04","13","Brasil","Bahia","Serra do Ramalho","Ca. 10 km ao S da cidade, margem do Rio São Francisco.","-43.495833","-13.571111","43W29'45''","13S34'16''","450","450","Caatinga degradada.","HUEFS0062352","HUEFS0062352","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"422","2019-10-07 09:12:37-03","UEFS","HUEFS","67053","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Lyra-Lemos, R.P.","6782","2002","06","21","Brasil","Alagoas","Pão de Açúcar","Caminho para Ilha do Ferro, 2 km depois do Riacho Grande.","-37.503611","-9.723333","37W30'13''","9S43'24''",NA,NA,"Caatinga.","HUEFS0067053","HUEFS0067053","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"423","2019-10-07 09:12:37-03","UEFS","HUEFS","71845","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Neffa, V.S.","835","2002","01","21","Argentina","Salta","Capital","Av. Jujuy y puente sobre el río Arenales.","-65.422222","-24.810556","65W25'20''","24S48'38''","1195","1195",NA,"HUEFS0071845","HUEFS0071845","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"424","2019-10-07 09:12:37-03","UEFS","HUEFS","85402","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Oliveira, M.V.M.","750","2004","06","07","Brasil","Bahia","Glória","Bosque de algaroba.","-38.483333","-9.333333","38W29'","9S20'",NA,NA,"Chapada.","HUEFS0085402","HUEFS0085402","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"425","2019-10-07 09:12:37-03","UEFS","HUEFS","88723","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","R.Acuña Castillo","2016","11",NA,"Simon, M.F.","473","2003","04","27","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó. Ponto de Coleta 6.","-37.25","-6.566667","37W15'","6S34'","220","220","Caatinga hiperxerófila. Solo pedregoso.","HUEFS0088723","HUEFS0088723","Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"426","2019-10-07 09:12:37-03","UEFS","HUEFS","43429","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Hatschbach, G.","67778","1998","03","16","Brasil","Bahia","Oliveira dos Brejinhos","Canabrava.","-42.8960990905762","-12.3169002532959",NA,NA,NA,NA,"Mata degradada do vale entre morros.","HUEFS0043429","HUEFS0043429","Angiospermae","Cornales",NA,NA,NA,NA,"62270","auto","Asteranae",NA,NA,NA,NA,NA
"427","2019-10-07 09:12:37-03","UEFS","HUEFS","49793","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Hatschbach, G.","61904","1995","03","15","Brasil","Bahia","Guanambi","Rod. BR-122, 10km N de Guanambi.","-42.7813987731934","-14.2232999801636",NA,NA,NA,NA,"Caatinga de solo rochoso, degradado.","HUEFS0049793","HUEFS0049793","Angiospermae","Cornales",NA,NA,NA,NA,"34300","auto","Asteranae",NA,NA,NA,NA,NA
"428","2019-10-07 09:12:37-03","UEFS","HUEFS","112181","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","A.L.Côrtes","2007","04",NA,"Giulietti, A.M.","1168","1998","06","24","Brasil","Pernambuco","Pesqueira","Serra do Orurubá.","-36.6963996887207","-8.35778045654297",NA,NA,NA,NA,"Floresta de altitude.","HUEFS0112181","HUEFS0112181","Angiospermae","Cornales",NA,NA,NA,NA,"36615","auto","Asteranae",NA,NA,NA,NA,NA
"429","2019-10-07 09:12:37-03","UEFS","HUEFS","145297","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","R.C.Oliveira","2006","09",NA,"Ferreira, C.G.T.","283","2006","08","03","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.263333","-6.567222","37W15'48''","6S34'2''","226","226","Solo arenoso e pedregoso.","HUEFS0145297",NA,"Angiospermae","Cornales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"430","2015-03-07 08:14:24-03","F","FMNH-SEEDPLANTS","V0173813F","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0173813F","V0173813F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"431","2015-03-07 08:14:24-03","F","FMNH-SEEDPLANTS","V0173814F","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0173814F","V0173814F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"432","2018-12-19 15:30:40-02","F","FMNH-SEEDPLANTS","V0173816F","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0173816F","V0173816F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"433","2015-03-07 08:14:23-03","F","FMNH-SEEDPLANTS","V0173812F","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0173812F","V0173812F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"434","2019-09-04 18:40:09-03","F","FMNH-SEEDPLANTS","V0062046F","PreservedSpecimen","Plantae","Loasaceae","Gripidea","scabra","Gripidea scabra",NA,NA,NA,NA,NA,"J. Weir","465","1861",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0062046F","V0062046F_01","Spermatophyta",NA,"South America",NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"435","2017-02-27 11:33:43-03","F","FMNH-SEEDPLANTS","V0196482F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"R. Romero Castañeda","10640","1966","12","14","Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,"V0196482F","V0196482F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
