"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"110","2020-02-28 19:10:02-03","UFJF","CESJ","39999","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,"L.C.S. Assis; G.E.P. Silva","749","América do Sul","Brasil","Mata do Baú",NA,"Árvore ca. 5m na borda da mata, folhas discolores, frutos verdes e arroxeados.","CESJ039999",NA,"L.C.S. Assis; A.T. Oliveira-Filho","2003","03","22","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto","2004","01","29",NA,NA,NA,NA,NA,NA,NA
"111","2020-02-28 19:10:02-03","UFJF","CESJ","41202","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,"L.C.S. Assis","919","América do Sul","Brasil","Morro da Telha, Trilha para a cachoeira da torre de televisão.",NA,"Árbore ca. 5m no interior da floresta, à beira do curso d'água. Folhas discolores; raque da inflorescência e cálice verdes; pétalas amarelas.","CESJ041202",NA,"L.C.S. Assis","2004","01","06","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto","2004","03",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-27 13:52:34-03","UFS","ASE","6904","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Cruz, A; C.Amaral; Santos, E","4","Southern America","Brasil","mata de São Cristóvão",NA,"Erva. 1.5. m. Presença de botões, flores amarelas.; Erva. 1.5. m. Presença de botões, flores amarelas.; Clareira dentro da mata (trevo)","ASE0017218","ASE0017218","Souza, EB","1997","09","26","Sergipe","São Cristóvão","-37.206389","-11.014722",NA,NA,NA,NA,"2016","07",NA,"-37.206389","-11.014722",NA,NA,NA,NA,NA
"113","2019-11-27 13:52:34-03","UFS","ASE","13872","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,"Nobrega, MGG","1063","Southern America","Brasil","JBB, Próximo a Cantina.",NA,"Árvore com frutos imaturos verdes. Frequente.; Árvore com frutos imaturos verdes. Frequente.; Mata de Galeria.","ASE0021250","ASE0021250","Delprete, P","2000","02","16","Distrito Federal","Brasília","-47.85","-15.866667","102","102",NA,NA,"2000","02",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"114","2021-03-01 16:39:34-03","UNICAMP","UEC","52626","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","syringiflora","Ixora syringiflora","(Schltdl.) Müll.Arg.",NA,"Leitão Filho, HF; Morellato, LPC","22901",NA,"Brazil","Nativo na Reserva Municipal de Santa Genebra.",NA,"Arvoreta até 4 m de alt, flores brancas.","UEC106829","UEC106829","Delprete, PG","1988","11","07","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:39:34-03","UNICAMP","UEC","40281","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","syringiflora","Ixora syringiflora","(Schltdl.) Müll.Arg.",NA,"Bertoni, JEA","16894",NA,"Brazil","Reserva Estadual Porto Ferreira.",NA,"Árvore 6m de alt, floresta, flores cor creme.","UEC106826","UEC106826","Delprete, PG","1981","12","02","São Paulo","Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,"13859","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:39:38-03","UNICAMP","UEC","59262","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,"Araújo, GM","627",NA,"Brazil","Fazenda Experimental do Gloria.",NA,"Árvore de 6,5 m de alt,","UEC105871","UEC105871",NA,"1989","08","04","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:39:38-03","UNICAMP","UEC","59790","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,"Schiavini","188",NA,"Brazil","Estação Ecológica do Panga.",NA,"Árvore com 8 m de alt, material vegetativo.; Mata de Galeria do Rio Panga.","UEC105868","UEC105868","Schiavini","1989","06","03","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto","1989","08","10",NA,NA,NA,NA,NA,NA,NA
"118","2020-04-22 16:24:10-03","UFPB","JPB","56334","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Pereira-Silva, G; et al.","7771","Southern America","Brasil","Fazenda do Sr.Silas, Margem direita do rio Corumbá.",NA,"; HABITAT: Mata de galeria; DESC: Árvore com 6 m de altura. Fruto verde.","JPB0056334",NA,"Delprete, PG","2003","06","06","Goiás","Luziania","-48.302222","-16.322778",NA,"800",NA,NA,"2008","02",NA,"-48.302222","-16.322778",NA,NA,NA,NA,NA
"119","2020-04-22 16:24:10-03","UFPB","JPB","57274","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Santos, AA; et al.","1147","Southern America","Brasil","Cerca de 1,5 km antes da ponte sobre o Rio Preto, sentido Palmital/Cristalina, mata à direita, antes da entrada para a AHE.",NA,"; HABITAT: Mata ciliar.; DESC: Árvore. Fruto vermelho.","JPB0057274",NA,"Delprete, P","2002","05","14","Minas Gerais","Cabeceira Grande","-47.318333","-16.188056",NA,NA,NA,NA,"2008",NA,NA,"-47.318333","-16.188056",NA,NA,NA,NA,NA
"120","2020-04-22 16:24:10-03","UFPB","JPB","49899","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Assis, MC; Walter, BMT; Rocha, DMS","58","Southern America","Brasil","Fazenda Experimental do CENARGEM, #?# FAEX (Churrasqu. Mata de Galeria perturbada, relevo plano",NA,"; DESC: Arvoreta com cerca de 3 m","JPB0049899",NA,"Delprete, PG","1994","10","10","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-04-22 16:24:10-03","UFPB","JPB","56294","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Pereira-Silva, G; et al.","7046","Southern America","Brasil","Fazenda Tamburil, Cambissolo",NA,"; HABITAT: Campo sujo; DESC: Árvore com cerca de 7 m de altura.","JPB0056294",NA,"Delprete, PG","2002","11","12","Goiás","Luziania","-47.9502983093262","-16.2525005340576",NA,NA,"83221","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-04-22 16:24:10-03","UFPB","JPB","37581","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","syringiflora","Ixora syringiflora","(Schltdl.) Müll.Arg.",NA,"Figueiredo, MA","EAC27628","Southern America","Brasil","Sítio Mal Cozinhado, Cerrado/Tabuleiro.",NA,NA,NA,NA,"Delprete, P","1990","07","07","Ceará","Cascavel","-38.2419013977051","-4.13305997848511",NA,NA,"42722","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-04-22 16:24:10-03","UFPB","JPB","56960","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","syringiflora","Ixora syringiflora","(Schltdl.) Müll.Arg.",NA,"Souza, EB","EAC21805","Southern America","Brasil","Cidade dos Funciónarios",NA,"Subarbusto, flor branca, fruto roxo.; HABITAT: Cerrado; DESC: Subarbusto, flor branca, fruto roxo.","JPB0056960",NA,"Delprete, P","1992","10","24","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"19924","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-04-22 16:24:10-03","UFPB","JPB","56845","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","syringiflora","Ixora syringiflora","(Schltdl.) Müll.Arg.",NA,"Castro, AJ","EAC7040","Southern America","Brasil","Sítio Pitaguari, Perto de um açude.",NA,"Arboreta, flor branca.; HABITAT: Mata; DESC: Arboreta, flor branca.","JPB0056845",NA,"Delprete, P","1979","10","03","Ceará","Pacatuba","-38.6203002929688","-3.98416996002197",NA,NA,"16295","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-04-22 16:24:10-03","UFPB","JPB","57026","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,"Castro, AJ","EAC30075","Southern America","Brasil","Tijuco da Preaoca",NA,"Arbusto, flor branca.; HABITAT: Tabuleiro; DESC: Arbusto, flor branca.","JPB0057026",NA,"Castro, AS","2000","08","06","Ceará","Horizonte","-38.6514015197754","-4.0858302116394",NA,NA,"31442","auto","2000","08","06",NA,NA,NA,NA,NA,NA,NA
"126","2020-04-22 16:24:10-03","UFPB","JPB","57000","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,"Fernandes, A; Nunes, E; Zárate, EL","EAC27490","Southern America","Brasil","Planalto Ibiapaba-Parna.",NA,"; HABITAT: Mata úmida","JPB0057000",NA,"Delprete, P","1998","10","15","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"27385","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-06 09:57:28-03","UFOP","OUPR","28154","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Ramos, M.B.C.","10",NA,"Brasil","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB. Mata Ripária",NA,"Arbusto",NA,NA,"Messias, M.C.T.B.","2012","10","17","Minas Gerais","Ouro Branco","-43.676111","-20.492092","1247","1247",NA,NA,"2012","12","07","-43.676111","-20.492092",NA,NA,NA,NA,NA
"128","2019-11-06 09:57:28-03","UFOP","OUPR","9792","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Badini, J.","s.n.",NA,"Brasil","Serra do Itacolomi",NA,"Arbusto, flor branca. Campos.",NA,NA,"Di Maio, F.R.","1938",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"2005","06","10",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-06 09:57:28-03","UFOP","OUPR","9793","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Badini, J.","s.n.",NA,"Brasil","Base do Itacolomi",NA,"Arbusto, flores brancas. Campos.",NA,NA,"Di Maio, F.R.","1939",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"2005","06","10",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-06 09:57:28-03","UFOP","OUPR","9789","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Badini, J.","s.n.",NA,"Brasil","Cachoeira do Campo",NA,NA,NA,NA,"Di Maio, F.R.","1974","12","18","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2005","06","10",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-06 09:57:28-03","UFOP","OUPR","9788","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Badini, J.","s.n.",NA,"Brasil","Santo Antônio do Leite",NA,"Arbusto subescandente, flores amarelas. Mata.",NA,NA,"Di Maio, F.R.","1975","11","20","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2005","06","10",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-06 09:57:28-03","UFOP","OUPR","9795","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Schwacke, C.A.W.","10069",NA,"Brasil","Saramenha, Serra de Saramenha.",NA,"Arbor alta, fl. albi suaveolentes. (Ex Herb. Magalhães Gomes n. 1726)",NA,NA,"Di Maio, F.R.","1893","12",NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2005","06","10",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-06 09:57:28-03","UFOP","OUPR","9794","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Badini, J.","s.n.",NA,"Brasil",NA,NA,"Arbusto, flores pálidas. Mata.",NA,NA,"Di Maio, F.R.","1938",NA,NA,"Minas Gerais","Rio Acima","-43.7893981933594","-20.0874996185303",NA,NA,"13827","auto","2005","06","10",NA,NA,NA,NA,NA,NA,NA
"134","2019-12-19 16:37:03-03","UNESP-IBB","BOTUW","1072","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","warmingii","Ixora warmingii","Mull.",NA,NA,NA,NA,"Brasil","Comp. Vale do Rio Doce",NA,NA,"BOTUW001072",NA,NA,NA,NA,NA,"Espírito Santo",NA,"-40.533333","-19.866667",NA,NA,NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA
"135","2020-06-29 09:31:59-03","UFRRJ","RBR","24777","S","Plantae",NA,NA,"Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,NA,"s.n.",NA,"Brasil","Reserva Florestal de CVRD",NA,NA,"RBR00024777",NA,"M. Gomes",NA,NA,NA,"Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","1992","10","22",NA,NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:31:59-03","UFRRJ","RBR","24781","S","Plantae",NA,NA,"Rubiaceae","Ixora","warmingii","Ixora warmingii","Müll.Arg.",NA,"D.A. Folli","104/79",NA,"Brasil","Reserva Florestal de CVRD, Estra. X-1, Km 17,866. Lado direito",NA,NA,"RBR00024781",NA,"A.L. Peixoto","1979","09","03","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","1980","06","11",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-21 19:38:26-03","UFC","EAC","27628","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Figueiredo, M.A.","s.n.","Southern America","Brasil","Sítio Mal Cozinhado",NA,"Cerrado/Tabuleiro","EAC0027628",NA,"Souza, E.B.","1990","07","07","Ceará","Cascavel","-38.2419013977051","-4.13305997848511",NA,NA,"42722","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-21 19:38:26-03","UFC","EAC","21805","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Souza, E.B.","s.n.","Southern America","Brasil","Cidade dos Funcionários",NA,"Subarbusto, flor branca; Cerrado","EAC0021805",NA,"Souza, E.B.","1992","10","24","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"19924","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-21 19:38:26-03","UFC","EAC","21178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Oliveira, M.R.L.","s.n.","Southern America","Brasil","Serra de Baturité, Sítio Cana Brava",NA,"Arbórea, fruto vermelho","EAC0021178",NA,"Souza, E.B.","1994","04","30","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,"13198","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-21 19:38:26-03","UFC","EAC","16714","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Figueiredo, M.A.; Fernandes, A.; Araújo, F.S.","s.n.","Southern America","Brasil","Serra de Baturité, Sítio Riacho Fundo",NA,"Arbóreo","EAC0016714",NA,"Souza, E.B.","1989","02","25","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,"13198","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-21 19:38:26-03","UFC","EAC","28780","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Castro, A.S.F.","767","Southern America","Brasil","Tijuco da Preaoca, Substrato arenoso",NA,"Arbusto; Tabuleiro litorâneo","EAC0028780",NA,"Delprete, P.G.","1999","12","14","Ceará","Horizonte","-38.6514015197754","-4.0858302116394",NA,NA,"31442","auto","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-21 19:38:26-03","UFC","EAC","16018","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Fernandes, A.; Nunes, E.; et al.","EAC16018","Southern America","Brasil","Estr. Meruoca-Massapé",NA,"Arbusto; Mata seca","EAC0016018",NA,"Delprete, P.G.","1989","09","16","Ceará","Meruoca","-40.4550018310547","-3.54167008399963",NA,NA,"14054","auto","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-21 19:38:26-03","UFC","EAC","28924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Delprete, P.G.; Souza, E.B.; et al.","7255","Southern America","Brasil","Sa. Aratanha, Sítio Boqueirão, Proprietário Sr. Miguel Cunha, trilha da pedra do Gavião p/ Pedra do Letreiro, floresta 2ª em recuperação, Mata Atlântica c/ copa de 10-15m",NA,"Arbórea, ca. 10m, casca cinza, folha subcoriácea discolor , estéril; Floresta úmida perenifólia","EAC0028924",NA,"Souza, E.B.","2000","03","26","Ceará","Pacatuba","-38.6203002929688","-3.98416996002197",NA,NA,"16295","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-21 19:38:26-03","UFC","EAC","7040","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Martins, P.; Castro, A.J.","s.n.","Southern America","Brasil","Sa. Aratanha,Sítio Pitaguari, perto de um açude",NA,"Arvoreta, flor branca; Mata","EAC0007040",NA,"Souza, E.B.","1979","10","03","Ceará","Pacatuba","-38.6203002929688","-3.98416996002197",NA,NA,"16295","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-21 19:38:26-03","UFC","EAC","48291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Cruz, A.; Amaral, C.; Santos, E.","4","Southern America","Brasil","Mata de S. Cristóvão, clareira dentro da mata (tre",NA,"Erva, 1,5m, flor amarela, presença de botões","EAC0048291",NA,"Souza, E.B.","1997","09","26","Sergipe","São Cristóvão","-37.2064018249512","-11.0146999359131",NA,NA,"23587","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-21 19:38:26-03","UFC","EAC","32805","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Ramos, P.C.M.","768C","Southern America","Brasil","Fercal, a 30 km ao N de Brasília",NA,"Floresta mesofítica semi-decídua.","EAC0032805",NA,"Souza, E.B.","1987","12","09","Distrito Federal","Brasília","-47.876389","-15.583333","900","950",NA,NA,"2016","07",NA,"-47.876389","-15.583333",NA,NA,NA,NA,NA
"147","2021-03-21 19:38:26-03","UFC","EAC","40934","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Gomes, V.; Ribeiro, K.; Otutumi, A.","918","Southern America","Brasil","Sitio Lagoa, Levantamento Fitossociológico Ponto 94 Quadrante 1",NA,"Floresta Ombrófila Montana","EAC0040934",NA,"Souza, E.B.","2003","10","21","Ceará","Guaramiranga","-38.971167","-4.206028",NA,NA,NA,NA,"2016","07",NA,"-38.971167","-4.206028",NA,NA,NA,NA,NA
"148","2021-03-21 19:38:26-03","UFC","EAC","40937","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Silveira, A.P.; Oliveira, R.F.","507","Southern America","Brasil","Sitio Lagoa",NA,"Floresta Ombrófila Montana","EAC0040937",NA,"Souza, E.B.","2002","12","19","Ceará","Guaramiranga","-38.971167","-4.206028",NA,NA,NA,NA,"2016","07",NA,"-38.971167","-4.206028",NA,NA,NA,NA,NA
"149","2021-03-21 19:38:26-03","UFC","EAC","40938","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Silveira, A.P.; Oliveira, R.F.","774","Southern America","Brasil","Sítio Arvoredo",NA,"Floresta Ombrófila Montana","EAC0040938",NA,"Souza, E.B.","2003","02","12","Ceará","Guaramiranga","-38.931667","-4.218056",NA,NA,NA,NA,"2016","07",NA,"-38.931667","-4.218056",NA,NA,NA,NA,NA
"150","2021-03-21 19:38:26-03","UFC","EAC","40946","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Gomes, V.; Ribeiro, K.; Otutumi, A.","1099","Southern America","Brasil","Sítio Lagoa",NA,"Floresta Ombrófila Montana","EAC0040946",NA,"Souza, E.B.","2003","10","22","Ceará","Guaramiranga","-38.971111","-4.205833",NA,NA,NA,NA,"2016","07",NA,"-38.971111","-4.205833",NA,NA,NA,NA,NA
"151","2021-03-21 19:38:26-03","UFC","EAC","43918","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Moro, M.F.","615","Southern America","Brasil","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.",NA,"Material com flores. Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorâneo","EAC0043918",NA,"Delprete, P.G.","2008","08","08","Ceará","Fortaleza","-38.486111","-3.798611",NA,NA,NA,NA,"2011","08",NA,"-38.486111","-3.798611",NA,NA,NA,NA,NA
"152","2021-03-21 19:38:26-03","UFC","EAC","43920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Moro, M.F.","612","Southern America","Brasil","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.",NA,"Material com frutos. Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorâneo","EAC0043920",NA,"Delprete, P.G.","2008","09","05","Ceará","Fortaleza","-38.486111","-3.798611",NA,NA,NA,NA,"2011","08",NA,"-38.486111","-3.798611",NA,NA,NA,NA,NA
"153","2021-03-21 19:38:26-03","UFC","EAC","62410","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Souza, E.B.; Nepomuceno, I.V.; Nepomuceno, F.A.A.; Araújo, F.F.","4195","Southern America","Brasil","margem da CE-187, entre Barroquinha e Bitupitá, 3 km depois da cidade",NA,"Inventário florístico do noroeste do estado do Ceará: Diversidade e potencialidades do bioma Caatinga.; Arbusto, 1-2 m de alt. Caules marrom-acinzentados. Folhas papiráceas. Flor com cálice verde e corola alva.; Área de Floresta de Ta","EAC0062410",NA,"Souza, E.B.; Nepomuceno, F.A.A.","2016","06","10","Ceará","Barroquinha","-41.151667","-3.015278","60","60",NA,NA,"2016","06",NA,"-41.151667","-3.015278",NA,NA,NA,NA,NA
"154","2021-03-21 19:38:26-03","UFC","EAC","5276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Barros, M.M.","s.n.","Southern America","Brasil","Cajazeiras, distrito de Messejana",NA,NA,"EAC0005276",NA,"Souza, E.B.","1964","12","06","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"19924","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-21 19:38:26-03","UFC","EAC","44969","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Moro, M.F.","681","Southern America","Brasil","Cambeba.",NA,"Arbusto, flor branca; Cerrado","EAC0044969",NA,"Delprete, P.G.","2009","07","20","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"19924","auto","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:38:26-03","UFC","EAC","20818","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Sá, I.M.B.","111","Southern America","Brasil","Cidade dos Funcionários",NA,"Arbusto.; Tabuleiro litorâneo/cerrado.","EAC0020818",NA,"Souza, E.B.","1994","03","20","Ceará","Fortaleza","-38.543098449707","-3.71722006797791","20","20","19924","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-21 19:38:26-03","UFC","EAC","20783","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Sá, I.M.B.","67","Southern America","Brasil","Cidade dos Funcionários",NA,"Arbusto.&nf;; Cerrado/tabuleiro litorâneo.","EAC0020783",NA,"Souza, E.B.","1993","06","07","Ceará","Fortaleza","-38.543098449707","-3.71722006797791","20","20","19924","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-21 19:38:26-03","UFC","EAC","15780","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"Fernandes, A.; Figueiredo, M.A.; et al.","EAC15780","Southern America","Brasil","Sítio Mucunã",NA,NA,"EAC0015780",NA,"Souza, E.B.","1988","12","18","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,"13198","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
