"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","scientificNameAuthorship","relatedCatalogItem","infraspecificEpithet","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount"
"50","2019-03-29 10:41:14-03","UFSM","HDCF","6266","S","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay","Soares, K. P.; Redin, C. G.; Ricardi, T.",NA,"2012","07","13","América","Brasil","Rio Grande do Sul","Giruá","Vale dos Butiazais","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"(Mart.) Becc.",NA,NA,"Soares, K. P.","2012","07",NA,NA,NA,"13","23862","auto",NA,NA,NA
"51","2019-03-29 10:41:14-03","UFSM","HDCF","6526","S","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay","Soares, K. P.",NA,NA,NA,NA,"América","Brasil","Rio Grande do Sul","Quaraí",NA,"-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,"(Mart.) Becc.",NA,NA,"Soares, K. P.",NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA
"52","2019-03-29 10:41:14-03","UFSM","HDCF","6214","S","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay","Soares, K. P.; Redin, C. G.; Brito, D. S.",NA,NA,NA,NA,"América","Brasil","Rio Grande do Sul","Quaraí",NA,"-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,"(Mart.) Becc.",NA,NA,"Soares, K. P.",NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA
"53","2019-03-29 10:41:14-03","UFSM","HDCF","6525","S","Plantae",NA,NA,"Arecaeae","Butia","yatay","Butia yatay","Soares, K. P.",NA,NA,NA,NA,"América","Brasil","Rio Grande do Sul","Quaraí",NA,"-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,"(Mart.) Becc.",NA,NA,"Soares, K. P.",NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA
"54","2019-03-29 10:41:14-03","UFSM","HDCF","5528","S","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay","Marchiori, J. N. C.",NA,"2003","10","30","América","Brasil","Rio Grande do Sul","Quaraí","Palmar do Coatepe","-56.4514007568359","-30.3875007629395",NA,NA,"Folhas e cachos coletados; 7 a 8 metros de altura",NA,NA,NA,"(Mart.) Becc.",NA,NA,"Deble, L. P.; Oliveira, S. M.","2003","10",NA,NA,NA,"30","74636","auto",NA,NA,NA
"55","2021-01-26 14:12:06-03","CPACT","ECT","4916","PreservedSpecimen","Plantae","Embryophyta",NA,"Arecaceae","Butia","poni","Butia poni","K.Soares; R.Pimenta","21","2012","06","09",NA,"Brasil","Mato Grosso do Sul","Ponta Porã","Solo arado pelo proprietário e gado devorando as poucas plantas restantes.","-55.725278","-22.536389","655",NA,NA,"ECT0004916","ECT0004916",NA,"(Hauman) Burret",NA,NA,"K.P.Soares","2012","06","55º43'31''W","22º32'11''S","655","09",NA,NA,NA,NA,NA
"56","2021-01-26 14:12:06-03","CPACT","ECT","3434","PreservedSpecimen","Plantae","Embryophyta",NA,"Arecaceae","Butia","yatay","Butia yatay","P.E.Ellert-Pereira; M.P.Eslabão | G.Heiden","90","2016","03","10",NA,"Brasil","Rio Grande do Sul","Giruá","Ao longo de trilho de trem inativo, ao lado de estrada de chão.","-54.320556","-28.039167","3975",NA,NA,"ECT0003434","ECT0003434_01 ECT0003434_02 ECT0003434_03 ECT0003434_04 ECT0003434_05 ECT0003434_06 ECT0003434_07 ECT0003434_08 ECT0003434_09 ECT0003434_10 ECT0003434_11 ECT0003434_12 ECT0003434_13",NA,"(Mart.) Becc.",NA,NA,"P.E.Ellert-Pereira","2016","03","54º19'14''W","28º2'21''S","3975","10",NA,NA,NA,NA,NA
"57","2021-01-26 14:12:06-03","CPACT","ECT","3436","PreservedSpecimen","Plantae","Embryophyta",NA,"Arecaceae","Butia","yatay","Butia yatay","M.P.Eslabão; P.E.Ellert-Pereira | G.Heiden","4","2016","03","10",NA,"Brasil","Rio Grande do Sul","Giruá","Butiazal, campo limpo, com presença de gado.","-54.333611","-28.071944","3583",NA,NA,"ECT0003436","ECT0003436_01 ECT0003436_02 ECT0003436_03 ECT0003436_04 ECT0003436_05 ECT0003436_06 ECT0003436_07 ECT0003436_08",NA,"(Mart.) Becc.",NA,NA,"M.P.Eslabão|P.E.Ellert-Pereira","2016","12","54º20'1''W","28º4'19''S","3583","10",NA,NA,NA,NA,NA
"58","2020-09-12 05:00:02-03","US","US","2535608","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","H. H. Bartlett","21175","1943","12","9","South America","Uruguay","Paysandú",NA,"N of Quebracho",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"59","2020-09-12 05:00:02-03","US","US","2283401","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"60","2020-09-12 05:00:02-03","US","US","2535606","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","H. H. Bartlett","21175","1943","12","9","South America","Uruguay","Paysandú",NA,"N of Quebracho",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","2283402","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","2283403","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","2535605","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","H. H. Bartlett","21175","1943","12","9","South America","Uruguay","Paysandú",NA,"N of Quebracho",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","3635552","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","A. Schinini & R. Vanni","18831","1979","11","21","South America","Argentina","Corrientes",NA,"Lavalle",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","2535603","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","H. H. Bartlett","21175","1943","12","9","South America","Uruguay","Paysandú",NA,"N of Quebracho",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","920802","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","H. M. Curran","s.n.","1913","11","2","South America","Argentina","Corrientes",NA,"Vicinity of Goya",NA,NA,"15",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,"1"
"67","2020-09-12 05:00:02-03","US","US","2283407","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"68","2020-09-12 05:00:02-03","US","US","2283408","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2020-09-12 05:00:02-03","US","US","920803","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","H. M. Curran","s.n.","1913","11","2","South America","Argentina","Corrientes",NA,"Vicinity of Goya",NA,NA,"15",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,"1"
"70","2020-09-12 05:00:02-03","US","US","2283405","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2020-09-12 05:00:02-03","US","US","2283406","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2020-09-12 05:00:02-03","US","US","2283400","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"73","2020-09-12 05:00:02-03","US","US","2283404","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","T. M. Pedersen","4456","1957","1",NA,"South America","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"74","2020-09-12 05:00:02-03","US","US","3635553","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","A. Schinini & R. Vanni","18831","1979","11","21","South America","Argentina","Corrientes",NA,"Lavalle",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"75","2020-09-12 05:00:02-03","US","US","3487264","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay","A. Krapovickas & C. L. Cristóbal","34220","1978","12","7","South America - Neotropics","Brazil",NA,NA,"74 km s de cacapava do Sul",NA,NA,NA,NA,NA,"US01083409","US01083409_01","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"76","2020-09-12 05:00:02-03","US","US","2283173","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay paraguayensis","T. M. Pedersen","3030","1954","12","4","South America","Argentina","Corrientes","Mburucuyá","Loma Alta",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2283174","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Butia","yatay","Butia yatay paraguayensis","T. M. Pedersen","3030","1954","12","4","South America","Argentina","Corrientes","Mburucuyá","Loma Alta",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"78","2020-09-02 16:20:30-03","Cenargen","CEN","13664","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay","Aurélio Schinini","24939","1986","11","05",NA,"Argentina",NA,NA,"Argentina, Prov. Corrientes, Dep. Goya, 3 bocas por ruta 12.",NA,NA,NA,"Exsicatas","Arboles solitarios, formando palmares. Estípite erecto 25 - 40 cm de diam. Hojas glaucas, 2 - 2,5 m long; peciolo de base verde-glauco y margen espinoso castaño a pardo-obscuro. Espata pardo-rojiza, en la parte interna amarillo-brilhante, suberecta, rígida. Inflorescência ascendente com ramas inclinadas hacia abajo. Flores amarillo-crema, perfumadas, muy visitadas por abejas. Frutos fragantes, amarillos, comestibles. Doação do Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES).","CEN00013664","CEN00013664 CEN00013664_1 CEN00013664_2",NA,"(Mart.) Becc.",NA,NA,"A. C. Marcato","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"79","2021-03-15 18:25:09-03","USP","SPF","151014","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay","Marcato, AC; Mello-Silva, R; Forzza, RC","330","2001","12","16","Southern America","Argentina","Corrientes","Mburucuyá","Rodovia Saladas - Mburucuya (ruta 13), 2 km SW de Mburucuya.","-58.286667","-28.097778","95",NA,"Alt. ca. 4 m, caule não evidente, folhas 18, bainha+pecíolo 92 cm, raque 170-190 cm, folíolos 72, mediano 68x2cm, profilo 36x6,5cm, bráctea glauca adaxialmente, verde-acastanhado distalmente, parte expandida 132x15, pedúnculo glauo,","SPF00151014",NA,NA,"(Mart.) Becc.",NA,NA,"Marcato, AC","2001","12","-58.286667","-28.097778","95",NA,NA,NA,NA,NA,NA
"80","2021-03-15 18:25:09-03","USP","SPF","151015","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay","Marcato, AC; Mello-Silva, R; Forzza, RC","333","2001","12","16","Southern America","Argentina","Corrientes","Mburucuyá","estrada Mburucuya - Palmar Grande (ruta 86), 4 km e do Parque Nacional Mburucuya","-57.962222","-27.986667","105",NA,"Alt. ca. 10 m, caule 8m, folhas 12, bainha+pecíolo 30cm, raque 137 cm, folíolos 60, levemente glaucos abaxialmente e verdes adaxialmente, mediano 59x2,1 cm, bráctea 90x14, verde-amarelada lisa, rostro 3 cm, pedúnculo 32 cm, raque 64","SPF00151015",NA,NA,"(Mart.) Becc.",NA,NA,"Marcato, AC","2001","12","-57.962222","-27.986667","105",NA,NA,NA,NA,NA,NA
"81","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","yatay","Butia yatay","Pinedo, AS; Singer, RB; Castro, JB","20","2017","04","22","Southern America","Brasil","Rio Grande do Sul","Bossoroca","Beira da estrada RS-168","-54.923889","-28.690833","237",NA,"Planta ca. 2.0 m; Campestre",NA,NA,NA,"(Mart.) Becc.",NA,NA,"Singer, RB","2017","04","-54.923889","-28.690833","237","22",NA,NA,NA,NA,NA
"82","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","yatay","Butia yatay","Pinedo, AS; Singer, RB; Castro, JB","21","2017","04","22","Southern America","Brasil","Rio Grande do Sul","Giruá ","Várzea dos butiás, área de cultivo, próximo de Giruá","-54.333611","-28.071667","364",NA,"Planta ca. 4.0 m. Inflorescência 0.72 m (pedúnculo 0.08 m). Espata 0.8 m; Campestre",NA,NA,NA,"(Mart.) Becc.",NA,NA,"Singer, RB","2017","04","-54.333611","-28.071667","364","22",NA,NA,NA,NA,NA
"83","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","yatay","Cocos yatay","Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,"in Brasilia sine loco speciali",NA,NA,NA,NA,NA,NA,"P03P2N0094 P03P2N0095",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","yatay","Cocos yatay","Lorentz, PG","s.n.",NA,NA,NA,NA,"?",NA,NA,"et pr. Concordia",NA,NA,NA,NA,NA,NA,"P03P2N0094 P03P2N0095",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 16:26:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","yatay","Cocos yatay","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"sine loco speciali.",NA,NA,NA,NA,NA,NA,"P03P2N0094 P03P2N0095",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 16:26:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","yatay","Cocos yatay","Lorentz, PG","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"pr. Concordia.",NA,NA,NA,NA,NA,NA,"P03P2N0094 P03P2N0095",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","yatay","Cocos yatay","D'Orbigny, A","s.n.",NA,NA,NA,NA,"?",NA,NA,"in prov. Corrientes et Entre Rios secus corsum fluv. S. Lucia et Batel, etiam ad flum Parana",NA,NA,NA,NA,NA,NA,"P03P2N0094 P03P2N0095",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-09-11 16:26:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","yatay","Cocos yatay","D'Orbigny, A","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Entre Rios de Minas","in prov. Corrientes et Entre Rios secus cursum fluv. S. Lucia et Batel, etiam ad flum. Parana.","-44.07","-20.67",NA,NA,"Silvas extensas format in campis arenosis Brasiliae extratropicae.; HABITAT: Silvas extensas format in campis arenosis Brasiliae extratropicae.",NA,"P03P2N0094 P03P2N0095",NA,"Mart.",NA,NA,NA,NA,NA,"-44.07","-20.67",NA,NA,NA,NA,NA,NA,NA
"89","2021-02-08 12:50:41-03","UFRGS","ICN","034138","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","yatay","Butia yatay","Fleig, M","20","1977","04","13","América do Sul","Brasil","RS","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,"Frutos maduros, achatados de ca. 3 cm de diametro, cor amarela.",NA,NA,NA,"(Mart.) Becc.",NA,NA,"Noblick, LR","1992","05",NA,NA,NA,"22","37819","auto",NA,NA,NA
"90","2021-02-08 12:50:41-03","UFRGS","ICN","034134","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","yatay","Butia yatay",NA,NA,NA,NA,NA,"América do Sul","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Becc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-08 12:50:41-03","UFRGS","ICN","021652","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","yatay","Butia yatay","Irgang, B; Valls, J","s.n.","1973","02","01","América do Sul","Brasil","RS","Giruá","Estrada Giruá-Santa Rosa, 6 km NW de Giruá.","-54.3497009277344","-28.028299331665",NA,NA,"Altura até 3m, fruto alaranjada muito doce.",NA,NA,NA,"(Mart.) Becc.",NA,NA,"Soares, K","2012","11",NA,NA,NA,"26","23862","auto",NA,NA,NA
"92","2021-02-08 12:50:41-03","UFRGS","ICN","132790","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","yatay","Butia yatay","Kinupp, VF; Irgang, BE; Jarenkow, JA","2961","2004","08","23","América do Sul","Brasil","RS","Quaraí","Coatepe/Salamanca próximo à Escola Mun. Sepé Tiaraju","-56.4514007568359","-30.3875007629395",NA,NA,"ameaçada.; Árvore; 6,0 m; estipe com resquícios das bainhas; flores cremes; frutos jovens cremes, duros; espata creme-arroxeada; pecíolos com espinhos marrons contudentes; folha coletada com 49 pares de pinas; folhas glaucas; comestível; sp.; Solo ro",NA,NA,NA,"(Mart.) Becc.",NA,NA,"Jarenkow, JA; Kinupp, VF",NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA
"93","2021-02-08 12:50:41-03","UFRGS","ICN","009056","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","yatay","Butia yatay","Lindeman, JC; Irgang, B; Valls, J","s.n.","1971","11","02","América do Sul","Brasil","RS","Santo Ângelo","20 km N de Santo Angelo","-54.2630996704102","-28.2992000579834",NA,NA,"Base e ápice das folhas coletadas.; Tronco com 1,5 metro, folhas ca2m e meio, 30 pares de panos não inflor. Amarelada.",NA,NA,NA,"(Mart.) Becc.",NA,NA,"Noblick, LR","1992","05",NA,NA,NA,"22","25915","auto",NA,NA,NA
"94","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","4832","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","yatay","Butia yatay","Oliveira, R.G.","309","1977","03",NA,NA,"Brasil","Rio Grande do Sul","Giruá","Rincão Maciel","-54.3497009277344","-28.028299331665",NA,NA,"não muito distante de um capão de mato residual; pucos exemplares; frutos maduros de um exemplar com um espádice pegado de frutos; medindo aproximadamente 4m de altura; 3 frutos maduros com os respectivos periantes; butiá","HAS0004832",NA,NA,"Mart.",NA,NA,"Oliveira, R.G.","1977","03",NA,NA,NA,"23","23862","auto",NA,NA,NA
"95","2021-02-25 09:37:52-03","IBt","SP","54908","S","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay","Handro, O","451",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Becc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
