"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"46","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"H. S. Irwin, R. Souza & R. R. Santos",NA,"1965","9","6","South America - Neotropics","Brazil","Distrito Federal",NA,"Chapada da Contagem, ca. 25 km NE of Brasília.",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"47","2020-09-12 05:00:02-03","US","US","2755487","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"W. R. Anderson","8641","1973","4","11","South America - Neotropics","Brazil","Minas Gerais",NA,"30km by road SW of Gouvêia, at km 60 on road to Curvelo",NA,NA,"1150",NA,NA,NA,"US01933368","US01933368_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"48","2020-09-12 05:00:02-03","US","US","2598432","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","21568","1958","3","20","South America - Neotropics","Brazil","Goiás",NA,"12 km S of Cuará.",NA,NA,"550",NA,NA,NA,"US01933369","US01933369_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"49","2020-09-12 05:00:02-03","US","US","2861725","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19645","1968","2","9","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 48km S.E. of Belo Horizonte",NA,NA,"1750",NA,NA,NA,"US01933364","US01933364_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"50","2020-09-12 05:00:02-03","US","US","2709593","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"H. S. Irwin, R. M. Harley & E. Onishi","28977","1971","1","23","South America - Neotropics","Brazil","Minas Gerais",NA,"Steep rocky lower slopes of Serra da Caraça. Ca. 10km W. of Barão de Cocais",NA,NA,"1500",NA,NA,NA,"US01933370","US01933370_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"51","2020-09-12 05:00:02-03","US","US","2931226","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"C. E. Calderón, O. P. Monteiro & J. Guedes","2770","1979","7","3","South America - Neotropics","Brazil","Amazonas",NA,"Estrada do Estanho, road to Igarapé Preto, ca. 60-62km SE of Transamazon Highway",NA,NA,NA,NA,NA,NA,"US01933362","US01933362_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"52","2020-09-12 05:00:02-03","US","US","3408695","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"M. Fonseca, R. C. Mendonça, D. Alvarenga & E. Cardoso","2781","2001","5","17","South America - Neotropics","Brazil","Bahia","Cocos","Fazenda Trijunção. Próximo à Sede Santa Luzia","-45.9572","-14.9256",NA,NA,NA,NA,"US01933360","US01933360_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"53","2020-09-12 05:00:02-03","US","US","2759046","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"H. S. Irwin & T. R. Soderstrom","5760","1964","8","30","South America - Neotropics","Brazil","Distrito Federal","Brasília","15 km E of Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01933367","US01933367_01",NA,NA,NA,NA,"70570","auto",NA,NA,"Monocotyledonae",NA,NA,"1"
"54","2020-09-12 05:00:02-03","US","US","2926752","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira & F. C. Silva","4716","1980","5","12","South America - Neotropics","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01933361","US01933361_01",NA,NA,NA,NA,"70570","auto",NA,NA,"Monocotyledonae",NA,NA,"1"
"55","2020-09-12 05:00:02-03","US","US","2759044","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"H. S. Irwin & T. R. Soderstrom","5126","1964","8","15","South America - Neotropics","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 km E of Brasília.","-47.9296989440918","-15.7797002792358","700","1000",NA,NA,"US01933366","US01933366_01",NA,NA,NA,NA,"70570","auto",NA,NA,"Monocotyledonae",NA,NA,"1"
"56","2019-10-07 09:21:05-03","UEFS","HUEFS","224075","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"Sano, P.T.","1000","1998","03","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Caminho para Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUEFS0224075","HUEFS0224075",NA,NA,NA,NA,"57119","auto",NA,NA,"Lilianae",NA,NA,NA
"57","2019-10-07 09:21:05-03","UEFS","HUEFS","215562","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"Trovó, M.L.O.","385","2007","05","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Estrada para São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUEFS0215562","HUEFS0215562",NA,NA,NA,NA,"57119","auto",NA,NA,"Lilianae",NA,NA,NA
"58","2019-10-07 09:21:20-03","UEFS","HUEFS","109657","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Paepalanthus","claussenianus","Paepalanthus claussenianus","Körn.",NA,"Silva, M.A.da","5470","2003","04","10",NA,"Brasil","Distrito Federal",NA,"Região Administrativa(RA) - XVI. Reserva Ecológica do IBGE.","-47.870833","-15.951111","1100","1100",NA,"Campo sujo com queima bienal modal, entre a guarita e a sede da reserva. Rara localmente.","HUEFS0109657","HUEFS0109657",NA,NA,NA,NA,NA,NA,"47W52'15''","15S57'4''","Lilianae",NA,NA,NA
"59","2019-10-07 09:21:20-03","UEFS","HUEFS","177578","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Paepalanthus","claussenianus","Paepalanthus claussenianus","Körn.",NA,"Fonseca, M.L.","2781","2001","05","17",NA,"Brasil","Bahia","Cocos","Fazenda Trijunção. Próximo a sede Santa Luzia.","-45.957222","-14.925556","755","755",NA,NA,"HUEFS0177578","HUEFS0177578",NA,NA,NA,NA,NA,NA,"45W57'26''","14S55'32''","Lilianae",NA,NA,NA
"60","2019-10-07 09:21:20-03","UEFS","HUEFS","90916","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Paepalanthus","claussenianus","Paepalanthus claussenianus","Körn.",NA,"Felfili, J.M.","529","2004","04","21",NA,"Brasil","Tocantins","Almas","RPPN - Fazenda Minehaha.","-47.142222","-11.146667",NA,NA,NA,"Campo úmido limpo com areia bordeado pelo cerrado que desce para a barra do Rio Lapa com o Rio Laurentino.","HUEFS0090916","HUEFS0090916",NA,NA,NA,NA,NA,NA,"47W8'32''","11S8'48''","Lilianae",NA,NA,NA
"61","2019-09-04 18:39:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Eriocaulaceae","Paepalanthus","claussenianus","Paepalanthus claussenianus",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"62","2020-07-23 12:05:16-03","CEPLAC","CEPEC","137249","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus",NA,"Sano, P.T.","Sano, P.T.","1000",NA,NA,NA,NA,"Brasil","Minas Gerais","SÃO ROQUE DE MINAS",NA,"-46.3657989501953","-20.2453002929688",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"63","2020-02-17 11:30:40-03","UEG","HUEG","1749","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Eriocaulaceae","Paepalanthus","claussenianus","Paepalanthus claussenianus","Koern.","Bianchetti, L.B.","Belém, R.P.; Miranda; et al.","28","2003","03","23","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Herbácea; Campo rupestre","HUEG001749",NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA
"64","2019-05-06 11:55:19-03","UFU","HUFU","76547","S","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"Duarte, D.M.","1","2017","09","28",NA,"Brasil","Minas Gerais","Araxá","Município de Tapira, próximo a Araxá.","-46.907778","-19.854167","1303","1303",NA,"Cerca de 1 m alt. Flores brancas.","HUFU00074465","HUFU00074465",NA,NA,NA,NA,NA,NA,"-46.907778","-19.854167",NA,NA,NA,NA
"65","2019-05-06 11:55:19-03","UFU","HUFU","69950","S","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano",NA,"Freitas, M.S.; Echternacht, L.; Oliveira, L.F.A. & Versiane, A.F.A.","29","2014","05","30",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada da bifurcação entre a cachoeira Casca D'anta, parte alta, e a torre de observação. Alto da estrada para a torre de observação.","-46.570278","-20.261111","1478","1478",NA,"Erva.; Solo quartzoso, cascalhento, arenoso, com afloramentos rochosos. Campo limpo, vegetação herbácea densa.","HUFU00039283","HUFU00039283",NA,NA,NA,NA,NA,NA,"-46.570278","-20.261111",NA,NA,NA,NA
"66","2019-05-06 11:55:19-03","UFU","HUFU","70457","S","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano","Echternacht, L.","Echternacht, L.; Freitas, M. .S.; Versiane, A.F.A. & Oliveira, L F A","2478","2014","05","29",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Percurso entre a Portaria 2 (São João Batista da Canastra) e a nascente do Rio São Francisco. Parte alta da Casca D'Anta.","-46.522778","-20.298333","1178","1178",NA,"Somente 1 indivíduo encontrado, em começo de floração.; Campo rupestre, erva terrestre, em campo limpo na beira do rio, vegetação densa.","HUFU00051595","HUFU00051595",NA,"2014","05","29",NA,NA,"-46.522778","-20.298333",NA,NA,NA,NA
"67","2019-05-06 11:55:19-03","UFU","HUFU","68153","S","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano","Sano, P.T.","Sano, P.T.; Arce, D.V.; Fiaschi, P.; Araújo, A.C. & Farinaccio, M. .A.","1000","1998","03","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Caminho para Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Planta em solo arenoso entre gramíneas. População com indivíduos agrupados. Paracládios muito longos, escapos flexíveis. Capitulos alvos. Perfume adocicado às 13h00. Associado a cupins na base.","HUFU00051593","HUFU00051593",NA,"2012","10",NA,"57119","auto",NA,NA,NA,NA,NA,NA
"68","2021-02-23 13:22:10-03","MN","R-TIPOS","180906","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano","Ramos, R.","Silveira, A.A.","HS - 751","1925","04",NA,NA,"Brasil","Minas Gerais",NA,"Serra da Canastra",NA,NA,NA,NA,NA,NA,"R000180906","R000180906_001","Holotypus de Paepalanthus percrassus Silveira","2016","01","14",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-23 13:22:10-03","MN","R-TIPOS","180906a","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano","Ramos, R.","Silveira, A.A.","HS - 751","1925","04",NA,NA,"Brasil","Minas Gerais",NA,"Serra da Canastra",NA,NA,NA,NA,NA,NA,"R000180906a","R000180906a_001","Isotypus de Paepalanthus percrassus Silveira","2016","01","14",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-23 13:22:10-03","MN","R-TIPOS","180906b","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano","Ramos, R.","Silveira, A.A.","HS - 751","1925","04",NA,NA,"Brasil","Minas Gerais",NA,"Serra da Canastra",NA,NA,NA,NA,NA,NA,"R000180906b","R000180906b_001","Isotypus de Paepalanthus percrassus Silveira","2016","01","14",NA,NA,NA,NA,NA,NA,NA,NA
"71","2017-09-11 16:27:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Eriocaulaceae","Paepalanthus","claussenianus","Paepalanthus claussenianus","Körn.",NA,"?","70",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope Cachoeira do Campo.",NA,NA,NA,NA,NA,"Caulis perbrevis; rami elongati.",NA,"P03P1N0043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2017-09-11 16:27:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Eriocaulaceae","Paepalanthus","claussenianus","Paepalanthus claussenianus","Körn.",NA,"Claussen, P","158",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Caulis perbrevis; rami elongati.",NA,"P03P1N0043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2014-09-23 10:57:16-03","G","G","G00098958","S","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano","?","Martius, C. F. P.","879","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=120953&base=img&lang=en","G00098958","G00098958","ISOLECTOTYPUS of Paepalanthus claussenianus Körn.",NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA
"74","2014-09-23 10:57:16-03","G","G","G00098960","S","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano","?","Martius, C. F. P.","879","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=120956&base=img&lang=en","G00098960","G00098960","ISOLECTOTYPUS of Paepalanthus claussenianus Körn.",NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA
"75","2014-09-23 10:57:16-03","G","G","G00098959","S","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","claussenianus","Actinocephalus claussenianus","(Körn.) Sano","?","Martius, C. F. P.","879","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=120954&base=img&lang=en","G00098959","G00098959","ISOLECTOTYPUS of Paepalanthus claussenianus Körn.",NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA
