"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"307","2019-11-01 15:33:06-03","PUC-RIO","FCAB","8147","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo","490","2008","06","20",NA,"Brasil","Rio de Janeiro","Maciço da Pedra Branca 3.1",NA,NA,"Árvore com 15 m de altura, 44 cm de CAP.","FCAB008147",NA,"Angiospermae","(Schott) Nees",NA,NA,"A. Quinet","-75.031917","-66.409722","Camorim","160","160",NA,NA,NA,"-75.031917","-66.409722",NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-08-15 09:03:44-03","UESC","UESC","9240","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"L.A.Mattos Silva","4545","2002","06","20",NA,"Brasil","Bahia","Distrito de Ouricó.",NA,NA,"Solo argiloso.; Árvore, 15 m x 35 cm.","UESC0009240","Angiospermae","Florideophycidae","(Schott) Nees",NA,NA,NA,"-39.323299407959","-14.3125","Ubaitaba",NA,NA,"27575","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"309","2009-10-06 10:23:58-03","MNHN","RECOLNAT_MNHN_P","P00711060","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara","isosyntype","Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Serra dos orgaos","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711060' target='other'> <mi>dwc_moreinfo</mi></a>","P00711060",NA,NA,"Meisn.","P00711060_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613",NA,NA
"310","2015-09-28 23:40:51-03","MNHN","RECOLNAT_MNHN_P","P00711061","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara","isosyntype","Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Serra dos orgaos","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711061' target='other'> <mi>dwc_moreinfo</mi></a>","P00711061",NA,NA,"Meisn.","P00711061_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613",NA,NA
"311","2015-09-28 23:40:54-03","MNHN","RECOLNAT_MNHN_P","P00711062","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara","isosyntype","Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Serra dos orgaos","hb",NA,"Catal 1866, n°18 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711062' target='other'> <mi>dwc_moreinfo</mi></a>","P00711062",NA,NA,"Meisn.","P00711062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"614",NA,NA
"312","2015-09-29 00:19:30-03","MNHN","RECOLNAT_MNHN_P","P00711063","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara","isosyntype","Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Serra dos orgaos","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711063' target='other'> <mi>dwc_moreinfo</mi></a>","P00711063",NA,NA,"Meisn.","P00711063_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"614",NA,NA
"313","2015-09-28 23:40:22-03","MNHN","RECOLNAT_MNHN_P","P00711057","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara chartacea","isosyntype","Guillemin, J.B.A.",NA,"1839","3",NA,NA,"Brésil",NA,"Brésil méridional, près du Jardin Botanique de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711057' target='other'> <mi>dwc_moreinfo</mi></a>","P00711057",NA,NA,"Meisn.","P00711057_01","chartacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"667",NA,NA
"314","2015-09-28 23:40:42-03","MNHN","RECOLNAT_MNHN_P","P00711058","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara chartacea","isosyntype","Guillemin, J.B.A.",NA,"1839","3",NA,NA,"Brésil",NA,"Brésil méridional, près du Jardin Botanique de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711058' target='other'> <mi>dwc_moreinfo</mi></a>","P00711058",NA,NA,"Meisn.","P00711058_01","chartacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"667",NA,NA
"315","2009-11-10 15:21:33-02","MNHN","RECOLNAT_MNHN_P","P00711059","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara chartacea","isosyntype","Guillemin, J.B.A.",NA,"1839","3",NA,NA,"Brésil",NA,"Brésil méridional, près du Jardin Botanique de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711059' target='other'> <mi>dwc_moreinfo</mi></a>","P00711059",NA,NA,"Meisn.","P00711059_01","chartacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"667",NA,NA
"316","2015-09-28 23:40:22-03","MNHN","RECOLNAT_MNHN_P","P00711057","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara chartacea","isosyntype","Guillemin, J.B.A.",NA,"1839","3",NA,NA,"Brésil",NA,"Brésil méridional, près du Jardin Botanique de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711057' target='other'> <mi>dwc_moreinfo</mi></a>","P00711057",NA,NA,"Meisn.","P00711057_01","chartacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"667",NA,NA
"317","2015-09-28 23:40:42-03","MNHN","RECOLNAT_MNHN_P","P00711058","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara chartacea","isosyntype","Guillemin, J.B.A.",NA,"1839","3",NA,NA,"Brésil",NA,"Brésil méridional, près du Jardin Botanique de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711058' target='other'> <mi>dwc_moreinfo</mi></a>","P00711058",NA,NA,"Meisn.","P00711058_01","chartacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"667",NA,NA
"318","2009-11-10 15:21:33-02","MNHN","RECOLNAT_MNHN_P","P00711059","PreservedSpecimen",NA,"Lauraceae","Nectandra","amara","Nectandra amara chartacea","isosyntype","Guillemin, J.B.A.",NA,"1839","3",NA,NA,"Brésil",NA,"Brésil méridional, près du Jardin Botanique de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711059' target='other'> <mi>dwc_moreinfo</mi></a>","P00711059",NA,NA,"Meisn.","P00711059_01","chartacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"667",NA,NA
"319","2015-09-28 23:41:00-03","MNHN","RECOLNAT_MNHN_P","P00711064","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Claussen, P.",NA,"1846",NA,NA,NA,"Brésil",NA,NA,"hb",NA,"Ed. R.F. Hohenacker, 1846 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711064' target='other'> <mi>dwc_moreinfo</mi></a>","P00711064",NA,NA,"(Schott) Nees","P00711064_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2078",NA,NA
"320","2015-09-05 08:32:38-03","MNHN","RECOLNAT_MNHN_P","P00711065","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Claussen, P.",NA,"1846",NA,NA,NA,"Brésil",NA,NA,"hb",NA,"Ed. R.F. Hohenacker, 1846 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711065' target='other'> <mi>dwc_moreinfo</mi></a>","P00711065",NA,NA,"(Schott) Nees","P00711065_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2078",NA,NA
"321","2009-11-10 15:23:33-02","MNHN","RECOLNAT_MNHN_P","P00711066","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula","isotype","Endlicher, S.F.L.",NA,NA,NA,NA,NA,"Brésil",NA,"R. Jan.","hb",NA,"Dupl. Schott (Comm. Wien) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711066' target='other'> <mi>dwc_moreinfo</mi></a>","P00711066",NA,NA,"(Schott) Nees","P00711066_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2009-11-10 15:23:59-02","MNHN","RECOLNAT_MNHN_P","P00711067","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula","isotype","Endlicher, S.F.L.",NA,NA,NA,NA,NA,"Brésil",NA,"R. Jan.","hb",NA,"Dupl. Schott (Comm. Wien) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711067' target='other'> <mi>dwc_moreinfo</mi></a>","P00711067",NA,NA,"(Schott) Nees","P00711067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961435","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Nees",NA,"1838","1","1",NA,"Brasil",NA,NA,"hb",NA,"Claussen, 23 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961435' target='other'> <mi>dwc_moreinfo</mi></a>","P01961435",NA,NA,"(Schott) Nees","P01961435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA
"324","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961437","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961437' target='other'> <mi>dwc_moreinfo</mi></a>","P01961437",NA,NA,"(Schott) Nees","P01961437_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4051",NA,NA
"325","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961438","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Lalande",NA,NA,NA,NA,NA,"Brasil",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961438' target='other'> <mi>dwc_moreinfo</mi></a>","P01961438",NA,NA,"(Schott) Nees","P01961438_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA
"326","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961439","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Langsdorff",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961439' target='other'> <mi>dwc_moreinfo</mi></a>","P01961439",NA,NA,"(Schott) Nees","P01961439_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2015-09-29 00:10:36-03","MNHN","RECOLNAT_MNHN_P","P00711053","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711053' target='other'> <mi>dwc_moreinfo</mi></a>","P00711053",NA,NA,"(Schott) Nees","P00711053_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA
"328","2017-01-12 15:01:59-02","MNHN","RECOLNAT_MNHN_P","P00711054","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711054' target='other'> <mi>dwc_moreinfo</mi></a>","P00711054",NA,NA,"(Schott) Nees","P00711054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA
"329","2017-01-12 15:01:03-02","MNHN","RECOLNAT_MNHN_P","P00711056","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711056' target='other'> <mi>dwc_moreinfo</mi></a>","P00711056",NA,NA,"(Schott) Nees","P00711056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1307",NA,NA
"330","2015-09-04 13:37:06-03","MNHN","RECOLNAT_MNHN_P","P00711068","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,"1868","2","28",NA,"Brésil",NA,"Rio de Janeiro: Corcorados","hb",NA,"Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711068' target='other'> <mi>dwc_moreinfo</mi></a>","P00711068",NA,NA,"(Schott) Nees","P00711068_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2671",NA,NA
"331","2009-11-10 15:24:27-02","MNHN","RECOLNAT_MNHN_P","P00711069","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,"1868","2","28",NA,"Brésil",NA,"Rio de Janeiro: Corcorados","hb",NA,"Reçu le 21 Mai 1881 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711069' target='other'> <mi>dwc_moreinfo</mi></a>","P00711069",NA,NA,"(Schott) Nees","P00711069_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2671",NA,NA
"332","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961404","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil. Rio Jan.","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961404' target='other'> <mi>dwc_moreinfo</mi></a>","P01961404",NA,NA,"(Schott) Nees","P01961404_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6810",NA,NA
"333","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961406","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil (Rio Jan.)","hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961406' target='other'> <mi>dwc_moreinfo</mi></a>","P01961406",NA,NA,"(Schott) Nees","P01961406_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1112",NA,NA
"334","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961407","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,"1928","8","2",NA,"Brasil","São Paulo","Cantareira","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961407' target='other'> <mi>dwc_moreinfo</mi></a>","P01961407",NA,NA,"(Schott) Nees","P01961407_01",NA,NA,NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961408","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil, Rio Jan.","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961408' target='other'> <mi>dwc_moreinfo</mi></a>","P01961408",NA,NA,"(Schott) Nees","P01961408_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11451",NA,NA
"336","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961409","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961409' target='other'> <mi>dwc_moreinfo</mi></a>","P01961409",NA,NA,"(Schott) Nees","P01961409_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961410","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Guillemin",NA,"1839","2","1",NA,"Brasil",NA,"Brésil Méridional. S. Paul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961410' target='other'> <mi>dwc_moreinfo</mi></a>","P01961410",NA,NA,"(Schott) Nees","P01961410_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961432","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,"1876","5","7",NA,"Brasil","Rio de Janeiro","Stº. Antonio, chez M. [Filho]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961432' target='other'> <mi>dwc_moreinfo</mi></a>","P01961432",NA,NA,"(Schott) Nees","P01961432_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8107",NA,NA
"339","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961433","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Claussen",NA,"1842","1","1",NA,"Brasil",NA,"Brésil","hb",NA,"Coll. Nees no. 18. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961433' target='other'> <mi>dwc_moreinfo</mi></a>","P01961433",NA,NA,"(Schott) Nees","P01961433_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA,NA
"340","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961434","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil, Minas Geraës.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961434' target='other'> <mi>dwc_moreinfo</mi></a>","P01961434",NA,NA,"(Schott) Nees","P01961434_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA
"341","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961440","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Langsdorff",NA,"1821","1","1",NA,"Brasil","Rio de Janeiro","Rio Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961440' target='other'> <mi>dwc_moreinfo</mi></a>","P01961440",NA,NA,"(Schott) Nees","P01961440_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961441","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro","Brésil. Province de Rio de Janeiro.","hb",NA,"Nº 341. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961441' target='other'> <mi>dwc_moreinfo</mi></a>","P01961441",NA,NA,"(Schott) Nees","P01961441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A2 29 2 parte",NA,NA
"343","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961442","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb",NA,"Nº 341 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961442' target='other'> <mi>dwc_moreinfo</mi></a>","P01961442",NA,NA,"(Schott) Nees","P01961442_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A2 29",NA,NA
"344","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961444","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Miers",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961444' target='other'> <mi>dwc_moreinfo</mi></a>","P01961444",NA,NA,"(Schott) Nees","P01961444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2081",NA,NA
"345","2015-09-03 19:10:13-03","MNHN","RECOLNAT_MNHN_P","P02006931","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Floresta da Tijuca et Alto Macahé de Nova Friburgo (Rio Jan.)","hb",NA,"Don de l’Úniversité de Caen reçu le 6 novembre 1974. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02006931' target='other'> <mi>dwc_moreinfo</mi></a>","P02006931",NA,NA,"(Schott) Nees","P02006931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2671",NA,NA
"346","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961411","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,"1891","4","7",NA,"Brasil","Rio de Janeiro","Alto Macahé","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961411' target='other'> <mi>dwc_moreinfo</mi></a>","P01961411",NA,NA,"(Schott) Nees","P01961411_01",NA,NA,"-42.5311012268066","-22.2819004058838","Nova Friburgo",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18453",NA,NA
"347","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961436","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Puiggari",NA,"1885","3","1",NA,"Brasil","São Paulo","Apiahy.","hb",NA,"Nome vulgar: Canella. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961436' target='other'> <mi>dwc_moreinfo</mi></a>","P01961436",NA,NA,"(Schott) Nees","P01961436_01",NA,NA,"-48.8400001525879","-24.5","Apiaí",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3325",NA,NA
"348","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961412","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,"1891","4","7",NA,"Brasil","Rio de Janeiro","Brésil (Rio Jan.) Alto Macahé.","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961412' target='other'> <mi>dwc_moreinfo</mi></a>","P01961412",NA,NA,"(Schott) Nees","P01961412_01",NA,NA,"-42.5311012268066","-22.2819004058838","Nova Friburgo",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18453",NA,NA
"349","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961405","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,"1873","10","8",NA,"Brasil","Rio de Janeiro","Brésil. (Rio Jan.) Tijuca","hb",NA,"Nome vulgar: canella amarela <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961405' target='other'> <mi>dwc_moreinfo</mi></a>","P01961405",NA,NA,"(Schott) Nees","P01961405_01",NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"6704",NA,NA
"350","2015-09-03 19:02:20-03","MNHN","RECOLNAT_MNHN_P","P01961443","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"[Schwacke]",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil. Serra de Friburgo","hb",NA,"N.V.: canelle. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961443' target='other'> <mi>dwc_moreinfo</mi></a>","P01961443",NA,NA,"(Schott) Nees","P01961443_01",NA,NA,"-42.5311012268066","-22.2819004058838","Nova Friburgo",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"7060",NA,NA
"351","2015-09-03 19:10:13-03","MNHN","RECOLNAT_MNHN_P","P02006932","PreservedSpecimen",NA,"Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Glaziou, A.",NA,NA,"4","1",NA,"Brasil","Rio de Janeiro","Floresta da Tijuca","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02006932' target='other'> <mi>dwc_moreinfo</mi></a>","P02006932",NA,NA,"(Schott) Nees","P02006932_01",NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1112",NA,NA
