"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1029","2019-11-01 15:09:17-03","UnB","UB","176576","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Harley, RM; et al.","1980","03","24","Brasil","Bahia",NA,"-41.266667","-13.7","-41.266667","-13.7",NA,NA,"Serra do Sincorá. Of Serra de Ouro, to the East of the Barra da Estiva - Ituaçu road, about 9km S of Barra da Estiva","1300","1500","20860","Fleshy, gre-stemmed shrub 0,5m. Leaves fleshy, mid-green. Sepals olive-green. Corolla with yellowish cream lobes and pink tube. Fruit green.; Sandstone massif, with grassy middle slopes with wet flushes below summit & montane woodland on steep rocky",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2019-11-01 15:09:17-03","UnB","UB","176577","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride Junior, JH","1982",NA,NA,"Menezes, NL; et al.","1981","03","01","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Km 133 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro",NA,NA,"SPF19802","Arbusto 1m. Estípulas rosadas. Tubo da corola alvo rosado. Lacínios alvos. Flor odorífera.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2019-11-01 15:09:17-03","UnB","UB","176578","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Harley, RM; et al.","1977","03","19","Brasil","Bahia",NA,"-41.95","-13.55","-41.95","-13.55",NA,NA,"Middle and upper NE slopes of the Pico das Almas, ca. 25km WNW of the Vila do Rio de Contas","1600","1850","19684","Shrub 2m. Leaves fleshy, rather dull green, greasy-looking above, pale beneath. Corolla cream, perfumed.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2019-11-01 15:09:17-03","UnB","UB","176579","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Steyermark, JA","1969",NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","11","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Pico de Itabirito, ca. 50km SE of belo Horizonte","1750","1750","19852","Soft-wooded shrub 2m. Flowers fragrant. Corolla waxy white.; Steep rocky slopes",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2019-11-01 15:09:17-03","UnB","UB","176568","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica nobilis","(Vell.) Steyerm.",NA,NA,NA,NA,"Hatschbach, G","1983","01","19","Brasil","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Col. Limeira",NA,NA,"46043","Epífita, arbustiforme. Flor alva.; Mata pluvial encosta de morro",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"nobilis","30514","auto",NA,NA,NA,NA,NA,NA
"1034","2019-10-03 10:04:27-03","UFSCar","SORO","1967","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,NA,"1995","09","17","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Subida ao Pico das Almas",NA,NA,"367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2019-08-08 10:00:24-03","UFU","HUFU","72408","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Verdi, M.","2014","08","13","Verdi, M.; Martins, E.; Pougy, N.; Martinelli, G.; Maurenza, D. & Martins, E.","2014","06","25","Brasil","Minas Gerais","Cristália","-42.923611","-16.721667","-42.923611","-16.721667","HUFU00059229","HUFU00059229","Morro do Chapéu, Alto do Morro. Encontrada em solo areno-pedregoso com afloramentos rochosos; no local encontram-se torres de transmissão de TV e no entorno encontram-se áreas utilizadas para pecuária.","1298","1298","7159","Folhas verdes; flor creme-alva; altura 1,5m arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2019-08-08 10:00:24-03","UFU","HUFU","73323","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Pena, M.A.","2009",NA,NA,"Pena, M.A.; Mittelstaedt, C.A. & Paciencia, M.","2007","05","29","Brasil","Minas Gerais","Morro do Pilar","-43.510556","-19.246944","-43.510556","-19.246944","HUFU00070086",NA,"Parque Nacional da Serra da Canastra, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","1265","1265","138","Arvoreta ca. 1m alt. Folha levementes discolor. Flores brancas com a margem das pétalas levemente rosadas, ápice do tubo floral rosáceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-08-20 14:56:30-03","UFSC","FLOR","68270","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Souza, K.B.; Caddah, M.K.","2019","09","27","Brasil","Santa Catarina","Florianópolis","-48.4775","-27.587778","48º28'39''W","27º35'16''S","FLOR0068270",NA,"Morro do Assopro.",NA,NA,"72","Erva. 40cm alt. Flores brancas, crescendo sobre pedra. Floresta Ombrófila Densa",NA,NA,NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-08-20 20:39:07-03","UFSC","FLOR","17474","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Waechter, J.L.","1987",NA,NA,"Waechter, J.L.","1987","11","22","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0017474",NA,"Daniela, Ilha de Santa Catarina.",NA,NA,"2273","arbusto, flor ovário verde; sépalas decíduas (?); corola branca, 2m altura. (Blocos graníticos); estípulas apicais verde-pálidas, cedo decíduas. Material fotografado #?##?#in vi.",NA,NA,NA,NA,NA,"Gentianales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1039","2020-08-20 20:39:07-03","UFSC","FLOR","4978","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride, J.H.","1982",NA,NA,"Klein, R.M.","1968","10","16","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0004978",NA,"Morro Costa da Lagoa, Ilha de Santa Catarina.","490","490","7889","flor branco - amarelada",NA,NA,NA,NA,NA,"Gentianales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1040","2020-08-20 20:39:07-03","UFSC","FLOR","4985","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride, J.H.","1982",NA,NA,"Klein, R.M.; Bresolin, A.","1968","12","19","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0004985",NA,"Morro do Rio Vermelho, Ilha de Santa Catarina.","150","150","8071","flor branca",NA,NA,NA,NA,NA,"Gentianales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1041","2020-08-20 20:39:07-03","UFSC","FLOR","1786","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","1966","11","23","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001786",NA,"Saco Grande, Ilha de Santa Catarina.",NA,NA,"6896","flor branca",NA,NA,NA,NA,NA,"Gentianales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1042","2020-08-20 20:39:07-03","UFSC","FLOR","17731","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Falkenberg, D.B.","1988",NA,NA,"Falkenberg, D.B.","1988","09","10","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"FLOR0017731",NA,"Parque Botânico Morro do Baú.","815","815","4724","subarbusto semitrepador, flor 6 pétalas, com os lobos amarelados e o exterior do tubo rosado, 0,5 a 1,5m altura",NA,NA,NA,NA,NA,"Gentianales",NA,"18275","auto",NA,NA,NA,NA,NA,NA
"1043","2020-08-20 20:39:07-03","UFSC","FLOR","19257","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, L.B.","1978",NA,NA,"Klein, R.M.; Bresolin, A.","1973","01","17","Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"FLOR0019257",NA,"Alto Cachoeira Grande, Águas Mornas.","600","600","10758","flor branca",NA,NA,NA,NA,NA,"Gentianales",NA,"29971","auto",NA,NA,NA,NA,NA,NA
"1044","2020-08-20 20:39:07-03","UFSC","FLOR","19278","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, L.B.","1978",NA,NA,"Bresolin, A.","1973","12","11","Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"FLOR0019278",NA,"Alto Rio D#?#Una.","150","150","1037","epífito lianoso",NA,NA,NA,NA,NA,"Gentianales",NA,"29971","auto",NA,NA,NA,NA,NA,NA
"1045","2020-08-20 20:39:07-03","UFSC","FLOR","17760","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, L.B.","1978",NA,NA,"Klein, R.M.; Bresolin, A.","1972","01","15","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0017760",NA,"Bom Retiro.","400","400","10641","flor creme",NA,NA,NA,NA,NA,"Gentianales",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1046","2020-08-20 20:39:07-03","UFSC","FLOR","17765","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, L.B.","1978",NA,NA,"Bresolin, A.","1973","08","24","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0017765",NA,"Bom Retiro.","200","200","808","epífita",NA,NA,NA,NA,NA,"Gentianales",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1047","2021-03-04 15:46:04-03","IF","SPSF","34546","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,"S.L.Jung-Mendaçolli","1983","12","16","S.Romaniuc Neto","1983","09","15","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso",NA,NA,"102","COLETA: XLS: SPSFNovo; Árvore 5m, flores brancas, estigma verde, frutos verdes; GEOGRAFIA: próximo da Ilha da Casca, mata beira de rio&nf;;",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1048","2021-03-04 15:46:04-03","IF","SPSF","24501","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,NA,NA,NA,NA,"M.Sztutman","1999","01","06","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"E.Ecol.Chauás",NA,NA,"122","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta alterada&nf;;",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1049","2021-03-04 15:46:04-03","IF","SPSF","29326","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,NA,NA,NA,NA,"L.D.Meireles","2001","04","17","Brasil","SP","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,"202","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1050","2021-03-04 15:46:04-03","IF","SPSF","03319","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,"S.L.J.Mendaçolli","2007","06","18","D.Bento Pickel","1948","10","22","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Serra da Cantereira",NA,NA,NA,"COLETA: Nome Popular - Jasmim do Mato; GEOGRAFIA: Local - Pedra Grande;",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1051","2021-03-04 15:46:04-03","IF","SPSF","10076","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","S.L.J.Mendaçolli","2011","06","20","T.P.Guerra & C. Boni & I.C.O. Macedo","1985","03","15","Brasil","SP","Salesópolis","-46.883333","-23.65",NA,NA,NA,NA,"Estação Biológica de Boracéia","890","950","100","COLETA: Árvore 5 m, flores creme e brancas;",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1052","2021-03-04 15:46:04-03","IF","SPSF","29962","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,NA,NA,NA,NA,"Turma Disciplina Taxonomia Vegetal","2001","11","22","Brasil","SP","São Luis do Paraitinga","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"Núcleo Santa Virginia",NA,NA,"152","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"27362","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1053","2021-03-04 15:46:04-03","IF","SPSF","04282","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,"S.L.J.Mendaçolli","2007","06","18","F.Marckgraf","1953","01","06","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Serra da Cantereira",NA,NA,NA,"GEOGRAFIA: Pedra Grande. Nas pedras, na margem do mato da Picada Dom Bento.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1054","2021-03-04 15:46:04-03","IF","SPSF","16762","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,"S.L.J.Mendaçolli","1998","03","25","A.Furlan","1991","11","05","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"P.E.Serra do Mar, Picinguaba",NA,NA,"1366","COLETA: Arbusto sobre rochas do Costão, com aprox. 2m de altura; flores brancas.; GEOGRAFIA: Trilha da Guarita e Dunas.&nf;Arbusto sobre rochas do Costão.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1055","2014-10-09 13:58:33-03","UHH","HBG","521570","S","Plantae","Rubiaceae","Hillia","brasiliensis","Hillia brasiliensis","Cham. & Schltdl.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"HBG521570",NA,"Brasilia",NA,NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"P06P6N0110","prope Pico de Tapira",NA,NA,"c.1172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"P06P6N0110","praeterea in insulis Antillanis divulgata et Venezuela et Ecuador inhabitat",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"P06P6N0110","ad Facenda de Itatiaia",NA,NA,"6568","floret Januario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"P06P6N0110","prope Pico de Tapira",NA,NA,"B.1754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Saldanha da Gama, J de",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"P06P6N0110","in Alto da Boa Vista",NA,NA,"5553","floret Januario",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"P06P6N0110","in Serra de Carassa",NA,NA,"1435",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P06P6N0110","in Serra dos Orgâos prope Mandiocca",NA,NA,"5504",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P06P6N0110","in provincia Rio de Janeiro prope Tijuco",NA,NA,"1240",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P06P6N0110","in provincia Minas Geraës in Serra de Piedade",NA,NA,"s.n.","floret Majo",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"P06P6N0110","ad Serra de Cubatâo",NA,NA,"s.n.","floret Decembri",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"P06P6N0110","in Serra dos Orgâos prope Mandiocca",NA,NA,"s.n.","floret Novembri",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Schenck, JHR",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","-49.0661","-26.9194",NA,NA,NA,"P06P6N0110","in provincia S. Catharina prope Blumenau in silva ,,trauriger Jammer dicta",NA,NA,"831",NA,NA,"Southern America",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"1068","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"P06P6N0110","in provincia S. Paulo ad ripam amnis Buturoca ad truncos arborum et ad saxa",NA,NA,"2871","floret Decembri",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Schenck, JHR",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"P06P6N0110","prope Theresopolin",NA,NA,"sine num",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2021-02-08 12:45:08-03","UFRGS","ICN","193597","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","R.; Rabuske, C; Santos-Jr.","2017","05","22","Rabuske, C; Santos-Jr.; R.","2017","03","12","Brasil","SC","Nova Veneza","-49.631944","-28.6525","-49.631944","-28.6525",NA,NA,"Área Particular de Preservação Ambiental São Francisco - Recanto do Uru.",NA,NA,"243","Arbusto, flores brancas.; Área florestal aos fundos do alojamento.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2021-02-08 12:45:08-03","UFRGS","ICN","162939","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Baptista, LRM","2017","11","09","Hagelund, K; K.","1977","09","22","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Colônia São Pedro",NA,NA,"12987","hemiparasita",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1072","2021-02-08 12:45:08-03","UFRGS","ICN","086425","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Waechter, JL",NA,NA,NA,"Waechter, JL","1990","03","27","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Pedra Branca",NA,NA,"2413","Espécie ameaçada de extinção (Criticamente em perigo).; Epífito; cápsulas verdes, ainda fechadas na hora da coleta.; sobre tanheiro (Alchornia triplinervea) em mata de encosta; também rupestre sobre afloramentos basálticos.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1073","2021-02-08 12:45:08-03","UFRGS","ICN","096873","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, LB",NA,NA,NA,"Bresolin, A","1973","12","11","Brasil","SC","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,NA,NA,"Alto Rio D'Una","150","150","1037","Espécie ameaçada de extinção (Criticamente em perigo).; Epífito lianoso; flor branca.; Capoeira.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"1074","2021-02-08 12:45:08-03","UFRGS","ICN","061364","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","1984","10","27","Brasil","SC","Porto Belo","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"Ilha João da Cunha",NA,NA,"s.n.","Espécie ameaçada de extinção (Criticamente em perigo).; Porte arbóreo.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"13032","auto",NA,NA,NA,NA,NA,NA
"1075","2021-02-08 12:45:08-03","UFRGS","ICN","021302","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Magalhães, M",NA,NA,NA,"?",NA,NA,NA,"Brasil","MG","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Serra do Cipó",NA,NA,"s.n.","Espécie ameaçada de extinção (Criticamente em perigo).",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"1076","2021-02-08 12:45:08-03","UFRGS","ICN","028379","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Sobral, M",NA,NA,NA,"Porto, ML","1975","05","23","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"1505","Espécie ameaçada de extinção (Criticamente em perigo).",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1077","2021-02-08 12:45:08-03","UFRGS","ICN","046544","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Waechter",NA,NA,NA,"Waechter, JL","1979","10","21","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Morro Azul",NA,NA,"1441","Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto rupícola; planta com ca. 1m de altura; com cápsulas abertas, sem sementes.; em paredão basáltico, próximo a riacho.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1078","2021-02-08 12:45:08-03","UFRGS","ICN","086424","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J, Waechter",NA,NA,NA,"Waechter, JL","1990","03","27","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Pedra Branca",NA,NA,"2413","Espécie ameaçada de extinção (Criticamente em perigo).; Epífito sobre (Alchornia triplinerves) em mata de econsta; também rupestre sobre afloramentos basálticos, capsulas verdes, ainda fechadas na hora da coleta.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
