"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","previousCatalogNumber"
"140","2020-06-29 09:31:29-03","UFRRJ","RBR","42378","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","L.F. Gonçalves","L.F. Gonçalves","184","2015","11","16",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Estrada da Barragem. Parque Nacional da Serra dos Órgãos","1000","1000",NA,NA,"RBR00042378","RBR00042378 RBR00042378_1","Teresópolis","-42.996389","-22.456111",NA,"42º59'47''W","22º27'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-29 09:31:29-03","UFRRJ","RBR","42379","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","L.F. Gonçalves","L.F. Gonçalves","174","2015","11","12",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Barragem. Parque Nacional da Serra dos Órgãos","1217","1217",NA,NA,"RBR00042379","RBR00042379","Teresópolis","-43.000833","-22.451389",NA,"43º0'3''W","22º27'5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-06-29 09:31:29-03","UFRRJ","RBR","44906","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"A.T.L. Brandão; M.C. Souza","343","2016","09","23",NA,"Brasil","Espírito Santo","Estação Verde e Água.","510","510",NA,NA,"RBR00044906","RBR00044906 RBR00044906_1","Domingos Martins","-40.615","-20.411944",NA,"40º36'54''W","20º24'43''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-18 10:58:06-03","UFRRJ","RBR","45445","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"M.C. Souza","664","2010","08","29",NA,"Brasil","Minas Gerais","Fazenda Nossa Senhora da Glória. Remanescente de floresta as margens do Rio do Peixe.",NA,NA,NA,NA,"RBR00045445","RBR00045445","Belmiro Braga","-43.419444","-21.872778",NA,"43º25'10''W","21º52'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:31:29-03","UFRRJ","RBR","38196","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","G.R. Souza; Col. Col","173","2001","12","06",NA,"Brasil","Rio de Janeiro","Floresta da Cicuta, Floresta da Cicuta, Vale do Paraíba do Sul, Município de Volta Redonda, RJ. 22°33#?# 2#?##?# S 44°05#?#00#?##?# O.",NA,NA,NA,NA,"RBR00038196","RBR00038196","Volta Redonda","-44.1041984558105","-22.523099899292",NA,NA,NA,"16209","auto","2015","02","11",NA,NA,NA,NA,NA,NA
"145","2020-06-29 09:31:29-03","UFRRJ","RBR","24203","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"L.F.T. Menezes","38","2006","06","10",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Caminho para a praia da Armação.",NA,NA,NA,NA,"RBR00024203",NA,"Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto","2020","05","15",NA,NA,NA,NA,NA,NA
"146","2020-06-29 09:31:29-03","UFRRJ","RBR","12227","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"G.M. Siqueira","s.n.","2001","08","11",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Estrada da Senzala.",NA,NA,NA,NA,"RBR00012227","RBR00012227","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto","2020","05","15",NA,NA,NA,NA,NA,NA
"147","2020-06-29 09:31:29-03","UFRRJ","RBR","12215","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"L.F.T. Menezes","593","2000","08","17",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Estrada da Senzala em direção à praia da Armação.",NA,NA,NA,NA,"RBR00012215","RBR00012215","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto","2020","05","15",NA,NA,NA,NA,NA,NA
"148","2020-06-29 09:31:29-03","UFRRJ","RBR","17990","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"G.M. Siqueira","72","2002","08","10",NA,"Brasil","Rio de Janeiro","'Ilha da Marambaia, estrada da senzala, mata de encosta'",NA,NA,NA,NA,"RBR00017990","RBR00017990","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto","2020","05","15",NA,NA,NA,NA,NA,NA
"149","2020-06-29 09:31:29-03","UFRRJ","RBR","12216","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"L.F.T. Menezes","s.n.","2003","03","13",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Floresta de Encosta.",NA,NA,NA,NA,"RBR00012216","RBR00012216","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto","2020","05","15",NA,NA,NA,NA,NA,NA
"150","2020-06-29 09:31:29-03","UFRRJ","RBR","29497","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"F.C. Nettesheim","251","2007","09","01",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Seguindo a trilha, apos a Praia do Sino.",NA,NA,NA,NA,"RBR00029497","RBR00029497","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto","2020","05","15",NA,NA,NA,NA,NA,NA
"151","2020-06-29 09:31:29-03","UFRRJ","RBR","38234","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","R. Giovanette; G.R. Souza, N.C.","844","2008","05","16",NA,"Brasil","Rio de Janeiro","Parque Municipal do Amador, Médio Paraíba do Sul. Município de Piraí, Rio de Janeiro, Brasil. Floresta semidecidual, ca. 22°37#?#35,11#?##?#S. 44°53#?#55,11#?##?#O.",NA,NA,NA,NA,"RBR00038234","RBR00038234","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,"20293","auto","2015","11","27",NA,NA,NA,NA,NA,NA
"152","2020-06-29 09:31:29-03","UFRRJ","RBR","4645","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","B.L. Tiellet","I.M. Silva","372","1995","04","17",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Estrada entre a Represa do Barrelão e Reunião. Reserva Biológica do Tinguá",NA,NA,NA,NA,"RBR00004645","RBR00004645","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,"25743","auto","2015","11","12",NA,NA,NA,NA,NA,NA
"153","2020-06-29 09:31:29-03","UFRRJ","RBR","36690","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","M.R. Barbosa","s.n.","1989","06","20",NA,"Brasil","Rio de Janeiro","Represa de Ribeirão das Lajes, Remanescente de mata secundária.",NA,NA,NA,NA,"RBR00036690","RBR00036690","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,"20293","auto","2015","03","04",NA,NA,NA,NA,NA,NA
"154","2020-06-29 09:31:29-03","UFRRJ","RBR","36857","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza, A.T.L. Brandão","A.L. Peixoto","3197","1985","02","02",NA,"Brasil","Espírito Santo","Reserva florestal da CVRD. transect 4",NA,NA,NA,NA,"RBR00036857","RBR00036857","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2016","06","08",NA,NA,NA,NA,NA,NA
"155","2020-06-29 09:31:29-03","UFRRJ","RBR","36692","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","A.L. Peixoto","4258","1990","10","25",NA,"Brasil","Rio de Janeiro","Ribeirão das Lajes",NA,NA,NA,NA,"RBR00036692","RBR00036692","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,"20293","auto","2015","03","04",NA,NA,NA,NA,NA,NA
"156","2020-06-29 09:31:29-03","UFRRJ","RBR","36693","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","A.L. Peixoto","6247","1991","04","08",NA,"Brasil","Rio de Janeiro","Ribeirão das Lajes",NA,NA,NA,NA,"RBR00036693","RBR00036693","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,"20293","auto","2015","03","04",NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:36:34-03","MBM","MBM","202400","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","microcarpa","Eugenia microcarpa","O.Berg",NA,"Marquete, R.","s.n.","1994","03","08","Southern America","Brazil","Rio de Janeiro","Morro da Pedra Rolada",NA,NA,NA,NA,"MBM202400","MBM202400","Parati","-44.7131004333496","-23.2178001403809",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:36:34-03","MBM","MBM","68531","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","microcarpa","Eugenia microcarpa","O.Berg","Sobral, M.","Shepherd, G.J.; et al.; et al.","10979","1980","01","30","Southern America","Brazil","São Paulo","Estação Experimental de Ubatuba",NA,NA,NA,NA,"MBM068531","MBM068531","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:36:37-03","MBM","MBM","388021","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","Uhlmann, A.","Uhlmann, A.","308","2009","08","17","Southern America","Brazil","Rio de Janeiro","COMPERJ","30","30",NA,"Floresta Ombrófila Densa Submontana. Abundante em borda de fragmento alterado.","MBM388021","MBM388021","Itaboraí","-42.8594017028809","-22.7444000244141",NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:36:37-03","MBM","MBM","410179","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","Scarponi, T.M.","Scarponi, T.M.; Nascimento, L.S.; Ammon, R.A.; Hottz, D.; Nascimento, L.S.; Ammon, R.A.; Hottz, D.","89","2014","08","08","Southern America","Brazil","Rio de Janeiro","Localidade de Rio Bonito. Conglomerado 14-1-3-31. UTM do Ponto Central: E (768691m) N (7519456m). Fuso do GPS (23K).","750","750",NA,"Árvore, com 12 m de altura. Base digitada. Casca interna vermelha e externa dourada, fina, lisa, com desprendimento escamoso, sem odor ao ser cortada. Fruto imaturo, com 1-3 cm, oval, internamente creme e externamente marrom avermelh","MBM410179","MBM410179","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,"33190","auto","2014","08","08",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:36:44-03","MBM","MBM","95343","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Pinheiro, R.S.; Santos, T.S. dos; Santos, T.S. dos","355","1967","11","07","Southern America","Brazil","Bahia","Fazenda Lombardia",NA,NA,NA,NA,"MBM095343",NA,"Itapebi","-39.5339012145996","-15.9507999420166",NA,NA,NA,"43726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:36:44-03","MBM","MBM","104339","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","49899","1985","10","17","Southern America","Brazil","Espírito Santo","Venda Nova",NA,NA,NA,NA,"MBM104339","MBM104339","Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:36:44-03","MBM","MBM","154532","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","46744","1992","10","11","Southern America","Brazil","Espírito Santo","Domingos Martins, arredores",NA,NA,NA,NA,"MBM154532","MBM154532","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:36:44-03","MBM","MBM","154522","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","58019","1992","10","13","Southern America","Brazil","Espírito Santo","Lagoa Juparaná",NA,NA,NA,NA,"MBM154522","MBM154522","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:36:44-03","MBM","MBM","105636","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.",NA,"Lima, H.C. de; et al.; et al.","2207","1984","10","17","Southern America","Brazil","Rio de Janeiro","Paraíso",NA,NA,NA,NA,"MBM105636","MBM105636","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:36:44-03","MBM","MBM","68518","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Silva, A.F.","10986","1978","10","23","Southern America","Brazil","São Paulo","Estação Experimental de Ubatuba",NA,NA,NA,NA,"MBM068518","MBM068518","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:36:44-03","MBM","MBM","95342","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Mattos Silva, L.A.; Brito, H.S.; Brito, H.S.","693","1979","10","31","Southern America","Brazil","Bahia","Fazenda Pau-Brasil",NA,NA,NA,NA,"MBM095342","MBM095342","Itamaraju","-39.5311012268066","-17.0391998291016",NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:36:44-03","MBM","MBM","104346","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","49914","1985","03","18","Southern America","Brazil","Espírito Santo","Alto Bananal",NA,NA,NA,NA,"MBM104346","MBM104346","Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:36:44-03","MBM","MBM","251612","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","71552","2000","10","23","Southern America","Brazil","Espírito Santo","Região do Gomes",NA,NA,NA,NA,"MBM251612","MBM251612","Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:36:44-03","MBM","MBM","83923","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Hatschbach, G.","46744","1981","08","06","Southern America","Brazil","Espírito Santo","Rodovia para Povoação",NA,NA,NA,NA,"MBM083923","MBM083923","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:36:44-03","MBM","MBM","162873","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60103","1993","11","11","Southern America","Brazil","Espírito Santo","Rod. BR-262",NA,NA,NA,NA,"MBM162873","MBM162873","Marechal Floriano","-40.6831016540527","-20.4127998352051",NA,NA,NA,"23038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:36:44-03","MBM","MBM","238394","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Kollmann, L.; et al.; et al.","746","1998","10","14","Southern America","Brazil","Espírito Santo","São Lourenço",NA,NA,NA,NA,"MBM238394","MBM238394","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:36:44-03","MBM","MBM","251942","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Sobral, M.","Oliveira, P.P. de","669","1998","07","16","Southern America","Brazil","Rio de Janeiro","Reserva Biológica União",NA,NA,NA,NA,"MBM251942","MBM251942","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:36:44-03","MBM","MBM","193643","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","Barroso, G.M.","Sucre, D.; et al.; et al.","9625","1972","09","12","Southern America","Brazil","Rio de Janeiro","Vetente sul do Corcovado",NA,NA,NA,NA,"MBM193643","MBM193643","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 15:28:29-03","PUC-RIO","FCAB","3696","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","J.C. Siqueira","2078","1985","09","21",NA,"Brasil","Rio de Janeiro","Parque Furnas do Catete",NA,NA,NA,"Obs:&nf;&nf;&nf;&nf;&nf;&nf;Tem Como Sinônimo&nf;heterotípico Eugenia microcarpa O.Berg&nf;heterotípico Eugenia sericea O.Berg&nf;heterotípico Eugenia vicozensis O.Berg&nf;É Sinônimo&nf;heterotípico de Eugenia pisiformis Cambess.","003696",NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,"33190","auto","2016","05","25",NA,NA,NA,NA,NA,NA
"176","2015-11-07 06:36:56-02","MNHN","RECOLNAT_MNHN_P","P01902505","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","microcarpa","Eugenia microcarpa","O.Berg",NA,"Riedel, L.",NA,"1832","9",NA,NA,"Brésil",NA,"Brasilia Rio Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902505' target='other'> <mi>dwc_moreinfo</mi></a>","P01902505","P01902505_01",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023",NA,NA,NA
"177","2015-11-07 06:36:59-02","MNHN","RECOLNAT_MNHN_P","P01902506","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","microcarpa","Eugenia microcarpa","O.Berg",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902506' target='other'> <mi>dwc_moreinfo</mi></a>","P01902506","P01902506_01",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-04 20:38:36-03","MNHN","RECOLNAT_MNHN_P","P05157045","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","microcarpa","Eugenia microcarpa","O.Berg",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05157045' target='other'> <mi>dwc_moreinfo</mi></a>","P05157045","P05157045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2348",NA,NA,NA
"179","2015-09-04 20:38:36-03","MNHN","RECOLNAT_MNHN_P","P05157046","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","microcarpa","Eugenia microcarpa","O.Berg",NA,"Hatschbach, G.",NA,"1967","11","21",NA,"Brasil","Paraná","Picadão Cambará. Col. Limeira.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05157046' target='other'> <mi>dwc_moreinfo</mi></a>","P05157046","P05157046_01","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,"17903",NA,NA,NA
"180","2015-04-20 14:25:23-03","MNHN","RECOLNAT_MNHN_P","P01902625","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902625' target='other'> <mi>dwc_moreinfo</mi></a>","P01902625","P01902625_01",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 277",NA,NA,NA
"181","2015-11-07 07:07:20-02","MNHN","RECOLNAT_MNHN_P","P01902626","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902626' target='other'> <mi>dwc_moreinfo</mi></a>","P01902626","P01902626_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 277",NA,NA,NA
"182","2015-04-14 15:50:00-03","MNHN","RECOLNAT_MNHN_P","P01902627","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902627' target='other'> <mi>dwc_moreinfo</mi></a>","P01902627","P01902627_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 277",NA,NA,NA
"183","2016-02-11 17:36:51-02","MNHN","RECOLNAT_MNHN_P","P05232624","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","Giaretta","Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232624' target='other'> <mi>dwc_moreinfo</mi></a>","P05232624","P05232624_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2368",NA,NA,NA
"184","2016-11-04 11:19:06-02","MNHN","RECOLNAT_MNHN_P","P05232629","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","Giaretta","Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232629' target='other'> <mi>dwc_moreinfo</mi></a>","P05232629","P05232629_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2348",NA,NA,NA
"185","2015-11-07 07:16:54-02","MNHN","RECOLNAT_MNHN_P","P01902774","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","sericea","Eugenia sericea","O.Berg","Mazine-Capelo","Blanchet, J.S.",NA,"1835",NA,NA,NA,"Brésil",NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902774' target='other'> <mi>dwc_moreinfo</mi></a>","P01902774","P01902774_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1631",NA,NA,NA
"186","2015-11-07 07:17:02-02","MNHN","RECOLNAT_MNHN_P","P01902776","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","sericea","Eugenia sericea","O.Berg",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,"hb","avec P01902775 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902776' target='other'> <mi>dwc_moreinfo</mi></a>","P01902776","P01902776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1081 1638",NA,NA,NA
"187","2015-09-04 20:42:14-03","MNHN","RECOLNAT_MNHN_P","P05131442","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","sericea","Eugenia sericea","O.Berg",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131442' target='other'> <mi>dwc_moreinfo</mi></a>","P05131442","P05131442_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-09-04 20:42:14-03","MNHN","RECOLNAT_MNHN_P","P05131443","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","sericea","Eugenia sericea","O.Berg",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131443' target='other'> <mi>dwc_moreinfo</mi></a>","P05131443","P05131443_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-04 20:42:14-03","MNHN","RECOLNAT_MNHN_P","P05131445","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","sericea","Eugenia sericea","O.Berg",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131445' target='other'> <mi>dwc_moreinfo</mi></a>","P05131445","P05131445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
