"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","coordinatePrecision","imagecode","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"93","2020-04-27 16:09:13-03","UFES","VIES","46123","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Pereira, O.J.","Firmino, A.D.; Penha, J.S.; Pereira, O.J.; Xavier, B.L.","1391","2019","09","17",NA,"Brasil","Espírito Santo","Linhares","Cacimbas, ponto de amostragem 6.","-39.740556","-19.479167","5","5",NA,NA,"VIES046123",NA,"VIES046123",NA,"39º44'26''W","19º28'45''S",NA,"2019","09","17",NA,NA,NA,NA,NA
"94","2021-01-18 18:17:43-03","UFES","VIES","47262","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","J. Luber","Dutra, S.C.; Alves-Araújo, A.; Nichio-Amaral, R.; Miranda, V.S.","103","2019","12","04",NA,"Brasil","Espírito Santo","Conceição da Barra","Região sul (Restinga). Flona do Rio Preto","-39.831944","-18.438056",NA,NA,NA,NA,"VIES047262",NA,"VIES047262",NA,"39º49'55''W","18º26'17''S",NA,"2020","11","19",NA,NA,NA,NA,NA
"95","2019-06-27 10:24:28-03","UFES","VIES","8618","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2647","1992","02","12",NA,"Brasil","Espírito Santo","Aracruz","Barra do Sahy.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"VIES008618","37987","VIES008618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-06-27 10:24:28-03","UFES","VIES","8620","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.","4187","1992","11","25",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES008620","41644","VIES008620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-06-27 10:24:28-03","UFES","VIES","8627","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","3729","1992","08","25",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 100 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES008627","41644","VIES008627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-09-27 18:04:11-03","UFES","VIES","12998","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Rodrigues, I.D.","35","1998","12","23",NA,"Brasil","Espírito Santo","Fundão",NA,"-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,"VIES012998","27186","VIES012998","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"99","2019-09-27 18:04:11-03","UFES","VIES","1866","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Pereira, O.J.","1075","1987","09","19",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES001866","48094","VIES001866","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"100","2019-09-27 18:04:11-03","UFES","VIES","10024","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Simonelli, M.","189","1995","01","05",NA,"Brasil","Espírito Santo","Linhares","Reserva Indígena de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES010024","48094","VIES010024","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"101","2020-04-27 16:09:13-03","UFES","VIES","8244","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Pereira, O.J.","Pereira, O.J.; Simonelli, M.","5265","1994","07","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Indígena de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES008244","48094","VIES008244","auto",NA,NA,NA,"1994","07","12",NA,NA,NA,NA,NA
"102","2019-09-27 18:04:11-03","UFES","VIES","25949","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Siqueira, G.S.","Ferreira, V.B.R.","49","2010","03","29",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES025949","48094","VIES025949","auto",NA,NA,NA,"2011","11","21",NA,NA,NA,NA,NA
"103","2019-06-27 10:24:28-03","UFES","VIES","27010","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Martins, R.F.A.; Pereira, O.J.; Menezes, L.F.T. & Oliveira, A.G.","29","2007","08","01",NA,"Brasil","Espírito Santo","São Mateus","Bairro Litorâneo.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"VIES027010","56510","VIES027010 VIES027010_1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-06-27 10:24:28-03","UFES","VIES","18202","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Passamani, F.; Azevedo, A.R.","Azevedo, A.R.; Passamani, F.","170","1996",NA,NA,NA,"Brasil","Espírito Santo","Serra","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES018202","16451","VIES018202","auto",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"105","2020-04-27 16:09:13-03","UFES","VIES","10977","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Zambom, O.; Sá, F.S.","Zambom, O.; Sá, F.S.","36","1995","08","08",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010977","27156","VIES010977","auto",NA,NA,NA,"1995","08","08",NA,NA,NA,NA,NA
"106","2020-04-27 16:09:13-03","UFES","VIES","10976","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Alunos Florística 95/1","Pereira, O.J.; Sá, F.S.; Fernandes, M. & Zambom, O.","5467","1995","06","01",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010976","27156","VIES010976","auto",NA,NA,NA,"1995","06","01",NA,NA,NA,NA,NA
"107","2020-04-27 16:09:13-03","UFES","VIES","10975","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Alunos Florística 95/1","Pereira, O.J.; Sá, F.S.; Fernandes, M. & Zambom, O.","5438","1995","06","01",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010975","27156","VIES010975","auto",NA,NA,NA,"1995","06","01",NA,NA,NA,NA,NA
"108","2019-09-27 18:04:11-03","UFES","VIES","19901","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Pereira, O.J.; Quinino, M.K. & Deus, Y.S.","7285","2003","08","22",NA,"Brasil","Espírito Santo","Vitória","Parque Estadual da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES019901","15291","VIES019901","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"109","2020-06-29 09:30:03-03","UFRRJ","RBR","37359","S","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"A.T.L. Brandão; M.A. Santos, M.C. Souza, P.O.M. Samor, H.L. Vieira, J. Costa","41",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Cabo Frio","Brasil, Rio de Janeiro, Cabo Frio, Centro de diversidade vegetal de Cabo Frio., CDVCF - Fazenda itapeba, Floresta semidecidual (Floresta de restinga).","-42.007222","-22.814167",NA,NA,NA,NA,"RBR00037359",NA,"RBR00037359",NA,"42º0'26''W","22º48'51''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-29 09:30:03-03","UFRRJ","RBR","43519","S","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","T.P.P. Alverga","L.H. Soares",NA,"2014","02","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PEPB. Igual o F83/85 e F87/38.","-43.450278","-22.901111",NA,NA,NA,NA,"RBR00043519",NA,"RBR00043519",NA,"43º27'1''W","22º54'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 09:30:03-03","UFRRJ","RBR","43520","S","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","T.P.P. Alverga","L.H. Soares",NA,"2014","02","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PEPB. EE-47 Projeto Raizes- Rio De Janeiro F83/85.","-43.450278","-22.901111",NA,NA,NA,NA,"RBR00043520",NA,"RBR00043520",NA,"43º27'1''W","22º54'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2013-04-01 09:18:01-03","IPT","BCTW","5512","S","Plantae","Magnoliophyta",NA,NA,"Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,"48094",NA,"auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:28:06-03","PUC-RIO","FCAB","5467","PreservedSpecimen","Plantae",NA,"Angiospermae","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","D. Flores","R.R. Oliveira; P. Delamonica","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Reserva Biológica da Praia do Sul","-44.3180999755859","-23.0067005157471",NA,NA,NA,"Arvore com 12m de altura.","005467","32988",NA,"auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:28:06-03","PUC-RIO","FCAB","5483","PreservedSpecimen","Plantae",NA,"Angiospermae","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","D. Flores","R.R. Oliveira; D. Flores; C.A.L. Oliveiraa","s.n.","1997","09","02",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Trilha p/ Pico do Papagaio, Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,NA,"Árvore com 16m de altura, com látex.","005483","32988",NA,"auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"115","2016-10-13 13:53:12-03","MNHN","RECOLNAT_MNHN_P","P04634768","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Claussen",NA,"1842","1","1",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634768' target='other'> <mi>dwc_moreinfo</mi></a>","P04634768",NA,"P04634768_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93",NA,NA
"116","2016-10-13 15:26:37-03","MNHN","RECOLNAT_MNHN_P","P04634777","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad",NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634777' target='other'> <mi>dwc_moreinfo</mi></a>","P04634777",NA,"P04634777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA
"117","2016-10-13 15:26:37-03","MNHN","RECOLNAT_MNHN_P","P04634778","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634778' target='other'> <mi>dwc_moreinfo</mi></a>","P04634778",NA,"P04634778_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1212",NA,NA
"118","2016-10-13 15:26:37-03","MNHN","RECOLNAT_MNHN_P","P04634780","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad","Riedel",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634780' target='other'> <mi>dwc_moreinfo</mi></a>","P04634780",NA,"P04634780_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-09-05 05:49:50-03","MNHN","RECOLNAT_MNHN_P","P04634767","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634767' target='other'> <mi>dwc_moreinfo</mi></a>","P04634767",NA,"P04634767_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150",NA,NA
"120","2015-12-11 16:44:54-02","MNHN","RECOLNAT_MNHN_P","P04634781","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634781' target='other'> <mi>dwc_moreinfo</mi></a>","P04634781",NA,"P04634781_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1212",NA,NA
"121","2016-10-13 15:26:37-03","MNHN","RECOLNAT_MNHN_P","P04634785","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil",NA,NA,"Brésil: environs de Rio-Janeiro.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634785' target='other'> <mi>dwc_moreinfo</mi></a>","P04634785",NA,"P04634785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"442",NA,NA
"122","2016-10-13 15:26:37-03","MNHN","RECOLNAT_MNHN_P","P04634787","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad","Glaziou",NA,"1870","1","6",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Gavea","-43.2075004577637","-22.9027996063232",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634787' target='other'> <mi>dwc_moreinfo</mi></a>","P04634787","57442","P04634787_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3877",NA,NA
"123","2016-10-13 13:57:24-03","MNHN","RECOLNAT_MNHN_P","P04844605","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad","Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Gavea","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04844605' target='other'> <mi>dwc_moreinfo</mi></a>","P04844605","57442","P04844605_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3877",NA,NA
"124","2015-09-05 05:34:39-03","MNHN","RECOLNAT_MNHN_P","P04634788","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad","Glaziou, A.",NA,"1891","12","29",NA,"Brasil","Rio de Janeiro","Macaé","Restinga d´ Imbetiba","-41.7868995666504","-22.3708000183105",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634788' target='other'> <mi>dwc_moreinfo</mi></a>","P04634788","47209","P04634788_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18906",NA,NA
"125","2016-10-13 13:55:28-03","MNHN","RECOLNAT_MNHN_P","P04634775","PreservedSpecimen",NA,NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad","Glaziou, A.",NA,"1891","12","29",NA,"Brasil","Rio de Janeiro","Macaé","Restinga d Imbetiba","-41.7868995666504","-22.3708000183105",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634775' target='other'> <mi>dwc_moreinfo</mi></a>","P04634775","47209","P04634775_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18906",NA,NA
"126","2020-12-11 11:34:18-03","UFMG","BHCB","40179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Vasconcelos, MF de","s.n.","1998","01","07","Southern America","Brasil","Minas Gerais","Nova Lima","Serra do Curral. Mata do Jambreiro.","-15.151111","-44.232778","1200","1200",NA,"Arbóreo; Borda de mata","BHCB010276",NA,NA,NA,"-15.151111","-44.232778",NA,"2017","02","22",NA,NA,NA,NA,NA
"127","2020-12-11 11:34:18-03","UFMG","BHCB","26975","PreservedSpecimen","Plantae","Dicotyledon",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Carvalho, MG; Silva, ST da","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Berilo",NA,"-42.4655990600586","-16.9517002105713","350","400",NA,"Arboreo; Floresta estacional decídua","BHCB040740","31142",NA,"auto",NA,NA,NA,"2017","02","22",NA,NA,NA,NA,NA
"128","2020-12-11 11:34:18-03","UFMG","BHCB","40719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Januária","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"148972",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2018-05-29 08:12:00-03","MO","MOBOT","101048325","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","D.A. Folli","D.A. Folli","Folli 6490","2009","12","7","South America","Brazil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,NA,"28525",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2018-05-29 10:36:00-03","MO","MOBOT","101048350","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","* SILVA|TAVARES","SILVA 852","2004","8","3","South America","Brazil","Rio de Janeiro","Cabo Frio","2° distrito, Tamoios, Parque Ecológicos Municipal do Mico Leão Dourado.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"40069",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2018-05-29 10:31:00-03","MO","MOBOT","101048346","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","P.R. Farag|et al.","Farag 281","1996","12","15","South America","Brazil","Rio de Janeiro","Cabo Frio","Cabo Frio-Búzios, próximo a nova sede da Prefeitura.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"40069",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"132","2016-07-13 10:47:00-03","MO","MOBOT","100917551","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad","R.J. Trad|M.F.D.J. Trad","Trad 343","2014","3","17","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale do Rio Doce. Estacionamento próximo ao herbário.","-40.07","-19.1516667","58.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"133","2020-09-30 04:40:00-03","MO","MOBOT","101048333","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","Marcelo da Costa Souza|R.F. Monteiro|M.M. Saavedra|L. F. T. Menezes","Souza 560","2008","1","9","South America","Brazil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas, na estrada de Conceição da Barra para Itaúnas a cerca de 500 metros antes da vila. Formação arbórea sobre duna.","-39.7169445","-18.4230556","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"134","2018-05-29 10:14:00-03","MO","MOBOT","101048340","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","D. Fernandes|Cyl Farney|J. Caruzo","Fernandes 589","2001","3","8","South America","Brazil","Rio de Janeiro","Armação dos Búzios","Floresta semidecidual da Serra das Emerenças.",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2018-05-29 10:19:00-03","MO","MOBOT","101048343","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","B.R. Silva","Silva 1692","2015","1","7","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Jardim Botãnico do Rio de Janeiro. Arboreto Canteiro 17C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2018-05-29 09:36:00-03","MO","MOBOT","101048332","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","R.J. Trad|M.F.D.J. Trad","Trad 602","2015","2","27","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Condomínio Mansões da Barra (Av. das Américas).","-43.42","-23.0108333","15.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2018-06-07 10:23:00-03","MO","MOBOT","101049599","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","L.J.T. Cardoso|M.V. Moraes","Cardoso 134","2004","3","31","South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Parque Estadual da Chacrinha. Copacabana. Área de Proteção Ambiental da Chacrinha, trilha da base do paredão, extrema esquerda.",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2018-05-29 10:56:00-03","MO","MOBOT","205711","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","Alwyn H. Gentry|Elsa M. Zardini|Dorothy Araujo|O.L. Peixoto","Gentry 49408","1985","1","11","South America","Brazil","Rio de Janeiro",NA,"Restinga de Macaé. RIO DE JANEIRO: Restinga de Macaé,","-41.6666667","-22.25","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-29","2",NA
"139","2016-05-27 13:09:00-03","MO","MOBOT","3098984","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad","Apparicio P. Duarte","Duarte 5448","1960","11","22","South America","Brazil","Rio de Janeiro",NA,"Lagoa Rodrigo de Freitas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2016-05-27 14:11:00-03","MO","MOBOT","3099070","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad","Apparicio P. Duarte","Duarte 8660","1964","12","30","South America","Brazil","Rio de Janeiro",NA,"R.J. Cabo Frio, Campos Novos, Estrada de Campos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"141","2017-09-23 08:47:00-03","MO","MOBOT","3099203","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad","Unknown","Unknown s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2020-11-10 04:40:00-03","MO","MOBOT","101048338","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","Dorothy Araujo|H. C. de Lima","Araujo 10239","1995","3","30","South America","Brazil","Rio de Janeiro","Cabo Frio","Estrada Cabo Frio-Búzios, ramal da lixeira.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"40069",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2020-11-10 04:40:00-03","MO","MOBOT","101048330","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","H. C. de Lima","Lima 2888","1987","5","6","South America","Brazil","Rio de Janeiro","Cabo Frio","Estrada nova p/Buzios, Baia Formosa, entrada para o Capão da Pedra, Faz. do Sr. Henrique Massala.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"40069",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
