"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"97","2020-12-21 16:38:32-03","MBM","MBM","12697","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Hatschbach, G.","21173","1969","02","13","Southern America","Brazil","Paraná","Guarapuava","Cachoeira dos Turcos","-51.4580993652344","-25.395299911499",NA,NA,"MBM012697","MBM012697",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:38:32-03","MBM","MBM","6191","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Hatschbach, G.","18320","1968","01","18","Southern America","Brazil","Paraná","Guarapuava","Guará","-51.4580993652344","-25.395299911499",NA,NA,"MBM006191","MBM006191",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:38:32-03","MBM","MBM","253377","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, J.A.N.","?","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","s","-49.0633010864258","-25.4416999816895",NA,"Unicata","MBM253377","MBM253377",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:38:32-03","MBM","MBM","49672","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Hatschbach, G.","9611","1962","12","21","Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"MBM049672","MBM049672",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:38:32-03","MBM","MBM","49673","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Hatschbach, G.","3813","1957","03","02","Southern America","Brazil","Paraná","São José dos Pinhais","Matulão","-49.2064018249512","-25.5347003936768",NA,NA,"MBM049673","MBM049673",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:38:32-03","MBM","MBM","84368","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Barros, F. de","Kummrow, R.","2244","1983","03","16","Southern America","Brazil","Paraná","São José dos Pinhais","Rio Pequeno, Serra Azul","-49.2064018249512","-25.5347003936768",NA,NA,"MBM084368","MBM084368",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:38:32-03","MBM","MBM","49666","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Hatschbach, G.","3818","1957","11","15","Southern America","Brazil","Paraná","Tijucas do Sul","Saltinho","-49.1988983154297","-25.9281005859375",NA,NA,"MBM049666","MBM049666",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:38:32-03","MBM","MBM","255686","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, J.A.N.","Ribas, O.S.; Silva, J.M.; Silva, J.M.","3278",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM255686","MBM255686",NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-03 19:37:37-03","MNHN","RECOLNAT_MNHN_P","P00405065","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Glaziou, A.",NA,"1874","1","21",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,"hb","1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405065' target='other'> <mi>dwc_moreinfo</mi></a>","P00405065","P00405065_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6916",NA,NA,NA,NA,NA,NA
"106","2015-09-15 20:11:13-03","MNHN","RECOLNAT_MNHN_P","P00405066","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Glaziou, A.",NA,"1874","1","21",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,"hb","1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405066' target='other'> <mi>dwc_moreinfo</mi></a>","P00405066","P00405066_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6916",NA,NA,NA,NA,NA,NA
"107","2015-09-03 19:37:37-03","MNHN","RECOLNAT_MNHN_P","P00405067","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Guillemin, J.B.A.",NA,"1839","2",NA,NA,"Brésil",NA,NA,"S. Paul, rio piquino",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405067' target='other'> <mi>dwc_moreinfo</mi></a>","P00405067","P00405067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403",NA,NA,NA,NA,NA,NA
"108","2015-09-15 20:11:16-03","MNHN","RECOLNAT_MNHN_P","P00405068","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Guillemin, J.B.A.",NA,"1839","2",NA,NA,"Brésil",NA,NA,"S. Paul, rio piquino",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405068' target='other'> <mi>dwc_moreinfo</mi></a>","P00405068","P00405068_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403",NA,NA,NA,NA,NA,NA
"109","2015-09-15 20:11:20-03","MNHN","RECOLNAT_MNHN_P","P00405069","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Regnell, A.F.",NA,"1879","2","1",NA,"Brésil",NA,NA,NA,NA,NA,"hb","Donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405069' target='other'> <mi>dwc_moreinfo</mi></a>","P00405069","P00405069_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1186",NA,NA,NA,NA,NA,NA
"110","2015-09-15 20:11:22-03","MNHN","RECOLNAT_MNHN_P","P00405070","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405070' target='other'> <mi>dwc_moreinfo</mi></a>","P00405070","P00405070_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 125",NA,NA,NA,NA,NA,NA
"111","2015-09-15 20:28:02-03","MNHN","RECOLNAT_MNHN_P","P00405236","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Hatschbach, G.",NA,"1968","1","18",NA,"Brasil",NA,NA,"Parana, Guarapuava, Guara",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405236' target='other'> <mi>dwc_moreinfo</mi></a>","P00405236","P00405236_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18320",NA,NA,NA,NA,NA,NA
"112","2015-09-03 19:27:37-03","MNHN","RECOLNAT_MNHN_P","P00408657","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Miguel, G.",NA,"1949","1","17",NA,"Brasil",NA,NA,"Brejos, Canoas, estado do Rio Grande do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00408657' target='other'> <mi>dwc_moreinfo</mi></a>","P00408657","P00408657_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"113","2005-04-27 09:47:30-03","MNHN","RECOLNAT_MNHN_P","P00408990","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Dusén, P.",NA,"1914","3","3",NA,"Brésil",NA,NA,"Parana: Banhado, lucio paludosis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00408990' target='other'> <mi>dwc_moreinfo</mi></a>","P00408990","P00408990_01 P00408990_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14571",NA,NA,NA,NA,NA,NA
"114","2015-09-03 19:46:57-03","MNHN","RECOLNAT_MNHN_P","P00408991","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil",NA,NA,"Montagnes Organ, rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00408991' target='other'> <mi>dwc_moreinfo</mi></a>","P00408991","P00408991_01 P00408991_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"676",NA,NA,NA,NA,NA,NA
"115","2020-02-27 15:15:55-03","MNHN","RECOLNAT_MNHN_P","P00408992","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil",NA,NA,"Montagnes Organ, rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00408992' target='other'> <mi>dwc_moreinfo</mi></a>","P00408992","P00408992_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"676",NA,NA,NA,NA,NA,NA
"116","2021-03-19 17:59:23-03","UFMG","BHCB","195364","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Lustre, GMC","3591","2018","03","01","Southern America","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha para a Pedra do Sino.","-42.434722","-22.331111",NA,"Erva terrestre. Pouco comum; observados alguns poucos indivíduos em alguns trechos da trilha. Em plena floração. Ovário, sépalas e pétala posterior verde claro; pétala anterior e labelo creme com a base esbranquiçada; conectivo verde,","BHCB195364",NA,NA,NA,NA,"2018","03","01",NA,NA,"-42.434722","-22.331111",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:44:39-03","UFMG","BHCB","101119","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Mota, NFO; Viana, PL","618","2006","03","25","Southern America","Brasil","Minas Gerais",NA,"Carandaí, Pedra do Sino Hotel Fazenda, BR 040 Km 6, trilha do Sagui.","-43.814361","-20.877917",NA,"Erva terrestre em borda de mata. Flores verdes e brancas.",NA,NA,"1000","1200",NA,NA,NA,NA,NA,NA,"-43.814361","-20.877917",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:44:39-03","UFMG","BHCB","102881","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Irmão Gilberto Miguel, FSC","s.n.","1949","01","17","Southern America","Brasil","Rio Grande do Sul",NA,"Canoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:44:39-03","UFMG","BHCB","107952","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Silva, JM; Abe, LM","2885","1999","02","19","Southern America","Brasil","Paraná",NA,"Bocaiúva do Sul, Serra da Bocaina",NA,NA,NA,"Campo, depressões úmidas. Flores creme-avermelhadas, labelo creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:44:39-03","UFMG","BHCB","118203","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Viana, PL; et al.","3912","2008","03","12","Southern America","Brasil","Minas Gerais",NA,"Aiuruoca, Parque Estadual do Papagaio, subida para o pico do papagaio","-44.65","-22.033333",NA,"Erva terrestre com flores verdes e calcar branco. Campo limpo de altitude.",NA,NA,"1900","1900",NA,NA,NA,NA,NA,NA,"-44.65","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:44:39-03","UFMG","BHCB","120093","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Martins, CAN; Carvalho, BM de; Barbosa, AR","2412","2008","01","16","Southern America","Brasil","Minas Gerais","Carrancas","Cachoeira da Zilda, Região da Cachoeira.","-44.638139","-21.555306",NA,"Erva terrestre.; Em brejo. Solo úmido, com água sobre a superfície. Área não queimada.","BHCB001627","BHCB001627","1052","1052",NA,NA,NA,NA,NA,NA,"-44.638139","-21.555306",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:44:39-03","UFMG","BHCB","120116","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Martins, CAN; Carvalho, BM de; Barbosa, AR","2435","2008","01","18","Southern America","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Pico do Papagaio.","-44.652056","-22.041556",NA,"Erva terrestre, em mancha de campo úmido. Solo escuro, úmido. Coordenadas aproximadas.",NA,NA,"1942","1942",NA,NA,NA,NA,NA,NA,"-44.652056","-22.041556",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:44:39-03","UFMG","BHCB","120131","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Martins, CAN; Carvalho, BM de; Barbosa, AR","2450","2008","01","19","Southern America","Brasil","Minas Gerais","Aiuruoca","Vale dos Garcia.","-44.674056","-22.020361",NA,"Erva terrestre, em brejo. Solo úmido, com água sobre a superfície. Área não queimada.",NA,NA,"1643","1643",NA,NA,NA,NA,NA,NA,"-44.674056","-22.020361",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:44:39-03","UFMG","BHCB","120155","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN","2474","2008","02","01","Southern America","Brasil","Rio Grande do Sul",NA,"Cambará do Sul, cerca de 1.6 km de Cambará, na estrada para São José dos Ausentes","-50.135444","-29.034722",NA,"Erva terrestre, em brejo a margem da estrada. Solo úmido, com água sobre a superfície. Flores verdes.",NA,NA,"1006","1006",NA,NA,NA,NA,NA,NA,"-50.135444","-29.034722",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:44:39-03","UFMG","BHCB","120161","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN","2480","2008","02","01","Southern America","Brasil","Rio Grande do Sul",NA,"Cambará do Sul, cerca de 27.8 km NE de Cambará, na estrada para São José dos Ausentes","-50.026056","-28.878333",NA,"Erva terrestre, em brejo. Solo escuro, úmido, com água sobre a superfície. Ocasional. Em inicio de floração. Flores verdes.",NA,NA,"1058","1058",NA,NA,NA,NA,NA,NA,"-50.026056","-28.878333",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:44:39-03","UFMG","BHCB","120165","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN","2484","2008","02","01","Southern America","Brasil","Rio Grande do Sul",NA,"São José dos Ausentes, cerca de 29.4 km NE de Cambará do Sul, na estrada para São José dos Ausentes, 22.7 km antes de São José dos Ausentes","-50.019583","-28.866167",NA,"Erva terrestre, em brejo. Solo escuro, úmido, com água sobre a superfície. Flores verdes.",NA,NA,"1005","1005",NA,NA,NA,NA,NA,NA,"-50.019583","-28.866167",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:44:39-03","UFMG","BHCB","120181","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN","2500","2008","02","02","Southern America","Brasil","Rio Grande do Sul",NA,"São José dos Ausentes, cerca de 1.9 km N de Silveira, na estrada para Lageadinho","-49.9345","-28.606889",NA,"Erva terrestre, em brejo a margem da estrada. Solo escuro, úmido, em alguns locais com água sobre a superfície. Ocasional. Flores verdes.",NA,NA,"1156","1156",NA,NA,NA,NA,NA,NA,"-49.9345","-28.606889",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:44:39-03","UFMG","BHCB","120200","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Ribas, OS; Morais da Silva, J","2519","2008","02","04","Southern America","Brasil","Paraná",NA,"Quatro Barras, Rio Taquari, parte inicial da estrada da Graciosa","-48.933889","-25.311389",NA,"Erva terrestre, em brejo. Solo úmido, em alguns pontos com água sobre a superfície. Pouco comum. Em inicio de floração. Flores verdes.",NA,NA,"844","844",NA,NA,NA,NA,NA,NA,"-48.933889","-25.311389",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-01-15 17:53:18-03","UFMG","BHCB","120217","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Carvalho, BM de; Faria, MWF de; Barbosa, AR","2536","2008","02","12","Southern America","Brasil","Minas Gerais",NA,"Alto Caparaó, Parque Nacional do Caparaó","-41.848972","-20.415639",NA,"Erva terrestre, em encostas a beira de estradas, solo úmido. Flores Verdes, sépalas verdes, pétalas laterais e labelo verdes com base esbranquiçada.",NA,NA,"1518","1518",NA,NA,NA,NA,NA,NA,"-41.848972","-20.415639",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-01-15 17:53:18-03","UFMG","BHCB","120232","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Carvalho, BM de; Faria, MWF de; Barbosa, AR","2551","2008","02","14","Southern America","Brasil","Minas Gerais",NA,"Fervedouro, Parque Estadual da Serra do Brigadeiro","-42.478972","-20.722861",NA,"Erva terrestre, campo sujo, solo brejoso. Flores Verdes, sépalas verdes, pétalas laterais e labelo verdes com base esbranquiçada.",NA,NA,"1320","1320",NA,NA,NA,NA,NA,NA,"-42.478972","-20.722861",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-01-15 17:53:18-03","UFMG","BHCB","120235","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Carvalho, BM de; Faria, MWF de; Barbosa, AR","2554","2008","02","14","Southern America","Brasil","Minas Gerais",NA,"Fervedouro, Parque Estadual da Serra do Brigadeiro","-42.481333","-20.728556",NA,"Erva terrestre, em encostas a beira de estradas, solo úmido. Flores Verdes, sépalas verdes, pétalas laterais e labelo verdes com base esbranquiçada.",NA,NA,"1423","1423",NA,NA,NA,NA,NA,NA,"-42.481333","-20.728556",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-01-15 17:53:18-03","UFMG","BHCB","120246","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Carvalho, BM de; Faria, MWF de; Barbosa, AR","2565","2008","02","15","Southern America","Brasil","Minas Gerais",NA,"Fervedouro, Parque Estadual da Serra do Brigadeiro","-42.478167","-20.721556",NA,"Erva terrestre, em campo úmido, circundado por mata. Solo escuro, com água sobre a superfície. Flores Verdes, sépalas verdes, pétalas laterais e labelo verdes com base esbranquiçada.",NA,NA,"1354","1354",NA,NA,NA,NA,NA,NA,"-42.478167","-20.721556",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:44:39-03","UFMG","BHCB","120323","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN","2642","2008","03","11","Southern America","Brasil","Rio de Janeiro",NA,"Nova Friburgo, Macaé de Cima, cerca de 3 km na estrada de terra a partir do Hotel Garlipp em direção a Macaé de Cima","-42.504806","-22.363306",NA,"Erva terrestre, em brejo a margem da estrada.",NA,NA,"1130","1130",NA,NA,NA,NA,NA,NA,"-42.504806","-22.363306",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:44:39-03","UFMG","BHCB","141278","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Martinelli, G; Moraes, MA; Benevenuto, B","16051","2006","03","14","Southern America","Brasil","Rio de Janeiro","Petrópolis","Araras, Campos de altirude sobre afloramentos rochosos. Pedra do Oratório.","-43.242222","-22.4325",NA,"Saxícola, heliófila, folhas verde-concolores, infl. com raque e brácteas florais verdes, flores com pedicelo verde, ovário verde, sépalas verdes, pétalas alvacentas, labelo filiforme alvacento, tornando-se castanhos com a maturidade.",NA,NA,"1200","1300",NA,NA,NA,NA,NA,NA,"-43.242222","-22.4325",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:44:39-03","UFMG","BHCB","186880","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Borba, EL; Lustre, GMC; Fiorini, C; Duarte, MO","3388","2016","03","13","Southern America","Brasil","Minas Gerais","Alto Caparaó","Pedra do Coração, Área próxima a Pedra.","-41.849683","-20.430444",NA,"Coordenadas aproximadas, inferidas a partir do Google Earth.; Erva terrestre. Pouco comum. Em final de floração. Flores verdes; Em área de brejo antropizada, transformada em pasto","BHCB186880",NA,"1318","1318",NA,"2016","03","12",NA,NA,"-41.849683","-20.430444",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-19 17:59:23-03","UFMG","BHCB","195264","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Batista, JAN; Lustre, GMC","3492","2018","01","29","Southern America","Brasil","Minas Gerais","Aiuruoca","BR - 267, Brejos entre o entrocamento com a BR267 e Aiuruoca","-44.636111","-21.958056",NA,"Erva terrestre. Pouco comum; observado este único exemplar. Em plena floração. Bráctea, ovário e sépalas verde claro; pétalas e labelo verde claro com com base branca; conectivo verde claro, antera e aurículos esbranquiçados, rostelo","BHCB195264",NA,NA,NA,NA,"2018","01","29",NA,NA,"-44.636111","-21.958056",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:44:39-03","UFMG","BHCB","43783","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Brina, AE","s.n.","1997","07",NA,"Southern America","Brasil","Minas Gerais",NA,"Tiradentes, Serra de São José",NA,NA,NA,"campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:44:39-03","UFMG","BHCB","63572","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Krieger, L","16873","1980","01","31","Southern America","Brasil","Minas Gerais",NA,"Antônio Carlos, Antônio Carlos, numa clareira de mata",NA,NA,NA,"Brejo, flor verde-claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:44:39-03","UFMG","BHCB","97469","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Pansari, ER; Mickeliunas, L","1006","2003","03","03","Southern America","Brasil","Minas Gerais",NA,"Alagoa, 4 km do sítio Quaresmeira",NA,NA,NA,"morro com rochas expostas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:44:39-03","UFMG","BHCB","97474","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Pansari, ER; Mickeliunas, L","1128","2004","02","18","Southern America","Brasil","São Paulo",NA,"Atibaia, Pedra Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:44:39-03","UFMG","BHCB","97481","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Pansari, ER; Mickeliunas, L","1014","2003","03","04","Southern America","Brasil","Minas Gerais",NA,"Alagoa, Estrada de terra que liga Itamonte a Alagoa, ca. 4km antes da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
