"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"95","2019-10-07 09:38:43-03","UEFS","HUEFS","55253","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Nonato, F.R.","1997","07","12",NA,"Brasil",NA,NA,"Mata de encosta.","HUEFS0055253","Pteridophyta","Polypodiales","Rosenst.","M.A.Kieling-Rubio","346","Minas Gerais","Marmelópolis","Estrada de acesso a Fazenda Saiqui, caminho para o Pico dos Marins, Serra da Mantiqueira.","-22.483333","-45.1","1650","1650","HUEFS0055253",NA,"Polypodiopsida",NA,NA,"2012","03",NA,"22W29'","45S6'",NA,NA
"96","2019-12-19 16:20:38-03","UFMG","BHCB-SL","90180","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall","2004","10","10","América","Brasil",NA,NA,"Epífita a 1,5m de altura; Em Mata Nebular ao loongo de riacho. Área com Floresta Ombrófila Densa Montana e Altomontana(Mata Nebular) e Campos de Altitude.","BHCB000808",NA,NA,"Rosenst.","Salino, A","9720","Minas Gerais","Aiuruoca","RPPN do Matutu, RPPN do Matutu e Parque Estadual da Serra do Papagaio.","-45.1085","-22.136278","1700","2070","BHCB000808",NA,NA,NA,NA,"2004","11",NA,"-45.1085","-22.136278",NA,NA
"97","2019-12-19 16:20:38-03","UFMG","BHCB-SL","141596","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Almeida, TE; Gasper, AL de","2010","04","08","América","Brasil",NA,NA,"Prensado em álcool.; Paredão rochoso. Floresta Nebular","BHCB048731",NA,NA,"Rosenst.","Gasper, AL de","14768","Santa Catarina","São Joaquim","Serra do Corvo Branco","-49.469167","-28.062778",NA,NA,"BHCB048731",NA,NA,NA,NA,"2011","11",NA,"-49.469167","-28.062778",NA,NA
"98","2019-12-19 16:20:38-03","UFMG","BHCB-SL","166788","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Krieger, L; et al.","1988","11","19","América","Brasil",NA,NA,"Rupícola, frondes muito robustas. Grnades formações; Em mata rala.","BHCB048637",NA,NA,"Rosenst.","Novelino, RF","23135","Minas Gerais","Alta Caparaó","Parque Nacional do Caparaó","-41.851333","-20.439",NA,NA,"BHCB048637",NA,NA,NA,NA,NA,NA,NA,"-41.851333","-20.439",NA,NA
"99","2019-12-19 16:20:38-03","UFMG","BHCB-SL","178529","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Castilho, IOM; Salino, A; Moura, LC; Fantecelle, LB","2015","11","01","América","Brasil",NA,NA,"Rupícola; Interior de mata. Mata nebular.","BHCB048631",NA,NA,"Rosenst.","Salino, A","35","Minas Gerais","Gonçalves","Pedra de São Domingos","47.959722","-22.691667","2040","2040","BHCB048631",NA,NA,NA,NA,NA,NA,NA,"47.959722","-22.691667",NA,NA
"100","2019-12-19 16:20:38-03","UFMG","BHCB-SL","111370","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","2007","07","12","América","Brasil",NA,NA,"Terrestre.; Em barranco de estrada.","BHCB048729",NA,NA,"Rosenst.","Salino, A","12492","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, A caminho de Vargem Grande, em grota úmida.","-44.751667","-22.338028","1850","2000","BHCB048729",NA,NA,NA,NA,"2007","07",NA,"-44.751667","-22.338028",NA,NA
"101","2019-12-19 16:20:38-03","UFMG","BHCB-SL","88749","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Mota, RC","2004","05","26","América","Brasil",NA,NA,"Rupícola.; Em mata nebular.","BHCB048625",NA,NA,"Rosenst.","Melo, LCN","9585","Minas Gerais","Catas Altas","Parque Natural do Caraça, No alto do Pico do Inficcionado.","-43.449639","-20.132417","2050","2050","BHCB048625",NA,NA,NA,NA,"2009","12",NA,"-43.449639","-20.132417",NA,NA
"102","2019-12-19 16:20:38-03","UFMG","BHCB-SL","160789","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Gasper, AL de; Salino, A; Meyer, L","2011","11","11","América","Brasil",NA,NA,"Coleta extra IFFSC.; Altura 0,2m, rupícola.; Floresta Ombrófila Mista.Em paredão rochoso.","BHCB046826",NA,NA,"Rosenst.","Gasper, AL de","2897","Santa Catarina","Grão Pará","Serra do Corvo Branco","49.365561","-28.055858","1100","1100",NA,NA,NA,NA,NA,"2011","11","11","49.365561","-28.055858",NA,NA
"103","2019-12-19 16:20:38-03","UFMG","BHCB-SL","82117","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Carvalho, FA; Almeida, TE; Mota, NFO","2003","06","18","América","Brasil",NA,NA,"Epífita a 1m.; Interior de mata Alto-Montana.","BHCB048623",NA,NA,"Rosenst.","Salino, A","8835","São Paulo","Bananal","Estação Ecológica de Bananal, Trilha para o Pico do Caracol.","-44.360583","-22.78",NA,NA,"BHCB048623",NA,NA,NA,NA,"2003","06",NA,"-44.360583","-22.78",NA,NA
"104","2019-12-19 16:20:38-03","UFMG","BHCB-SL","105991","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Brade, AC","1941","09","17","América","Brasil",NA,NA,"Rochedos na mata.","BHCB048641",NA,NA,"Rosenst.","Brade, AC","16947","Minas Gerais","Serra do Caparão",NA,NA,NA,"2000","2000","BHCB048641",NA,NA,NA,NA,"1942",NA,NA,NA,NA,NA,NA
"105","2020-03-04 20:43:09-03","UFMG","BHCB-SL","13904","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Dittrich, VAO; Pivari, MOD","2007","12","11","América","Brasil",NA,NA,"Terrestre no interior da floresta junto a base do Pico do Garrafão.",NA,NA,NA,"Rosenst.","Salino, A","12962","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pousada Campos de Altitude.Área com Campos de altitude, Floresta Ombrófila Densa montana e Alto-Montana.","-44.762722","-22.211806","2100","2100",NA,NA,NA,NA,NA,NA,NA,NA,"-44.762722","-22.211806",NA,NA
"106","2019-12-19 16:20:38-03","UFMG","BHCB-SL","99500","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Almeida, TE","2005","05","18","América","Brasil",NA,NA,"Rupícola; Em trilha na mata. Área com floresta ombrófila densa montana e altomontana e campo de altitude.","BHCB048633",NA,NA,"Rosenst.","Melo, LCN","10455","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Trilha para o Pico do Papagaio apartir da Piscicultura de Truta do Vale do Matutu e Pico do Papagaio.","-44.64225","-22.042361","1400","2020","BHCB048633",NA,NA,NA,NA,"2009","10",NA,"-44.64225","-22.042361",NA,NA
"107","2019-12-19 16:20:38-03","UFMG","BHCB-SL","181099","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Machado, TM; Fernandez, E; Gomes, CB; Lima, T; Gonçalves, LF; Weigand, A; Ernst, ON","2014","10","28","América","Brasil",NA,NA,"Rupicolous inside cloud forest.","BHCB049260",NA,NA,"Rosenst.","Matos, FB","682","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha do Peru Papudo","-43.000278","-22.451667","2102","2102",NA,NA,NA,NA,NA,"2019","02",NA,"-43.000278","-22.451667",NA,NA
"108","2021-01-12 15:24:00-03","UFMG","BHCB-SL","101956","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Teles, AM; Corrêa, VF","2006","10","06","América","Brasil",NA,NA,"Rupícola.; Campo rupestre e Matas Nebulares em Grotas.","BHCB048732",NA,NA,"Rosenst.","Moran, RC; Matos, FB","560","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, Pico do Itambé, trilha do Capivari e Grotas perto do Pico.","-43.344167","-18.397778","1932","1932","BHCB048732",NA,NA,NA,NA,"2014","06",NA,"-43.344167","-18.397778",NA,NA
"109","2019-12-19 16:20:38-03","UFMG","BHCB-SL","153424","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Lombardi, JA; Taxonomia de campo 2011(Nº caderno de campo:177)","2011","04","12","América","Brasil",NA,NA,"Terrestre.; Terreno umido turfoso. Campo de altitude.","BHCB048621",NA,NA,"Rosenst.","Salino, A","8253","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha para o alojamento 04 e a Pedra do Sino.","-42.983333","-22.425556","1190","2130","BHCB048621",NA,NA,NA,NA,"2011","10",NA,"-42.983333","-22.425556",NA,NA
"110","2019-12-19 16:20:38-03","UFMG","BHCB-SL","113904","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Dittrich, VAO; Pivari, MOD","2007","12","11","América","Brasil",NA,NA,"Prensado em álcool.; Terrestre.; Em interior da floresta junto a base do Pico do Garrafão. Campos de altitude. Áreas com Campos de Altitude, Floresta Ombrófila Densa Montana e Alto-montana (Floresta Nebular)","BHCB048730",NA,NA,"Rosenst.","Salino, A","12962","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pausada.","-44.762722","-22.211681","2100","2100","BHCB048730",NA,NA,NA,NA,NA,NA,NA,"-44.762722","-22.211681",NA,NA
"111","2019-12-19 16:20:38-03","UFMG","BHCB-SL","103588","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","2006","11","25","América","Brasil",NA,NA,"Prensado em álcool&nf;; Epífita.; Em xaxim (Dicksonia sellowiana). Na mata. Floresta Ombrófila Densa Montana e Floresta Ombrófila Densa Altomontana (Mata Nebular).","BHCB048622",NA,NA,"Rosenst.","Melo, LCN","11510","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Região de Pedra Menina, Macieira e estrada descendo para a Portaria do Parque. Na divisa com o Espírito Santo.","-41.829472","-20.479861","1800","1800","BHCB048622",NA,NA,NA,NA,"2010","03",NA,"-41.829472","-20.479861",NA,NA
"112","2019-12-19 16:20:38-03","UFMG","BHCB-SL","151478","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Souza, FS; Mota, TM; Bünger, MO","2011","08","02","América","Brasil",NA,NA,"População com mesmo ápice.; Terrestre.; Na borda de mata. Floresta Ombrófila Densa Montana e Mata Ciliar.","BHCB048624",NA,NA,"Rosenst.","Almeida, TE; Souza, FS","1561","Minas Gerais","Alto Jequitibá","Parque Nacional do Caparaó, Vale Encantado. DATUM WGS84","-41.835417","-20.409306","1929","1929","BHCB048624",NA,NA,NA,NA,"2011","08",NA,"-41.835417","-20.409306",NA,NA
"113","2021-01-12 15:24:00-03","UFMG","BHCB-SL","166198","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Krieger, L","1988","11","19","América","Brasil",NA,NA,"Rupícola. Frondes muito robustas.; Grandes formações.","BHCB048733",NA,NA,"Rosenst.","Melo, LCN","23152","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó;","-41.821667","-20.416667",NA,NA,"BHCB048733",NA,NA,NA,NA,"2008","05",NA,"-41.821667","-20.416667",NA,NA
"114","2019-12-19 16:20:38-03","UFMG","BHCB-SL","145296","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","2010","12","01","América","Brasil",NA,NA,"Epífita; No interior de mata nebular a 70cm.","BHCB048628",NA,NA,"Rosenst.","Souza, FS","1227","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Estrada para Macieira. DATUM WGS84.","-42.370917","-20.818972","1643","1643","BHCB048628",NA,NA,NA,NA,"2011","12",NA,"-42.370917","-20.818972",NA,NA
"115","2019-12-19 16:20:38-03","UFMG","BHCB-SL","151476","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Souza, FS; Mota, TM; Bünger, MO","2011","08","02","América","Brasil",NA,NA,"Epífita.; Na base da árvore no rio. Floresta Ombrófila Densa Montana e Mata Ciliar.","BHCB048632",NA,NA,"Rosenst.","Almeida, TE; Souza, FS","1559","Espírito Santo","Iúna","Parque Nacional do Caparaó, Vale Encantado. DATUM WGS84","-41.834972","-20.408333","1939","1939","BHCB048632",NA,NA,NA,NA,NA,NA,NA,"-41.834972","-20.408333",NA,NA
"116","2019-12-19 16:20:38-03","UFMG","BHCB-SL","125199","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Almeida, TE; Kamino, LHY; Giacomin, LL","2008","11","04","América","Brasil",NA,NA,"Prensado em álcool&nf;; Terrestre.; Floresta Ombrófila Densa. Em barranco a beira de estrada em local sombreado","BHCB048640",NA,NA,"Rosenst.","Melo, LCN","1686","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Subida da BR - 354 até a parte alta do parque","-44.744167","-22.369222","1970","1970","BHCB048640",NA,NA,NA,NA,"2008","11","11","-44.744167","-22.369222",NA,NA
"117","2019-12-19 16:20:38-03","UFMG","BHCB-SL","145355","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Souza, FS; Machado, TM; Gomides, SC","2010","12","15","América","Brasil",NA,NA,"Saxícola; Na cachoeira.","BHCB048629",NA,NA,"Rosenst.","Souza, FS","1286","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Cachoeira da Farofa.","-41.828389","-20.471917","1937","1937","BHCB048629",NA,NA,NA,NA,"2011","12",NA,"-41.828389","-20.471917",NA,NA
"118","2019-12-19 16:20:38-03","UFMG","BHCB-SL","114311","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Mota, NFO; Viana, PL; Andrade, LE","2007","11","10","América","Brasil",NA,NA,"Rupícola; Mata nebular em campo de altitude. Entre pedras com materia orgânica.","BHCB048635",NA,NA,"Rosenst.","Almeida, TE","1043","Minas Gerais","Alagoa",NA,"-44.760833","-22.207778","2225","2225","BHCB048635",NA,NA,NA,NA,"2007","12",NA,"-44.760833","-22.207778",NA,NA
"119","2019-12-19 16:20:38-03","UFMG","BHCB-SL","143902","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Souza, FS; Machado, TM; Santos, AMO; Jorge, TB; Burkowski, PM","2010","11","04","América","Brasil",NA,NA,"Terrestre.; No Interior de mata ciliar.","BHCB048627",NA,NA,"Rosenst.","Souza, FS; Salino, A","1149","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde. Datum WGS84.","-42.407167","-20.680028","1781","1781","BHCB048627",NA,NA,NA,NA,"2011","12",NA,"-42.407167","-20.680028",NA,NA
"120","2019-12-19 16:20:38-03","UFMG","BHCB-SL","181618","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Dittrich, VAO; Lima, LV; Landroz, E","2015","03","24","América","Brasil",NA,NA,"Epífita, aproximadamente 1.5m de altura.; Em Floresta Ombrófila Densa Alto-Montana.","BHCB048630",NA,NA,"Rosenst.","Dittrich, VAO","2072","Minas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Trilha da Macieira ao Retiro dos Pedros.","-44.679167","-22.062222","2165","2165","BHCB048630",NA,NA,NA,NA,"2015","03",NA,"-44.679167","-22.062222",NA,NA
"121","2019-11-07 11:16:23-03","UFMG","BHCB-SL","166193","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Krieger, L; et al.","1988","11","19","América","Brasil",NA,NA,"Frondes muito robustas. Rupícola. Em mata rala.",NA,NA,NA,"Rosenst.","Melo, LCN","s.n.","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"21645","auto","2008","05",NA,NA,NA,NA,NA
"122","2019-12-19 16:20:38-03","UFMG","BHCB-SL","51943","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A; et al.","2000","05","26","América","Brasil",NA,NA,"Rupícola.; Floresta Estacional Semidecidual Altomontana. Interior de floresta.","BHCB048636",NA,NA,"Rosenst.","Salino, A","5476","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Trilha para o Pico do Boné.","-42.5208015441895","-20.6667003631592",NA,NA,"BHCB048636",NA,NA,"16385","auto","2001","12",NA,NA,NA,NA,NA
"123","2019-12-19 16:20:38-03","UFMG","BHCB-SL","100184","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Leoni, LS","2004","07","08","América","Brasil",NA,NA,"Crescendo em meio a briófitas e líquens.","BHCB048639",NA,NA,"Rosenst.","Melo, LCN","5882","Minas Gerais","Araponga","Parque Estadual do Pico do Boné, Área de transição","-42.5208015441895","-20.6667003631592","1760","1760","BHCB048639",NA,NA,"16385","auto","2009","11",NA,NA,NA,NA,NA
"124","2019-12-19 16:20:38-03","UFMG","BHCB-SL","29661","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Salino, A","1992","06","08","América","Brasil",NA,NA,"Herbácio. Epífita; Floresta de Altitude.","BHCB048634",NA,NA,"Rosenst.","Salino, A","1410","São Paulo","Campos do Jordão","Parque Estadual de Camps do Jordão, A caminho de São José dos Alpes","-45.5900001525879","-22.7299995422363","1800","1800",NA,NA,NA,"21048","auto","2001","12",NA,NA,NA,NA,NA
"125","2016-08-23 11:01:03-03","NHMLondon","NHM-LONDON-BOT","BM000904588","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Collaboration; A. Loefgren, G. Edwall","1894","04","18",NA,"Brasil",NA,"NHMUK:ecatalogue:2728634","<a href=http://www.nhm.ac.uk/services/media-store/asset/89559febd91c5b77e3c93a2e776871ea90a7ee3e/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Pteridophyta",NA,"Rosenst.","Fernando Bittencourt de Matos; New York Botanical Garden; F.B.Matos","[4693]","São Paulo",NA,NA,"-48.476133","-22.204289",NA,NA,NA,"Syntype",NA,NA,NA,"1957","04",NA,"-48.476133","-22.204289",NA,NA
"126","2016-08-23 10:23:16-03","NHMLondon","NHM-LONDON-BOT","BM001176606","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Alexandre Salino; b.1965; A.Salino; M. Megale; Raquel Stauffer Viveros; Universidade Federal de Mina","2008","12","06",NA,"Brasil",NA,"NHMUK:ecatalogue:6636613","Habitat: Floresta ombrófila densa.",NA,"Pteridophyta",NA,"Rosenst.","Salino, Alexandre - BHCB, Departamento de Botânica, Instituto de Ciências Biológicas, Universidad","14130","Espírito Santo",NA,NA,"-40.578294","-19.618978",NA,NA,NA,NA,NA,NA,NA,"2008","12","06","-40.578294","-19.618978",NA,NA
"127","2020-03-06 11:04:31-03","UNIRIO","HUNI","5829","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","E.R. Damasceno; A.G.O. Silva","2014","02","26",NA,"Brasil",NA,NA,"Sobre tronco caído Habitat: Floresta Habito: Epífita","HUNI00005829",NA,NA,"Rosenst.","E.R. Damasceno","801","Rio de Janeiro","Nova Friburgo","Três Picos, trilha para Mariana, em local após a cachoeira","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 15:17:56-03","UnB","UB","135490","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Ribas, OS; Barbosa, E","2001","01","16","Southern America","Brasil",NA,NA,"Terrícola; Locais sombrios da mata do alto do morro","UB0033709","Pteridophyta",NA,"Rosenst.","Kieling-Rubio, MA","3158","Paraná ","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,"UB0033709",NA,NA,"61623","auto","2011","07",NA,NA,NA,NA,NA
"129","2020-08-20 20:41:49-03","UFSC","FLOR","8191","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Sehnem, A.","1950","12","19",NA,"Brasil",NA,NA,NA,"FLOR0008191",NA,"Polypodiales","Rosenst.","Sehnem, A.","s.n.","Rio Grande do Sul","São Francisco de Paula","Taimbé.","-50.5835990905762","-29.4480991363525","1000","1000",NA,NA,NA,"76715","auto","1973",NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:46:32-03","UFRGS","ICN","051843","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Hornung, HH","1982","01","08","América do Sul","Brasil",NA,NA,"matinha nebular",NA,"Fern",NA,"Rosenst.","Kieling-Rubio, MA","s.n.","SC","Alfredo Wagner",NA,"-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,NA,"19935","auto","2011","10","06",NA,NA,NA,NA
"131","2021-02-08 12:46:32-03","UFRGS","ICN","187768","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Nervo, MH; Buzatto, CR","2013","10","13","América do Sul","Brasil",NA,NA,"Epífita.; Floresta Ombrófila Densa Submontana.",NA,"Fern",NA,"Rosenst.","Nervo, MH","1348","RS","Morrinhos do Sul","Morro Azul","-49.986389","-29.429444","384","384",NA,NA,NA,NA,NA,"2013","10","13","-49.986389","-29.429444",NA,NA
"132","2021-02-08 12:46:32-03","UFRGS","ICN","173756","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Brade, AC","1940","08","11","América do Sul","Brasil",NA,NA,"Doação RB 43109",NA,"Fern",NA,"Rosenst.","Kieling-Rubio, MA","16639","RJ","Teresópolis","Parque Nacional da Serra do Órgãos, Pedra Assu.","-42.9655990600586","-22.4122009277344","2000","2000",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:46:32-03","UFRGS","ICN","172992","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Kieling-Rubio, MA; Windisch, PG; Zimmer, B","2011","03","10","América do Sul","Brasil",NA,NA,"Floresta Ombrófila Mista alto montana; terrícola, próxima de uma população grande de E. montanum",NA,"Fern",NA,"Rosenst.","Kieling-Rubio; M. A.","924","SC","Grão Pará","Serra do Corvo Branco, 28°03#?#23 S 49°22#?#00","-49.2146987915039","-28.1849994659424","1248","1248",NA,NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:46:32-03","UFRGS","ICN","172993","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Kieling-Rubio, MA; Windisch, PG; Zimmer, B","2011","03","10","América do Sul","Brasil",NA,NA,"Floresta Ombrófila Mista; terrícola",NA,"Fern",NA,"Rosenst.","Kieling-Rubio; M. A.","926","SC","Grão Pará","Serra do Corvo Branco, 28°03#?#23 S 49°22#?#00","-49.2146987915039","-28.1849994659424","1248","1248",NA,NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA,NA
"135","2020-08-26 10:51:13-03","MCN-FZBRS","HAS","54721","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Silveira, N.","1988","02",NA,NA,"Brasil",NA,NA,NA,"HAS0054721","Pteridophyta",NA,"Rosenst.",NA,"6346","Rio Grande do Sul","Bom Jesus","Serra da Rocinha,","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-08-26 10:51:13-03","MCN-FZBRS","HAS","27569","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Mondin, C.","1989","12",NA,NA,"Brasil",NA,NA,"Densa população, ornamental.","HAS0027569","Pteridophyta",NA,"Rosenst.","Kieling-Rubio, M.A.","537","Rio Grande do Sul","Cambará do Sul","Fortaleza,","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"30776","auto","2012",NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:03:36-03","IBt","SP","7845","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Loefgren, A; Edwall, G","1894","04","18",NA,"Brasil",NA,NA,NA,"SP003780",NA,NA,"Rosenst.","Prado, J","CGG4693","São Paulo",NA,"Serra da Bocaina, Campos da Bocaina",NA,NA,NA,NA,"SP003780","Isosyntype",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:03:36-03","IBt","SP","391","S","Plantae","Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Tamandaré, F; Brade, AC","1913","06",NA,NA,"Brasil",NA,NA,NA,"SP003779",NA,NA,"Rosenst.","Prado, J","6441","Rio de Janeiro","Itatiaia","Serra de Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"SP003779","Isosyntype",NA,"19648","auto","2017",NA,NA,NA,NA,NA,NA
