"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"44","2020-12-21 16:19:23-03","MBM","MBM","24007","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Smith, L.B.","Hatschbach, G.","29493",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Corumbá","Rod. BR-262, Serra de Urucum","-57.6533012390137","-19.0091991424561",NA,NA,NA,"MBM024007","MBM024007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA
"45","2020-12-21 16:19:23-03","MBM","MBM","168615","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Hatschbach, G.","Hatschbach, G.; Pott, V.; Silva, J.M.; Pott, V.; Silva, J.M.","60829","1994","06","09","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Banda Alta","-57.6533012390137","-19.0091991424561",NA,NA,NA,"MBM168615","MBM168615",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA
"46","2020-12-21 16:19:23-03","MBM","MBM","100732","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Leme, E.M.C.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","49207","1985","03","17","Southern America","Brazil","Mato Grosso do Sul",NA,"Caracol, 30-40km O",NA,NA,NA,NA,NA,"MBM100732","MBM100732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:19:23-03","MBM","MBM","287341","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Forzza, R.C.","Forzza, R.C.; et al.; et al.","2253","2002","12","03","Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM287341","MBM287341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2015-09-08 09:47:00-03","MO","MOBOT","1385477","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana","carmineoviridiflora","Deuterocohnia meziana carmineoviridiflora","Rauh","W. Till (WU)","Elsa M. Zardini|J. Godoy","Zardini 50020","1999","2","12","South America","Paraguay","Alto Paraguay",NA,"Parque Nacional Defensores del Chaco: Madrejón Area.","-59.8411111","-20.5566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1167","4"
"49","2008-05-27 22:02:00-03","MO","MOBOT","986364","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Jon Ricketson (MO)","T.L. Gragson","Gragson 298","1993","12","20","South America","Paraguay","Chaco",NA,"Chaco Boreal. Misión Santa Rosa. Manxuj Ethnobotanical Study. Kii' near Santa Rosa.","-61.68333","-21.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"50","2015-04-21 05:44:00-03","MO","MOBOT","100513378","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","E. J. Gouda (U)","D. Villarroel|Ivan Linneo|Aquilino Molina","Villarroel Segarra 734","2006","8","2","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Carretera a Samaipata entre la Angostura y Bermejo.","-63.5063889","-18.0791667","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"51","2013-05-20 11:20:00-03","MO","MOBOT","100595995","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","T. Krömer","J.R.I. Wood|D. Soto","Wood 25318","2008","11","13","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Comunidad el Cerrito en Lomerío","-61.8981","-16.583","439.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"52","2017-07-12 16:16:00-03","MO","MOBOT","100987279","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Nicole Schütz","Schütz, Nicole|et al.","Schütz 09/001","2006","9","26","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Road from Santa Cruz to Bermejo, near Rio Pirai.","-63.5188","-18.1672833","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"53","2017-07-12 16:19:00-03","MO","MOBOT","100987280","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Nicole Schütz","Schütz, Nicole|et al.","Schütz 09/002","2006","9","26","South America","Bolivia","Santa Cruz","Florida","Road from Santa Cruz to Bermejo, near Rio Pirai.","-63.6253833","-18.1445","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"54","2013-03-09 05:41:00-03","MO","MOBOT","1322174","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","A. Fuentes","Alfredo F. Fuentes|G. Navarro","Fuentes Claros 1992","1997","8","17","South America","Bolivia","Santa Cruz","Cordillera","Estancia Isla Verde, a orillas de los Bañados del Izozog, Río Parapeti. Bosque chaqueño mal drenado con Aspidosperma triternatum y Trithrinax campestris, 20 en linea recta al NE de la estancia.","-61.91666","-18.4","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-03-11 09:31:00-03","MO","MOBOT","1708813","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","W. Till (WU)","Elsa M. Zardini|M. Vera","Zardini 57345","2001","11","4","South America","Paraguay","Concepción",NA,"Vallemi: Cerro Pucú. Forest on marbres and limestones.","-57.9533333","-22.1413889","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1242","4"
"56","2008-05-27 22:02:00-03","MO","MOBOT","1709485","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","W. Till (WU)","Elsa M. Zardini|M. Vera","Zardini 57359","2001","11","4","South America","Paraguay","Concepción",NA,"Vallemi: Cerro Pucú. Forest on marbres and limestones.","-57.95333","-22.14138","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1242","4"
"57","2013-12-09 19:40:00-02","MO","MOBOT","1945481","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","A. Schinini (CTES)","Marizza Quintana","Quintana 676","1998","10","11","South America","Paraguay","Alto Paraguay",NA,"Parque Nacional Defensores del Chaco, 30 Km de Lagerenza'i - Bosque abierto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2011-12-22 05:01:00-02","MO","MOBOT","2216448","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez",NA,"Teodoro Rojas","Rojas 11098","1944","3",NA,"South America","Paraguay","Itapúa",NA,"Coronel Bogado. Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2013-12-10 05:33:00-02","MO","MOBOT","2492183","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Schinini, A.","Roberto Kiesling|Emilio A. Ulibarri|Marizza Quintana","Kiesling 9554","2000","10","12","South America","Paraguay","Concepción",NA,"Valle Mi, barranco del puerto","-57.95472","-22.17888","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2011-12-22 05:01:00-02","MO","MOBOT","2492196","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez",NA,"Teodoro Rojas","Rojas 2270","1916",NA,NA,"South America","Paraguay","Concepción",NA,"Puerto Fonciere, upper Rio Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2010-04-02 20:17:00-03","MO","MOBOT","2973972","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez",NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 14951","1978","4","10","South America","Paraguay","Chaco",NA,"Mayor Pedro Lagerenza","-60.75","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2010-05-22 23:20:00-03","MO","MOBOT","2973976","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez",NA,"Otto Kuntze","Kuntze s.n.","1892",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-04-30 05:52:00-03","MO","MOBOT","2973981","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","M. Quintana","Tomas Rios|A.B. Pin F.|Marizza Quintana","Ríos 22","1994","9","16","South America","Paraguay","Alto Paraguay",NA,"Palmar de las Islas. Borde de bosque xerofítico alterado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","938034","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","W. Till (WU)","Timothy J. Killeen|R.C. Quevedo|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim","Killeen 6223","1993","12","1","South America","Bolivia","Santa Cruz","Velasco","Reserva Forestal Bajo Paraguá. Cerro Pelao. Afloramiento granítico.","-61.4925","-14.60583","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2011-06-09 17:35:00-03","MO","MOBOT","608269","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Bruce Holst (SEL)","Elsa M. Zardini|Tulio Tillería","Zardini 38024","1994","1","21","South America","Paraguay","Boquerón",NA,"(ex Nueva Asunción) Fortin Teniente E. Ochoa. Dry forest.","-60.9","-21.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"871","3"
"66","2008-05-27 22:02:00-03","MO","MOBOT","986251","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Jon Ricketson (MO)","T.L. Gragson","Gragson 185","1993","8","15","South America","Paraguay","Chaco",NA,"Chaco Boreal. Misión Santa Rosa. Manxuj Ethnobotanical Study. Kiai' near Santa Rosa.","-61.68333","-21.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"67","2017-07-12 15:56:00-03","MO","MOBOT","100987276","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana","carmineoviridiflora","Deuterocohnia meziana carmineoviridiflora","Rauh","Nicole Schütz","Schütz, Nicole|et al.","Schütz 06/001","2006","10","1","South America","Bolivia","Santa Cruz","Florida","Road from Samaipata to Vallegrande. Tucuman-Bolivian forest.","-63.9244445","-18.1619444","1696.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"68","2017-07-12 16:35:00-03","MO","MOBOT","100987288","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana","carmineoviridiflora","Deuterocohnia meziana carmineoviridiflora","Rauh","Nicole Schütz","Schütz, Nicole|et al.","Schütz 09/011","2006","9","30","South America","Bolivia","Santa Cruz","Vallegrande","Road from Vallegrande to Mataral.","-64.1907833","-18.1947333","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2008-05-27 22:02:00-03","MO","MOBOT","1297762","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana","carmineoviridiflora","Deuterocohnia meziana carmineoviridiflora","Rauh",NA,"Werner Rauh","Rauh 40642","1976","5",NA,"South America","Bolivia",NA,NA,"in clivis saxosis prope Pocho, Bolivia septenrionali-orientalis, alis",NA,NA,"1700.00000000",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2012-03-15 05:09:00-03","MO","MOBOT","1750558","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana","carmineoviridiflora","Deuterocohnia meziana carmineoviridiflora","Rauh","W. Till (WU)","Elsa M. Zardini|Robert Gómez","Zardini 58178","2002","2","7","South America","Paraguay","Alto Paraguay",NA,"Proposed Biosphere Reserve Gran Chaco Americano: Madrejon-Agua Dulce. Seasonal forests and swamps on sandy clay soils.","-59.75888","-20.32277","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1252","4"
"71","2017-07-12 16:32:00-03","MO","MOBOT","100987284","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana","pedicellata","Deuterocohnia meziana pedicellata","(W. Till) N. Schütz","Nicole Schütz","Schütz, Nicole|et al.","Schütz 09/009","2006","9","29","South America","Bolivia","Chuquisaca","Belisario Boeto","25 km from Puente Santa Rosa (Rio Grande) on road from Pucara to Villa Serrano.","-64.3036667","-18.8612","1395.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2021-01-10 20:52:07-03","INPA","INPA",NA,"S","Plantae","Monocotyledon","Poales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez",NA,"Rojas, T","s.n.",NA,NA,NA,"Southern America","Paraguai",NA,NA,"(G)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","3186703","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana",NA,NA,"T. J. Killeen","1220","1985","9","17","South America - Neotropics","Bolivia","Santa Cruz",NA,"Nuflo de Chavez, Est, Sebastian, 40km S of Concepción on road to Lomerio.","-62","-16.42","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"74","2020-09-12 05:00:02-03","US","US","2848092","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Deuterocohnia","meziana","carmineoviridiflora","Deuterocohnia meziana carmineoviridiflora","Rauh",NA,"W. Rauh","s.n.","1978","6","16","South America - Neotropics","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,"US00386035","US00386035_01","Isotype",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"75","2020-09-12 05:00:02-03","US","US","2825569","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana",NA,NA,"P. Arenas","144","1977","11","9","South America","Paraguay","Presidente Hayes",NA,"Depto. Pte. Hayes, Col Heuno, Laguna Jaraguí, Río Verde, a 7 Km al Sur de Lolita.",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"76","2020-09-12 05:00:02-03","US","US","1903325","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana",NA,NA,"M. Cárdenas","4007",NA,NA,NA,"South America - Neotropics","Bolivia","Santa Cruz",NA,"Comarapa- Vallegrande.",NA,NA,"2100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2983777","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana",NA,NA,"S. G. Beck","7073","1981","9","28","South America - Neotropics","Bolivia","Santa Cruz",NA,"Dpto. Santa Cruz, Prov. Caballero, Comarapa 30 kms. hacia Santa Cruz.",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"78","2020-09-12 05:00:02-03","US","US","2700856","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana",NA,NA,"G. Hatschbach","29493","1972","4","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Rod. BR 262 do Urucum, Corumbá",NA,NA,NA,NA,NA,"US01935120","US01935120_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","1801975","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana",NA,NA,"M. B. Foster & R. Foster","1045","1940","9","18","South America - Neotropics","Brazil","Mato Grosso",NA,"Near Corumba, on ferroanganese rocks",NA,NA,NA,NA,NA,"US01935121","US01935121_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","2848093","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Deuterocohnia","meziana","carmineoviridiflora","Deuterocohnia meziana carmineoviridiflora","Rauh",NA,"W. Rauh","s.n.","1978","6","16","South America - Neotropics","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,"US00386036",NA,"Isotype",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"81","2020-09-02 16:22:25-03","Cenargen","CEN","65125","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","H. M. Buneher","Francisco Ricardo Ferreira","347","1983","08","31",NA,"Brasil","MS","CORUMBA","Rodovia Corumbá - Aquidauana, km 20.","-57.55","-19.166666","200","Exsicatas","Inflorescência com escape lateral. Alta, com cerca de 1,5 m de altura. A planta é rasteira. Não tem estolão, mas tem uma grande cabeça de reserva. Embora muito parecida com a 315, mas não é igual.","CEN00065125","CEN00065125",NA,"-57.55","-19.166666","200","2017","06",NA,NA,NA,NA,NA,NA,"5"
"82","2020-09-02 16:22:25-03","Cenargen","CEN","91693","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","G. Martinelli","Gustavo Martinelli","16925","2010","12","06",NA,"Brasil","MS","BODOQUENA","Parque Nacional da Serra da Bodoquena, estrada pela Fazenda Remanso, Rio Salobra.","-56.7150001525879","-20.5386009216309",NA,"Exsicatas","Ruicula, heliófila; folhas na face ventral verde-claro; face dorsal argentea-lepidota; Infrutescência panada. Doação Jardim Botânico do Rio de Janeiro - RB 450401.","CEN00091693","CEN00091693",NA,NA,NA,NA,"2015","04",NA,NA,NA,"47684","auto",NA,"1"
"83","2019-10-07 09:20:35-03","UEFS","HUEFS","19302","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez",NA,"Hatschbach, G.","60829","1994","06","09",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,"HUEFS0019302","HUEFS0019302 HUEFS0019302_01",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,"295160","auto",NA,NA
"84","2019-07-09 12:55:43-03","F","FMNH-SEEDPLANTS","V0402806F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana",NA,NA,"T. J. Killeen","1220","1985","9","17","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0402806F","V0402806F_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"85","2019-09-05 15:31:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Deuterocohnia","paraguariensis",NA,"Deuterocohnia paraguariensis",NA,NA,"T. Rojas",NA,"1907","4",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"86","2020-11-12 17:02:25-03","UEL","FUEL","52789","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez",NA,"Rossetto, EFS; Molina, JMP; Ribeiro, JELS; Francisco, EM","368","2013","12","12",NA,"Brasil","Mato Grosso do Sul","Corumbá","Maciço do Urucum, Campo rochoso (rochas ricas em minério de ferro), próximo à Estrada Parque Corumbá-Porto da Manga","-57.558333","-19.166111",NA,NA,"Prensado em álcool 70%.",NA,NA,NA,"-57.558333","-19.166111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-08-20 20:40:56-03","UFSC","FLOR","25765","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Hatschbach, G.","Hatschbach, G.; Pott, V. & Silva, J.M.","60829","1994","06","09",NA,"Brasil","Mato Grosso do Sul","Corumbá","Banda Alta.","-57.6533012390137","-19.0091991424561",NA,NA,"flor creme com ápice esverdeado; inflorescência até 1 m, brácteas amarelo-alaranjado","FLOR0025765",NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,"295160","auto",NA,NA
"88","2019-11-21 10:02:36-03","IBt","SP","44776","S","Plantae",NA,NA,"Bromeliaceae","Deuterocohnia","meziana",NA,"Deuterocohnia meziana","Kuntze ex Mez","Smith, LB","Foster, M; Foster, R","1045","1940","09","18",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561","550",NA,NA,"SP051525","SP051525",NA,NA,NA,"550","1952","02",NA,NA,NA,"295160","auto",NA,NA
