"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"379","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025349","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","G. Hatschbach; J. M. Silva","51936","1988","4","23",NA,"Brazil",NA,NA,"PMC-SMMA 004; Arbusto 1 m; pétalas alvas, filetes vinosos, anteras amarelas.",NA,"Magnoliophyta","Myrtales","(D. Don) Cogn.","Serra das Furnas (mun. Pirai do Sul) Parana, Brazil",NA,"Parana","-49.9333","-24.5167",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025348","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","J. M. Silva; J. Cordeiro","576","1989","3","10",NA,"Brazil",NA,NA,"PMC-SMMA 004 ; MS 67; Arbusto 2 m; flor alva.",NA,"Magnoliophyta","Myrtales","(D. Don) Cogn.","Rio dos papagaios (mua. Palmeira) Parana, Brazil",NA,"Parana","-50.0033","-25.4261",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025350","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","S. F. Glassman; J. C. Gomes, Jr.","8075","1965","7","11",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","(D. Don) Cogn.","Serra Cipo, 112 km. N. of Belo Horizonte.",NA,"Minas Gerais","-43.938575","-19.919068","1290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025330","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","G. Hatschbach","49351","1985","5","15",NA,"Brazil",NA,NA,"DOI - 24272 - 20.000 - 6/82; Arbusto 2 m; petalas alvas, estames vinosos, anteras amarelas.",NA,"Magnoliophyta","Myrtales","(D. Don) Cogn.","Serra do Caete (mun. Rio Branco do Sul) Parana, Brazil",NA,"Parana","-49.3","-25.1667",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059412","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","J. Cordeiro; J. M. Silva","3525","2010","3","6",NA,"Brazil",NA,NA,"Arbusto, 1.70 m, flor alvacenta.",NA,"Magnoliophyta","Myrtales","(D. Don) Cogn.","Serra da Bocaina (Mun. São José do Barreiro).",NA,"Sao Paulo","-44.576908","-22.645185","1640",NA,NA,"J. Cordeiro & V. C. Martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-21 14:39:50-03","UFJF","CESJ","57979","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","F.R.G. Salimena; P.H. Nobre; L.C.Pereira; R.M.Mello","3312","2011","06","12","América do Sul","Brasil",NA,NA,"Arbusto ca.1,0 m. Flores alvas.","CESJ057979","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual da Serra do Papagaio, Planta coletada no campo próximo a subida para o Santo Agostinho.",NA,"Minas Gerais","-44.6418991088867","-22.1706008911133",NA,NA,"Alagoa","L.L. Justino",NA,NA,"13155","auto",NA,NA,"2013","04",NA,NA,NA,NA,NA,NA
"385","2019-11-21 14:39:50-03","UFJF","CESJ","64144","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","J.H.C. Ribeiro; L.D. Santana; V.A.O. Dittrich; A.A. Vale","297","2014","05","11","América do Sul","Brasil",NA,NA,"Arbusto no campo de altitude. Pétalas rosa claro, antera rosa escuro e amarelo.","CESJ064144","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual da Serra do Papagaio, Subida para o Pico do Papagaio.",NA,"Minas Gerais","-44.603099822998","-21.9755992889404",NA,NA,"Aiuruoca",NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-21 14:39:50-03","UFJF","CESJ","11478","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger","CESJ11478","1972","02","07","América do Sul","Brasil",NA,NA,"No campo, subarbusto (0,5 a 0,8m) flores brancas. Em canteiros.","CESJ011478","Angiosperma",NA,"(D.Don) Cogn.",NA,NA,"Minas Gerais","-43.7467002868652","-21.3180999755859",NA,NA,"Antônio Carlos","L.L. Justino",NA,NA,"30131","auto",NA,NA,"2012","08",NA,NA,NA,NA,NA,NA
"387","2020-03-10 19:08:06-03","UFJF","CESJ","11719","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger","CESJ11719","1972","06","21","América do Sul","Brasil",NA,NA,"Na mata, ávorer pequena( 4-5m) e arbusto. Flores rósas com listas vermelhas.","CESJ011719","Angiosperma",NA,"(D.Don) Cogn.","Instituto Missionário São Miguel",NA,"Minas Gerais","-43.7467002868652","-21.3180999755859",NA,NA,"Antônio Carlos","S.M.S. Verardo",NA,NA,"30131","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"388","2019-11-21 14:39:50-03","UFJF","CESJ","43757","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","F.M. Ferreira","857","2005","02","26","América do Sul","Brasil",NA,NA,"Subarbusto cespitoso ca. 20cm no campo. Flores alvas e anteras amarelas.","CESJ043757","Angiosperma",NA,"(D.Don) Cogn.","Toca dos Urubus",NA,"Minas Gerais","-44.8899993896484","-21.9589004516602",NA,NA,"Baependi","F.M. Ferreira",NA,NA,"29865","auto",NA,NA,"2005","06",NA,NA,NA,NA,NA,NA
"389","2019-11-21 14:39:50-03","UFJF","CESJ","38060","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L.C.S. Assis; M.S. Magalhães","520","2002","07","13","América do Sul","Brasil",NA,NA,"Arbusto ca. 2m na borda da mata, folhas discolores, pétalas brancas e rosas, estames rosas e amarelos. Pouco frequente.","CESJ038060","Angiosperma",NA,"(D.Don) Cogn.","Mata do Baú",NA,"Minas Gerais","-43.9757995605469","-21.1868991851807",NA,NA,"Barroso","L.C.S. Assis",NA,NA,"7934","auto",NA,NA,"2004","11","12",NA,NA,NA,NA,NA
"390","2019-11-21 14:39:50-03","UFJF","CESJ","16648","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Roth","s.n","1955","07","28","América do Sul","Brasil",NA,NA,"Arbusto da mata no alto da serra, pétalas brancas, filetes carmim, estames amarelos.","CESJ016648","Angiosperma",NA,"(D.Don) Cogn.","Serra do Curral",NA,"Minas Gerais","-43.937801361084","-19.9207992553711",NA,NA,"Belo Horizonte","O.S.T. Moreira",NA,NA,"17082","auto",NA,NA,"1989","11","13",NA,NA,NA,NA,NA
"391","2019-11-21 14:39:50-03","UFJF","CESJ","24375","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger","CESJ24375","1988","03","21","América do Sul","Brasil",NA,NA,"Arbusto em mata rala, terreno arenoso.","CESJ024375","Angiosperma",NA,"(D.Don) Cogn.","Torre da Embratel",NA,"Minas Gerais","-44.1911010742188","-21.9472007751465",NA,NA,"Bom Jardim de Minas","S.M.S. Verardo",NA,NA,"20996","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 14:39:50-03","UFJF","CESJ","21988","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger; M.C. Brügger","CESJ21988","1988","03","21","América do Sul","Brasil",NA,NA,"No alto da montanha, arbusto, flores arroxeadas.","CESJ021988","Angiosperma",NA,"(D.Don) Cogn.","Torre da Embratel",NA,"Minas Gerais","-44.1911010742188","-21.9472007751465",NA,NA,"Bom Jardim de Minas","S.M.S. Verardo",NA,NA,"20996","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"393","2019-11-21 14:39:50-03","UFJF","CESJ","10672","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger","CESJ10672","1971","06","10","América do Sul","Brasil",NA,NA,"No cerrado, lugares mais abrigados, subarbusto, flores brancas.","CESJ010672","Angiosperma",NA,"(D.Don) Cogn.",NA,NA,"Minas Gerais","-43.801399230957","-20.2532997131348",NA,NA,"Itabirito","S.M.S. Verardo",NA,NA,"20553","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"394","2019-11-21 14:39:50-03","UFJF","CESJ","49219","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","F.R.G. Salimena; P.H. Nobre","2480","2007","06","30","América do Sul","Brasil",NA,NA,"Arbusto, ca. 1,5m alt., flores alvas, com estrias vináceas na base, estames amarelos.","CESJ049219","Angiosperma",NA,"(D.Don) Cogn.","Serra Negra, Fazenda Santa Luzia",NA,"Minas Gerais","-43.875194","-21.977972",NA,NA,"Rio Preto","F.R.G. Salimena",NA,NA,NA,NA,"-43.875194","-21.977972","2007","06","30",NA,NA,NA,NA,NA
"395","2019-11-21 14:39:50-03","UFJF","CESJ","54630","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","J.M. Silva; J. Cordeiro; C.B. Poliquesi","1454","1995","04","18","América do Sul","Brasil",NA,NA,"Flor alva, nervuras rosadas. Em barrancos às margens da estrada.","CESJ054630","Angiosperma",NA,"(D.Don) Cogn.","Estrada da Velha da Ribeira, 20Km ao norte de Tunas.",NA,"Paraná",NA,NA,NA,NA,"Tunas","G. Hatschbach",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"396","2019-11-21 14:39:50-03","UFJF","CESJ","56597","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Menini Neto; F.R.G. Salimena; V.A.O. Dittrich; F.S. Souza; L.C.Pereira; R.Macedo; P.H. Nobre","859","2010","07","26","América do Sul","Brasil",NA,NA,"Arbusto ca. 1,5m alt., comum na estrada que leva à sede do Parque. Folhas discolores, pétalas alvas, filetes róseos.","CESJ056597","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual da Serra do Papagaio, Charco. 22º 10.441S, 44º 43.449W. 1656 m.s.m.",NA,"MInas Gerais","-44.729139","-22.178917","1656","1656","Baependi","L.L. Justino",NA,NA,NA,NA,"-44.729139","-22.178917","2013","04",NA,NA,NA,NA,NA,NA
"397","2019-11-21 14:39:50-03","UFJF","CESJ","60811","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.Ottoni-Silva; L. Menini Neto; F.E. Alves; T.W.L. Fernandes; F.S. Souza","2","2011","06","23","América do Sul","Brasil",NA,NA,"Arbusto, 1-2m alt., comum no campo rupestre. Folhas discolores, pétalas alvas com a base rósea, antera vinácea e amarela.","CESJ060811","Angiosperma",NA,"(D.Don) Cogn.","Serra do Cruz, Campo rupestre.",NA,"Minas Gerais","-44.070278","-21.890556","1400","1400","Olaria","B. Chiavegatto",NA,NA,NA,NA,"-44.070278","-21.890556","2011","06",NA,NA,NA,NA,NA,NA
"398","2019-11-21 14:39:50-03","UFJF","CESJ","64345","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L.L. Justino; J.H.C. Ribeiro; S.M. Souza","66","2014","07","16","América do Sul","Brasil",NA,NA,"Arbusto ca. de 70 cm alt. sobre afloramento rochoso, no arbustal. Flores alvas.","CESJ064345","Angiosperma",NA,"(D.Don) Cogn.","Serra Negra, Subida para o Burro de Ouro.",NA,"Minas Gerais","-43.889108","-21.97415","1279","1279","Rio Preto","L.L. Justino",NA,NA,NA,NA,"-43.889108","-21.97415","2014","07","16",NA,NA,NA,NA,NA
"399","2019-11-21 14:39:50-03","UFJF","CESJ","68573","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","B. Moreira; L.C.D. Dias","239","2015","05","22","América do Sul","Brasil",NA,NA,"Arvoreta, flor branca, 1m. Interior de mata","CESJ068573","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca, Nanofloresta nebular, atrás das casas dos gestores",NA,"Minas Gerais","-43.899167","-21.715278","1340","1340","Lima Duarte","B. Moreira",NA,NA,NA,NA,"-43.899167","-21.715278","2016",NA,NA,NA,NA,NA,NA,NA
"400","2019-11-21 14:39:50-03","UFJF","CESJ","8857","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger","CESJ8857","1970","07","24","América do Sul","Brasil",NA,NA,"Na beira da mata, arbusto ou árvore pequena até 3-4m. Flores brancas com laivos lilacíneos.","CESJ008857","Angiosperma",NA,"(D.Don) Cogn.",NA,NA,"Minas Gerais",NA,NA,NA,NA,"Santa Rita do Jacutinga","S.M.S. Verardo",NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"401","2019-11-21 14:39:50-03","UFJF","CESJ","64354","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L.L. Justino; F.R.G. Salimena; P.H. Nobre","40","2014","06","06","América do Sul","Brasil",NA,NA,"Arvoreta, ca. 2,5 m, próxima do lago em campo antropizado a 1000 m de altitude. Flores alvas, estames antessépalos com anteras vináceas e filetes rosa. Estames antepétalos com anteras amarelas e filetes alvos a rosados. Estilete rosado.","CESJ064354","Angiosperma",NA,"(D.Don) Cogn.","Monte Verde de Cima, Estrada para a Fazenda do Herculano.",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","L.L. Justino",NA,NA,"30417","auto",NA,NA,"2014","06","06",NA,NA,NA,NA,NA
"402","2020-06-30 18:32:37-03","UFJF","CESJ","35292","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","B. Chiavegatto; V.R. Scalon; F.R.G. Salimena; P.H. Nobre","06","2001","12","01","América do Sul","Brasil",NA,NA,"Arbusto muito ramificado, 2m, com vários indivíduos próximos, na beira da estrada para o Centro de Informçãoes. Frutos secos maduros.","CESJ035292","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-06-30 18:32:37-03","UFJF","CESJ","34056","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.M. Castro; M.A. Heluey","217","2001","03","25","América do Sul","Brasil",NA,NA,"Arvoreta com ca. 2m de altura na borda da mata nebular . Folhas discolores. Flores com cálice verde e corola alva com a base vermelha. Anteras amarelas. Androceu com filetes vermelhos. Gineceu verde. Frequente em todo o parque.","CESJ034056","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","R.M. Castro",NA,NA,"30417","auto",NA,NA,"2001","09",NA,NA,NA,NA,NA,NA
"404","2020-06-30 18:32:37-03","UFJF","CESJ","33508","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","M.A. Heluey; A.S.M. Valente","155","2001","06","23","América do Sul","Brasil",NA,NA,"Arbusto com cerca de 2m, flores brancas com estames amarlos e frutos. Folhas discolores. Solo úmido.","CESJ033508","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-06-30 18:32:37-03","UFJF","CESJ","33346","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","M.A. Heluey; F.S. Araújo","122","2001","05","19","América do Sul","Brasil",NA,NA,"Arbusto com cerca de 3m, flores brancas com filetes amarelos e anteras vináceas.","CESJ033346","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-06-30 18:32:37-03","UFJF","CESJ","32467","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","M.A. Heluey; R.C. Forzza; F.C. Araújo","49","2001","02","10","América do Sul","Brasil",NA,NA,"Arbusto em campo arnoso próximo ao Pião, cerca de 1m de altura, folhas discolores, flores róseas.","CESJ032467","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","B. Chiavegatto",NA,NA,"30417","auto",NA,NA,"2005","11","03",NA,NA,NA,NA,NA
"407","2020-06-30 18:32:37-03","UFJF","CESJ","24677","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","F.R.G. Salimena; et al.","s.n","1991","05","19","América do Sul","Brasil",NA,NA,"Arbusto ca. 2,00m de altura, flores alvas com pétalas levemente rosadas na unha, estames com filete vináceos e anteras amarelas. Frequnte e em floração em toda área do Parque.","CESJ024677","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","M. Eiterer",NA,NA,"30417","auto",NA,NA,"1992","03","19",NA,NA,NA,NA,NA
"408","2020-06-30 18:32:37-03","UFJF","CESJ","21222","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","P.I.Braga","s.n","1986","07","10","América do Sul","Brasil",NA,NA,"Arbusto alto, sobre arenito, flores alvas.","CESJ021222","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","S.M.S. Verardo",NA,NA,"30417","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"409","2020-06-30 18:32:37-03","UFJF","CESJ","33653","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","F.S. Araújo; L.C.S. Assis","86","2001","06","26","América do Sul","Brasil",NA,NA,"Arbusto com folhas discolores, pétalas brancas, anteras amarelas com conectivo rosa. Comum no local, que é uma transição de campo rupestre para cerrado.","CESJ033653","Angiosperma",NA,"(D.Don) Cogn.","Parque Estadual do Ibitipoca, estrada para o distrit de Moreiras. Setor oeste.",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","F.S. Araújo",NA,NA,"30417","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"410","2019-11-21 14:39:50-03","UFJF","CESJ","26826","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.C. Oliveira","191","1993","07","05","América do Sul","Brasil",NA,NA,"Arbusto ca. 2m alt., no campo, flores brancas, estiletes e filetes róseos, anteras amarelas.","CESJ026826","Angiosperma",NA,"(D.Don) Cogn.","Próximo à Cachoeira das Andorinhas.",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","B. Chiavegatto",NA,NA,"30417","auto",NA,NA,"2010","06",NA,NA,NA,NA,NA,NA
"411","2019-11-21 14:39:50-03","UFJF","CESJ","8670","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger; Marilene","CESJ8670","1970","05","12","América do Sul","Brasil",NA,NA,"Na beira da mata, rupícola, arbusto.","CESJ008670","Angiosperma",NA,"(D.Don) Cogn.","Serra de Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","L.G.Souza",NA,NA,"30417","auto",NA,NA,"1979","12","13",NA,NA,NA,NA,NA
"412","2019-11-21 14:39:50-03","UFJF","CESJ","17411","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger","CESJ17411","1977","07","14","América do Sul","Brasil",NA,NA,"Arbusto até 3m. Beira de mata (e campo). Flores brancas com frutos.","CESJ017411","Angiosperma",NA,"(D.Don) Cogn.","Serra de Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","S.A.C. Chiea",NA,NA,"30417","auto",NA,NA,"1987","02","19",NA,NA,NA,NA,NA
"413","2019-11-21 14:39:50-03","UFJF","CESJ","65166","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L.L. Justino; A. Cabral; M.C.A. Mota; V.D. Paiva","91","2014","08","29","América do Sul","Brasil",NA,NA,"Arvoreta, aproximadamente 1,7 m no arbustal nebula dominado por candeias. Crescendo em solo quartzítico sob alta incidência solar, recoberto por serrapilheira, musgos e líquens. Flores alvas, anteras vináceas.","CESJ065166","Angiosperma",NA,"(D.Don) Cogn.","RPPN Mato Limpo, Mirante do Cruzeiro",NA,"Minas Gerais","-43.8278007507324","-22.0891990661621",NA,NA,"Rio Preto","L.L. Justino",NA,NA,"20815","auto",NA,NA,"2014","09","03",NA,NA,NA,NA,NA
"414","2019-11-21 14:39:50-03","UFJF","CESJ","44000","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","C.N. Matozinhos; N.L. Abreu; F.S. Souza; B.F.Mello","200","2005","04","22","América do Sul","Brasil",NA,NA,"Árvore, 3m, em campo rupestre. Flores róseas.","CESJ044000","Angiosperma",NA,"(D.Don) Cogn.","Serra Negra, Ninho da égua.",NA,"Minas Gerais","-43.8278007507324","-22.0891990661621",NA,NA,"Rio Preto","N.L. Abreu",NA,NA,"20815","auto",NA,NA,"2009","01","23",NA,NA,NA,NA,NA
"415","2019-11-21 14:39:50-03","UFJF","CESJ","48828","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","N.L. Abreu; K. Antunes; P.L. Viana; F.S. Souza; N.F.O. Mota; T.E. Almeida; A.M. Teles; B.No","174","2007","04","10","América do Sul","Brasil",NA,NA,"Arbusto ca. 1,5 m, no campo. Flores róseas, filetes róseos, anteras amarelas. Folhas discolores.","CESJ048828","Angiosperma",NA,"(D.Don) Cogn.","Serra Negra, Trilha para o Burro de Ouro.",NA,"Minas Gerais","-43.8278007507324","-22.0891990661621",NA,NA,"Rio Preto","P.L. Viana",NA,NA,"20815","auto",NA,NA,"2007","04","10",NA,NA,NA,NA,NA
"416","2019-11-21 14:39:50-03","UFJF","CESJ","55300","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","J.M. Silva; G.C.Vasconcellos","6396","2008","04","10","América do Sul","Brasil",NA,NA,"Arbusto, 1m, pétalas alvas com nervuras avermelhadas.","CESJ055300","Angiosperma",NA,"(D.Don) Cogn.","Tatuapeva",NA,"Paraná","-48.9911003112793","-24.6571998596191",NA,NA,"Adrianópolis","R. Goldenberg",NA,NA,"49901","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"417","2019-11-21 14:39:50-03","UFJF","CESJ","47748","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","G. Hatschbach; M. Hatschbach","73599","2002","08","18","América do Sul","Brasil",NA,NA,"Arbusto, 2m, untuoso ao tacto. Campo cerrado; margem do córrego.","CESJ047748","Angiosperma",NA,"(D.Don) Cogn.","Serra do Cabral, entre os rios Embalassaia e Preto.",NA,"Minas Gerais","-44.1721992492676","-17.7574996948242",NA,NA,"Joaquim Felício","R. Goldenberg",NA,NA,"37503","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"418","2019-11-21 14:39:50-03","UFJF","CESJ","64757","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L.L. Justino; S.M. Souza","87","2014","07","07","América do Sul","Brasil",NA,NA,"Arbusto, 1 m alt. no interior de mata. Solo úmido, com nascentes. Flores alvas.","CESJ064757","Angiosperma",NA,"(D.Don) Cogn.","Campus da UFJF, Lago dos Manacás.",NA,"Minas Gerais","-43.3502998352051","-21.7642002105713",NA,NA,"Juiz de Fora","L.L. Justino",NA,NA,"36144","auto",NA,NA,"2014","07","22",NA,NA,NA,NA,NA
"419","2019-11-21 14:39:50-03","UFJF","CESJ","51343","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","M.A. Clemente","23","2008","06","15","América do Sul","Brasil",NA,NA,"Árvore com cerca de 1,5, com flores com estames amarelos e brancos.","CESJ051343","Angiosperma",NA,"(D.Don) Cogn.",NA,NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,"Lima Duarte","C.N. Matozinhos",NA,NA,"30417","auto",NA,NA,"2008","07","08",NA,NA,NA,NA,NA
"420","2019-11-21 14:39:50-03","UFJF","CESJ","24423","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Krieger; M.C. Brügger; Orlando","CESJ24423","1988","10","10","América do Sul","Brasil",NA,NA,"Arbusto, no campo arenoso e alto. com frutos submaturos.","CESJ024423","Angiosperma",NA,"(D.Don) Cogn.",NA,NA,"Minas Gerais",NA,NA,NA,NA,"Bom Jardim","S.M.S. Verardo",NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"421","2019-11-21 14:39:50-03","UFJF","CESJ","37396","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","M.O.D. Pivari","15","2001","08",NA,"América do Sul","Brasil",NA,NA,"Árvore, ca. 3,5m. Presente em borda da trilha, às margens do rio Santa Bábara, local de muita luminosidade. Pétalas branca-roseadas, cálice esverdeado, estames amarelos e róseos.","CESJ037396","Angiosperma",NA,"(D.Don) Cogn.",NA,NA,"Minas Gerais",NA,NA,NA,NA,"Santa Bábara do Monte Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-21 14:39:50-03","UFJF","CESJ","60578","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L.L. Justino; D.R. Gonzaga; G.A. Souza; M.R.M. Silva","08","2012","09","29","América do Sul","Brasil",NA,NA,"Arbusto ca. 1,5 m. Frutos capsulares maduros. Ao lado da trilha.","CESJ060578","Angiosperma",NA,"(D.Don) Cogn.","Trilha da Água Amarela, -22.01291S, -43.86288W.",NA,"Minas Gerais","-44.441333","-22.02475",NA,NA,"Rio Preto","L.L. Justino",NA,NA,NA,NA,"-44.441333","-22.02475","2012","09","29",NA,NA,NA,NA,NA
