"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"243","2008-05-27 22:02:00-03","MO","MOBOT","1532731","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee","1990","10","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 39326","Santa Cruz","Andrés Ibáñez","8 km SSE of Cotoca on road to Paurito. Flat, remnant patch of nearly undisturbed semideciduous subtropical forest with many Chaco elements","-62.96666","-17.81666","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","1533027","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee","1997","12","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 47518","Santa Cruz","Cordillera","Between new highway from Santa Cruz to Camiri and the railroad at turnoff to Paliza, 45 km S of turnoff from Santa Cruz--Samaipata highway","-63.2","-18.29166","525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","1534405","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee","1994","12","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 45922","Santa Cruz","Andrés Ibáñez","Quebrada Quitachiyú, 14 km ENE of Cotoca, 3.5 km SSE of Cotoca--Puerto Pilas highway on road to El Espino","-62.85","-17.73333","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","1534537","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee","1999","11","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 50667","Santa Cruz","Manuel Maria Caballero","5 km (by air) SW of Comarapa on gravel road to Chilón, 4.5 km (by road) from highway at Comarapa","-64.55833","-17.94166","1775.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2013-02-13 05:33:00-02","MO","MOBOT","1535324","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee|Mario Saldias P.","1988","2","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 36249","Santa Cruz","Florida","3 km S of Matoral on road to Vallegrande. Level arid valley bottom, with columnar cacti","-64.21666","-18.13333","1425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","1535483","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee","1990","10","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 39485","Santa Cruz","Andrés Ibáñez","5 km N of Cotoca. Disturbed subtropical semideciduous forest with chaco elements","-63","-17.7","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","1535612","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee","1988","2","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 36265","Santa Cruz","Andrés Ibáñez","3 km SE of Cotoca. Level plain, the soil fine sand and silt, with Chaco scrub and low forest","-62.96666","-17.78333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","1536830","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee","1998","1","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 47737","Santa Cruz","Florida","9.5 km (by road) NNE from turnoff to Pampa Grande, 8 km (by air) N of Pampa Grande, along río Los Negros in canyon with highway from Mairana to Comarapa","-64.1","-18.01666","1250.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2014-04-04 05:51:00-03","MO","MOBOT","1551469","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Rodolfo Vásquez|et al.","1999","2","4","South America","Peru",NA,NA,NA,NA,NA,NA,"Griseb.","Jon Ricketson (MO)","Vásquez Martínez 25932","Amazonas","Bagua","Pongo de Rentema Bosque del valle seco del Marañón","-78","-5.5","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"252","2012-04-12 05:10:00-03","MO","MOBOT","1598032","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alfredo F. Fuentes","1995","11","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (USZ)","Fuentes Claros 1315","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km al E de la ciudad de Santa Cruz, campamento La Pascana WCS","-61.78333","-17.06666","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2016-11-15 05:15:00-02","MO","MOBOT","1598035","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Antonio C. Krapovickas|Aurelio Schinini","1983","5","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Krapovickas 39221","Tarija","Gran Chaco","7 km N de Villa Montes, camino Camiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2013-03-09 05:41:00-03","MO","MOBOT","1598037","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","G. Navarro","1993","1","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","G. Navarro (BOLV)","Navarro Sánchez 1654","Santa Cruz",NA,"Cordillera. Bañados del Izozog. Estanacia Cachari. Bosque ripario de los brazos del río Parapeti",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2012-04-07 05:12:00-03","MO","MOBOT","1598044","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Carlos Saravia T.|et al.","1993","4","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Schinini (CTES)","Saravia Toledo 11819","Chuquisaca","Luis Calvo","Centro El Salvador-CIMBOC, Puesto El Huare. Represa Cardozo II","-63.16666","-20.66666","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","1598046","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Israel G. Vargas C.|et al.","1994","10","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","I. G. Vargas (USZ)","Vargas Caballero 3575","Santa Cruz","Chiquitos","Valle de Tucabaca a 20 km al O de la localidad de Santo Corazon, tramo entre la Cal y Campamento Los Murcielagos","-59.05","-18.08333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","1598047","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Martha Villegas|M. Curaripe","1992","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","G. Navarro (BOLV)","Villegas Coimbra 265","Santa Cruz","Cordillera","Isiporenda, 10 km al W","-62.73333","-19.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","1598048","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","J.R.I. Wood","1996","9","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Wood 11450","Santa Cruz","Florida","20 km N of Los Negros on road to Amboro Park",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2009-02-05 03:32:00-02","MO","MOBOT","1719712","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Israel G. Vargas C.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","I. G. Vargas '95; M. Nee '96","Vargas Caballero 3412","Santa Cruz","Chiquitos","Río Tucabaca, 20 km al NE de Santiago de Chiquitos. Llanura no inundada, bosque seco con curupaú (Anadenanthera colubrina) y el estrato herbaceo con Ananas cf. ananasoides.","-59.45","-18.2","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2013-06-25 13:59:00-03","MO","MOBOT","1719720","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Israel G. Vargas C.|S. Ortiz","1998","9","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","I. G. Vargas '96","Vargas Caballero 3199","Santa Cruz","Chiquitos","Pozo del Tigre, 135 km al este de la ciudad de Santa Cruz, propiedad de la empresa ABAFA, alrededores del campamento principal.","-61.95","-17.5666667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"261","2009-05-07 12:07:00-03","MO","MOBOT","1719724","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","R.E. Fries","1902","4","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","Foster's 1958 Catalog notes file","Fries 1670",NA,NA,"Chaco, Fortim Crevaux prope Rio Pilcomayo, in silvis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"262","2008-05-27 22:02:00-03","MO","MOBOT","1719733","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","R.E. Fries","1902","4","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Fries 1623",NA,NA,"Chaco, Fortim Crevaux prope Rio Pilcomayo, in silvis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2010-04-23 20:53:00-03","MO","MOBOT","2444708","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Múlgura de Romero, M. E., //","Morrone 909","Misiones","General Manuel Belgrano","Ruta Nac. 14, 33 km de Bernardo de Irigoyen, camino a Tobuna","-53.81666","-26.4","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","1751721","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","J. Caballero|et al.","1999","12","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","J.Caballero (USZ)","Caballero 34","Chuquisaca","Hernando Siles","Puesto Yerbabuenal, a 7 km. de la Hacienda Sipoperenda. Parcela permanente 500m.x 20 m. Bosque subhumano semideciduo, en piso inferior de la selva Tucumano Boliviano, Suelos franco arenoso, con pisonia ambigua, Chrysophyllum gonocarpum, Myrcianthes pungens, Capparis flexuosa, Ocotea puberula.","-63.92972","-20.40027","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2014-04-04 05:51:00-03","MO","MOBOT","1759864","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Rodolfo Vásquez|Rocío Rojas","2000","3","21","South America","Peru",NA,NA,NA,NA,NA,NA,"Griseb.","Jon Ricketson (MO)","Vásquez Martínez 26493","Amazonas","Bongará","Jasán. Aserradero, Bosque secundario. Borde de carretera","-77.9725","-5.89277","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12"
"266","2010-01-28 22:47:00-02","MO","MOBOT","1853540","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","N. Helme","1993","12","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Helme 122","La Paz","Franz Tamayo",". a deciduo, cerro Yanamayo, 5 Kms al E de la Hacienda Ubito, valle del río Ubito, 40 Kms N de Apolo","-68.45","-14.4","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","1853558","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","N. Helme","1993","12","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","N. Helme","Helme 109","La Paz","Franz Tamayo",". Bosque semideciduo, a deciduo, cerro Yanamayo, 5 Kms al E de la Hacienda Ubito, valle del río Ubito, 40 Kms N de Apolo","-68.45","-14.4","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-20 05:53:00-03","MO","MOBOT","1854732","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","F. Canqui|Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|L. Cayola|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|Antonio Álvarez|Mario Álvarez","2003","2","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (USZ)","Canqui Magne 151","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, arroyo Pintata. A 742 m del campamento en dirección SW aproximadamente a 60 minutos saliendo del camino y subiendo por el arroyo Asilla.","-68.53525","-14.4726667","818.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","4"
"269","2020-08-21 17:07:00-03","MO","MOBOT","1859657","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L. Cayola|et al.","2003","2","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Cayola Pérez 144","La Paz","Franz Tamayo","Parque Nacional Madidi, camino Apolo-Asariamas, Arroyo Pintata entrando hora y media desde Sipia. Parcela Permanente V.","-68.5425","-14.4652778","880.00000000","1015.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-05","4"
"270","2020-08-21 17:12:00-03","MO","MOBOT","1859714","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L. Cayola|et al.","2003","2","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (USZ)","Cayola Pérez 147","La Paz","Franz Tamayo","Parque Nacional Madidi, camino Apolo-Asariamas, Arroyo Pintata entrando hora y media desde Sipia. Parcela Permanente V.","-68.5425","-14.4652778","880.00000000","1015.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-05","4"
"271","2009-10-14 20:08:00-03","MO","MOBOT","2110996","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Rosa Degen","1995","10","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Degen 3386","Presidente Hayes",NA,"Camino a Carlos Pfannel 45 Km de la ruta Trans Chaco Bosque de Quebracho colorado que rodea el rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2011-03-16 23:03:00-03","MO","MOBOT","2189553","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","O. Popoff|G. Cuadrado","1992","10","22","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Schinini, A., //","Popoff 1220","Chaco","1 de Mayo","Ruta 11, 2 km. después de la entrada a Margarita Belén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2011-02-22 06:39:00-03","MO","MOBOT","2190249","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","F. Biganzoli|Paola Peralta|G. Márquez","2004","1","29","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Biganzoli, F.","Biganzoli 1748","Misiones","Concepción","Estancia de Elsa Prates sobre el río Uruguay. Bosque en galería río Uruguay","-55.52916","-28.1125","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2018-05-17 05:28:00-03","MO","MOBOT","2194164","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Renée H. Fortunato|María E. Múlgura|A. Martínez","1990","11","26","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Fortunato, R. H.","Fortunato 1735","Chaco","Bermejo","Alrededores de Puerto Las Palmas.","-58.66666","-27.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2018-05-17 05:28:00-03","MO","MOBOT","2295221","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|Andres E. Johnson|M.A. Romero","2002","3","14","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Múlgura de Romero, M.E.","Múlgura 3320","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-i, alrededores de la casa, sendero.","-54.11666","-25.96666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2011-02-27 08:09:00-03","MO","MOBOT","2295228","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Angel L. Cabrera|Silvia M. Botta","1980","11","18","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Cabrera 32099","Jujuy","Ledesma","Parque Nacional Calilegua","-64.83333","-23.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2012-04-07 05:12:00-03","MO","MOBOT","2295260","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Aurelio Schinini|Carlos Saravia T.|Robert Neumann","1997","10","30","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Schinini, A., //","Schinini Cacace 32984","Salta","Orán","Finca San Andrés. Administración Las Juntas",NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2010-04-24 08:31:00-03","MO","MOBOT","2343758","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Osvaldo Morrone|Norma B. Deginani|Sandra S. Aliscioni","2001","11","27","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Múlgura de Romero, M. E.","Morrone 4154","Salta","Grl. José de San Martín","27-32 km de Ruta Nac. 34 camino a La Porcelana (Yacimiento Chango Grande), Sa. de San Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2011-03-29 21:24:00-03","MO","MOBOT","2406446","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","G.F. Scarpa","2003","1","5","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Scarpa, G. F., 02/","Scarpa 559","Salta","Rivadavia","Santa Victoria Este","-62.7","-22.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2016-11-15 05:15:00-02","MO","MOBOT","2489598","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Antonio C. Krapovickas|Carmen L. Cristóbal","1992","12","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.","Schinini, A., //","Krapovickas 44294","Boquerón",NA,"Col. Menno, Ea. Fehr, 68 km NE de Filadelfia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-23 19:07:00-03","MO","MOBOT","2551355","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","J. Uzquiano|et al.","2005","3","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Uzquiano Espinoza 28","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina y Gallesia integrifolia. Parcela Permanente N. 9 (1 ha). Plantas secadas en campo.","-68.6936111","-14.5466666","940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","1"
"282","2020-07-24 10:59:00-03","MO","MOBOT","2566649","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","J. Uzquiano|et al.","2005","3","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Uzquiano Espinoza 98","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina, Oxandra spintana. Parcela Permanente N. 10 (1 ha). Plantas secadas en campo.","-68.69","-14.5413889","1030.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","1"
"283","2016-12-17 05:24:00-02","MO","MOBOT","2588996","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","D. Choque A.|L. Cayola|A. T. Fernández C.|Noel Cuevas|Evert Cuevas","2005","3","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Choque Ajata 66","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Noroeste de Apolo,","-68.6859166","-14.5549167","1036.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","3"
"284","2016-12-17 05:24:00-02","MO","MOBOT","2598460","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","D. Choque A.|L. Cayola|A. T. Fernández C.|B. Joly|Noel Cuevas|Evert Cuevas","2005","3","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Choque Ajata 109","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Noroeste de Apolo.","-68.6936389","-14.5329723","916.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-05","3"
"285","2016-06-06 10:36:00-03","MO","MOBOT","2598467","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","D. Choque A.|L. Cayola|Ericka Llanos|Noel Cuevas|Evert Cuevas","2005","3","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Choque Ajata 118","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. NW de Apolo.","-68.6926389","-14.5473611","916.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-06","3"
"286","2020-08-18 06:40:00-03","MO","MOBOT","2700057","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Gerardo Jove|Remberto Jove|C. Pérez","2005","5","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Araujo-M (LPB)","Campos Villanueva 18","La Paz","Franz Tamayo","Parque Nacional Madidi. Norte de Apolo,","-68.5658611","-14.3250556","660.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","4"
"287","2020-08-18 06:49:00-03","MO","MOBOT","2700172","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Gerardo Jove|Remberto Jove|C. Pérez","2005","5","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Araujo-Murakami (LPB)","Campos Villanueva 29","La Paz","Franz Tamayo","Parque Nacional Madidi. Norte de Apolo,","-68.5658611","-14.3250556","660.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","5"
"288","2020-08-18 08:10:00-03","MO","MOBOT","2700409","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Remberto Jove|C. Pérez","2005","6","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Araujo-M (LPB)","Campos Villanueva 91","La Paz","Franz Tamayo","Parque Nacional Madidi. Norte de Apolo,","-68.5668334","-14.3325","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","4"
"289","2016-12-17 05:24:00-02","MO","MOBOT","2703248","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A. T. Fernández C.|L. Cayola|J. Uzquiano|Pepe Sevillanos|Guzmán Jove","2005","5","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB), 08/","Fernández Choque 3","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Azariamas al Norte de Apolo.","-68.5558056","-14.3313611","796.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","3"
"290","2014-11-06 20:16:00-02","MO","MOBOT","2776312","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","J. Balcázar","1994","10","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","R.L. Liesner (MO)","Balcázar S. 70","Santa Cruz","Manuel Maria Caballero","Saipina. Abra del Vilcar Estancia  El Junco 6 km al E linea recta de Saipina.","-64.525","-18.08333","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
