"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"111","2013-07-03 10:46:03-03","EBDA","BAH","7358","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"M. Messias Santos","120","1984","07",NA,"Brasil","Bahia","Mucuri","Estrada Teixeira de Freitas/Prado.","-39.5508","-18.0864",NA,"Arbusto com 50 cm de altura; flor branca, fruto cápsula, pilosa. Exsudato látex. Frequência média.",NA,NA,"G. C. P. Pinto Marli Lima","28",NA,NA,"78440","auto",NA,NA,"1986","08",NA,NA,NA,NA,NA,NA,NA
"112","2019-12-12 15:31:41-03","UFABC","HUFABC","000914","PreservedSpecimen","Plantae","Angiospermas",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Romanus, P C","263","2006","11",NA,"Brasil","Piauí","Pavussú","caatinga, entorno de área rural sem saneamento básico","-43.222778","-7.965833",NA,"arbusto de aproximadamente 1,5 metro; flores brancas de aproximadamente 1,5cm; latex branco; valor medicinal (odotológico: aplicar a seiva sobre a cárie)","HUFABC000914","HUFABC000914","L.R. Lima",NA,NA,NA,NA,NA,"-43.222778","-7.965833","2006","12",NA,NA,NA,NA,NA,NA,NA
"113","2019-10-09 11:14:02-03","UFBA","ALCB","75606","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","calyptrodontus","Cnidoscolus calyptrodontus","Fern.Casas","holotipo","Guedes, ML; Rigueira, D; Alunos de Botânica III","12986","2006","12","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Vila Ventura","-41.016667","-11.666667",NA,"de ca 50cm. Folhas membranáceas com pêlos urticantes. Inflorescência com flores brancas. Frutos imaturos tricocas.","ALCB000068","ALCB000068","Casas, FJF","09",NA,NA,NA,NA,"-41.016667","-11.666667","2007","11","22",NA,NA,NA,NA,NA,NA
"114","2019-10-09 11:14:02-03","UFBA","ALCB","75819","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","calyptrodontus","Cnidoscolus calyptrodontus","Fern.Casas","isótipo","Guedes, ML; Carvalho, G; Santos, JS; Valadão, RM","13174","2006","12","Southern America","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Entorno do Parque Sete Passagens, Água Branca Ponto 225","-40.583056","-11.381111",NA,"com pêlos urticantes, com látex branco. Folhas membranáceas. Inflorescência com flores brancas.","ALCB000075","ALCB000075","Casas, FJF","23","547","547",NA,NA,"-40.583056","-11.381111","2007","11","22",NA,NA,NA,NA,NA,NA
"115","2019-10-09 11:14:02-03","UFBA","ALCB","07732","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","halteris","Cnidoscolus halteris","Fern.Casas","holotipo","Grupo Pedra do Cavalo","25","1980","05","Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Vale dos rios Paraguaçu e Jacuipe., Barragem de Bananeiras","-39.083333","-12.533333",NA,"planta espinhosa, ca. 1,5 m de altura. Folhas trilobadas. Flores alvas.","ALCB000074","ALCB000074","Casas, JF",NA,"40","40",NA,NA,"-39.083333","-12.533333","2006","02",NA,NA,NA,NA,NA,NA,NA
"116","2019-10-09 11:14:02-03","UFBA","ALCB","20526","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Guedes, ML; Queiroz, LP de","1364","1987","10","Southern America","Brasil","Bahia","Itaberaba","Paraguaçu, a 27 Km de Itaberaba","-40.3","-12.516667",NA,"suculento e espinhoso. Aculeos incolores. Flor de cor alva.","ALCB051139","ALCB051139","Casas, JF","09",NA,NA,NA,NA,"-40.3","-12.516667","2006","02",NA,NA,NA,NA,NA,NA,NA
"117","2019-10-09 11:14:02-03","UFBA","ALCB","023949","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Bandeira, FP","121","1993","01","Southern America","Brasil","Bahia","Brejo do Burgo",NA,NA,NA,NA,"ereta, flores alvas. Folhas coriaceas, discolores; espinhos urticantes; latéx branco, frutos imaturos verdes.","ALCB051141","ALCB051141","Casas, JF","09",NA,NA,NA,NA,NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"118","2019-10-09 11:14:02-03","UFBA","ALCB","08608","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Guedes, ML","294","1981","06","Southern America","Brasil","Bahia","Paulo Afonso","Nordeste, Margem esquerda de São José indo para Pulo Afonso","-38.216667","-9.4",NA,"suculento, espinhoso de mais ou menos 1,5 metro de altura, caule e folhas pilosas e espinhosas, de inflorescências terminais de flores alvas.","ALCB051144","ALCB051144","Guedes, ML","20",NA,NA,NA,NA,"-38.216667","-9.4","1981","06",NA,NA,NA,NA,NA,NA,NA
"119","2019-10-09 11:14:02-03","UFBA","ALCB","081146","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Grupo Pedra do Cavalo","1079",NA,NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul","-39.083333","-12.533333",NA,"pelos urticantes; folhas membranáceas e trilobadas.",NA,NA,"Casas, JF",NA,NA,NA,NA,NA,"-39.083333","-12.533333","2006","02",NA,NA,NA,NA,NA,NA,NA
"120","2019-10-09 11:14:02-03","UFBA","ALCB","62793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Guedes, ML; Xavier, AB; Queiroz, EP","10412","2003","08","Southern America","Brasil","Bahia","Araci","Nordeste, entre Arací e Jorrinho","-38.966667","-11.333333",NA,"de ca. 1m. de altura, látex alvo, com pêlos urticantes. Folhas membranáceas, discolores. Inflorescência terminal , flores alvas.","ALCB051143","ALCB051143","Casas, JF","15",NA,NA,NA,NA,"-38.966667","-11.333333","2006","02",NA,NA,NA,NA,NA,NA,NA
"121","2019-10-09 11:14:02-03","UFBA","ALCB","66377","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Castro, MS de; Pigozzo, CM","s/n","2002","01","Southern America","Brasil","Bahia","Canudos","Nordeste, Reserva Biológica de Canudos - Biodiversitas","-38.988056","-9.942778",NA,"de ca 2m.látex alvo. Folhas cartáceas. Flores alvas; arbustiva arbórea","ALCB051137","ALCB051137","Casas, JF",NA,NA,NA,NA,NA,"-38.988056","-9.942778","2006","02",NA,NA,NA,NA,NA,NA,NA
"122","2019-10-09 11:14:02-03","UFBA","ALCB","88550","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Guedes, ML; Gomes, FS; Alunos de Botânica III","14764","2009","04","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Caminho para a Cachoeira do Vieira","-40.497222","-11.162778",NA,"de ca 30 cm de altura, látex leitoso. Folhas cartáceas, discolores, pêlos urticantes. Inflorescência com flores de corola branca. Fruto imaturo verde.","ALCB051145","ALCB051145","Guedes, ML","20","645","645",NA,NA,"-40.497222","-11.162778","2009","06",NA,NA,NA,NA,NA,NA,NA
"123","2019-10-09 11:14:02-03","UFBA","ALCB","95419","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Guedes, ML; Gomes, FS; Alunos de Botânica Econômica","17204","2010","06","Southern America","Brasil","Bahia","Sobradinho","Baixo Médio São Francisco, Entrada para a subida do Morro do Serrote","-40.807778","-9.390556",NA,"ca. 2 m alt. Folhas cartáceas, com pêlos urticantes. Frutos imaturos, verdes.","ALCB051142","ALCB051142","Gomes, FS","05","398","398",NA,NA,"-40.807778","-9.390556","2010","07",NA,NA,NA,NA,NA,NA,NA
"124","2019-10-09 11:14:02-03","UFBA","ALCB","07734","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Grupo Pedra do Cavalo","225","1980","06","Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Barragem de Bananeiras","-39.083333","-12.533333",NA,"ca. de 2,5 metros de altura; folhas, com cinco lobos urticantes e flores alvas.","ALCB051138","ALCB051138","Casas, JF",NA,NA,NA,NA,NA,"-39.083333","-12.533333","2006","02",NA,NA,NA,NA,NA,NA,NA
"125","2019-10-09 11:14:02-03","UFBA","ALCB","08146","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K.Hoffm.",NA,"Grupo Pedra do Cavalo","1079",NA,NA,"Southern America","Brasil","Bahia","Cachoeira","Vale dos Rios Paraguaçu e Jacuípe","-38.9557991027832","-12.6183004379272",NA,"Subarbusto com pelos urticantes; folhas membranáceas e trilobadas.","ALCB051140","ALCB051140",NA,NA,NA,NA,"26884","auto",NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"126","2019-10-09 11:14:05-03","UFBA","ALCB","047179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Santos, JJ dos; Gouveia, EP de","7257","2000","06","Southern America","Brasil","Bahia","Xique-Xique","Irecê, Empreendimento 'Brasil 2000'do Empreendedor-TOC Agricola SA","-42.689167","-10.678889",NA,"de ca. 80 cm., caule aculeos urticantes, látex alvo. Folhas membranáceas, discolores. Inflorescência terminal, com flores urceolada, alvas. Frutos imaturos verdes, com espinhos urticantes. Comum.","ALCB051269","ALCB051269","Guedes, ML","17",NA,NA,NA,NA,"-42.689167","-10.678889","2000","06",NA,NA,NA,NA,NA,NA,NA
"127","2019-10-09 11:14:05-03","UFBA","ALCB","16414","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Noblick, LR","3608","1985","03","Southern America","Brasil","Bahia","Iaçu","Paraguaçu, Fazenda Suibra","-40.116667","-12.716667",NA,"Urticante e latescente com flores de corolas brancas e frutos verdes de pelos urticantes.; Caatinga","ALCB051243","ALCB051243",NA,"12",NA,NA,NA,NA,"-40.116667","-12.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-09 11:14:05-03","UFBA","ALCB","57924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Teixeira, AFR","12","2000","02","Southern America","Brasil","Bahia","Barra","Médio São Francisco","-43.133333","-11.083333",NA,"Látex branco. Folhas discolores, urticantes. Flores Brancas.","ALCB051245","ALCB051245","Pinto, GCP","04",NA,NA,NA,NA,"-43.133333","-11.083333","2000","06",NA,NA,NA,NA,NA,NA,NA
"129","2019-10-09 11:14:06-03","UFBA","ALCB","16694","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens urens","(L.) Arthur",NA,"Noblick, LR","4092","1985","07","Southern America","Brasil","Bahia","Riachão do Jacuípe","Paraguaçu, 13 Km ao sudeste da cidade. Br 324","-39.816667","-11.366667",NA,"Latescente e urticante, ca de 70 - 80 cm de altura. Corolas brancas e frutos verdes. Comuns nas aberturas da caatinga.; Caatinga","ALCB051149","ALCB051149","Casas, JF","10",NA,NA,NA,NA,"-39.816667","-11.366667","2006","02",NA,NA,"urens",NA,NA,NA,NA
"130","2019-10-09 11:14:05-03","UFBA","ALCB","113054","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Costa, TF; Alunos de Botânica Econômica","21164","2014","01","Southern America","Brasil","Bahia","Jaguarari","Piemonte da Diamantina, Juacema,à 94 Km da cidade de Juazeiro.","-39.15","-10.25",NA,"Herbácea com pêlos urticantes, látex leitoso. Folhas membranáceas, discólores. Inflorescência, panícula de cimas. Botões esverdiados. Flores alvas. Fruto imaturo verde, espinescentes.","ALCB051254","ALCB051254","Guedes, ML","12",NA,NA,NA,NA,"-39.15","-10.25","2014","03",NA,NA,NA,NA,NA,NA,NA
"131","2019-10-09 11:14:05-03","UFBA","ALCB","133250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Oliveira, MAJ de; Lopes, EB; Alunos de Botânica Paisagismo","30482","2018","06","Southern America","Brasil","Bahia","Milagres","Recôncavo Sul, Acima da Igreja do Morro São Cristóvão.","-40.441111","-13.460833",NA,"Látex leitoso. Espinescente e pêlos urticantes. Folhas lobadas. Flores alvas. Frutos cápsulas.","ALCB052905","ALCB052905","Guedes, ML","15","600","600",NA,NA,"-40.441111","-13.460833","2018","07",NA,NA,NA,NA,NA,NA,NA
"132","2019-10-09 11:14:06-03","UFBA","ALCB","08426","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens urens","(L.) Arthur",NA,"Grupo Pedra do Cavalo","1079","1981","02","Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Mata de B. Bananeiras","-39.083333","-12.533333",NA,"pelos urticantes, folhas membranáceas trilobadas, com flores terminais alvas.","ALCB051233","ALCB051233","Moreira, GC","18",NA,NA,NA,NA,"-39.083333","-12.533333","2004","02",NA,NA,"urens",NA,NA,NA,NA
"133","2019-10-09 11:14:05-03","UFBA","ALCB","134351","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Alunos de Botânica Econômica","31030","2018","10","Southern America","Brasil","Bahia","Uauá","Serra do Jerônimo.","-39.556111","-10.208333",NA,"latescente, com pêlos urticantes. Inflorescência com flores alvas.","ALCB059126","ALCB059126","Guedes, ML","19","84","84",NA,NA,"-39.556111","-10.208333","2019","06",NA,NA,NA,NA,NA,NA,NA
"134","2019-10-09 11:14:05-03","UFBA","ALCB","72772","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Alunos do PROLE","12206",NA,NA,"Southern America","Brasil","Bahia","Mata de São João","Litoral Norte. Praia do Forte.","-38.2991981506348","-12.5303001403809",NA,"Herbácea: látex branco, pêlos urticantes. Folhas membranáceas. Inflorescência com flores alvas. Frutos imaturos verdes, com pêlos urticantes.","ALCB051246","ALCB051246","Guedes, ML",NA,NA,NA,"47329","auto",NA,NA,"2006","06",NA,NA,NA,NA,NA,NA,NA
"135","2019-10-09 11:14:05-03","UFBA","ALCB","104568a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Oliveira, DSC de; Melo, E; et al.","19468","2012","03","Southern America","Brasil","Paraíba","Alagoa Nova","Fazenda Capim - açú","-35.75830078125","-7.07082986831665",NA,"Herbácea: látex branco. Folhas membranáceas, pêlos urticantes. Flores alvas. Frutos imaturos.","ALCB051238","ALCB051238","Guedes, ML","06","339","339","9304","auto",NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA
"136","2019-10-09 11:14:05-03","UFBA","ALCB","11612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"s.col.","s/n",NA,NA,"Southern America","Brasil",NA,NA,"Minas, Goiás, de quase todo o Brasil e de outros países da América tropical oriental",NA,NA,NA,"é urticante","ALCB015725","ALCB015725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-10-09 11:14:05-03","UFBA","ALCB","02043","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Costa, AL","s/n","1969","12","Southern America","Brasil","Bahia","Érico Cardoso","Chapada Diamantina, Fazenda Bom Jesus","-42.113611","-13.272222",NA,NA,"ALCB051242","ALCB051242","Moreira, GC","07",NA,NA,NA,NA,"-42.113611","-13.272222","2004","02",NA,NA,NA,NA,NA,NA,NA
"138","2019-10-09 11:14:05-03","UFBA","ALCB","022560","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Salgado, OA","382","1984","05","Southern America","Brasil","Pernambuco","Cabrobó","Estrada que liga Terra Nova a BR 428","-39.3","-8.5",NA,"ca de 1,2 metros de altura, látex leitoso, flor branca com fruto.; Estepe arbórea aberta, Caatinga.","ALCB051240","ALCB051240","Bautista, HP; Pinto, GCP","22",NA,NA,NA,NA,"-39.3","-8.5","1984","10",NA,NA,NA,NA,NA,NA,NA
"139","2019-10-09 11:14:05-03","UFBA","ALCB","028741","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML","3867","1996","07","Southern America","Brasil","Bahia","Salvador","Dunas do Abaeté.","-38.35","-12.215556",NA,"Com ca. de 1m de altura. Folhas simples. Flores com corola alva. Frutos tricoca, imatura de cor verde.; Dunas. Substrato arenoso.","ALCB051253","ALCB051253","Laurênio, A","06",NA,NA,NA,NA,"-38.35","-12.215556","1999","05",NA,NA,NA,NA,NA,NA,NA
"140","2019-10-09 11:14:05-03","UFBA","ALCB","026679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML","s/n","1994","09","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667",NA,"ca de 1,50 metros de altura latescente, com pelos eretos. Folhas membranáceas. Fruto tricoca.","ALCB051241","ALCB051241","Moreira, GC","18",NA,NA,NA,NA,"-38.5","-12.966667","2004","02",NA,NA,NA,NA,NA,NA,NA
"141","2019-10-09 11:14:05-03","UFBA","ALCB","049606","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Pacheco, LM; Cabral, L","7563","1997","11","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Projeto Cedro III. Parcela III","-39.016667","-16.266667",NA,"latescente e com pêlos urentes de 70-80cm de altura. Inflorescência do tipo dicásio, flores alvas e frutos tricoca de cor verde.; Área antropizada com reflorestamento de Eucalyptus.",NA,NA,"Guedes, ML","06",NA,NA,NA,NA,"-39.016667","-16.266667","2000","12",NA,NA,NA,NA,NA,NA,NA
"142","2019-10-09 11:14:05-03","UFBA","ALCB","101396","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS","18584","2011","06","Southern America","Brasil","Bahia","Salvador","Trobogy.","-38.5","-12.966667",NA,"com pêlos urticantes, látex leitoso. Folhas membranáceas com pêlos urticantes. Frutos imaturos verdes.","ALCB051252","ALCB051252","Guedes, ML","06",NA,NA,NA,NA,"-38.5","-12.966667","2011","10",NA,NA,NA,NA,NA,NA,NA
"143","2019-10-09 11:14:05-03","UFBA","ALCB","108458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Hurbath, F; Roque, N; Vieira, TL; Stadnik, A; Alves, M; Ogasawara, HA","530","2013","04","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Várzea da Onça. Caminho para o Ventura.","-41.009167","-11.691944",NA,"ca. 1m. Folhas discolores. Flores alvas. Látex alvo. Fruto verde.","ALCB051232","ALCB051232","Hurbath, F","20","808","808",NA,NA,"-41.009167","-11.691944","2013","06",NA,NA,NA,NA,NA,NA,NA
"144","2019-10-09 11:14:05-03","UFBA","ALCB","108665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"PROUFBA","33","2012","07","Southern America","Brasil","Bahia","Salvador","UFBA- Campus Ondina.","-38.5","-12.966667",NA,"ca 1,15m, folhas levemente discolores, caule bastante piloso, flor branca, frutos verde.","ALCB051236","ALCB051236","Campos, L","05",NA,NA,NA,NA,"-38.5","-12.966667","2013","05",NA,NA,NA,NA,NA,NA,NA
"145","2019-10-09 11:14:05-03","UFBA","ALCB","111197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Gomes, FS; Kelmo, F; et al.","20954","2013","07","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, dunas de São Francisco do Conde.","-37.783333","-11.55",NA,"Frutos tricocos, espinescentes.","ALCB051251","ALCB051251","Guedes, ML","19",NA,NA,NA,NA,"-37.783333","-11.55","2013","11",NA,NA,NA,NA,NA,NA,NA
"146","2019-10-09 11:14:05-03","UFBA","ALCB","120219","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Kelmo, F; et al.","23347","2015","02","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte","-37.35","-11.45",NA,"com pêlos urticantes, alvos. Folhas membranáceas, trilobadas. Inflorescência com flores alvas. Frutos imaturos.","ALCB051255","ALCB051255","Guedes, ML","26",NA,NA,NA,NA,"-37.35","-11.45","2015","04",NA,NA,NA,NA,NA,NA,NA
"147","2019-10-09 11:14:05-03","UFBA","ALCB","121540","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Costa, MA; Gomes, FS","23875","2015","08","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Mangue Seco.","-37.783333","-11.55",NA,"com látex leitoso, pêlos urticantes. Inflorescência com botões esverdeados e pêlos alvos. Fruto tricoca.","ALCB003929","ALCB003929","Guedes, ML","09",NA,NA,NA,NA,"-37.783333","-11.55","2015","08",NA,NA,NA,NA,NA,NA,NA
"148","2019-10-09 11:14:05-03","UFBA","ALCB","124882","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Alunos de Botânica Econômica","24783","2016","04","Southern America","Brasil","Bahia","Porto Seguro","Trancoso","-39.05","-16.433333",NA,"com pêlos urticantes, látex lleitoso. Folhas membranáceas, discolores. Inflorescência com flores em botões.","ALCB027309","ALCB027309","Guedes, ML","29",NA,NA,NA,NA,"-39.05","-16.433333","2016","09",NA,NA,NA,NA,NA,NA,NA
"149","2019-10-09 11:14:05-03","UFBA","ALCB","125514","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Alunos de Botânica BIOC05","24855","2016","05","Southern America","Brasil","Bahia","Conde","Litoral Norte, Barra do Tariri.","-37.6","-11.8",NA,"com pêlos urticantes. Folhas membranáceas, lobadas. Inflorescência com flores alvas. Frutos verdes.","ALCB031094","ALCB031094","Guedes, ML","29",NA,NA,NA,NA,"-37.6","-11.8","2016","12",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-09 11:14:05-03","UFBA","ALCB","133318","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Alunos de Botânica Econômica","30549","2018","06","Southern America","Brasil","Bahia","Araci","Fazenda Mulungu.","-38.955","-11.334722",NA,"látex leitoso, pêlos urticantes. Folhas membranáceas, lobadas. Inflorescência com flores alvas. Fruto cápsula.","ALCB052973","ALCB052973","Guedes, ML","28","257","257",NA,NA,"-38.955","-11.334722","2018","09",NA,NA,NA,NA,NA,NA,NA
"151","2019-10-09 11:14:05-03","UFBA","ALCB","134400","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Guedes, ML; Alunos de Botânica BIOC05","31080","2018","11","Southern America","Brasil","Bahia","Casa Nova","Pau de Colher.","-40.966667","-9.15",NA,"com látex leitoso, pêlos urticantes. Inflorescência com flores em botões alvos.","ALCB059176","ALCB059176","Guedes, ML","09",NA,NA,NA,NA,"-40.966667","-9.15","2019","06",NA,NA,NA,NA,NA,NA,NA
"152","2020-05-19 10:29:56-03","UFBA","ALCB","139101","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Silva, WJ de J; Alunos de Botânica BIOC05","66","2019","12","Southern America","Brasil","Bahia","Salvador","Campus Universitário de Ondina .","-38.504444","-13.0575",NA,"látex leitoso e pelos urticantes. Folhas membranáceas, discolores, Inflorescência com flores alvas. Frutos imaturos, tricoca.","ALCB071067",NA,"Alunos de Botânica BIOC05","19",NA,NA,NA,NA,"-38.504444","-13.0575","2019","12",NA,NA,NA,NA,NA,NA,NA
"153","2019-10-09 11:14:05-03","UFBA","ALCB","16328","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Noblick, LR; Britto, IC; Castro, CA","2139","1982","11","Southern America","Brasil","Bahia",NA,"Área de controle da Caríba metais","-38.313056","-12.493056",NA,"latescente de 0,5 - 1,0 metro de altura, pelos urticantes e corola alva.","ALCB051239","ALCB051239","Noblick, LR","23",NA,NA,NA,NA,"-38.313056","-12.493056","1989","04",NA,NA,NA,NA,NA,NA,NA
