"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus"
"51","2020-12-21 16:12:13-03","MBM","MBM","391282","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Caxambu, M.G.","2013","11","28","Southern America","Brazil",NA,NA,"Erva ereta, heliófita. Capítulos verdes.; Relevo: ondulado - Vegetação: Estepe (campos gerais).","MBM391282",NA,NA,"Cham. & Schltdl.","Barboza, E.","4931","Paraná","Tibagi","Sitio Sete Quedas","-50.261278","-24.584222","1087","1087","MBM391282","2014","04",NA,NA,NA,"-50.261278","-24.584222",NA,NA,NA,NA
"52","2020-12-21 16:12:13-03","MBM","MBM","391289","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Caxambu, M.G.","2013","11","28","Southern America","Brazil",NA,NA,"Erva ca. 0.80m, heliófita. Flores roxas.; Relevo: ondulado - Vegetação: Estepe (campos gerais).","MBM391289",NA,NA,"Cham. & Schltdl.","Barboza, E.","4937","Paraná","Tibagi","Sitio Sete Quedas","-50.261278","-24.584222","1094","1094","MBM391289","2014","04",NA,NA,NA,"-50.261278","-24.584222",NA,NA,NA,NA
"53","2020-12-21 16:12:13-03","MBM","MBM","405354","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Lozano, E.D.","2013","12","18","Southern America","Brazil",NA,NA,"Herbácea, 70 cm, flores alvas, campo semi-hidromórfico.; Campos Gerais.","MBM405354",NA,NA,"Cham. & Schltdl.","Cardozo, A.L.","2413","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.991917","-25.247556",NA,NA,"MBM405354","2016",NA,NA,NA,NA,"-49.991917","-25.247556",NA,NA,NA,NA
"54","2020-12-21 16:12:13-03","MBM","MBM","416556","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2018","11","20","Southern America","Brazil",NA,NA,"Erva; inflorescência esverdeada.; Estepe Gramíneo-lenhosa (campo de altitude subtropical).","MBM416556",NA,NA,"Cham. & Schltdl.","Barboza, E.","3213","Paraná","Balsa Nova","São Luiz do Purunã","-49.638889","-25.469444","1190","1190",NA,"2019","02","05",NA,NA,"-49.638889","-25.469444",NA,NA,NA,NA
"55","2020-12-21 16:12:13-03","MBM","MBM","416691","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Marinero, F.; Fiuza, F.; Fiuza, F.","2018","04","17","Southern America","Brazil",NA,NA,"Herbácea 1,3 m; frutos passados bege.; Estepe gramíneo-lenhosa","MBM416691",NA,NA,"Cham. & Schltdl.","Marinero, F.","655","Paraná","Castro","Propriedade particular","-50.148889","-24.776111","1170","1170",NA,"2019","10","17",NA,NA,"-50.148889","-24.776111",NA,NA,NA,NA
"56","2020-12-21 16:12:13-03","MBM","MBM","406241","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Ferreira, P.C.; Ariati, V.; Pfeffer, R.A.; Ariati, V.; Pfeffer, R.A.","2016","02","08","Southern America","Brazil",NA,NA,"Herbácea, 0,30m; flores alvas; abundante.; Campo de Altitude.","MBM406241",NA,NA,"Cham. & Schltdl.","Ferreira, P.C.","115","Santa Catarina","Campo Alegre","Serra do Quiriri, Trilha para o Morro da Antena","-48.941389","-26.019167","1423","1423","MBM406241","2016","02","25",NA,NA,"-48.941389","-26.019167",NA,NA,NA,NA
"57","2020-12-21 16:12:13-03","MBM","MBM","68002","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hatschbach, G.","1981","01","14","Southern America","Brazil",NA,NA,NA,"MBM068002",NA,NA,"Cham. & Schltdl.","Hatschbach, G.","43503","Paraná","Balsa Nova","Rod. BR-277, 2km L do Rio Papagaios","-49.6356010437012","-25.5839004516602",NA,NA,"MBM068002",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:12:13-03","MBM","MBM","122651","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Silva, J.M.; Zelma, F.J.; Zelma, F.J.","1985","11","06","Southern America","Brazil",NA,NA,NA,"MBM122651",NA,NA,"Cham. & Schltdl.","Pedersen, T.M.","30","Paraná","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,"MBM122651",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:12:13-03","MBM","MBM","132363","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Ferrucci, M.S.; et al.; et al.","1985","01","19","Southern America","Brazil",NA,NA,NA,"MBM132363",NA,NA,"Cham. & Schltdl.","Ferrucci, M.S.","245","Paraná","Balsa Nova","Serra São Luís, Rod. BR-277","-49.6356010437012","-25.5839004516602",NA,NA,"MBM132363",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:12:13-03","MBM","MBM","9727","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hatschbach, G.","1968","12","27","Southern America","Brazil",NA,NA,NA,"MBM009727",NA,NA,"Cham. & Schltdl.","Constance, L.","20655","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,"MBM009727",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:12:13-03","MBM","MBM","301174","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Scheer, M.B.; Mocochinski, A.Y.; Mocochinski, A.Y.","2000","12","21","Southern America","Brazil",NA,NA,"Herbácea rosulada, 60 cm.; Local sem sombreamento. Refúgio Altomontano. Encosta.","MBM301174",NA,NA,"Cham. & Schltdl.","Mocochinski, A.Y.","119","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Pico Tucum","-49.0553016662598","-25.3055992126465","1700","1700","MBM301174","2004","08",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:12:13-03","MBM","MBM","35938","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hatschbach, G.","1960","11","26","Southern America","Brazil",NA,NA,NA,"MBM035938",NA,NA,"Cham. & Schltdl.","Constance, L.","7502","Paraná","Campo Largo","Serra São Luís","-49.5283012390137","-25.4585990905762",NA,NA,"MBM035938",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:12:13-03","MBM","MBM","35937","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hertel, R.","1948","01","06","Southern America","Brazil",NA,NA,NA,"MBM035937",NA,NA,"Cham. & Schltdl.","Hatschbach, G.","203","Paraná","Campo Largo","Serra São Luís do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,"MBM035937",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:12:13-03","MBM","MBM","396051","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","13","Southern America","Brazil",NA,NA,"Folhas verdes com espinhos castanhos. Inflorescência alva.; Floresta Ombrófila Mista. Em campo.","MBM396051",NA,NA,"Cham. & Schltdl.","Barboza, E.","2223","Paraná","Palmas","Refúgio de Vida Silvestre de Campos de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"MBM396051","2015","04","14","46666","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:12:13-03","MBM","MBM","395912","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","10","Southern America","Brazil",NA,NA,"Folhas verdes. Inflorescência alva.; Floresta Ombrófila Mista. Em campo.","MBM395912",NA,NA,"Cham. & Schltdl.","Barboza, E.","2080","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM395912","2015","04","14","35166","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:12:13-03","MBM","MBM","75054","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Oliveira, P.I.","1982","01","21","Southern America","Brazil",NA,NA,NA,"MBM075054",NA,NA,"Cham. & Schltdl.","Hatschbach, G.","309","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM075054",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:12:13-03","MBM","MBM","161887","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Imaguire, N.","1971","01","20","Southern America","Brazil",NA,NA,NA,"MBM161887",NA,NA,"Cham. & Schltdl.","Imaguire, N.","2561","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM161887",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:12:13-03","MBM","MBM","233968","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Silva, J.M.; O.S. Ribas, O.S.; Barboza, E.; O.S. Ribas, O.S.; Barboza, E.","1998","12","29","Southern America","Brazil",NA,NA,NA,"MBM233968",NA,NA,"Cham. & Schltdl.","Hatschbach, G.; Cordeiro, J.","2785","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM233968",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:12:13-03","MBM","MBM","262905","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hoehne, W.","1941","12","02","Southern America","Brazil",NA,NA,NA,"MBM262905",NA,NA,"Cham. & Schltdl.","Hoehne, W.","s.n.","São Paulo","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,"MBM262905",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"70","2015-09-04 04:46:33-03","MNHN","RECOLNAT_MNHN_P","P03255991","PreservedSpecimen",NA,"Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Riedel",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255991' target='other'> <mi>dwc_moreinfo</mi></a>","P03255991",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03255991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-04 04:46:33-03","MNHN","RECOLNAT_MNHN_P","P03255990","PreservedSpecimen",NA,"Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Smith, L.B.|Klein, R.M.","1964","12","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255990' target='other'> <mi>dwc_moreinfo</mi></a>","P03255990",NA,NA,"Cham.",NA,NA,"Santa Catarina","Água Doce","3km north-west of Hercilópolis.","-51.53333","-26.78333",NA,NA,"P03255990_01",NA,NA,NA,NA,NA,NA,NA,NA,"13630",NA,NA
"72","2015-09-04 04:46:33-03","MNHN","RECOLNAT_MNHN_P","P03255992","PreservedSpecimen",NA,"Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Riedel",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255992' target='other'> <mi>dwc_moreinfo</mi></a>","P03255992",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03255992_01",NA,NA,NA,NA,NA,NA,NA,NA,"1406",NA,NA
"73","2015-09-04 04:46:33-03","MNHN","RECOLNAT_MNHN_P","P03255993","PreservedSpecimen",NA,"Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Glaziou, A.","1894","11","12",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255993' target='other'> <mi>dwc_moreinfo</mi></a>","P03255993",NA,NA,"Cham.",NA,NA,NA,NA,"Brésil: Goyaz, sommet du Morro das Melancias, près du Rio Paranauá ad du Rio Torto.",NA,NA,NA,NA,"P03255993_01",NA,NA,NA,NA,NA,NA,NA,NA,"21476",NA,NA
"74","2015-09-04 04:46:33-03","MNHN","RECOLNAT_MNHN_P","P03255994","PreservedSpecimen",NA,"Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Smith, L.B.|Hatschbach, G.|Klein, R.M.","1965","1","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255994' target='other'> <mi>dwc_moreinfo</mi></a>","P03255994",NA,NA,"Cham.",NA,NA,"Paraná","Balsa Nova","Serra de São Luiz by the Rodovia de Café.","-49.66667","-25.5","1100",NA,"P03255994_01",NA,NA,NA,NA,NA,NA,NA,NA,"14439",NA,NA
"75","2015-09-04 04:46:33-03","MNHN","RECOLNAT_MNHN_P","P03255996","PreservedSpecimen",NA,"Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Riedel",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255996' target='other'> <mi>dwc_moreinfo</mi></a>","P03255996",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03255996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-09-04 04:46:33-03","MNHN","RECOLNAT_MNHN_P","P03255995","PreservedSpecimen",NA,"Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Reitz|Klein","1965","12","12",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255995' target='other'> <mi>dwc_moreinfo</mi></a>","P03255995",NA,NA,"Cham.",NA,NA,"Paraná","Balsa Nova","Serra de São Luiz.","-49.6356010437012","-25.5839004516602",NA,NA,"P03255995_01",NA,NA,NA,"27346","auto",NA,NA,NA,"17456",NA,NA
"77","2020-12-11 11:31:38-03","UFMG","BHCB","61190","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hoenhe, W","1941","12","02","Southern America","Brasil",NA,NA,NA,"BHCB057747","Dicotyledon",NA,NA,NA,"s.n.","São Paulo","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,"BHCB057747",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:31:38-03","UFMG","BHCB","102343","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Ribas, OS; Cordeiro, J; Barbosa, E","1998","01","14","Southern America","Brasil",NA,NA,NA,"BHCB057748","Dicotyledon",NA,NA,NA,"2266","Santa Catarina","Campo Alegre","Serra do Quiriri, Rio dos Alemães.","-49.2655982971191","-26.1924991607666",NA,NA,"BHCB057748","2020","11",NA,"37493","auto",NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:17:50-03","UFPR","UPCB","4684","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hatschbach, G.","1962","12","06",NA,"Brasil",NA,NA,"Flor creme. Campo..","UPCB0034704",NA,NA,"Cham.","Constance, L.","9566","Paraná","Balsa Nova","Campina da Cascavel","-49.6356010437012","-25.5839004516602",NA,NA,"UPCB0034704",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:17:50-03","UFPR","UPCB","55328","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Mattos, A.","1951","01","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.","Constance, L.",NA,"Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1959","07",NA,"35166","auto",NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:17:50-03","UFPR","UPCB","2163","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Mattos, A.","1951","01","15",NA,"Brasil",NA,NA,NA,"UPCB0034693",NA,NA,"Cham.","Constance, L.",NA,"Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"UPCB0034693","1959","07",NA,"35166","auto",NA,NA,NA,NA,NA,NA
"82","2021-02-11 17:17:50-03","UFPR","UPCB","51533","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Reitz, R.","1958","01","09",NA,"Brasil",NA,NA,"Erva, com flores brancas. Campo. Alt. 1300m..",NA,NA,NA,"Cham.","Constance, L.","6028","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,"1958","01","01","37493","auto",NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:17:50-03","UFPR","UPCB","2120","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Reitz, R.","1958","01","09",NA,"Brasil",NA,NA,"Erva, com flores brancas. Campo. Alt. 1300m..","UPCB0034694",NA,NA,"Cham.","Constance, L.","6028","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"UPCB0034694","1958","01","01","37493","auto",NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:17:50-03","UFPR","UPCB","64285","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Kozera, C.","2005","11","01",NA,"Brasil",NA,NA,"Herbácea, folhas basais rosuladas, flores esverdeadas, campo seco..","UPCB0034700",NA,NA,"Cham.","Hatschbach, G.","2479","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,"UPCB0034700","2006","01","01","27346","auto",NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:17:50-03","UFPR","UPCB","37688","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Goldenberg, R.","1999","03","12",NA,"Brasil",NA,NA,"Herbácea 20-70cm, capítulos com frutos. Vegetação sobre afloramento rochoso..","UPCB0034698",NA,NA,"Cham.","Guimarães, O.A.","478","Paraná","Campo Largo","Serra de São Luiz do Purunã, próximo ao Cristo Redentor","-49.5283012390137","-25.4585990905762",NA,NA,"UPCB0034698","1999","04",NA,"53742","auto",NA,NA,NA,NA,NA,NA
"86","2021-02-11 17:17:50-03","UFPR","UPCB","49458","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Scheer, M.B.","2003","11","14",NA,"Brasil",NA,NA,"Refúgio vegetacional altomontano. Alt.: 1690m s.n.m...","UPCB0034695",NA,NA,"Cham.","Scheer, M.B.","638","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Pico Tucum","-49.0553016662598","-25.3055992126465",NA,NA,"UPCB0034695","2004","07",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:17:50-03","UFPR","UPCB","76246","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Krieger, L.","1970","12","28",NA,"Brasil",NA,NA,"Em campo, flores esverdeadas.","UPCB0034699",NA,NA,"Cham.","Soldati, M. R.","9790","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"UPCB0034699","1978","03","13","46557","auto",NA,NA,NA,NA,NA,NA
"88","2012-04-13 09:53:00-03","MO","MOBOT","2454414","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Lyman B. Smith|Roberto M. Klein","1964","12","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cham.",NA,"Smith 13630","Santa Catarina",NA,"Agua Doce. Campos de Palmas, 3 km NW of Herciliópolis, campo",NA,NA,"1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2012-04-13 09:53:00-03","MO","MOBOT","3195138","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Per Dusén","1915","1","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cham.","P. Dusen","Dusén s.n.","Paraná",NA,"Perrinha, in campo.",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-15 15:28:24-03","UNESP-RC","HRCB","35325","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hoehne, W.","1941","12","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.","Hoehne, W.",NA,"São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Riedel, --",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Apiales","Cham.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","2535240","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Reitz & Klein, --","1960","12","21","South America","Brazil",NA,NA,NA,"US03075070",NA,"Apiales","Cham.",NA,"10465","Santa Catarina",NA,"Morro do Campo Alegre, São Francisco do Sul.",NA,NA,"1200",NA,"US03075070_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","2557898","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","L. Smith, R. M. Klein & G. Hatschbach","1965","1","16","South America","Brazil",NA,NA,NA,"US03075067",NA,"Apiales","Cham.",NA,"14568","Paraná",NA,"Mun. Pirai do Sul: Rocky campo and boggy brook, Serra das Furnas.","-49.87","-24.43","1100","1200","US03075067_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","2557896","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","L. Smith, R. M. Klein & G. Hatschbach","1965","1","14","South America","Brazil",NA,NA,NA,"US03075068",NA,"Apiales","Cham.",NA,"14439","Paraná",NA,"Mun. Balsa Nova: Serra de São Luiz by the Rodovia de Café.","-49.67","-25.5","1100",NA,"US03075068_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","1280758","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","P. K. Dusén","1911","11","26","South America","Brazil",NA,NA,NA,"US03075072",NA,"Apiales","Cham.",NA,"13453","Paraná",NA,"Serrinha.",NA,NA,NA,NA,"US03075072_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","2571018A","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Reitz & Klein, --","1965","12","12","South America","Brazil",NA,NA,NA,"US03075065",NA,"Apiales","Cham.",NA,"17456","Paraná",NA,"Serra de São Luiz, Balsa Nova.",NA,NA,"1100",NA,"US03075065_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","2453596","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","L. Smith & R. M. Klein","1965","1","22","South America","Brazil",NA,NA,NA,"US03075066",NA,"Apiales","Cham.",NA,"14964","Paraná",NA,"Mun. Lapa: Campo, rock outcrop, bog, and forest, Fazendinha, Rio Passa Dois, 12-15 km southwest of Lapa.","-49.73","-25.8","900","1000","US03075066_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","2557782","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","L. Smith & R. M. Klein","1964","12","5","South America","Brazil",NA,NA,NA,"US03075069",NA,"Apiales","Cham.",NA,"13630","Santa Catarina",NA,"Mun. Agua Doce: Campo and bog, Campos de Palmas, 3 km northwest of Herciliópolis.","-51.53","-26.78","1100","1200","US03075069_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2268674","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Reitz & Klein, --","1958","1","9","South America","Brazil",NA,NA,NA,"US03075071",NA,"Apiales","Cham.",NA,"6028","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre.",NA,NA,"1300",NA,"US03075071_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"100","2020-10-15 09:53:48-03","UFPR","EFC","17027","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Caxambu, M.G. et al.","2013","02","28",NA,"Brasil",NA,NA,"Erva heliófita, ereta, ca. 1 m. Flores verdes. Em área de várzea próxima ao cerrado. Relevo: suave-ondulado. Vegetação: Formação Pioneira com Influência Flúvio-lacustre (várzeas) __COMMOM_NAME__: Caraguatá","EFC017027",NA,NA,"Cham.","Cordeiro, J. & Barboza, E.","4572","Paraná","Tuneiras do Oeste","Cerrado Alterado","-52.7583","-23.9131","503","503",NA,"2014","04",NA,NA,NA,"-52.7583","-23.9131",NA,NA,NA,NA
"101","2019-12-09 17:29:18-03","UFPR","EFC","14424","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Völtz, R.R.; Santos, G.H.","2014","05","02",NA,"Brasil",NA,NA,"Erva rosulada, abundante nos campos; frutos velhos. __COMMOM_NAME__: Caraguatá","EFC014424",NA,NA,"Cham.","Völtz, R.R.","636","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, morro Camapuã","-48.8557","-25.2557","1680","1680",NA,"2015","10","03",NA,NA,"-48.8557","-25.2557",NA,NA,NA,NA
"102","2019-12-09 17:29:18-03","UFPR","EFC","17026","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Caxambu, M.G. et al.","2013","06","28",NA,"Brasil",NA,NA,"Erva ereta, heliófita. Capítulos verdes. Relevo: ondulado. Vegetação: estepe (Campos Gerais) __COMMOM_NAME__: Caraguatá","EFC017026",NA,NA,"Cham.","Barbosa, E.","4931","Paraná","Tibagi","Sítio Sete Quedas","-50.2611","-24.5842","1087","1087",NA,"2014","04",NA,NA,NA,"-50.2611","-24.5842",NA,NA,NA,NA
