"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"150","2019-10-09 11:13:51-03","UFBA","ALCB","98799","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Gomes, FS; Guedes, ML; Costa, AS","893","2011","Southern America","Brasil","Litoral Norte, Subaúma. No fundo do povoado",NA,"ca. 3 m alt. Folhas coriáceas, discolores. Frutos imaturos verdes e maduros laranja.; Restinga arbustiva.","ALCB037119","ALCB037119","Guedes, ML; Gomes, FS","01","28","Bahia","Entre Rios","-37.774444","-12.240278","3","2011","11",NA,"-37.774444","-12.240278","3",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-09 11:13:51-03","UFBA","ALCB","98934","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18069","2010","Southern America","Brasil","Região Metropolitana Salvador, Cabula Mata do 19 BC. Ponto 04",NA,"de ca 3 m de altura. Folhas cartáceas, discolores. Frutos vermelhos.","ALCB037115","ALCB037115","Costa-Lima, JL","02","04","Bahia","Salvador","-38.5","-12.966667",NA,"2012","09","11","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-10-09 11:13:51-03","UFBA","ALCB","98965","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18100","2011","Southern America","Brasil","Região Metropolitana Salvador, Cabula, Mata do 19 BC. parcela nº 7",NA,"de ca 4 m de altura. Folhas cartáceas, discolores. Material estéril.","ALCB037144","ALCB037144","Costa-Lima, JL","03","12","Bahia","Salvador","-38.5","-12.966667",NA,"2013","07","09","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-10-09 11:13:51-03","UFBA","ALCB","99282","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18309","2011","Southern America","Brasil","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu",NA,"Ca. 1,5 m alt. Folhas cartáceas, discolores. Flores imaturas verdes.; Área antropizada.","ALCB008581","ALCB008581","Costa-Lima, JL","05","15","Bahia","Candeias","-38.5","-12.760833",NA,"2013","07","09","-38.5","-12.760833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-10-09 11:13:51-03","UFBA","ALCB","99283","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18324","2011","Southern America","Brasil","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu",NA,"Ca. 3 m alt. Folhas cartáceas, discolores. Botões verdes. Frutos imaturos verdes, quando maduros vermelhos.; Área antropizada.","ALCB008578","ALCB008578","Costa-Lima, JL","05","16","Bahia","Candeias","-38.486944","-12.781667","15","2012","09","11","-38.486944","-12.781667","15",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-09 11:13:51-03","UFBA","ALCB","99285","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18281","2011","Southern America","Brasil","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu",NA,"Folhas discolores. Frutos imaturos verdes passando a laranja e depois vermelho.; Área antropizada.","ALCB008579","ALCB008579","Guedes, ML","05","15","Bahia","Candeias","-38.498611","-12.758889","7","2011","05",NA,"-38.498611","-12.758889","7",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-10-09 11:13:51-03","UFBA","ALCB","99286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18351","2011","Southern America","Brasil","Região Metropolitana Salvador, Ilha de Maré. Povoado de Bananeiras",NA,"Folhas coriáceas, discolores.; Área antropizada.","ALCB037167","ALCB037167","Costa-Lima, JL","06","12","Bahia","Salvador","-38.528611","-12.749722",NA,"2015","04","10","-38.528611","-12.749722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-10-09 11:13:51-03","UFBA","ALCB","047502","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Matheus Santos de Sá","s/n","1999","Southern America","Brasil","Região Metropolitana Salvador, Parque de Pituaçú",NA,"de ca. 2 m alt. Folhas cartáceas discolores. Flores cremes.; estádio secundário.","ALCB037178","ALCB037178",NA,"12",NA,"Bahia","Salvador","-38.65","-12.966667",NA,NA,NA,NA,"-38.65","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-09 11:13:51-03","UFBA","ALCB","66491","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Mattos Silva, LA; Turma de Sistemática de Fanerógamas","4683","2002","Southern America","Brasil","Litoral Sul, Comandatuba: Faz. Bolandeira",NA,"3m. Folhas discolores, face adaxial verde-escuro e abaxial verde-claro. Presença de estípulas ao longo do ramo. Botões florais amarelo-claro, com 5 pétalas.; Coleta feita na Borda da Restinga Arbórea, próximo ao mangue. Mata Atlântica","ALCB037128","ALCB037128","Costa-Lima, JL","12","10","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,"2013","07","09",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA
"159","2020-02-08 09:46:55-03","NBC","NL-BOTANY","L 0018060","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.","isotype","Martius CFP von",NA,NA,"Southern America","Brazil","Brazil",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200018060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0018060","NL-L0018060","A; Amaral Jr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"908126382",NA,NA,NA,NA
"160","2020-02-08 09:46:55-03","NBC","NL-BOTANY","L 0018061","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.","isotype","Martius CFP von",NA,NA,"Southern America","Brazil","Brazil",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200018061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0018061","NL-L0018061","A; Amaral Jr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"908126372",NA,NA,NA,NA
"161","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U 0076458","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Plowman TC; Carvalho AMV de",NA,"1983","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076458",NA,NA,"02","11","Bahia",NA,"-39.016667","-15.033333",NA,NA,NA,NA,"-39.016667","-15.033333",NA,"Magnoliopsidae",NA,NA,"Uw32372",NA,NA,NA,NA
"162","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275831","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Plowman TC; Carvalho AMV de",NA,"1983","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275831","NL-U1275831",NA,"02","11","Bahia",NA,"-39.016667","-15.033333",NA,NA,NA,NA,"-39.016667","-15.033333",NA,"Magnoliopsidae",NA,NA,"U 0106181",NA,NA,NA,NA
"163","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275832","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Harley RM; et al.",NA,"1974","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275832 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275832","NL-U1275832","Grey-Wilson C","04","01","Bahia",NA,"-39.016667","-14.25",NA,NA,NA,NA,"-39.016667","-14.25",NA,"Magnoliopsidae",NA,NA,"U 0106182",NA,NA,NA,NA
"164","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275830","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Harley RM; et al.",NA,"1977","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275830 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275830","NL-U1275830","Plowman TC","01","30","Bahia",NA,"-39","-14.266667",NA,NA,NA,NA,"-39.0","-14.266667",NA,"Magnoliopsidae",NA,NA,"U 0106180",NA,NA,NA,NA
"165","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275829","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Harley RM; et al.",NA,"1977","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275829 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275829","NL-U1275829","Plowman TC","01","30","Bahia",NA,"-39","-14.266667",NA,NA,NA,NA,"-39.0","-14.266667",NA,"Magnoliopsidae",NA,NA,"U 0106179",NA,NA,NA,NA
"166","2020-11-04 11:07:11-03","ESALQ","ESA","39471","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum",NA,NA,"Hatschbach, G.","57929.0","1992",NA,"Brasil",NA,NA,NA,"ESA039471","ESA039471",NA,"10","10","Minas Gerais","Leopoldina","-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,NA,NA,NA,NA,"26325","auto",NA,NA,NA,NA,NA
"167","2020-11-04 11:07:11-03","ESALQ","ESA","60828","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","A.St.-Hil.",NA,"Hatschbach, G. et al.","62416.0","1995",NA,"Brasil",NA,NA,NA,"ESA060828","ESA060828","Hensold, N.","05","07","Paraná","Jauru",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 10:55:25-03","ESALQ","ESA","136049","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"J.L. Costa-Lima","329.0","2011",NA,"Brasil",NA,NA,NA,"ESA136049",NA,NA,"02","03","Rio Grande do Norte","Extremoz","-35.307201385498","-5.70556020736694",NA,NA,NA,NA,NA,NA,NA,NA,"13555","auto",NA,NA,NA,NA,NA
"169","2020-11-04 10:55:25-03","ESALQ","ESA","136346","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"D.G. Oliveira","379.0","2012",NA,"Brasil",NA,NA,NA,"ESA136346",NA,"L.A. Gomes","06","02","Sergipe","Brejo Grande","-36.4660987854004","-10.4294004440308",NA,"2020","06","12",NA,NA,NA,NA,"15456","auto",NA,NA,NA,NA,NA
"170","2020-11-04 10:55:25-03","ESALQ","ESA","136345","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"D.G. Oliveira","406.0","2012",NA,"Brasil",NA,NA,NA,"ESA136345",NA,"A.C.C. Silva","06","01","Sergipe","Pacatuba","-36.6514015197754","-10.4533004760742",NA,"2020","05","12",NA,NA,NA,NA,"19793","auto",NA,NA,NA,NA,NA
"171","2020-11-04 10:55:25-03","ESALQ","ESA","141623","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Souza, V.C. & Souza, D.P.C.","41346.0","2018",NA,"Brasil","Dunas no caminho para Cavalo Russo.",NA,"Arbusto, ca. 1,2 m alt.; flores creme.","ESA141623",NA,"Souza, V.C.","11","30","Alagoas","Marechal Deodoro","-35.8950004577637","-9.710280418396",NA,"2018","11","30",NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA
"172","2021-04-04 13:43:10-03","UFPI","TEPB","10348","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"G.C. Pereira Pinto","38/85","1985",NA,"Brasil","Rio Vermelho",NA,"Arvoreta com comunidade de sebe natural. Flores brancas e frutos maduros vermelhos",NA,NA,"J. Kuijt","04","18","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,"1982","01","01",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"173","2020-06-12 12:04:31-03","UFPI","TEPB","27712","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Landim, M.F.","1504","2000",NA,"Brasil","Praia de arauna",NA,"Arbusto 2m alt,flores com pétalas creme Ambiente: Dunas costeiras <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"08","11","Sergipe","Aracaju","-37.0717010498047","-10.9111003875732",NA,NA,NA,NA,NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA
"174","2016-02-02 14:38:09-02","BGBM","B","B 10 0296286","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.","syntype","Sellow","s.n.",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100296286 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100296286","B100296286","J. L. Costa-Lima",NA,NA,NA,NA,NA,NA,NA,"2015","08","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-02-15 11:39:15-02","IPA","IPA","67965","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Lyra-Lemos, R.P.; Rodrigues, M.N.; Rodrigues, M.N.","8192","2004","Southern America","Brasil",NA,NA,"Árvore ca. 2,5m de altura, copa esgalhada, flores passadas, verdes; frutos verde-alaranjados","IPA0067965",NA,"Costa-Lima, J.L.","02","28","Alagoas","Marechal Deodoro","-35.8950004577637","-9.710280418396",NA,"2012","08","14",NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA
"176","2019-02-15 11:39:15-02","IPA","IPA","27220","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Lyra, R.P.; Andrade-Lima; Andrade-Lima","305","1981","Southern America","Brasil","Próximo a zona urbana, campo pedregoso.",NA,"Arbusto decumbente, fruto maduro vermelho.","IPA0027220",NA,"Plowman, T.","06","11","Alagoas","Cajueiro","-36.1535987854004","-9.3966703414917",NA,"1983",NA,NA,NA,NA,NA,NA,"10480","auto",NA,NA,NA,NA,NA
"177","2019-02-15 11:39:15-02","IPA","IPA","45029","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Ataíde, M.","45029","1972","Southern America","Brasil","Praia de Jatiuca.",NA,NA,"IPA0045029",NA,"Costa-Lima, J.L.","11","17","Alagoas","Maceió","-35.7352981567383","-9.6658296585083",NA,"2012","08","13",NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA
"178","2019-02-15 11:39:15-02","IPA","IPA","48529","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Lima, V.C.; Gallindo, F.; Gallindo, F.","115","1986","Southern America","Brasil","Divisa dos municípios Triunfo-Princesa Isabel. Mata de altitude. Solo argiloso bem drenado.",NA,"Árvore ca. 8 m alt. Frutos imaturos verdes-claros.","IPA0048529",NA,"Mendonça, J.O.; A.Amaral, J.r.","02","26","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,"1999","01","05",NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA
"179","2019-02-15 11:39:15-02","IPA","IPA","40442","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Gardner, G.","1255","1838","Southern America","Brasil","Near Piassabassú, banks of the Rio St. Francisco.",NA,"A shrub about 6 feet high.","IPA0040442",NA,"Plowman, T.","03",NA,"Alagoas",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-02-15 11:39:15-02","IPA","IPA","40443","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Gardner, G.","1253","1838","Southern America","Brasil","Near Maceió.",NA,"A shrub about 5 feet high.","IPA0040443",NA,"Plowman, T.","04",NA,"Alagoas",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-02-15 11:39:15-02","IPA","IPA","16837","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pinheiro, R.S.","1668","1971","Southern America","Brasil","Rod. Una-Olivença. Campo tipo restinga.",NA,"Planta de 4 m alt. Fl. branca, cálice verde.","IPA0016837",NA,"Plowman, T.","10","28","Bahia",NA,NA,NA,NA,"1978","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-02-15 11:39:15-02","IPA","IPA","23875","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Harley, R.M.","17632","1974","Southern America","Brasil","Coastal Zone. 65 km NE of Itabuna, at the mouth of the Rio de Contas on th N. bank opposite. Itacaré; high restinga forest with intermittent low restinga with flooded areas, overlying white sand. Alt. sea level.",NA,"Shrub to 3 m. Leaves coriaceus, mid-green above, pale beneath. Fruit green.","IPA0023875",NA,"Grey-Wilson, C.","04","01","Bahia",NA,"-39.016667","-14.25",NA,"1975",NA,NA,"-39.016667","-14.25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-02-15 11:39:15-02","IPA","IPA","64539","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Lima, M.P.M. de; et al.; et al.","357","1995","Southern America","Brasil","Fazenda do Bu, mata do bebedouro.",NA,"Arbusto da 3 m alt. Frutos imaturos verdes e maduros alaranjados.","IPA0064539",NA,"Loyola, B.","04","04","Bahia","Conde","-42.633333","-12.042778",NA,"2002","12","19","-42.633333","-12.042778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-02-15 11:39:15-02","IPA","IPA","51193","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Harley, R.M.","18422","1977","Southern America","Brasil","Coastal Zone. 65 km NE of Itabuna, at the mouth of the Rio de Contas on the N bank opposite Itacaré. High restinga forest. Alt. sea level.",NA,"Shrub to ca. 2 m Leves coriaceus, glossy mid-green above, pale beneath. Fruit green at first, turing purplish-black.","IPA0051193",NA,"Plowman, T.","01","30","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-02-15 11:39:15-02","IPA","IPA","68043","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Costa, J.; et al.; et al.","17","1995","Southern America","Brasil","Fazenda do Bu. Mata do bebedouro.",NA,"Árvore ca 5 m alt. Flores axilares com cálice verde e corola alva.","IPA0068043",NA,"Loyola, B.","12","15","Bahia","Conde","-37.6105995178223","-11.8135995864868",NA,"2002","12","19",NA,NA,NA,NA,"31737","auto",NA,NA,NA,NA,NA
"186","2019-02-15 11:39:15-02","IPA","IPA","64563","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Ferreira, M.C.; Jost, T.; Jost, T.","915","1996","Southern America","Brasil","Fazenda do Bu. Mata do bebedouro.",NA,"Arbusto ca. 2 m. Folhas semi-coriáceas discolores, glabras; botões floreais amarelos, flores cremes.","IPA0064563",NA,"Loyola, B.","03","21","Bahia","Conde","-37.6105995178223","-11.8135995864868",NA,"2002","12","19",NA,NA,NA,NA,"31737","auto",NA,NA,NA,NA,NA
"187","2019-02-15 11:39:15-02","IPA","IPA","49676","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Plowman, T.; Carvalho, A.M. de; Carvalho, A.M. de","12829","1983","Southern America","Brasil","Km 19 na estrada Ilhéus-Una. Sítio Cana Brava. Arboreal restinga near sea level.",NA,"Tree 8 m tall X 8 cm diameter growing in margin of arboreal restinga on white sandy soil. bark pale reddish brown, roughish with longitudinal and tranverse fissures, reddish within. Crown dense, hemispherical. Leaves dark green, shiny","IPA0049676",NA,"Plowman, T.","02","11","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,"1983",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"188","2019-02-15 11:39:15-02","IPA","IPA","49677","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Plowman, T.; Britto, I.C.; Britto, I.C.","13953","1985","Southern America","Brasil","Town of Itapoã. Near sea level.",NA,"Treelet 4,5 m tall growing in fenserow along small, unpaved sidestreet. Leaves dark green, slightly shiny, on upper surface with pale green midrib, light green, shiny, on lower surface. Immature fruits green.","IPA0049677",NA,"Plowman, T.","02","24","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,"1985",NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"189","2019-02-15 11:39:15-02","IPA","IPA","27781","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"dos Santos, T.S.","1488","1971","Southern America","Brasil","Vale do Rio Doce",NA,"Arvorezinha de 6 m de alt. Fl. amarelada.","IPA0027781",NA,"Loyola, B.","03","27","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,"2000","06","28",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"190","2019-02-15 11:39:15-02","IPA","IPA","14838","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Giulietti, A.M.","69","1968","Southern America","Brasil","Ponta de Pedra",NA,"Árvore ca. 5-6 m.","IPA0014838",NA,"Plowman, T.","02","19","Pernambuco","Goiana","-35.002498626709","-7.56056022644043",NA,"1981","02","05",NA,NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA
"191","2019-02-15 11:39:15-02","IPA","IPA","6670","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pickel, B.","922","1925","Southern America","Brasil","Nas capoeiras do monte.",NA,NA,"IPA0006670",NA,"Plowman, T.","02","19","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,"1985","06","01",NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA
"192","2019-02-15 11:39:15-02","IPA","IPA","46188","S","Plantae","Plantae",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Andrade-Lima","9078","1978","Southern America","Brasil","Área do Projeto Suape.",NA,NA,"IPA0046188",NA,"Loyola, B.","05","17","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,"1999","09","03",NA,NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA
"193","2020-12-20 21:16:56-03","UFV","VIC","41598","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Bovini, M.G.; et al.","3610",NA,NA,"Brasil","Monumento natural das Ilhas Cagarras",NA,"árvore, 5 metros, frequente no local, ciófila, folhas cartáceas, levemente discolores, botões alvos creme e flores alvas.","VIC041598","VIC041598",NA,NA,NA,"Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"194","2021-03-24 17:09:02-03","UFES","SAMES","1831","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Lopes,L.C.M.; Giaretta,A.O.;Ribeiro,M.","92","2010",NA,"Brasil","Itaúnas. Floresta de restinga seca pertubada (Matinha de Itaúnas).",NA,"Árvore de 3m de altura com frutos amarelos quando maduros.","SAMES01831",NA,"Costa-Lima,J.L.","01","15","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"2016","02","03",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"195","2021-03-24 17:09:02-03","UFES","SAMES","1842","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pereira,O.J.; Giaretta,A.O.","7951","2011",NA,"Brasil","Degredo. Restinga, formação aberta não inundável.",NA,"Planta com 3m de altura, fruto verde.","SAMES01842",NA,"Costa-Lima,J.L.","12","14","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,"2016","02","03",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
