"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","recordNumber","stateProvince","imagecode","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"1125","2019-11-27 13:50:05-03","UFS","ASE","34080","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Pimenta, KM","2014","09","23","Southern America","Brasil",NA,NA,"Árvore, com aproximadamente 9 metros, casca externa cinza e interna vermelha e grossa. Coordenadas em UTM do ponto central: E ( 0631111m) N ( 8785970m), n° do conglomerado: 139, n° da subunidade: 01, n° da subparcela : 8, n°da árvore","ASE0009797","Magnoliophyta",NA,NA,"DC.","648","Sergipe","ASE0009797","Carregosa, T","Lagarto","Solo úmido e argiloso, com matéria orgânica, vegetação arbórea,afloramento rochoso, vegetação arbórea, extrato médio.","-37.65","-10.918056",NA,NA,NA,NA,"-37.65","-10.918056","2015","06","10",NA,NA,NA,NA,NA,NA
"1126","2019-11-27 13:50:05-03","UFS","ASE","3484","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Lyra-Lemos, RP de; G. L. Esteves","1981","07","29","Southern America","Brasil",NA,NA,"Arbusto. Ca. 2. m. Flores amarelas. Frutos imaturos verdes. Independente; Arbusto. Ca. 2. m. Flores amarelas. Frutos imaturos verdes. Independente; Restinga, solo arenoso.","ASE0015043","Magnoliophyta",NA,NA,"DC.","674","Alagoas","ASE0015043",NA,"Coruripe","Em direção a Feliz Deserto","-36.298889","-10.215556",NA,NA,NA,NA,"-36.298889","-10.215556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2019-11-27 13:50:05-03","UFS","ASE","3612","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Viana, G","1985","03","21","Southern America","Brasil",NA,NA,"Árvore. Ca. 6. m. Flores amarelas, frutos imaturos verdes.; Árvore. Ca. 6. m. Flores amarelas, frutos imaturos verdes.; Restinga","ASE0015139","Magnoliophyta",NA,NA,"DC.","1105","Sergipe","ASE0015139","André Amorim","São Cristóvão","Campus Universitário","-37.099631","-10.925675",NA,NA,NA,NA,"-37.099631","-10.925675","1992",NA,NA,NA,NA,NA,NA,NA,NA
"1128","2019-11-27 13:50:05-03","UFS","ASE","3633","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Fuigueiredo, MA","1984","12","26","Southern America","Brasil",NA,NA,"Cerrado devastado.","ASE0026843","Magnoliophyta",NA,NA,"DC.","18","Sergipe","ASE0026843 ASE0026843_1","Amorim, AM","São Cristóvão",NA,"-37.206389","-11.014722","47","47",NA,NA,"-37.206389","-11.014722","2015",NA,NA,NA,NA,NA,NA,NA,NA
"1129","2019-11-27 13:50:05-03","UFS","ASE","34097","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Cardoso, DS; Andrade, RS","2015","04","15","Southern America","Brasil",NA,NA,"Arbusto com 3m, inflorescência amarela; Mata Atlântica","ASE0012336","Magnoliophyta",NA,NA,"DC.","441","Sergipe","ASE0012336","Cardoso, DS","Aracaju","APA Morro do Urubu","-37.03148","-10.529179",NA,NA,NA,NA,"-37.03148","-10.529179",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2019-11-27 13:50:05-03","UFS","ASE","3638","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Figueiredo, MA","1984","12","26","Southern America","Brasil",NA,NA,"Árvore. Ca. 4. m. Flores amarelas em racemos terminais.; Árvore. Ca. 4. m. Flores amarelas em racemos terminais.; Cerrado devastado","ASE0015159","Magnoliophyta",NA,NA,"DC.","18","Sergipe","ASE0015159","André Amorim","São Cristóvão",NA,"-37.206389","-11.014722","47","47",NA,NA,"-37.206389","-11.014722","1992",NA,NA,NA,NA,NA,NA,NA,NA
"1131","2019-11-27 13:50:05-03","UFS","ASE","36617","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Santos Neto, AM; Souza, JO; Nunes, SS; Felix, GJ","2015","12","21","Southern America","Brasil",NA,NA,"Árvore, 4 metros de altura, inflorecência racemosa do tipo racemo, flores amarelas.; Mata Atlântica","ASE0037100","Magnoliophyta",NA,NA,"DC.","54","Sergipe","ASE0037100","Santos Neto, AM","Santo Amaro das Brotas","PA Celso Furtado, Área de reserva legal do assentamento Celso Furtado.","-10.5259","-37.031","55","55",NA,NA,"-10.5259","-37.031","2016","01","28",NA,NA,NA,NA,NA,NA
"1132","2019-11-27 13:50:05-03","UFS","ASE","3684","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Viana, G","1984","01","31","Southern America","Brasil",NA,NA,"Árvore. Ca. 8. m. Flores amarelas vistosas.; Árvore. Ca. 8. m. Flores amarelas vistosas.; Capoeira de mata subperenifólia","ASE0015194","Magnoliophyta",NA,NA,"DC.","853","Sergipe","ASE0015194","M. Cláudia de Mamede","Salgado","Sítio Cipó Branco","-37.474722","-11.031944",NA,NA,NA,NA,"-37.474722","-11.031944","1992",NA,NA,NA,NA,NA,NA,NA,NA
"1133","2019-11-27 13:50:05-03","UFS","ASE","38996","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Moura, EO; Barbosa, JVM","2016","05","24","Southern America","Brasil",NA,NA,"Árvore ca. de 3m. Folhas discolores com face adaxial verde brilhante. Flores amarelas. Frutos imaturos verdes. Ocasional nas áreas mais secas.","ASE0040467","Magnoliophyta",NA,NA,"DC.","745","Rio Grande do Norte",NA,"Fracener, A","Baía Formosa","Área pertencente à Fazenda Estrela","-35.0308","-6.2032",NA,NA,NA,NA,"-35.0308","-6.2032","2016","06","24",NA,NA,NA,NA,NA,NA
"1134","2019-11-27 13:50:05-03","UFS","ASE","36423","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Machado, WJ; Araújo, CA; Santos, EA; Souza, AKJ","2014","01","23","Southern America","Brasil",NA,NA,"Arbusto 3 m. Flores com pétalas e estames amarelos.; Mata Atlântica","ASE0036839","Magnoliophyta",NA,NA,"DC.","1195","Sergipe","ASE0036839","Machado, WJ","Areia Branca","PARNA Serra de Itabaiana","-37.253","-10.4107",NA,NA,NA,NA,"-37.253","-10.4107","2014","01","23",NA,NA,NA,NA,NA,NA
"1135","2019-11-27 13:50:05-03","UFS","ASE","37160","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Machado, WJ; Machado, MJJ","2016","04","07","Southern America","Brasil",NA,NA,"Árvore 5m, flores com pétalas (5) e estames amarelos.; Areias brancas.","ASE0038119","Magnoliophyta",NA,NA,"DC.","1291","Sergipe","ASE0038119","Machado, WJ","Areia Branca","Parque Nacional Serra de Itabaiana ( PNSI)","-37.20212","-10.45173",NA,NA,NA,NA,"-37.20212","-10.45173","2016","04","07",NA,NA,NA,NA,NA,NA
"1136","2019-11-27 13:50:05-03","UFS","ASE","41023","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Dantas, TVP; Santana, JP","2018","12","06","Southern America","Brasil",NA,NA,"Arbusto, 2m, flores amarelas, folhas simples.; Mata Atlântica.","ASE0042553","Magnoliophyta",NA,NA,"DC.","137","Sergipe",NA,"Santana, JP","Capela","Povoado Terra Dura","-15.105548","-29.2607",NA,NA,NA,NA,"-15.105548","-29.2607","2019","01","06",NA,NA,NA,NA,NA,NA
"1137","2019-11-27 13:50:05-03","UFS","ASE","522","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Fonseca, MR","1978","01","11","Southern America","Brasil",NA,NA,"Arbusto. Folhas simples opostas.; Arbusto. Folhas simples opostas.; Restinga interna. Solo arenoso.","ASE0012886","Magnoliophyta",NA,NA,"DC.","ASE522","Sergipe","ASE0012886","Amorim, A","Santo Amaro das Brotas",NA,"-37.054167","-10.789167",NA,NA,NA,NA,"-37.054167","-10.789167","1992",NA,NA,NA,NA,NA,NA,NA,NA
"1138","2019-11-27 13:50:05-03","UFS","ASE","5413","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Guedes, M.L.","1989","12","12","Southern America","Brasil",NA,NA,"Árvore. Ca. 5. m. Folhas discolores com face abaxial serícea. Inflorescência com flores amarelas.; Árvore. Ca. 5. m. Folhas discolores com face abaxial serícea. Inflorescência com flores amarelas.; Mata","ASE0016111","Magnoliophyta",NA,NA,"DC.","2201","Pernambuco","ASE0016111","Guedes, M.L.","Recife","Mata de Dois Irmãos","-34.881111","-8.054167",NA,NA,NA,NA,"-34.881111","-8.054167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2019-11-27 13:50:05-03","UFS","ASE","5539","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Silva, LAM; S. C. de Sant'Ana; J. G. Jardim; E. B. dos Santos","1994","06","15","Southern America","Brasil",NA,NA,"Árvore. 3. m. Flores amarelo-ouro. Folhas com face adaxial com pilosidade ferrugínea.; Árvore. 3. m. Flores amarelo-ouro. Folhas com face adaxial com pilosidade ferrugínea.; Vegetação de restinga ou Dunas de 10m de altura.","ASE0016203","Magnoliophyta",NA,NA,"DC.","3032","Sergipe","ASE0016203","Viana, G","Estância","Rodovia que liga Abaís à BR-101., Cerca de 1km a oeste de Abaís.","-37.442136","-11.268711",NA,NA,NA,NA,"-37.442136","-11.268711","1995","12","13",NA,NA,NA,NA,NA,NA
"1140","2019-11-27 13:50:05-03","UFS","ASE","5651","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Jomar G. Jardim; Carvalho, AM de; S. C. Sant'Ana; Argolo, AJ; J","1993","10","08","Southern America","Brasil",NA,NA,"Árvore. Ca. 4,5. m. Folhas discolores com face adaxial verde e face abaxial dourada, mais freqüente nas folhas jovens. Flores com pétalas e glândulas amarelas, glândulas esverdeadas quando em botões.; Árvore. Ca. 4,5. m. Folhas disco","ASE0016273","Magnoliophyta",NA,NA,"DC.","317","Sergipe","ASE0016273","Viana, G","Estância","Praia do Abaís, Rodovia BR-101, no trecho Estãncia/Aracaju, entrada no km 10 à direita. 28km da BR-101.","-37.438056","-11.268611",NA,NA,NA,NA,"-37.438056","-11.268611","1995","12","18",NA,NA,NA,NA,NA,NA
"1141","2019-11-27 13:50:05-03","UFS","ASE","5808","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Farney, C","1991","11","18","Southern America","Brasil",NA,NA,"Arvoreta. 4. m. Folhas verdes, discolores, inflorescência com raque castanha. Flores com glândulas amarelas, corola jovem, amarela. Freqüente; Arvoreta. 4. m. Folhas verdes, discolores, inflorescência com raque castanha. Flores com gl","ASE0016380","Magnoliophyta",NA,NA,"DC.","2863","Sergipe","ASE0016380","Amorim, A","Santo Amaro das Brotas","8km após o terminal rodoviário de Aracaju.","-37.054167","-10.789167",NA,NA,NA,NA,"-37.054167","-10.789167","1992",NA,NA,NA,NA,NA,NA,NA,NA
"1142","2019-11-27 13:50:05-03","UFS","ASE","5942","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Landim, M","1994","03","20","Southern America","Brasil",NA,NA,"árvore. frutos imaturos.; árvore. frutos imaturos.; Restinga","ASE0016475","Magnoliophyta",NA,NA,"DC.","198","Sergipe","ASE0016475","Viana, G","Barra dos Coqueiros","área próxima ao Porto de SE","-37.038611","-10.908889",NA,NA,NA,NA,"-37.038611","-10.908889","1995","05",NA,NA,NA,NA,NA,NA,NA
"1143","2019-11-27 13:50:05-03","UFS","ASE","5945","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Landim, M","1995","03","20","Southern America","Brasil",NA,NA,"arbusto. 2. m. botões e flores com pétalas amarelas e frutos imatutos (verdes).; arbusto. 2. m. botões e flores com pétalas amarelas e frutos imatutos (verdes).; Restinga","ASE0016478","Magnoliophyta",NA,NA,"DC.","201","Sergipe","ASE0016478","Viana, G","Barra dos Coqueiros","área próxima ao Porto de SE","-37.038611","-10.908889",NA,NA,NA,NA,"-37.038611","-10.908889","1995","05",NA,NA,NA,NA,NA,NA,NA
"1144","2019-11-27 13:50:05-03","UFS","ASE","5950","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Landim, M","1995","03","13","Southern America","Brasil",NA,NA,"arbusto. 2. m. .; arbusto. 2. m. .; mata (beira de trilha)","ASE0016480","Magnoliophyta",NA,NA,"DC.","206","Sergipe","ASE0016480","G.V.Souza","Santa Luzia do Itanhy","Estrada para o Crasto, - entrada á direita","-37.424278","-11.378056",NA,NA,NA,NA,"-37.424278","-11.378056","1995","04","03",NA,NA,NA,NA,NA,NA
"1145","2019-11-27 13:50:05-03","UFS","ASE","6017","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Landim, M","1995","04","07","Southern America","Brasil",NA,NA,"árvore. 4. m. presença de flores com pétalas amarelas e botões florais, frutos (carnosos) verdes.; árvore. 4. m. presença de flores com pétalas amarelas e botões florais, frutos (carnosos) verdes.; Mata (borda da mata)","ASE0016533","Magnoliophyta",NA,NA,"DC.","278","Sergipe","ASE0016533","G.V.Souza","Santa Luzia do Itanhy","Entrada para o Castro - entrada à direita.","-37.448333","-11.350833",NA,NA,NA,NA,"-37.448333","-11.350833","1995","05","26",NA,NA,NA,NA,NA,NA
"1146","2019-11-27 13:50:05-03","UFS","ASE","6589","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Landim, M; Moura, D; V.M.Schettino","1996","01","29","Southern America","Brasil",NA,NA,"árvore. 9. m. botões amarelos, flores com pétalas amarelas.; árvore. 9. m. botões amarelos, flores com pétalas amarelas.; Mata (beira da trilha no interior da amta)","ASE0016974","Magnoliophyta",NA,NA,"DC.","837","Sergipe","ASE0016974","Cruz, A","Japaratuba","área de reserva da P.A. Ivan Ribeiro","-36.94","-10.593333",NA,NA,NA,NA,"-36.94","-10.593333","2000","09",NA,NA,NA,NA,NA,NA,NA
"1147","2019-11-27 13:50:05-03","UFS","ASE","6870","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Landim, M","1996","12","13","Southern America","Brasil",NA,NA,"Arvoreta com cerca de 3. m. Presença de botões e flores amarelo ouro.; Arvoreta com cerca de 3. m. Presença de botões e flores amarelo ouro.; Borda da mata","ASE0017193","Magnoliophyta",NA,NA,"DC.","1099","Sergipe","ASE0017193 ASE0017193_1","Sebastiani, R","Japaratuba","Mata do Jardim","-36.94","-10.593333",NA,NA,NA,NA,"-36.94","-10.593333","2009","10","24",NA,NA,NA,NA,NA,NA
"1148","2019-11-27 13:50:05-03","UFS","ASE","6913","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Cruz, A; Santos, E","1998","02","20","Southern America","Brasil",NA,NA,"árvore. 5. m. frutos maduros (amarelso) e imaturos (verdes) presença de flores amarelas.; árvore. 5. m. frutos maduros (amarelso) e imaturos (verdes) presença de flores amarelas.; Restinga (dunas)","ASE0017223","Magnoliophyta",NA,NA,"DC.","13","Sergipe","ASE0017223 ASE0017223_1",NA,"Barra dos Coqueiros",NA,"-37.038611","-10.908889",NA,NA,NA,NA,"-37.038611","-10.908889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2019-11-27 13:50:05-03","UFS","ASE","7003","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","C.Amaral; Santos, E","1997","12","05","Southern America","Brasil",NA,NA,"Árvore com cerca de 2m. Flores amarelas, frutos imaturos verdes, botões amarelo-esverdeados.; Árvore com cerca de 2m. Flores amarelas, frutos imaturos verdes, botões amarelo-esverdeados.; Restinga","ASE0017299","Magnoliophyta",NA,NA,"DC.","45","Sergipe","ASE0017299 ASE0017299_1","Sebastiani, R","Barra dos Coqueiros","Área localizada após o Rio Parnamirim","-37.038611","-10.908889",NA,NA,NA,NA,"-37.038611","-10.908889","2009","10","24",NA,NA,NA,NA,NA,NA
"1150","2019-11-27 13:50:05-03","UFS","ASE","7273","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Viana, G; Umbelino, PC","2000","08","03","Southern America","Brasil",NA,NA,"Hábito arbóreo; Hábito arbóreo; Mata Atlântica.","ASE0026059","Magnoliophyta",NA,NA,"DC.","9","Sergipe","ASE0026059",NA,"Malhador","Jacarecica, Área de enchimento do lago.","-37.304444","-10.658056",NA,NA,NA,NA,"-37.304444","-10.658056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2019-11-27 13:50:05-03","UFS","ASE","7374","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Ramos, M; Santos, E",NA,NA,NA,"Southern America","Brasil",NA,NA,"Árvore. 4. m. Flores amarelas.; Árvore. 4. m. Flores amarelas.; Restinga Arbórea e mata ombrófila densa","ASE0017430","Magnoliophyta",NA,NA,"DC.","82","Sergipe","ASE0017430","Fonseca, MR","Pirambu","Reserva Biológica de Santa Isabel","-36.855833","-10.737778",NA,NA,NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2019-11-27 13:50:05-03","UFS","ASE","7448","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Landim, M; Moura, D; Santos, E","1997","04","14","Southern America","Brasil",NA,NA,"Árvore com cerca de 5 m. Presença de flores amarelas, frutos amarelos maduros e verdes imaturos.; Árvore com cerca de 5 m. Presença de flores amarelas, frutos amarelos maduros e verdes imaturos.","ASE0017479","Magnoliophyta",NA,NA,"DC.","1207","Sergipe","ASE0017479 ASE0017479_1","Sebastiani, R","Santa Luzia do Itanhy","Povoado do Castro","-37.448333","-11.350833",NA,NA,NA,NA,"-37.448333","-11.350833","2009","10","24",NA,NA,NA,NA,NA,NA
"1153","2019-11-27 13:50:05-03","UFS","ASE","8058","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","José Roque","2003","08",NA,"Southern America","Brasil",NA,NA,"Matra de restinga.","ASE0017943","Magnoliophyta",NA,NA,"DC.","ASE8058","Sergipe","ASE0017943",NA,"Itaporanga d'Ajuda","Campo Experimental da EMBRAPA - CAJU","-37.310278","-10.998333",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2019-11-27 13:50:05-03","UFS","ASE","8201","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","C.Amaral; Santos, E","1998","03","06","Southern America","Brasil",NA,NA,"Árvore com cerca de 4. m. Frutos verdes imaturos.; Árvore com cerca de 4. m. Frutos verdes imaturos.; mata (borda de trilha)","ASE0018045","Magnoliophyta",NA,NA,"DC.","57","Sergipe","ASE0018045","Sebastiani, R","Itaporanga d'Ajuda","Caueira, área de reserva de assentamento","-37.310278","-10.998333",NA,NA,NA,NA,"-37.310278","-10.998333","2009","10","24",NA,NA,NA,NA,NA,NA
"1155","2019-11-27 13:50:05-03","UFS","ASE","8203","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","C.Amaral; Santos, E","1998","03","06","Southern America","Brasil",NA,NA,"Árvore com cerca de 2. m. Frutos imaturos verdes e maduros marrons.; Árvore com cerca de 2. m. Frutos imaturos verdes e maduros marrons.; Interior da mata","ASE0018047","Magnoliophyta",NA,NA,"DC.","59","Sergipe","ASE0018047","Sebastiani, R","Estância","Abaís","-37.438056","-11.268611",NA,NA,NA,NA,"-37.438056","-11.268611","2009","10","24",NA,NA,NA,NA,NA,NA
"1156","2019-11-27 13:50:05-03","UFS","ASE","872","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Fonseca, MR","1981","04","09","Southern America","Brasil",NA,NA,"Arvoreta. 4.5. m. Folhas simples.; Arvoreta. 4.5. m. Folhas simples.; Cerrado, solo argiloso.","ASE0013123","Magnoliophyta",NA,NA,"DC.","469","Sergipe","ASE0013123","Fonseca, MR","Estância",NA,"-37.438056","-11.268611",NA,NA,NA,NA,"-37.438056","-11.268611","1981","04","28",NA,NA,NA,NA,NA,NA
"1157","2019-11-27 13:50:05-03","UFS","ASE","873","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Fonseca, MR","1981","04","09","Southern America","Brasil",NA,NA,"Arbusto. 3. m. Folhas compostas. Frutos carnosos indeiscentes castanhos.; Arbusto. 3. m. Folhas compostas. Frutos carnosos indeiscentes castanhos.; Cerrado, solo argiloso.","ASE0013125","Magnoliophyta",NA,NA,"DC.","478","Sergipe","ASE0013125","Fonseca, MR","Estância",NA,"-37.438056","-11.268611",NA,NA,NA,NA,"-37.438056","-11.268611","1981","04","28",NA,NA,NA,NA,NA,NA
"1158","2019-11-27 13:50:05-03","UFS","ASE","8840","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Prata, AP; Lemos, IC; Marla Ibrahim; Costa, SM; G. B. Ar","2006","07","18","Southern America","Brasil",NA,NA,". Flores amarelas.; . Flores amarelas.; Restinga","ASE0018259","Magnoliophyta",NA,NA,"DC.","1237","Alagoas","ASE0018259",NA,"Pilar","Mata do Lamarão","-35.956667","-9.5975",NA,NA,NA,NA,"-35.956667","-9.5975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2019-11-27 13:50:05-03","UFS","ASE","8938","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Lemos, IC","2006","11","25","Southern America","Brasil",NA,NA,"Arboreta. Ca. 1,5. m. Flores alvas, frutos verdes.; Arboreta. Ca. 1,5. m. Flores alvas, frutos verdes.; Caatinga","ASE0018317","Magnoliophyta",NA,NA,"DC.","102","Sergipe","ASE0018317",NA,"Canindé de São Francisco","Fazenda Mundo Novo","-37.789167","-9.66",NA,NA,NA,NA,"-37.789167","-9.66",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2019-11-27 13:50:05-03","UFS","ASE","8988","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Pergentino, TC","2005","12","13","Southern America","Brasil",NA,NA,"Árvore. Flor amarela.; Árvore. Flor amarela.; Restinga, duna.","ASE0018345","Magnoliophyta",NA,NA,"DC.","10","Sergipe","ASE0018345","Pergentino, TC","Pirambu","Rebio Santa Isabel","-36.855833","-10.737778",NA,NA,NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2019-11-27 13:50:05-03","UFS","ASE","9487","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Melo, JF; Santos, E","2007","02","27","Southern America","Brasil",NA,NA,". frutos verdes.; . frutos verdes.; Mata atlÂntica (borda de mata)","ASE0018710","Magnoliophyta",NA,NA,"DC.","11","Sergipe","ASE0018710",NA,"Itaporanga d'Ajuda","Fazenda Trapsa","-37.310278","-10.998333",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2019-11-27 13:50:05-03","UFS","ASE","9490","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Melo, JF; Santos, E","2007","02","27","Southern America","Brasil",NA,NA,". flores amarelas, frutos imaturos.; . flores amarelas, frutos imaturos.; Mata atlÂntica (borda de mata)","ASE0018712","Magnoliophyta",NA,NA,"DC.","17","Sergipe","ASE0018712",NA,"Itaporanga d'Ajuda","Fazenda Trapsa","-37.310278","-10.998333",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2019-11-27 13:50:05-03","UFS","ASE","9770","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Rodrigues, L M O; Santos, E","2006","03","23","Southern America","Brasil",NA,NA,"arvore. 1,5. m. flor amarela, fruto.; arvore. 1,5. m. flor amarela, fruto.; Borda da mata","ASE0018871","Magnoliophyta",NA,NA,"DC.","36","Sergipe","ASE0018871","Rodrigues, L M O","Japaratuba","Pov. São José, P. A. Ivan Ribeiro","-36.94","-10.593333",NA,NA,NA,NA,"-36.94","-10.593333","2006","03","28",NA,NA,NA,NA,NA,NA
"1164","2019-11-27 13:50:05-03","UFS","ASE","9786","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Ribeiro, LV; Rodrigues; L. M.; Santos, E","2005","12","15","Southern America","Brasil",NA,NA,"arvore. flores amarelas, folhas simples e opostas.; arvore. flores amarelas, folhas simples e opostas.; Mata Atlantica","ASE0018881","Magnoliophyta",NA,NA,"DC.","43","Sergipe","ASE0018881","Ribeiro, L V","São Cristóvão","rod. João Bebe Agua, Proximo a policia rodoviaria","-37.206389","-11.014722",NA,NA,NA,NA,"-37.206389","-11.014722","2006","02","22",NA,NA,NA,NA,NA,NA
"1165","2019-11-27 13:50:05-03","UFS","ASE","9851","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Lyra-Lemos, RP de; F.Cavalcante; Souza, S; Silva, L; A.Santos","2003","04","26","Southern America","Brasil",NA,NA,"árvore. 6. m. Flores amarelas, frutos verdes.; árvore. 6. m. Flores amarelas, frutos verdes.; Mata Atlântica em encosta","ASE0018925","Magnoliophyta",NA,NA,"DC.","7551","Alagoas","ASE0018925","P.D.Carvalho","Pilar","Unidade de produção de gás natural/campo Petrobras, Fazenda Lamarão","-35.956667","-9.5975",NA,NA,NA,NA,"-35.956667","-9.5975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2019-11-27 13:50:05-03","UFS","ASE","9902","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Rodrigues, L M O; Santos, E; L.V. Ribeiro","2006","02","23","Southern America","Brasil",NA,NA,"arvore. 12. m. folhas opostas, frutos maduros.; arvore. 12. m. folhas opostas, frutos maduros.; Mata Atlantica","ASE0018957","Magnoliophyta",NA,NA,"DC.","29","Sergipe","ASE0018957","Rodrigues, L M O","Neópolis","Fazenda Cardozo","-36.579444","-10.32",NA,NA,NA,NA,"-36.579444","-10.32","2006","03","08",NA,NA,NA,NA,NA,NA
"1167","2019-11-27 13:50:05-03","UFS","ASE","29826","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","Campos, DA; Matos, GMA; Freire, GS; Lima, BCS; Santos, E","2013","10","22","Southern America","Brasil",NA,NA,"Trepadeira. Flores amarelas.; Área de transição.","ASE0001502","Magnoliophyta",NA,NA,"DC.","378","Sergipe","ASE0001502","Lima, BCS","Lagarto","Assentamento Che Guevara","-38.057278","-11.442639",NA,NA,NA,NA,"-38.057278","-11.442639","2013","12",NA,NA,NA,NA,NA,NA,NA
