"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"598","2021-03-04 15:45:09-03","IF","SPSF","41027","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","C. de Moura","C. de Moura & T.C.C.Camargo & L.L.Novaes","2008","11","05","Brasil","SP","Iguape","Reserva de Desenvolvimento Sustentável Barra do Una","-47.076667","-24.442222",NA,NA,NA,NA,"Magnoliophyta","Myrtales","191","América do Sul",NA,"COLETA: Restinga.&nf;Arbusto 50cm, botões avermelhados, flores roxas;",NA,NA,NA,NA,"2008","11","05","Magnoliopsida",NA,NA,NA,NA,NA,NA
"599","2021-03-04 15:45:09-03","IF","SPSF","51921","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","A. Maruyama","A. Maruyama e L. Cicco","2017","01","27","Brasil","SC","Praia Gande","Km 99 da Rodovia 101","-46.504444","-24.020278",NA,NA,NA,NA,"Magnoliophyta","Myrtales","763","América do Sul",NA,"COLETA: Arbusto, 1,6 m. flores com pétalas vináceas; GEOGRAFIA: Vegetação da planície costeira, restinga arbustiva inundável, próximo ao CPD da Praia Grande;","9","9",NA,NA,"2017","01","27","Magnoliopsida",NA,NA,NA,NA,NA,NA
"600","2021-03-04 15:45:09-03","IF","SPSF","08913","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","J.A.Pastore","D.Araujo & M.Pereira","1985","01","20","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Magnoliophyta","Myrtales","6586","América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"37574","auto","2009","06","19","Magnoliopsida",NA,NA,NA,NA,NA,NA
"601","2021-03-04 15:45:09-03","IF","SPSF","12698","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","J.A.Pastore","I.S.Mota","1989","01","04","Brasil","SP","Caraguatatuba","local descampado","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"30093","auto","2009","06","19","Magnoliopsida",NA,NA,NA,NA,NA,NA
"602","2021-03-04 15:45:09-03","IF","SPSF","23691","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","J.A.Pastore","J.A.Pastore","1998","12","16","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"Magnoliophyta","Myrtales","841","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: ribeirao do ramalho, area degradada&nf;;",NA,NA,"23719","auto","2009","06","19","Magnoliopsida",NA,NA,NA,NA,NA,NA
"603","2021-03-04 15:45:09-03","IF","SPSF","47477","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R.Goldemberg","G.D.Colletta & G.A.Aguirre & J.Teixeira","2013","08","28","Brasil","SP","Ilhabela","Trilha para o Bonete","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"Magnoliophyta","Myrtales","1285","América do Sul",NA,"COLETA: Arvoreta com 3 metros, pétalas arroxeadas.; GEOGRAFIA: 600 metros antes da portaria&nf;Floresta Ombrófila Densa.;",NA,NA,"23719","auto","2014","02","12","Magnoliopsida",NA,NA,NA,NA,NA,NA
"604","2021-03-04 15:45:09-03","IF","SPSF","10530","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","J.A.Pastore","D.S.Menezes","1986","05","02","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto","2009","06","19","Magnoliopsida",NA,NA,NA,NA,NA,NA
"605","2021-03-04 15:45:09-03","IF","SPSF","16047","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"R.Romero","1990","05","07","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Magnoliophyta","Myrtales","42","América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"606","2021-03-04 15:45:09-03","IF","SPSF","16051","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,NA,"R.Romero","1991","04","12","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Magnoliophyta","Myrtales","271","América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"607","2021-03-04 15:45:09-03","IF","SPSF","01326","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"608","2021-03-04 15:45:09-03","IF","SPSF","08543","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","J.A.Pastore","J.A.Pastore","1977","11","02","Brasil","SP","Bertioga","praia de Sao Lourenco","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"37616","auto","2009","06","19","Magnoliopsida",NA,NA,NA,NA,NA,NA
"609","2021-03-04 15:45:09-03","IF","SPSF","07886","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"S.M.Borges","1981","11","10","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"37574","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"610","2021-03-04 15:45:09-03","IF","SPSF","33520","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,NA,"R.Simao-Bianchini","1994","11","19","Brasil","SP","Caraguatatuba","restinga proximo a residencias","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Magnoliophyta","Myrtales","638","América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"30093","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"611","2021-03-04 15:45:09-03","IF","SPSF","24212","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,NA,"L.Rossi","1990","04","26","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Magnoliophyta","Myrtales","598","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"612","2021-03-04 15:45:09-03","IF","SPSF","24211","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,NA,"L.Rossi","1990","11","20","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Magnoliophyta","Myrtales","744","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: entre rochas&nf;;",NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"613","2021-03-04 15:45:09-03","IF","SPSF","33367","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,"R.Goldenberg","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.C.Brito","2004","08","11","Brasil","SP","Iguape","Ilha Comprida, Morro do Cristo, vegetação de duna","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Magnoliophyta","Myrtales","590","América do Sul",NA,"COLETA: XLS: SPSFNovo; Herbácea, flores róseas;",NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"614","2021-03-04 15:45:09-03","IF","SPSF","29807","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,NA,"L.D.Meireles","2001","04","18","Brasil","SP","Itanhaém","Loteamento Maramba II","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Magnoliophyta","Myrtales","243","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,"26998","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"615","2021-03-04 15:45:09-03","IF","SPSF","24846","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,NA,"E.R.Batista","1999","01","06","Brasil","SP","Pariquera-Açú","Km 78 rodovia Pariquerq-Iguape","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Magnoliophyta","Myrtales","39","América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"17990","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"616","2021-03-04 15:45:09-03","IF","SPSF","32748","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,NA,"R.M.R.Duarte","2001","04","13","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"617","2021-03-04 15:45:09-03","IF","SPSF","17632","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","J.A.Pastore","M.J.Robim","1994","10","16","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Magnoliophyta","Myrtales","784","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha da Prainha&nf;;",NA,NA,"34265","auto","2009","06","19","Magnoliopsida",NA,NA,NA,NA,NA,NA
"618","2014-10-09 13:58:24-03","UHH","HBG","523023","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Renner, S.S.","Ule, E.","1899","10",NA,"Brazil",NA,NA,"Estado de Rio de Janeiro, in Sümpfen bei Cabo Frio",NA,NA,NA,NA,"HBG523023",NA,NA,NA,"4728","South America",NA,NA,NA,NA,NA,NA,"1984","01",NA,NA,NA,NA,NA,NA,NA,NA
"619","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Serra dso Orgãos.",NA,NA,NA,NA,NA,NA,NA,NA,"744","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Pohl, JBE",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in summitate montium ad Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,"3958","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Cabo Frio.",NA,NA,NA,NA,NA,NA,NA,NA,"1396","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Langsdorff, GH (Baron)",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2160","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Cunningham, A",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"604","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"St.-Hil, A",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1651","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Burchell, WJ",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"779","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Lund, PW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Langsdorff, GH (Baron)",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"1373","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Burchell, WJ",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"1748","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Fox, CJ",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"49","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Commerson, P",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Petersen, JOB",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Warming, JEB",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Dombey, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Sello, HL",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"217","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"St.-Hil, A",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"77","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in arenariis ad Copacabana.",NA,NA,NA,NA,NA,NA,NA,NA,"1","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Staunton, GL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Mikan, JC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in campestribus siccis ad Mandiocca.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Poeppig, EF",NA,NA,NA,"Brazil","Amazonas",NA,"in prov. Amazonas prope Pará.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Bunbury, CJF",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in collibus apricis prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"34","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Vauthier, AC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"50","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Sello, HL",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"409","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Lhotsky, J",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Eschscholtz, JFG",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Tweedie, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Stewart, R",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"1343","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.Herb.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Regnell, AF",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"63","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"18","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Stewart, R",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"1342","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Mosén, CWH",NA,NA,NA,"Brazil","São Paulo",NA,"in locis apricis siccis et humidis prope Santos frequens.",NA,NA,NA,NA,NA,NA,NA,NA,"2853","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Armstrong",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Warming, JEB",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Petropolin.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
