"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","barcode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","infraspecificEpithet","class","typeStatus","preparationType","fieldNumber","individualCount","relatedCatalogItem","sex"
"94","2021-03-24 17:08:50-03","UFES","SAMES","8912","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749","56510","Terrestre, fruto vermelho externamente e albo internamente","auto",NA,NA,NA,"8542","2018","11","21","SAMES08912","-397491666.0","-187966666.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-24 17:08:50-03","UFES","SAMES","8710","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Barboza, L.C.; Lemes,B.X.;Penha,J.S.","Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749","56510","Caule com 3 a 5 costelas, espinhos alaranjados e marrons, sépalas vinosas, pétalas creme-esverdeadas.","auto",NA,NA,NA,"72","2019","08","09","SAMES08710","-397488889.0","-187983333.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-24 17:08:50-03","UFES","SAMES","10014","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","Brasil","Espírito Santo","São Mateus","Aldeia do Coco. Restinga Holocênica.","-39.8588981628418","-18.716100692749","56510","Fruto roseo extremamente. Interno albo.","auto",NA,NA,NA,"9007","2019","03","14","SAMES10014","-397486111.0","-187963889.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-24 17:08:50-03","UFES","SAMES","1297","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso,W.C.","Marcarini,L.; Adenalian,B.;Barbosa,K.F.","Brasil","Espírito Santo","São Mateus","Guriri. Restinga sobre terreno pleistocênico, próximo ao projeto TAMAR.","-39.8588981628418","-18.716100692749","56510","Flor branca e fruto verde.","auto","2014","07","24","107","2012","07","27","SAMES01297","-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-24 17:08:50-03","UFES","SAMES","1292","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Martins,R.F.A.","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo à praia do bosque.","-39.8588981628418","-18.716100692749","56510","Cacto de aproximadamente 1m com flor branca.","auto",NA,NA,NA,"87","2007","10","20","SAMES01292","-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 14:33:02-03","UFJF","CESJ","61625","PreservedSpecimen","Plantae","Angiosperma",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis sericifer","(Ritter) N.P. Taylor & Zappi","D.R. Gonzaga","D.R. Gonzaga; L. Menini Neto; L.C. Pereira","Brasil","Minas Gerais","Simão Pereira","Levy Gasparian (RJ) na divisa dos dois estados","-43.3119010925293","-21.9636001586914","10972","Rupícola, cladódio 3-5 costelas; botão floral verde, flores alvas de antese noturna; frutos verde imaturos a amarelos maduros.","auto","2014","01","21","133","2013","01","17","CESJ061625",NA,NA,NA,NA,"América do Sul",NA,"sericifer",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 14:33:02-03","UFJF","CESJ","7607","PreservedSpecimen","Plantae","Angiosperma",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","I Fernandes","L. Krieger","Brasil","Espírito Santo","Marataízes","Praia mais antiga","-40.8244018554688","-21.0433006286621","19311","Cládodios de 4 a 5 gomos. Fl. br. cheias de besouros de cores claras.","auto","1983","07","08","CESJ7607","1970","01",NA,"CESJ007607",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-27 13:46:49-03","UFS","ASE","29082","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Oliveira, EVS","Ferreira, ES; Oliveira, EVS","Brasil","Sergipe","Pirambu","Rebio de Santa Isabel, Fazenda Traíras","-36.829444","-10.699444",NA,"Erva. Prostrado no chão.; Restinga",NA,"2012","06","19","26","2012","06","19","ASE0000446","-36.829444","-10.699444",NA,NA,"Southern America","ASE0000446",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:46:49-03","UFS","ASE","36831","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Andrade, RS","Farias, MCV; Andrade, RS; Figueiredo, MAM","Brasil","Sergipe","Brejo Grande","Povoado Brejão dos Negros, Mata da Batateira.","-36.2804","-10.2906",NA,"Subarbusto. Frutos imaturos verdes. Frutos maduros rosa.; Restinga. Solo arenoso",NA,"2016","05","31","701","2016","05","14","ASE0037361","-36.2804","-10.2906",NA,NA,"Southern America","ASE0037361",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:46:49-03","UFS","ASE","37408","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Andrade, RS","Farias, MCV; Santana, JP; Andrade, RS","Brasil","Sergipe","Brejo Grande","Brejão dos Negros, Fazenda Batateira","-36.2727","-10.2908",NA,"Erva.; Restinga",NA,"2016","08","26","727","2016","07","22","ASE0038428","-36.2727","-10.2908",NA,NA,"Southern America","ASE0038428",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:46:49-03","UFS","ASE","37451","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Andrade, RS","Farias, MCV; Santana, JP; Andrade, RS","Brasil","Sergipe","Brejo Grande","Brejão dos Negros, Margem da rodovia para Carapitanga","-36.2717","-10.2909",NA,"Erva.; Restinga",NA,"2016","08","17","741","2016","07","23","ASE0038471","-36.2717","-10.2909",NA,NA,"Southern America","ASE0038471",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-27 13:46:49-03","UFS","ASE","38117","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Freire, GS","Menezes, IRN; Santos, LAS","Brasil","Sergipe","Pacatuba","Povoado Atalho","-36.6514","-10.4533",NA,"Herbácea frutos vermelhos.; Restinga.",NA,"2016","11","07","200","2011","03","22","ASE0039323","-36.6514","-10.4533",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:46:49-03","UFS","ASE","38559","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Freire, GS","Farias, MCV; Freire, GS; Nunes, SS","Brasil","Sergipe","Brejo Grande","Brejão dos Negros, Assentamento Santa Cruz","-36.27417","-10.29143",NA,"Herbácea com ca. de 50 cm. Fruto maduro rosa, com polpa branca e sementes pretas.; Restinga",NA,"2017","05","03","866","2017","04","27","ASE0039954","-36.27417","-10.29143",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-27 13:46:49-03","UFS","ASE","12688","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Meiado, MV","Nascimento - Júnior, JE; Dantas, TVP","Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.038611","-10.908889",NA,"Cacto prostado. Flor alva. Coleta realizada para o diagnóstico de uma área em virtude da criação de Parque Estadual.; Cacto prostado. Flor alva. Coleta realizada para o diagnóstico de uma área em virtude da criação de Parque Estadual.",NA,"2013","07","15","450","2008","12","18","ASE0019621","-37.038611","-10.908889",NA,NA,"Southern America","ASE0019621","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-27 13:46:49-03","UFS","ASE","13640","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Meiado, MV","Santana, MC","Brasil","Sergipe","Aracaju","Rodovia José Sarney, Sítio camuri.","-37.071667","-10.911111",NA,"Cacto, cladódio com espinhos, sulcados, presença de flores murchas, frutos imaturos e maduros.; Cacto, cladódio com espinhos, sulcados, presença de flores murchas, frutos imaturos e maduros.",NA,"2013","07","15","ASE13640","2008","11","17","ASE0020958","-37.071667","-10.911111",NA,NA,"Southern America","ASE0020958","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"109","2019-11-27 13:46:49-03","UFS","ASE","23525","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Meiado, MV","Oliveira, EVS","Brasil","Sergipe","Aracaju","Povoado Mosqueiro, Próximo ao farol do mosqueiro.","-37.145","-11.128889",NA,"Cerca de 20 cm, semi-prostrado; Cerca de 20 cm, semi-prostrado; Restinga, solo de areias brancas.",NA,"2013","07","15","20","2012","01","25","ASE0028914","-37.145","-11.128889",NA,NA,"Southern America","ASE0028914","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-27 13:46:49-03","UFS","ASE","27607","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Meiado, MV","Prata, AP; Rocha, LP; Freire, GS; Silva, BD; Silva, ACC; Santos, PB; Melo, LMS; Santos, E","Brasil","Sergipe","Barra dos Coqueiros",NA,"-36.997056","-10.886917",NA,"Flor verde a rosaceas.; Restinga.",NA,"2013","07","15","3617","2013","03","23","ASE0031953","-36.997056","-10.886917",NA,NA,"Southern America","ASE0031953","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"111","2020-07-06 16:04:35-03","UFS","ASE","42308","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Dantas, V","Verissimo, MM; Dantas, V; Dantas, M R; Oliveira, JCS; Nunes, J","Brasil","Sergipe","Barra dos Coqueiros","Nas dunas proximo a rodovia SE-100, Região de dunas próxima a Usina Eólica.","-36.91641","-10.79898",NA,"Subarbusto. Caule decumbente. 3-5 costelas.; Restinga.",NA,"2020","11","18","15","2019","11","18","ASE0043795","-36.91641","-10.79898",NA,NA,"Southern America",NA,"fernambucensis",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-27 13:46:49-03","UFS","ASE","30976","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","BRAVO FILHO, E S","BRAVO FILHO, E S","Brasil","Sergipe","Pirambu","Povoado Touro","-36.533205","-10.46047",NA,"Herbácea. Solo de áreia branca. Fruto vermelho medindo 2,2 cm de diâmetro por 3,5 de comprimento. Flor Branca. Cladódio verde.&nf;; Restinga",NA,"2014","02","20","1","2014","02","20","ASE0002333","-36.533205","-10.46047","25","25","Southern America","ASE0002333",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-27 13:46:49-03","UFS","ASE","6914","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Meiado, MV","Cruz, A; Santos, E","Brasil","Sergipe","Barra dos Coqueiros","Região ao redor da duna.","-37.038611","-10.908889",NA,"Flores brancas e rosadas.; Flores brancas e rosadas.; Restinga.",NA,"2013","07","15","14","1998","02","20","ASE0022555","-37.038611","-10.908889",NA,NA,"Southern America","ASE0022555","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-27 13:46:49-03","UFS","ASE","6988","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Conceição, GG","Landim, M; Santos, E","Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.038611","-10.908889",NA,"Presença de flores com petalas brancas, 4 lóbulos.; Presença de flores com petalas brancas, 4 lóbulos.; Restinga",NA,"2010","06","09","1147","1997","04","07","ASE0017286","-37.038611","-10.908889",NA,NA,"Southern America","ASE0017286","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-27 13:46:49-03","UFS","ASE","766","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Meiado, M","Fonseca, MR","Brasil","Sergipe","Aracaju","Praia de Atalaia","-37.130556","-11.0925",NA,"Colunas com quatro costelas. 60 cm. Flores alvas. Fruto carnoso deiscente.; Colunas com quatro costelas. 60 cm. Flores alvas. Fruto carnoso deiscente.; Dunas litorâneas na restinga",NA,"2013","07","15","ASE766","1980","07","11","ASE0013052","-37.130556","-11.0925",NA,NA,"Southern America","ASE0013052","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-27 13:46:49-03","UFS","ASE","8413","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Meiado, MV","Landim, M; Schettino, V; Santana, VB; Santos, E","Brasil","Sergipe","Aracaju","Praia de aruana","-37.130556","-11.0925",NA,"Com frutos carnosos róseos, com polpa branca e sementes pequenas pretas.; Com frutos carnosos róseos, com polpa branca e sementes pequenas pretas.; Dunas costeiras",NA,"2013","07","15","1483","2000","08","11","ASE0018105","-37.130556","-11.0925",NA,NA,"Southern America","ASE0018105","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-27 13:46:49-03","UFS","ASE","8893","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Meiado, MV","Lemos, C; Prata, AP; Costa, SM; Ibrahim, M; Silva, AC","Brasil","Paraíba","Cabedelo",NA,"-34.833611","-7.028611",NA,"Arbusto. Cerca de 50 cm. 4 costelas.; Arbusto. Cerca de 50 cm. 4 costelas.; Restinga",NA,"2013","07","15","50","2006","07","22","ASE0018286","-34.833611","-7.028611",NA,NA,"Southern America","ASE0018286","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-27 13:46:49-03","UFS","ASE","36475","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Farias, MCV","Farias, MCV; Figueiredo, MA","Brasil","Sergipe","Brejo Grande","Brejo dos Negros, Mata da Batateira.","-36.2907","-10.2758",NA,"Frutos maduros vináceos.; Restinga.",NA,"2016","04","28","649","2016","02","17","ASE0036920","-36.2907","-10.2758",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:27:12-03","UNICAMP","UEC","110210","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, DC","Zappi, DC; Costa, CB; Aona, LYS; Belinello, R","Brazil","Rio de Janeiro","Quissamã","Estrada para Barra do Furado, ca. 3 km de Quissamã.","-41.433333","-22.101389",NA,"Plantas eretas com 3-5 costelas, atingindo 1,5 m de altura, frutos vermelho-carmim. Em botão.; Restinga empobrecida sobre areia branca, com dominância de Myrraceae e Bromeliaceae, com Pilosocereus arrabideae.",NA,"1999",NA,NA,"396","1999","11","23","UEC041432","-41.433333","-22.101389","100","100",NA,"UEC041432",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:27:12-03","UNICAMP","UEC","110211","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, DC","Zappi, DC; Amaral, MCE; Costa, CB; Aona, LYS; Belinello, R","Brazil","Rio de Janeiro","Santa Maria Madalena","Rodovia de acesso à cidade.","-42.125","-22.015278",NA,"Plantas decumbentes, atingindo 1,5 m de altura. 3-5 costelas. Frutos imaturos azulados.; Afloramentos de gnaisse cercados por mata semidecídua, à beira da estrada.",NA,"1999",NA,NA,"353","1999","11","21","UEC041425","-42.125","-22.015278","300","350",NA,"UEC041425",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:27:12-03","UNICAMP","UEC","115931","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Taylor, NP; Zappi, DC","Folli, DA","Brazil","Espírito Santo","Regência","Linhares. Reserva Biológica de Comboio - IBAMA.",NA,NA,NA,"Forma de vida: terrestre, porte: arbustivo, cor do botão: verde, cor da flor: branco.; Restinga.",NA,"1990","05","24","1075","1990","01","24","UEC041436",NA,NA,NA,NA,NA,"UEC041436",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:27:12-03","UNICAMP","UEC","132723","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Aona, LYS","Fernandes, H","Brazil","São Paulo","IIha Comprida",NA,NA,NA,NA,"Restinga.",NA,NA,NA,NA,"s.n.","2003","12","18","UEC041428",NA,NA,NA,NA,NA,"UEC041428",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:27:12-03","UNICAMP","UEC","110219","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis sericifer","(F.Ritter) N.P.Taylor & Zappi","Zappi, DC","Zappi, DC; Costa, CB; Aona, LYS; Belinello, R","Brazil","Espírito Santo","Itarana","Estrada para Praça Oito.","-40.829444","-19.909722",NA,"Plantas com 3-4 costelas, frutos jovens.; Sobre rochas, beira da estrada.",NA,"1999",NA,NA,"416","1999","11","24","UEC041434","-40.829444","-19.909722","340","340",NA,"UEC041434","sericifer",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:27:12-03","UNICAMP","UEC","116769","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, DC","Medeiros Neto, EC","Brazil","Bahia","Conde","Praia de Siribinha.","-37.6105995178223","-11.8135995864868","31737","Arbusto 40 cm. Botão floral fechado, sépalas liláses e pétalas rosas.; Solo arenoso.","auto","1999","01",NA,"36","1996","04","28","UEC041435",NA,NA,NA,NA,NA,"UEC041435",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:27:12-03","UNICAMP","UEC","139069","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Aona, LYS","Aona, LYS; Gil, ASB","Brazil","Bahia","Itacaré","Praia da Tiririca, afloramento rochoso.","-38.9967002868652","-14.2775001525879","41230","Ca. 40 cm de altura, frutos verdes imaturos.","auto",NA,NA,NA,"949","2005","02","25","UEC041438",NA,NA,NA,NA,NA,"UEC041438",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:27:12-03","UNICAMP","UEC","106187","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Aona, LYS","Mansanares, ME","Brazil","Rio de Janeiro","Cabo Frio","Praia do Foguete.","-42.0186004638672","-22.8794002532959","40069","Fruto róseo, flores brancas.","auto",NA,NA,NA,"s.n.","1999","02",NA,"UEC041430",NA,NA,NA,NA,NA,"UEC041430",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:27:12-03","UNICAMP","UEC","134693","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Aona, LYS","Amaral, MCE; Bittrich, V","Brazil","Rio de Janeiro","Maricá","Restinga.","-42.8185997009277","-22.9193992614746","20726","Planta cultivada em casa de vegetação da UNICAMP, floresceu em setembro/2004.","auto",NA,NA,NA,"s.n.","2000","07","18","UEC041437",NA,NA,NA,NA,NA,"UEC041437",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:27:12-03","UNICAMP","UEC","163537","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Aona, LYS","Breier, TB","Brazil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso (SP).","-47.9199981689453","-25.0100002288818","37574","Sobre rocha próxima ao marco do tratado de tordesilhas, PEIC.","auto",NA,NA,NA,"723","2002","02","07","UEC028360",NA,NA,NA,NA,NA,"UEC028360",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:27:12-03","UNICAMP","UEC","50416","S","Plantae","Magnoliopsida",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, DC","Goldenberg, R; Rezende, AA; et al.","Brazil","São Paulo","Ubatuba","Ilha Anchieta, Praia do Leste.","-45.0699996948242","-23.4300003051758","34265","Fruto vermelho externamente polpa branca e sementes pretas. Flores brancas.","auto","1999","12",NA,"32438","1994","12","14","UEC041427",NA,NA,NA,NA,NA,"UEC041427",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-19 14:05:27-03","UFRPE","PEUFR","12456","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","F. A. R. Santos","H. B. Marcos; Martins","Brasil","Pernambuco","Barreiros","Praia do Porto","-35.1864013671875","-8.81832981109619","24696","Planta rupícola.","auto","1992","09","14","1","1992","09","04","PEUFR012456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-19 14:05:27-03","UFRPE","PEUFR","12455","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","F. A. R. Santos","M. H. B. Martins","Brasil","Pernambuco","Barreiros","Praia do Porto","-35.1864013671875","-8.81832981109619","24696","Material estéril; planta rupícola.","auto","1992","09","14","2","1992","09","04","PEUFR012455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-19 14:05:27-03","UFRPE","PEUFR","45016","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"A. Sacramento","Brasil","Pernambuco","Cabo de Santo Agostinho","Distrito de Ponte dos Carvalhos","-35.0349998474121","-8.28666973114014","25282","Erva com ca. 1m de altura; caule suculento.","auto",NA,NA,NA,"323","1998","04","22","PEUFR045016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-19 14:05:27-03","UFRPE","PEUFR","44394","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"A. Sacramento","Brasil","Pernambuco","Cabo de Santo Agostinho","Distrito de Ponte dos Carvalhos","-35.0349998474121","-8.28666973114014","25282","Erva com ca. 1m de altura; em frutificação.","auto",NA,NA,NA,"323","1998","04","22","PEUFR044394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-19 14:05:27-03","UFRPE","PEUFR","43905","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"K. Y. Arns","Brasil","Rio Grande do Norte","Tibau do Sul","Santuário Ecológico de Pipa","-35.0918998718262","-6.18666982650757","13790","Porte arbustivo, cerca de 1m de altura. Em floração.","auto",NA,NA,NA,NA,"2000","04","19","PEUFR043905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-04-22 16:18:17-03","UFPB","JPB","38022","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Gadelha Neto, PC; Lima, IB; Pontes, RA; Lima, RS; Silva, CS","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Arenoso","-34.978633","-6.493619",NA,"; DESC: Arbusto de cladódio não ramificado. Flor branca.",NA,NA,NA,NA,"1931","2007","10","18",NA,"-34.978633","-6.493619",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-04-22 16:18:17-03","UFPB","JPB","43329","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Gadelha Neto, PC; Pontes, RA; Lourenço, CEL","Brasil","Paraíba","João Pessoa","Parque Estadual do Jacarapé, Substrato arenoso","-34.629722","-7.188056",NA,"; HABITAT: Tabuleiro; DESC: Arbusto de cladódio não ramificado, semi-prostrado. Fruto baga vermelha. Vegetando em cordões arenosos próximo a praia.",NA,NA,NA,NA,"2752","2010","03","19",NA,"-34.629722","-7.188056","28","28","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-04-22 16:18:17-03","UFPB","JPB","47481","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Pontes, RA","Pontes, RA; Araújo, CMLR","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Praia do Sagi, extremo sul da reserva. Vegetação pasmófila, solo arenoso.","-34.975556","-6.443889",NA,"; DESC: Planta reptante, espinescente. Cladódio com quatro costelas. Flores alvas, ca. 15cm. Frutos globosos vermelhos, com polpa branca e sementes negras.",NA,"2011","09","20","785","2011","09","15","JPB0047481","-34.975556","-6.443889","19","19","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-04-22 16:18:17-03","UFPB","JPB","49156","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Gadelha Neto, PC; Lima, IB; Pontes, RA; Silva, CS","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Substrato arenoso.","-34.976944","-6.502222",NA,"; HABITAT: Restinga arbustiva; DESC: Arbusto de cladódio não ramificado, semiprostrado. Flor branca.",NA,NA,NA,NA,"3134","2011","11","17","JPB0049156","-34.976944","-6.502222",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-04-22 16:18:17-03","UFPB","JPB","53227","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Gadelha Neto, PC; Pessoa, MC; Pereira, LA; Silva, FO","Brasil","Rio Grande do Norte","Parnamirim","Mata do Jiqui, Loteamento.","-35.200556","-5.917222",NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Planta arborescente com 5 costelas. Usualmente espinhosa. Vegetando em Tabuleiro. Substrato arenoso.",NA,NA,NA,NA,"3517","2013","04","11","JPB0053227","-35.200556","-5.917222","27","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
