"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","stateProvince","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"125","2021-04-07 11:40:44-03","UFMS","CGMS","46767","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","F.M. Alves","P.P. Vaz; A.L. Simal; B.A. Coutinho; V.H.S. Brito; F.M. Alves","2014","11","26","Brasil","Aquidauana","Distrito de Piraputanga, MS 450 - 2 Km do retiro Batista.","-55.4866666","-20.4563889","-55,4866666","-20,4563889","209","209","CGMS1076739",NA,"38",NA,NA,NA,"Botão verde. Habitat: Cerrado antropizado. Habito: Arbusto.",NA,NA,"Mato Grosso do Sul","2014","11","26",NA,NA,NA,NA,NA,NA,NA
"126","2021-04-07 11:40:44-03","UFMS","CGMS","65397","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"L.K. Reis; G.A. Damasceno-Junior; R.C. Oliveira; P.T.A. Ojeda; D.M. Pineda","2017","10","18","Brasil","Alcinópolis","Monumento Natural Serra do Bom Jardim. Gruta da Paca.","-53.6680556","-18.1130556","-53,6680556","-18,1130556","609","609","CGMS1098358",NA,"95",NA,NA,NA,"Fruto imaturo verde. Habitat: Cerrado em regeneração. Habito: Arbusto. 2,00 - 3,00 m de altura.",NA,NA,"Mato Grosso do Sul","2017","10","18",NA,NA,NA,NA,NA,NA,NA
"127","2021-04-07 11:40:44-03","UFMS","CGMS","3479","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","U.M. Resende","U.M. Resende","1990","11","18","Brasil","Aquidauana","Colégio CERA.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"CGMS001529",NA,"267",NA,NA,NA,"Flor comPétalas carnosas amareladas. Habitat: Cerrado. Terrestre. Solo rochoso de formação arenítica. Habito: Arbusto.",NA,NA,"Mato Grosso do Sul","1997","03","07","212961","auto",NA,NA,NA,NA,NA
"128","2021-04-07 11:40:44-03","UFMS","CGMS","4872","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","U.M. Resende","R. Farias","1992","11","20","Brasil","Campo Grande","Chácara Cambará.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS001543",NA,NA,NA,NA,NA,NA,NA,NA,"Mato Grosso do Sul","1997","03","07","161190","auto",NA,NA,NA,NA,NA
"129","2021-04-07 11:40:44-03","UFMS","CGMS","15376","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","U.M. Resende","R.C. Teixeira","2005","03","15","Brasil","Corumbá","Fazenda Nhumirim.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"CGMS1044888",NA,NA,NA,NA,NA,"Flor amarela. Fruto verde. Habitat: Cordilheira. Solo arenoso. Relevo planície. Habito: Arbusto.",NA,NA,"Mato Grosso do Sul",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"130","2021-04-07 11:40:44-03","UFMS","CGMS","2751","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"E. Scremin-Dias","1989","11","15","Brasil","Jaraguari","Chácara Dona Augusta.","-54.3993988037109","-20.1417007446289",NA,NA,NA,NA,"CGMS001417",NA,"125",NA,NA,NA,"Flor amarelo-pálido. Habitat: Terrestre. Habito: Arbusto. 0,50-1,00m de altura.",NA,NA,"Mato Grosso do Sul",NA,NA,NA,"56873","auto",NA,NA,NA,NA,NA
"131","2021-04-07 11:40:44-03","UFMS","CGMS","12384","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","U.M. Resende","U.M. Resende; M.M. Resende","2000","11","09","Brasil","Três Lagoas","Reserva Legal da CESP.","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"CGMS1041800",NA,"2024",NA,NA,NA,"Flor amarela. Fruto verde, comestível e saboroso. Habitat: Heliófito. Habito: Arbusto cespitoso.",NA,NA,"Mato Grosso do Sul",NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA
"132","2019-08-20 10:02:38-03","UNICAMP","UEC","117428","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Santos, FAM","2001","02","13","Brazil","Valério",NA,NA,NA,NA,NA,NA,NA,"UEC080284","UEC080284","57",NA,NA,NA,"fruto, Arbusto de 2m. Frutos imaturos.","Magnoliopsida",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-20 10:02:38-03","UNICAMP","UEC","22230","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Bianco, S","1979","11","07","Brazil",NA,"Faz. Sta. Mariana Rui Barbosa",NA,NA,NA,NA,NA,NA,"UEC080301","UEC080301","22",NA,NA,NA,"flor, Planta arbustiva e rasteira. Folha: pag. inferior com pêlos brancos. Surge em qq. tipo de solo. Araticum rasteiro.","Magnoliopsida",NA,"Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-08-20 10:02:38-03","UNICAMP","UEC","43175","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"?","1982","12",NA,"Brazil","Rosário",NA,NA,NA,NA,NA,NA,NA,"UEC080286","UEC080286","s.n.",NA,NA,NA,"fruto, Cerrado. Arbusto de 1,3m.","Magnoliopsida",NA,"Minas Gerais","1984","10",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-08-20 10:02:38-03","UNICAMP","UEC","43337","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"?","1983","12","21","Brazil","Campo do Meio",NA,"-45.833333","-21.116667","-45.833333","-21.116667",NA,NA,"UEC080296","UEC080296","s.n.",NA,NA,NA,"Arbusto de 1,3m. Cerrado.","Magnoliopsida",NA,"Minas Gerais","1984","08",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-08-20 10:02:38-03","UNICAMP","UEC","44363","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Bicudo, LRH","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1986","12","11","Brazil","Botucatu","À margem da rodovia João Melão, que liga","-48.738611","-22.9","-48.738611","-22.9",NA,NA,"UEC080303","UEC080303","1723",NA,NA,NA,"flor, 1,5m de altura, botões verdes. Campo cerrado.","Magnoliopsida",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-08-20 10:02:38-03","UNICAMP","UEC","44643","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Oliveira Filho, AT","1984","11","15","Brazil","Cuiabá","Km 14 rod. MT 305.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"UEC080285","UEC080285","239",NA,NA,NA,"flor, Cerrado. Subarbusto ereto com 0,5m alt., frutos verdes.","Magnoliopsida",NA,"Mato Grosso",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA
"138","2019-08-20 10:02:38-03","UNICAMP","UEC","95325","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Nogueira-Borges, HB","1996","02","05","Brazil","Santo Antônio do Leverger","Fazenda Experimental da UFMT, Cerrado.","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,"UEC080306","UEC080306","35427",NA,NA,NA,"flor, Arbusto + ou - 1,6m; botões e flores. Corola creme. Androdioica.","Magnoliopsida",NA,"Mato Grosso",NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA
"139","2019-08-20 10:02:38-03","UNICAMP","UEC","1766","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Martins, FR","1985","11","05","Brazil","Selvíria","Fazenda do Cacildo.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"UEC102062","UEC102062","31",NA,NA,NA,"flor, Subarbusto 80cm. Flor verde-amarelado.","Magnoliopsida",NA,"Mato Grosso do Sul",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA
"140","2019-08-20 10:02:38-03","UNICAMP","UEC","48454","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Martins, FR","1985","11","05","Brazil","Selvíria","Fazenda do Cacildo.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"UEC080295","UEC080295","31",NA,NA,NA,"flor, Subarbusto 80cm. Flor verde-amarelado.","Magnoliopsida",NA,"Mato Grosso do Sul",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA
"141","2019-08-20 10:02:38-03","UNICAMP","UEC","48136","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Leitão Filho, HF","1985","11","05","Brazil","Selvíria","Fazenda do Cacildo.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"UEC080297","UEC080297","42",NA,NA,NA,"fruto","Magnoliopsida",NA,"Mato Grosso do Sul",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA
"142","2019-08-20 10:02:38-03","UNICAMP","UEC","70086","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Leitão Filho, HF","1985","11","05","Brazil","Selvíria","Fazenda do Cacildo.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"UEC144530",NA,"42",NA,NA,NA,"fruto","Magnoliopsida",NA,"Mato Grosso do Sul",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA
"143","2019-08-20 10:02:38-03","UNICAMP","UEC","48177","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Tozzi, AMGA","1985","11","05","Brazil","Selvíria","Fazenda do Cacildo Arantes., Cerrado alto.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"UEC093962","UEC093962","112",NA,NA,NA,"flor, Subarbusto até 50cm, flores amareladas comum em sub-bosque.","Magnoliopsida",NA,"Mato Grosso do Sul",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA
"144","2019-08-20 10:02:38-03","UNICAMP","UEC","22909","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Martins, FR; Leitão Filho, HF; Shepherd, GJ","1980","12","09","Brazil","Lavras","Em cerrado, próximo à cidade.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"UEC080288","UEC080288","11737",NA,NA,NA,"flor, Flores creme-esverdeadas.","Magnoliopsida",NA,"Minas Gerais",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA
"145","2019-08-20 10:02:38-03","UNICAMP","UEC","23127","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Pirani, JR","Leitão Filho, HF; Martins, FR; Shepherd, GJ","1980","12","09","Brazil","Lavras","Subida da Serrinha na entrada que leva a, Em cerrado, próximo à cidade.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"UEC080293","UEC080293","11760",NA,NA,NA,"flor, Flores amarelas.","Magnoliopsida",NA,"Minas Gerais","1985",NA,NA,"20044","auto",NA,NA,NA,NA,NA
"146","2019-08-20 10:02:38-03","UNICAMP","UEC","22778","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Pirani, JR","Leitão Filho, HF; Martins, FR; Shepherd, GJ","1980","12","09","Brazil","Lavras","Subida da Serrinha na entrada que leva a, Em cerrado, próximo à cidade.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"UEC080300","UEC080300","11760",NA,NA,NA,"flor, Flores amarelas.","Magnoliopsida",NA,"Minas Gerais","1985",NA,NA,"20044","auto",NA,NA,NA,NA,NA
"147","2019-08-20 10:02:38-03","UNICAMP","UEC","149895","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Kinoshita, LS; Martins, AB; Galvão, JC; Fanton, JCM; Shimizu, GH","2008","11","06","Brazil","São João Batista do Glória","Ribeirão Grande, Pousada Mata do Engenho","-46.5055999755859","-20.6413993835449",NA,NA,NA,NA,"UEC080289","UEC080289","08-118",NA,NA,NA,"Árvore, 2,5 m. Flores amarelas e frutos imaturos verdes.","Magnoliopsida",NA,"Minas Gerais",NA,NA,NA,"29048","auto",NA,NA,NA,NA,NA
"148","2019-08-20 10:02:38-03","UNICAMP","UEC","75563","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Silva, SM","Carrião, DJS; Uhlmann, A","1994","10","15","Brazil","Jaguariaíva","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"UEC080302","UEC080302","9",NA,NA,NA,"flor, Planta sub-lenhosa de aproximadamente 0,3m de altura, flores creme, em campo cerrado.","Magnoliopsida",NA,"Paraná","1995","03",NA,"44368","auto",NA,NA,NA,NA,NA
"149","2019-08-20 10:02:38-03","UNICAMP","UEC","55503","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Meira Neto, JAA","Meira Neto, JAA","1989","12","07","Brazil","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara, Cerrado.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"UEC080291","UEC080291","473",NA,NA,NA,"flor, Arbusto com 0,7m com um botão e uma flor velha.","Magnoliopsida",NA,"São Paulo","1991","07",NA,"18363","auto",NA,NA,NA,NA,NA
"150","2019-08-20 10:02:38-03","UNICAMP","UEC","181498","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Bernacci, LC","Bernacci, LC","1985","11","29","Brazil","Cajuru","Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"UEC058459","UEC058459","152",NA,NA,NA,"flor, Subarbusto 30-50cm alt., flores alvas. Cerrado.","Magnoliopsida",NA,"São Paulo","1988","09",NA,"21243","auto",NA,NA,NA,NA,NA
"151","2019-08-20 10:02:38-03","UNICAMP","UEC","49917","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Bernacci, LC","Bernacci, LC","1985","11","29","Brazil","Cajuru","Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"UEC080294","UEC080294","152",NA,NA,NA,"flor, Subarbusto 30-50cm alt., flores alvas. Cerrado.","Magnoliopsida",NA,"São Paulo","1988","09",NA,"21243","auto",NA,NA,NA,NA,NA
"152","2019-08-20 10:02:38-03","UNICAMP","UEC","59956","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Sciamarelli, A; Coffani-Nunes, JV","1989","11","19","Brazil","Cajuru","Fazenda Santa Carlota - cerrado 1.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"UEC080287","UEC080287","417",NA,NA,NA,"Arbusto 0,8m, flores amarelas.","Magnoliopsida",NA,"São Paulo",NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA
"153","2019-08-20 10:02:38-03","UNICAMP","UEC","30474","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Sazima, M; Sazima, I","1976","01","28","Brazil","Holambra",NA,"-47.0499992370605","-22.6299991607666",NA,NA,NA,NA,"UEC080290","UEC080290","557",NA,NA,NA,"flor, Arbusto até 2m, flores rosa amarelado ou salmão. Cerrado.","Magnoliopsida",NA,"São Paulo","1985","02",NA,"8184","auto",NA,NA,NA,NA,NA
"154","2021-03-01 16:21:25-03","UNICAMP","UEC","81216","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Mello-Silva, R","Souza, VC; Dutilh, JHA; Yamamoto, K; Stehmann, JR","1994","11","26","Brazil","Itararé","Rodovia Itararé - Itapeva, Próximo à ponte do Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"UEC080299","UEC080299","4631",NA,NA,NA,"Subarbusto, 50cm alt. Botões creme.; Área de Campo Algável com cerrado adjacente. Transição Campo-Cerrado.","Magnoliopsida",NA,"São Paulo","1994","11",NA,"27729","auto",NA,NA,NA,NA,NA
"155","2019-08-20 10:02:38-03","UNICAMP","UEC","81428","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Kinoshita, LS; Sartori, ALB","1994","11","07","Brazil","Mococa",NA,"-47","-21.4599990844727",NA,NA,NA,NA,"UEC080283","UEC080283","9415",NA,NA,NA,"flor, Arbusto em touceira 1,5m, botões verdes e amarelados em antese.","Magnoliopsida",NA,"São Paulo",NA,NA,NA,"24370","auto",NA,NA,NA,NA,NA
"156","2019-08-20 10:02:38-03","UNICAMP","UEC","34160","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Nucci, T; Rodrigues, RR","1983","10","19","Brazil","Mogi Mirim","Aeroclube de Mogi Mirim., Campo sujo, lixão.","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"UEC080298","UEC080298","15469",NA,NA,NA,"flor, Arbusto de 1,5m de altura, flores com pedicelo ferruginoso, escuros.","Magnoliopsida",NA,"São Paulo",NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA
"157","2019-08-20 10:02:38-03","UNICAMP","UEC","30475","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Pirani, JR","Zanotti, E; Yamamoto, K","1975","11","22","Brazil","Porto Ferreira","Reserva Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"UEC080292","UEC080292","536",NA,NA,NA,"flor, Arbustivo. Flor isolada. Cerrado.","Magnoliopsida",NA,"São Paulo","1985","11",NA,"13859","auto",NA,NA,NA,NA,NA
"158","2019-08-20 10:02:38-03","UNICAMP","UEC","52946","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Leitão Filho, HF","Sperber, CF","1988","12","14","Brazil","São José do Rio Preto","Jd. João Paulo II., Pastagem.","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"UEC080304","UEC080304","23280",NA,NA,NA,"flor","Magnoliopsida",NA,"São Paulo","1989","02",NA,"20305","auto",NA,NA,NA,NA,NA
"159","2019-11-19 14:04:30-03","UFRPE","PEUFR","10562","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R. Mello-Silva","F. Esteves","1990","09","28","Brasil","Barreiras","Cachoeria do Acaba Vida","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"PEUFR010562",NA,NA,NA,NA,NA,"Planta pioneira; flores grandes brancas; frequência baixa.",NA,NA,"Bahia","2002","08",NA,"152720","auto",NA,NA,NA,NA,NA
"160","2019-08-16 08:38:14-03","UTFPR","HCF","4681","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","J. Cordeiro & E. Barboza","A.R. Silva","2006","12","26","Brasil","Boa Esperança","Fazenda Caxambu (Estrada Boa Esperança-","-45.473333","-21.116111","45°28'24 W","21°06'58 S","846","846",NA,NA,"153",NA,NA,NA,"arvoreta heliófita, ca. 1,2m de altura, pilosa.",NA,NA,"MG","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-08-16 08:38:14-03","UTFPR","HCF","6403","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","J. Cordeiro","M.G. Caxambu","2007","11","04","Brasil","Arapoti","Margens da PR-239, próximo a cachoeira","-49.900917","-24.177167","49°54'03,3 W","24°10'37,8 S","802","802",NA,NA,"1930",NA,NA,NA,"subarbusto ca. 0,40 m, heliófito. Flores esverdeadas.",NA,NA,"PR","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-08-16 08:38:14-03","UTFPR","HCF","7157","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","M.G. Caxambu","M.G. Caxambu","2008","10","05","Brasil","Campo Mourão","Jardim das Américas - cerrado alterado","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"2287",NA,NA,NA,"arbusto heliófito, entouceirado, com botões florais. Planta rara no município, em área de loteamento.",NA,NA,"PR","2009","01","21","28572","auto",NA,NA,NA,NA,NA
"163","2019-08-16 08:38:14-03","UTFPR","HCF","11839","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","M.L. Brotto","I.M. Santos","2013","03","29","Brasil","Avanhandava","Sítio Três Irmãos, em direção ao","-49.9500007629395","-21.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto heliófito. Frutos imaturos verdes.",NA,NA,"SP","2014","02","21","19377","auto",NA,NA,NA,NA,NA
"164","2020-06-29 09:29:08-03","UFRRJ","RBR","26948","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"A.S. Cavalcante","2003","10","15","Brasil","Três Lagoas","São Carlos, Área urbana, terreno baldio.","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"RBR00026948","RBR00026948","359",NA,NA,NA,NA,NA,NA,"Mato Grosso do Sul",NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA
"165","2020-12-21 16:11:53-03","MBM","MBM","116755","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Cesar, O.","Cesar, O.; et al.; et al.","1984","10","22","Brazil","Selvíria","Próximo à Ilha Solteira",NA,NA,NA,NA,NA,NA,"MBM116755","MBM116755","293","Southern America",NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:11:53-03","MBM","MBM","428434","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Lozano, E.D.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2013","11","30","Brazil","Sengés","Parque Ecológico Gruta da Barreira, Rio Itararé, divisa PR-SP, margem paranaense","-49.36425","-24.118306","-49.36425","-24.118306",NA,NA,"MBM428434",NA,"2120","Southern America",NA,NA,"Arbusto, 1 m, flores creme, campo sujo tomado por Braquiária.; Campos Gerais.",NA,NA,"Paraná","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:11:53-03","MBM","MBM","184074","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Mello-Silva, R.","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","1995","10","22","Brazil","Chapada dos Guimarães","Rod. MT-351, km 50-70","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"MBM184074","MBM184074","63746","Southern America",NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"168","2020-12-21 16:11:53-03","MBM","MBM","125135","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Johnson, D.M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1988","10","25","Brazil","Anastácio","Rod. BR-262","-55.8069000244141","-20.4836006164551",NA,NA,NA,NA,"MBM125135","MBM125135","52603","Southern America",NA,NA,NA,NA,NA,"Mato Grosso do Sul",NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA
"169","2020-12-21 16:11:53-03","MBM","MBM","323066","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Lopes, J.C.","Barboza, E.; Silva, J.M.; Silva, J.M.","2006","11","12","Brazil","Antônio João","Descida para o Campestre","-55.9474983215332","-22.1910991668701",NA,NA,NA,NA,"MBM323066","MBM323066","1848","Southern America",NA,NA,"Ereta, 70 cm, flor creme.; Cerrado.",NA,NA,"Mato Grosso do Sul",NA,NA,NA,"38814","auto",NA,NA,NA,NA,NA
"170","2020-12-21 16:11:53-03","MBM","MBM","187832","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Mello-Silva, R.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","1995","10","16","Brazil","Aquidauana","Estrada Ecológica, Serra Maracaju","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"MBM187832","MBM187832","63415","Southern America",NA,NA,NA,NA,NA,"Mato Grosso do Sul",NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"171","2020-12-21 16:11:53-03","MBM","MBM","276979","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Mello-Silva, R.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","2002","11","08","Brazil","Bonito","Rodovia Bonito - Campo dos Índios, Fazenda Espora de Prata","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"MBM276979","MBM276979","73883","Southern America",NA,NA,NA,NA,NA,"Mato Grosso do Sul",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"172","2020-12-21 16:11:53-03","MBM","MBM","68450","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.",NA,"Leitão, H.F.; et al.; et al.","1980","12","08","Brazil","São Gonçalo do Sapucaí","Rodovia Fernão Dias","-45.5952987670898","-21.8922004699707",NA,NA,NA,NA,"MBM068450","MBM068450","11658","Southern America",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,"18245","auto",NA,NA,NA,NA,NA
"173","2020-12-21 16:11:53-03","MBM","MBM","347231","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Cordeiro, J.","Caxambú, M.G.; et al.; et al.","2007","11","04","Brazil","Arapoti","Margens da PR 239, próxcimo a cachoeira","-49.8266983032227","-24.1578006744385",NA,NA,"802","802","MBM347231","MBM347231","1930","Southern America",NA,NA,"Subarbusto ca. 0,40m, heliófito. Flores esverdeadas. Relevo suave-ondulado. Savana (campo sujo)",NA,NA,"Paraná","2008","11","26","41852","auto",NA,NA,NA,NA,NA
"174","2020-12-21 16:11:53-03","MBM","MBM","272253","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Uhlmann, A.","Linsingen, L. von","2000","10","12","Brazil","Jaguariaíva","Lago Azul","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM272253","MBM272253","435","Southern America",NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"175","2020-12-21 16:11:53-03","MBM","MBM","197343","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Silva, S.M.","Silva, S.M.; et al.; et al.","1995","06","02","Brazil","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM197343","MBM197343","s.n.","Southern America",NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"176","2020-12-21 16:11:53-03","MBM","MBM","197355","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","Silva, S.M.","Carrião, D.J.S.; et al.; et al.","1994","10","15","Brazil","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM197355","MBM197355","58","Southern America",NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
