"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"433","2019-11-13 11:27:26-03","USP","SPF","80715","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Menezes, NL","1989","09","08","Brasil","Minas Gerais",NA,"Estrada Diamantina - Curvelo.",NA,NA,NA,NA,NA,"SPF00080715",NA,NA,NA,NA,"CFCR12308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-13 11:27:26-03","USP","SPF","86875","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1996","Ganev, W","1992","10","16","Brasil","Bahia","Piatã",NA,"-41.75","-13.25","-41.75","-13.25",NA,"SPF00086875",NA,NA,NA,NA,"1246",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-13 11:27:26-03","USP","SPF","86923","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1996","Ganev, W","1992","11","24","Brasil","Bahia","Abaíra",NA,"-41.8","-13.333333","-41.8","-13.333333",NA,"SPF00086923",NA,NA,NA,NA,"1554",NA,NA,"980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-13 11:27:26-03","USP","SPF","86941","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1996","Ganev, W","1992","10","19","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.266667","-41.866667","-13.266667",NA,"SPF00086941",NA,NA,NA,NA,"1279",NA,NA,"1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-13 11:27:26-03","USP","SPF","87018","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1996","Ganev, W","1992","09","26","Brasil","Bahia","Abaíra",NA,"-41.783333","-13.333333","-41.783333","-13.333333",NA,"SPF00087018",NA,NA,NA,NA,"1189",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-13 11:27:26-03","USP","SPF","87886","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1996","Ganev, W","1992","10","10","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","-41.883333","-13.283333",NA,"SPF00087886",NA,NA,NA,NA,"1211",NA,NA,"1340","1340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-13 11:27:26-03","USP","SPF","96224","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Udulutsch, RG","2007","Esteves, GL","1990","09","22","Brasil","Minas Gerais",NA,"Serra do Espinhaço","-43.6","-19.283333","-43.6","-19.283333",NA,"SPF00096224",NA,NA,NA,NA,"CFCR15499",NA,NA,"1100","1150",NA,NA,"04","07",NA,NA,NA,NA,NA,NA,NA
"440","2019-11-13 11:27:26-03","USP","SPF","75903","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Fiedeler, L",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Córrego da onça.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"SPF00075903",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-13 11:27:24-03","USP","SPF","143160","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Proença, C",NA,"Proença, C","1984","09","13","Brasil","Distrito Federal","Brasília","Futura área do Jardim Botânico de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"SPF00143160",NA,NA,NA,NA,"406",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-13 11:27:24-03","USP","SPF","110041","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Souza, FS","2014","Hatschbach, G","1995","10","18","Brasil","Mato Grosso do Sul","Coxim",NA,"-54.7599983215332","-18.5067005157471",NA,NA,NA,"SPF00110041",NA,NA,NA,NA,"63465",NA,NA,NA,NA,"102528","auto","08",NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-13 11:27:26-03","USP","SPF","75916","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Roth, L","1955","12","05","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"SPF00075916",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-13 11:27:26-03","USP","SPF","75915","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Roth, L","1955","09","06","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"SPF00075915",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-13 11:27:26-03","USP","SPF","76967","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1993","Mello-Silva, R","1992","11","20","Brasil","Minas Gerais","Botumirim",NA,"-43.010799407959","-16.872200012207",NA,NA,NA,"SPF00076967",NA,NA,NA,NA,"731",NA,NA,"850","850","39434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-13 11:27:26-03","USP","SPF","76966","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1993","Mello-Silva, R","1992","11","20","Brasil","Minas Gerais","Botumirim",NA,"-43.010799407959","-16.872200012207",NA,NA,NA,"SPF00076966",NA,NA,NA,NA,"730",NA,NA,"850","850","39434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-13 11:27:24-03","USP","SPF","150254","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Souza, FS","2014","Tameirão Neto, E","1999","08","11","Brasil","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,"SPF00150254",NA,NA,NA,NA,"3078",NA,NA,NA,NA,"57661","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-13 11:27:24-03","USP","SPF","153343","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","2000","Hatschbach, G","1999","10","23","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"SPF00153343",NA,NA,NA,NA,"69566",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-13 11:27:26-03","USP","SPF","40195","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Pirani, JR","1985","11","22","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"SPF00040195",NA,NA,NA,NA,"CFCR8558",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-13 11:27:26-03","USP","SPF","40262","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1992","Cavalcanti, TB","1985","11","23","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"SPF00040262",NA,NA,NA,NA,"CFCR8625",NA,NA,"1200","1200","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-13 11:27:26-03","USP","SPF","44576","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Cordeiro, I","1986","09","04","Brasil","Minas Gerais","Grão Mogol","Vale do Ribeirão das Mortes","-42.8897018432617","-16.5594005584717",NA,NA,NA,"SPF00044576",NA,NA,NA,NA,"CFCR10111",NA,NA,"910","910","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-13 11:27:26-03","USP","SPF","39670","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Zappi, DC","1985","09","04","Brasil","Minas Gerais","Grão Mogol","Vale do Rio Itacambiruçu","-42.8897018432617","-16.5594005584717",NA,NA,NA,"SPF00039670",NA,NA,NA,NA,"CFCR8367",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-13 11:27:26-03","USP","SPF","44590","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Cordeiro, I","1986","09","05","Brasil","Minas Gerais","Grão Mogol","Vale do Rio Itacambiruçu","-42.8897018432617","-16.5594005584717",NA,NA,NA,"SPF00044590",NA,NA,NA,NA,"CFCR10125",NA,NA,"700","700","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-13 11:27:26-03","USP","SPF","39555","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Pirani, JR","1985","09","02","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"SPF00039555",NA,NA,NA,NA,"CFCR8248",NA,NA,"900","900","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-13 11:27:26-03","USP","SPF","39551","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Mello-Silva, R","1985","09","02","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"SPF00039551",NA,NA,NA,NA,"CFCR8244",NA,NA,"900","900","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-13 11:27:24-03","USP","SPF","189837","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Farney, C","2008","Forzza, RC","2006","09","21","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"SPF00189837",NA,NA,NA,NA,"4342",NA,NA,NA,NA,"30417","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-13 11:27:26-03","USP","SPF","75900","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Silva, L","1985","10","05","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"SPF00075900",NA,NA,NA,NA,"1991",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-13 11:27:24-03","USP","SPF","136323","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1999","Gontijo, TA","1990","10","04","Brasil","Minas Gerais","Paraopeba",NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,"SPF00136323",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"26090","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-13 11:27:24-03","USP","SPF","20267","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1984","Pirani, JR","1981","10","04","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00020267",NA,NA,NA,NA,"CFSC7451",NA,NA,NA,NA,"26557","auto","07","05",NA,NA,NA,NA,NA,NA,NA
"460","2019-11-13 11:27:24-03","USP","SPF","20281","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1984","Pirani, JR","1981","10","04","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00020281",NA,NA,NA,NA,"CFSC7469",NA,NA,NA,NA,"26557","auto","07","05",NA,NA,NA,NA,NA,NA,NA
"461","2019-11-13 11:27:24-03","USP","SPF","20282","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1984","Pirani, JR","1981","10","04","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00020282",NA,NA,NA,NA,"CFSC7470",NA,NA,NA,NA,"26557","auto","07","05",NA,NA,NA,NA,NA,NA,NA
"462","2019-11-13 11:27:24-03","USP","SPF","20362","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1984","Kawasaki, ML","1981","10","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00020362",NA,NA,NA,NA,"CFSC7563",NA,NA,NA,NA,"26557","auto","07","05",NA,NA,NA,NA,NA,NA,NA
"463","2019-11-13 11:27:26-03","USP","SPF","33055","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Pirani, JR","1980","11","06","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00033055",NA,NA,NA,NA,"CFSC6681",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-13 11:27:26-03","USP","SPF","33056","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Pirani, JR","1980","11","09","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00033056",NA,NA,NA,NA,"CFSC6754",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-13 11:27:26-03","USP","SPF","33057","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Cordeiro, I","1980","11","10","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00033057",NA,NA,NA,NA,"CFSC6766",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-13 11:27:26-03","USP","SPF","33058","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1984","Furlan, A","1980","11","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00033058",NA,NA,NA,NA,"CFSC6739",NA,NA,NA,NA,"26557","auto","07","05",NA,NA,NA,NA,NA,NA,NA
"467","2019-11-13 11:27:26-03","USP","SPF","34958","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Udulutsch, RG","2007","Harley, RM","1984","11","13","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00034958",NA,NA,NA,NA,"CFCR5898",NA,NA,NA,NA,"26557","auto","04","07",NA,NA,NA,NA,NA,NA,NA
"468","2019-11-13 11:27:26-03","USP","SPF","74656","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Mendes, J","1988","10","01","Brasil","Minas Gerais","Uberlândia","Reserva Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"SPF00074656",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-13 11:27:26-03","USP","SPF","74657","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Araújo, GM","1985","Araújo, GM","1986","10","24","Brasil","Minas Gerais","Uberlândia","Reserva Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"SPF00074657",NA,NA,NA,NA,"33",NA,NA,NA,NA,"58223","auto","10","24",NA,NA,NA,NA,NA,NA,NA
"470","2019-11-13 11:27:26-03","USP","SPF","76628","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Souza, FS","2014","Miranda, CAB","1986","12","19","Brasil","Paraíba","João Pessoa",NA,"-34.8630981445312","-7.11499977111816",NA,NA,NA,"SPF00076628",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"15975","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-13 11:27:26-03","USP","SPF","75652","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Souza, FS","2014","Andrade-Lima, AD","1970","02","03","Brasil","Pernambuco","Goiana",NA,"-35.002498626709","-7.56056022644043",NA,NA,NA,"SPF00075652",NA,NA,NA,NA,"705693",NA,NA,NA,NA,"22853","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-12-02 09:07:33-03","UNITINS","HUTO","2200","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J. A. Schmidt) Lundell","Rosseto, E.F.S.","2019","Haidar, R.F.","2008","10","15","Brasil","Tocantins",NA,"Sub-bacia do Tocantins","-48.533611","-13.001111","-48.533611","-13.001111","Árvore com cerca de 1,80 m de altura. Flores brancas; Cerrado ralo sobre cambissolo","HUTO002200",NA,NA,NA,NA,"977",NA,NA,"672","672",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-12-02 09:07:33-03","UNITINS","HUTO","7668","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J. A. Schmidt) Lundell",NA,NA,"Simon, M.F.","2018","10","02","Brasil","Bahia","Formosa do Rio Preto","ESEC Serra Geral do Tocantins. Parcela de monitoramento da flora. 20 km NE do acampamento da Vila dos Prazeres.","-45.973056","-10.670833","-45.973056","-10.670833","Arbusto 1,8 m. Flores esverdeadas.; Cerrado sensu stricto","HUTO007668",NA,NA,NA,NA,"3406",NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-12-02 09:07:33-03","UNITINS","HUTO","2374","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J. A. Schmidt) Lundell","Rosseto, E.F.S.","2019","Haidar, R.F.","2008","11","10","Brasil","Tocantins",NA,"Sub-bacia do rio Palma",NA,NA,NA,NA,"Árvore com cerca de 3 m de altura e 7 cm de DAP. Casca do tronco lisa e branca. Fruto imaturo verde e maduro; Cerrado sobre litossolo","HUTO002374",NA,NA,NA,NA,"1097",NA,NA,"822","822",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-12-02 09:07:33-03","UNITINS","HUTO","5997","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J. A. Schmidt) Lundell","Rossetto, E.F.S.","2017","Santos, E.R.","2010","10","10","Brasil","Tocantins","Palmas","Serra do Lajeado. Estrada Taquaruçu/Santa Tereza","-48.095556","-10.264444","-48.095556","-10.264444","Enviada para os seguintes Herbários:&nf;-UEL; Árvore com cerca de 3 m de altura. Flores e frutos jovens de cor verde.; Cerrado stricto sensu","HUTO005997",NA,NA,NA,NA,"1870",NA,NA,"597","597",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-10-07 09:18:53-03","UEFS","HUEFS","28805","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","2002","Hind, D.J.N.","1996","11","08","Brasil","Bahia","Piatã","Pai inácio. Estrada Piatã/Abaíra, entrada à direita, após a entrada para Catolés.","-41.738889","-13.266944","41W44'20''","13S16'1''","Slo com concreções ferruginosas, cascalheiras.","HUEFS0028805","HUEFS0028805",NA,NA,NA,"PCD4149","Angiospermae","Caryophyllales","1090","1090",NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"477","2021-03-04 11:15:45-03","UEFS","HUEFS","201538","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","E.F.S.Rossetto","2013","Oliveira, A.C.P.","2013","01","22","Brasil","Pernambuco","Serrita","Serra do Jatobá.","-39.316944","-7.547778","39W19'1''","7S32'52''","Fitofisionomia Savana Estépica. Solo Latossolo Vermelho-Amarelo Distrófico.","HUEFS0201538","HUEFS0201538",NA,NA,NA,"2210","Angiospermae","Caryophyllales","826","826",NA,NA,"10",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"478","2019-10-07 09:18:53-03","UEFS","HUEFS","61344","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Ferreira, M.C.","1992","02","22","Brasil","Bahia","Conde","Ida para Canguita.","-37.6105995178223","-11.8135995864868",NA,NA,NA,"HUEFS0061344","HUEFS0061344",NA,NA,NA,"693","Angiospermae","Caryophyllales",NA,NA,"31737","auto","07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"479","2019-10-07 09:18:53-03","UEFS","HUEFS","48639","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","2004","Queiroz, L.P.de","2000","08","26","Brasil","Bahia","Rio de Contas","Ca. 2,5Km N de Rio de Contas na estrada para Jussiape, próximo ao lixão.","-41.383333","-13.55","41W23'","13S33'","Campo cerrado sobre solo arenoso branco.","HUEFS0048639","HUEFS0048639",NA,NA,NA,"6356","Angiospermae","Caryophyllales",NA,NA,NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"480","2019-10-07 09:18:53-03","UEFS","HUEFS","48638","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","2004","Queiroz, L.P.de","2000","08","26","Brasil","Bahia","Rio de Contas","Ca. 2,5Km N de Rio de Contas na estrada para Jussiape, próximo ao lixão.","-41.383333","-13.55","41W23'","13S33'","Campo cerrado sobre solo arenoso branco.","HUEFS0048638","HUEFS0048638",NA,NA,NA,"6355","Angiospermae","Caryophyllales",NA,NA,NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"481","2019-10-07 09:18:53-03","UEFS","HUEFS","79383","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"França, G.S.","2003","11","04","Brasil","Minas Gerais","Marliéria","Lagoa do Carioca (Parque Estadual do Rio Doce","-42.620278","-19.756111","42W37'13''","19S45'22''",NA,"HUEFS0079383","HUEFS0079383",NA,NA,NA,"443","Angiospermae","Caryophyllales","320","320",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"482","2019-10-07 09:18:53-03","UEFS","HUEFS","14686","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1993","08","23","Brasil","Bahia","Rio de Contas",NA,"-42.333333","-13.85","42W20'","13S51'",NA,"HUEFS0014686","HUEFS0014686",NA,NA,NA,"2099","Angiospermae","Caryophyllales","1200","1200",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"483","2019-10-07 09:18:53-03","UEFS","HUEFS","14753","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1993","08","30","Brasil","Bahia","Rio de Contas",NA,"-42.333333","-13.833333","42W20'","13S50'",NA,"HUEFS0014753","HUEFS0014753",NA,NA,NA,"2166","Angiospermae","Caryophyllales","1200","1200",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"484","2019-10-07 09:18:53-03","UEFS","HUEFS","26567","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","2004","França, F.","1997","02","09","Brasil","Bahia","Entre Rios","Estrada Entre Rios-Linha Verde.","-37.984167","-11.956944","37W59'3''","11S57'25''",NA,"HUEFS0026567","HUEFS0026567",NA,NA,NA,"2111","Angiospermae","Caryophyllales","132","132",NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
