"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"95","2019-11-05 16:46:16-03","UFOP","OUPR","16333","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, V.R.L.","06","2000","09","16",NA,"Brasil","Minas Gerais","Ouro Preto","Área da Alcan","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores roxas. Campo sujo.",NA,NA,"Santos, V.R.L.","2001","44599","auto","03","12",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-05 16:46:20-03","UFOP","OUPR","16863","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, V.R.L.","15","2000","10","28",NA,"Brasil","Minas Gerais","Ouro Preto","E.E. do Tripuí, Alto do morro, próximo à rede elétrica.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto. Campo limpo.",NA,NA,"Santos, V.R.L.","2001","44599","auto","04","16",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-05 16:46:20-03","UFOP","OUPR","16336","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, V.R.L.","01","2000","09","16",NA,"Brasil","Minas Gerais","Ouro Preto","Estação Ecológica do Tripuí, Alto do morro, próximo à rede elétrica.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores roxas. Cerrado.",NA,NA,"Santos, V.R.L.","2001","44599","auto","03","12",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-05 16:46:20-03","UFOP","OUPR","16866","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, V.R.L.","11","2000","09","30",NA,"Brasil","Minas Gerais","Ouro Preto","Estação Ecológica do Tripuí, Alto do morro, próximo à rede elétrica.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores roxas. Campo limpo.",NA,NA,"Santos, V.R.L.","2001","44599","auto","04","16",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-05 16:46:20-03","UFOP","OUPR","16335","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, V.R.L.","03","2000","09","16",NA,"Brasil","Minas Gerais","Ouro Preto","Estação Ecológica do Tripuí, Alto do morro, próximo à rede elétrica.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores roxas. Cerrado.",NA,NA,"Santos, V.R.L.","2001","44599","auto","03","12",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-05 16:46:16-03","UFOP","OUPR","16332","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, V.R.L.","02","2000","09","16",NA,"Brasil","Minas Gerais","Ouro Preto","Estação Ecológica do Tripuí, Alto do morro, próximo à rede elétrica.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbustiva, flores roxas. Cerrado.",NA,NA,"Santos, V.R.L.","2001","44599","auto","03","12",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-05 16:46:16-03","UFOP","OUPR","1091","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Badini, J.","s.n.","1974","05","08",NA,"Brasil","Minas Gerais","Ouro Preto","Fazenda dos Macaquinhos","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Árvore, flores violáceas. Mata.",NA,NA,"Araújo, R.S.","2007","44599","auto","07","26",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-05 16:46:20-03","UFOP","OUPR","16862","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Silveira, A.L.","s.n.","2000","09","22",NA,"Brasil","Minas Gerais","Ouro Preto","Lavras Novas, Entre a área urbana e a represa do córrego do Custódio.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbustiva, flor arroxeada. Transição entre campo rupestre e mata mesófila.",NA,NA,"Santos, V.R.L.","2001","44599","auto","04","16",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-05 16:46:20-03","UFOP","OUPR","16864","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, V.R.L.","10","2000","09","30",NA,"Brasil","Minas Gerais","Ouro Preto","Tripuí, Alto do morroo, próximo à rede elétrica.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbustiva, flores roxas, com frutos. Campo limpo.",NA,NA,"Santos, V.R.L.","2001","44599","auto","04","16",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-05 16:46:16-03","UFOP","OUPR","1090","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Badini, J.; Machado, C.","s.n.","1982","06","07",NA,"Brasil","Minas Gerais","Teixeiras",NA,"-42.8567008972168","-20.6511001586914",NA,NA,NA,"Árvore, flores roxas. Mata.",NA,NA,"Araújo, R.S.","2007","10355","auto","08","26",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-06-27 10:24:14-03","UFES","VIES","20187","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Villela, D.","1","2010","09","14",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Serra da Serpentina.","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"VIES020187","VIES020187",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-08-16 08:38:46-03","UTFPR","HCF","12418","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","T. Bochorny","28","2012","01","27",NA,"Brasil","PR","Telêmaco Borba","PCH Presidente Vargas","-50.6156005859375","-24.3239002227783",NA,NA,NA,"(Resgate de Flora UHE Mauá).",NA,NA,"E. Adenesky-Filho",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-29 09:29:49-03","UFRRJ","RBR","43168","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","T.P.P. Alverga",NA,"2015","06","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F14/21.","-43.519444","-22.968611",NA,NA,NA,NA,"RBR00043168","RBR00043168","T.P.P. Alverga",NA,NA,NA,NA,NA,"43º31'10''W","22º58'7''S",NA,NA,NA,NA,NA,NA
"108","2020-06-29 09:29:49-03","UFRRJ","RBR","44322","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","L.O.L. Pedreira; M.G. Bovini, F. Nadal","24","2018","03","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Bosque de Jerusalém. Bosque de Jerusalém. Vegetação pioneira sobre solo residual na Pedra de Itaúna, face Oeste.","-43.422222","-23.003611","24","24",NA,NA,"RBR00044322","RBR00044322","L.O.L. Pedreira","2018",NA,NA,"03","01","43º25'20''W","23º0'13''S",NA,NA,NA,NA,NA,NA
"109","2021-03-21 19:33:13-03","UFC","EAC","1103","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ducke, A.","s.n.","1955","02","22","Southern America","Brasil","Ceará","Caucaia","Praia de Soure, Matinho atras das dunas","-38.6530990600586","-3.73610997200012",NA,NA,NA,"Arbusto, flores atro-violáceas.","EAC0001103","EAC0001103","Araújo, R.S.","2018","40484","auto","02","21",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-21 19:33:13-03","UFC","EAC","18498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Paula-Zárate, E.L.","s.n.",NA,NA,NA,"Southern America","Brasil","Ceará","Guaramiranga","Sítio Mucunã, Serra de Baturité.","-38.9331016540527","-4.26332998275757",NA,NA,NA,"Arbusto, flores atro-violáceas.","EAC0018498","EAC0018498","Araújo, R.S.","2018","13198","auto","02","21",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-21 19:33:13-03","UFC","EAC","48852","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ferreira, R.G.","s.n.","2011","01","05","Southern America","Brasil","Ceará","São Gonçalo do Amarante","Área da CSP, distrito do Pecém, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,NA,NA,"Flor lilás; Tabuleiro litorâneo","EAC0048852","EAC0048852","Araújo, R.S.","2018","39107","auto","02","21",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:18:23-03","MBM","MBM","268210","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Castro, R.M.; et al.; et al.","585","2001","08","10","Southern America","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"MBM268210","MBM268210","Augustin, J.O.",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:28:05-03","PUC-RIO","FCAB","6476","PreservedSpecimen","Plantae",NA,"Angiospermae","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","R.R. Oliveira; Solórzano, A.","2462","2002","08","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim, Bacia do Rio Caçambe","-43.2075004577637","-22.9027996063232","310","310",NA,"Em floresta secundária localizada no divisor de drenagem, á altitude de 310m. Indivíduo com DAP=7 cm e altur= 9m.","006476",NA,"Solórzano, A.; Oliveira, R.R.","2002","57442","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-12 14:46:56-03","IFGoiano","IFRV","353","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Soares, M.P/Fachardo, A.L.S",NA,"2012","10","24",NA,"Brasil","Goiás","Rio Verde",NA,"-50.9281005859375","-17.7980995178223",NA,NA,NA,"cerrado","IFRV00000353",NA,"Fabiana L. Ranzato Fillardi","2014","96378","auto","01","30",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-12 14:46:56-03","IFGoiano","IFRV","367","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Soares, M.P/Fachardo, A.L.S",NA,"2012","10","24",NA,"Brasil","Goiás","Rio Verde",NA,"-50.9281005859375","-17.7980995178223",NA,NA,NA,"cerrado","IFRV00000367",NA,NA,NA,"96378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-04 08:30:14-03","MNHN","RECOLNAT_MNHN_P","P02899793","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & K.Schum.","Pickel, D.B.",NA,"1932","1","22",NA,"Brasil","Pernambuco",NA,"Tapera.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899793' target='other'> <mi>dwc_moreinfo</mi></a>","P02899793","P02899793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"429",NA,NA,NA,NA
"117","2015-09-04 08:30:14-03","MNHN","RECOLNAT_MNHN_P","P02899794","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & K.Schum.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Campos da Bocaina.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899794' target='other'> <mi>dwc_moreinfo</mi></a>","P02899794","P02899794_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11239",NA,NA,NA,NA
"118","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586553","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Gaudichaud",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586553' target='other'> <mi>dwc_moreinfo</mi></a>","P03586553","P03586553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"678",NA,NA,NA,NA
"119","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586555","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Monsén",NA,"1875","11","21",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586555' target='other'> <mi>dwc_moreinfo</mi></a>","P03586555","P03586555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586558","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586558' target='other'> <mi>dwc_moreinfo</mi></a>","P03586558","P03586558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11248",NA,NA,NA,NA
"121","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586559","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586559' target='other'> <mi>dwc_moreinfo</mi></a>","P03586559","P03586559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11248",NA,NA,NA,NA
"122","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586560","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Mosén",NA,"1875","11","25",NA,"Brasil","São Paulo",NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586560' target='other'> <mi>dwc_moreinfo</mi></a>","P03586560","P03586560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4339",NA,NA,NA,NA
"123","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586561","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Mello, C.",NA,"1866","11","4",NA,"Brasil",NA,NA,"Brésil Méridional.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586561' target='other'> <mi>dwc_moreinfo</mi></a>","P03586561","P03586561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"124","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586562","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Mello, C.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil Meridional.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586562' target='other'> <mi>dwc_moreinfo</mi></a>","P03586562","P03586562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"125","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586573","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586573' target='other'> <mi>dwc_moreinfo</mi></a>","P03586573","P03586573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5786",NA,NA,NA,NA
"126","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586577","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586577' target='other'> <mi>dwc_moreinfo</mi></a>","P03586577","P03586577_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586578","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Gomes",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586578' target='other'> <mi>dwc_moreinfo</mi></a>","P03586578","P03586578_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586581","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586581' target='other'> <mi>dwc_moreinfo</mi></a>","P03586581","P03586581_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2648",NA,NA,NA,NA
"129","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586582","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586582' target='other'> <mi>dwc_moreinfo</mi></a>","P03586582","P03586582_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586551","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Regnell",NA,"1846","12","4",NA,"Brasil",NA,NA,"Caldas prov. Minarum.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586551' target='other'> <mi>dwc_moreinfo</mi></a>","P03586551","P03586551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1291",NA,NA,NA,NA
"131","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586552","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586552' target='other'> <mi>dwc_moreinfo</mi></a>","P03586552","P03586552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586563","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Mello, M.C.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Bresil Méredional.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586563' target='other'> <mi>dwc_moreinfo</mi></a>","P03586563","P03586563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"133","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586565","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586565' target='other'> <mi>dwc_moreinfo</mi></a>","P03586565","P03586565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 131 2part",NA,NA,NA,NA
"134","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586566","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586566' target='other'> <mi>dwc_moreinfo</mi></a>","P03586566","P03586566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 131",NA,NA,NA,NA
"135","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586567","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586567' target='other'> <mi>dwc_moreinfo</mi></a>","P03586567","P03586567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 131",NA,NA,NA,NA
"136","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586569","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Regnell",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586569' target='other'> <mi>dwc_moreinfo</mi></a>","P03586569","P03586569_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 291",NA,NA,NA,NA
"137","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586570","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Regnell",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586570' target='other'> <mi>dwc_moreinfo</mi></a>","P03586570","P03586570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 291",NA,NA,NA,NA
"138","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586572","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586572' target='other'> <mi>dwc_moreinfo</mi></a>","P03586572","P03586572_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 131",NA,NA,NA,NA
"139","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586571","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Regnell",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586571' target='other'> <mi>dwc_moreinfo</mi></a>","P03586571","P03586571_01",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586564","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Mello, J.C.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586564' target='other'> <mi>dwc_moreinfo</mi></a>","P03586564","P03586564_01",NA,NA,"23900","auto",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"141","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586579","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Mexia, Y.",NA,"1930","4","8",NA,"Brasil","Minas Gerais","Viçosa","Agricultural College lands; Barbado; swale above reservoir.","-42.8819007873535","-20.7539005279541",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586579' target='other'> <mi>dwc_moreinfo</mi></a>","P03586579","P03586579_01",NA,NA,"13937","auto",NA,NA,NA,NA,NA,"4570",NA,NA,NA,NA
"142","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586580","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Mexia, Y.",NA,"1930","7","19",NA,"Brasil","Minas Gerais","Viçosa","Agricultural College lands, hollow near dairy.","-42.8819007873535","-20.7539005279541","660",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586580' target='other'> <mi>dwc_moreinfo</mi></a>","P03586580","P03586580_01",NA,NA,"13937","auto",NA,NA,NA,NA,NA,"4874",NA,NA,NA,NA
"143","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586554","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, A.",NA,"1878","12","9",NA,"Brasil","Rio de Janeiro","Petrópolis","brésil: Correa.","-43.1786003112793","-22.5049991607666",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586554' target='other'> <mi>dwc_moreinfo</mi></a>","P03586554","P03586554_01",NA,NA,"36524","auto",NA,NA,NA,NA,NA,"11248",NA,NA,NA,NA
"144","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586556","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, A.",NA,"1878","12","9",NA,"Brasil","Rio de Janeiro","Petrópolis","Correa.","-43.1786003112793","-22.5049991607666",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586556' target='other'> <mi>dwc_moreinfo</mi></a>","P03586556","P03586556_01",NA,NA,"36524","auto",NA,NA,NA,NA,NA,"11248",NA,NA,NA,NA
