"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","year","month","day","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"174","2021-03-30 12:36:59-03","EAO","IAN","97500","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Fróes, RL","33075","Southern America","Brasil","Amazonas",NA,"Árvore de 6m de altura.","IAN097500","1957","01","18","Parintins","Lago do Jurutí.","-56.7358016967773","-2.62832999229431",NA,"Prance, GT",NA,NA,"80460","auto",NA,"1966","03",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-30 12:36:59-03","EAO","IAN","51799","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Fróes, RL","25622","Southern America","Brasil","Maranhão",NA,"Árvore de 4m x 10cm, flores esbranquiçadas.","IAN051799","1950","01","04","São Luis","Granja Barreto.","-44.3027992248535","-2.52972006797791",NA,"Prance, GT",NA,NA,"33693","auto",NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-30 12:36:59-03","EAO","IAN","51795","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Fróes, RL","25618","Southern America","Brasil","Maranhão",NA,"Árvore de 4m x 10cm, flores esbranquiçadas.","IAN051795","1950","01","04","São Luis","Granja Barreto.","-44.3027992248535","-2.52972006797791",NA,"Prance, GT",NA,NA,"33693","auto",NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-30 12:36:59-03","EAO","IAN","43186","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Fróes, RL","24250","Southern America","Brasil","Maranhão",NA,"Tree 5 m.","IAN043186","1949","05","12","São Luis","Granja Federal, selected plants.","-44.3027992248535","-2.52972006797791",NA,"Prance, GT",NA,NA,"33693","auto",NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-30 12:36:59-03","EAO","IAN","178767","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Pantoja, MF","5","Southern America","Brasil","Pará",NA,"Árvore de 13m de altura, ritidoma marrom esverdeado; casca morta amarela. Casca viva marrom claro; alburno branco; sem odor; base do tronco, reta.","IAN178767",NA,NA,NA,"Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-30 12:36:59-03","EAO","IAN","56745","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Black, GA; Ledoux, PVD","10233","Southern America","Brasil","Pará",NA,"Árvore pequena, flor branca.","IAN056745","1950","09","24","Belém","Beira da capoeira 157 L, IAN.","-48.5043983459473","-1.4558299779892",NA,"Prance, GT",NA,NA,"48462","auto",NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-30 12:36:59-03","EAO","IAN","73702","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Lima, RP de","105","Southern America","Brasil","Pará",NA,NA,"IAN073702","1951","11",NA,"Belém","Capoeira do IAN.","-48.5043983459473","-1.4558299779892",NA,"Prance, GT",NA,NA,"48462","auto",NA,"1980","09",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:36:59-03","EAO","IAN","170152","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Nascimento, MP do","24","Southern America","Brasil","Pará",NA,"Árvore de 10m de altura; frutos amarelos.","IAN170152","1999","11","10","Belém","Embrapa Amazônia Oriental, capoeira do Black, terra firme, solo argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-30 12:36:59-03","EAO","IAN","84397","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Black, GA","17013","Southern America","Brasil","Pará",NA,"Árvore de flor branco-verde, folhas brancas na página inferior.","IAN084397","1954","10","14","Belém","IAN, capoeira 157 L.","-48.5043983459473","-1.4558299779892",NA,"Prance, GT",NA,NA,"48462","auto",NA,"1980","09",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-30 12:36:59-03","EAO","IAN","144524","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Pires, JM","14910","Southern America","Brasil","Pará",NA,"Árvore pequena.","IAN144524","1974","09","18","Belém","IPEAN.","-48.5043983459473","-1.4558299779892",NA,"Prance, GT",NA,NA,"48462","auto",NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-30 12:36:59-03","EAO","IAN","121712","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Pires, JM; Silva, NT da","11002","Southern America","Brasil","Pará",NA,"Árvore de 10m de altura, flor amarela.","IAN121712","1967","09","20","Belém","IPEAN.","-48.5043983459473","-1.4558299779892",NA,"Prance, GT",NA,NA,"48462","auto",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-30 12:36:59-03","EAO","IAN","136909","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Oliveira, E","5917","Southern America","Brasil","Pará",NA,"Árvore de 8m flor creme.","IAN136909","1971","10","20","Belém","Mosqueiro, Terreno do Sr. Rubens Lima, ao lado da Fazenda AgroPastoril.","-48.5043983459473","-1.4558299779892",NA,"Prance, GT",NA,NA,"48462","auto",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:36:59-03","EAO","IAN","12168","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Archer, WA","8076","Southern America","Brasil","Pará",NA,"Large tree. Flr. greenish.","IAN012168","1942","12","29","Belém","South forest IAN, Belém. Bark burned and saches mixed with clay to make jugs and other utensils.","-48.5043983459473","-1.4558299779892","IAN012168 IAN012168_e","Prance, GT",NA,NA,"48462","auto",NA,"1966","03",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:36:59-03","EAO","IAN","178591","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Nascimento, MP do; Procópio, LC; Freitas, JC","228","Southern America","Brasil","Pará",NA,"Árvore com ca. de 10m alt. x 25cm DAP; base bifurcacda; tronco tortuoso; ritidoma cinza com grandes lenticelas marroms; raizes superficiais longas e ramificadas; casca morta marrom, fina; casca viva vermelha, porosa, não fibrosa; cheir","IAN178591","2003","01","26","Moju","Fim do ramal Santa Terezinha, margem direita do rio Ubá.","-48.7689018249512","-1.88389003276825",NA,"Cordeiro, MR",NA,NA,"186920","auto",NA,"2003","02",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:36:59-03","EAO","IAN","152318","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Bouças, PRP; Pinheiro, GS","17","Southern America","Brasil","Pará",NA,"Árvore de 18m, flor e fruto .","IAN152318","1976","03","22","Moju","Igarapé Ubinzal.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:36:59-03","EAO","IAN","169866","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Cordeiro, MR; Baider, C","3045","Southern America","Brasil","Pará",NA,"F 3327 dif. 0.7, DAP 44,7 + 45,4 estéril.","IAN169866","1999","02","02","Ourilândia do Norte","Projeto Pinkaiti. Aldeia Aúkre.","-51.0839004516602","-6.75472021102905",NA,NA,NA,NA,"209767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-30 12:36:59-03","EAO","IAN","196605","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Boelter, CR","625","Southern America","Brasil","Pará",NA,"Arbusto flores brancas.","IAN196605","2017","07","10","Portel",NA,"-50.8210983276367","-1.93555998802185",NA,NA,NA,NA,"184936","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-30 12:36:59-03","EAO","IAN","37962","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Black, GA","3475","Southern America","Brasil","Pará",NA,"Árvore de tronco grosso, em campo savanalia.","IAN037962","1948","11","12","Soure","Capoeira em campo do Caembê.","-48.5233001708984","-0.716666996479034","IAN037962 IAN037962_e","Prance, GT",NA,NA,"69952","auto",NA,"1966","02",NA,NA,NA,NA,NA,NA,NA,NA
"192","2013-07-03 10:40:33-03","EBDA","BAH","7561","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"L.A. Mattos Silva","1984",NA,"Brasil","Bahia",NA,"Árvore, 12m X 25 cm. Flores esverdeadas.",NA,"1985","11","22","Cairú","Município de Cairu. Km 14 da Rodovia Nilo Peçanha/Cairu. Estrada do ramal para os povoados de Torrinha e Tapuias.","-39.0439","-13.4869",NA,"G.T. Prance",NA,NA,"24756","auto",NA,"1986","08",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-24 18:13:31-03","UFBA","ALCB","042729","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","(Nees & Mart.) Benth.",NA,"Stradmann, MTS; Poveda, A; Gomes, DF","0063","Southern America","Brasil","Bahia",NA,"Terrestre, ca. 6,0 m. Folhas membran ceas, disc¢lores; face adaxial verde oliva e abaxial esbranqui!ada. Ocasional.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso","ALCB042611","1995","03","03","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667",NA,"Guedes, ML; Stradmann, MTS",NA,NA,NA,NA,NA,"1997","06",NA,"-41.45","-12.466667",NA,NA,NA,NA,NA
"194","2019-10-09 11:12:57-03","UFBA","ALCB","116786","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","(Nees & Mart.) Benth.",NA,"Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","22590","Southern America","Brasil","Bahia",NA,"de ca 7 m de altura. Folhas cartáceas, discolores, face abaxial esbranquiçada. Inflorescência com botões esverdeados, flores cremes.","ALCB049478","2014","10","15","Licínio de Almeida","Caminho para Rio Fundo.","-42.530278","-14.608889",NA,"Guedes, ML","845","845",NA,NA,NA,"2016","11",NA,"-42.530278","-14.608889",NA,NA,NA,NA,NA
"195","2019-10-09 11:12:57-03","UFBA","ALCB","52158","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","(Nees & Mart.) Benth.",NA,"Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","0734","Southern America","Brasil","Bahia",NA,"7m. Terrestre, erecta. Ramos escandentes. Folhas coriáceas, discolores. Face abaxial branca. Muito frequente.","ALCB042612","1999","09","08","Lençóis","Chapada Diamantina, Foz do Rio Capivara","-41.383333","-12.55",NA,"Stradmann, MTS",NA,NA,NA,NA,NA,"2000","04",NA,"-41.383333","-12.55",NA,NA,NA,NA,NA
"196","2019-10-09 11:12:57-03","UFBA","ALCB","52159","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","(Nees & Mart.) Benth.",NA,"Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","0735","Southern America","Brasil","Bahia",NA,"6.m. Terrestre, erecta. Folhas coriáceas, discolores. Face abaxial branca. Flores alvas a esverdeadas. Muito frequente.","ALCB042614","2000","02","03","Lençóis","Chapada Diamantina, Foz do Rio Capivara","-41.383333","-12.55",NA,"Stradmann, MTS",NA,NA,NA,NA,NA,"2000","04",NA,"-41.383333","-12.55",NA,NA,NA,NA,NA
"197","2019-10-09 11:12:57-03","UFBA","ALCB","67525","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","(Nees & Mart.) Benth.",NA,"Stradmann, MTS; Moraes, EPF","1007","Southern America","Brasil","Bahia",NA,"de ca 3,5m. Folhas coriáceas, discolores, face abaxial esbranquiçada. Frutos maduros de laranja a avermelhados, de textura aveludada. Indivíduo 03.; arbustiva-arbórea","ALCB042610","2004","11","05","Mucugê","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556",NA,"Guedes, ML",NA,NA,NA,NA,NA,"2005","03",NA,"-41.423611","-13.160556",NA,NA,NA,NA,NA
"198","2019-11-25 16:50:26-03","UFBA","ALCB","98428","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Guedes, ML; Silva, LB da; Oliveira, MAJ de; Silva, MS; Melo, IV de","17935","Southern America","Brasil","Bahia",NA,"de ca 7 m de altura. Folhas coriáceas, discolores. Material estéril.","ALCB042613","2011","02","08","Elísio Medrado","Recôncavo Sul, Serra da jibóia, Reserva Jequitibá","-39.466667","-12.85",NA,"Guedes, ML",NA,NA,NA,NA,NA,"2011","02",NA,"-39.466667","-12.85",NA,NA,NA,NA,NA
"199","2019-10-09 11:12:57-03","UFBA","ALCB","027310","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","(Nees & Mart.) Benth.",NA,"Guedes, ML","2305","Southern America","Brasil","Pernambuco",NA,"Folhas coriáceas, discolores, face abaxial esbranquiçada. Fruto imaturo esverdeado, com duas sementes alvas.","ALCB042657","1990","02","19","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Gomes-Silva, F",NA,NA,"18865","auto",NA,"2017","08","31",NA,NA,NA,NA,NA,NA,NA
"200","2019-10-09 11:12:57-03","UFBA","ALCB","027168","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","(Nees & Mart.) Benth.",NA,"Guedes, ML","2247","Southern America","Brasil","Pernambuco",NA,"Folhas coriáceas, discolores, face abaxial esbranquiçada. Fruto imaturo esverdeado, com duas sementes alvas.","ALCB042658","1990","02","12","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Gomes-Silva, F",NA,NA,"18865","auto",NA,"2017","08","31",NA,NA,NA,NA,NA,NA,NA
"201","2019-10-09 11:12:57-03","UFBA","ALCB","027201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","(Nees & Mart.) Benth.",NA,"Guedes, ML","2225","Southern America","Brasil","Pernambuco",NA,"Folhas coriáceas, discolores, com face abaxial esbranquiçada. Fruto imaturo, esverdeado com duas sementes alvas.","ALCB042596","1990","02","12","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Gomes-Silva, F",NA,NA,"18865","auto",NA,"2017","09","01",NA,NA,NA,NA,NA,NA,NA
"202","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U.1201495","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Harley RM; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1201495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1201495","1974","02","07",NA,"9km S.W. of Mucuge, on road Cascavel. Waste ground by Rio Paraguacu.","-41.416667","-13.033333","NL-U1201495",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.416667","-13.033333","Magnoliopsidae",NA,NA,NA,NA
"203","2020-02-08 09:46:03-03","NBC","NL-BOTANY","L 0019444","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.","type","Schomburgk RH",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200019444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0019444",NA,NA,NA,NA,"Guiana Anglica",NA,NA,"NL-L0019444","Prance GT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","908193167",NA,NA,NA
"204","2020-02-08 09:46:03-03","NBC","NL-BOTANY","L 0706944","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Unknown",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200706944 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0706944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"205","2020-02-08 09:46:03-03","NBC","NL-BOTANY","L.1891348","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Bruijn J de",NA,"Southern America","Venezuela","Bolívar",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1891348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1891348","1967","04","15",NA,"NE of Upata","-62.216667","8.266667","NL-L1891348",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-62.216667","8.266667","Magnoliopsidae",NA,NA,NA,NA
"206","2020-02-08 09:46:03-03","NBC","NL-BOTANY","L.1891350","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Burchell WJ",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1891350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1891350",NA,NA,NA,NA,"from Goyaz to Covalente *.",NA,NA,"NL-L1891350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"207","2020-02-08 09:46:03-03","NBC","NL-BOTANY","L.4183284","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Sastre",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4183284 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4183284","1976","03","30",NA,"Haut Oyapock, Crique Kulumuli, Mont-Saint-Marcel, camp Pinot.",NA,NA,"NL-L4183284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"208","2020-02-08 09:46:03-03","NBC","NL-BOTANY","L.4184479","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Wallnöfer B; Tarin J",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4184479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4184479","1997","11","12",NA,"Central French Guiana. Inini: Saül and vicinity: W-WSW of Saül; south-side of summit of the northwestern peak of Mont Galbao.","-53.291389","3.613333","NL-L4184479",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.291389","3.613333","Magnoliopsidae",NA,NA,NA,NA
"209","2020-02-08 09:46:03-03","NBC","NL-BOTANY","L.4184918","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Cervi AC; Spichiger R-E; Loizeau PA; Cottier E",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4184918 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4184918","1996","02","22",NA,"Brasil, Alagoas, Municipio de Quebrangulo, Reserva Biológica de Pedra Talhada.","-36.416667","-9.25","NL-L4184918",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.416667","-9.25","Magnoliopsidae",NA,NA,NA,NA
"210","2020-02-08 09:46:03-03","NBC","NL-BOTANY","L.4195761","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Steyermark JA; Davidse G",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4195761 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4195761","1978","03","20",NA,"Estado Miranda: Cerros del Bachiller, near east end: virgin evergreen forest, between base and summit, above Quebrada Corozal, south of Santa Cruz, 10 kms (by air), west of Cúripa.","-65.8","10.15","NL-L4195761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-65.8","10.15","Magnoliopsidae",NA,NA,NA,NA
"211","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U 0079213","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Unknown",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200079213 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0079213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5567",NA,NA,NA
"212","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U 0079214","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Unknown",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200079214 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0079214","1957","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5787",NA,NA,NA
"213","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U 0079215","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Bruijn J de",NA,"Southern America","Venezuela","Bolívar",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200079215 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0079215","1967","04","15",NA,"NE of Upata","-62.216667","8.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-62.216667","8.266667","Magnoliopsidae","Uw22668",NA,NA,NA
"214","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U 0079216","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Jari Timber",NA,"Southern America","Brazil","Amapá",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200079216 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0079216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw26588",NA,NA,NA
"215","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U.1201470","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Clarke HD; Adkins S; Barnard C",NA,"Southern America","Guyana","Upper Takutu-Upper Essequibo",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1201470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1201470","1996","07","14",NA,NA,"-59.066667","2.066667","NL-U1201470","Prance GT",NA,NA,NA,NA,NA,NA,NA,NA,"-59.066667","2.066667","Magnoliopsidae","U 0047542",NA,NA,NA
"216","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U.1201471","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Andel TR van; Abraham C; Smedema S; Groenewegen S",NA,"Southern America","Guyana","North West District",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1201471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1201471","1997","08","20",NA,NA,NA,NA,"NL-U1201471","Prance GT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066588",NA,NA,NA
"217","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U.1201473","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Clarke HD; Williams (Guyana) R; Perry C",NA,"Southern America","Guyana","Upper Takutu-Upper Essequibo",NA,"Dense forest on poorly drained gray sandy clay, with Eperua, Aparisthmium & Euterpe.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1201473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1201473","1998","09","12",NA,"Guyana. Region: U.Takutu - U.Essequibo. Sipu River, near camp.","-58.951944","1.421389","NL-U1201473","Prance GT",NA,NA,NA,NA,NA,NA,NA,NA,"-58.951944","1.421389","Magnoliopsidae","U 0248319",NA,NA,NA
"218","2020-02-08 09:46:03-03","NBC","NL-BOTANY","U.1201474","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Prance GT; Silva NT",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1201474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1201474","1964","08","10",NA,"Exploration of New Brazilian Highways, Northern Goias. Road Estreita to Tocantinopolis.",NA,NA,"NL-U1201474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
