"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","dayIdentified","class","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"49","2019-08-29 16:18:56-03","UNIOESTE","UNOP","8713","S","Plantae",NA,NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, E.M.; Ethur, E.; Ethur, E.","1141","2016","12",NA,"Brasil","Rio Grande do Sul","Areal do trevo (solo seco sem pastejo)",NA,"Erva, com folhas inteiras alterna com abundância de pelo.",NA,NA,"22","Manoel Viana","-55.401389","-29.654444",NA,"Freitas, E.M.","2016","12","-55.401389","-29.654444",NA,"22",NA,NA,NA,NA,NA,NA
"50","2020-06-25 16:06:07-03","FUVATES","HVAT","2891","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"E. Freitas","1011","2015","05",NA,"Brasil","Rio Grande do Sul","Cerro do tigre, Fazenda Cerro do Tigre.",NA,"Arbusto; Campo de solo pedregoso e seco.","HVAT00002891",NA,"02","Alegrete","-55.397778","-29.658611",NA,"E. Freitas","2015","05","-55º23'52''W","-29º39'31''S",NA,"02",NA,NA,NA,NA,NA,NA
"51","2021-01-26 14:12:24-03","CPACT","ECT","3268","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"L.B.Barcelos; G.Heiden | D.R.Vahl | R.Magalhães","49","2017","01",NA,"Brasil","Rio Grande do Sul","Butiazal. Fora das áreas de monitoramento. Em campo sujo, na borda de mata, próximo à cerca.",NA,NA,"ECT0003268","ECT0003268","27","Tapes","-51.350833","-30.531944","32","L.B.Barcelos","2017","03","51º21'3''W","30º31'55''S","32","03",NA,NA,NA,NA,NA,NA
"52","2021-01-26 14:12:24-03","CPACT","ECT","5914","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"G.Heiden; V.R.Bueno | F.Fernandes | I.E.Hedlund | J.Kilipper | M.Ritter | R.Rolim","2462","2019","01",NA,"Brasil","Rio Grande do Sul","FEPAGRO - Centro de Pesquisa de Viamão. Vila Elsa, Estrada Capitão Gentil Machado de Godoy, 3825. Campos de clima temperado (pampas), campo nativo em área sujeita a roçadas e queimadas.",NA,NA,"ECT0005914","ECT0005914","22","Viamão","-51.023611","-30.044167","61","G.Heiden","2019","01","51º1'25''W","30º2'39''S","61","22",NA,NA,NA,NA,NA,NA
"53","2021-01-26 14:12:24-03","CPACT","ECT","6442","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"E.M.Freitas; E.Ethur","1141","2016","12",NA,"Brasil","Rio Grande do Sul","Areal do Trevo. Altitude obtida secundariamente, a partir dos dados de coordenadas geográficas.",NA,NA,"ECT0006442",NA,"22","Manoel Viana","-55.401389","-29.654444","75","Flora do Brasil","2018","02","55º24'5''W","29º39'16''S","75","22",NA,NA,NA,NA,NA,NA
"54","2020-09-12 05:00:02-03","US","US","3663418","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"M. R. Ritter & N. Matzenbacher","1474","2008","10","South America","Brazil","Rio Grande do Sul","Guaiba, Fazenda Sao Macimiano, BR-116, km 308",NA,NA,"US01340220","US01340220_01","14",NA,NA,NA,NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"55","2020-09-12 05:00:02-03","US","US","3239876","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"E. M. Zardini & H. Velasquez","25817","1991","1","South America","Paraguay","Caaguazu","Arroyo Yuguy ry-Arroyo Taruma, 4 km N of Arroy Yuguyry",NA,NA,"US01208714","US01208714_01","12",NA,"-55.92","-25.22",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"56","2020-09-12 05:00:02-03","US","US","2026874","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"B. Rameo","41315","1949","4","South America","Brazil","Rio Grande do Sul","Morro Santa Teresa, prope P. Alegre",NA,NA,"US01208715","US01208715_01","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"57","2020-09-12 05:00:02-03","US","US","3638281","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"N. Roque, R. Ritter & N. Matzenbacher","1950","2009","2","South America","Brazil","Rio Grande do Sul","Guaiba, Fazenda Sao Maximiano",NA,"ALCB #87093","US01208712","US01208712_01","25",NA,"-51.3925","-30.1797",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"58","2020-09-12 05:00:02-03","US","US","1484031","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"P. Jorgensen","4807","1932","2","South America","Paraguay",NA,NA,NA,NA,"US01208716","US01208716_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"59","2020-09-12 05:00:02-03","US","US","3406268","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"E. M. Zardini & H. Velasquez","25532","1991","1","South America","Paraguay","Caaguazu","3 km S of Arroyo Taruma",NA,NA,"US01208713","US01208713_01","5",NA,"-55.92","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"60","2020-09-12 05:00:02-03","US","US","1995169","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"I. Cristovao","43","1949","1","South America - Neotropics","Brazil",NA,"Morro Sta. Teresinha (PA-R.G.S.)",NA,NA,"US01208717","US01208717_01","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"61","2021-03-15 18:25:32-03","USP","SPF","220984","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G.Sancho",NA,"Marchi, MM","3457","2012","01",NA,"Brasil","Rio Grande do Sul","Butiazal de Tapes, Fazenda São Miguel.",NA,NA,"SPF00220984",NA,"31","Tapes","-51.368431","-30.545497",NA,"Roque, N","2016","11","-51.368431","-30.545497",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 18:25:32-03","USP","SPF","220808","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G.Sancho",NA,"Freitas, KA","59","2014","01",NA,"Brasil","Rio Grande do Sul","RS 471 km 214.",NA,NA,"SPF00220808",NA,"20","Encruzilhada do Sul","-52.4875","-30.471944","346","Freitas, KA","2014","04","-52.4875","-30.471944","346","01",NA,NA,NA,NA,NA,NA
"63","2019-09-04 18:46:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata",NA,"Type [status unknown]","F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"64","2020-08-20 14:55:14-03","UFSC","FLOR","20285","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Falkenberg, D.B.; Sobral, M.","5227","1990","02",NA,"Brasil","Rio Grande do Sul","Continuação da estrada Alegrete-Cerro do Tigre, após o Cerro do Tigre, em direção ao rio Ibicuí.",NA,"arbusto, flor creme, 2m altura. Coleta mantida com álcool antes de ir para a estufa. Com pilosidade incrivelmente macia nos ramos e hipofilos.","FLOR0020285",NA,"11","Alegrete","-55.7919006347656","-29.7831001281738",NA,"Freitas, K.A.","2014","10",NA,NA,NA,"08",NA,"89305","auto",NA,NA,NA
"65","2020-08-20 14:55:14-03","UFSC","FLOR","20299","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Falkenberg, D.B.; Sobral, M.","5202","1990","02",NA,"Brasil","Rio Grande do Sul","Junto ao Cerro do Tigre, em afloramento rochoso em frente a ele, do outro lado da estrada (lado direito de quem vem de Alegrete).",NA,"arbusto, flor amarelada, 1,5m altura. Coleta mantida com álcool antes de ir para a estufa. Ramos e face inferior dos limbos externamente macios devido à pilosidade densíssima branco-amarelada. Folha discolor.","FLOR0020299",NA,"11","Alegrete","-55.7919006347656","-29.7831001281738",NA,"Freitas, K.A.","2014","10",NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA
"66","2020-08-20 14:55:14-03","UFSC","FLOR","19461","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Falkenberg, D.B.","4930","1989","12",NA,"Brasil","Rio Grande do Sul","Fazenda São Maximiano, km 307 da BR 116.",NA,"subarbusto, flor em botão, 1m altura. Coletada para estudo fitoquímico pelo Prof. Eloir Schenkel (UFRGS). Pilosidade incrivelmente macia na planta toda.","FLOR0019461",NA,"23","Guaíba","-51.3250007629395","-30.113899230957",NA,"Freitas, K.A.","2014","10",NA,NA,NA,"08",NA,"28343","auto",NA,NA,NA
"67","2021-03-04 15:42:36-03","IF","SPSF","03566","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","((Less.)) G. Sancho",NA,"I.J.Cristovao",NA,"1949","04","América do Sul","Brasil","RS",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"01","morro de Santa Terezinha",NA,NA,NA,"N.Roque","2016","07",NA,NA,NA,"04","Magnoliopsida",NA,NA,NA,NA,NA
"68","2017-09-11 17:08:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"?",NA,"praeterea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2017-09-11 17:08:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"?",NA,"Praeterea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2017-09-11 17:08:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"?",NA,"praeterea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2017-09-11 17:08:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Fox, CJ","s.n.",NA,NA,"Southern America","Brazil",NA,"Habitat in campis apertis Brasiliae australis; in prov. Rio Grande do Sul ad Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2017-09-11 17:08:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Tweedie, J","1021",NA,NA,"Southern America","Brazil",NA,"ad montes ditionum Rio Grande et Rio Jaquehy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-09-11 17:08:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Fox, CJ","s.n.",NA,NA,"Southern America","Brazil",NA,"Habitat in campis apertis Brasiliae australis; in prov. Rio Grande do Sul ad Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2017-09-11 17:08:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Tweedie, J","1021",NA,NA,"Southern America","Brazil","Rio Grande do Sul","Et Rio Jaquehy.",NA,NA,NA,NA,NA,"Rio Grande","-52.0986","-32.035",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA
"75","2017-09-11 17:08:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Fox, CJ","s.n.",NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,NA,"Habitat in campis apertis Brasiliae australis.; HABITAT: Habitat in campis apertis Brasiliae australis.",NA,NA,NA,"Porto Alegre","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"76","2021-02-08 12:36:22-03","UFRGS","ICN","176143","S","Plantae","Dicotyledon",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Borges, RAX; et al.","1230","2013","05","América do Sul","Brasil","RS","Morro Santa Tereza, Bairro Sta. Tereza",NA,"Espécie ameaçada de extinção; Subarbusto ca. 0,5m alt.; folhas discolores, alvas na face abaxial; brácteas paleáceas e flores creme. População com ca. 300 indivíduos, espaçados entre si.; Campo em encosta de morro granítico. Área cercada por moradias",NA,NA,"08","Porto Alegre","-51.233611","-30.0775","104","Borges, RAX",NA,NA,"-51.233611","-30.0775","104",NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 12:36:22-03","UFRGS","ICN","184646","S","Plantae","Dicotyledon",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Mondin, C","s.n.","1994","04","América do Sul","Brasil","RS","Morro Agudo",NA,"Flores passadas; Ocorrência rara e agrupada",NA,NA,"09","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Mondin, C",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"78","2021-02-08 12:36:22-03","UFRGS","ICN","017113","S","Plantae","Dicotyledon",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"I. J. Cristóvão.","s.n.","1949","04","América do Sul","Brasil","RS","morro Santa Teresinha",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"01","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Mondin, C",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"79","2021-02-08 12:36:46-03","UFRGS","ICN","045945","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Schinini, A; et al.","17025","1979","02","América do Sul","Argentina",NA,"Co. Nazareno (Co. de Coutinho)",NA,"Espécie ameaçada de extinção (Vulnerável).; Muy ramificada desde la base. Ascendente. 1,50m de altura.; Entre rocas.",NA,NA,"14","San Martín, 3 Cerros",NA,NA,NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 12:36:46-03","UFRGS","ICN","110085","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Mondin, CA","1042","1995","09","América do Sul","Brasil","RS","Barragem de Itu a 7km da Vila em direção a Santiago - São Borja",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto de ca. De 50cm de altura.",NA,NA,"10","Itu",NA,NA,NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-08 12:36:46-03","UFRGS","ICN","152972","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Beretta, ME","157","2004","04","América do Sul","Brasil","RS","Parque Estadual de Itapuã Praia de Fora Trilha da Cinara",NA,"Arbusto junto com outros indivíduos; em flor.; Em vegetação secundária.",NA,NA,"17","Viamão","-51.028889","-30.373056",NA,"Freitas, KA","2014","05","-51.028889","-30.373056",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-08 12:36:46-03","UFRGS","ICN","177338","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","2","2013","01","América do Sul","Brasil","RS",NA,NA,"Aprox. 50cm, vários indivíduos; Subida de morro, campo",NA,NA,"21","Mariana Pimentel","-51.489444","-30.490278","11","Freitas, KA","2014","04","-51.489444","-30.490278","11","01",NA,NA,NA,NA,NA,NA
"83","2021-02-08 12:36:46-03","UFRGS","ICN","177337","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","1","2013","01","América do Sul","Brasil","RS",NA,NA,"Indivíduo ramificado, aprox. 50cm; Topo de morro, campo",NA,NA,"21","Mariana Pimentel","-51.489444","-30.490278","11","Freitas, KA","2014","04","-51.489444","-30.490278","11","01",NA,NA,NA,NA,NA,NA
"84","2021-02-08 12:36:46-03","UFRGS","ICN","167357","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Pasini, E","891","2011","04","América do Sul","Brasil","RS","Cerro do Tigre S29 39.589 W55 23.789",NA,"Em topo de cerro pedregoso, em campo sujo, seco",NA,NA,"23","Manoel Viana","-55.524722","-29.758056","183","Freitas, KA","2014","05","-55.524722","-29.758056","183",NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 12:36:46-03","UFRGS","ICN","164211","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Setubal, R; Fujimoto, NS","930","2009","10","América do Sul","Brasil","RS","Distrito de Itapuã próximo a várzea da Lagoa Negra",NA,"arbusto; em campo seco de coxilha arenosa",NA,NA,"15","Viamão","-50.9925","-30.335556","30","Freitas, KA","2014","05","-50.9925","-30.335556","30",NA,NA,NA,NA,NA,NA,NA
"86","2021-02-08 12:36:46-03","UFRGS","ICN","177339","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","22","2013","03","América do Sul","Brasil","RS","Fazenda São Maximiano",NA,"Vários indivíduos sem flores.; Em campo aberto",NA,NA,"06","Guaíba","-51.386111","-30.1875","32","Freitas, KA","2014","04","-51.386111","-30.1875","32","01",NA,NA,NA,NA,NA,NA
"87","2021-02-08 12:36:46-03","UFRGS","ICN","177340","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","28","2013","09","América do Sul","Brasil","RS","Morro da Tapera",NA,"Aprox. 60cm, população com indivíduos esparsados, sem flor; Morro granítico, campo, afloramento rochoso",NA,NA,"05","Porto Alegre","-51.229722","-30.033333",NA,"Freitas, KA","2014","04","-51.229722","-30.033333",NA,"01",NA,NA,NA,NA,NA,NA
"88","2021-02-08 12:36:46-03","UFRGS","ICN","177341","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","59","2014","01","América do Sul","Brasil","RS","RS 471 km 214",NA,"Indivíduo ramificado, aprox. 1m de altura; Beira de estrada",NA,NA,"20","Encruzilhada do Sul","-52.4875","-30.471944","346","Freitas, KA","2014","04","-52.4875","-30.471944","346","01",NA,NA,NA,NA,NA,NA
"89","2021-02-08 12:36:46-03","UFRGS","ICN","177342","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Facco, MG","s.n.","2014","01","América do Sul","Brasil","RS","BR 101",NA,"Butiazal",NA,NA,"27","Palmares do Sul","-50.477778","-30.285278","14","Freitas, KA","2014","04","-50.477778","-30.285278","14","01",NA,NA,NA,NA,NA,NA
"90","2021-02-08 12:36:46-03","UFRGS","ICN","177343","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","9","2013","01","América do Sul","Brasil","RS","BR 290, km 241, para Rosário do Sul",NA,"Arbusto, aprox. 70cm, indivíduo ramificado, em flor, folhas com pêlos na face abaxial, muitos indivíduos no local; Em barranco, no meio de rochas",NA,NA,"24","Alegrete","-55.421944","-29.981389","191","Freitas, KA","2014","04","-55.421944","-29.981389","191","01",NA,NA,NA,NA,NA,NA
"91","2021-02-08 12:36:46-03","UFRGS","ICN","177344","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","11","2013","01","América do Sul","Brasil","RS","BR 290, km 241, para Rosário do Sul",NA,"Arbusto, aprox. 70cm, muitos indivíduos, com coleópteros, em flor; Em barranco, solo rochoso.",NA,NA,"24","Alegrete","-55.421944","-29.981389","191","Freitas, KA","2014","04","-55.421944","-29.981389","191","01",NA,NA,NA,NA,NA,NA
"92","2021-02-08 12:36:46-03","UFRGS","ICN","177345","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","98","2014","03","América do Sul","Brasil","RS","Lami, Cantagalo",NA,"Em flor; Afloramento rochoso",NA,NA,"08","Porto Alegre","-51.010556","-30.201944","143","Freitas, KA","2014","04","-51.010556","-30.201944","143","01",NA,NA,NA,NA,NA,NA
"93","2021-02-08 12:36:46-03","UFRGS","ICN","177346","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, KA","99","2014","03","América do Sul","Brasil","RS","Lami, Cantagalo",NA,"Vegetativo, com xilopódio; Afloramento rochoso",NA,NA,"08","Porto Alegre","-51.010556","-30.201944","143","Freitas, KA","2014","04","-51.010556","-30.201944","143","01",NA,NA,NA,NA,NA,NA
"94","2021-02-08 12:36:46-03","UFRGS","ICN","178554","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Silva Filho, PJS; Borges, R","1950","2014","01","América do Sul","Brasil","RS","Assentamento",NA,"Subarbusto de aprox. 1m de altura; Campo seco e pedregoso na coxilha",NA,NA,"16","Alegrete","-55.532778","-29.629167",NA,"Freitas, KA","2014","08","-55.532778","-29.629167",NA,"07",NA,NA,NA,NA,NA,NA
"95","2021-02-08 12:36:46-03","UFRGS","ICN","084347","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Sobral, M; et al.","5406",NA,NA,"América do Sul","Brasil","RS","BR 290",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto 1-1,8m; capítulos brancos, com odor forte e desagradável.; À beira da estrada.",NA,NA,NA,"Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"71201","auto",NA,NA,NA
"96","2021-02-08 12:36:46-03","UFRGS","ICN","159698","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Ritter, MR; Roque, N; Matzenbacher, NI","1476","2009","02","América do Sul","Brasil","RS","Faz. São Maximiano BR-116 Km 308",NA,"subarbusto de cerca de 0,50m, flores creme; em campo sujo",NA,NA,"25","Guaíba","-51.3250007629395","-30.113899230957",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA
"97","2021-02-08 12:36:46-03","UFRGS","ICN","155274","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Freitas, E","508","2008","04","América do Sul","Brasil","RS","RST 377 Km 351",NA,"Arbusto; Campo seco de solo arenoso",NA,NA,"19","Manoel Viana","-55.4827995300293","-29.5891990661621",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"43920","auto",NA,NA,NA
"98","2021-02-08 12:36:46-03","UFRGS","ICN","094827","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"?","s.n.","1986","06","América do Sul","Brasil","RS","vendedor de plantas sob viaduto Loureiro da Silva",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"99","2021-02-08 12:36:46-03","UFRGS","ICN","094794","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Castro, LO; Mentz, LA","s.n.","1986","06","América do Sul","Brasil","RS","Est. Exper. Fototécnica de Viamão",NA,NA,NA,NA,NA,"Viamão","-51.0233001708984","-30.0811004638672",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA
