"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"53","2019-08-27 13:31:10-03","IAP","PACA-AGP","85401","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","langsdorfii","Miconia langsdorfii","Cogn.","R. Goldenberg","B. G. Fina","36","1997","02",NA,"Brasil",NA,NA,"arvoreta ca. 2m alt. Habitat: cerradão Fenofase: fruto","PACA085401",NA,"27","SP","Pirassununga","-47.4199981689453","-21.9899997711182","24621","auto",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:18:22-03","UFV","VIC","14172","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Mota, A.L.P.; et al.","1108","1992","02",NA,"Brasil","Flora do Vale do Rio Araguari",NA,"Casca cinza, lisa; base tronco gretada; casas interna dura bege-rosada (1º), 2ª casca amarelo-gema macia, elburno branco; flores brancas aromáticas; folhas lisas glabras. CAP. 23 + 14 cm H.7,0m.","VIC014172","VIC014172","27","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:18:22-03","UFV","VIC","11870","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Neto, J A A M","Neto, J.A.A.M.","362","1989","03",NA,"Brasil","Estado Ecológico de Santa Barbara",NA,"Arbusto com 2 metros, frutos imaturos, vinoso, madeiras negras. Miconia.","VIC011870",NA,"20","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859","18363","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:18:22-03","UFV","VIC","14174","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Mota, A.L.P.; et al.","1621","1993","03",NA,"Brasil","Flora do Vale do Rio Araguari",NA,"Casca cinza, lisa; base tronco gretada; casas interna dura bege-rosada (1º), 2ª casca amarelo-gema macia, Alburno branco; flores brancas aromáticas; folhas lisas glabras. CAP. 23 + 14 cm H.7,0m.","VIC014174","VIC014174","23","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:39:35-03","UFJF","CESJ","52989","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","G. Hatschbach","O.S. Ribas; J.M. Silva; J.Vaz","7980","2008","02","América do Sul","Brasil","Três Morrinhos",NA,"Arbusto, 1,50m., flor alvacenta, fruto imaturo. Alto do morro. Alt.: 268m.","CESJ052989",NA,"09","Paraná","Terra Rica","-52.6169013977051","-22.709400177002","23948","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-10 17:54:40-03","UNICAMP","UEC","118879","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Semir, J","Martins, EG; Nicola, PA","s.n.","2001","03",NA,"Brazil","Clube Náutico Araraquara",NA,"fruto","UEC161573","UEC161573","11","São Paulo","Américo Brasiliense","-48.15","-22.233333",NA,NA,NA,NA,"-48.15","-22.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-10 17:54:40-03","UNICAMP","UEC","104217","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Hoehne, W","s.n.","1951","11",NA,"Brazil","Próximo à Limeira.",NA,"flor, Arbusto do cerrado, pétalas alvas.","UEC161570","UEC161570","19","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:34:42-03","UNICAMP","UEC","183942","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Ribeiro-da-Silva, F","s.n.","2012","10",NA,"Brazil","Usina São João",NA,"Arbusto 1 metro; Floresta Estacional Semidecídua","UEC108460","UEC108460","02","São Paulo","Santa Bárbara d'Oeste","-47.4325","-22.828611",NA,NA,NA,NA,"-47.4325","-22.828611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:34:42-03","UNICAMP","UEC","201458","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Antoniuk-Bonato, RG","Brotto, ML; Barboza, E","2677","2018","06",NA,"Brazil","Próximo à REBIO das Perobas.",NA,"Subarbusto com 70cm de altura; frutos avermelhados.; Relicto de Savana.","UEC159670","UEC159670","04","Paraná","Tuneiras do Oeste","-52.758611","-23.913611",NA,NA,"2018","08","-52.758611","-23.913611","510","510",NA,"06",NA,NA,NA,NA,NA
"62","2020-02-10 17:54:40-03","UNICAMP","UEC","71817","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Tamashiro, JY; Belinello, R; Rodrigues, RR; Galvão, JC; Ivanauskas, NM; Goldenberg, R","1149","1995","06",NA,"Brazil","Estrada Laras-Cerqueira César",NA,"fruto, Arbusto de 1 m, frutos maduros enegrecidos e imaturos vermelhos.","UEC161574","UEC161574","13","São Paulo","Iaras","-49.9","-23.202778",NA,NA,NA,NA,"-49.9","-23.202778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:34:42-03","UNICAMP","UEC","134509","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Melo, E; França, F","2582","1998","11",NA,"Brazil","Estrada para Pardinho.",NA,"Arbusto lianoso. Folha cartácea. Pétalas brancas patentes, anteras amarelas.","UEC107972","UEC107972","28","São Paulo","Botucatu","-48.504167","-23.091667",NA,NA,"2015",NA,"-48.504167","-23.091667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-10 17:54:40-03","UNICAMP","UEC","53886","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Semir, J","Cesar","s.n.","1981","12",NA,"Brazil","Fazenda Barreiro Rico",NA,"flor, Mata.","UEC161562","UEC161562","15","São Paulo","Anhembi","-49.388889","-22.670556",NA,NA,"1992","08","-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-02-10 17:54:40-03","UNICAMP","UEC","34523","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Cesar, O","s.n.","1982","11",NA,"Brazil","Fazenda Barreiro Rico",NA,"flor, Arbusto até 3 m de altura. Flores brancas. Mata.","UEC066208","UEC066208","12","São Paulo","Anhembi","-49.388889","-22.670556",NA,NA,"2013",NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:34:42-03","UNICAMP","UEC","172869","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Bertoni, JEA","331a","1995","01",NA,"Brazil","Parque Estadual.",NA,"Arbustiva 2m altura, início de frutos.; Cerrado.","UEC084913","UEC084913","27","São Paulo","Porto Ferreira","-27.416667","-21.483333",NA,NA,"2013","11","-27.416667","-21.483333",NA,NA,NA,"10",NA,NA,NA,NA,NA
"67","2020-02-10 17:54:40-03","UNICAMP","UEC","69425","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Hoehne, W","Hoehne, W","s.n.","1951","11",NA,"Brazil","Próximo à Limeira.",NA,"flor, Arbusto do cerrado, pétalas alvas.","UEC161578","UEC161578","19","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-10 17:54:40-03","UNICAMP","UEC","71924","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Tamashiro, JY; Belinello, R; Rodrigues, RR; Galvão, JC; Ivanauskas, NM; Goldenberg, R","1066","1995","06",NA,"Brazil","Estrada de terra Lençóis Paulista-Águas",NA,"fruto, Arbusto de 1,5 m, frutos imaturos vermelhos. Cerrado.","UEC161576","UEC161576","12","São Paulo","Lençóis Paulista","-48.875","-22.661111",NA,NA,NA,NA,"-48.875","-22.661111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-10 17:54:40-03","UNICAMP","UEC","75470","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Barreto, KD; Fernandes, GD; Vitti, FX","1445","1993","09",NA,"Brazil","Rodovia Washington Luiz, Próximo ao Posto de Guarda.",NA,"flor, Arbusto de 1 m de altura. Borda de mata. Floração, sadia, tronco liso, sem látex, flor, botão branco, fruto ausente. Cerrado.","UEC066210","UEC066210","19","São Paulo","Corumbataí","-47.712222","-22.244444",NA,NA,"2013",NA,"-47.712222","-22.244444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-10 17:54:40-03","UNICAMP","UEC","96699","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Barreto, KD; Fernandes, GD; Vitti, FX","2208","1994","03",NA,"Brazil","Fazenda Santa Rita (Agropave)",NA,"fruto, Arvoreta de 3 m de altura, frutos vermelhos. Borda. Mata mesófila semidecídua.","UEC066211","UEC066211","23","São Paulo","Anhembi","-48.191667","-22.731389",NA,NA,"2013",NA,"-48.191667","-22.731389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-12 10:03:51-03","UNICAMP","UEC","10684","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Wurdack, JJ","Anderson, WR","11152","1974","03",NA,"Brazil","Fazenda Lagoa, Ca. 20 km N. of Cianorte.",NA,"fruto, Shrub 1,5 m tall; fruits red when young, black when mature. Dense cerrado on sandy soil.","UEC161579","UEC161579","19","Paraná","Cianorte","-52.6049995422363","-23.6632995605469","32009","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-10 17:54:40-03","UNICAMP","UEC","67542","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Martins, AB","31465","1994","03",NA,"Brazil","Estrada para a Fazenda Retiro, Cerca de 2 km do centro de Águas da Prata.",NA,"fruto, Arbusto de cerca de 3 m de altura, com frutos vermelhos. Na beira da estrada, em local úmido.","UEC066209","UEC066209","21","São Paulo","Águas da Prata","-46.7099990844727","-21.9300003051758","13435","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-10 17:54:40-03","UNICAMP","UEC","55650","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Meira Neto, JAA","362","1989","03",NA,"Brazil","Estado Ecológico de Santa Bárbara",NA,"fruto, Arbusto com 2 m, frutos imaturos, vinoso, madeiras negras. Cerrado.","UEC066212","UEC066212","20","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859","18363","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-10 17:54:40-03","UNICAMP","UEC","55576","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Meira Neto, JAA","522","1990","02",NA,"Brazil","Estado Ecológico de Santa Bárbara",NA,"fruto, Arbusto com 1 m, frutos maturos róseos, maduros nigrescentes. Cerrado.","UEC161577","UEC161577","22","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859","18363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-10 17:54:40-03","UNICAMP","UEC","78329","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Sciamarelli, A","29023","1993","11",NA,"Brazil","Estação Ecológica de Assis - Trilha Ecol",NA,"flor, Subarbusto de 40 cm, corola branca e estames amarelos. Cerrado e mata ciliar.","UEC161568","UEC161568","10","São Paulo","Assis","-50.4099998474121","-22.6599998474121","23972","auto","1996","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-10 17:54:40-03","UNICAMP","UEC","79997","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Sartori, ALB","28966","1993","11",NA,"Brazil","Posto Tolluca - Castelo Branco km 265.",NA,"flor, Subarbusto de 40 cm, flores brancas, estames amarelos.","UEC161563","UEC161563","09","São Paulo","Cerqueira César","-49.1599998474121","-23.0300006866455","25405","auto","1996","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-10 17:54:40-03","UNICAMP","UEC","61325","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Lima, AS","s.n.","1943","11",NA,"Brazil",NA,NA,"flor, IAC-7338. Cerrado.","UEC161560","UEC161560","12","São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto","1992","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-10 17:54:40-03","UNICAMP","UEC","62777","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Goldenberg, R","24482","1993","02",NA,"Brazil","Estação Experimental - Instituto Florest",NA,"fruto, Arbusto de 1 m de altura. Frutos vináceos. Vegetação secundária.","UEC161556","UEC161556",NA,"São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-10 17:54:40-03","UNICAMP","UEC","62787","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Goldenberg, R","28492","1992","08",NA,"Brazil","Estação Experimental - Instituto Florest",NA,"flor e fruto, Arbusto com 1 m de altura. Flores com pétalas brancas, anteras amarelas. Algumas flores com estames, deformadas. Beira de mata.","UEC161559","UEC161559","10","São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-10 17:54:40-03","UNICAMP","UEC","10685","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Chiea, SAC","Gibbs, PE; Leitão Filho, HF","3391","1976","11",NA,"Brazil","A 25 km NW de Mogi-Guaçu.",NA,"flor, Arbusto de até 1,5 m, flores com pétalas brancas e anteras amarelas.","UEC161572","UEC161572","03","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-10 17:54:40-03","UNICAMP","UEC","128089","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Amaral, MCE; Bittrich, V","25-2002","2002","10",NA,"Brazil","Bairro Martinho Prado.",NA,"flor, Arvoreta de cerca de 2 m, pétalas alvas, anteras amarelas. Região de cerrado.","UEC161567","UEC161567","19","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-02-10 17:54:40-03","UNICAMP","UEC","96315","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Chiea, SAC","Godoi, JV; Pereira, DF","261","1992","11",NA,"Brazil","Estação Biológica de Mogi Guaçu, (faz. Campininha)",NA,"flor, Arbusto de cerca de 2 m de altura. Flores de pétalas alvas e estames amarelos.","UEC161561","UEC161561","19","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-10 17:54:40-03","UNICAMP","UEC","96314","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Godoi, JV; Pereira, DF","267","1992","11",NA,"Brazil","Estação Biológica de Mogi Guaçu, (faz. Campininha)",NA,"flor, Arbusto de cerca de 2,5 m de altura. Pétalas alvas, estames amarelos.","UEC161566","UEC161566","19","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-10 17:54:40-03","UNICAMP","UEC","25978","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Mantovani, W","Mantovani, W","1351","1980","11",NA,"Brazil","Martinho Prado.",NA,"flor, Arbusto de 1,5-2,5 m de altura, pétalas brancas.","UEC161575","UEC161575","19","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","1980","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-02-10 17:54:40-03","UNICAMP","UEC","34074","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Nucci, T; Rodrigues, RR","15097","1983","10",NA,"Brazil","Estação Experimental de Moji-Mirim",NA,"flor, Arbusto com 2 m, flores novas.","UEC161565","UEC161565","19","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758","19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-02-10 17:54:40-03","UNICAMP","UEC","10683","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Chiea, SAC","Ratter, JA","8712","1978","11",NA,"Brazil","Estrada Paulínia-Mogi-Mirim, km 10",NA,"flor","UEC161564","UEC161564","17","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758","19575","auto","1983","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-02-10 17:54:40-03","UNICAMP","UEC","87965","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Toledo Filho, DV","9886","1978","12",NA,"Brazil","Horto Florestal",NA,"flor, Arcusto com 2-3 m de altura. Folhas miúdas.","UEC066207","UEC066207","07","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758","19575","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-02-10 17:54:40-03","UNICAMP","UEC","108066","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.",NA,"Amaral Jr, A; DC, A","1764","1974","03",NA,"Brazil","Próximo ao Rio Santo Ignácio.",NA,"fruto, Arbusto de 1 m de altura, com frutos vermelhos. Capoeira.","UEC161581","UEC161581","05","São Paulo","Pardinho","-48.3699989318848","-23.0799999237061","14628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-02-10 17:54:40-03","UNICAMP","UEC","30049","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Chiea, SAC","Pagano","435","1982","11",NA,"Brazil","Fazenda São José",NA,"flor, Arbusto de até 2,5 m de altura, flores brancas.","UEC161571","UEC161571","10","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121","21773","auto","1983","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-02-10 17:54:40-03","UNICAMP","UEC","69887","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","A.DC.","Goldenberg, R","Stehmann, JR; Sobral, M","1396","1993","11",NA,"Brazil","Santa Eudóxia",NA,"flor, Arvoreta, interior de mata.","UEC161569","UEC161569 UEC161569_01 UEC161569_02","08","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818","45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2014-10-14 15:56:54-03","BS","M","M-0165635","S","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil","Brasilia Provinc. Pará",NA,NA,"M0165635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"HOLOTYPE",NA,NA,NA,NA
"92","2019-08-16 08:40:05-03","UTFPR","HCF","27956","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","R.G. Antoniuk-Bonato","M.L. Brotto","2677","2018","06",NA,"Brasil","próximo à Reserva Biológica das Perobas",NA,"subarbusto com 70 cm de altura. Frutos avermelhados. Relicto de Savana.",NA,NA,"04","PR","Tuneiras do Oeste","-52.758611","-23.913611",NA,NA,"2018","08","52°45'31 W","23°54'49 S","510","510",NA,"06",NA,NA,NA,NA,NA
"93","2019-08-16 08:40:05-03","UTFPR","HCF","27806","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","G. Hatschbach","O.S. Ribas","7980","2008","02",NA,"Brasil","Três Morrinhos",NA,"arbusto, 1,50 m, flor alvacenta, fruto imaturo. Alto do morro.",NA,NA,"09","PR","Terra Rica","-52.6169013977051","-22.709400177002","23948","auto","2008",NA,NA,NA,"286","286",NA,NA,NA,NA,NA,NA,NA
"94","2019-08-16 08:40:05-03","UTFPR","HCF","933","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","R. Goldenberg","M.G. Caxambu","391","2004","02",NA,"Brasil","Fazenda Água do Índio",NA,"Planta arbustiva, ramificada, com flores brancas em inflorescências terminais.",NA,NA,"28","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041","24014","auto","2004","08",NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA
"95","2020-12-21 16:34:42-03","MBM","MBM","229848","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Wurdack, J.J.","Ratter, J.A.; et al.; et al.","4313",NA,NA,"Southern America","Brazil","Fazenda Campininha",NA,NA,"MBM229848","MBM229848",NA,"São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:34:42-03","MBM","MBM","299348","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Chiea, S.A.C.","Hoehne, F.C.; Gehrt, A.; Gehrt, A.","36872","1936","11","Southern America","Brazil","Mogi-Mirim",NA,NA,"MBM299348","MBM299348","18","São Paulo","Mogi-Mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:34:42-03","MBM","MBM","157761","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Hatschbach, G.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58671",NA,NA,"Southern America","Brazil","Rod. MS-295, Fazenda Santa Paula, 18km O de Tacuru",NA,NA,"MBM157761","MBM157761",NA,"Mato Grosso do Sul","Tacuru","-55.0158004760742","-23.6324996948242","36822","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:34:42-03","MBM","MBM","22261","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Brade, A.C.","Brade, A.C.","21321",NA,NA,"Southern America","Brazil","Limeira",NA,NA,"MBM022261","MBM022261",NA,"São Paulo","Limeira","-47.4000015258789","-22.5599994659424","20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:34:42-03","MBM","MBM","235440","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Goldenberg, R.","Rozza, A.","52",NA,NA,"Southern America","Brazil","Mata da Virginia, Fazenda Cambuhy",NA,NA,"MBM235440","MBM235440",NA,"São Paulo","Matão","-48.3600006103516","-21.6000003814697","26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:34:42-03","MBM","MBM","338826","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Hatschbach, G.","Silva, J.M.; Carneiro, J.; Carneiro, J.","5999","2007","08","Southern America","Brazil","Fazenda Monte Verde",NA,"Arbusto, flor lilás. Pasto","MBM338826","MBM338826","17","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229","17300","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:34:42-03","MBM","MBM","166893","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.",NA,"Souza, M.H.","12",NA,NA,"Southern America","Brazil","Represa do Lobo, arredores",NA,NA,"MBM166893","MBM166893",NA,"São Paulo","São Carlos","-47.8899993896484","-22.0100002288818","45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:34:42-03","MBM","MBM","194016","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Chiea, S.C.","Pastore, J.A.","200",NA,NA,"Southern America","Brazil","Parque Estadual do Morro do Diabo",NA,NA,"MBM194016","MBM194016",NA,"São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:34:42-03","MBM","MBM","141115","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Wurdack, J.J.","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","55029",NA,NA,"Southern America","Brazil","Bem Querer",NA,NA,"MBM141115","MBM141115",NA,"Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
