"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","recordNumber","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","infraspecificEpithet","fieldNumber","typeStatus","relatedCatalogItem","sex"
"142","2020-11-09 19:01:10-03","UFJF","CESJ","32764","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"F.R.G. Salimena","2000","12",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,"s.n.","-43.793098449707","-21.8425006866455","30417","auto","América do Sul",NA,NA,"CESJ032764",NA,NA,NA,NA,NA,NA
"143","2019-08-20 10:00:41-03","UNICAMP","UEC","177780","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","aquaticum","Epidendrum aquaticum","Lindm.","Pabst, G","1977",NA,NA,"Anderson, WR; Stieber, M; Kirkbride Jr, JH","1972","02","04","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Campo sujo. Ca. 8 km N. of Gouveia on road to Diamantina. Rocky (sandstone) cerrado and open rocky hillsides with white sandy soil, sloping down to grassy brejo, creek, and adjacent gallery forest.",NA,NA,"1220","1220",NA,"Flowers orange or yellow-orange.","35347",NA,NA,NA,NA,NA,NA,NA,"UEC064252","UEC064252",NA,NA,NA,NA,NA
"144","2019-08-20 10:00:42-03","UNICAMP","UEC","112425","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Menini Neto, L","2010","10","04","Souza, VC; Dutilh, JHA; Yamamoto, K; Stehmann, JR","1993","11","26","Brazil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso, Fazenda Ibiti (Ripasa). Campo alagável na beira do Rio Verde.","-49.266667","-24.233333","1200","1200",NA,"Erva, flores creme-amareladas.","4845","-49.266667","-24.233333",NA,NA,NA,NA,NA,"UEC064238","UEC064238",NA,NA,NA,NA,NA
"145","2019-08-20 10:00:42-03","UNICAMP","UEC","122263","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pansarin, ER","2002","01",NA,"Pansarin, ER; Mickeliunas, L","2001","12","29","Brazil","Goiás","Alto Paraíso de Goiás","Rodovia GO 118, Km 181, Sentido Alto Paraíso de Goiás - Terezina de Goiás, lado direito da pista.","-47.516667","-14.016667",NA,NA,NA,NA,"863","-47.516667","-14.016667",NA,NA,NA,NA,NA,"UEC064223","UEC064223",NA,NA,NA,NA,NA
"146","2021-03-01 16:20:10-03","UNICAMP","UEC","156214","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Meneguzzo, TEC","2011",NA,NA,"Reis, CC","1989","03","23","Brazil","Minas Gerais","Amarantina",NA,"-44.202778","-20.516667",NA,NA,NA,"Herbáceo, terrestre, semiheliofila, fredificada.&nf;&nf;; Mata ciliar.","81","-44.202778","-20.516667",NA,NA,NA,NA,NA,"UEC062249","UEC062249",NA,NA,NA,NA,NA
"147","2021-03-01 16:20:10-03","UNICAMP","UEC","180268","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Forster, W","2012","12",NA,"Guarçoni, EAE; Scatigna, AV","2012","12","05","Brazil","Minas Gerais","Buenópolis","Parque Estadual da Serra do Cabral. Área do Cuba. Campo úmido.","-45.738611","-18.059444",NA,NA,NA,"Erva ca. 50cm. Flores creme esverdeadas.","2043","-45.738611","-18.059444",NA,NA,NA,NA,NA,"UEC086838","UEC086838",NA,NA,NA,NA,NA
"148","2021-03-01 16:20:10-03","UNICAMP","UEC","156056","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Menini Neto, L","2008","01","23","Souza, VC; Souza, JP; Romão, GO; Araújo, AO","2001","07","08","Brazil","Minas Gerais","Diamantina","Estrada entre Diamantina e C. Mata, 22 Km da Estrada Diamantina - Gouveia. Afloramento rochoso (paredão) com campo arenoso adjacente. Entre rochas.","-43.842778","-18.295278","1180","1180",NA,"Erva; flores verde-claras.","25428","-43.842778","-18.295278",NA,NA,NA,NA,NA,"UEC076098","UEC076098",NA,NA,NA,NA,NA
"149","2021-03-01 16:20:10-03","UNICAMP","UEC","156215","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pessoa, E","2013","08","22","Grandi, TSM; et al.","1987","01","10","Brazil","Minas Gerais","Conselheiro da Mata","Estrada entre Diamantina e Conselheiro da Mata.",NA,NA,NA,NA,NA,"herbáceo.; Campo rupestre.","s.n.",NA,NA,NA,NA,NA,NA,NA,"UEC062246","UEC062246",NA,NA,NA,NA,NA
"150","2021-03-01 16:20:10-03","UNICAMP","UEC","170271","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pessoa, E","2013","08","22","Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","2009","02","20","Brazil","Goiás","Terezina De Goiás","Off of Highway GO-118, about 40 Km south of Terezina de Goiás.&nf;Disturbed cerrado vegetation near a seasonal stream.","-47.758833","-14.568778","1480","1480",NA,"Terrestrial herb 1-1.5 m tall. Perianth orange. Locally common along stream bank.","9457","-47.758833","-14.568778",NA,NA,NA,NA,NA,"UEC010506","UEC010506",NA,NA,NA,NA,NA
"151","2019-08-20 10:00:42-03","UNICAMP","UEC","177779","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pabst, G","1977",NA,NA,"Anderson, WR; Stieber, M; Kirkbride Jr, JH","1972","02","10","Brazil","Minas Gerais",NA,"Serra do Espinhaço, On rocks. Summit of the Pico do Itambé. Shrubby vegetation mostly to 1 m or less, with messy ground cover in organic soil overlying sandy soil and sandstone rocks.",NA,NA,NA,NA,NA,NA,"35755",NA,NA,NA,NA,NA,NA,NA,"UEC064231","UEC064231",NA,NA,NA,NA,NA
"152","2021-03-01 16:20:10-03","UNICAMP","UEC","179990","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Guimarães, LRS","2008","11","11","Anderson, WR; Stieber, M; Kirkbride Jr, JH","1972","02","20","Brazil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,"1200","1200",NA,"Flowers orange, thick texture; wet sand of the campo.; Rocky cerrado, campo sujo, and gallery forest along stream; sandy soil with sandstone outcrops.","36348",NA,NA,NA,NA,NA,NA,NA,"UEC031417","UEC031417",NA,NA,NA,NA,NA
"153","2019-08-20 10:00:42-03","UNICAMP","UEC","42523","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pansarin, ER; Borba, EL","1998","03",NA,"Harley, RM; et al.","1980","03","24","Brazil","Bahia","Barra da Estiva","Serra do Sincorá, NW. face of Serra de Ouro, to the east of the Barra da Estiva - Ituaçú road, about 9 km S. of Barra da Estiva. Sandstone massif, with grassy middle slopes with wet flushes below summit & montane woodland on steep rocky North face.","-41.266667","-13.7","1300","1500",NA,"This plant growing in wet flush at high altitudes. Erect terrestrial orchid to 40cm with white fleshy roots. Leaves very pale green, fleshy and very rigid. Flowers waxy, orange-yellow.","20880","-41.266667","-13.7",NA,NA,NA,NA,NA,"UEC064229","UEC064229",NA,NA,NA,NA,NA
"154","2019-08-20 10:00:42-03","UNICAMP","UEC","127143","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Singer, RB",NA,NA,NA,"Simões, AO; Belinello, R; Rodrigues, RS; Flores, AS; Barbosa, AR","2002","02","11","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, GO-118, a ca. de 30 km N de Alto Paraíso de Goiás, sentido Teresina de Goiás. Área de brejo.",NA,NA,NA,NA,NA,"Terrestre, até 50 cm, flores laranja.","1240","-47.5099983215332","-14.1324996948242","44724","auto",NA,NA,NA,"UEC064222","UEC064222",NA,NA,NA,NA,NA
"155","2019-08-20 10:00:42-03","UNICAMP","UEC","22387","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pansarin, ER; Borba, EL","1998","03",NA,"Heringer, EP; Mendonça, RC; Paula, JE; Salles, AEH",NA,NA,NA,"Brazil","Goiás","Alto Paraíso de Goiás","Estrada Alto Paraiso a Teresina",NA,NA,NA,NA,NA,"Terrestre de brejo com 60 cm de haste. Flores em cachos terminais totalmente amarelas no início e alaranjadas no fim da antese.","2376","-47.5099983215332","-14.1324996948242","44724","auto",NA,NA,NA,"UEC064230","UEC064230",NA,NA,NA,NA,NA
"156","2019-08-20 10:00:42-03","UNICAMP","UEC","138979","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Singer, RB",NA,NA,NA,"Singer, RB","1998","11","10","Brazil","Minas Gerais","Carrancas","Toca da Ponte",NA,NA,NA,NA,NA,NA,"98/119","-44.6425018310547","-21.4874992370605","21143","auto",NA,NA,NA,"UEC064219","UEC064219",NA,NA,NA,NA,NA
"157","2019-08-20 10:00:42-03","UNICAMP","UEC","135372","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Singer, RB","2005","05","14","Simões, AO; Belinello, R; Matsumoto, K; Singer, RB","1998","11","10","Brazil","Minas Gerais","Carrancas","Toca da Ponte, A cerca de 3 km da cidade. Em beira de riacho.",NA,NA,NA,NA,NA,"Terrestre, inflorescência espiciforme, rígida, flores amarelo-esverdeadas.","413","-44.6425018310547","-21.4874992370605","21143","auto",NA,NA,NA,"UEC064224","UEC064224",NA,NA,NA,NA,NA
"158","2019-08-20 10:00:42-03","UNICAMP","UEC","135370","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Singer, RB","2005","05","14","Simões, AO; Belinello, R; Singer, RB","1998","12","05","Brazil","Minas Gerais","Carrancas","Toca da Ponte, Campo cerrado a cerca de 3 km da cidade.",NA,NA,NA,NA,NA,"Terrestre.","664","-44.6425018310547","-21.4874992370605","21143","auto",NA,NA,NA,"UEC064221","UEC064221",NA,NA,NA,NA,NA
"159","2019-08-20 10:00:42-03","UNICAMP","UEC","134117","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Menini Neto, L","2010","10","04","Mickeliunas, L; Pansarin, ER","2004","01","15","Brazil","Minas Gerais","Datas","Estrada Datas - Diamantina, Estrada que liga Datas a Diamantina. Sentido Diamantina, próximo ao Km 614, ao lado direito da estrada, em frente a um morro recoberto de pedras.",NA,NA,NA,NA,NA,"Planta encontrada em campo úmido.","10","-43.6557998657227","-18.4456005096436","23532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-08-20 10:00:42-03","UNICAMP","UEC","35204","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pansarin, ER; Borba, EL","1998","03",NA,"Semir, J; Oliveira, OC","1971","12","11","Brazil","Minas Gerais","Jaboticatubas","A Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,"13422","-43.7449989318848","-19.513599395752","31264","auto",NA,NA,NA,"UEC064228","UEC064228",NA,NA,NA,NA,NA
"161","2019-08-20 10:00:42-03","UNICAMP","UEC","35203","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Barros, F","1995","07","05","Sazima, M","1971","12","10","Brazil","Minas Gerais","Jaboticatubas","A Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,"13370","-43.7449989318848","-19.513599395752","31264","auto",NA,NA,NA,"UEC064220","UEC064220",NA,NA,NA,NA,NA
"162","2019-08-20 10:00:42-03","UNICAMP","UEC","34748","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pansarin, ER; Borba, EL","1998","03",NA,"Sazima, M","1972","11","04","Brazil","Minas Gerais","Jaboticatubas","A Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,"13416","-43.7449989318848","-19.513599395752","31264","auto",NA,NA,NA,"UEC064234","UEC064234",NA,NA,NA,NA,NA
"163","2019-08-20 10:00:42-03","UNICAMP","UEC","35205","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pansarin, ER; Borba, EL","1998","03",NA,"Sazima, M","1971","12","10","Brazil","Minas Gerais","Jaboticatubas","A Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,"13366","-43.7449989318848","-19.513599395752","31264","auto",NA,NA,NA,"UEC064232","UEC064232",NA,NA,NA,NA,NA
"164","2019-08-20 10:00:42-03","UNICAMP","UEC","177786","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pansarin, ER; Borba, EL","1998","03",NA,"Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH","1978","12","14","Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça, Matas e campos rupestres.",NA,NA,NA,NA,NA,"Flores branco-esverdeadas.","9792","-43.4152984619141","-19.959400177002","33136","auto",NA,NA,NA,"UEC064227","UEC064227",NA,NA,NA,NA,NA
"165","2021-03-01 16:20:10-03","UNICAMP","UEC","160518","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Ribeiro","1997","03",NA,"Romero, R; Nakajima, JN","1994","02","24","Brazil","Minas Gerais","São Roque de Minas","PARNA da Serra da Canastra, Lado esquerdo do morro próximo a sede administrativa.",NA,NA,NA,NA,NA,"Terrestre, ca. 2m. Cálice e corola alaranjados. Frutos esverdeados.; Campo limpo, solo hidromórfico.","703","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,"UEC017202","UEC017202",NA,NA,NA,NA,NA
"166","2019-08-20 10:00:42-03","UNICAMP","UEC","107038","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Bianchetti, LB","2000","03",NA,"Nakajima, JN; Kinoshita, LS","1996","12","10","Brazil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos. Borda do córrego entre pedras.",NA,NA,NA,NA,NA,"Terrestre ca. 0,3m. Cálice e corola esverdeados. Labelo amarelado. Coluna esverdeada.","2463","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,"UEC064226","UEC064226",NA,NA,NA,NA,NA
"167","2019-08-20 10:00:42-03","UNICAMP","UEC","103046","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Bianchetti, LB","2000","03",NA,"Nakajima, JN; Kinoshita, LS","1996","12","10","Brazil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Córrego da nascente do rio São Francisco. Borda do córrego, entre rochas.",NA,NA,NA,NA,NA,"Terrestre. Cálice e corola amareladas.","2448","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,"UEC064225","UEC064225",NA,NA,NA,NA,NA
"168","2021-03-01 16:20:10-03","UNICAMP","UEC","160517","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Ribeiro, JELS","1997","03",NA,"Romero, R; Nakajima, JN; Zanini, E; Simão, DG","1995","11","22","Brazil","Minas Gerais","São Roque de Minas","Trilha para a cachoeira da Casca D'Anta, Guarita 3.",NA,NA,NA,NA,NA,"Terrestre, ca. 1m. Botões Florais esverdeados. Tépalas alaranjadas. Coluna esverdeada.&nf;&nf;; Encosta rochosa.","3212","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,"UEC017199","UEC017199",NA,NA,NA,NA,NA
"169","2019-08-20 10:00:42-03","UNICAMP","UEC","116163","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pansarin, ER","2000","11",NA,"Pansarin, ER; Belinello, R; Faria, AD","2000","10","10","Brazil","São Paulo","Itararé","Fazenda da RIPASA., Às margens do Rio Verde.",NA,NA,NA,NA,NA,"Planta encontrada em ambiente palustre.","s.n.","-49.3400001525879","-24.1100006103516","27729","auto",NA,NA,NA,"UEC064233","UEC064233",NA,NA,NA,NA,NA
"170","2019-08-20 10:00:42-03","UNICAMP","UEC","112424","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Menini Neto, L","2010","10","04","Souza, VC; Dutilh, JHA; Yamamoto, K; Stehmann, JR","1994","11","26","Brazil","São Paulo","Itararé","Rodovia Itararé-Itapeva, Próximo à ponto do Rio Verde. Área de campo alagável com cerrado adjacente. Beira de riacho.",NA,NA,NA,NA,NA,"Erva, flores totalmente creme-amareladas.","4656","-49.3400001525879","-24.1100006103516","27729","auto",NA,NA,NA,"UEC064235","UEC064235",NA,NA,NA,NA,NA
"171","2019-08-20 10:00:42-03","UNICAMP","UEC","82051","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Meneguzzo, TEC","2011",NA,NA,"Simão-Bianchini, R; Sordi, SJ; Godoy, SAP; Garcia, RJF","1996","01","18","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Campo.",NA,NA,NA,NA,NA,"Erva em touceiras. Flores completamente alaranjadas.","909","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,"UEC007506","UEC007506",NA,NA,NA,NA,NA
"172","2020-04-22 16:26:36-03","UFPB","JPB","32940","PreservedSpecimen","Plantae","Angiosperma",NA,"Monocotyledon","Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Lemos, S; Nunes, TS; Rios, LS; Allevato, SR","2000","11","28","Brasil","Bahia","Rio de Contas","Subida do rio na Ponte do Coronel no lado direito. Mata de cipó.","-41.871389","-13.493889","1090","1090",NA,"; DESC: Erva terrestre, crescendo próximo ao rio corrente. Folhas suculentas verde-claro. Flores com pedúnculo verde-claro, pedicelo e ovário verde-amarelado, brácteas verdes, pétalas e sépalas amarelo-ouro, coluna verde. Frutos ausentes.","113","-41.871389","-13.493889",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-06 09:56:50-03","UFOP","OUPR","9685","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Alves, R.J.V.","1989","05","26","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Conceição do Mato Dentro",NA,NA,NA,NA,NA,NA,"Campo. Erva. Flores amarelas","s.n.","-43.4249992370605","-19.0372009277344","60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-06 09:56:50-03","UFOP","OUPR","20508","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Messias, M.C.T.B.","2008","05","26","Messias, M.C.T.B.","2007","04","18","Brasil","Minas Gerais","Itabirito","Serra de Itabirito",NA,NA,NA,NA,NA,"Campo rupestre. Erva. Campo brejoso. Flores alaranjadas","1263","-43.801399230957","-20.2532997131348","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-06 09:56:50-03","UFOP","OUPR","9684","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Neto, L.M.","2005","03",NA,"s.col.",NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,NA,NA,NA,NA,NA,"Terreno pedregoso. Erva","s.n.","-43.4160995483398","-20.377799987793","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-06 09:56:50-03","UFOP","OUPR","9686","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Neto, L.M.","2005","03",NA,"s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,NA,NA,NA,NA,NA,NA,"s.n.","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-06 09:56:50-03","UFOP","OUPR","9016","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Neto, L.M.","2005","03",NA,"Silveira, A.L.","2000","02","20","Brasil","Minas Gerais","Ouro Preto","Lavras Novas",NA,NA,NA,NA,NA,"Campo sujo. Margem do Riacho. Erva. Terrestre. Heliófila. População com vários exemplos","80","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-03-12 10:29:24-03","UFOP","OUPR","32520","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pedrosa, L.G.","2020","03","10","Pedrosa, L.G.","2018","11","28","Brasil","Minas Gerais","Ouro Preto","Lavras Novas",NA,NA,NA,NA,NA,"Erva ramificada, ca. 30cm. Flores amarelas. Cresce próximo a curso d'água, formando grandes touceiras.","1134","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-03-12 10:29:24-03","UFOP","OUPR","32396","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pedrosa, L.G.","2020","03","10","Pedrosa, L.G.","2018","11","14","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi",NA,NA,NA,NA,NA,"Erva, ca. 20cm. Flores amarelas. Campo úmido.","1011","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-03-12 10:29:24-03","UFOP","OUPR","34905","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Pedrosa, L.G.","2019","12","15","Pedrosa, L.G.","2019","12","15","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi",NA,NA,NA,NA,NA,"Erva, 20cm. Flores amarelas. Campo graminoso úmido.","2361","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-06 09:56:50-03","UFOP","OUPR","3944","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Neto, L.M.","2005","03",NA,"Peron, M.V.","1987","09","07","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi",NA,NA,NA,NA,NA,"Campo graminoso. Erva. Flores pocuo vistosas, verdes","s.n.","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-06 09:56:50-03","UFOP","OUPR","22023","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Silva, L.A.","2009","04","13","Silveira, A.L.","1999","12","03","Brasil","Minas Gerais","Ouro Preto","Próximo à Estação da Barra, Linha Ferroviaria",NA,NA,NA,NA,NA,"Campo sujo. Encosta úmida. Erva. Flores amarelas carnosas. Flohas verdes. Mutiso exemplares próximos. Ocorrencia em turfa de musgos","62","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-06 09:56:50-03","UFOP","OUPR","9683","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Neto, L.M.","2005","03",NA,"Badini, J.","1974","05","04","Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas",NA,NA,NA,NA,NA,"Campo. Erva. Flores amarelas","s.n.","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-03-12 10:29:24-03","UFOP","OUPR","32521","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","durum","Epidendrum durum parviflorum","Lindl.","Pedrosa, L.G.","2020","03","10","Pedrosa, L.G.","2018","11","28","Brasil","Minas Gerais","Ouro Preto","Lavras Novas",NA,NA,NA,NA,NA,"Erva, ca. 35cm. Flores amarelas. Cresce em campo graminoso úmido, próximo a curso d'água.","1135","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,"parviflorum",NA,NA,NA,NA
"185","2019-08-16 08:40:23-03","UTFPR","HCF","15668","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","E.D. Lozano","2013",NA,NA,"E.D. Lozano","2013","11","27","Brasil","PR","Piraí do Sul","Pousada Pirahy da Serra","50°00'53 W","24°28'12 S",NA,NA,NA,"terrícola, 15 cm, flores amarelas, barranco na margem de rio lajeado.","1928","-50.014722","-24.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-08-16 08:40:23-03","UTFPR","HCF","15255","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","E. Barboza","2016",NA,NA,"M.G. Caxambu","2014","10","24","Brasil","PR","Tibagi","Sítio Sete Quedas","50°15'24,2 W","24°34'47,5 S","1031","1031",NA,"erva heliófita, rupícola, ca. 0,07 m, reófila. Flores amarelas.","5678","-50.256722","-24.579861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-08-16 08:40:23-03","UTFPR","HCF","15614","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","E.D. Lozano","2013",NA,NA,"E.D. Lozano","2013","11","28","Brasil","PR","Piraí do Sul","Fazenda Barbante","49°58'32 W","24°25'26 S",NA,NA,NA,"terrícola, 15 cm, flores amarelas, barranco a margem de rio lageado.","2000","-49.975556","-24.423889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
