"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"226","2020-12-11 11:42:10-03","UFMG","BHCB","35271","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:42:10-03","UFMG","BHCB","59437","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Chagas, F; et al.","s.n.",NA,NA,NA,"Brasil","Tabagi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:42:10-03","UFMG","BHCB","78266","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Stehmann, JR; França, GS","3421",NA,NA,NA,"Brasil","Gonçalves",NA,"-45.8558006286621","-22.658899307251",NA,NA,NA,NA,"Arbusto, em mata ombrófila mista; flores com pétalas arroxeadas, estigma dilatado",NA,NA,"Minas Gerais","Dicotyledon",NA,"Southern America",NA,"15843","auto",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:42:10-03","UFMG","BHCB","59407","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Francisco, EM","s.n.",NA,NA,NA,"Brasil","Bela Vista do Paraíso",NA,"-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,"Paraná","Dicotyledon",NA,"Southern America",NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:42:10-03","UFMG","BHCB","59406","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Pavão, OC","s.n.",NA,NA,NA,"Brasil","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,"Paraná","Dicotyledon",NA,"Southern America",NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:42:10-03","UFMG","BHCB","59435","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Vieira, AOS; et al.","s.n.",NA,NA,NA,"Brasil","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Paraná","Dicotyledon",NA,"Southern America",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:42:10-03","UFMG","BHCB","76938","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Leitão Filho, HF","1273","1971","09","16","Brasil","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Nativo à estrada da cidade em mata secundária. Arbusto. Flores lilases. Anteras lilases e estilete verde",NA,NA,"São Paulo","Dicotyledon",NA,"Southern America",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:42:10-03","UFMG","BHCB","76872","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Krug, CA","s.n.","1938","11","18","Brasil","Campos do Jordão","Entre Juqueira e Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Arbusto. 2 folhas no herbário",NA,NA,"São Paulo","Dicotyledon",NA,"Southern America",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:42:10-03","UFMG","BHCB","7837","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","517",NA,NA,NA,"Brasil","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata Atlântica.arbóreo;flor arroxeada;",NA,NA,"Minas Gerais","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:42:10-03","UFMG","BHCB","18383","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","626",NA,NA,NA,"Brasil","Caratinga","Estação Biológica de Caratinga. Ratão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:42:10-03","UFMG","BHCB","96322","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Arzolla, FARDP; et al.","699",NA,NA,NA,"Brasil","Piquete","Fábrica Presidente Vargas (IMBEL)","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,"Árvore, 4m, frutos imaturos.",NA,NA,"São Paulo","Dicotyledon",NA,"Southern America",NA,"13434","auto",NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:42:10-03","UFMG","BHCB","57943","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Arzolla, FARDP","237",NA,NA,NA,"Brasil","Mairiporã","Parque Estadual da Cantareira, região de Águas Cla","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Arbvoreta 3,5 m de altura, com frutos",NA,NA,"São Paulo","Dicotyledon",NA,"Southern America",NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:42:10-03","UFMG","BHCB","96321","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Moura, C; et al.","31",NA,NA,NA,"Brasil","São Vicente","Parque Estadual Xixová Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"Arbusto escandente com 3,5m alt, flores amarelas, perfumadas, com manchas longitudinais arroxeadas,",NA,NA,"São Paulo","Dicotyledon",NA,"Southern America",NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:42:10-03","UFMG","BHCB","143059","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Shirasuna, RT; Yano, O; Borow, J","1256","2008","04","25","Brasil","São Paulo","Projeto Rodoanel, trecho sul, lote 4, Av.Tadao Inoue","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Subarbusto ca. 3m alt., frutos maduros amarelados.",NA,NA,"São Paulo","Dicotyledon",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:42:10-03","UFMG","BHCB","143052","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Shirasuna, RT; Prudente, C","750","2007","12","03","Brasil","São Bernardo do Campo","Rodoanel trecho sul, lote 2","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"Arbusto 3m alt., inflorescência pendente, jovem arroxeada e velhas amareladas","BHCB002557","BHCB002557","São Paulo","Dicotyledon",NA,"Southern America",NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:42:10-03","UFMG","BHCB","143051","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Shirasuna, RT; Simão-Bianchini, R; Kanashiro, S","731","2007","11","29","Brasil","São Bernardo do Campo","Rodoanel trecho sul, lote 2","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"Árvore ca. 4m alt., inflorescência pendente, flores jovens arroxeadas e velhas amareladas",NA,NA,"São Paulo","Dicotyledon",NA,"Southern America",NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-24 17:19:24-03","UFMA","MAR","5679","S","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.",NA,NA,NA,NA,"E.B. Almeida Jr. e D. Medeiros","394","2003","02","07","Brasil","Ipojuca","Nossa Senhora do Outeiro de Maracaípe","-35.064167","-8.399444","35º03'51W","08º23'58S",NA,NA,"Arbusto com cerca de 2m de altura, pétalas verdes e estames amarelos",NA,NA,"Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-11 17:21:50-03","UFPR","UPCB","53025","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Possette, R.F.S.","359","2005","09","08","Brasil","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Flor roxa. Floresta ombrófila mista..",NA,NA,"Paraná",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"244","2021-02-11 17:21:50-03","UFPR","UPCB","5777","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Capriglioni, T.","1657","1966","11","18","Brasil","Curitiba","Bairro São Nicolau","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Capão..",NA,NA,"Paraná",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"245","2021-02-11 17:21:50-03","UFPR","UPCB","8164","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Hatschbach, G.","20821","1969","01","17","Brasil","Morretes","BR 277, Estrada Arraial","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto, 2m, flor amarelo-ocre, estames lilases, botão lilás. Ao longo de caminho na mata pluvial..",NA,NA,"Paraná",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"246","2021-02-11 17:21:50-03","UFPR","UPCB","14461","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Britez, R.M.","1168","1986","11","29","Brasil","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Arvoreta, 2,5m, flor amarela com botão arroxeado. Próximo às habitações..",NA,NA,"Paraná",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:21:50-03","UFPR","UPCB","26820","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Mikich, S.B.",NA,"1995","11","24","Brasil","São João do Ivaí","Fazenda Urutanga","-51.8180999755859","-23.9799995422363",NA,NA,NA,NA,"Arbusto, ramos decumbentes, flor roxa, fruto imaturo. Floresta..",NA,NA,"Paraná",NA,NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA,NA,NA
"248","2021-02-11 17:21:50-03","UFPR","UPCB","26819","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Mikich, S.B.",NA,"1995","10","18","Brasil","São João do Ivaí","Fazenda Urutanga","-51.8180999755859","-23.9799995422363",NA,NA,NA,NA,"Arbusto, ramos decumbentes, flor roxa. Floresta..",NA,NA,"Paraná",NA,NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:21:50-03","UFPR","UPCB","32069","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Klein, R.M.","8064","1968","12","19","Brasil","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto, 2m, flor roxa. Capoeira. N.V.: baga de veado..",NA,NA,"Santa Catarina",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"250","2021-02-11 17:21:50-03","UFPR","UPCB","26101","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Carrião, D.J.S.",NA,"1994","06","10","Brasil","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 2m, fruto verde e grande. Subosque da floresta com Araucaria..",NA,NA,"Paraná",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-11 17:21:50-03","UFPR","UPCB","25758","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Dittrich, V.A.O.","20","1995","11","21","Brasil","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 3m, pétalas roxas. Área alterada..",NA,NA,"Paraná",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"252","2021-02-11 17:21:50-03","UFPR","UPCB","25757","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Kozera, C.","5","1995","10","26","Brasil","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, ca. 2m, botão floral violáceo, flores com duas tonalidades (violáceas e alvescentes)..",NA,NA,"Paraná",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"253","2021-02-11 17:21:50-03","UFPR","UPCB","44349","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Isernhagen, I.","306","2000","01","11","Brasil","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Arvoreta 1,5m alt., com flores branco-arroxeadas, estames roxos, em vegetação secundária à margem da estrada..",NA,NA,"Paraná",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"254","2021-02-11 17:21:50-03","UFPR","UPCB","18550","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Kummrow, R.","3095","1988","11","21","Brasil","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,20m, botão roxo, flor aberta acastanhada ou castanho esverdeada. Mata de Araucaria..",NA,NA,"Paraná",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"255","2021-02-11 17:21:50-03","UFPR","UPCB","23230","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Cordeiro, J.","1133","1993","12","08","Brasil","Curitiba","Parque Náutico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,85m, pétalas esverdeadas, anteras roxas. Beira de estrada..",NA,NA,"Paraná",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"256","2021-02-11 17:21:50-03","UFPR","UPCB","22396","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Hatschbach, G.","59226","1993","10","12","Brasil","Doutor Ulysses","PR 092, km 125-8, Serra Paranapiacaba","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Arbusto, 2m, flor lilás, demum creme. Mata pluvial..",NA,NA,"Paraná",NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"257","2021-02-11 17:21:50-03","UFPR","UPCB","16845","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Silva, J.M.","426","1987","11","09","Brasil","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 2m, flor roxa, anteras amarelas. Mata de Araucaria..",NA,NA,"Paraná",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"258","2021-02-11 17:21:50-03","UFPR","UPCB","40892","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Gatti, A.L.S.","158","1999","03","21","Brasil","Guaraqueçaba","Reserva Natural Salto Morato, Quiosques","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta 3m, frutos amarelados. Floresta ombrófila densa submontana, floresta secundária, local com pouco sombreamento..",NA,NA,"Paraná",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"259","2021-02-11 17:21:50-03","UFPR","UPCB","6049","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Hatschbach, G.","13204","1965","11","30","Brasil","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto, flor lilás, demum amarelo ocre. Clareiras da mata pluvial..",NA,NA,"Paraná",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"260","2021-02-11 17:21:50-03","UFPR","UPCB","21735","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Zanette, V.C.","1468","1992","10","15","Brasil","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Flor arroxeada e botão. Mata do Sr. Sufinski..",NA,NA,"Santa Catarina",NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA
"261","2021-02-11 17:21:50-03","UFPR","UPCB","30013","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Lima, R.X.","129","1993","11","19","Brasil","Guaraqueçaba","Tagaçaba-de-cima","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore, 5m, flor azul..",NA,NA,"Paraná",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"262","2021-02-11 17:21:50-03","UFPR","UPCB","36077","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Guimarães, O.A.","2007","04","17","Hatschbach, G.","68666","1998","11","15","Brasil","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Arbusto de 2,5m, pétalas esverdeadas. Erval..",NA,NA,"Paraná",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"263","2011-10-20 17:35:00-02","MO","MOBOT","2341684","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Schinini, A., //",NA,NA,NA,"Ricardo O. Vanni|D.B. Kurtz|O. Popoff|J. Herrera","Vanni 3618","1996","3","4","Argentina","Iguazú","Parque Nacional Iguazú, 1000 m E del camping, camino al higrómetro. Selva marginal del río Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2013-01-27 07:03:00-02","MO","MOBOT","2483451","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs, L., 04/",NA,NA,NA,"A. Gevieski","Gevieski 50","1953","11","27","Brazil",NA,"Ibirama. Horto Florestal, I.N.P.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"Santa Catarina",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2012-04-18 10:24:00-03","MO","MOBOT","2483468","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs, L., 04/",NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 2019","1985","4","27","Brazil",NA,"Presidente Nereu. Km 1.5 da estrada para sabia","-49","-27.2333333",NA,NA,"710.00000000",NA,NA,NA,NA,"Santa Catarina",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"266","2011-02-26 21:30:00-03","MO","MOBOT","2483486","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Toledo, J. F., 15/12/",NA,NA,NA,"F.C. Hoehne","Hoehne 4702","1920","12","23","Brazil",NA,"Alto da Serra (Linha São Paulo-Santos)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-02-19 04:30:00-03","MO","MOBOT","470453","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"C.F.P. Martius","Martius s.n.","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"268","2018-01-17 16:03:00-02","MO","MOBOT","2932086","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"O.S. Ribas","Ribas 2854","1999","12","22","Brazil","Campina Grande do Sul","Trilha para o morro Camacuã.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,"South America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,"1"
"269","2018-01-17 16:04:00-02","MO","MOBOT","2937436","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"J.M. Silva","Silva 2227","1997","11","26","Brazil","Morretes","Parque Estadual Marumbi, próximo da Estação Marumbi.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,"South America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,"1"
"270","2018-01-17 16:05:00-02","MO","MOBOT","2932839","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20821","1969","1","17","Brazil","Morretes","Rod BR-277, Estr., A raial.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,"South America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,"1"
"271","2016-09-15 14:00:00-03","MO","MOBOT","1791458","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","L. Bohs (UT)",NA,NA,NA,"Gerrit Davidse","Davidse 10418","1976","2","21","Brazil","São Paulo","Grounds of the Instituto Botânico.","-46.6166667","-23.6333333",NA,NA,"860.00000000",NA,NA,NA,NA,"São Paulo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1101","1"
"272","2018-01-17 15:59:00-02","MO","MOBOT","1807072","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11077","1976","3","10","Brazil",NA,"Ca. 8 km SW of Fuck along Highway BR-116 to Lajes. Montane forest edge.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"Santa Catarina",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1149","1"
"273","2018-01-17 16:07:00-02","MO","MOBOT","2932938","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"Jim Conrad|Werner Dietrich","Conrad 2057","1974","1","5","Brazil",NA,"Banks of the Rio do Santa near the bridge of highway 101, between Curita and Joinville, at km 70.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,"Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"274","2018-01-17 16:09:00-02","MO","MOBOT","2933377","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"FONTELLA","FONTELLA 110","1961","11","8","Brazil",NA,"Estabo de São Paulo: Mun. de Caraguata tuba, no alto da sera de Caraguatuba, a 7 km do limite do Mun. de Paraibuna e a 13 km do Rio Santo Antonio,.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"275","2018-01-17 16:09:00-02","MO","MOBOT","2933589","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"J.F. de Toledo","Toledo 50326","1946","12","15","Brazil",NA,"São Paulo, Parque do Estado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"276","2018-01-17 16:10:00-02","MO","MOBOT","2933797","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"Silvestre","Silvestre 215","1979","11","28","Brazil",NA,"Capital, Reserva Biológica do Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"277","2013-01-02 17:51:00-02","MO","MOBOT","2963597","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"Eduardo Lleras|et al.","Lleras 2019","1985","4","27","Brazil",NA,"Presidente Nereu. Km. 1.5 da Estrada para Sabia. Beira de Mata. Solo argilo-arenoso humico com muita pedra ocidentado. Rara.","-49.46666","-27.23333",NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2018-01-17 16:06:00-02","MO","MOBOT","2932652","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Nee",NA,NA,NA,"R. Kummrow","Kummrow 3095","1988","11","21","Brazil","Curitiba","Parque Iquaçu.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,"South America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,"1"
