"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"335","2014-08-23 05:36:00-03","MO","MOBOT","3410630","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","M. Serna","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22808","1969","1","29","Brazil","Minas Gerais",NA,"Gallery. Gallery forest and adjacent cerrado, ca. 7 km N.E. of Diamantina, road to Mendanha.",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"336","2014-04-08 05:36:00-03","MO","MOBOT","3410796","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","M. Serna","Ieda L. do Amaral|M.N. Silva|et al.","Amaral 112588","1983","5","7","Brazil","Pará",NA,"Mpio de Itaituba, estrada Sanarém-Cuia bá, BR 163, entre os km 877 a 876, Serra do Cachimbo, margem esquerda do rio Curua proximata de cerrado, solo arenoso úmido.","-54.9166667","-8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"337","2017-11-05 10:23:00-02","MO","MOBOT","3411534","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","M. Serna","Howard S. Irwin","Irwin 18092","1966","7","8","Brazil","Distrito Federal",NA,"Gallery forest, Rio Torto, ca 10 km N. of Brasilia, D.F.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"338","2013-08-23 04:12:00-03","MO","MOBOT","3411775","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","M. Serna","Renato de Mello-Silva","Mello-Silva 204","1990","3","1","Brazil","Minas Gerais",NA,"Antonio Carlos: Quilombinho. Beira do Corrego Quilombinho, bacia do Rio das Mortes.",NA,NA,NA,NA,"1180.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"339","2017-11-05 10:24:00-02","MO","MOBOT","3411860","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","M. Serna","Howard S. Irwin","Irwin 12084","1966","1","28","Brazil","Distrito Federal",NA,"Gallery margin. Cerrado, ca 25 km. E. of Brasilia, D.F.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"340","2015-08-13 05:50:00-03","MO","MOBOT","3412073","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","M. Serna","R.M. Harley","Harley 25459","1988",NA,NA,"Brazil","Minas Gerais",NA,"Mun. Diamantina. 3 km da estrada Diamantina-Belo Horizonte na estrada para Conselheiro Mata.","-43.7166667","-18.25",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"341","2014-09-12 16:05:00-03","MO","MOBOT","3411304","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","paranaensis","Magnolia paranaensis","A. Vázquez","A. Vázquez","Ricardo Callejas","Callejas Posada 1871","1983","12","7","Brazil","Paraná",NA,"Municipio de Cerro Azul, estrada antiga Cerro Azul Jaguariaiva, 12 km depois do ponte sobre o Rio Ribeira.","-48.75","-24.75",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"342","2013-05-07 06:03:00-03","MO","MOBOT","3411300","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","sellowiana","Magnolia sellowiana","(A. St.-Hil.) Govaerts","M. Serna","Ynés Mexia","Mexia 5199","1930","10","21","Brazil","Minas Gerais",NA,"Road to São Miguel, at km. 5; streamside in cleared valley.",NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"343","2011-07-12 14:19:00-03","MO","MOBOT","3411335","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","sellowiana","Magnolia sellowiana","(A. St.-Hil.) Govaerts","M. Serna","A. Saint-Hilaire","Saint-Hilaire s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"344","2013-05-07 06:03:00-03","MO","MOBOT","3411405","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","sellowiana","Magnolia sellowiana","(A. St.-Hil.) Govaerts","M. Serna","Ynés Mexia","Mexia 5199","1930","10","21","Brazil","Minas Gerais",NA,"Streamside in cleared vallay, Road to São Miguel, at km. 5, Vicosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"345","2011-02-22 12:37:00-03","MO","MOBOT","3411638","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St.-Hil.",NA,"A. Saint-Hilaire","Saint-Hilaire s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2009-11-04 15:52:00-02","MO","MOBOT","3411901","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St.-Hil.",NA,"J.B.E. Pohl","Pohl s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2012-10-19 11:12:00-03","MO","MOBOT","749995","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St.-Hil.",NA,"Alwyn H. Gentry|M.G. Vieira|A. Calos","Gentry 59189","1987","9","8","Brazil","Minas Gerais",NA,"Fazenda Lagoa, Munic. Monte Belo; semideciduous forest.","-46.25","-21.4166667",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-228","5",NA
"348","2019-03-29 10:41:28-03","UFSM","HDCF","1065","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St. -Hil.","Longhi, S. J.","Pagel Floriano, E.",NA,"1981","05","20","Brasil","Paraná","Guaraqueçaba","Três Pontões","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Mata Atlântica","1981","08","12","37295","auto",NA,NA,NA,NA,NA
"349","2018-09-12 14:48:17-03","UNIOESTE","UNOP","3680","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Marcusso, G.M.","Marcusso, G.M.","395","2013","10",NA,"Brasil","São Paulo","Botucatu","Escola do Meio ambiente, próximo da trilha que sai na horta.","-48.459058","-22.9258","-48.459058","-22.9258","850","850",NA,NA,NA,NA,NA,NA,NA,"Árvore, ca. 10m. Floresta paludosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-08-31 09:12:45-03","INPA","INPA","134977","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Ramos, JF","Silva, MG da","4286","1979","01","16","Brasil","Mato Grosso","Aripuanã","BR 174, km 238, Núcleo Juína","-58.7408","-11.3783","-58.7408","-11.3783",NA,NA,"INPA0134977","INPA0134977 INPA0134977_e","Dicotyledon Magnoliids","Magnoliales",NA,"Southern America",NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-01-10 20:49:09-03","INPA","INPA","112588","Carpo","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Vilhena, R","Amaral, IL do","1197","1983","05","07","Brasil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR 163, entre os km 877 a 876, Serra do Cachimbo, margem esquerda do rio Curuá, próximo a uma campina. I","-54.916667","-8.75","-54.916667","-8.75",NA,NA,"INPA0112588","INPA0112588 INPA0112588_e INPA0112588_nd","Dicotyledon Magnoliids","Magnoliales",NA,"Southern America",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-01-10 20:49:09-03","INPA","INPA","112588","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Vilhena, R","Amaral, IL do","1197","1983","05","07","Brasil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR 163, entre os km 877 a 876, Serra do Cachimbo, margem esquerda do rio Curuá, próximo a uma campina. I","-54.916667","-8.75","-54.916667","-8.75",NA,NA,"INPA0112588","INPA0112588 INPA0112588_e INPA0112588_nd","Dicotyledon Magnoliids","Magnoliales",NA,"Southern America",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-07-10 09:47:05-03","MBML","MBML-HERBARIO","24343",NA,"Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J. Freitas/22-04-2015","A. P. Fontana; et al","1240","2005","03","27","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,"MBML024343","MBML024343",NA,NA,NA,NA,NA,"Arbusto 2,5, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-29 17:16:19-03","UFMA","BMA","669","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Guarçoni 785",NA,"2004","11","26","Brasil","MG","Rosário da Limeira","Comunidade São Bartolomeu, Faz. São Caetano.","-42.5119018554688","-20.9789009094238",NA,NA,NA,NA,NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,"8868","auto",NA,NA,NA,NA,NA
"355","2017-11-24 14:11:16-02","UFLA","ESAL","24989","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Gustavo Andrade Cardoso","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Perdões","Faz. dos Cruz","-45.0914001464844","-21.090799331665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 9,5m; ;; floresta",NA,NA,NA,"16729","auto",NA,NA,NA,NA,NA
"356","2017-11-24 14:11:16-02","UFLA","ESAL","16539","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Rodrigues, LA; et al.","354",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Faz. Mato Dentro","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 6m; ;; floresta",NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA
"357","2017-11-24 14:11:16-02","UFLA","ESAL","17139","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Oliveira Filho, A T","Carvalho, WAC","81",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"358","2017-11-24 14:11:16-02","UFLA","ESAL","25341","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Naves, RP","59",NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA
"359","2018-10-09 16:31:39-03","UFLA","ESAL","10193","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Faria, JMR","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Tabões - Sítio do Prof. Cláudio-DCF","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 20,0; ; verde, tamanho variável, aromático; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2017-11-24 14:11:16-02","UFLA","ESAL","20365","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca","Pião",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"árvore; 13 , m; branca;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-11-24 14:11:16-02","UFLA","ESAL","16842","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; ; ;",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"362","2017-11-24 14:11:16-02","UFLA","ESAL","21170","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Andreia F. Silva","Silva, AF; Alessandra, Ademir,Mar","348",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 12m; grandes brancas;",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"363","2018-10-09 16:31:39-03","UFLA","ESAL","21478","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Silva, AF; Alessandra, Aline,Lean; Ademi","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 4m; isoladas, grandes brancas;",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"364","2017-11-24 14:11:16-02","UFLA","ESAL","21479","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Argenta, JA","449",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; branca esverdeada;",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"365","2017-11-24 14:11:16-02","UFLA","ESAL","21480","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Andreia F. Silva","Argenta, JA","356",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 3m; ;",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"366","2020-02-19 08:13:27-03","UFG","UFG","28967","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Guarino, E.S.G.","Guarino, E.S.G.; Salles, P.A.","335","2000","08","02","Brasil","Distrito Federal","Brasília","Mata do Bananal, abaixo do CENARCEN, na margem esquerda do córrego Bananal. Mata de galeria inundável. Solo argiloso.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UFG0028967","UFG0028967",NA,NA,NA,NA,NA,"Árvore com 7m de altura, frutos imaturos verdes. Fruto na carpoteca.",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"367","2020-02-19 08:13:27-03","UFG","UFG","24619","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Kalago, K.","312","1999","09","29","Brasil","Distrito Federal","Brasília","Próximo à entrada para o Riacho Fundo. Campo sujo de cerrado. Solo areno-argiloso. Relevo plano.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UFG0024619","UFG0024619",NA,NA,NA,NA,NA,"Arvoreta ca. de 2m de altura, em floração e frutificação, folhas verde-claras. Flor creme e fruto vermelho. Ocasional.",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"368","2020-02-19 08:13:27-03","UFG","UFG","28968","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Guarino, E.S.G.","Guarino, E.S.G.; Salles, P.A. & Pereira, J.B.","250","2000","06","13","Brasil","Distrito Federal","Brasília","Fazenda. Mata de galeria do córrego Riacho Fundo, atrás da churrasqueira, ca. de 5 m da margem direita. Mata de galeria inundável. Solo argiloso.","-48","-15.866667","-48","-15.866667","1100","1100","UFG0028968","UFG0028968",NA,NA,NA,NA,NA,"Árvore com 15m de altura, frutos imaturos verdes. Frutos na carpoteca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-06-10 10:11:00-03","FZB-BH","BHZB","4867","S","Plantae","Magnoliaceae","Talauma","cf. ovata","Talauma cf. ovata",NA,"L.A.Echternacht,","Santos, V.M.",NA,"2005","03","23","Brasil","MG","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","07",NA,"17082","auto",NA,NA,NA,NA,NA
"370","2019-06-10 10:11:00-03","FZB-BH","BHZB","6075","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,"Echternacht, L.A.","Echternacht, L.A. et al.","778","2004","12","11","Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.622556","-20.458389","44W 37' 21.2","20S 27' 30.2","825","825",NA,NA,NA,NA,NA,NA,NA,"Doação BHCB 95946. lat.: 20°27'30.2S; Long.: 44°37'21.2W. Alt.: 825m. Outros coletores: T. Dornas; R.C. Mota & T.E. Almeida.","2006","06",NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-06-10 10:11:00-03","FZB-BH","BHZB","2913","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,"Ordones, J. et al.","445","2000","10","09","Brasil","MG","Catas Altas","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"372","2019-06-10 10:11:00-03","FZB-BH","BHZB","4721","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,"Echternacht, L.A.","34","2004","12","22","Brasil","MG","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Odor doce e agradável.",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"373","2019-06-10 10:11:00-03","FZB-BH","BHZB","2620","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,"Ordones, J. et al.",NA,"2000","10","25","Brasil","MG","Belo Horizonte","FZBBH/","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Magnólia branca",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"374","2014-09-09 14:08:41-03","UNIVILLE","JOIW","689","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Charlin Manoel Raimundo","J.C.F.Melo Jr.","805","2008","01","18","Brasil","SC","Guaramirim- Vila Amizade -BR-285","Floresta Ombrófila Densa Sub-Montana - Estágio Médio de Regeneração",NA,"-26.448889","48°0,58'40,2 W","26°26'56 S","35","35",NA,NA,NA,NA,NA,NA,NA,"Árvore, MAD=base; CB=131cm; h=12m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-09-12 05:00:02-03","US","US","3325523","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Widgren",NA,"1905","1","18","Brazil","Minas Gerais",NA,"Prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,"US01342374","US01342374_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","1741083","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","F. Sellow","825",NA,NA,NA,"Brazil","Distrito Federal","Brasilia","Brasilia.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01342389","US01342389_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","2839341","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Reitz","36647","1948","12","1","Brazil","Santa Catarina","Brusque","Azambreja","-48.9174995422363","-27.0981006622314",NA,NA,"40",NA,"US01342392","US01342392_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","3339348","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","G. T. Prance & N. T. Silva","9279","1964","9","12","Brazil","Distrito Federal","Brasília","Road Brasília to Taguatinga","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01342380","US01342380_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","1668283","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. S. Irwin, R. Souza & R. G. P. Santos","4672","1966","1","28","Brazil","Distrito Federal","Brasília","Ca. 25 km E of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"900",NA,"US01342376","US01342376_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","1907285","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","F. Sellow","1577",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01342388","US01342388_01",NA,"Magnoliales",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","1483304","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Mello-Silva, J. R. Pirani & M. Meguro","15953","1989","3","24","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, córrego 2 pontinhas","-43.7144012451172","-19.1688995361328",NA,"19 85 S","1220",NA,"US01342383","US01342383_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"26557","auto","Dicotyledonae",NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","1996644","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","W. R. Anderson & J. H. Kirkbride","8935","1972","2","18","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Serra do Cipó.",NA,NA,NA,NA,"1225",NA,"US01342385","US01342385_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","3148491","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","G. T. Prance & N. T. Silva","2573","1964","10","27","Brazil","Goiás",NA,"Serra do Caiapó, 42km S of Caiaponia. Riverine forest of Rio Claro",NA,NA,NA,NA,NA,NA,"US01342378","US01342378_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","3144110","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Reitz","1625","1948","12","1","Brazil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,"40",NA,"US01342390","US01342390_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","2466690","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Reitz","7236","1958","12","30","Brazil","Santa Catarina","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,"400",NA,"US01342395","US01342395_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"15163","auto","Dicotyledonae",NA,NA,"1",NA
