"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet","typeStatus"
"876","2019-11-13 11:32:22-03","USP","SPF","186735","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Dreveck, S","2007","11",NA,"Dreveck, S","23","2007","11","06","Brasil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"SPF00186735",NA,"lat. 604915 S long. 7112851 O.",NA,NA,NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-11-13 11:32:22-03","USP","SPF","115635","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G","1996",NA,NA,"Ribas, OS","1207","1996","02","10","Brasil","Santa Catarina","Otacílio Costa","-50.121898651123","-27.4831008911133",NA,NA,"SPF00115635",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2019-11-13 11:32:22-03","USP","SPF","118881","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Anônimo",NA,NA,NA,"Campos, CJ","s.n.","1985","10","08","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"SPF00118881",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2019-11-13 11:32:22-03","USP","SPF","42585","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Capistrano, TR","2012","05",NA,"Machado, SR","s.n.","1985","10","26","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"SPF00042585",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2014-04-04 18:28:46-03","PNFM","IRAI","7514","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Caxambu, M.G.","2012","11","28","Caxambu, M.G.","4401","2012","11","09","Brasil","Paraná","Guarapuava","-51.249417","-25.375222","-51.249417","-25.375222","IRAI00007514",NA,"Serra da Esperança - antiga estrada para Prudentópolis","1231","1231","Árvore ca. 8 m. Frutos imaturos verdes. Relevo ondulado. Vegetação Floresta ombrófila mista altomontana","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2014-04-04 18:28:46-03","PNFM","IRAI","6671","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Cordeiro, J.; Barbosa, E.","2007","01","01","Marcondes, I.K.","2",NA,NA,NA,"Brasil","Paraná","Guarapuava","-51.695833","-25.421667","-51.695833","-25.421667","IRAI00006671",NA,"Fazenda Três capões","960","960","Arvoreta, flor verde. Floresta Ombrófila Mista","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2020-12-02 09:07:48-03","UNITINS","HUTO","4838","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Caxambu, M.G.","2012","11","28","Caxambu, M.G.","4401","2012","11","09","Brasil","Paraná","Guarapuava","-51.249417","-25.375222","-51.249417","-25.375222","HUTO004838",NA,"Serra da Esperança. Relevo ondulado","1231","1231","Árvore com cerca de 8 m de altura. Frutos imaturos verdes; Floresta ombrófila mista altomontana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2021-03-25 13:53:46-03","UNIVILLE","JOI","17743","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M.","2008","11","26","Verdi, M.; Grosch, B. & Klemz, G.","1051","2008","11","26","Brasil","Santa Catarina","Concórdia","-51.974722","-27.313889","51º58'29''W","27º18'50''S","JOI017743",NA,"Linha Sertão.","548","548","Fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2021-03-25 13:53:46-03","UNIVILLE","JOI","18463","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Vieira, F.C.S.","2018","01","25","Vieira, F.C.S.","2809","2018","01","20","Brasil","Santa Catarina","Joinville","-49.134167","-26.125278","49º8'3''W","26º7'31''S","JOI018463",NA,"Campina dos Farias, sitio Surucuá. APA Dona Francisca","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2021-03-25 13:53:46-03","UNIVILLE","JOI","17607","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M.","2008","12","11","Verdi, M.; Grosch, B. & Klemz, G.","1154","2008","12","11","Brasil","Santa Catarina","Capão Alto","-50.760833","-28.17","50º45'39''W","28º10'12''S","JOI017607",NA,"Fazenda Pessegueirinho","762","762","Fruto verde Habito: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2021-03-25 13:53:46-03","UNIVILLE","JOI","3800","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"M. Sobral",NA,"2005","05","28","Brasil",NA,"Brasil",NA,NA,NA,NA,"JOI003800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2021-03-25 13:53:46-03","UNIVILLE","JOI","17078","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Gasper, A. L.","2010","08","25","Verdi, M.; Burkhard, B. & Klemz, G.","5204","2010","07","06","Brasil","Santa Catarina","Anitápolis","-49.14","-27.81","49º8'24''W","27º48'36''S","JOI017078",NA,"Rio da Prata","720","720","Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2021-03-25 13:53:46-03","UNIVILLE","JOI","17077","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Sobral, M.",NA,NA,NA,"Korte, A.; Kniess, A.","1382","2009","12","03","Brasil","Santa Catarina","Ituporanga","-49.410556","-27.54","49º24'38''W","27º32'24''S","JOI017077",NA,"Alto Rio Bonito","676","676","Habito: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2021-03-25 13:53:46-03","UNIVILLE","JOI","2035","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"E.M. Francisco",NA,"1999","12","03","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"JOI002035",NA,"Beira da estrada.",NA,NA,"; HABITO: Árvore",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2021-03-25 13:53:46-03","UNIVILLE","JOI","2040","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","M.C. Dias","1999","01","01","O.C. Pavão et al.",NA,"1998","11","25","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"JOI002040",NA,"Beira de estrada.",NA,NA,"; HABITO: Árvore",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2021-03-25 13:53:46-03","UNIVILLE","JOI","1274","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"JOI001274",NA,"Fazenda Experimental de Agronomia.",NA,NA,"N. Imaguire 2590. 20.I.1971; HABITAT: Orla oeste do bosque; HABITO: arvoreta",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2021-03-25 13:53:46-03","UNIVILLE","JOI","17498","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Brotto, M.L.","2013","12","10","Engels, M.E.","1683","2013","09","26","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"JOI017498",NA,"Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville.",NA,NA,"Habito: Arbórea",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2021-03-25 13:53:46-03","UNIVILLE","JOI","5727","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","F. Vieira",NA,NA,NA,"Eduardo",NA,"2004","01","05","Brasil","Santa Catarina","Canoinhas","-50.3899993896484","-26.1772003173828",NA,NA,"JOI005727",NA,"Pedreirinha.",NA,NA,NA,NA,NA,NA,NA,"50616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2021-03-25 13:53:46-03","UNIVILLE","JOI","10204","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","A.L. de Gasper","2008","12","01","L. Sevegnani",NA,"2008","10","24","Brasil","Santa Catarina","Itaiópolis","-49.9063987731934","-26.3363990783691",NA,NA,"JOI010204",NA,"BR 116, entre Itaiópolis e Santa Cecília.","867","867",NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2021-03-25 13:53:46-03","UNIVILLE","JOI","7992","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M, Godoy, M.B. & Dreveck, S.","2007","11","12","Verdi, M.","18","2007","11","12","Brasil","Santa Catarina","Itaiópolis","-49.9063987731934","-26.3363990783691",NA,NA,"JOI007992",NA,"Butiá de Cima.","896","896","Florística IFFSC 1016; TIPO VEGETACIONAL: FOM",NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2021-03-25 13:53:46-03","UNIVILLE","JOI","7971","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","S. Dreveck, M. Verdi & M.B. Godoy","2007","11","06","S. Dreveck","23","2007","11","06","Brasil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"JOI007971",NA,"arroio do Irara.","879","879","Florística IFFSC 1061.; HABITO: arbórea; TIPO VEGETACIONAL: FOM",NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2021-03-25 13:53:46-03","UNIVILLE","JOI","9987","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","J.R. Stehmamn","2011","06","28","Meyer, F.S.","164","2006","02","02","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"JOI009987",NA,"Arredores do CEPA Rugendas - Rio Natal.",NA,NA,"; HABITAT: borda da mata; HABITO: arvoreta; TIPO VEGETACIONAL: FOD montana",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-10-07 09:13:03-03","UEFS","HUEFS","9839","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Ribas, O.S.","319","1990","11","06","Brasil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"HUEFS0009839","HUEFS0009839",NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,"30860","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-10-07 09:13:03-03","UEFS","HUEFS","16636","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Silva, J.M.","1108","1993","01","05","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0016636","HUEFS0016636",NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-10-07 09:13:03-03","UEFS","HUEFS","9731","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Silva, J.M.","906","1991","01","08","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUEFS0009731","HUEFS0009731",NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,"17116","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-10-07 09:13:03-03","UEFS","HUEFS","6685","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","R.Monteiro","1988","10",NA,"Hoehne, F.C.",NA,"1929","12","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0006685","HUEFS0006685",NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,"53584","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-10-07 09:13:03-03","UEFS","HUEFS","132948","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","N.M.Ivanauskas","2007","04",NA,"Souza, R.P.M.","113","2007","04","07","Brasil","Santa Catarina",NA,"-49.885556","-27.904167","49W53'8''","27S54'15''","HUEFS0132948","HUEFS0132948","Fazenda Farofa, trilha do Borges.","1428","1428","Secundária de Floresta Ombróila Mista.","Angiospermae","Ericales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-10-07 09:13:03-03","UEFS","HUEFS","194829","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Blum, C.T.","11034","2011","02","20","Brasil","Paraná","Tijucas do Sul","-49.0775","-25.834722","49W4'39''","25S50'5''","HUEFS0194829","HUEFS0194829","Remanescentes florestais marginais á represa de Vossoroca.","890","890",NA,"Angiospermae","Ericales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"904","2019-10-07 09:13:03-03","UEFS","HUEFS","212438","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Silva, J.M.","3051","1999","09","02","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,"HUEFS0212438","HUEFS0212438","Área da COPEL.",NA,NA,NA,"Angiospermae","Ericales",NA,NA,"20611","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-10-07 09:13:03-03","UEFS","HUEFS","119115","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Pavão, O.C.","4","2000","08","22","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"HUEFS0119115","HUEFS0119115","Estrada de chão, 20 Km antes de Reserva.",NA,NA,"Borda da mata.","Angiospermae","Ericales",NA,NA,"43627","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"906","2019-10-07 09:13:03-03","UEFS","HUEFS","104592","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Imaguire, N.","2590","1971","01","20","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"HUEFS0104592","HUEFS0104592","Fazenda Experimental de Agronomia.",NA,NA,"Orla oeste do bosque.","Angiospermae","Ericales",NA,NA,"12577","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"907","2019-10-07 09:13:03-03","UEFS","HUEFS","208142","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Engels, M.E.","1683","2013","09","26","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUEFS0208142","HUEFS0208142","Resgate Flora Linha de transmissão elétrica Curitiba a Joinvile.",NA,NA,NA,"Angiospermae","Ericales",NA,NA,"45291","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-10-07 09:13:03-03","UEFS","HUEFS","119117","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Pavão, O.C.","15","1999","12","07","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"HUEFS0119117","HUEFS0119117","Sítio Três Minas.",NA,NA,"Na beira da mata.","Angiospermae","Ericales",NA,NA,"30511","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-01-25 15:47:19-02","IAC","IAC","10766","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","T. Meyer","1945","11","25","Bertoni","2441","1945","11","25","Argentina","Misiones","Candelaria","-55.7333","-27.4667","-55.7333","-27.4667",NA,NA,NA,NA,NA,"obtido em 14/06/1949.Pindapory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2019-01-25 15:47:19-02","IAC","IAC","10771","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","T. Meyer","1946","09","16","Bertoni","2894","1946","09","16","Argentina","Misiones","San Javier","-55.1","-27.8333","-55.1000","-27.8333",NA,NA,NA,NA,NA,"Acarguá (alto Uruguay)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2019-01-25 15:47:19-02","IAC","IAC","10773","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","T. Meyer","1946","10","19","Bertoni","2997","1946","10","19","Argentina","Misiones","San Javier","-55.1","-27.8333","-55.1000","-27.8333",NA,NA,NA,NA,NA,"obtido em 14/06/1946;(Acaraguá)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2019-01-25 15:47:19-02","IAC","IAC","10778","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","T. Meyer","1946","02","26","Buck","31387","1946","02","26","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5836","-29.4481","-50.5836","-29.4481",NA,NA,"Vila Oliva",NA,NA,"obtido em 14/06/1949.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2019-01-25 15:47:19-02","IAC","IAC","10859","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","B. Rambo","1945","02","25","Henz","32690","1945","02","25","Brasil","Rio Grande do Sul","Montenegro","-51.4611","-29.6886","-51.4611","-29.6886",NA,NA,NA,NA,NA,"Material obtido do Instituto Miguel lillo, Argentina em 14/06/1949;(Pareci novo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2019-01-25 15:47:19-02","IAC","IAC","21752","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","A. Krapovickas et al.","1970","12","02","A. Krapovickas et al.","16893","1970","12","02","Argentina","Corrientes","Santo Tomé","-56.05","-28.5167","-56.0500","-28.5167",NA,NA,"Estabelecimento Las Marias, estrada Nacional 14, 7 km ao sul de Gobernador Virasoro",NA,NA,"doação, plantas da argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2019-01-25 15:47:19-02","IAC","IAC","36527","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.C. Bernacci","2002","04","18","J.M. Torezan et al.","627","1997","12","13","Brasil","São Paulo","Apiaí","-48.8425","-24.5094","-48.8425","-24.5094",NA,NA,"estrada para Pinhalzinho a Apiaí, 11 km de Bom Sucesso de Itararé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-01-25 15:47:19-02","IAC","IAC","39150","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","J.R. Stehmann & R.B. Torres","2002","12","01","R.B. Torres; J.R. Stehmann; R.C. Mota & A. Butta","1135","2000","03","01","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"Sertão dos Lopes",NA,NA,"confirmado por T.R. Capistrano em 03/2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2019-01-25 15:47:19-02","IAC","IAC","39618","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","R.B. Torres","2003","02","03","R.B. Torres; J.B. Paula & C.A. Pereira","1270","2000","07","03","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"Mata ciliar do Canelá",NA,NA,"UTM(23)= 401518 E, 7486468 N, 1623 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2019-01-25 15:47:19-02","IAC","IAC","40366","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.C. Bernacci et al.","2001","03","06","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz & E. Furlan","3050","2001","03","06","Brasil","São Paulo","Ibiúna","-47.100922","-23.710157","-47.100922","-23.710157",NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Nelson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2019-01-25 15:47:19-02","IAC","IAC","40461","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.C. Bernacci et al.","2001","05","22","L.C. Bernacci; G.A.D.C. Franco; E. Furlan & J.A. Gomes","3065","2001","05","22","Brasil","São Paulo","Ibiúna","-47.100922","-23.710157","-47.100922","-23.710157",NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Nelson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-01-25 15:37:23-02","IAC","IAC","40980","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.C. Bernacci et al.","2000","12","07","L.C. Bernacci; G.A.D.C. Franco; G.F. Árbocz & E. Furlan","2961","2000","12","07","Brasil","São Paulo","Ibiúna","-47.062946","-23.725098","-47.062946","-23.725098",NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2019-01-25 15:47:19-02","IAC","IAC","41025","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.C. Bernacci","2003","10","11","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","3006","2001","01","11","Brasil","São Paulo","Ibiúna","-47.072921","-23.715509","-47.072921","-23.715509",NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2019-06-24 08:14:00-03","IAC","IAC","48618","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.D. Meireles","2007","07","24","E. Ramos & T.B. Conforti","229","2007","04","21","Brasil","Minas Gerais","Caldas","-46.3861","-21.9236","-46.3861","-21.9236",NA,NA,"Pedra Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2019-04-02 09:32:40-03","URICER","HPBR","2508","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum",NA,"RIGO, V.",NA,NA,NA,"PLAUMANN, F.",NA,"1943","12","20","Brasil","SC","Nova Teutônia",NA,NA,NA,NA,"HPBR002508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA
"924","2020-06-24 11:42:24-03","URICER","HPBR","6845","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook & Arn.","TOMAZIN, A.","2000","12","01","TOMAZIN, A.",NA,"2000","12","01","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR006845",NA,"PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA,NA,NA,NA,NA
"925","2020-03-11 11:30:39-03","URICER","HPBR","6652","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","IRGANG, B. E.","2001","01","22","GUGEL, J. L.",NA,"2000","10","01","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR006652",NA,"PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA,NA,NA,NA,NA
"926","2019-04-02 09:32:40-03","URICER","HPBR","8585","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","SENNA, R. M.",NA,NA,NA,"RÖHRIG, C.",NA,"2002","11","26","Brasil","SC","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,"HPBR008585",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,"1",NA,NA,NA,NA,NA
"927","2020-03-11 11:30:39-03","URICER","HPBR","8299","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook & Arn.","LONGHI, S. J.","2002","06","12","TREVISAN, A.",NA,"2002","05","15","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,"HPBR008299",NA,"RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"928","2019-11-12 17:15:11-03","URICER","HPBR","10051","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","BUDKE, J. C.","2011","11","24","SLAVIEIRO, L. B.",NA,"2011","11","24","Brasil","RS","Sertão","-52.2597007751465","-27.979700088501",NA,NA,"HPBR010051",NA,"Parque Natural Municipal de Sertão",NA,NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
