"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","verbatimLongitude","verbatimLatitude","class","individualCount"
"52","2020-09-12 05:00:02-03","US","US","2826007","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach","South America - Neotropics","Brazil","Paraná","Tibagi","Rod. do Café, rio Capivari","-50.4136009216309","-24.5093994140625",NA,NA,"US01935396","US01935396_01","38063","1976","2","11",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"53","2020-09-12 05:00:02-03","US","US","2854511","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"A. Krapovickas, C. L. Cristóbal & M. M. Arbo","South America - Neotropics","Brazil","Goiás","Caldas Novas","Pousada do Rio Quente","-48.625","-17.74169921875",NA,NA,"US01935409","US01935409_01","33283","1978","1","29",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"54","2020-09-12 05:00:02-03","US","US","2485233","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach","South America - Neotropics","Brazil","Paraná","Imbituva",NA,"-50.6044006347656","-25.2299995422363",NA,NA,"US01935406","US01935406_01","7496","1960","10","23",NA,NA,"24222","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"55","2020-09-12 05:00:02-03","US","US","1953797","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"A. C. Brade","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Caparaó. Pedra Lajão",NA,NA,NA,NA,"US01935397","US01935397_01","16983","1941","9",NA,"2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"56","2020-09-12 05:00:02-03","US","US","2946952","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach","South America - Neotropics","Brazil","Paraná","Laranjeiras do Sul","Canta Galo","-52.4160995483398","-25.4078006744385",NA,NA,"US01935398","US01935398_01","37335","1975","10","24",NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"57","2020-09-12 05:00:02-03","US","US","2283889","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach","South America - Neotropics","Brazil","Paraná","Almirante Tamandaré",NA,"-49.310001373291","-25.3246994018555",NA,NA,"US01935407","US01935407_01",NA,"1959","10","2",NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"58","2020-09-12 05:00:02-03","US","US","2579493","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach","South America - Neotropics","Brazil","Paraná","Balsa Nova","Col. Wietmarsum","-49.6356010437012","-25.5839004516602",NA,NA,"US01935400","US01935400_01","17089","1967","9","7",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"59","2020-09-12 05:00:02-03","US","US","2565187","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"L. B. Smith & R. M. Klein","South America - Neotropics","Brazil","Paraná","Palmeira","Papagaio, 6 km West of Rodovia do Café turnoff","-50.13","-25.38",NA,NA,"US01935404","US01935404_01","14942","1965","1","21","900","930",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"60","2020-09-12 05:00:02-03","US","US","2647930","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach & P. Pelanda","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaço",NA,NA,NA,NA,"US01935399","US01935399_01","27796","1971","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"61","2020-09-12 05:00:02-03","US","US","934758","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,"Possible Isolectotype; Isosyntype","A. F. Regnell","South America - Neotropics","Brazil","Minas Gerais",NA,"Prov. Minas Geraes: Caldas.",NA,NA,NA,"Lectotypification cites collection date as 3 Oct 1868 (with an isolectotype at US), which neither of 2 US sheets matches.","US00089069","US00089069_01","II 283","1862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"62","2020-09-12 05:00:02-03","US","US","1341654","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,"Possible Isolectotype; Isosyntype","A. F. Regnell","South America - Neotropics","Brazil","Minas Gerais",NA,"Prov. Minas Geraes, cidade de Caldas",NA,NA,NA,"Lectotypification cites collection date as 3 Oct 1868 (with an isolectotype at US), which neither of 2 US sheets matches.","US01106101","US01106101_01","II 283","1877","5","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"63","2020-09-12 05:00:02-03","US","US","209902","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"A. F. Regnell","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US01935411","US01935411_01","1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"64","2020-09-12 05:00:02-03","US","US","2565443","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach","South America - Neotropics","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,"US01935401","US01935401_01","15214","1966","11","4",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"65","2020-09-12 05:00:02-03","US","US","273003","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"A. Regnelli","South America - Neotropics","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"US01935412","US01935412_01",NA,"1905","1","28",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"66","2020-09-12 05:00:02-03","US","US","2321462","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach","South America - Neotropics","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,"US01935405","US01935405_01","6529","1959","11","8","900",NA,"49965","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"67","2020-09-12 05:00:02-03","US","US","2565446","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach & O. Guimarães","South America - Neotropics","Brazil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,"US01935402","US01935402_01","14686","1966","9","6",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"68","2020-09-12 05:00:02-03","US","US","2509296","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"E. Pereira","South America - Neotropics","Brazil","Paraná","Foz do Iguaçu","Parque Nacional, Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,"US01935410","US01935410_01","10449","1963","11","11",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"69","2020-09-12 05:00:02-03","US","US","2520912","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez in Mart.",NA,NA,"G. Hatschbach","South America - Neotropics","Brazil","Santa Catarina","Palmeira","Col. Wietmarsum","-50.1594009399414","-27.582799911499",NA,NA,"US01935403","US01935403_01","10252","1963","10","4","950",NA,"18238","auto",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"70","2020-09-02 16:22:26-03","Cenargen","CEN","13811","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","M. G. L. Wanderley",NA,"José Antônio da Silva",NA,"Brasil","DF","BRASILIA","CPAC - EMBRAPA BR-020 km 15. Brsília-Fortaleza. Planaltina.","-47.9296989440918","-15.7797002792358","Exsicatas","Área de pastagem nativa. Altitude entre 1175 - 1200 m. Doação da Embrapa CPAC","CEN00013811","CEN00013811","60","1980","04","01",NA,NA,"70570","auto","1993","10",NA,NA,"-4770833.0","-1559167.0",NA,"1"
"71","2021-03-25 13:51:52-03","UNIVILLE","JOI","3878","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","F.C.S. Vieira",NA,"F.C.S. Vieira",NA,"Brasil","Santa Catarina","Garuva","Morro do Campo Alegre.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: campo altomontano; HABITO: erva, rupícola, terrestre","JOI003878",NA,"1329","2005","09","07","1200","1200","22441","auto","2007","03","30",NA,NA,NA,NA,NA
"72","2019-10-07 09:20:36-03","UEFS","HUEFS","150828","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","S.G.Rezende",NA,"Rezende, S.G.",NA,"Brasil","Minas Gerais","Vazante","Área da Votorantin Metais, Morro da Usina.","-46.853333","-17.961389",NA,"Campo limpo de cerrado de solo raso com alta concentração de zinco, herbácea.","HUEFS0150828","HUEFS0150828","2168","2007","11","27","674","674",NA,NA,NA,NA,NA,NA,"46W51'12''","17S57'41''","Lilianae",NA
"73","2019-07-09 12:56:32-03","F","FMNH-SEEDPLANTS","V0045137F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum",NA,NA,"Isolectotype","A. F. Regnell","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0045137F","V0045137F_01","II-283","1868","10","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA
"74","2019-07-16 10:35:59-03","UFSJ","HUFSJ","9425","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Ribeiro, O",NA,"Costa, MTR; et al.",NA,"Brasil","Minas Gerais","São João del-Rei","Campo rupestre próximo das torres de transmissão.","-44.515258","-21.256967",NA,"Erva 0,4 m de altura, botões florais alaranjados.","HUFSJ009425",NA,"1126","2017","08","11","112","112",NA,NA,"2017","11",NA,NA,"-44.515258","-21.256967",NA,NA
"75","2019-07-16 10:35:59-03","UFSJ","HUFSJ","9421","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Ribeiro, O",NA,"Costa, MTR; Silva, DR",NA,"Brasil","Minas Gerais","São João del-Rei","Campo rupestre, Serra do Lenheiro.","-44.466256","-21.221833",NA,"Erva rupícola com frutos.","HUFSJ009421",NA,"806","2017","04","14","98","98",NA,NA,"2017","11",NA,NA,"-44.466256","-21.221833",NA,NA
"76","2020-11-12 17:02:25-03","UEL","FUEL","45144","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Estevan, DA",NA,"Estevan, DA; et al.",NA,"Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena","-50.7411003112793","-23.7275009155273",NA,NA,"OK",NA,"1761","2006","12","12",NA,NA,"30511","auto","2009","06","16",NA,NA,NA,NA,NA
"77","2020-11-12 17:02:25-03","UEL","FUEL","34693","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Estevan, DA",NA,"K.L.V.R. de Sá; et al.",NA,"Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,"OK",NA,"306","2002","09","05",NA,NA,"30511","auto","2009","06","16",NA,NA,NA,NA,NA
"78","2019-11-01 15:13:19-03","UnB","UB","37728","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Wanderley, MGL",NA,"Schiavini, I","Southern America","Brasil","Goiás","Campo Alegre de Goiás","Campo Alegre de Goiás, BR 050, km 205","-47.7783","-17.6331",NA,NA,"UB0002723","UB0002723","331","1991","11","11",NA,NA,NA,NA,"1995","06","26",NA,"-47.7783","-17.6331",NA,NA
"79","2019-05-06 11:54:38-03","UFU","HUFU","69654","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Rocha, G.P.E.; Ferreira, F.H.N.; Aidar, I.F. &",NA,"Brasil","Minas Gerais","Araguari","Fazenda Furna, Trevo da rodovia Br-050 eixo Araguari-Caldas Novas. Área de influência indireta do rio Araguari.","-48.303611","-18.606389",NA,"Arbusto. 0,90 m alt. Flores alaranjadas.; Cerrado s.s. tendendo para cerradão.","HUFU00025858","HUFU00025858","36","2009","04","03",NA,NA,NA,NA,NA,NA,NA,NA,"-48.303611","-18.606389",NA,NA
"80","2019-05-06 11:54:38-03","UFU","HUFU","16526","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Singer, R.B.",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Campo sujo.","HUFU00025860","HUFU00025860","106","1997","10","08",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-08-04 12:47:54-03","UFU","HUFU","6815","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Arantes, A.A.A.",NA,"Arantes, A.A.A.; et al.",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Herbácea, ca. de 0,80 m. Raque da inflorescência alaranjado, flores alaranjadas, frutos imaturos verde-amarronzado.","HUFU00025861","HUFU00025861","270","1994","10","26",NA,NA,"58223","auto","2005","11",NA,NA,NA,NA,NA,NA
"82","2019-05-06 11:54:38-03","UFU","HUFU","2880","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Wanderley, M.G.L.",NA,"Schiavini, I.; et al.",NA,"Brasil","Goiás","Campo Alegre","BR 050, Km 205",NA,NA,NA,"Erva com flores alaranjadas.","HUFU00025863","HUFU00025863","331","1991","11","11",NA,NA,NA,NA,"1995","06","26",NA,NA,NA,NA,NA
"83","2020-08-04 12:47:54-03","UFU","HUFU","50404","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.",NA,"Brasil","Goiás",NA,"Serra do Facão, Área 15 B.",NA,NA,NA,"Erva, ca. 0,50 m. Inflorescência com raquis e flores alaranjadas.","HUFU00025859","HUFU00025859","456","2007","11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-05-06 11:54:38-03","UFU","HUFU","15890","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Forzza, R.C.",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para a Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,"Terrestre, ca. 0,6m. Cálice e corola alaranjados. Estames amarelados.; Campo limpo, solo pedregoso 1 mês após queimada.","HUFU00052208","HUFU00052208","4561","1997","08","23",NA,NA,"57119","auto","2007",NA,NA,NA,NA,NA,NA,NA
"85","2020-08-04 12:47:54-03","UFU","HUFU","45738","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Rosa, P.O.; Arantes, A.A.A. & Hattori, E.K.O.",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Herbácea terrestre. Botões florais avermelhados e flores alaranjadas.; Cerrado.","HUFU00025862","HUFU00025862","20","2006","09","22",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-05 16:09:36-03","MN","R-TIPOS","46473","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Till, W.","Isolectotypus","Regnell, A.F.",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"R000046473","R000046473_001 R000046473_002","II - 283",NA,NA,NA,NA,NA,"25710","auto","1997","08","21",NA,NA,NA,NA,NA
"87","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Sellow, F",NA,"?",NA,NA,"loco non indicato",NA,NA,NA,"Floret Martio, Aprili et Octobri-Decembri. (V. s. in herb. Berol., Vindob., Warming.)",NA,"P03P3N0091","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Pohl, JBE","Southern America","Brazil","Minas Gerais",NA,"in Serra Paracatu",NA,NA,NA,NA,NA,"P03P3N0091","5221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Warming, JEB","Southern America","Brazil",NA,NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,"P03P3N0091","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Mendonça, FR","Southern America","Brazil",NA,NA,"in Serra do Caraça",NA,NA,NA,NA,NA,"P03P3N0091","1002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Regnell, AF","Southern America","Brazil","Minas Gerais","Caldas","ad Caldas","-46.3861","-21.9236",NA,NA,NA,"P03P3N0091","ll283",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Glaziou, AFM","Southern America","Brazil","Minas Gerais","São João del Rei","in Serra do Lenheiro prope S. João d'El-Rey","-44.2617","-21.1356",NA,NA,NA,"P03P3N0091","17280",NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Pohl, JBE","Southern America","Brazil","Minas Gerais",NA,"Habitat in Brasiliae prov. Minas Geraes, ubi legerunt typicam prope Barbacenum",NA,NA,NA,NA,NA,"P03P3N0091","689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Glaziou, AFM","Southern America","Brazil","Minas Gerais",NA,"in Serra de S. José d'El-Rey",NA,NA,NA,NA,NA,"P03P3N0091","17279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Glaziou, AFM","Southern America","Brazil","Minas Gerais",NA,"Habitat in Brasiliae prov. Minas Geraes, ubi legerunt typicam prope Barbacenum",NA,NA,NA,NA,NA,"P03P3N0091","18571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:02:37-03","IBt","SP","316217","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Guarçoni, E",NA,"Marcondes Ferreira, W; et al.",NA,"Brasil","São Paulo","Estreito","Perto da Fazenda Três Irmãos.",NA,NA,NA,NA,"SP051620","SP051620","1502","1997","11","05",NA,NA,NA,NA,"2014","09","04",NA,NA,NA,NA,NA
"97","2019-11-21 10:02:37-03","IBt","SP","346467","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Wanderley, MGL",NA,"Gottsberger, I; Gottsberger, G",NA,"Brasil","Minas Gerais","Indianópolis","Fazenda bela tanda and neighbouring fazendas: Fazenda Tabatinga.","-47.95","-19.5",NA,NA,"SP051612","SP051612","33-25990","1990","09","25","850","850",NA,NA,"2001","04","11",NA,"-47.95","-19.5",NA,NA
"98","2019-11-21 10:02:37-03","IBt","SP","361156","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Wanderley, MGL",NA,"Mendonça, RC; et al.",NA,"Brasil","Goiás","Corumbá de Goiás","Estrada de chão entre Corumbá de Goiás e Aparecida.","-48.761667","-15.916667",NA,NA,"SP051625","SP051625","4700","2000","03","13","1070","1070",NA,NA,"2003","02","07",NA,"-48.761667","-15.916667",NA,NA
"99","2019-11-21 10:02:37-03","IBt","SP","454581","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Wanderley, MGL",NA,"Silva, EC; et al.",NA,"Brasil","Goiás","Pirenópolis","Subida para a Serra dos Pirineus, primeira estrada à direita depois do asfalto, seguindo para a Cachoeira das Andorinhas.","-48.911944","-15.844167",NA,NA,"SP051618","SP051618","2","2014","03","18",NA,NA,NA,NA,"2014","05","19",NA,"-48.911944","-15.844167",NA,NA
"100","2019-11-21 10:02:37-03","IBt","SP","454582","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Wanderley, MGL",NA,"Silva, EC; et al.",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pirineus, À esquerda na estrada sentido Pirenópolis-Cocalzinho, próximo ao Mirante do Ventilador.","-48.905556","-15.825833",NA,NA,"SP051617","SP051617","1","2014","03","18",NA,NA,NA,NA,"2014","05","19",NA,"-48.905556","-15.825833",NA,NA
"101","2019-11-21 10:02:37-03","IBt","SP","278058","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Wanderley, MGL",NA,"Schiavini, I; et al.",NA,"Brasil","Goiás","Campo Alegre de Goiás","Br-050, km205.","-47.7783012390137","-17.6331005096436",NA,NA,"SP051611","SP051611","331","1991","11","11",NA,NA,"53964","auto","1995","06","20",NA,NA,NA,NA,NA
"102","2019-11-21 10:02:37-03","IBt","SP","44788","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Smith, LB",NA,"Hoehne, FC",NA,"Brasil","Minas Gerais","Belo Horizonte","Cultivada no Jardim Botânico de São Paulo.","-43.937801361084","-19.9207992553711",NA,NA,"SP051623","SP051623","s.n.","1940","12","07",NA,NA,"17082","auto","1952","02",NA,NA,NA,NA,NA,NA
"103","2019-11-21 10:02:37-03","IBt","SP","97166","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Versieux, LM",NA,"Matos, MER; Gusman, AB; Chacur, F",NA,"Brasil","Minas Gerais","Corinto","Estrada Curvela-Corinto, km40.","-44.4564018249512","-18.3808002471924",NA,NA,"SP051616","SP051616","30","1965","10","02",NA,NA,"49021","auto","2004","03","15",NA,NA,NA,NA,NA
"104","2019-11-21 10:02:37-03","IBt","SP","234662","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Wanderley, MGL; Kral, R",NA,"Brasil","Minas Gerais","Cristália","Ca. 5 km W de Cristália, em direção ao Morro do Chapéu","-42.8622016906738","-16.8003005981445",NA,NA,"SP051615","SP051615","1447-B","1988","11","02",NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-21 10:02:37-03","IBt","SP","453804","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Luther, HE",NA,"Irwin, HS; et al.",NA,"Brasil","Minas Gerais","Patrocínio","Morro das Pedras. 35km NE of Patrocínio.","-46.9925003051758","-18.9438991546631",NA,NA,"SP051613","SP051613","25618","1970","01","29","1000","1000","44638","auto","2004",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-21 10:02:37-03","IBt","SP","357823","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Guarçoni, E",NA,"Romero, R; et al.",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à Garagem de Pedras, estrada para Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"SP051624","SP051624","1343","1994","10","18",NA,NA,"57119","auto","2014","09","03",NA,NA,NA,NA,NA
"107","2019-11-21 10:02:37-03","IBt","SP","399494","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez","Guarçoni, E",NA,"Kranz, WM",NA,"Brasil","Paraná","Piraí do Sul",NA,"-49.948600769043","-24.5261001586914",NA,NA,"SP051619","SP051619","602","1997","09","22","1050","1050","37171","auto","2014","09","04",NA,NA,NA,NA,NA
"108","2019-11-21 10:02:37-03","IBt","SP","201244","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","minarum","Dyckia minarum","Mez",NA,NA,"Chiea, SC",NA,"Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,"SP051614","SP051614","371","1983","10","26",NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA,NA
