"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","class","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","relatedCatalogItem","sex","infraspecificEpithet"
"373","2015-09-04 07:16:18-03","MNHN","RECOLNAT_MNHN_P","P03768801","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Balansa, B.",NA,"1875","9","30","Paraguai",NA,NA,"Nord du Cerro de Lambare. Paraguai",NA,NA,NA,NA,NA,NA,"Pl. du Paraguay - 1874-1877. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768801' target='other'> <mi>dwc_moreinfo</mi></a>","P03768801","P03768801_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"788",NA,NA,NA,NA
"374","2015-09-04 07:16:18-03","MNHN","RECOLNAT_MNHN_P","P03768802","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Balansa, B.",NA,"1875","9","30","Paraguai",NA,NA,"Nord du Cerro de Lambare. Paraguai",NA,NA,NA,NA,NA,NA,"Pl. du Paraguay - 1874-1877. . Reçu le 2 Janvier 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768802' target='other'> <mi>dwc_moreinfo</mi></a>","P03768802","P03768802_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"788",NA,NA,NA,NA
"375","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768807","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"Montium Sierra de Maracaýu, in regione fluminis Tapiraguay. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Paraguarienses. Aug. Reçu le 2 octobre 1960 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768807' target='other'> <mi>dwc_moreinfo</mi></a>","P03768807","P03768807_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"4301",NA,NA,NA,NA
"376","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768808","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Fruchard",NA,"1876","11","16","Uruguai",NA,NA,"Montevideo. Ste. Lucie. Uruguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768808' target='other'> <mi>dwc_moreinfo</mi></a>","P03768808","P03768808_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2015-09-04 07:16:18-03","MNHN","RECOLNAT_MNHN_P","P03768806","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Hassler, E.",NA,"1903","11","1","Paraguai",NA,NA,"Chaco septentrionali, Gran Chaco: Loma Clavel. Paraguai",NA,"-23.33333",NA,NA,NA,NA,"Plantae Paraguarienses. 1903. . Reçu le 18 janvier 1906 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768806' target='other'> <mi>dwc_moreinfo</mi></a>","P03768806","P03768806_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"2460",NA,NA,NA,NA
"378","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768810","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Fruchard",NA,"1869","11","1","Uruguai",NA,NA,"Montevideo. Ste. Lucie. Uruguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768810' target='other'> <mi>dwc_moreinfo</mi></a>","P03768810","P03768810_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"122",NA,NA,NA,NA
"379","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768811","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Fruchard, C.",NA,"1862","11","1","Uruguai",NA,NA,"Montevideo. Ste. Lucie. Uruguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768811' target='other'> <mi>dwc_moreinfo</mi></a>","P03768811","P03768811_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"122",NA,NA,NA,NA
"380","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768812","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay. Uruguai",NA,NA,NA,NA,NA,NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . No. 1533 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768812' target='other'> <mi>dwc_moreinfo</mi></a>","P03768812","P03768812_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"C2 2474",NA,NA,NA,NA
"381","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768813","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay. Uruguai",NA,NA,NA,NA,NA,NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768813' target='other'> <mi>dwc_moreinfo</mi></a>","P03768813","P03768813_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"C2 2474",NA,NA,NA,NA
"382","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768814","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay. Uruguai",NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . No 1533. Catal. C2, No 2474 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768814' target='other'> <mi>dwc_moreinfo</mi></a>","P03768814","P03768814_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"C2 2474",NA,NA,NA,NA
"383","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768815","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Sello",NA,NA,NA,NA,"Uruguai",NA,NA,"Montevideo. Uruguai",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768815' target='other'> <mi>dwc_moreinfo</mi></a>","P03768815","P03768815_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"324",NA,NA,NA,NA
"384","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768847","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera","Roque",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768847' target='other'> <mi>dwc_moreinfo</mi></a>","P03768847","P03768847_01 P03768847_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768875","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Humbert, H.",NA,"1948","10","18","Argentina",NA,NA,"Provincia de Tucuman, Sierra del Aconquija. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"Plantes de l' Amérique du Sud. . Reçu en 1949 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768875' target='other'> <mi>dwc_moreinfo</mi></a>","P03768875","P03768875_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"20944",NA,NA,NA,NA
"386","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768876","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Huidobro, M.R.",NA,"1946","11","19","Argentina",NA,NA,"Provincia Santa Fé, Dep. Capital, La Guardia. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768876' target='other'> <mi>dwc_moreinfo</mi></a>","P03768876","P03768876_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"3089",NA,NA,NA,NA
"387","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768877","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Bonpland, A.",NA,NA,NA,NA,"Argentina",NA,NA,"Sta. Fe. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Donné par M. A. Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768877' target='other'> <mi>dwc_moreinfo</mi></a>","P03768877","P03768877_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1223",NA,NA,NA,NA
"388","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768878","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Lorentz, P.",NA,"1877","10","1","Argentina",NA,NA,"Concepcion del Uruguay. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"Flora Entreriana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768878' target='other'> <mi>dwc_moreinfo</mi></a>","P03768878","P03768878_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1173",NA,NA,NA,NA
"389","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768879","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Lillo, M.",NA,"1887","9","18","Argentina",NA,NA,"Tucuman. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"Flora Tucumana. . Reçu le 12 Fevrier 1820 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768879' target='other'> <mi>dwc_moreinfo</mi></a>","P03768879","P03768879_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"258",NA,NA,NA,NA
"390","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768880","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Krapovickas, A.|Cristóbal, C.L.",NA,"1967","3","18","Argentina",NA,NA,"Prov. Chaco, Dep. Resistencia, entre Barranqueras e Isla Antequeras, en palmar de Copernicia. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"Plantas de Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768880' target='other'> <mi>dwc_moreinfo</mi></a>","P03768880","P03768880_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12745",NA,NA,NA,NA
"391","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768881","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Morel, I.",NA,NA,NA,NA,"Argentine","Formosa",NA,"Formosa. Dep. Pilcomayo. Estancia Riacho Negro","-57.78528","-25.4025",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768881' target='other'> <mi>dwc_moreinfo</mi></a>","P03768881","P03768881_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"3961",NA,NA,NA,NA
"392","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768882","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Lorentz",NA,NA,NA,NA,"Argentina",NA,NA,"Argentina, Concepcion del Uruguay. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768882' target='other'> <mi>dwc_moreinfo</mi></a>","P03768882","P03768882_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2014-08-07 10:44:43-03","MNHN","RECOLNAT_MNHN_P","P00671425","PreservedSpecimen",NA,"Asteraceae","Holocheilus","ochroleucus","Holocheilus ochroleucus","Cass.",NA,NA,NA,NA,"Commerson, P.",NA,"1767","11",NA,"[Uruguay]",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671425' target='other'> <mi>dwc_moreinfo</mi></a>","P00671425","P00671425_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2015-10-03 05:04:04-03","MNHN","RECOLNAT_MNHN_P","P00732833","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732833' target='other'> <mi>dwc_moreinfo</mi></a>","P00732833","P00732833_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"type",NA,NA,NA
"395","2015-10-03 05:03:53-03","MNHN","RECOLNAT_MNHN_P","P00732834","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732834' target='other'> <mi>dwc_moreinfo</mi></a>","P00732834","P00732834_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"type",NA,NA,NA
"396","2015-10-02 08:43:25-03","MNHN","RECOLNAT_MNHN_P","P00732835","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Hassler, E.",NA,NA,"9",NA,"Paraguay",NA,NA,"In regione vicine 'Igatimi', in palude",NA,NA,NA,NA,NA,NA,"Reçu le 2 octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732835' target='other'> <mi>dwc_moreinfo</mi></a>","P00732835","P00732835_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"4708",NA,NA,NA,NA
"397","2015-10-02 08:43:47-03","MNHN","RECOLNAT_MNHN_P","P00732836","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Hassler, E.",NA,NA,"9",NA,"Paraguay",NA,NA,"In regione vicine 'Igatimi', in palude",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732836' target='other'> <mi>dwc_moreinfo</mi></a>","P00732836","P00732836_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"4708",NA,NA,NA,NA
"398","2015-10-02 17:58:29-03","MNHN","RECOLNAT_MNHN_P","P00732837","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Hassler, E.",NA,NA,"9",NA,"Paraguay",NA,NA,"In regione vicine 'Igatimi', in palude",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732837' target='other'> <mi>dwc_moreinfo</mi></a>","P00732837","P00732837_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"4708",NA,NA,NA,NA
"399","2015-09-04 07:20:22-03","MNHN","RECOLNAT_MNHN_P","P03768422","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil","Rio Grande do Sul",NA,"Province. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.1534. 1a.part. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768422' target='other'> <mi>dwc_moreinfo</mi></a>","P03768422","P03768422_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2015-09-04 07:20:22-03","MNHN","RECOLNAT_MNHN_P","P03768423","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.1535 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768423' target='other'> <mi>dwc_moreinfo</mi></a>","P03768423","P03768423_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1214 2",NA,NA,NA,NA
"401","2015-09-04 07:20:22-03","MNHN","RECOLNAT_MNHN_P","P03768429","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Debeaux, O.",NA,"1874","11","1","Paraguay","Caaguazú",NA,"Caaguazu, Dans les marais","-56.01601","-25.45991",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768429' target='other'> <mi>dwc_moreinfo</mi></a>","P03768429","P03768429_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2015-09-04 07:20:22-03","MNHN","RECOLNAT_MNHN_P","P03768430","PreservedSpecimen",NA,"Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil","Rio Grande do Sul",NA,"PRovince. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.1534. 1a. part. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768430' target='other'> <mi>dwc_moreinfo</mi></a>","P03768430","P03768430_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2015-10-06 18:28:53-03","MNHN","RECOLNAT_MNHN_P","P00732851","PreservedSpecimen",NA,"Asteraceae","Trixis","picroides","Trixis picroides","Gardner",NA,NA,NA,NA,"Pohl, J.E.",NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732851' target='other'> <mi>dwc_moreinfo</mi></a>","P00732851","P00732851_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"530","isotype",NA,NA,NA
"404","2020-12-11 11:33:38-03","UFMG","BHCB","24267","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Brumadinho",NA,"-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"26639",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-12-11 11:33:38-03","UFMG","BHCB","56056","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Regnell","III-808",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"25710",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-12-11 11:33:38-03","UFMG","BHCB","115974","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,"2013","07","10","Stehmann, JR; Viana, PL; Zamberlan, PM","4835","2007","10","24","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia.","-45.899053","-23.670986","-45.899053","-23.670986","840","840","Erva ereta, capítulos com flores alaranjadas; Campo úmido junto à Floresta Ombrófila Densa","BHCB008982",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-11 11:33:38-03","UFMG","BHCB","122208","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Pirani, JR; Simão, R; Mello-Silva, R de; Meguro, M","s.n.","1988","01","08","Brasil","Minas Gerais","Datas","Morro do Coco., Rodovia Datas-Serro.","-43.683333","-18.433333","-43.683333","-18.433333","1300","1330","Flora de Campos Rupestres. Brejo. Herbáceo, 1,2m. Grandes folhas em roseta basal. Brácteas involucrais verde-claro. Inflorescência ereta. Flores amarelas. Antera verde-clara. Papus creme. Planta aromática.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-11 11:33:38-03","UFMG","BHCB","142279","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Oliveira, CT; Echternacht, LA; Bastos, TV; Viveros, RS","375","2009","03","01","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol","-43.451667","-20.109444","-43.451667","-20.109444","1828","1828","erva em roseta de 50 cm, capítulos amarelos, crescendo em campo úmido.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-11 11:33:38-03","UFMG","BHCB","147065","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Machado, TM; Forzza, RC; Stehmann, JR; Amorim, AMA","253","2010","12","01","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para cachoeira do aurélio.","-41.833333","-20.466667","-41.833333","-20.466667","1834","1834","Erva terrestre em Mata Nebular. Flores do disco e do raio laranjas.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-11 11:33:38-03","UFMG","BHCB","30963","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Lombardi, JA","966","1995","09","30","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro. Serra da A, Próximo à sede da fazenda.","-42.483333","-20.716667","-42.483333","-20.716667","1200","1400","Plantas do Brasil. Borda de mata submontana; terreno encharcado. Herbáceo. Folhas carnosas. Epicálice verde. Lacínios laranja.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-11 11:33:38-03","UFMG","BHCB","56071","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Badini, J","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"44599",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-11 11:33:38-03","UFMG","BHCB","379","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Pinheiro-Sobrinho, JM","s.n.","1956",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Arbustivo.",NA,NA,"Dicotyledon",NA,"44599",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-11 11:33:38-03","UFMG","BHCB","56070","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Dusén, PKH","2345","1903","02","28","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Campo.",NA,NA,"Dicotyledon",NA,"25180",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-11 11:33:38-03","UFMG","BHCB","63088","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Mota, RC da; Viana, L","498","2000","09","06","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Plantas do Brasil. Campo rupestre. Herbáceo.",NA,NA,"Dicotyledon",NA,"33524",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:33:38-03","UFMG","BHCB","150211","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,"2013","07","10","Kollmann, L; Kollmann, RL; Fontana, AP","7227","2004","11","01","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"Erva no sol, flores laranjas","BHCB003448",NA,"Dicotyledon",NA,"23588",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-11 11:33:38-03","UFMG","BHCB","107926","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Viana, PL; Marino, F; Pacheco, BG","2555","2006","10","27","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Plantas do Brasil. Área brejosa antrópica. Capítulos alaranjados.",NA,NA,"Dicotyledon",NA,"44599",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
