"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"49","2021-03-01 16:35:50-03","UNICAMP","UEC","90696","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D.Bouché","Pereira, RAS","Pereira, RAS","9","1997","07","07",NA,"Brazil","São Paulo","Campinas","Unicamp, Praça da Paz do lado próximo ao Restaurante Universitário I","-47.060001373291","-22.8999996185303",NA,"Árvore 4m, DAP=20cm, hábito ereto sem raízes estrangulantes, látex abundante e muito branco, sicônios na fase C preenchidos completamente pelas galhas, coloração verde externamente e páleo internamente, sicônio levemente aveludado com brácteas do os",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:35:50-03","UNICAMP","UEC","89759","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D.Bouché","Pereira, RAS","Pereira, RAS","9","1997","07","07",NA,"Brazil","São Paulo","Campinas","Unicamp, Praça da Paz do lado próximo ao Restaurante Universitário I","-47.060001373291","-22.8999996185303",NA,"Árvore 4m, DAP=20cm, hábito ereto sem raízes estrangulantes, látex abundante e muito branco, sicônios na fase C preenchidos completamente pelas galhas, coloração verde externamente e páleo internamente, sicônio levemente aveludado com brácteas do os",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-04-22 16:22:08-03","UFPB","JPB","49328","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D. Bouché","Gomes, LA","Prata, AP; Gomes, LA; Carregosa-Silva, T; Déda, RM; Santos, E","2705","2011","08","09","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Solo arenoso.","-37.429167","-11.401389",NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 16m de altura. Látex branco. Frutos imaturos verdes.","JPB0049328",NA,NA,NA,"2011","09","-37.429167","-11.401389",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-16 17:54:47-03","UCS","HUCS","9397","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché ex Kunth","Neto, S.R.","Hatschbach, G.","52594","1988","10","24",NA,"Brasil","Mato Grosso do Sul","Miranda","BR 262","-56.3782997131348","-20.2406005859375",NA,"Pantanal - pequeno capão dos terrenos mais elevados de solo enxuto",NA,NA,"92112","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:35:54-03","MBM","MBM","302097","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouche","Castro, R.M.","Forzza, R.C.; et al.; et al.","2480","2003","11","29","Southern America","Brazil","Goiás","Goiás","Rodovia Goiás - Mossâmedes","-50.1403007507324","-15.9343996047974",NA,NA,"MBM302097","MBM302097","63502","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:35:54-03","MBM","MBM","215738","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouche","Romaniuc Neto, S.","Romaniuc Neto, S.; et al.; et al.","1333",NA,NA,NA,"Southern America","Brazil","São Paulo","Itapira","Itapira - Mogi-Mirim","-46.8199996948242","-22.4300003051758",NA,NA,"MBM215738","MBM215738","19933","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-09-05 11:37:08-03","MNHN","RECOLNAT_MNHN_P","P06752684","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Oldeman",NA,"1970","5","21",NA,"Guyane française",NA,NA,"Haut Oyapock. les Trois Sauts. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752684' target='other'> <mi>dwc_moreinfo</mi></a>","P06752684","P06752684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 3315",NA
"56","2015-09-05 11:37:41-03","MNHN","RECOLNAT_MNHN_P","P06752687","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Prévost, M.F.",NA,"1979","9","17",NA,"Guyane française",NA,NA,"Guyane. Cancession au pied du Montabo, île de Cayenne. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752687' target='other'> <mi>dwc_moreinfo</mi></a>","P06752687","P06752687_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"791",NA
"57","2015-09-05 11:37:07-03","MNHN","RECOLNAT_MNHN_P","P06752683","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Oldeman",NA,"1970","5","21",NA,"Guyane française",NA,NA,"Haut Oyapock, les Trois Sauts. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752683' target='other'> <mi>dwc_moreinfo</mi></a>","P06752683","P06752683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 3315",NA
"58","2015-09-05 11:37:05-03","MNHN","RECOLNAT_MNHN_P","P06752186","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Granville, J.J.",NA,"2002","7","14",NA,"Guyane française",NA,NA,"Monts d´Arawa: Savane-roche centrale. Petite savane-roche située à 500m à l´ouest-sud-ouest de la grande savane-roche. Guiana Francesa","-53.36667","2.81667","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752186' target='other'> <mi>dwc_moreinfo</mi></a>","P06752186","P06752186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,"15266",NA
"59","2015-09-05 11:37:07-03","MNHN","RECOLNAT_MNHN_P","P06752682","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Oldeman",NA,"1967","1","26",NA,"Guyane française",NA,NA,"Approuague, rives entre Saut Mapaou et Saut Athanase. Guiana Francesa",NA,NA,"hb","Office de la Recherche Scientifique et Tecnique Outre-Mer. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752682' target='other'> <mi>dwc_moreinfo</mi></a>","P06752682","P06752682_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2365",NA
"60","2015-09-05 11:37:41-03","MNHN","RECOLNAT_MNHN_P","P06752688","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Granville, J.-J. de",NA,"1973","7","26",NA,"Guyane française",NA,NA,"Rivière Petite Ouaqui = entre l´ ancien village Hubert et Saut Verdun. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752688' target='other'> <mi>dwc_moreinfo</mi></a>","P06752688","P06752688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1930",NA
"61","2015-09-05 11:43:40-03","MNHN","RECOLNAT_MNHN_P","P06823523","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Granville, J.J.",NA,"2004","4","17",NA,"Guyane française",NA,NA,"Inselbergs de la haute Wanapi: savane roche du sud ouest. Guiana Francesa","-53.82778","2.50556","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06823523' target='other'> <mi>dwc_moreinfo</mi></a>","P06823523","P06823523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"220",NA,"16003",NA
"62","2015-09-05 11:22:25-03","MNHN","RECOLNAT_MNHN_P","P06863670","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"de Granville, J.J.|Crozier, F.|Sarthou, C.",NA,"2002","7","11",NA,"Guyane française",NA,NA,"Guyane Francaise. Monts d´Arawa: Savane-roche centrale. Pied du versant sud-est de la grande savane-roche, rive droite de la Crique. Guiana Francesa","-53.36667","2.81667","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06863670' target='other'> <mi>dwc_moreinfo</mi></a>","P06863670","P06863670_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,"15212",NA
"63","2016-03-17 11:55:37-03","MNHN","RECOLNAT_MNHN_P","P06863841","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Tostain, O.",NA,"1993","10","15",NA,"Guyane française",NA,NA,"Guyane Francaise. Marais Leblond - Ile de Cayenne. Guiana Francesa","-52.33333","4.91667","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06863841' target='other'> <mi>dwc_moreinfo</mi></a>","P06863841","P06863841_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"212",NA
"64","2015-09-05 11:43:40-03","MNHN","RECOLNAT_MNHN_P","P06823524","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Granville, J.J.|Crozier, F.|Sarthou, C.",NA,"2004","4","17",NA,"Guyane française",NA,NA,"inselbergs de la haute Wanapi: Savae roche du sud ouest. Guiana Francesa","-53.82778",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06823524' target='other'> <mi>dwc_moreinfo</mi></a>","P06823524","P06823524_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16003",NA
"65","2015-09-05 11:37:08-03","MNHN","RECOLNAT_MNHN_P","P06752685","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"S.N.",NA,"1901","3",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Montagne d´ Organes. Teresópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-42.9655990600586","-22.4122009277344","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752685' target='other'> <mi>dwc_moreinfo</mi></a>","P06752685","P06752685_01","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-06-06 15:39:45-03","JBB","HEPH","2104","S","Plantae","Dicotyledon","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Romaniuc Neto, S","Duarte, AP","11017","1968","07","11","Southern America","Brasil","Minas Gerais",NA,"Base da Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-01 14:24:38-03","JBB","HEPH","6928","S","Plantae","Dicotyledon","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Neto, SR","Salles, AEH; Augusto, MM","1552B","1989","02","27","Southern America","Brasil","Minas Gerais","Cidade de Patrocínio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-10-01 14:24:38-03","JBB","HEPH","5153","S","Plantae","Dicotyledon","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Romaniuc Neto, S","Heringer, EP","15280","1976","01","04","Southern America","Brasil","Goiás","Caldas Novas","Cia Termas do Rio Grande","-48.625","-17.74169921875",NA,NA,NA,NA,"36612","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-01 14:24:38-03","JBB","HEPH","27046","S","Plantae","Dicotyledon","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Rosário, RF do","Rosário, RF do","4","2010","09","09","Southern America","Brasil","Goiás","Padre Bernardo","Fazenda Pé de Serra","-48.2839012145996","-15.1603002548218",NA,NA,NA,NA,"56279","auto","2010",NA,NA,NA,NA,NA,NA,"798","798",NA,NA
"70","2020-10-01 14:24:38-03","JBB","HEPH","6923","S","Plantae","Dicotyledon","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Romaniuc Neto, S","Salles, AEH","1552A","1989","02","27","Southern America","Brasil","Minas Gerais","Patrocínio","Fazenda Chalé","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"44638","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-24 17:18:04-03","UFMA","MAR","5231","S","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Silva, C. A. S da","Rocha, T. T.",NA,"2012","08",NA,NA,"Brasil","Pará","Curuçá","Ilha Ipomonga","-47.848056","-0.729167",NA,"Árvore de 5m de altura com frutos imaturos verdes",NA,NA,NA,NA,NA,NA,"47º50'53W","0º43'45S",NA,NA,NA,NA,NA,NA,NA
"72","2009-07-27 08:28:00-03","MO","MOBOT","100202701","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","M.-F. Prévost","D. Sabatier|J.F. Molino","Sabatier 5185","2007","3","14","South America","French Guiana",NA,NA,"Inselbergs de la Haute Wanapi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"73","2021-01-08 04:40:00-03","MO","MOBOT","100582270","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","L.A. Gomes","L.A. Gomes|Bruno S. Amorim|J.L. da Costa-Lima|A. R. Lourenço|E. Santos","Gomes 2705","2011","8","9","South America","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto.","-37.4291667","-11.4013889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"74","2008-05-27 22:02:00-03","MO","MOBOT","1323516","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","M. Toledo (USZ)","M. Toledo G.|Bonifacio Mostacedo C.|T. Fredericksen","Toledo G. 733","1998","6","22","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Guarayos, cerca al Campamento de BOLFOR, Aserradero La Chonta. Bosque húmedo de llanura.","-63.08333","-15.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","3086178","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","C.C. Berg","Gustavo Martinelli","Martinelli 12347","1987","12","7","South America","Brazil","Pará",NA,"Municipio de Obidos, campos de Ariramba, campinas e matas de galeria, próximo do rio Jaramacarú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","3086497","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","C.C.Berg","Daniel F. Austin","Austin 7023","1979","10","14","South America","Brazil","Amapá",NA,"Parque Florestal de Macapá.","-51.09388","-0.04027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2010-06-10 13:38:00-03","MO","MOBOT","3281007","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","J.J. de Granville","J.J. de Granville","Granville 15266","2002","7","14","South America","French Guiana",NA,NA,"Monts d'Arawa: Savane-roche centrale. Fourré de savane roche. Petite savane-roche située à 500 m à l'ouest-sud-ouest de la grande savane-roche.","-53.3666667","2.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,"1"
"78","2015-05-20 10:36:05-03","UFERSA","MOSS","2079","S","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Projeto Parque das Dunas","18",NA,NA,NA,"América do Sul","Brasil","Rio Grande do Norte","Natal",NA,"-35.2094","-5.795",NA,NA,NA,NA,"12751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-10 20:50:40-03","INPA","INPA","157890","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D.Bouché","Berg, CC","Martinelli, G","12347","1987","12","07","Southern America","Brasil","Pará","Óbidos","Campos de Ariramba, Campos de Ariramba, próximo do rio Jaramacarú","-56.251231","1.345069",NA,NA,"INPA0157890","INPA0157890 INPA0157890_e INPA0157890_e1",NA,NA,"1995","11","-56.251231","1.345069",NA,NA,NA,NA,NA,NA,NA
"80","2020-08-31 09:17:04-03","INPA","INPA","242973","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D.Bouché","Luize, BG","Luize, BG","356","2011","07","19","Southern America","Brasil","Amazonas","Codajás","Paisagem Lago Badajós; Margem esquerda (Norte) Solimões; Floresta de várzea; terreno alagavel; coluna de água de 3.90 m ; Margem do canal do Lago Redondo","-62.752167","-3.444",NA,NA,"INPA0242973","INPA0242973 INPA0242973_e",NA,NA,"2011","08","-62.752167","-3.444",NA,NA,NA,NA,NA,NA,NA
"81","2020-08-31 09:17:04-03","INPA","INPA","257874","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D.Bouché","Ramos, JF","Silva, JAC da","1775","2010","10","06","Southern America","Brasil","Amazonas","Presidente Figueiredo","Vila de Balbina., Ramal do antigo porto dos pescadores.","-59.25","-1.56",NA,NA,"INPA0257874","INPA0257874 INPA0257874_e",NA,NA,NA,NA,"-59.25","-1.56",NA,NA,NA,NA,NA,NA,NA
"82","2020-08-31 09:17:04-03","INPA","INPA","97094","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D.Bouché","Bastos, MNC","Austin, DF","7023","1979","10","14","Southern America","Brasil","Amapá","Macapá","Fazendinha, Parque Florestal de Macapá","-51.32635","-0.126547",NA,NA,"INPA0097094","INPA0097094 INPA0097094_e",NA,NA,"1980","03","-51.32635","-0.126547",NA,NA,NA,NA,NA,NA,NA
"83","2020-08-31 09:17:04-03","INPA","INPA","167707","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D.Bouché",NA,"Ratter, JA","5782","1987","03","19","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Ecological Station.","-61.416667","3.366667",NA,NA,"INPA0167707","INPA0167707 INPA0167707_e",NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","3666976","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"S. Romaniuc Neto & J. Godoi","1365","1993","4","5","South America - Neotropics","Brazil","São Paulo","Amparo","Estrada de Amparo-Pedreira","-46.7599983215332","-22.7000007629395",NA,NA,"US01333883","US01333883_01","18036","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","2940487","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"D. Austin, C. E. Nauman, R. S. Secco, C. S. Rosário & M. R. Santos","7023","1979","10","14","South America - Neotropics","Brazil","Amapá","Macapá","Parque Florestal de Macapá","-51.0663986206055","-0.366667002439499",NA,NA,"US01333881","US01333881_01","225229","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","3118092","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Berg, C. C.","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","9832","1987","8","29","South America - Neotropics","French Guiana",NA,NA,"Akouba Booka goo Soula, Camp #3, Roche no. 2, Bassin du Haut-Marouini","-54.03","2.61",NA,NA,"US00696061",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"180",NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","3522666","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"G. Martinelli, C. A. Cid Ferreira, C. D. A. Mota, F. Batista & C. Farney","12347","1987","12","7","South America - Neotropics","Brazil","Pará","Óbidos","Campos de Ariramba, campinas e matas de galeria, próximo do Rio Jaramacarú","-55.5181007385254","-1.91750001907349",NA,NA,"US01333882","US01333882_01","479825","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","3666979","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"S. Romaniuc Neto & J. Godoi","1333","1992","9","22","South America - Neotropics","Brazil","São Paulo",NA,"Estrada Itapira-Mogi-Mirim. Margem do Rio Mogi-Guaçu",NA,NA,NA,NA,"US01333884","US01333884_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Berg, C. C.","K. J. Wurdack, K. M. Redden, A. Rodriguez, C. Perry & P. Ragnauth","4734","2008","10","3","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"CI concession. Himara Creek between Camps 2 and 3","-58.0961","3.36831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"161",NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","3268911","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"A. L. Weitzman & W. Hahn","295","1987","9","12","South America - Neotropics","French Guiana",NA,NA,"Montagnes de Kaw, Auberge de Brousse des Cascades. ±1 km above the end of road","-52.2833","4.58333",NA,NA,"US00693220",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"140",NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","3205362","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Berg, C. C.","R. Oldeman","B 3315","1970","5","21","South America - Neotropics","French Guiana",NA,NA,"Haut Oyapock, Trois Sauts","-52.88","2.25",NA,NA,"US00696062",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","3307969","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Berg, C. C.","A. L. Weitzman & W. Hahn","295","1987","9","12","South America - Neotropics","French Guiana",NA,NA,"Montagnes de Kaw, Auberge de Brousse des Cascades. ±1 km above the end of road","-52.2833","4.58333",NA,NA,"US00474715",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"140",NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","3478416","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","J.-J. de Granville, F. Crozier & C. Sarthou","15212","2002","7","11","South America - Neotropics","French Guiana",NA,NA,"Monts d'Arawa, zone de la savane-roche centrale, pied du versant sud-est","-53.36","2.81",NA,NA,"US00826331",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"200",NA,NA,"1"
"94","2020-09-02 16:33:36-03","Cenargen","CEN","78517","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Daniela Inácio Junqueira - UEG","646","2010","01","24",NA,"Brasil","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875","Exsicatas","Doação Herbário UB - Brasil - Goiás.","CEN00078517","CEN00078517","36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2020-12-02 09:07:31-03","UNITINS","HUTO","3023","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth. et Bouché","Carauta, J.P.P.","Pereira, B.A.S.","2608","1994","09","08",NA,"Brasil","Goiás","Formosa","BR 020 km 106 margem direita. Solo podzólico","-47.334400177002","-15.5371999740601",NA,"Árvore 15 m de altura, com tronco grosso e irregular. Fruto imaturo cor verde; Área de mata decídua transformada em pastagem","HUTO003023",NA,"113054","auto","1997","09",NA,NA,NA,NA,NA,"800","800",NA,NA
"96","2019-10-07 09:36:26-03","UEFS","HUEFS","219282","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & C.D.Bouché",NA,"Matos, E.","209","2008","11","29",NA,"Brasil","Sergipe","Aracaju","Parque da Cidade.","-37.0717010498047","-10.9111003875732",NA,NA,"HUEFS0219282","HUEFS0219282","28193","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"97","2021-03-04 11:17:48-03","UEFS","HUEFS","163996","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Marques, M.C.","150","1989","05","22",NA,"Brasil","San Luis",NA,"praia do calhau, maranhão",NA,NA,NA,"topo de duna","HUEFS0163996","HUEFS0163996",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"98","2018-05-14 16:34:36-03","F","FMNH-SEEDPLANTS","V0202725F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia",NA,"RRC ID Flag","G. Martinelli","12347",NA,NA,NA,"South America","Brazil","Pará",NA,NA,"-53","-4",NA,NA,"V0202725F","V0202725F_01 V0202725F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"12347",NA
"99","2020-07-23 12:15:07-03","CEPLAC","CEPEC","75816","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia",NA,"S. R. Neto","S. R. Neto","1333","1992","09","22",NA,"Brasil","São Paulo","SÃO PAULO","Estrada Itapira/Mogi-Mirim. Mata da Cachoeira, marg. do Rio Mogi-Guacu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"30/03/1996",NA,NA,NA,NA,NA
