"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","individualCount","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber"
"230","2019-08-16 08:38:50-03","UTFPR","HCF","5928","S","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha","Lem.","M.G. Caxambu","2012","03","14","E.M. Silva",NA,"2007","09","25","Brasil","PR","Goioerê","Parque Municipal Antônio Sestak","-53.0275001525879","-24.184700012207","22997","herbácea, epífita, com flores roxas e brácteas rosas.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-08-16 08:38:50-03","UTFPR","HCF","12778","S","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha","Lem.","M.G. Caxambu","2013","10","24","N.M. Santos",NA,"2013","09","28","Brasil","PR","Iretama","vegetação ciliar do Rio Muquilão","-52.1058006286621","-24.423900604248","27581","erva semi-ciófila, epífita. Inflorescências rosas.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-08-16 08:38:50-03","UTFPR","HCF","26247","S","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha","Lem.","R. Kersten","2007","03","21","R. Hack",NA,NA,NA,NA,"Brasil","PR","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","56988",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-01-21 18:06:38-03","UTFPR","HCF","30171","S","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha","Lem.","V. Ariati","2019","06",NA,"V. Ariati","1661","2019","06","26","Brasil","PR","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625","56988","terrícola no interior da mata. Pétalas roxas. Floresta Ombrófila Mista.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-06-29 09:29:55-03","UFRRJ","RBR","44219","S","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha","Lem.","E.M.C. Leme","2001","02","20","L. Cogliati-Carvalho; A.F. Nunes-Freitas, T.C. Rocha-Pessôa","88","2001","02","13","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Restinga da Praia do Sul. Reserva Biológica Estadual da Praia do Sul","-44.3180999755859","-23.0067005157471","32988",NA,"RBR00044219","auto",NA,NA,NA,NA,NA,NA,NA,"RBR00044219",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-06-29 09:29:55-03","UFRRJ","RBR","44218","S","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha","Lem.",NA,NA,NA,NA,"A.F. Nunes-Freitas; T.C. Rocha-Pêssoa","81","2003","09",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Trilha Palmas-Mangues. Parque Estadual da Ilha Grande","-44.3180999755859","-23.0067005157471","32988",NA,"RBR00044218","auto",NA,NA,NA,NA,NA,NA,NA,"RBR00044218",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-06-29 09:29:55-03","UFRRJ","RBR","27695","S","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"M.P. Araújo; L. Sylvestre","1468","2003","01","29","Brasil","Rio de Janeiro","Angra dos Reis","estação ecológica dos tamoios, baia de angra dos reis, ilha sandri.","-44.3180999755859","-23.0067005157471","32988",NA,"RBR00027695","auto",NA,NA,NA,NA,NA,NA,NA,"RBR00027695_1 RBR00027695_2",NA,NA,NA,"distichantha",NA,NA,NA,NA
"237","2020-06-29 09:29:55-03","UFRRJ","RBR","27695","S","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"M.P. Araújo; L. Sylvestre","1468","2003","01","29","Brasil","Rio de Janeiro","Angra dos Reis","estação ecológica dos tamoios, baia de angra dos reis, ilha sandri.","-44.3180999755859","-23.0067005157471","32988",NA,"RBR00027695","auto",NA,NA,NA,NA,NA,NA,NA,"RBR00027695_1 RBR00027695_2",NA,NA,NA,"distichantha",NA,NA,NA,NA
"238","2020-12-21 16:19:16-03","MBM","MBM","427870","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha","Lem.","Lozano, E.D.","2017",NA,NA,"Lozano, E.D.; Noguchi, G.; Silva, J.M.; Noguchi, G.; Silva, J.M.","3741","2017","08","10","Brazil","Paraná","Castro","Rio Iapó","-50.12975","-24.725389",NA,"Terrícola, 1 m, inflorescência rósea, flores azuis, subosque de mata ciliar.; Floresta Ombrófila Mista Aluvial.","MBM427870",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"-50.12975","-24.725389",NA,NA,NA,NA,NA
"239","2020-12-21 16:19:27-03","MBM","MBM","180522","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.","Dombrowski, L.T.",NA,NA,NA,"Motta, J.T.","1396","1988","08","23","Brazil","Minas Gerais","Poços de Caldas","Retiro Branco","-46.5614013671875","-21.7877998352051","23696","Epífita.","MBM180522","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"240","2020-12-21 16:19:27-03","MBM","MBM","180523","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.","Dombrowski, L.T.",NA,NA,NA,"Motta, J.T.","1385","1988","08","26","Brazil","Minas Gerais","Poços de Caldas","Retiro Branco","-46.5614013671875","-21.7877998352051","23696","Epífita.","MBM180523","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"241","2020-12-21 16:19:27-03","MBM","MBM","180509","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.",NA,NA,NA,NA,"Braga, R.","196","1942","11","12","Brazil","Paraná","Almirante Tamandaré","Almirante Tamandaré","-49.310001373291","-25.3246994018555","18684","Epífita.","MBM180509","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"242","2020-12-21 16:19:27-03","MBM","MBM","85440","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.",NA,NA,NA,NA,"Hatschbach, G.","46832","1983","10","04","Brazil","Paraná","Balsa Nova","Serra São Luís do Purunã","-49.6356010437012","-25.5839004516602","27346","Epífita.","MBM085440","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM085440",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:19:27-03","MBM","MBM","180504","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha glaziovii","(Baker) L.B.Sm.",NA,NA,NA,NA,"Dombrowski, L.T.","13412","1979","10",NA,"Brazil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602","27346",NA,"MBM180504","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"glaziovii",NA,NA,NA,NA
"244","2020-12-21 16:19:27-03","MBM","MBM","23998","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","29827","1972","07","25","Brazil","Paraná","Bocaiúva do Sul","Cabeça de Anta","-49.1150016784668","-25.2061004638672","61623","Epífita.","MBM023998","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM023998",NA,NA,NA,"distichantha",NA,NA,NA,NA
"245","2020-12-21 16:19:27-03","MBM","MBM","5203","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2047","1966","08","05","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043","32006","Epífita.","MBM005203","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM005203",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:19:27-03","MBM","MBM","33317","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.",NA,NA,NA,NA,"Smith","652","1974","10","08","Brazil","Paraná","Curitiba","BR-116, Rio Iguaçu","-49.2731018066406","-25.4277992248535","25180","Epífita.","MBM033317","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM033317 MBM033317_1",NA,NA,NA,"distichantha",NA,NA,NA,NA
"247","2020-12-21 16:19:27-03","MBM","MBM","180511","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.",NA,NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","424","1964","10","01","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535","25180","Epífita.","MBM180511","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"248","2020-12-21 16:19:27-03","MBM","MBM","67741","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Hatschbach, G.",NA,NA,NA,"Buttura, E.","112","1979","08","02","Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061","33984","Epífita.","MBM067741","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM067741",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:19:27-03","MBM","MBM","281535","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.","3706","2000","10","25","Brazil","Paraná","Itaperuçu","Rio Ribeirinha, São Pedro","-49.3478012084961","-25.2199993133545","36235",NA,"MBM281535","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM281535",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:19:27-03","MBM","MBM","14518","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","22388","1969","10","08","Brazil","Paraná","Ivaí","Bom Jardim","-50.8588981628418","-25.010799407959","21096","Epífita.","MBM014518","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM014518",NA,NA,NA,"distichantha",NA,NA,NA,NA
"251","2020-12-21 16:19:27-03","MBM","MBM","33621","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha glaziovii","(Baker) L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9485","1962","09","23","Brazil","Paraná","Palmeira","Colônia Witmarsum","-50.0064010620117","-25.4293994903564","35166","Epífita.","MBM033621","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM033621",NA,NA,NA,"glaziovii",NA,NA,NA,NA
"252","2020-12-21 16:19:27-03","MBM","MBM","180524","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","14438","1990","12","20","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564","35166","Epífita.","MBM180524","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"253","2020-12-21 16:19:27-03","MBM","MBM","148419","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.",NA,NA,NA,NA,"Tramujas, A.P.","506","1991","09","20","Brazil","Paraná","Pinhão","Rio Divisa","-51.6596984863281","-25.6956005096436","37408","Epífita.","MBM148419","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM148419",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:19:27-03","MBM","MBM","180519","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.",NA,NA,NA,NA,"Britez, R.M.; et al.; et al.","2111","1991","10","20","Brazil","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436","37408","Epífita.","MBM180519","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"255","2020-12-21 16:19:27-03","MBM","MBM","389278","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Tardivo, R.C.","2012",NA,NA,"Felitto, G.; Lozano, E.D.; Lozano, E.D.","390","2012","10","09","Brazil","Paraná","Ponta Grossa","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545","46557","Herbácea de 50cm; brácteas vermelhas, flores alvas. Unicata.; Afloramento rochoso.","MBM389278","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM389278",NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:19:27-03","MBM","MBM","79420","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","46072","1982","09","14","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768","45291","Epífita.","MBM079420","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM079420",NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:19:27-03","MBM","MBM","180521","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.",NA,NA,NA,NA,"Silva, S.M.; et al.; et al.","625","1986","04","21","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229","31353","Epífita.","MBM180521","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"258","2020-12-21 16:19:27-03","MBM","MBM","180510","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha distichantha","Lem.",NA,NA,NA,NA,"Hertel, R.","37","1944","09",NA,"Brazil","Paraná","Teixeira Soares","Teixeira Soares","-50.4606018066406","-25.3682994842529","31767","Epífita.","MBM180510","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"259","2020-12-21 16:19:27-03","MBM","MBM","160881","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Silva, J.M.; Kummrow, R.; Silva, J.M.","59116","1993","03","31","Brazil","Paraná","Tibagi","Canyon Rio Iapó, Guartela","-50.4136009216309","-24.5093994140625","56988","Epífita.","MBM160881","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM160881",NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:19:27-03","MBM","MBM","424125","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Ariati, V.","2019","06",NA,"Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","1661","2019","06","26","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625","56988","Terrícola no interior da mata, pétalas roxas.; Floresta Ombrófila Mista.","MBM424125","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:19:27-03","MBM","MBM","314199","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Wendt, T.","1993","06",NA,"Marquete, R.; et al.; et al.","948","1993","04","29","Brazil","Rio de Janeiro","Parati","Morro do Corisco, subindo o Rio do Corisco.","-44.7131004333496","-23.2178001403809","34470","Semi-heliófila, ripária em ambiente úmido; erva com raízes fasciculatas de cor alva; folhas coriáceas discolores; adaxialmente verdes e abaxialmente alvas. Inflorescências com brácteas vermelhas. Frutos com a base alva o ápice vermel","MBM314199","auto",NA,NA,NA,"Southern America","320","320",NA,"MBM314199",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:19:27-03","MBM","MBM","148232","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Schinini, A.",NA,NA,NA,"Zardini, E.M.; et al.; et al.","15835","1989","10","31","Paraguay",NA,NA,"National Park Ybicuí",NA,NA,NA,"Epífita.","MBM148232",NA,NA,NA,NA,"Southern America",NA,NA,NA,"MBM148232",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:19:27-03","MBM","MBM","170532","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Schinini, A.",NA,NA,NA,"Stressens, S.G.; et al.; et al.","4450","1993","10","13","Argentina",NA,NA,"Parque Nacional Iguazú, Departamento Iguazú, Misiones",NA,NA,NA,"Epífita.","MBM170532",NA,NA,NA,NA,"Southern America",NA,NA,NA,"MBM170532",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:19:27-03","MBM","MBM","17153","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.",NA,NA,NA,NA,"Pedersen, T.M.","9189","1969","09","18","Argentina",NA,NA,"Estancia La Yela, Departamento Empedrado, Provincia de Corrientes",NA,NA,NA,NA,"MBM017153",NA,NA,NA,NA,"Southern America",NA,NA,NA,"MBM017153",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:19:27-03","MBM","MBM","198809","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Faria, A.P.G.",NA,NA,NA,"Silva, M.R.P.","2187","1995","07",NA,"Paraguay",NA,NA,"Presidente Hayes",NA,NA,NA,NA,"MBM198809",NA,NA,NA,NA,"Southern America",NA,NA,NA,"MBM198809",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:19:27-03","MBM","MBM","384871","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Brotto, M.L.","2013","09","13","Brotto, M.L.","1333","2013","09","01","Brazil","Paraná","Piraquara","Recreio da Serra, margem do lago","-49.022856","-25.446583",NA,"Erva epífita; inflorescência rosada e flores roxas.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM384871",NA,NA,NA,NA,"Southern America","930","930",NA,"MBM384871",NA,"-49.022856","-25.446583",NA,NA,NA,NA,NA
"267","2020-12-21 16:19:27-03","MBM","MBM","385410","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Lima, M.R.","2012","08","22","Lima, M.R.; Marinero, F.; Marinero, F.","76","2012","08","22","Brasil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389",NA,"Resgate de flora da UHE Mauá; Epífita, inflorescência rosa, flores lilás.","MBM385410",NA,NA,NA,NA,NA,"520","750",NA,"MBM385410",NA,"-50.723333","-24.111389",NA,NA,NA,NA,NA
"268","2020-12-21 16:19:27-03","MBM","MBM","385961","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Lozano, E.D.","2013",NA,NA,"Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1482","2013","09","03","Brazil","Paraná","Piraí do Sul","Chácara Santa Rita da Serra","-50.028444","-24.4665",NA,"Rupícola, 50 cm, inflorescência rosa, flores lilás.; Afloramento rochoso.","MBM385961",NA,NA,NA,NA,"Southern America",NA,NA,NA,"MBM385961",NA,"-50.028444","-24.4665",NA,NA,NA,NA,NA
"269","2020-12-21 16:19:27-03","MBM","MBM","392445","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Brotto, M.L.","2014","11","10","Brotto, M.L.","1804","2014","09","23","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.719556","-24.856028",NA,"Erva epífita; inflorescência com brácteas róseas e flores lilases.; Formação Pioneira com Influência Fluvial.","MBM392445",NA,NA,NA,NA,"Southern America","871","871",NA,"MBM392445",NA,"-48.719556","-24.856028",NA,NA,NA,NA,NA
"270","2020-12-21 16:19:27-03","MBM","MBM","397147","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Rosa, A.E.M.",NA,NA,NA,"Rosa, A.E.M.","231","2010","04","10","Brazil","Minas Gerais","Caldas",NA,"-46.385706","-21.949886",NA,"Rupícola, em campo rochoso, encoberto por pastagem. Brácteas róseas, pétalas roxas.","MBM397147",NA,NA,NA,NA,"Southern America","1205","1205",NA,"MBM397147",NA,"-46.385706","-21.949886",NA,NA,NA,NA,NA
"271","2020-12-21 16:19:27-03","MBM","MBM","413826","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Brotto, M.L.","2018","08","06","Brotto, M.L.; Barboza, E.; Barboza, E.","2655","2018","06","03","Brazil","Paraná","Campo Mourão",NA,"-52.347222","-24.033056",NA,"Erva rupícola; inflorescência rósea, flores roxas.; Relicto de Savana em lajeado de basalto.","MBM413826",NA,NA,NA,NA,"Southern America","550","550",NA,"MBM413826 MBM413826_1",NA,"-52.347222","-24.033056",NA,NA,NA,NA,NA
"272","2020-12-21 16:19:27-03","MBM","MBM","5210","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Smith, L.B.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2245","1966","09","15","Brazil","Paraná","Balsa Nova","Serra São Luís do Purunã","-49.6356010437012","-25.5839004516602","27346","Epífita.","MBM005210","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM005210",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:19:27-03","MBM","MBM","180520","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.",NA,NA,NA,NA,"Motta, J.T.","2265","1991","12",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535","25180","Epífita.","MBM180520","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:19:27-03","MBM","MBM","265738","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Cordeiro, J.",NA,NA,NA,"Lima, A.","2","2000","08","08","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535","25180",NA,"MBM265738","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM265738",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:19:27-03","MBM","MBM","281534","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Ribas, O.S.",NA,NA,NA,"Lima, A.","72","2001","08","18","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535","25180",NA,"MBM281534","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM281534",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:19:27-03","MBM","MBM","396270","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Barboza, E.","2015","02","12","Engels, M.E.; Ariati, V.; Michelon, C.; Lozano, E.D.; Canestraro, B.K.; Larocca,; Ariati, V.; Michelon, C.; Lozano, E.D.; Canestraro, B.K.; Larocca, P.","1174","2013","07","06","Brazil","Paraná","Tibagi","Cânion do També","-50.4136009216309","-24.5093994140625","56988","Rupícola. Folhas verdes, bainha arroxeada. Inflorescência rósea. Flores roxas.","MBM396270","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM396270",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:19:27-03","MBM","MBM","254501","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Cordeiro, J.; Costa, E.F.; Cordeiro, J.; Costa, E.F.","547","2000","10","04","Brazil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375","25228",NA,"MBM254501","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM254501",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:19:27-03","MBM","MBM","140242","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Schinini, A.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","43476","1990","01","23","Brazil","Rio Grande do Sul","Iraí","Balneário Oswaldo Cruz","-53.2505989074707","-27.1935997009277","18820","Epífita.","MBM140242","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM140242 MBM140242_1",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:19:27-03","MBM","MBM","79423","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","2043","1982","09","22","Brazil","Paraná","Campo do Tenente","Morro do Santana","-49.6828002929688","-25.978099822998","17005","Epífita.","MBM079423","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM079423",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:19:27-03","MBM","MBM","298574","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Tardivo, R.C.",NA,NA,NA,"Andrade, P.R.P.","s.n.",NA,NA,NA,"Brazil","Paraná","Colombo","Hotel Betânia","-49.2242012023926","-25.2917003631592","13536",NA,"MBM298574","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM298574",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:19:27-03","MBM","MBM","140021","PreservedSpecimen","Plantae","Bromeliaceae","Platyaechmea","distichantha","Platyaechmea distichantha","Lem.","Silva, J.M.",NA,NA,NA,"Vogler, M.M.","s.n.","1986","11","07","Brazil","Paraná","Londrina","Mata da A. Clayton","-51.1627998352051","-23.3103008270264","63728","Epífita.","MBM140021","auto",NA,NA,NA,"Southern America",NA,NA,NA,"MBM140021",NA,NA,NA,NA,NA,NA,NA,NA
