"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","eventTime","fieldNumber"
"397","2021-02-11 17:20:39-03","UFPR","UPCB","29847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Silva, S.M.","1997","03",NA,"Dunaiski Jr., A.","1990","02","03","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 5m..",NA,NA,NA,"Centro de Antonina",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-11 17:20:39-03","UFPR","UPCB","25104","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Silva, S.M.","1995","09",NA,"Lima, R.X.","1993","09","28","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore, 8m, flor branca, aromática, melífera, fruto comestível..",NA,NA,"68","Cidade de Guaraqueçaba",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-11 17:20:39-03","UFPR","UPCB","85148","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Hatschbach, G.","2002",NA,NA,"Carneiro, J.","2001","10","23","Brasil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"Árvore cultivada, até 10 m, flor alva. Fruto comestível..",NA,NA,"1223","Fazenda Monte Verde",NA,NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-11 17:20:39-03","UFPR","UPCB","33079","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Silva, S.M.",NA,NA,NA,"Filipaki, S.A.","1995","08","09","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore,.",NA,NA,NA,"Parque Ecológico da Klabin, Fazenda Monte Alegre",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-11 17:20:39-03","UFPR","UPCB","16737","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1987","01","01","Silva, J.M.","1986","10","07","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 5m, flor alva. Mata pluvial..",NA,NA,"195","Reserva Biológica de Sapitanduva",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"402","2018-06-26 05:23:00-03","MO","MOBOT","100914207","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral",NA,NA,NA,"W. Wayt Thomas|André M. Amorim|G.E.L. Macedo|Pedro Fiaschi|J. Lima da Paixão|Sérgio C. de Sant'Ana","2004","2","5","Brazil","Bahia","Jequié","-40.1111111","-13.9436111",NA,NA,"575.00000000","650.00000000",NA,NA,NA,"Thomas 13826","10.5 km S of Mandacaru (junction of stadium road and road to Jequié) on road to Serra dos Brejos.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"403","2012-04-13 09:01:00-03","MO","MOBOT","2482630","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Roberto M. Klein|et al.","1964","9","11","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,"Klein 5785","Florianópolis. Eio Vermelho","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2009-10-26 23:36:00-02","MO","MOBOT","3187167","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","F. F. Mazine, May",NA,NA,NA,"Ludwig Riedel","1821",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.","Iter Brasiliense.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2009-12-04 16:24:00-02","MO","MOBOT","3224849","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","L.H. Soares-Silva",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","1986","11","8","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 50736","Venda Nova, arrendores.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2011-04-04 16:30:00-03","MO","MOBOT","3462061","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 10803",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-07-02 03:32:00-03","MO","MOBOT","3462073","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral",NA,NA,NA,"J.M. Silva","1986","10","7","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 195","Res. Biol. de Sapitanduva (mun. Antonina).","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-12-26 04:12:00-02","MO","MOBOT","3462078","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","G.M. Barroso",NA,NA,NA,"Gomes, Mario","1988","10","5","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gomes 350","Serra da Carioca, próximo à mesa do imperador.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2011-02-22 12:37:00-03","MO","MOBOT","3426553","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ubensis","Eugenia ubensis","Cambess.",NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint-Hilaire 37033",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2009-07-01 16:16:00-03","MO","MOBOT","3426554","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ubensis","Eugenia ubensis","Cambess.",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 37033","St. Hilaiire","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2016-08-26 09:17:09-03","UFSM","HDCF","3120","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1989","10","12","Marchiori, J. N. C.","1986","12","03","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Cultivada",NA,NA,"740",NA,"América",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-03-29 10:41:33-03","UFSM","HDCF","4416","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Figueira, M.","2015","04","22","Arens, S.","1992","11","18","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,"Curitiba","América",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"413","2016-08-26 09:17:09-03","UFSM","HDCF","3524","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1989","10","12","Longhi, S. J.","1986","10","12","Brasil","Rio Grande do Sul","Estância Velha","-51.173900604248","-29.6483001708984",NA,NA,NA,NA,NA,NA,NA,"1437",NA,"América",NA,NA,NA,NA,"6350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-08-31 09:07:32-03","INPA","INPA","149831","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Barroso, GM","1986",NA,NA,"Lima, HC de","1979","09","26","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0149831","INPA0149831 INPA0149831_e","1103","Parque Nacional da Tijuca, estrada para Furnas.","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-08-31 09:07:32-03","INPA","INPA","217184","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Soares-Silva, LH","1998",NA,NA,"Hatschbach, GG","1986","11","08","Brasil","Bahia","Venda Nova",NA,NA,NA,NA,"3","5",NA,"INPA0217184","INPA0217184 INPA0217184_e","50736","Arredores. Restinga arbórea.","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","11652",NA,"Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral, 2001",NA,NA,NA,"V. Demuner; et al","1999","12","09","Brasil","Espírito Santo","Santa Teresa","-40.683333","-19.931111","40W41'0","19S55'52",NA,NA,"Arvore 8m, DAP 25cm, fuste 1,5m, botoes florais, flores com sépalas cor verde claro, pétalas cor branca, frutos jovens cor verde claro. Terreno rochoso.","MBML011652","MBML011652","308","Mata Fria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","41072",NA,"Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral/Março-2016",NA,NA,NA,"R. Santos; A. M. Assis; R. M. Botelho & R. S. Cribari","2010","10","08","Brasil","Espírito Santo","Serra","-40.306667","-20.181944","40W18'24","20S10'55","150","150","Árvore 10 m. DAP 15 cm. Botões e flores branacas. Caule avermelhado.","MBML041072","MBML041072","3","Mestre Álvaro - vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","7706",NA,"Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","09","03","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Mata de encosta. Árvore 8m. Flores e frutas verdes.","MBML007706","MBML007706","475","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","9753",NA,"Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral/1998",NA,NA,NA,"E. Bausen; W. Pizziolo","1998","10","08","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Arvoreto 6m. Frutos verdes, maduros vermelho e preto.","MBML009753","MBML009753","137","Pátio do MBML, (Horto).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-03-04 11:05:52-03","UFRB","HURB","18064","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Sousa, N.X.M.","2017","10","09","Brasil","Bahia","Ituberá","-39.156667","-13.770556","39º09'24W","13º46'14S",NA,NA,NA,"HURB000018064","HURB000018064_v HURB000018064_v01","252","BR 101, Balneário Ecológico Cachoeira Grande, Estrada ao lado da Reserva da Michelin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-03-04 11:05:52-03","UFRB","HURB","4611","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral","2014",NA,NA,"Lucas, E.; Milliken, W.; Nic Lughadha; et al","2012","10","16","Brasil","Bahia","Wenceslau Guimarães","-39.718333","-13.6","39°43'06'' W","13°36'00'' S","702","702","DNA.","HURB000004611",NA,"1167","Estação Ecológica; Trilha atrás do alojamento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-03-04 11:05:52-03","UFRB","HURB","8332","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Standnik, A.; Melo, J.D.O.; Pereira, J.S.","2017","10","23","Guedes, M.L.; et al","2014","01","17","Brasil","Bahia","Ipirá","-39.691111","-12.194444","39°41'28W","12°11'40S",NA,NA,NA,"HURB000008332",NA,"21174","Pau-Ferro;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-04 11:05:52-03","UFRB","HURB","23759","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","K.Coutinho","2016","11",NA,"Stadnik, A.; Tuller, A.; Gandara, A.; Coutinho, K.","2016","11","12","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"arvoreta, ca.2m, folhas discolores, frutos verdes imaturos, sépalas verdes","HURB000023759","HURB000023759","413","RPPN Veracel;",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-06-15 15:31:04-03","UNESP-RC","HRCB","50653","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Lombardi","2008","11","03","Brasil","São Paulo","Jundiaí","-46.935778","-23.230444","46º56'08.8W","23º13'49,6S",NA,NA,"Árvore ca. 8 m, folhas cartáceas, frutos imaturos verdes",NA,NA,"7515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-06-17 15:25:19-03","UNESP-RC","HRCB","15940","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Marcos Sobral",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"426","2017-11-24 14:11:43-02","UFLA","ESAL","16264","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.Sobral",NA,NA,NA,"Oliveira Filho, AT; et al.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"1","1","arvoreta; 5.00m; ;; floresta",NA,NA,"s.n.","Chapada das Perdizes",NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"427","2017-11-24 14:11:43-02","UFLA","ESAL","15089","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Ary T.O.Filho",NA,NA,NA,"Villela, EA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,"árvore; 6,0; ;; floresta",NA,NA,"s.n.","Mata Camarinha",NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA
"428","2017-11-24 14:11:43-02","UFLA","ESAL","20302","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Laércio Loures",NA,NA,NA,"Juliane D. Nunes",NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino","-46.3689002990723","-22.2831001281738",NA,NA,NA,NA,"arvoreta; 5, m; ;; formação antrópica",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-12-17 13:53:23-03","UFLA","ESAL","32289","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Santos, RM","2019","08","15","Santos, RM","2019","08","15","Brasil","Minas Gerais","Cambuquira","-45.2957992553711","-21.8521995544434",NA,NA,NA,NA,"Arbórea",NA,NA,"41","Mata do Parque das Águas, Borda da cidade 1 (BC1)",NA,NA,NA,NA,NA,"15166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"430","2017-11-24 14:11:43-02","UFLA","ESAL","17783","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Ary T.O.Filho",NA,NA,NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,"árvore; 8 m; ;; floresta",NA,NA,"353","Reserva Indígena do Povo Maxacalis",NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA
"431","2017-11-24 14:11:43-02","UFLA","ESAL","12817","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Paraíba","Mataraca","-35.0511016845703","-6.60138988494873",NA,NA,NA,NA,"arbusto; 3,0; ;; restinga",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"15636","auto",NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-06-25 16:06:21-03","FUVATES","HVAT","4471","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","C. Aranha","2000","10","10","C. Aranha","2000","10","04","Brasil","Santa Catarina","Joinville","-48.845556","-26.304444","-48º50'44''W","-26º18'16''S",NA,NA,"Doação do Herbário JOI, registro JOI 13228 - Museu Botânico Municipal - 496; Flor branca","HVAT00004471",NA,"10249","Rua Max Colin, terreno baldio, próximo ao n° 525,.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-07 11:44:39-03","FUVATES","HVAT","47","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Grings","2008","08","27","P. Z. Lopes","2008","08","27","Brasil","Rio Grande do Sul","São Jerônimo","-51.722222","-29.959167","-51º43'20''W","-29º57'33''S",NA,NA,"Doação do Herbário ICN, registro ICN 157171","HVAT00000047",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-06-10 10:11:15-03","FZB-BH","BHZB","595","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,NA,NA,NA,NA,"Grandi, T.S.M.","1995","11","30","Brasil","MG","Ibirité","-44.0588989257812","-20.021900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7189","auto",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-06-10 10:11:15-03","FZB-BH","BHZB","10592","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,NA,NA,NA,NA,"Ordones, J.","2014","08","11","Brasil","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Cultivado. Com duplicata. <ll>dwc_commonname:</ll> Grumixama",NA,NA,"2247","FZBBH - Área visitação , Jardim Botânico, Estufa Mata Atlântica",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-06-10 10:11:15-03","FZB-BH","BHZB","395","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,NA,NA,NA,NA,"Fernandes, F.M.","1993","10","08","Brasil","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Grumixama",NA,NA,"60","Horto Florestal do Betânia",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-06-10 10:11:15-03","FZB-BH","BHZB","164","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,NA,NA,NA,NA,"Fernandes, M.G.C.","1993","10","08","Brasil","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Cultivado <ll>dwc_commonname:</ll> Grumixama",NA,NA,NA,"Horto Florestal do Betânia",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-01-26 13:56:39-03","IMA","MAC","21178","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.Sobral","2017",NA,NA,"M.A.B.L.Machado","2004","10","07","Brasil","Alagoas","Coruripe","-36.285278","-10.225833","-36.285278","-10.225833",NA,NA,"Árvore com ca. de 2m de altura. Flores brancas; Mata Atlântica - (borda da mata).","MAC0021178","MAC0021178 MAC0021178_1","471","Usina Coruripe - Fazenda Capiatã A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-03-17 14:34:38-03","UTFPR-SL","SHPR","1328","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Mart.","L. Biral","2020","11",NA,"Biral, L.","2020","11","05","Brasil","São Paulo","Agudos","-48.906111","-22.434722","48°54'22 W","22°26'05 S",NA,NA,"Arvoreta, flores brancas.","SHPR001328",NA,"2400","Fazenda Monte Alegre.","América do Sul","exsicata",NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-03-03 13:56:22-03","UFF","NIT","NIT10130","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","T. Fernandes",NA,NA,NA,"T. Fernandes","2018","01","04","Brasil","Rio de Janeiro","Niterói","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"Ávore, ca. 6 m. Folhas glabras, concolores, ramos com catáfilos (?). Frutos verdes imaturos verdes com cálice persistente no ápice.","NIT00001364",NA,"159",NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-03-03 13:56:22-03","UFF","NIT","NIT219","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"A. Lobão; C. P. Bruniera, M. P. Santos",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"NIT00000219",NA,"1707",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-11-18 11:41:00-03","UERJ","HRJ","11744","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00011694",NA,"s.n.","Ilha Grande.",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-11-18 11:41:00-03","UERJ","HRJ","12393","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.C. Souza",NA,NA,NA,"L. P. G. Rosa; W. Silva, C. Dias","2011","09","04","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"835","835",NA,"HRJ00012570",NA,"s.n.","Ilha Grande.",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-18 11:49:54-03","UERJ","HRJ","12535","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.F. Castilhori","2014","08","15","L.P.G. Rosa; R. César 1, P. Almeida 77, M.F. Castilhori 1156","2014","07","19","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00012569",NA,"106","Ilha Grande.",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-02-04 10:29:27-03","UFRPE","HST","2622","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","G.S.Amorim","2019","05","22","M.T.Monteiro","1968","09","13","Brasil","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Flores alvas, pequenas,sem perfume.","HST002622",NA,"22739","Engenho Novo",NA,NA,NA,NA,NA,"30539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-02-04 10:29:27-03","UFRPE","HST","3010","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","G.S.Amorim","2019","05","22","M.T.Monteiro","1968","12","03","Brasil","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Flores alvas com perfume agradável","HST003010",NA,"22886","Fábrica Sebastião Ferreira",NA,NA,NA,NA,NA,"30539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-02-04 10:29:27-03","UFRPE","HST","3673","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.Sobral","2006",NA,NA,"D.P.Lima","1971","10","02","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Árvore +- 5m. alt. e 8cm de diâmetro. Flores alvas","HST003673",NA,"12715","Matas do Vale Verde",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-02-04 10:29:27-03","UFRPE","HST","3672","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.Sobral","2006",NA,NA,"D.P.Lima","1971","10","01","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Árvore +- 12m alt. e +- 35cm de diâmetro. Flores esverdeadas, perfume enjoativo","HST003672",NA,"12714","Matas do Vale Verde",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA
