"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","class","typeStatus","previousCatalogNumber","infraspecificEpithet","fieldNumber","individualCount","sex"
"48","2016-09-05 16:23:05-03","MNHN","RECOLNAT_MNHN_P","P00594883","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Mentz",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594883' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P00594883","P00594883_01",NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821/B1 737",NA,NA
"49","2020-12-11 11:42:12-03","UFMG","BHCB","88467","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,"2010","04",NA,"Stehmann, JR; Faria, FS","3722","2004","05","25","Brasil","Minas Gerais","Mariana","RPPN Serra do Caraça","-43.493794","-20.102544","-43.493794","-20.102544",NA,NA,NA,"Arbusto, ca. 1,5m de altura. flores azuladas pêndulas; Mata acima da cascatinha",NA,"Southern America",NA,"BHCB017157",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:42:12-03","UFMG","BHCB","142117","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Oliveira, CT","211","2008","10","27","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, trilha para o Tanque Grande","-43.493333","-20.102222","-43.493333","-20.102222",NA,"1235","1235","arbusto de 1,0 m, flores de corola branca e estames amarelos.",NA,"Southern America",NA,"BHCB002580","BHCB002580",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:42:12-03","UFMG","BHCB","150862","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Agra, MF; Bohs, LA; Giacomin, LL; Stehmann, JR; Martins da Costa R.; I.","7261","2010","04","26","Brasil","Minas Gerais",NA,"RPPN Caraça near Santa Barbara. Road/trail to Tanque Grande near researcher's house","-43.492306","-20.101","-43.492306","-20.101",NA,"1260","1260","Shrub 1-2 m in understory. Corollas white to very pale purplish; anthers white to light yellow. Fruits globose, ca. 2-2.5 cm diameter.; Bosque estacional semideciduo.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:42:12-03","UFMG","BHCB","157249","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,"2013",NA,NA,"Gontijo, FD","219","2012","01","17","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Dique Santa Rita, Mina de Fábrica Nova, Complexo Mariana.Campo Rupestre Ferruginoso.","-43.439444","-20.170556","-43.439444","-20.170556",NA,"891","891","Arbusto; Arbusto.; Floresta Estacional Semidecidual.",NA,"Southern America",NA,"BHCB015761",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:42:12-03","UFMG","BHCB","174034","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,"2014","10","26","Stehmann, JR; Giacomin, LL; Barboza, GE; Knapp, S","6343","2014","10","26","Brasil","Minas Gerais","Catas Altas","RPPN Serra do Caraça, na trilha para o Tanque Grande, no sub-bosque da Floresta Estacional Semidecidual Montana","-43.4925","-20.101361","-43.4925","-20.101361",NA,"1249","1249","Arbusto, ramos frageis, inflorescencia pendula, flores heteromorfas, com estilete longo e estilete curto, calice com tubo verde, lobos brancos, petalas lilas-claro a esbranquicadas.; no sub-bosque da Floresta Estacional Semidecidual M",NA,"Southern America",NA,"BHCB019936",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:42:12-03","UFMG","BHCB","186167","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,"2015","09","28","Gontijo, FD","538","2014","11","20","Brasil","Minas Gerais","Itabira",NA,"-43.255814","-19.526439","-43.255814","-19.526439",NA,NA,NA,"Arbustivo/Subarbustivo; Floração; Em borda de mata. Flores brancas. Altura 0,4m.; Floresta estacional semidecidual",NA,"Southern America",NA,"BHCB186167",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:42:12-03","UFMG","BHCB","21102","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,"1997",NA,NA,"Costa, LVC; Atalla, NC","s.n.","1992","10",NA,"Brasil","Minas Gerais","Guanhães",NA,"-42.9324989318848","-18.7749996185303",NA,NA,"43982",NA,NA,"Arbusto; Floresta Tropical, área aberta","auto","Southern America",NA,"BHCB050334",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:42:12-03","UFMG","BHCB","69563","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Gomes, JV","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó","-42.1391983032227","-19.7896995544434",NA,NA,"49886",NA,NA,"Plot 3","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:42:12-03","UFMG","BHCB","7853","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,"1998",NA,NA,"Lopes, MA; et al.","584","1984","10","23","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,"49886",NA,NA,"arbustivo;flores lilases; Mata Atlântica","auto","Southern America",NA,"BHCB050341",NA,NA,NA,NA,NA,NA,NA,NA
"58","2011-06-27 08:42:00-03","MO","MOBOT","1057577","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2020-07-10 09:49:29-03","MBML","MBML-HERBARIO","14701",NA,"Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","L.Bohs/VI-2012",NA,NA,NA,"V. Demuner; et al","1571","2000","11","30","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Prop. A. Bringenti","-40.593889","-19.973333","40W35'38","19S58'24",NA,NA,NA,"Arbusto 1m de altura, botões florais, flores com cálice verde, corola rosa claro, frutos verdes (rajados), terreno íngrime sombra do interior de mata.",NA,NA,NA,"MBML014701",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-10 09:49:29-03","MBML","MBML-HERBARIO","19275",NA,"Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","L. Bohs/VI-2012",NA,NA,NA,"L. Kollmann; et al","5922","2003","01","20","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras","-40.725556","-20.069167","40W43'32","20S4'9",NA,NA,NA,"Arbusto 2m, na sombra. Frutos verdes.",NA,NA,NA,"MBML019275",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-07-10 09:49:29-03","MBML","MBML-HERBARIO","9071",NA,"Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","L.L. Giacomin & L.Bohs/VI-2012",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1689","1999","01","27","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52",NA,NA,NA,"Arbusto 1m. Frutos verdes claros com listras verdes escuras.",NA,NA,NA,"MBML009071",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-06-10 10:11:42-03","FZB-BH","BHZB","10395","S","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens",NA,NA,NA,NA,NA,"Ordones, J. et al.","2226","2013","12","06","Brasil","MG","Catas Altas","RPPN Caraça- Tanque Grande","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,"em subbosque de mata. outro coletor Ferreira Junior, C.A. Duplicata doada para Herbário HSTM em abril de 2016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-13 11:32:14-03","USP","SPF","92796","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, JR","2016","08",NA,"Lopes, MA","584","1984","10","23","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00092796","SPF00092796",NA,NA,NA,NA,NA,NA,NA
"64","2019-11-13 11:32:14-03","USP","SPF","92829","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, JR","2016","08",NA,"Costa, LV","s.n.","1992","10",NA,"Brasil","Minas Gerais","Guanhães",NA,"-42.9324989318848","-18.7749996185303",NA,NA,"43982",NA,NA,NA,"auto",NA,NA,"SPF00092829","SPF00092829",NA,NA,NA,NA,NA,NA,NA
"65","2019-11-13 11:32:14-03","USP","SPF","92828","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, JR","2016","08",NA,"Costa, LV","s.n.","1992","10",NA,"Brasil","Minas Gerais","Guanhães",NA,"-42.9324989318848","-18.7749996185303",NA,NA,"43982",NA,NA,NA,"auto",NA,NA,"SPF00092828","SPF00092828",NA,NA,NA,NA,NA,NA,NA
"66","2019-11-13 11:32:14-03","USP","SPF","68169","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Feliciano, EA","2007","10",NA,"Simão-Bianchini, R","210","1989","10","23","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859",NA,NA,"32715",NA,NA,NA,"auto",NA,NA,"SPF00068169","SPF00068169",NA,NA,NA,NA,NA,NA,NA
"67","2019-09-04 19:14:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cyphomandra","fraxinella","Cyphomandra fraxinella",NA,NA,NA,NA,NA,"F. Sellow",NA,"1841",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae","Isosyntype",NA,NA,NA,NA,NA
"68","2019-01-23 10:07:04-02","F","FMNH-SEEDPLANTS","V0072838F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cyphomandra","fraxinella","Cyphomandra fraxinella",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0072838F","V0072838F_01","Dicotyledoneae","Isosyntype",NA,NA,NA,NA,NA
"69","2019-09-04 18:48:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA,NA
"70","2019-01-23 11:19:35-02","F","FMNH-SEEDPLANTS","V0073288F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens glabriusculum",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0073288F","V0073288F_01","Dicotyledoneae","Isotype",NA,"glabriusculum",NA,NA,NA
"71","2019-09-04 18:58:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens pentazygum","Bitter",NA,NA,NA,NA,"W. J. Burchell","1422",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,"pentazygum",NA,NA,NA
"72","2019-01-23 11:19:35-02","F","FMNH-SEEDPLANTS","V0073289F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens pentazygum",NA,NA,NA,NA,NA,"W. J. Burchell","1422",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0073289F","V0073289F_01","Dicotyledoneae","Isotype",NA,"pentazygum",NA,NA,NA
"73","2019-01-23 11:19:35-02","F","FMNH-SEEDPLANTS","V0073288F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens glabriusculum",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0073288F","V0073288F_01","Dicotyledoneae","Isotype",NA,"glabriusculum",NA,NA,NA
"74","2019-09-04 18:58:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens pentazygum","Bitter",NA,NA,NA,NA,"W. J. Burchell","1422",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,"pentazygum",NA,NA,NA
"75","2019-01-23 11:19:35-02","F","FMNH-SEEDPLANTS","V0073289F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens pentazygum",NA,NA,NA,NA,NA,"W. J. Burchell","1422",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0073289F","V0073289F_01","Dicotyledoneae","Isotype",NA,"pentazygum",NA,NA,NA
"76","2016-08-23 11:00:35-03","NHMLondon","NHM-LONDON-BOT","BM000815909","S","Plantae","Angiosperm",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Miers","Lynn Allison Bohs; b.1957; Bohs","1988",NA,NA,"John Miers; b.1789; d.1879; Miers","4539","1838",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/5d95ad41e1ad3f7a3efa6bee6113be7e11e64ed0/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Holotype","NHMUK:ecatalogue:481041",NA,NA,NA,NA
"77","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cyphomandra","fraxinella","Cyphomandra fraxinella","Sendtn.",NA,NA,NA,NA,"Luschnath, B","s.n.",NA,NA,NA,"Brazil",NA,NA,"in umbrosis Parahybunae",NA,NA,NA,NA,NA,NA,NA,"Januario florens",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cyphomandra","fraxinella","Cyphomandra fraxinella","Sendtn.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australiore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cyphomandra","fraxinella","Cyphomandra fraxinella","Sendtn.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"In sylvis in prov. Sebastianopolitana, ad viam publicam Paulinam, ad praedium Tacasava",NA,NA,NA,NA,NA,NA,NA,"Decembri florens",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 12:45:49-03","UFRGS","ICN","169792","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bund.","Stehmann, JR; Mentz, LA",NA,NA,NA,"Hatschbach, G; Guimarães, O","46882","1983","10","15","Brasil","ES","Muniz Freire","arredores","-41.4131011962891","-20.4641990661621",NA,NA,"30072",NA,NA,"Doação Herbário MBM; arbusto, 1,50m, flor alva; clareiras da mata","auto","América do Sul",NA,"ICN00036553",NA,NA,NA,NA,NA,NA,NA,NA
"81","2014-09-23 11:02:20-03","G","G-DC","G00131656","S","Plantae",NA,NA,"Solanaceae","Cyphomandra","fraxinella","Cyphomandra fraxinella","Sendtn.","CAT.HERB.PRODR.","2008","01","01","Martius, C. F. P.","1256","1841",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=153421&base=img&lang=en",NA,"AMERIQUE DU SUD",NA,"G00131656","G00131656",NA,"ISOTYPUS of Cyphomandra fraxinella Sendtn.",NA,NA,NA,NA,NA
"82","2020-02-06 10:42:07-03","IBt","SP","47527","S","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, JR","2005","04","27","Heringer, EP","1152","1942","12","11","Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,"10350",NA,NA,NA,"auto",NA,NA,"SP116404","SP116404 SP116404_01",NA,NA,NA,NA,NA,NA,NA
"83","2020-02-06 10:42:07-03","IBt","SP","52404","S","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Knapp, S","2013",NA,NA,"Heringer, EP","1690","1944","12","11","Brasil","Minas Gerais","Piau","Fazenda Boa Vista","-43.3227996826172","-21.5093994140625",NA,NA,"12556",NA,NA,NA,"auto",NA,NA,"SP116403","SP116403",NA,NA,NA,NA,NA,NA,NA
"84","2010-08-16 16:36:17-03","GH","HU-HERB","GH 00077674","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens pentazygum","Bitter",NA,NA,NA,NA,"W. J. Burchell","1422",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"Isotype",NA,"pentazygum","1422",NA,"undetermined"
"85","2010-08-16 16:36:17-03","GH","HU-HERB","GH 00077674","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens pentazygum","Bitter",NA,NA,NA,NA,"W. J. Burchell","1422",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"Isotype",NA,"pentazygum","1422",NA,"undetermined"
