"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"88","2019-10-09 11:12:57-03","UFBA","ALCB","81890","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Guedes, ML; Gomes, FS; Valadão, RM; Prates, ARS","2007","09","23","Southern America","Brasil",NA,NA,"de ca 10 m de altura. PAP 42,5 cm + 20,5 cm. +11,5 cm + 20,0. Folhas coriáceas, discolores. Material estéril. Freqüente.","ALCB044513",NA,"14148","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch","Barbosa-Silva, RG","Bahia","Oeste, Margem do rio Itaguari","-44.533333","-14.266667","ALCB044513 ALCB044513_1","Cocos",NA,NA,"2017","02","20","-44.533333","-14.266667",NA,NA,NA,NA,NA,NA,NA
"89","2019-10-09 11:12:57-03","UFBA","ALCB","71008","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Guedes, ML; Xavier, AB","2005","10","09","Southern America","Brasil",NA,NA,"de ca 6m. Folhas coriáceas, discolores. Inflorescência com flores cremes. Frutos imaturos verdes. Freqüente.; Arbórea","ALCB044519",NA,"12008","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch","Barbosa-Silva, RG","Bahia","Oeste","-44.942222","-11.009167","ALCB044519","Formosa do Rio Preto",NA,NA,"2017","02","20","-44.942222","-11.009167",NA,NA,NA,NA,NA,NA,NA
"90","2019-10-09 11:12:57-03","UFBA","ALCB","70103","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Guedes, ML; Xavier, AB","2005","10","08","Southern America","Brasil",NA,NA,"ca.de 6,0m. Folhas coriáceas, discolores. Frutos imaturos verdes. Ocasional.; Fazenda Ingazeira","ALCB044512",NA,"11937","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch","Barbosa-Silva, RG","Bahia","Oeste, Mata ciliar: arborea","-44.942778","-11.014444","ALCB044512","Formosa do Rio Preto",NA,NA,"2017","02","20","-44.942778","-11.014444",NA,NA,NA,NA,NA,NA,NA
"91","2019-10-09 11:12:57-03","UFBA","ALCB","01294","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Costa, AL","1951","07",NA,"Southern America","Brasil",NA,NA,"Comum.; Barrancos Rios Manoel Alves.","ALCB044518",NA,"s/n","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch","Barbosa-Silva, RG","Tocantins",NA,"-46.8205986022949","-11.627799987793","ALCB044518","Dianópolis",NA,NA,"2017","02","20",NA,NA,"77760","auto",NA,NA,NA,NA,NA
"92","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207251","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Hunt DR; Ramos JF","1966","06","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207251 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207251",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,NA,"CENTRAL BRAZILIAN PLATEAU. States of Goías and Mato Grosso. Goiaz: Caiaponia-Aragarças road, about 80 km from Aragarças. At edge of campo cerrado, by narrow belt of gallery forest.",NA,NA,"NL-U1207251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"93","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207249","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Hatschbach GG; et al.","1997","08","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207249 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207249",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,"Mato Grosso do Sul",NA,NA,NA,"NL-U1207249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0139987",NA,NA,NA
"94","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207250","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Harley RM; et al.","1980","04","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207250 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207250",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,NA,"ESTADO DA BAHIA. Chapadão Ocidental da Bahia. Islets and banks of Rio Corrente by Correntina. Disturbed ground, including cultivation, marsh and woodland. F3?.","-44.633333","-13.333333","NL-U1207250",NA,NA,NA,NA,NA,NA,"-44.633333","-13.333333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"95","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207252","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin HS; Souza R; Reis dos Santos R; Grear JW","1966","06","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207252 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207252",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,NA,"The Planalto do Brasil, Estado de Goiás. SERRA DO CAIAPO. Gallery forst, ca. 45 km S. of Caiapônia, road to Jataí.",NA,NA,"NL-U1207252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"96","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207253","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin HS; Souza R; Reis dos Santos R; Grear JW","1966","06","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207253 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207253",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,NA,"Planalto do Brasil, Drainage of the upper Rio Araguaia, Estado de Goiás. Gallery forest, ca. 6 km N.W. or Piranhas, Goiás.",NA,NA,"NL-U1207253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"97","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207254","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin HS; Souza R; Reis dos Santos R; Grear JW","1966","06","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207254",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,NA,"Planalto do Brasil, Drainage of the upper Rio Araguaia, Estado de Mato Grosso. Gallery forest, ca. 20 km S. of Xavantina, Mato Grosso.",NA,NA,"NL-U1207254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"98","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207255","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Maguire B; Pires JM; Maguire CK; Silva NT","1963","08","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207255",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,NA,"The Belém-Brasília-Acre Highways. Estados Pará, Goiás, Mato Grosso, Terr. Rondónia. In gallery forest bordering savanna, between Cristalandia and Gurupi Belem-Brasilia Highway.",NA,NA,"NL-U1207255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"99","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207256","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Prance GT; Silva NT","1964","10","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207256 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207256",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,NA,"New Brazilian Highways, Serra do Roncador, Mato Grosso. Road Chavantina to Barra do Garcas, 55 km north of Barra do Garcas. Forest.",NA,NA,"NL-U1207256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"100","2020-02-08 09:45:52-03","NBC","NL-BOTANY","U.1207257","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Prance GT; Silva NT","1964","08","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1207257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1207257",NA,NA,NA,"Malpighiales","(Hook.f.) Fritsch",NA,NA,"New Brazilian Highways, Northern Goiás. West of Filadelfia, Serra de Mamoneira. Foothills of serra along stream.",NA,NA,"NL-U1207257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"101","2020-11-04 11:04:45-03","ESALQ","ESA","72133","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ivanauskas, N.M.","2000","10","07",NA,"Brasil",NA,NA,NA,"ESA072133",NA,"4417.0","Magnoliophyta",NA,"(Hook.f.) Fritsch","Ivanauskas, N.M.","Mato Grosso",NA,"-53.0797004699707","-13.2421998977661","ESA072133","Gaúcha do Norte",NA,NA,NA,NA,NA,NA,NA,"152955","auto",NA,NA,NA,NA,NA
"102","2020-11-04 11:04:45-03","ESALQ","ESA","72131","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ivanauskas, N.M.","1999","10","05",NA,"Brasil",NA,NA,NA,"ESA072131",NA,"4102.0","Magnoliophyta",NA,"(Hook.f.) Fritsch","Prance, G.T.","Mato Grosso",NA,"-53.0797004699707","-13.2421998977661","ESA072131","Gaúcha do Norte",NA,NA,NA,NA,NA,NA,NA,"152955","auto",NA,NA,NA,NA,NA
"103","2020-11-04 11:04:45-03","ESALQ","ESA","72132","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ivanauskas, N.M.","1999","12","03",NA,"Brasil",NA,NA,NA,"ESA072132",NA,"4218.0","Magnoliophyta",NA,"(Hook.f.) Fritsch","Ivanauskas, N.M.","Mato Grosso",NA,"-53.0797004699707","-13.2421998977661","ESA072132","Gaúcha do Norte",NA,NA,NA,NA,NA,NA,NA,"152955","auto",NA,NA,NA,NA,NA
"104","2020-11-04 11:04:45-03","ESALQ","ESA","62017","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Hatschbach, G. et al.","1997","08","21",NA,"Brasil",NA,NA,NA,"ESA062017",NA,"67046.0","Magnoliophyta",NA,"(Hook.f.) Fritsch","Prance, G.T.","Mato Grosso",NA,"-54.9682998657227","-15.9652996063232","ESA062017","Jaciara",NA,NA,NA,NA,NA,NA,NA,"41566","auto",NA,NA,NA,NA,NA
"105","2021-03-22 17:45:06-03","UFPI","TEPB","27498","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Haidar.R.F","2007","08","06",NA,"Brasil",NA,NA,"Árvore 5 X 15 Ambiente: Mata ciliar <ll>dwc_commonname:</ll> Angico-de-bezerro",NA,NA,"90",NA,NA,"(Hook. F.) Fritsch","Alencar, M.E","Goiás",NA,"-50.883611","-17.264722",NA,"Rio Verde",NA,NA,"2007","07","01","50°53'01W","17°15'53S",NA,NA,NA,NA,NA,NA,NA
"106","2020-11-19 10:23:08-03","CPAP","CPAP","16727","PreserverdSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Hatschbach, G.","1995","10","25",NA,"Brasil",NA,NA,"Arvoreta, 5m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margem de rio encachoeirado. SUBSTRATO: . RELEVO: .",NA,NA,"63872",NA,NA,"(Hook.f.) Fritsch","G. T. Prance","MT","Rio Branco, Salto das Nuvens","-58.1267013549805","-15.1296997070312",NA,"Salto do Céu",NA,NA,"1996",NA,NA,NA,NA,"47529","auto",NA,NA,NA,NA,NA
"107","2020-11-19 10:23:08-03","CPAP","CPAP","16152","PreserverdSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Hatschbach, G.","1995","05","10",NA,"Brasil",NA,NA,"Árvore, 10m de altura. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata junto as corredeiras. SUBSTRATO: . RELEVO: .",NA,NA,"62599",NA,NA,"(Hook.f.) Fritsch","G. T. Prance","MT","Rio Branco, Salto das Nuvens","-58.1267013549805","-15.1296997070312",NA,"Salto do Céu",NA,NA,"1996",NA,NA,NA,NA,"47529","auto",NA,NA,NA,NA,NA
"108","2019-02-15 11:36:22-02","IPA","IPA","39362","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Gardner",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039362",NA,"4539","Plantae",NA,"(Hook. f.) Fritsch.",NA,"Minas Gerais","near São Romão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-02-15 11:36:22-02","IPA","IPA","11654","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Andrade-Lima","1958","04","25","Southern America","Brasil",NA,NA,"Cipó sobre pequena árvore. Flor creme.","IPA0011654",NA,"58-3083","Plantae",NA,"(Hook. f.) Fritsch.","Prance, G.T.","Mato Grosso","margem do Rio das Mortes, acima de Xavantina.",NA,NA,NA,NA,NA,NA,"1967","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-02-15 11:36:22-02","IPA","IPA","17646","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Giulietti, A.M.","1968","10","07","Southern America","Brasil",NA,NA,"Árvore ca. 5m de altura; flores alvas.","IPA0017646",NA,"337","Plantae",NA,"(Hook. f.) Fritsch.","Prance, G.T.","Mato Grosso","arredores do Acampamento da Royal Society, junto à piscina do acampamento.",NA,NA,NA,NA,NA,NA,"1992","10","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-02-15 11:36:22-02","IPA","IPA","30383","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Andrade-Lima","1974","09",NA,"Southern America","Brasil",NA,NA,NA,"IPA0030383",NA,"74-7879","Plantae",NA,"(Hook. f.) Fritsch.","Prance, G.T.",NA,"Nordeste - Excursão Academia Brasileira de Ciências.",NA,NA,NA,NA,NA,NA,"1992","10","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-02-15 11:36:22-02","IPA","IPA","30384","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Andrade-Lima","1974","09",NA,"Southern America","Brasil",NA,NA,NA,"IPA0030384",NA,"74-7879","Plantae",NA,"(Hook. f.) Fritsch.","Prance, G.T.",NA,"Nordeste - Excursão Academia Brasileira de Ciências.",NA,NA,NA,NA,NA,NA,"1992","10","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-02-15 11:36:22-02","IPA","IPA","39361","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Gardner",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039361",NA,"2564","Plantae",NA,"(Hook. f.) Fritsch.",NA,"Piauí","banks of Gurgéa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-02-15 11:36:22-02","IPA","IPA","44166","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Harley, R.M.; et al.; et al.","1980","04","23","Southern America","Brasil",NA,NA,"5m tree with trunk 20cm in diameter. Leaves strongly coriaceous, bright green above, paler beneath. Flowers greenish cream.; Disturbed ground, including cultivation, marsh and woodland.","IPA0044166",NA,"21645","Plantae",NA,"(Hook. f.) Fritsch.","Prance, G.T.","Bahia","Chapadão Ocidental da Bahia, islets and banks of the Rio Corrente by Correntina.","-44.633333","-13.333333",NA,NA,"580","580","1980",NA,NA,"-44.633333","-13.333333",NA,NA,NA,NA,NA,NA,NA
"115","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0026635","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Jomar G. Jardim; A. M. V. de Carvalho, M. S. Ferrucci & S. C. Sant'Ana","1996",NA,"9",NA,"Brazil",NA,NA,"Arvore com ca. 8 m de altura. Folhas verdes e brilhantes. Flores esverdeadas com anteras cremes.",NA,NA,"886","Magnoliophyta","Malpighiales","(Hook. f.) Fritsch","G. T. Prance","Bahia","Mun. Correntina. Cidade de Correntina, margem do Rio Corrente nas Sete Ilhas.","-44.64303","-13.340368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0026636","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","G. Hatschbach; A. Schinini & E. Barbosa","1997",NA,"8",NA,"Brazil",NA,NA,"Pequena arvore, 5 m, flor verde palido.",NA,NA,"66567","Magnoliophyta","Malpighiales","(Hook. f.) Fritsch","G. T. Prance","Mato Grosso do Sul","Rio Verde, Sete Quedas (Mun. Rio Verde de Mato Grosso).","-54.843665","-18.920356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-04-07 11:42:14-03","UFMS","CGMS","65226","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","D.R. Fonseca; A.S. Rodrigues; G.A. Damasceno Junior; M.H. Silva","2017","10","20",NA,"Brasil",NA,NA,"Inflorescência verde amarelada. Fruto amarelo. Habitat: Floresta estacional semidecidual. Solo arenoso com serrapilheira. Relevo plano. Habito: Arvoreta. 2,00 m de altura.","CGMS1098187",NA,"3",NA,NA,"(Hook.f.) Fritsch",NA,"Mato Grosso do Sul","Monumento Natural Serra do Bom Jardim. Trilha do queixada.","-53.6886111","-18.1330556",NA,"Alcinópolis","556","556","2017","10","20","-53,6886111","-18,1330556",NA,NA,NA,NA,NA,NA,NA
"118","2021-04-07 11:42:14-03","UFMS","CGMS","61929","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","A. Pott; V.J. Pott ; L.C.P. Lima","2002","08","17",NA,"Brasil",NA,NA,"Flor esbranquiçada. Fruto imaturo, verde. Habitat: Floresta ripária. Solo litólico, úmido. Relevo vale raso. Frequente. Habito: Árvore 5-10m de altura, copa larga.","CGMS1094925",NA,"10153",NA,NA,"(Hook.f.) Fritsch",NA,"Mato Grosso do Sul","Margem esquerda do Rio Correntes Case ( Cia Agrícola Sonora Estância).","-54.8880555","-17.6186111",NA,"Sonora",NA,NA,NA,NA,NA,"-54,8880555","-17,6186111",NA,NA,NA,NA,NA,NA,NA
"119","2021-04-07 11:42:14-03","UFMS","CGMS","14090","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","E.L. Jacques; A. Sciamarelli; Cavalcante; C.S.C. Arruda; F.G. Kuhn","2004","04","16",NA,"Brasil",NA,NA,"Botões esverdeados com tons nigvescentes. Ripária.","CGMS1043548",NA,"1288",NA,NA,"(Hook.f.) Fritsch","A. Pott","Mato Grosso do Sul","Fazenda Nova Ponte.","-51.0891666","-19.3047222",NA,"Paranaíba",NA,NA,"2005","05","30","-51,0891666","-19,3047222",NA,NA,NA,NA,NA,NA,NA
"120","2021-04-07 11:42:14-03","UFMS","CGMS","14557","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","2004","11","13",NA,"Brasil",NA,NA,"Flor ausente. Fruto imaturo verde. Habitat: Floresta ripária. Solo aluvial arenoso/litólico. Relevo vale fluvial em ondulado. Habito: Árvore, copa larga. Esparsa. 7,00 m de altura.","CGMS1044038",NA,"12313",NA,NA,"(Hook.f.) Fritsch",NA,"Mato Grosso do Sul","Rio Quitéria, rodovia MS-240.","-51.5525","-19.8588889",NA,"Inocência","395","395",NA,NA,NA,"-51,5525","-19,8588889",NA,NA,NA,NA,NA,NA,NA
"121","2021-04-07 11:42:14-03","UFMS","CGMS","41526","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","A. Pott; V.J. Pott; L.C.P. Lima","2002","09","19",NA,"Brasil",NA,NA,"Flor creme-amarelada. Habitat: Floresta ripária em área de Cerrado. Solo arenoso aluvial. Relevo vale. Habito: Árvore. Frequente. 5,00-10,00m de altura.","CGMS1071511",NA,"10410",NA,NA,"(Hook.f.) Fritsch",NA,"Mato Grosso do Sul","Rio Jauru, rodovia MS-436, entre Alcinópolis e Camapuã.","-53.6108333","-18.4452777",NA,"Costa Rica","320","320",NA,NA,NA,"-53,6108333","-18,4452777",NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:28:02-03","UNICAMP","UEC","114397","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Souza, VC; Souza, JP; Scalon, VR; Duarte, AR","1997","05","18",NA,"Brazil",NA,NA,"Arvoreta, ca. 3,5 m alt.; botões creme.","UEC035845",NA,"16305","Magnoliopsida",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso","Estrada Diamantino - Sumidouro (BR 364), cerca de 26 Km após o trevo para São José do Rio Claro. Fazenda Nova Era.&nf;Vegetação: contato savana - floresta estacional.","-56.75","-14.15","UEC035845","Diamantino",NA,NA,"2017","06","26","-56.75","-14.15",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:28:02-03","UNICAMP","UEC","116478","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ivanauskas, NM","2001","08","31",NA,"Brazil",NA,NA,"Árvore de 9m de altura. Flores velhas e frutos jovens.","UEC022836",NA,"4515","Magnoliopsida",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso","Floresta Ombrófila Aberta Aluvial na margem do Rio Pacuneiro, próximo à ponte.","-53","-13","UEC022836","Gaúcha do Norte",NA,NA,"2017","06","27","-53","-13",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:28:02-03","UNICAMP","UEC","123068","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ivanauskas, NM","2001","08","31",NA,"Brazil",NA,NA,"Árvore de 9m de altura. Flores velhas e frutos jovens.","UEC006394",NA,"4515","Magnoliopsida",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso","Floresta Ombrófila Aberta Aluvial na margem do Rio Pacuneiro, próximo à ponte.","-53","-13","UEC006394","Gaúcha do Norte",NA,NA,"2017","06","27","-53","-13",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:28:02-03","UNICAMP","UEC","1387","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","1976","06","29",NA,"Brazil",NA,NA,"Tree, 8m tall, 35cm in diam.at breast height. Calyces greenish cream.; In forest on the banks of a dried-up stream.","UEC059686",NA,"3232","Magnoliopsida",NA,"(Hook.f.) Fritsch","Prance, GT","Minas Gerais","About 20km from Arinos on the road to Januária.",NA,NA,"UEC059686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:28:02-03","UNICAMP","UEC","1388","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA; Fonsêca Filho, J; Ribeiro, JF; Silva, JCS","1976","11","06",NA,"Brazil",NA,NA,"Bushy shrub, 3m tall.; In Cerradão on the margin of a stream.","UEC059683",NA,"3941","Magnoliopsida",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás","Near Goiás Velho.",NA,NA,"UEC059683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:28:02-03","UNICAMP","UEC","163053","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Queiroz, RT; Marimon, BS; Marimon Jr, BH; Oliveira, EA; Silva, LS","2010","07","26",NA,"Brazil",NA,NA,"Árvore ca. 5m. Flores brancas.","UEC024233",NA,"1455","Magnoliopsida",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso","Parque Estadual do Araguaia, Pantanal do Araguaia, campos de murundus próximo a inpuca.","-50.742833","-12.320611","UEC024233","Novo Santo Antônio","156","156","2017","06","26","-50.742833","-12.320611",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:28:02-03","UNICAMP","UEC","42304","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA; Rocha, MP; Castro, RA","1980","09","18",NA,"Brazil",NA,NA,"Low, spreading, multi-trunhed tree with horizontal boright. 6m tall, thickest trunk 45cm d.b.h. Bark patterned like Giant's Causeway. Flowers dirty greenish cream. Very poor as firewood. In ratter open campo cerrado. Close to a lake ve","UEC059681",NA,"4441","Magnoliopsida",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás","Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (c. 2km from Macaúba).","-50.5","-10.5","UEC059681",NA,NA,NA,"1981",NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:28:02-03","UNICAMP","UEC","39714","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Harley, RM; Bromley, GL; Carvalho, AM; Hage, JL; Brito, HS","1980","04","23",NA,"Brazil",NA,NA,"5m. tree with trunk 20cm. in diameter. Leaves strongly coriaceous, bright green above, paler beneath. Flowers greenish cream.","UEC059685",NA,"21645","Magnoliopsida",NA,"(Hook.f.) Fritsch","Prance, GT","Bahia","Islets and banks of the Rio Corrente by Correntina. Disturbed grund, including cultivation, marsh and woodland.","-44.633333","-13.333333","UEC059685","Chapadão Ocidental da Bahia","580","580",NA,NA,NA,"-44.633333","-13.333333",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:28:02-03","UNICAMP","UEC","123058","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ivanauskas, NM","1999","12","03",NA,"Brazil",NA,NA,"Árvore de 6m. Frutos imaturos verdes.","UEC059684",NA,"4218","Magnoliopsida",NA,"(Hook.f.) Fritsch","Ivanauskas, NM","Mato Grosso","Área Urbana. Borda da Floresta Ombrófila Aberta próxima ao afluente do córrego pau d'alho.","-55.25","-13.166667","UEC059684","Gaúcha do Norte",NA,NA,"2000","06",NA,"-55.25","-13.166667",NA,NA,NA,NA,NA,NA,NA
