"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","typeStatus","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","verbatimLongitude","verbatimLatitude"
"52","2014-04-21 14:06:00-03","MO","MOBOT","2341976","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","Morrone, O.","J.L. Fontana","Fontana 439","1988","1","24","South America","Argentina","Misiones","Valle del Ayo. Garupá, al N de la Ruta Nac. 12","-55.7","-27.56666",NA,NA,NA,NA,NA,NA,"Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2009-07-21 23:34:00-03","MO","MOBOT","2476792","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","Zuloaga, F. O.","Per Dusén","Dusén 16401",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2011-12-21 10:08:00-02","MO","MOBOT","2517273","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","Zuloaga, F. O.","José Arechavaleta","Arechavaleta y Balpardo s.n.1",NA,NA,NA,"South America","Uruguay","Tacuarembo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2010-01-25 20:06:00-02","MO","MOBOT","2518434","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","Zuloaga, F. O.","Troels M. Pedersen","Pedersen 4381",NA,NA,NA,"South America","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2009-07-31 17:15:00-03","MO","MOBOT","2968664","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","G. Davidse","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 18702","1968","1","17","South America","Brazil","Goiás","15 Km N. of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Corumbá. Cerrado and low woods on sandstone slopes.",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2009-06-24 18:35:00-03","MO","MOBOT","2969051","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees",NA,"Agnes Chase","Chase 9928","1925","5","20","South America","Brazil","São Paulo","Campos do Jordão, Serra Mantiqueira, São Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2010-12-01 18:05:00-02","MO","MOBOT","2969261","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees",NA,"Camilo L. Quarín","Quarín 4052","1990","1","8","South America","Brazil","Rio Grande do Sul","Municipio Ciriaco. E de Passo Fundo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2009-10-21 07:13:00-02","MO","MOBOT","2969450","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","G. Davidse","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36390","1972","2","20","South America","Brazil","Minas Gerais","Serra do Cipó, grassy hillside sloping down to sedge meadow and then marsh with standing water on each side of small stream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2009-07-31 17:15:00-03","MO","MOBOT","2969771","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","G. Davidse","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 18605","1968","1","15","South America","Brazil","Goiás","15 km. N. of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Corumbá. Cerrado and low woods on sandstone slopes.",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2009-06-24 20:50:00-03","MO","MOBOT","2970970","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees",NA,"Jason R. Swallen","Swallen 7738","1945","12","17","South America","Brazil","Rio Grande do Sul","Valinho, 3-4 km. from Passo Fundo, Rio Grande do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2009-06-24 20:50:00-03","MO","MOBOT","2971096","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees",NA,"Jason R. Swallen","Swallen 8353","1946","1","29","South America","Brazil","Paraná","Banhado, Estacao Experimental, Ponta Grossa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","2971270","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","T.S. Filgueiras","Tarciso S. Filgueiras","Filgueiras s.n.","1989","11","5","South America","Brazil","Minas Gerais","Municipio de Formoso; Parque Nacional Grande Sertão Veredas.","-45","-15.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-08-13 05:50:00-03","MO","MOBOT","2971362","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","G. Davidse","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28833","1971","1","22","South America","Brazil","Minas Gerais","Lower cut-over slopes of Serra da Caraca, sandy slopes, near riacho, ca. 10 km W. of Barão de Cocais.",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-09-15 10:57:00-03","MO","MOBOT","2971449","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees",NA,"Jason R. Swallen","Swallen 8616","1946","2","18","South America","Brazil","Paraná","Lapa, Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2015-08-13 05:50:00-03","MO","MOBOT","2971564","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees","G. Davidse","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29278","1971","1","27","South America","Brazil","Minas Gerais","Lower slopes of Serra da Caraca, ca. 12 km W. of Barão de Cocais, mainly campo and gallery forest on gray sand.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-11-24 14:12:07-02","UFLA","ESAL","426","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Regina Célia de Oliveira","Black","2.044",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"; ; ;",NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","2855324","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"F. Sellow","5331",NA,NA,NA,"South America - Neotropics","Brazil",NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,NA,"Fragmentary material of type specimen ex herb. Trin.","US00140643","US00140643_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Isotype",NA,NA,"1",NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","1645168","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"F. Sellow","5531","1906",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00406491","US00406491_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Isotype",NA,NA,"1",NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","2855325","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","falcatum","Paspalum falcatum microcarpum","Ekman",NA,"E. L. Ekman","597","1908","1","14","South America","Argentina","Misiones","Loreto, Yabebiry.",NA,NA,NA,NA,NA,NA,"US00140644",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Type fragment",NA,NA,"1","microcarpum",NA,NA
"71","2020-09-12 05:00:02-03","US","US","1441523","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01117810","US01117810_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Possible type",NA,NA,"1",NA,NA,NA
"72","2020-09-02 16:37:07-03","Cenargen","CEN","44241","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","aff. falcatum","Paspalum aff. falcatum","Nees ex Steud.","G. H. Rua","Glocimar Pereira-Silva","6024","2002","03","05",NA,"Brasil","GO","Margem esquerda do rio Bezerra, (fazenda Moreira; prop. Paulo Takada).","-47.334400177002","-15.5371999740601","820","820","Exsicatas","Área de Influência da UHE Queimado.","CEN00044241",NA,"FORMOSA","113054","auto","2007","05",NA,NA,NA,NA,NA,"4",NA,"-4719444.0","-1598472.0"
"73","2020-09-02 16:37:16-03","Cenargen","CEN","54554","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","G. H. Rua","Micheline Carvalho-Silva","210","2003","01","17",NA,"Brasil","MG","Rodovia Santana do Riacho - Conceição do Mato Dentro km 29 (Serra do Cipó).","-43.506944",NA,"1360","1360","Exsicatas","Ráquis vinácea.","CEN00054554","CEN00054554","SANTANA DO RIACHO",NA,NA,"2006","09",NA,NA,NA,NA,NA,"3",NA,"-43.506944","-19229444.0"
"74","2020-09-02 16:37:16-03","Cenargen","CEN","80297","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","R. C. Oliveira","Jair Eustáquio Quintino de Faria Jr.","779","2010","02","21",NA,"Brasil","GO","Brasil - Goiás - Alto Horizonte - Fazenda do senhor Manoel Braz, coletada em brejo","-49.338611","-14.195555",NA,NA,"Exsicatas","Erva ca. de 0,6 m de altura inflorescência marron claro, anteras creme, solo areno-argiloso, relevo plano, HERBÁRIO UB Goiás","CEN00080297","CEN00080297","ALTO HORIZONTE",NA,NA,"2010","03",NA,NA,NA,NA,NA,"1",NA,"-49.338611","-14.195555"
"75","2020-09-02 16:37:16-03","Cenargen","CEN","28906","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","G. H. Rua","Aldicir Osni Scariot","394","1989","02","08",NA,"Brasil","MG","Estrada Ouro Preto - Itatiaia, km 8.","-43.5080986022949","-20.2875003814697","1210","1210","Exsicatas",NA,"CEN00028906","CEN00028906","OURO PRETO","44599","auto","2007","04",NA,NA,NA,NA,NA,"5",NA,"-43516666.0","-2043333.0"
"76","2020-09-02 16:37:16-03","Cenargen","CEN","92581","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","G. H. Rua","Gabriel Hugo Rua","1022","2011","04","20",NA,"Brasil","MT","Nova Nazaré, rodovia BR -158 km 614 entre Nova Xavantina eÁgua Boa, ca. 20 km N da ponte do Rio Areões","-52.1585998535156","-14.0500001907349",NA,NA,"Exsicatas","Doação Flora do Brasil - Mato Grosso. Herbário UB","CEN00092581","CEN00092581","AGUA BOA","108287","auto","2011","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"77","2020-09-02 16:37:16-03","Cenargen","CEN","46504","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","R. C. Oliveira","Luisa Thereza Dombrowski","12890","1981","01","28",NA,"Brasil","PR","Chapada Santo Antônio.","-49.7057991027832","-24.2511005401611",NA,NA,"Exsicatas","Doação Museu Botânico Municipal - Curitiba.","CEN00046504","CEN00046504","JAGUARIAIVA","44368","auto","2003","06",NA,NA,NA,NA,NA,"1",NA,NA,NA
"78","2020-09-02 16:37:16-03","Cenargen","CEN","36910","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","P. L. Krieger","Leopoldo Krieger","14368","1976","12","26",NA,"Brasil","PR",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"Exsicatas","Lugares úmidos. 1,5 m de altura. Racimos subfolcados, ráquis cobrindo as espiguetas, pilosa nas margens. Doação do herbário do Centro de Ensino Superior. Juiz de Fora - MG","CEN00036910","CEN00036910","PONTA GROSSA","46557","auto","1989","05",NA,NA,NA,NA,NA,"1",NA,NA,NA
"79","2020-09-02 16:37:16-03","Cenargen","CEN","35564","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","S. A. Renvoize","Luisa Thereza Dombrowski","9459","1978","01","19",NA,"Brasil","PR","Vila Velha. (CPE)","-50.1618995666504","-25.0949993133545",NA,NA,"Exsicatas","PKDC - 19727. Doação - Fundação Instituto Agronômico do Paraná - Curitiba.","CEN00035564","CEN00035564","PONTA GROSSA","46557","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"80","2020-09-02 16:37:16-03","Cenargen","CEN","25985","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","L. R. Parodi","Aylthon Brandão Joly",NA,"1948","12","20",NA,"Brasil","SP","Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,"Exsicatas","Doação da Universidade de São Paulo - SPF (84209).","CEN00025985","CEN00025985","SAO PAULO","53584","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"81","2020-09-02 16:37:16-03","Cenargen","CEN","25984","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","W. Hoehne","Wilson Hoehne","949","1942","01","14",NA,"Brasil","SP","Próximo a São Miguel.","-46.6300010681152","-23.5400009155273",NA,NA,"Exsicatas","Doação da Universidade de São Paulo. Herbário SPF. 11.006","CEN00025984","CEN00025984","SAO PAULO","53584","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"82","2019-12-09 17:30:41-03","UFPR","EFC","10260","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Canto-Dorow, T.","Kozera, C.; Kozera, O.P.","2740","2005","12","07",NA,"Brasil","Paraná","Ponte dos Arcos","-49.8071","-25.5527","830","830",NA,"Herbácea cespitosa com inflorescência arroxeada, várzea.","EFC010260",NA,"Balsa Nova",NA,NA,"2007","01",NA,"01",NA,NA,NA,NA,NA,"-49.8071","-25.5527"
"83","2019-11-13 11:28:58-03","USP","SPF","11006","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Hoehne, W","Hoehne, W","949","1942","01","14",NA,"Brasil","São Paulo","Prx. São Miguel.",NA,NA,NA,NA,NA,NA,"SPF00011006","SPF00011006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-13 11:28:58-03","USP","SPF","158674","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Pimenta, KM","Pontes, AF","595","2003","04","03",NA,"Brasil","Distrito Federal","Reserva Ecológica do IBGE","-47.890278","-15.955","1127","1127",NA,NA,"SPF00158674","SPF00158674","Brasília",NA,NA,"2013","02",NA,NA,NA,NA,NA,NA,NA,"-47.890278","-15.955"
"85","2021-03-15 18:29:29-03","USP","SPF","210831","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Renvoize, SA","Zappi, DC","1983","2009","03","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.756244","-18.920152",NA,NA,NA,"Ervas isoladas, inflorescência castanha com tricomas alvos.; Brejo com muitas gramíneas e Cyperaceae.","SPF00210831","SPF00210831","Santana de Pirapama",NA,NA,"2010","09",NA,NA,NA,NA,NA,NA,NA,"-43.756244","-18.920152"
"86","2019-11-13 11:28:58-03","USP","SPF","84209","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Parodi, LR","Joly, AB","670","1948","12","20",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00084209","SPF00084209","São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-07-23 12:18:53-03","CEPLAC","CEPEC","90993","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum",NA,"L. Krieger","P. L. Krieger","14368","2000","10","06",NA,"Brasil","Paraná","Na beira do rio.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-rasteiro-do-brejo",NA,NA,"ponta grossa","46557","auto",NA,NA,NA,NA,NA,"26/12/1976",NA,NA,NA,NA,NA
"88","2020-02-17 11:30:44-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Chautems, A.; Moldenke, H.N.","Irwin, H.S.; Faria, J.E.Q.","779","2010","02","14","Southern America","Brasil","Goiás","Fazenda do senhor Manoel Braz","-49.3386","-14.1956",NA,NA,NA,"Solo areno-argiloso, relevo plano; Erva ca. de 0,6 m de altura, inflorescência marron claro, anteras creme; Coletada em brejo",NA,NA,"Alto Horizonte",NA,NA,"1990","02",NA,NA,NA,NA,NA,NA,NA,"-49.3386","-14.1956"
"89","2020-11-04 17:30:25-03","UEM","HUEM","5761","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","T.S.Filgueiras","Ma.C. Souza","842","1993","12","11",NA,"Brasil","Mato Grosso do Sul","Campinho, Solo seco.","-54.3025016784668","-22.4818992614746",NA,NA,NA,"Herbácea. Inflorescência com flores de coloração marrom.","HUEM000022670",NA,"Jateí","85335","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-12 15:02:25-03","UFSCar","SPSC","4341","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","T. Sendeelsky","M.H.A.O. Souza",NA,"1977","11","28",NA,"Brasil","São Paulo","Itaqueri da Serra. Rio Itaqueri/Margem direita",NA,NA,NA,NA,NA,NA,NA,NA,"Itirapina",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999"
"91","2021-02-12 15:02:25-03","UFSCar","SPSC","2329","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","T. Sendeelsky","M.H.A.O. Souza",NA,"1977","11","28",NA,"Brasil","São Paulo","Itaqueri da Serra. Rio Itaqueri/Margem direita",NA,NA,NA,NA,NA,NA,NA,NA,"Itirapina",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999"
"92","2021-02-12 15:02:25-03","UFSCar","SPSC","4340","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","T. Sendeelsky","M.H.A.O. Souza",NA,"1977","11","28",NA,"Brasil","São Paulo","Itaqueri da Serra. Rio Itaqueri/Margem direita",NA,NA,NA,NA,NA,NA,NA,NA,"Itirapina",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999"
"93","2021-02-12 15:02:25-03","UFSCar","SPSC","2330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","T. Sendeelsky","M.H.A.O. Souza",NA,"1977","12","29",NA,"Brasil","São Paulo","Itaqueri da Serra. Rio Itaqueri/Margem direita",NA,NA,NA,NA,NA,NA,NA,NA,"Itirapina",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999"
"94","2019-11-01 15:16:49-03","UnB","UB","161437","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Oliveira, RC","Faria, JEQ","459","2009","04","10","Southern America","Brasil","Goiás","Coletada na fazenda do senhor Manoel Braz, divisa com a fazenda Sucuriú, Proprietário senhor Jair Eustáquio","-49.3386","-14.1956",NA,NA,NA,"Erva ca. de 1,5 m de altura, infrutescência marrom escura; Borda de brejo","UB0022616","UB0022616","Alto Horizonte",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,"-49.3386","-14.1956"
"95","2019-11-01 15:16:49-03","UnB","UB","161801","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Oliveira, RC","Faria, JEQ","779","2010","02","14","Southern America","Brasil","Goiás","Fazenda do senhor Manoel Braz","-49.3386","-14.1956",NA,NA,NA,"Solo areno-argiloso, relevo plano; Erva ca. de 0,6 m de altura, inflorescência marron claro, anteras creme; Coletada em brejo","UB0022618","UB0022618","Alto Horizonte",NA,NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,"-49.3386","-14.1956"
"96","2019-11-01 15:16:49-03","UnB","UB","183395","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Rua, GH; Bonasora, MG; Silva, AS; Mendes, VC","1022","2011","04","20","Southern America","Brasil","Mato Grosso","Rodovia BR-158 km 614, entre Nova Xavantina e Água Boa, ca. 20 km N da ponte sobre o rio Areões","-52.227389","-14.412194","290","290",NA,"Campo úmido ao L da estrada","UB0022614","UB0022614","Nova Nazaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.227389","-14.412194"
"97","2019-11-01 15:16:49-03","UnB","UB","75937","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Oliveira, RC","Philcox, D","4086","1968","01","16","Southern America","Brasil","Mato Grosso","Km 62, Nova Xavantina-Cachimbo",NA,NA,NA,NA,NA,NA,"UB0022625","UB0022625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Davidse, G","Irwin, HS; Harley, RM; Onishi, E","28833","1971","01","22","Southern America","Brasil","Minas Gerais","Lower cut-over slopes of Serra da Caraça, ca. 10.0 km W of Barão de Cocais",NA,NA,"1400","1400",NA,"Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Culms erect or ascending, to ca. 1.0 m tal",NA,NA,"Serra do Espinhaço",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Davidse, G","Anderson, WR; Stieber, M; Kirkbride Junior, JH","36390","1972","02","20","Southern America","Brasil","Minas Gerais","Grassy hillside sloping down to sedge meadow and then marsh with standing water on each side of samll stream",NA,NA,"1220","1220",NA,"Herb in marsh",NA,NA,"Serra do Cipó",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Davidse, G","Irwin, HS; Harley, RM; Onishi, E","29278","1971","01","27","Southern America","Brasil","Minas Gerais","Lower slopes of Serra da Caraça, ca. 12.0 km W of Barão de Cocais",NA,NA,"1500","1500",NA,"Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Culms to ca. 1.0 m tall; Mainly campo and",NA,NA,"Serra do Espinhaço",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-01 15:16:49-03","UnB","UB","75939","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Oliveira, RC","Irwin, HS","18702","1968","01","17","Southern America","Brasil","Goiás","15kma o N de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,"UB0022620","UB0022620","Corumbá  de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.8086","-15.9236"
"102","2019-11-01 15:16:49-03","UnB","UB","75938","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Oliveira, RC","Irwin, HS","18605","1968","01","15","Southern America","Brasil","Goiás","15kma o N de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,"UB0022623","UB0022623","Corumbá  de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.8086","-15.9236"
"103","2019-05-06 12:01:44-03","UFU","HUFU","21311","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Mendes, S.","s.n.","1999","09","24",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Fundo direito da vereda 3.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Vereda.","HUFU00032142","HUFU00032142","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
