"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"101","2015-03-13 18:46:34-03","F","FMNH-SEEDPLANTS","V0221984F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221984F","V0221984F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"102","2015-03-13 18:46:34-03","F","FMNH-SEEDPLANTS","V0221985F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221985F","V0221985F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"103","2015-03-13 18:46:34-03","F","FMNH-SEEDPLANTS","V0221986F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221986F","V0221986F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"104","2019-06-24 08:13:00-03","IAC","IAC","3058","S","Plantae",NA,NA,"Malpighiaceae-2.Malpighioideae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","A. Gehrt","A.P. Viégas et al.","s/nº","1938","12","04",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,"Material não localizado no Acervo. Informatização à partir do Livro de Registro nº05.",NA,NA,"1939",NA,NA,"09","30",NA,"-47.169767","-22.922308",NA,NA,NA,NA
"105","2020-07-23 12:11:14-03","CEPLAC","CEPEC","148857","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,"Mamede, M.C.H.","A. Francener","1255",NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 12:11:14-03","CEPLAC","CEPEC","68375","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,"W. R. Anderson","G. Hatschbach","60327","1994","02","10",NA,"Brasil","Goiás","TEREZINA DE GOIÁS","Rod. GO-118, prox. ao Rio Sucurí.","-47.2647018432617","-13.7763996124268",NA,NA,NA,NA,NA,NA,NA,"42211","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"107","2020-07-23 12:11:14-03","CEPLAC","CEPEC","90968","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,"Sem Informação","P. L. Krieger","2332",NA,NA,NA,NA,"Brasil","Minas Gerais","BELO HORIZONTE","Serra do Curral.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,"05/07/1955"
"108","2019-02-27 14:02:19-03","UFSJ","HUFSJ","4188","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Francener, A","Sobral, M","15114","2012","10","22",NA,"Brasil","Minas Gerais","São João del-Rei","BR-265","-44.147444","-21.199028",NA,NA,NA,"Erva em campo rupestre; flores amarelas.","HUFSJ004188","HUFSJ004188_v00 HUFSJ004188_v01 HUFSJ004188_v02 HUFSJ004188_v03","2013",NA,NA,"09","16",NA,"-44.147444","-21.199028",NA,NA,NA,NA
"109","2019-11-13 16:04:47-03","UNISANTA","HUSC","11036","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","R.F. Almeida","P.S.P.Sampaio; A.F.P.Sampaio","1287","2015","11","20",NA,"Brasil","Minas Gerais","São Thomé das Letras","APA São Thomé, vale do Canta Galo, próximo à cachoeira das Panelas.","-44.961889","-21.728389","1050","1050",NA,"Erva com 10cm de altura, flores amarelas.; Cerrado rupestre.",NA,NA,"2015",NA,NA,"11",NA,NA,"-44.961889","-21.728389",NA,NA,NA,NA
"110","2020-11-04 17:29:38-03","UEM","HUEM","12104","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","R.Sebastiani","Janunzzi, AM; Lorenzetti, E; Santos, JM; Lima, JM","470","2003","01","08",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre - KLABIN, Região: Mortandade; Referência: Codorna Branca.","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Herbácea; 0,8 cm de altura; folhas opostas pilosas; flores brancas.","HUEM000006723","HUEM000006723","2012","35037","auto","07","20",NA,NA,NA,NA,NA,NA,NA
"111","2019-05-06 11:58:50-03","UFU","HUFU","47503","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Nakajima, J.N.","Bernardes, P.H.N.; Rosa, P.O.; Melo, K.B.S. & Pinho, G.V.","96","2007","03","22",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Estrada depois do Paraíso Perdido.","-46.0499992370605","-20.6152992248535",NA,NA,NA,"Erva, ca. 0,1 m. Corola amarela, cálice e elaoóforos verdes, folhas pilosas.; Campo rupestre.","HUFU00038416","HUFU00038416","2007","29474","auto","11","22",NA,NA,NA,NA,NA,NA,NA
"112","2019-05-06 11:58:50-03","UFU","HUFU","10542","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Volpi, R.L.","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1512","1995","11","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para o retiro de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,1m. Glândulas esverdeadas, corola e anteras amareladas.; Campo sujo.","HUFU00038409","HUFU00038409","2005","57119","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-05-06 11:58:50-03","UFU","HUFU","69559","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.",NA,"Costa, M.L.P.F.; Silva, W.M. & Basile, I.","13","2014","11","15",NA,"Brasil","Goiás","Cocalzinho de Goiás","Fazendas Dois Irmãos e Maria do Anjos, Estrada para as Fazendas Dois Irmãos e Maria do Anjos.","-48.881111","-15.779722","1272","1272",NA,"Erva. Flor amarela grande.; Campo rupestre.","HUFU00014222","HUFU00014222",NA,NA,NA,NA,NA,NA,"-48.881111","-15.779722",NA,NA,NA,NA
"114","2020-08-04 12:48:24-03","UFU","HUFU","53001","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","683","2007","12","30",NA,"Brasil","Goiás","Campo Alegre de Goiás","Serra do Facão","-47.7783012390137","-17.6331005096436",NA,NA,NA,"Erva 0,2 m. Flores amarelas.","HUFU00014223","HUFU00014223",NA,"53964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-08-04 12:48:24-03","UFU","HUFU","52985","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","924","2008","04","02",NA,"Brasil","Goiás","Campo Alegre de Goiás","Serra do Facão, Margem esquerda do Ribeirão Imbiruçu.","-47.7783012390137","-17.6331005096436",NA,NA,NA,"Subarbusto, 0.2 m. Flores amarelas.","HUFU00014224","HUFU00014224",NA,"53964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-05-06 11:58:50-03","UFU","HUFU","34853","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Paheco, R.A.","Pacheco, R.A.; Fleury-Silva, H.R.; Nakajima, J.N.; Volpi, R.L. & Rosa, P.O.","677","2003","10","24",NA,"Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha para Desertinho.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea ca. de 0,7 m. Glândulas e cálice esverdeados.; Campo rupestre.","HUFU00038415","HUFU00038415","2004","41380","auto","01","05",NA,NA,NA,NA,NA,NA,NA
"117","2019-05-06 11:58:50-03","UFU","HUFU","35698","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Paheco, R.A.","Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","6960","2003","11","26",NA,"Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes, Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea 0,1 m. Cálice e glândulas esverdeados, corola, estames e estigma amarelos.; Campo rupestre.","HUFU00038414","HUFU00038414","2004","41380","auto","01","05",NA,NA,NA,NA,NA,NA,NA
"118","2019-05-06 11:58:50-03","UFU","HUFU","5593","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, M.C.H.","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","904","1994","04","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,20m. Cálice esverdeado, corola amarela.; Campo limpo após dois meses de queimada.","HUFU00038412","HUFU00038412","1995","57119","auto","10","31",NA,NA,NA,NA,NA,NA,NA
"119","2019-05-06 11:58:50-03","UFU","HUFU","7072","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, M.C.H.","Nakajima, J.N.; Romero, R.","670","1994","12","07",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, 3km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,15m. Glândulas verdes, corola amarela.; Campo sujo.","HUFU00038408","HUFU00038408","1995","57119","auto","10","31",NA,NA,NA,NA,NA,NA,NA
"120","2019-05-06 11:58:50-03","UFU","HUFU","6663","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, M.C.H.","Nakajima, J.N.; et al.","466","1994","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Base do morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,15m. Cálice verde, corola amarela e estames amarelos.; Campo limpo alterado.","HUFU00038413","HUFU00038413","1995","57119","auto","10","31",NA,NA,NA,NA,NA,NA,NA
"121","2019-05-06 11:58:50-03","UFU","HUFU","6959","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, M.C.H.","Romero, R.; Nakajima, J.N.","1517","1994","12","08",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada de São Roque de Minas - Sacramento, após a estrada para o Retiro de Pedras, 2 meses após queimada.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,20m. Glândulas verdes, corola, estames e estigma amarelos.; Campo limpo.","HUFU00038411","HUFU00038411","1995","57119","auto","10","31",NA,NA,NA,NA,NA,NA,NA
"122","2019-05-06 11:58:50-03","UFU","HUFU","16201","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Volpi, R.L.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2909","1997","10","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. 3km em direção a São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, ca. 0,2m. Glândulas e cálice esverdeados, corola amarelo-alaranjadas. Anteras amareladas.; Campo limpo.","HUFU00038410","HUFU00038410","2006","57119","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-04-05 20:16:23-03","UFSC","FLOR","68745","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Paula-Souza, J.","Paula-Souza, J.","11793","2021","01","17",NA,"Brasil","Paraná","Jaguariaíva","Rodovia PR 151, ca. 1km do pedágio em direção a Piraí do Sul, próximo à entrada da fazenda 3 Leões III. Cerrado degradado em borda de plantação de Pinus.","-49.786111","-24.324722","1066","1066",NA,"Erva, ca. 20cm alt. Flores amarelas","FLOR0068745","FLOR0068745_v01 FLOR0068745_v02","2021",NA,NA,"01","20",NA,"49º47'10''W","24º19'29''S",NA,NA,NA,NA
"124","2021-03-04 15:44:44-03","IF","SPSF","52380","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,"J.B. Baitello","O.T. Aguiar","1342","2017","10","31","América do Sul","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: Subarbusto, flores amarelas.; GEOGRAFIA: Campo limpo, campo cerrado, 58 dias pós-fogo.;",NA,NA,"2017","12135","auto","10","31","Magnoliopsida",NA,NA,NA,NA,NA,NA
"125","2021-03-04 15:44:44-03","IF","SPSF","30449","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,NA,"J.B.Baitello","1209","2002","10","03","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo apos queimada&nf;;",NA,NA,NA,"12135","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"126","2021-03-04 15:44:44-03","IF","SPSF","30763","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,NA,"J.B.Baitello","1348","2002","12","26","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo, 76 dias apos queimada&nf;;",NA,NA,NA,"12135","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"127","2021-03-04 15:44:44-03","IF","SPSF","31721","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,NA,"J.B.Baitello & F.S.Peres","1560","2003","05","08","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo e campo sujo&nf;;",NA,NA,NA,"12135","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"128","2021-03-04 15:44:44-03","IF","SPSF","02452","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Camarea","hirsuta","Camarea hirsuta",NA,NA,"D.Bento Pickel",NA,"1945","11","29","América do Sul","Brasil","SP","São Paulo","Bosque da Saude","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,"P12P1N0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 16:27:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","In prov. Minarum, in campis altis prope Villa Rica","-43.51","-20.29",NA,NA,NA,NA,NA,"P12P1N0022",NA,NA,NA,NA,NA,NA,"-43.51","-20.29",NA,NA,NA,NA
"131","2019-11-21 10:08:39-03","IBt","SP","232573","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Duarte, AP","11183","1968","11","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"SP017185","SP017185","1984",NA,NA,"12","03",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:08:39-03","IBt","SP","361229","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Aparecida da Silva, M; Fonseca, ML; Oliveira, FCA; Cardoso, E","5101","2002","03","22",NA,"Brasil","Goiás","Cocalzinho de Goiás","5 km após Edilândia, em direção à cidade de Cocalzinho, Fazenda Boa Esperança","-48.589444","-15.751389","1040","1040",NA,NA,"SP017187","SP017187","2003",NA,NA,NA,NA,NA,"-48.589444","-15.751389",NA,NA,NA,NA
"133","2019-11-21 10:08:39-03","IBt","SP","468540","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Araújo, JS; Silva, MAT","s.n.","2011","12","13",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.650833","-20.503333","1345","1345",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,"-43.650833","-20.503333",NA,NA,NA,NA
"134","2019-11-21 10:08:39-03","IBt","SP","470734","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Delfini, C; Souza, JP; Rigon, J","705","2012","10","23",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Estrada para Colinas do Sul (GO-239), 15 km do cruzamento com a GO-118","-47.647778","-14.154167","1201","1201",NA,NA,NA,NA,"2014",NA,NA,"12",NA,NA,"-47.647778","-14.154167",NA,NA,NA,NA
"135","2019-11-21 10:08:39-03","IBt","SP","291073","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Teixeira, WA","s.n.","1994","01","15",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"SP017191",NA,"1995","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:08:39-03","IBt","SP","275659","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Paula, JA; et al.","s.n.","1986","11","29",NA,"Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,"SP017184",NA,"1995","14750","auto","06","20",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:08:39-03","IBt","SP","296667","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Nakajima, JN; Romero, R; Zanini, E; Simão, DG","1512","1995","11","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para Retiro das Pedras","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SP017192",NA,"1996","57119","auto","08","02",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:08:39-03","IBt","SP","286150","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Nakajima, JN; Romero, R","670","1994","12","07",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, 3 km da sede administrativa, Estrada para Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SP017188","SP017188","1995","57119","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:08:39-03","IBt","SP","286133","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Romero, R; Nakajima, JN; Guilherme, FAG","904","1994","04","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, 3 km da sede administrativa, Estrada para Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SP017190",NA,"1995","57119","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:08:39-03","IBt","SP","286495","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Romero, R; Nakajima, JN","1517","1994","12","08",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Após a entrada do Retiro das Pedras, Estrada para Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SP017189",NA,"1995","57119","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:08:39-03","IBt","SP","286473","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Nakajima, JN; Romero, R; Furlan, A; Garcia, FCP","466","1994","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Base do morro próximo à sede administrativa","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SP017186",NA,"1995","57119","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:08:39-03","IBt","SP","334330","S","Plantae",NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.","Mamede, MCH","Simão Bianchini, R; Bianchini, S","1211","1998","01","03",NA,"Brasil","Minas Gerais","São Roque de Minas","São José do Barreiro. Estrada para Babilônia","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SP017193","SP017193","1999","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-04 02:58:24-03","UM","RECOLNAT_UM_MPU","MPU013733","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","hirsuta","Camarea hirsuta","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","goias",NA,"s.l.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu013733' target='other'> <mi>dwc_moreinfo</mi></a>","MPU013733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA
