"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"50","2020-08-04 10:12:00-03","UFRRJ","RBR","18848","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","A. Frazão","s.n.","1924","10","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Deodoro (Cultivado).","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00018848",NA,NA,"A. Frazão",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"51","2021-03-21 19:35:46-03","UFC","EAC","61613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Sobczak, JCMSM","621","2017","05","13","Southern America","Brasil","Ceará","Ocara","Comunidade Lagoa das Melancias.","-38.409694","-4.868694",NA,"Erva, 63 cm, DAS 7,1 mm; folha composta, lisa; cálice verde, corola roxa.; Área de roçado, solo arenoso.","EAC0061613","EAC0061613",NA,"Loiola, M.I.B.","77","77","2018","04","24","-38.409694","-4.868694",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-21 19:35:46-03","UFC","EAC","57611","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Souza, E.B.; Ponte, L.A.F.; Coelho, A.; Nepomuceno, F.A.A.; Santos, F.D.S.","3191","2014","09","12","Southern America","Brasil","Ceará","Viçosa do Ceará","Distrito Jaguaribe, Sítio Laranjeiras.","-41.067222","-3.614444",NA,"Trepadeira volúvel; caules verdes; folhas com folíolos membranáceos; frutos imaturos verde-claros, maduros castanhos; sementes brancas mescladas de tons purpúras.; Floresta estacional.","EAC0057611","EAC0057611",NA,"Souza, E.B.; Santos, F.D.S.","710","710","2014","09",NA,"-41.067222","-3.614444",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-21 19:35:46-03","UFC","EAC","58142","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Silveira, J.M.D.","253","2014","05","26","Southern America","Brasil","Ceará","Farias Brito","congl. 339, sub. 2, árv. 2 RN.&nf;Solo profundo pouco compactado com pedras. Vegetação aberta com agricultura.","-39.600017","-6.839992",NA,"Inventário Florestal Nacional - CE; Liana; cor da flor branca; cor do fruto verde.","EAC0058142","EAC0058142",NA,"Moura, R.",NA,NA,"2015","07","07","-39.600017","-6.839992",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-21 19:35:46-03","UFC","EAC","6643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Fernandes, A.; Matos, F.J.A.","EAC6643","1979","06","30","Southern America","Brasil","Paraíba",NA,"alto da Serra do Teixeira.",NA,NA,NA,"Trepadeira cultivada.","EAC0006643","EAC0006643",NA,"Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-21 19:35:46-03","UFC","EAC","48881","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Castro, A.S.F.","2433","2011","01","23","Southern America","Brasil","Bahia","Una","Zona urbana, terreno baldio","-39.0752983093262","-15.2932996749878",NA,"Trepadeira, flor branca; Mata Atlântica","EAC0048881","EAC0048881",NA,"Castro, A.S.F.",NA,NA,"2011","03","02",NA,NA,"36070","auto",NA,NA,NA,NA,NA
"56","2021-03-21 19:35:46-03","UFC","EAC","34772","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Granjeiro, T.B.; Bezerra, W.M.","s.n.","2004","12","30","Southern America","Brasil","Ceará","Jardim","Novo Horizonte","-39.2980995178223","-7.58249998092651",NA,NA,"EAC0034772","EAC0034772",NA,"Nunes, E.",NA,NA,"2005","01",NA,NA,NA,"26671","auto",NA,NA,NA,NA,NA
"57","2020-12-21 16:27:45-03","MBM","MBM","83058","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Pedersen, T.M.","12857",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM083058","MBM083058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:27:45-03","MBM","MBM","88354","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Cabrera, E.; et al.; et al.","2314",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM088354","MBM088354",NA,"Sousa, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:27:45-03","MBM","MBM","47231","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hatschbach, G.","5895",NA,NA,NA,"Southern America","Brazil","Paraná","Loanda","Porto São José","-53.1371994018555","-22.9230995178223",NA,"Flor amarela, volúvel, em terrenos de cultivo, abandonados","MBM047231","MBM047231",NA,"Cowan, R.S.","246","246","1959",NA,NA,NA,NA,"25556","auto",NA,NA,NA,NA,NA
"60","2020-12-21 16:27:45-03","MBM","MBM","177071","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Téllez, O.; et al.; et al.","5488",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM177071","MBM177071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:27:45-03","MBM","MBM","192462","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Balvanera, P.","334",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM192462","MBM192462",NA,"Balvanera, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:27:45-03","MBM","MBM","200470","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Núñez, J.C.S.","8625",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM200470","MBM200470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:27:45-03","MBM","MBM","247259","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Martínez, E.M.; et al.; et al.","30663",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM247259","MBM247259",NA,"Torres, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:27:45-03","MBM","MBM","302868","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Álvarez, D.; et al.; et al.","7891","2004","01",NA,"Northern America","Mexico",NA,NA,"Campeche",NA,NA,NA,NA,"MBM302868","MBM302868",NA,"Salinas, A.D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:27:45-03","MBM","MBM","332239","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Deslandes, J.","s.n.","1937","10",NA,"Southern America","Brazil","Paraíba","Alagoinhas",NA,NA,NA,NA,"Ex. 1a. Secção Botânica e Agronomia do Instituto Biológico","MBM332239","MBM332239",NA,"Gehrt, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:27:45-03","MBM","MBM","47230","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hatschbach, G.","8104",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Lajeado Grande","-49.261100769043","-24.823600769043",NA,"Lina, flor lilás, em terrenos de cultivo, abandonados","MBM047230","MBM047230",NA,"Cowan, R.S.",NA,NA,"1962",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"67","2020-12-21 16:27:45-03","MBM","MBM","208529","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","Martínez, E.M.; et al.; et al.","26158",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM208529","MBM208529","silvester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:27:45-03","MBM","MBM","208530","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","Martínez, E.M.; et al.; et al.","26057",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM208530","MBM208530","silvester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:27:45-03","MBM","MBM","240439","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","Flores, G.F.; et al.; et al.","379",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM240439","MBM240439","silvester","Delgado, A.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2017-01-31 11:15:59-02","MNHN","RECOLNAT_MNHN_P","P02943284","PreservedSpecimen",NA,NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943284' target='other'> <mi>dwc_moreinfo</mi></a>","P02943284","P02943284_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"893",NA,NA
"71","2015-09-04 02:22:30-03","MNHN","RECOLNAT_MNHN_P","P02943285","PreservedSpecimen",NA,NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Burchell, G.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","Donné par la direction du Jardin Royal de KEW 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943285' target='other'> <mi>dwc_moreinfo</mi></a>","P02943285","P02943285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9594",NA,NA
"72","2017-01-31 11:15:59-02","MNHN","RECOLNAT_MNHN_P","P02943283","PreservedSpecimen",NA,NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Ridley|Lea|Ramage",NA,"1887","1","1",NA,"Brasil","Pernambuco","Fernando de Noronha","Fernando de Noronha","-32.4108009338379","-3.84028005599976","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943283' target='other'> <mi>dwc_moreinfo</mi></a>","P02943283","P02943283_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8269","auto",NA,NA,"34",NA,NA
"73","2017-01-31 11:15:59-02","MNHN","RECOLNAT_MNHN_P","P02943282","PreservedSpecimen",NA,NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Spruce",NA,"1850","7","1",NA,"Brasil","Pará","Santarém","Santarem","-54.7083015441895","-2.44305992126465","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943282' target='other'> <mi>dwc_moreinfo</mi></a>","P02943282","P02943282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,"970",NA,NA
"74","2015-10-14 21:08:26-03","MNHN","RECOLNAT_MNHN_P","P00660141","PreservedSpecimen",NA,NA,NA,"Fabaceae","Phaseolus","puberulus","Phaseolus puberulus","Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[venezuela]",NA,NA,"Caracas, Rio Guayre [Nov. gen. sp. : Crescit in humidis Rio Guayre, prope Caracas]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00660141' target='other'> <mi>dwc_moreinfo</mi></a>","P00660141","P00660141_01",NA,NA,"460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"695","holotype",NA
"75","2020-12-11 11:36:20-03","UFMG","BHCB","66201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Barreto, HLM","8634",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"76","2021-02-11 17:19:04-03","UFPR","UPCB","4208","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hatschbach, G.","8104","1961","09","26",NA,"Brasil","Paraná","Cerro Azul","Lageado Grande","-49.261100769043","-24.823600769043",NA,"Liana, flor lilás. Terrenos de cultivo abandonados..",NA,NA,NA,"Cowan, R.S.",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"77","2013-08-05 14:43:00-03","MO","MOBOT","100354665","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","W.A. Córdoba","Cordoba 458","1984","10","25","South America","Colombia","Chocó","Quibdo","Barrio El Silencio.",NA,NA,NA,NA,NA,NA,NA,"D. G. Debouck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"78","2011-06-08 17:17:00-03","MO","MOBOT","102206","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2161","1973","3","19","South America","Ecuador","Guayas",NA,"Low mountain NE of Chanduy. Rocky and sandy area with ravines.","-80.5","-2.35",NA,NA,NA,NA,NA,"R. Barneby","70.00000000","205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","102214","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 3175","1973","4","7","South America","Ecuador","Cotopaxi",NA,"Quevedo-Latacunga road. Steep rocky slopes along Río Pilaló, with scattered trees.","-79.15","-0.86666",NA,NA,NA,NA,NA,"R. Barneby","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2013-06-24 10:55:00-03","MO","MOBOT","1085042","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Jens E. Madsen","Madsen 36854","1981","12","1","South America","Ecuador","Chimborazo",NA,"Huigra, about 1 km N of the town, by the river. Dry vegetation varying with fertile area owing to springs. Shrub with single trees and Armatocereus. Lots of epiphytes.","-78.9666667","-2.2",NA,NA,NA,NA,NA,"D. G. Debouck","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"81","2008-05-27 22:02:00-03","MO","MOBOT","1085352","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","B.B. Larsen|Bente Eriksen","Larsen 45163","1983","9","17","South America","Ecuador","Azuay",NA,"Baños: Field crops, ornamentals and weeds from a small farm on the northern hillside of Baños. ","-79.08333","-2.9",NA,NA,NA,NA,NA,"D.G. Debouck","2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-11-12 12:51:00-02","MO","MOBOT","1156300","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. Richard Abbott","Abbott 16933","1995","6","12","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Pascana Ministro; 70 road km E of Cuatro Cañadas, then 30 km SE of San Miguelito.","-61.7833333","-17.75",NA,NA,NA,NA,NA,"Alfonso Delgado Salinas (MEXU)","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"83","2008-05-27 22:02:00-03","MO","MOBOT","1969297","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","* CAMPUZANO","CAMPUZANO 10","1990","4","15","South America","Colombia","Antioquia","Andes",NA,NA,NA,NA,NA,NA,NA,NA,"C. Barbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","2193167","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Pérez","Perez 1313",NA,NA,NA,"South America","Argentina","Salta","Orán","Margen izquierda de río Pescado, 18 km de Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2018-05-17 05:28:00-03","MO","MOBOT","2198821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 1929","1997","4","20","South America","Argentina","Misiones","Candelaria","Sierras de Santa Ana, zona de la antena de CTI","-55.51666","-27.35",NA,NA,NA,NA,NA,"Ulibarri, E. A., /07/","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","2198857","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","BIANCHI","BIANCHI 1314","1999","7","7","South America","Argentina","Salta","Orán","Ruta de Orán a Santa María, 8 km al sur de Orán. Ingresando 700 mts. en picada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2011-04-19 06:20:00-03","MO","MOBOT","2294645","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Renée H. Fortunato|Roberto Gómez Cadret|Robert Neumann","Fortunato 3611","1992","5","1","South America","Argentina","Jujuy","Dr. Manuel Belgrano","2 km al S del Ayo. Yutumayo, cerca de Lozano, por ruta 9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2011-04-19 06:12:00-03","MO","MOBOT","2294674","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Renée H. Fortunato|Roberto Gómez Cadret","Fortunato 3565","1992","4","29","South America","Argentina","Tucumán","Trancas","Alrededores del río Gonzalo, cerca del pueblo.",NA,NA,NA,NA,NA,NA,NA,"Fortunato, R. H.","1370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-02-12 22:31:00-02","MO","MOBOT","2442164","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Ramón A. Palacios","Palacios 866","1980","3","27","South America","Argentina","Misiones","San Ignacio","San Ignacio, camino al puerto viejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2010-02-09 21:42:00-02","MO","MOBOT","3210368","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Luis E. Forero|Henry León","Forero Pinto 105","1976","3","5","South America","Colombia","Chocó",NA,"Parque Nacional de Los Katios; al sur de Tilupo.","-77.143102","7.881692",NA,NA,NA,NA,NA,"Alfonso Delgado S.","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2012-01-18 05:06:00-02","MO","MOBOT","3210649","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Stanford Zent","Zent 0186-21","1986","1","8","South America","Venezuela",NA,NA,"Sanaya/ aka. Headwater of Cano Kanaruto, right bank tributary of upper Cuao river.",NA,NA,NA,NA,NA,NA,NA,NA,"750.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2011-04-04 10:47:00-03","MO","MOBOT","3211462","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Abundio Sagástegui A.","Sagástegui Alva 16062","1997","4","18","South America","Peru","Cajamarca","Contumazá","Caida de agua (abajo de Yeton). Hondonada boscosa.",NA,NA,NA,NA,NA,NA,NA,"N. Hensold","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","3211513","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J.S. de la Cruz","de la Cruz 3886","1923","5","10","South America","Guyana",NA,NA,"Wanama river, northwest district.","-60.25","7.75",NA,NA,NA,NA,NA,"Alfonso Delgado S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","3212039","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","O.O. Miller","Miller 57","1901","7","26","South America","Venezuela",NA,NA,"EL Valle.",NA,NA,NA,NA,NA,NA,NA,"Alfonso Delgado S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","3212592","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Daniel G. Debouck","Debouck 1944","1986","9","13","South America","Peru","Cajamarca","Santa Cruz","Succhubama, Chupanyo, 2.0 km S de Tayapampa.","-78.86666","-6.61666",NA,NA,NA,NA,NA,"George F. Freytag, Dec.","1810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-09-04 04:40:00-03","MO","MOBOT","3212642","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Herbert H. Smith","Smith 692","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alfonso Delgado S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","3212899","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Augustus Fendler","Fendler 21732",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alfonso Delgado S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-02-02 22:08:00-02","MO","MOBOT","3213288","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Alicia A. de Delgado","Delgado 112","1964","11","25","South America","Ecuador","Guayas",NA,"Guayaquil km 50 desuio a bajada charraling.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2010-03-25 08:39:00-03","MO","MOBOT","3213724","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Baltasar Trujillo","Trujillo 3261","1957","3","21","South America","Venezuela","Aragua",NA,"Pozo del Diablo, Maracay.",NA,NA,NA,NA,NA,NA,NA,"D.G.Debeuck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2008-05-27 22:02:00-03","MO","MOBOT","3214592","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Daniel G. Debouck","Debouck 1945","1986","8","10","South America","Peru","Cajamarca",NA,"Santa Cruz de Succhubamba, Chancay, 5.0 Km E de Chancay Baños. Misión colaborativa entre el Centro Internacional de Agricultura Tropical (Cali, Colombia) y el Instituto Nacional de Investigacion y Promocion Agropecuaria (INIPA) del Peru.","-78.88333","-6.61666",NA,NA,NA,NA,NA,"George F. Freytag","1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2010-03-25 08:41:00-03","MO","MOBOT","3214836","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Gerardo Aymard|Santiago Fariñas","Aymard C. 7084","1988","9","6","South America","Venezuela","Portuguesa",NA,"Dtto. Araure. Las Majauas.",NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2008-05-27 22:02:00-03","MO","MOBOT","3215119","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","O.O. Miller","Miller 57","1901","7","26","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alfonso Delgado S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-02-02 22:08:00-02","MO","MOBOT","3215609","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Alicia A. de Delgado","Delgado 50","1964","7",NA,"South America","Ecuador","Guayas",NA,"Guayaquil. Rio Guayas Drenaje.",NA,NA,NA,NA,NA,NA,NA,"Alfonso Delgado S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2010-04-02 20:17:00-03","MO","MOBOT","3216050","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 24516","1985","6","2","South America","Paraguay","Central",NA,"San Lorenzo.",NA,NA,NA,NA,NA,NA,NA,"R. Vanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
