"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","previousCatalogNumber"
"99","2020-11-19 10:23:03-03","CPAP","CPAP","16987","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","3354","1998","04","11",NA,"Brasil","MS","Aquidauana","Estância Caiman; Sub-região de Miranda; Pantanal - aterro indo para o Porto São Domingo, próximo 7km","-56.344167","-19.801667",NA,"Erva aquática submersa. FLOR: rosa forte. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Caixa de empréstimo de aterro. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,NA,"95","95",NA,NA,NA,"1998","04","56°20'39'' W","19°48'06'' S",NA,NA,NA,NA,NA,NA,NA
"100","2020-11-19 10:23:03-03","CPAP","CPAP","17041","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","A. Pott","Pott, V. J.","3408","1998","04","20",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - baía 10 (lagoa), invernada 3","-56.65","-18.983333",NA,"Erva aquática submersa fixa. FLOR: rosa forte. FRUTO: . INTERESSE: Ornamental de aquário. FREQUÊNCIA: Muito frequente. AMBIENTE: Lagoa, 1,10m de profundidade. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1998","04","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"101","2020-11-19 10:23:03-03","CPAP","CPAP","17070","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","3437","1998","05","25",NA,"Brasil","MS","Corumbá","Porto Brete, fazenda Providência; Sub-região de Paiaguás; Pantanal","-56.896944","-18.678611",NA,"Erva aquática submersa fixa. FLOR: lilás. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Brejo permanente em campo inundado. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1998","05","56°53'49'' W","18°40'43'' S",NA,NA,NA,NA,NA,NA,NA
"102","2020-11-19 10:23:03-03","CPAP","CPAP","17718","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.",NA,"Salis, S. M.","1049","1998","06","17",NA,"Brasil","MS","Corumbá","Corixo do Sr. Sebastião; Baía do Castelo; Pantanal do rio Paraguai","-57.566667","-18.566667",NA,"Erva aquática submersa fixa. FLOR: rósea. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Margem de lagoa. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Lodo",NA,NA,"90","90",NA,NA,NA,NA,NA,"57°34' W","18°34' S",NA,NA,NA,NA,NA,NA,NA
"103","2020-11-19 10:23:03-03","CPAP","CPAP","17991","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","3628","1998","08","28",NA,"Brasil","MS","Rio Verde de Mato Grosso","Corixão, próximo a ponte; Sub-região de Aquidauna; Pantanal","-55.343056","-19.128333",NA,"Erva aquática submersa fixa. FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Corixo, água corrente. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,"1998","08","55°20'35'' W","19°07'42'' S",NA,NA,NA,NA,NA,NA,NA
"104","2020-11-19 10:23:03-03","CPAP","CPAP","18255","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","3892","1999","02","24",NA,"Brasil","MS","Corumbá","Fazenda Campo Dora; Sub-região da Nhecolândia; Pantanal - Riozinho, próximo ao capão do Mamão","-56.680833","-18.951944",NA,"Erva aquática submersa. FLOR: roxa. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Dominante. AMBIENTE: Vazante após enchente de chuva, 30-60cm profundidade, água corrente. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1999","02","56°40'51'' W","18°57'07'' S",NA,NA,NA,NA,NA,NA,NA
"105","2020-11-19 10:23:03-03","CPAP","CPAP","18360","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","3979","1999","09","01",NA,"Brasil","MS","Corumbá","Campo Dora (Baía do Portão, ponto 1, próximo a estrada do Batatais); Sub-região da Nhecolândia; Pantanal","-56.666667","-18.996944",NA,"Erva aquática submersa fixa com flores emergentes. FLOR: rosa forte. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Lagoa de vazante na época seca. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Lodo",NA,NA,NA,NA,NA,NA,NA,"1999","09","56°40' W","18°59'49'' S",NA,NA,NA,NA,NA,NA,NA
"106","2020-11-19 10:23:03-03","CPAP","CPAP","19426","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V.J.Pott","Pott, V.J.","6407","2003","06","27",NA,"Brasil","MS","Corumbá","Fazenda São João, vazante próximo a entrada da sede, Sub-região do Abobral, Pantanal.","-57.040556","-19.399722",NA,"Erva. FLOR: arroxeada. FRUTO: . INTERESSE: Frequente.. FREQUÊNCIA: Muito frequente.. AMBIENTE: Lagoa de vazante, até 90cm de profundidade, junto com Nymphaea.. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,"2003","06","57°02'26W","19°23'59S",NA,NA,NA,NA,NA,NA,NA
"107","2020-11-19 10:23:03-03","CPAP","CPAP","2132","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, A.","2213","1986","05","22",NA,"Brasil","MS","Coxim","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal - vazante do Formoso - próximo ao ponto nº 8 de coleta de forrageiras para o projeto minerais","-55.175","-17.909167",NA,"Erva submersa livre. FLOR: roxa. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Agua.. SUBSTRATO: solo areno-limoso escuro. RELEVO: plano.",NA,NA,"167","167",NA,NA,NA,"1998",NA,"55°10'30'' W","17°54'33'' S",NA,NA,NA,NA,NA,NA,NA
"108","2020-11-19 10:23:03-03","CPAP","CPAP","2170","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.",NA,"Pott, A.","2249","1986","06","11",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"Erva aquática submersa. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Lagoa, Parte Mais Profunda (2 A 2,5M).. SUBSTRATO: . RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"109","2020-11-19 10:23:03-03","CPAP","CPAP","2222","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","261","1986","06","15",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"Erva aquática submersa fixa. FLOR: roxa. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Lagoa. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1998",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"110","2020-11-19 10:23:03-03","CPAP","CPAP","2445","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Rego, S. C. A.","762","1986","08","08",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"Erva aquática submersa fixa. Folhas flutuantes sagitadas e flores grandes. FLOR: roxa. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1998",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"111","2020-11-19 10:23:03-03","CPAP","CPAP","2462","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Rego, S. C. A.","790","1986","08","10",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - salina do oito","-56.65","-18.983333",NA,"Erva aquática submersa fixa. Folhas sagitadas. FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1998",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"112","2020-11-19 10:23:03-03","CPAP","CPAP","5312","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","590","1988","09","10",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - baía do Jacaré.","-56.65","-18.983333",NA,"Erva aquática submersa fixa. FLOR: roxa. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Baía 1,70m profundidade - muita matéria orgânica. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1998",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"113","2020-11-19 10:23:03-03","CPAP","CPAP","5563","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Ferreira, C. J. A.","19","1989","03","29",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"Erva aquática submersa fixa. FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Baía permanente. Encontrada em profundidade mior 1,0m, junto com 2 espécies de Utricularia de mesmo hábito de crescimento. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1998",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"114","2020-11-19 10:23:03-03","CPAP","CPAP","5730","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","717","1988","10","21",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - baía da Sanguessuga","-56.65","-18.983333",NA,"Erva aquática submersa fixa. FLOR: roxa. Flores emergentes. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Lagoa de água doce. SUBSTRATO: solo arenoso com muita matéria orgânica. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,"1998",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"115","2020-11-19 10:23:03-03","CPAP","CPAP","6659","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","1037","1989","10","03",NA,"Brasil","MS","Corumbá","Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - brejo de Ipomoea carnea e espinheiro - área de búfalo","-57.05","-19.233333",NA,"Erva aquática submersa fixa. FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Brejo de espinheiral. SUBSTRATO: solo arenoso - planossolo. RELEVO: plano.",NA,NA,"95","95",NA,NA,NA,"1998",NA,"57°03' W","19°14' S",NA,NA,NA,NA,NA,NA,NA
"116","2020-11-19 10:23:03-03","CPAP","CPAP","8598","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.",NA,"Salis, S. M.","391","1991","05","17",NA,"Brasil","MS","Aquidauana","Fazenda Fazendinha, Pantanal - invernada Mangabal","-56.383333","-19.483333",NA,". FLOR: rosa. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Baía. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,NA,NA,"56°23' W","19°29' S",NA,NA,NA,NA,NA,NA,NA
"117","2020-11-19 10:23:03-03","CPAP","CPAP","8662","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, A.","5857","1991","02","06",NA,"Brasil","MS","Aquidauana","Fazenda Fazendinha (área de cerradão), área rio Negro, Pantanal","-56.383333","-19.483333",NA,"Erva submersa. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Lagoa (baía). SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano deprimido.",NA,NA,"90","90",NA,NA,NA,"1998",NA,"56°23' W","19°29' S",NA,NA,NA,NA,NA,NA,NA
"118","2020-11-19 10:23:03-03","CPAP","CPAP","9312","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Bueno, N. C.","351","1992","06","11",NA,"Brasil","MS","Corumbá","15km Porto da Manga lado de Corumbá, próximo a estrada MT-228, Pantanal do rio Paraguai","-57.233333","-19.2",NA,"Erva aquática submersa. FLOR: rosa. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Aquático. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"89","89",NA,NA,NA,"1998",NA,"57°14' W","19°12' S",NA,NA,NA,NA,NA,NA,NA
"119","2020-11-19 10:23:03-03","CPAP","CPAP","9648","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, A.","6188","1992","06","28",NA,"Brasil","MS","Coxim","Junto a sede da fazenda Santa Rosa, Sub-região do Paiaguás, Pantanal","-55.166667","-17.9",NA,"Erva submersa. FLOR: roxa. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Abundante. AMBIENTE: Lagoa rasa (10-50cm) com Aeschynomene fluminensis. SUBSTRATO: solo arenoso com superfície escura. RELEVO: plano deprimido.",NA,NA,"170","170",NA,NA,NA,"1998",NA,"55°10' W","17°54' S",NA,NA,NA,NA,NA,NA,NA
"120","2020-11-19 10:23:03-03","CPAP","CPAP","9831","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.",NA,"Pott, V. J.","1706","1992","08","01",NA,"Brasil","MT","Itiquira","Brejo, do rio Correntes, próximo a ponte na BR-163","-54.7","-17.5",NA,"Erva aquática submersa fixa. FLOR: roxa. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Brejo. SUBSTRATO: solo argiloso hidromórfico. RELEVO: plano.",NA,NA,"460","460",NA,NA,NA,NA,NA,"54°42' W","17°30' S",NA,NA,NA,NA,NA,NA,NA
"121","2020-11-19 10:23:03-03","CPAP","CPAP","2351","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Rego, S. C. A.","558","1986","07","23",NA,"Brasil","MS","Corumbá","Baía do Tuiuiú, rio Paraguai, 15km da didade de Corumbá","-57.6533012390137","-19.0091991424561",NA,"Erva aquática submersa fixa. FLOR: lilás; pequenas. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Aquático. SUBSTRATO: . RELEVO: plano.",NA,NA,"90","90",NA,"295160","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-19 10:23:03-03","CPAP","CPAP","14226","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Amaral, M. E. C.","s/n","1995","03","26",NA,"Brasil","MS","Corumbá","Baía, fazenda Boa Sorte III","-57.6533012390137","-19.0091991424561",NA,"Erva aquática submersa fixa. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,"90","90",NA,"295160","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-19 10:23:03-03","CPAP","CPAP","10012","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","A. Pott; V. J. Pott","Cervi, A. C.","3275","1991","08","21",NA,"Brasil","MS","Corumbá","Caixa de empréstimo na estrada do carandazal próximo km 14 da BR-262, área com influência chaquenha","-57.6533012390137","-19.0091991424561",NA,"Planta aquática submersa fixa. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-19 10:23:03-03","CPAP","CPAP","6254","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Pott, V. J.","844","1989","06","06",NA,"Brasil","MS","Corumbá","Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal","-57.6533012390137","-19.0091991424561",NA,"Erva aquática submersa fixa. FLOR: roxa. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Beira de baía (lagoa). SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"90","90",NA,"295160","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-19 10:23:03-03","CPAP","CPAP","10084","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","A. Pott; V. J. Pott","Cervi, A. C.","3352","1991","08","19",NA,"Brasil","MS","Corumbá","Fazenda Leque; Sub-região do Abobral; Pantanal","-57.6533012390137","-19.0091991424561",NA,"Erva aquática submersa fixa. FLOR: roxa. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Cabomba",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-19 10:23:03-03","CPAP","CPAP","2443","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Rego, S. C. A.","754","1986","08","07",NA,"Brasil","MS","Corumbá","Porto da Manga","-57.6533012390137","-19.0091991424561",NA,"Erva aquática submersa fixa. FLOR: rosa (pequena). FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: plano.",NA,NA,"90","90",NA,"295160","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-19 10:23:03-03","CPAP","CPAP","13883","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","V. J. Pott","Sanches, A. de L.","53","1994","09","29",NA,"Brasil","MS","Ladário","Próximo ao Porto Vitoria-Régia","-57.6016998291016","-19.0046997070312",NA,"Submersa fixa. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Área sujeita a inundação. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,NA,NA,"23141","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-19 10:23:03-03","CPAP","CPAP","15693","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","piauhiensis","Cabomba piauhiensis","Gardn.","V. J. Pott","Pott, V. J.","3177","1996","04","30",NA,"Brasil","MS","Corumbá","Fazenda Porto Alegre; Sub-região da Nhecolândia; Pantanal","-56.588333","-18.960278",NA,"Erva aquática submersa fixa. FLOR: rosa. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Lagoa permanente, profundidade 1m no local da coleta. SUBSTRATO: solo arenoso. RELEVO: plano convexo.",NA,NA,"90","90",NA,NA,NA,"1996","04","56°35'18'' W","18°57'37'' S","30",NA,NA,NA,NA,NA,NA
"129","2020-11-19 10:23:03-03","CPAP","CPAP","14032","PreserverdSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","piauhyensis","Cabomba piauhyensis","Gardner","V. J. Pott","Pott, V. J.","2738","1995","06","13",NA,"Brasil","MS","Corumbá","Fazenda Pouso Alto; Sub-região da Nhecolândia; Pantanal - sede","-55.810833","-19.027222",NA,"Erva aquática submersa fixa. FLOR: lilás. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Raro. AMBIENTE: Vazante com 50-60 cm profundidade (em época de água baixa). SUBSTRATO: solo arenoso. RELEVO: plano deprimido.",NA,NA,"140","140",NA,NA,NA,"1995","06","55°48'39'' W","19°01'38'' S",NA,NA,NA,NA,NA,NA,NA
"130","2016-02-02 14:38:41-02","BGBM","B","B 10 0248345","S","Plantae",NA,NA,"Nymphaeaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f. in Roem. & Schult.",NA,"E. H. G. Ule","8121","1909","10",NA,"Middle and South America","Brazil",NA,NA,"in einem Bache zwischen Serra do Mel und Serra do Banco; Rio Branco, Surumu.",NA,NA,NA,"E. Ule, Herbarium Brasiliense, Amazonas Expedition; collection of Ule no. 7633 is cited: Cabomba aquatica Aubl. <a href=http://herbarium.bgbm.org/object/B100248345 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248345","B100248345",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2016-02-02 14:38:41-02","BGBM","B","B 10 0248346","S","Plantae",NA,NA,"Nymphaeaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f. in Roem. & Schult.",NA,"Gardner","2478",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Piauhy.",NA,NA,NA,"Cabomba piauhyensis Gardner <a href=http://herbarium.bgbm.org/object/B100248346 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248346","B100248346",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2014-09-25 12:31:02-03","FEMACT","MIRR","3233","S","Plantae",NA,NA,"Cabombaceae","Cabomba","piauhiensis","Cabomba piauhiensis","Gardner",NA,"Edwards, P.J.","2475",NA,NA,NA,NA,"Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação.","-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA
"133","2019-02-15 11:35:46-02","IPA","IPA","11768","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult. f.","Lima, C.T.","Andrade-Lima","58-3186","1958","05","20","Southern America","Brasil","Mato Grosso",NA,"Rio Tuatuari, próximo Posto Indígena Capitão Vasconcelos; trechos rasos (mais ou menos 1m) sem correnteza.",NA,NA,NA,"Folhas submersas, formando fascículos sub-esféricos e áreas delgadas, inconspícuas. Flores róseas com base amarela.","IPA0011768",NA,NA,NA,NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-02-15 11:35:46-02","IPA","IPA","28225","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult. f.","Lima, C.T.","Wiersema, J.H.; Horn, C.N.; Ataíde, M.; Horn, C.N.; Ataíde, M.","2305","1982","06","28","Southern America","Brasil","Maranhão",NA,"pond along BR-316 at km 613 between Teresina and caxias, ca. 8km W of the Rio Parnaiba.",NA,NA,NA,"abundant, flowers pinkish, closed at 9:oo A.M. Leaves 2-4 per node.","IPA0028225",NA,NA,NA,NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-20 14:17:09-03","UFOPA","HSTM","5587","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.",NA,"Maielo, L.; s.c.",NA,"2015","12","07",NA,"Brasil","Pará","Canaã dos Carajás","Lagoa do Jacaré.","-50.3725","-6.396944",NA,NA,"HSTM005587",NA,"704","704",NA,NA,NA,NA,NA,"50º22'21''W","6º23'49''S",NA,NA,NA,NA,NA,NA,NA
"136","2020-10-20 14:17:09-03","UFOPA","HSTM","2489","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","Suemitsu, C.","Suemitsu, C.","1057","2011","04","05",NA,"Brasil","Pará","Santarém","Lago Grande do Curuai.","-55.475833","-2.271944",NA,NA,"HSTM002489","HSTM002489","18","18",NA,NA,NA,NA,NA,"55º28'33''W","2º16'19''S",NA,NA,NA,NA,NA,NA,NA
"137","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0064225","PreservedSpecimen","Plantae","Magnoliophyta","Nymphaeales","Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult. f.","Wiesema","G. Hatschbach; V. Pott, J. M. Silva","60902","1994","6","10",NA,"Brazil","Mato Grosso do Sul",NA,"Fazenda Campo Dora, Vazente (Mun. Corumbá).","-57.654745","-19.009823",NA,"Aquática, flor rosada com base creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 14:33:02-03","UFJF","CESJ","44705","PreservedSpecimen","Plantae","Angiosperma",NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult.f.","J.A. Lombardi","E. Tameirão-Neto","3544","2002","10","08","América do Sul","Brasil","Goiás","Formosa","Área de influência da UHE Queimado, lagoa do Perta Pé.","-47.334400177002","-15.5371999740601",NA,"Herbáceo, submersa fixa - macrófita aquática.","CESJ044705",NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
