"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber"
"52","2019-08-20 10:23:03-03","UNICAMP","UEC","121151","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Meireles, LD","2003","01",NA,"Meireles, LD; Pereira, MFPA","645","2001","10","16","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"Erva no chão da mata","UEC087174","UEC087174","Magnoliopsida",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"53","2021-03-01 16:38:03-03","UNICAMP","UEC","165578","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Meireles, LD","2009",NA,NA,"Meireles, LD; Nunes, JA","2664","2006","11","23","Brazil","Minas Gerais","Passa Quatro","Serra Fina, Campo do Muro.","-44.9667015075684","-22.3903007507324",NA,NA,"Ervas com flores creme; Campo de altitude","UEC068633","UEC068633","Magnoliopsida",NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA
"54","2019-08-20 10:23:03-03","UNICAMP","UEC","159369","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Longhi-Wagner, HM; Canto-Dorow, T","3163","1996","01","25","Brazil","São Paulo","Itararé","Fazenda Santa Maria do Espinho, Fazenda Santa Maria do Espinho e Saco Grande","-49.3400001525879","-24.1100006103516",NA,NA,NA,"UEC032472","UEC032472","Magnoliopsida",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"55","2019-08-20 10:23:03-03","UNICAMP","UEC","99776","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Longhi-Wagner, HM; Canto-Dorow, T","3163","1996","01","25","Brazil","São Paulo","Itararé","Fazenda Santa Maria do Espinho, Fazenda Santa Maria do Espinho e Saco Grande","-49.3400001525879","-24.1100006103516",NA,NA,NA,"UEC151458","UEC151458","Magnoliopsida",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"56","2019-11-06 09:57:02-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Badini, J.","1976","06","05","Badini, J.","s.n.","1973","11","16","Brasil","Minas Gerais","Mariana","Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,"Erva. Campo",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"57","2019-11-06 09:57:02-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Badini, J.","1976","09","30","Badini, J.","s.n.","1976","09","30","Brasil","Minas Gerais","Ouro Preto","Calçada de rua","-43.5080986022949","-20.2875003814697",NA,NA,"Erva, flores pálidas",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"58","2019-11-06 09:57:02-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Lisboa, M.A.","1974","10","19","Badini, J.","s.n.","1973","11","10","Brasil","Minas Gerais","Ouro Preto","Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,NA,"Ex Herb. Escola de Minas n. 4177",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"59","2019-11-06 09:57:02-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Badini, J.","1976","10","20","Badini, J.; Silva, J.L.","s.n.","1976","10","20","Brasil","Minas Gerais","Ouro Preto","Morro de São João","-43.5080986022949","-20.2875003814697",NA,NA,"Erva, flores pálidas. Campo",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"60","2019-11-06 09:57:02-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Lisboa, M.A.","1976","09","28","Lisboa, C.E.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Zona urbana","-43.5080986022949","-20.2875003814697",NA,NA,"Ex Herb. Escola de Minas n. 4899",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"61","2019-01-17 11:25:59-02","PUCRS","MPUC","16402","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","C.D. Ignácio","1971","01","01",NA,NA,"1971","10","05","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida","1",NA,NA
"62","2019-01-17 11:25:59-02","PUCRS","MPUC","613","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","S.M. Hefler","2001","01","01",NA,NA,"1977","11","29","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida","1",NA,NA
"63","2019-01-17 11:25:59-02","PUCRS","MPUC","10048","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","S.M. Hefler",NA,NA,NA,NA,NA,"2001","10","31","Brasil","RS","Porto Alegre","Bairro Ponta Grossa","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida","1",NA,NA
"64","2019-01-17 11:25:59-02","PUCRS","MPUC","16403","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","V.A. Rodrigues","1992","01","01",NA,NA,"1992","12","05","Brasil","RS","Guaíba","BR 116 km 307, Fazenda São Maximiano","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida","1",NA,NA
"65","2020-10-14 10:04:50-03","FURB","FURB","13326","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2015","02","13","Gasper, A.L. de; Verdi, M.","2078","2009","05","07","Brasil","Santa Catarina","Rio Rufino","Morro das Torres.","-49.86","-27.9","-49.8600000","-27.9000000","Florística IFFSC 214(Erva Terrícola) Habitat: Campos naturais; Habito: herbácea;","FURB38720","FURB38720",NA,NA,NA,"1432","1432",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-08 08:54:58-03","FURB","FURB","58947","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2016",NA,NA,"Hassemer, G.; Funez, L.A.","884","2016","02","12","Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5155556","-28.0763889","-49.5155556","-28.0763889",NA,"FURB58947","FURB58947",NA,NA,NA,"1426","1426",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:04:50-03","FURB","FURB","58950","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2015",NA,NA,"Hassemer, G.; Garbin, M.L.","820","2015","11","02","Brasil","Espírito Santo","Ibatiba","na beira da estrada, no começo da subida pro acesso à tronqueira.","-41.5094444","-20.2522222","-41.5094444","-20.2522222",NA,"FURB58950","FURB58950",NA,NA,NA,"1187","1187",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:04:50-03","FURB","FURB","58955","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2015",NA,NA,"Hassemer, G.; Garbin, M.L.; Carrijo, T.","827","2015","11","02","Brasil","Espírito Santo","Ibatiba","área de acampamento do Terreirão, perto das casas de madeira.","-41.4863889","-20.2525","-41.4863889","-20.2525000",NA,"FURB58955","FURB58955",NA,NA,NA,"2369","2369",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:04:50-03","FURB","FURB","58249","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Funez, L.A.","2018","03","16","Funez, L.A.; Zermiani, A.E.","7399","2018","03","16","Brasil","Santa Catarina","Bom Jardim da Serra","Campo eólico.","-49.624698638916","-28.3369007110596",NA,NA,NA,"FURB58249","FURB58249",NA,NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA
"70","2019-11-08 08:54:58-03","FURB","FURB","58259","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Funez, L.A.","2018","03","16","Funez, L.A.; Zermiani, A.E.","7440","2018","03","16","Brasil","Santa Catarina","Bom Jardim da Serra","Canion do Funil.","-49.624698638916","-28.3369007110596",NA,NA,NA,"FURB58259","FURB58259",NA,NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA
"71","2021-03-16 17:52:56-03","UCS","HUCS","43756","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","David, F.","2014","11","28","Cordeiro, J.","5308","2014","09","29","Brasil","Santa Catarina","Timbe do Sul","Serra da Rocinha.","-49.948333","-28.695833","-49.948333","-28.695833","Herbácea, inflorescência creme.; Campo de altitude",NA,NA,"Angiospermae","Lamiales",NA,"720","720",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-16 17:52:56-03","UCS","HUCS","43829","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Cordeiro, J.","2014","11","26","Cordeiro, J.","5267","2014","09","19","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Santo Inácio","-50.0975","-28.485833","-50.0975","-28.485833","Compo limpo seco.",NA,NA,"Angiospermae","Lamiales",NA,"945","945",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-16 17:52:56-03","UCS","HUCS","24632","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Smith, S.F.","2005","03",NA,"Barreto, W.","44","2004","10","26","Brasil","Rio Grande do Sul","Barros Cassal",NA,"-52.5828018188477","-29.0932998657227",NA,NA,"campo",NA,NA,"Angiospermae","Lamiales",NA,"718","718",NA,"20054","auto",NA,NA,NA,NA,NA
"74","2021-03-16 17:52:56-03","UCS","HUCS","3224","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","11","04","Bordin, T.","s.n.","1987","09","13","Brasil","Rio Grande do Sul","Esmeralda","Fazenda da Guabiroba","-51.190299987793","-28.0536003112793",NA,NA,"com flores; no campo",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"75","2021-03-16 17:52:56-03","UCS","HUCS","8739","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","11","04","Molon, R.C.","s.n.","1992","10","28","Brasil","São Paulo","Campos do Jordão","Horto Municipal","-45.5900001525879","-22.7299995422363",NA,NA,"beira do caminho - no solo",NA,NA,"Angiospermae","Lamiales",NA,"1650","1650",NA,"21048","auto",NA,NA,NA,NA,NA
"76","2021-03-16 17:52:56-03","UCS","HUCS","34211","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, O.S.","2006",NA,NA,"Silva, J.M.","3484","2001","10","05","Brasil","Paraná","Porto Amazonas","Recanto dos Papagaios-Rod. BR-277","-49.8903007507324","-25.5447006225586",NA,NA,"flor creme; campo limpo seco",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA
"77","2021-03-16 17:52:56-03","UCS","HUCS","12169","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","11","04","Vieira, S.","s.n.","1997","11","22","Brasil","Rio Grande do Sul","São José dos Ausentes","Silveira","-50.0657997131348","-28.7483005523682",NA,NA,"junto ao caminho - solo",NA,NA,"Angiospermae","Lamiales",NA,"1250","1250",NA,"42598","auto",NA,NA,NA,NA,NA
"78","2021-03-16 17:52:56-03","UCS","HUCS","32864","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","29","Hefler, S.M.","12","2000","09","22","Brasil","Paraná","Curitiba","UFPR - Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"Herbário - UPCB - 44742; grama",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"79","2021-03-16 17:52:56-03","UCS","HUCS","14443","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","25","Scur, L.","246","1999","12","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,"campo -beira da estrada",NA,NA,"Angiospermae","Lamiales",NA,"780","780",NA,"49662","auto",NA,NA,NA,NA,NA
"80","2019-12-06 19:30:08-03","UFES","VIES","25021","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","G. Hassemer","2015",NA,NA,"Hassemer, G.; Carrijo, T.T.; Garbin, M.L.","820","2015","11","02","Brasil","Minas Gerais","Alto Caparaó","Na beira da estrada, no começo da subida pro acesso à Tronqueira.","-41.833333","-20.416667","41º50'W","20º25'S",NA,"VIES025021","VIES025021",NA,NA,NA,"1187","1187",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-06 19:30:08-03","UFES","VIES","25022","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","G. Hassemer","2015",NA,NA,"Hassemer, G.; Carrijo, T.T.; Garbin, M.L.","827","2015","11","02","Brasil","Minas Gerais","Alto Caparaó","Área de acampamento do Terreirão, perto das casas de madeira.","-41.8","-20.416667","41º48'W","20º25'S",NA,"VIES025022","VIES025022",NA,NA,NA,"2369","2369",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-16 08:40:33-03","UTFPR","HCF","4651","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","J. Cordeiro & E. Barboza","2007","02",NA,"M.G. Caxambu","1311","2006","11","19","Brasil","PR","Palmeira","Rio dos Papagaios","-49.768333","-25.47","49°46'06 W","25°28'12 S","herbácea, heliófita, pilosa, em área de queimada.",NA,NA,NA,NA,NA,"982","982",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-08-24 16:18:07-03","UFSM","SMDB","8526","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, SM","2001","10","30","Hefler, SM","44","2001","02","06","Brasil","Paraná","Campo Largo","São Luis do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,"Em campo seco e rochoso.","SMDB008526",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"84","2020-08-24 16:18:07-03","UFSM","SMDB","8518","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, SM","2001","10","29","Hefler, SM","12","2000","09","22","Brasil","Paraná","Curitiba","UFPR - Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"Na grama.","SMDB008518",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"85","2020-12-21 16:39:50-03","MBM","MBM","67966","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","42644",NA,NA,NA,"Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"MBM067966","MBM067966",NA,NA,"Southern America",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"86","2020-12-21 16:39:50-03","MBM","MBM","16365","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K.",NA,NA,NA,"Hatschbach, G.","21358",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Serra Santana","-49.6356010437012","-25.5839004516602",NA,NA,NA,"MBM016365","MBM016365",NA,NA,"Southern America",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"87","2020-12-21 16:39:50-03","MBM","MBM","29128","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K.",NA,NA,NA,"Hatschbach, G.","32948",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Sprea","-49.6356010437012","-25.5839004516602",NA,NA,NA,"MBM029128","MBM029128",NA,NA,"Southern America",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"88","2020-12-21 16:39:50-03","MBM","MBM","38674","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, J de P",NA,NA,NA,"Hatschbach, G.","8350",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Florestal","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM038674","MBM038674",NA,NA,"Southern America",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"89","2020-12-21 16:39:50-03","MBM","MBM","38673","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, J de P",NA,NA,NA,"Hatschbach, G.","7164",NA,NA,NA,"Brazil","Paraná","Campo Largo","São Luís","-49.5283012390137","-25.4585990905762",NA,NA,NA,"MBM038673","MBM038673",NA,NA,"Southern America",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"90","2020-12-21 16:39:50-03","MBM","MBM","75221","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, J de P",NA,NA,NA,"Tessmann, G.","562",NA,NA,NA,"Brazil","Paraná","Campo Largo","São Luís do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,NA,"MBM075221","MBM075221",NA,NA,"Southern America",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"91","2020-12-21 16:39:50-03","MBM","MBM","367551","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2014","05","06","Dombrowski, L.T.","3810","1971","09",NA,"Brazil","Paraná","Campo Largo","Viaduto da Santa, Rodovia do Café","-49.5283012390137","-25.4585990905762",NA,NA,"Frequente.; Em campo.","MBM367551","MBM367551",NA,NA,"Southern America",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:39:50-03","MBM","MBM","3764","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Hatschbach, G.","17254",NA,NA,NA,"Brazil","Paraná","Colombo","Rio Canguiri","-49.2242012023926","-25.2917003631592",NA,NA,NA,"MBM003764","MBM003764",NA,NA,"Southern America",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:39:50-03","MBM","MBM","243455","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, O.S.",NA,NA,NA,"Dombrowski, L.T.","4914",NA,NA,NA,"Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM243455","MBM243455",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:39:50-03","MBM","MBM","8775","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Guimarães, O.",NA,NA,NA,"Hatschbach, G.","20512",NA,NA,NA,"Brazil","Paraná","Guarapuava","Rio Campo Real","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM008775","MBM008775",NA,NA,"Southern America",NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:39:50-03","MBM","MBM","79532","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, J de P",NA,NA,NA,"Oliveira, P.I.","606",NA,NA,NA,"Brazil","Paraná","Lapa","Colônia São Sebastião","-49.7158012390137","-25.7696990966797",NA,NA,NA,"MBM079532","MBM079532",NA,NA,"Southern America",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:39:50-03","MBM","MBM","16366","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K.",NA,NA,NA,"Hatschbach, G.; Occhioni, P.; Occhioni, P.","21680",NA,NA,NA,"Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,"MBM016366","MBM016366",NA,NA,"Southern America",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"97","2020-12-21 16:39:50-03","MBM","MBM","389261","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Lozano, E.D.","2012",NA,NA,"Felitto, G.; Lozano, E.D.; Lozano, E.D.","387","2012","10","09","Brazil","Paraná","Ponta Grossa","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545",NA,NA,"Herbácea de 10cm; espigas amarelo-esverdeadas. Unicata.; Campo limpo.","MBM389261","MBM389261",NA,NA,"Southern America",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"98","2020-12-21 16:39:50-03","MBM","MBM","3767","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Hatschbach, G.","17124",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM003767","MBM003767",NA,NA,"Southern America",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"99","2020-12-21 16:39:50-03","MBM","MBM","38705","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, J de P",NA,NA,NA,"Hatschbach, G.","11596",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Rodovia do Café, Itaiacoca, estrada velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM038705","MBM038705",NA,NA,"Southern America",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:39:50-03","MBM","MBM","8777","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K.",NA,NA,NA,"Hatschbach, G.","19885",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,"MBM008777","MBM008777",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:39:50-03","MBM","MBM","29124","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K.",NA,NA,NA,"Hatschbach, G.","27154",NA,NA,NA,"Brazil","Paraná","Sengés","Serra do Mocambo","-49.4636001586914","-24.1128005981445",NA,NA,NA,"MBM029124","MBM029124",NA,NA,"Southern America",NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA
"102","2020-12-21 16:39:50-03","MBM","MBM","118503","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Smith, S.F.",NA,NA,NA,"Bordin, T.; et al.; et al.","3224",NA,NA,NA,"Brazil","Rio Grande do Sul","Esmeralda","Fazenda Guabiroba","-51.190299987793","-28.0536003112793",NA,NA,NA,"MBM118503","MBM118503",NA,NA,"Southern America",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"103","2020-12-21 16:39:50-03","MBM","MBM","143794","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Smith, S.F.",NA,NA,NA,"Wasum, R.","6853",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,"MBM143794","MBM143794",NA,NA,"Southern America",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"104","2020-12-21 16:39:50-03","MBM","MBM","38672","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, J de P",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","3823",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Horto Florestal, I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,"MBM038672","MBM038672",NA,NA,"Southern America",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"105","2020-12-21 16:39:50-03","MBM","MBM","393517","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","David, F.","2014","11","28","Cordeiro, J.; Barboza, E.; Daniel, V.; Ariati, V.; Barboza, E.; Daniel, V.; Ariati, V.","5308","2014","09","29","Brazil","Santa Catarina","Timbé do Sul","Serra da Rocinha","-49.948333","-28.695867","-49.948333","-28.695867","Herbácea, inflorescência creme.; Campo de altitude.","MBM393517","MBM393517",NA,NA,"Southern America","720","720",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:39:50-03","MBM","MBM","393417","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Cordeiro, J.","2014","11","26","Cordeiro, J.; Barboza, E.; Lozano, E.D.; Ariati, V.; Barboza, E.; Lozano, E.D.; Ariati, V.","5267","2014","09","19","Brazil","Rio Grande do Sul","Bom Jesus","Fazenda Santo Inácio","-50.09755","-28.485717","-50.09755","-28.485717","Campo limpo seco.","MBM393417","MBM393417",NA,NA,"Southern America","945","945",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:39:50-03","MBM","MBM","399039","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Brotto, M.L.","2015","07","20","Savarais, M.","400","2010","10","12","Brazil","Rio Grande do Sul","Passo Fundo","Universidade de Passo Fundo","-52.398619","-28.227219","-52.398619","-28.227219",NA,"MBM399039","MBM399039",NA,NA,"Southern America","683","683",NA,NA,NA,NA,NA,NA,NA,NA
