"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","imagecode","decimalLongitude","decimalLatitude","class","order","identifiedBy","county","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"53","2019-05-02 10:52:05-03","IBt","SP-BRYOPHYTA","087393","S","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Mauer, W.","Europe","Austria","Ostalpen",NA,NA,NA,"on boiden","SP061801",NA,"(L.) S.F. Gray","s.n.","1962","05","05",NA,NA,NA,NA,NA,NA,"Tirol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-05-02 10:52:05-03","IBt","SP-BRYOPHYTA","121927","S","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Vital, D.M.","Southern America","BRASIL","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,"Crescendo sobre tronco curvado, na florest secundária e úmida","SP065537",NA,"(L.) S.F. Gray","3056","1974","04","09",NA,"-46.636111","-23.5475",NA,NA,"Vital, D.M.","São Paulo","-46.636111","-23.5475","760","760","1974","04","09",NA,NA,NA,NA,NA
"55","2019-05-02 10:52:05-03","IBt","SP-BRYOPHYTA","121998","S","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Vital, D.M.","Southern America","BRASIL","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,"Growing on a rotten trunk laying on the floor of a humid secondary forest","SP065607",NA,"(L.) S.F. Gray","3122","1974","05","21",NA,"-46.636111","-23.5475",NA,NA,"Vital, D.M.","São Paulo","-46.636111","-23.5475","760","760","1974","06","21",NA,NA,NA,NA,NA
"56","2019-05-02 10:52:05-03","IBt","SP-BRYOPHYTA","122005","S","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Vital, D.M.","Southern America","BRASIL","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,"Growing on a rotten trunk laying on the floor of a humid secondary forest","SP065614",NA,"(L.) S.F. Gray","3129","1974","05","21",NA,"-46.636111","-23.5475",NA,NA,"Vital, D.M.","São Paulo","-46.636111","-23.5475","760","760","1974","06","21",NA,NA,NA,NA,NA
"57","2019-05-02 10:52:05-03","IBt","SP-BRYOPHYTA","122006","S","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Vital, D.M.","Southern America","BRASIL","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,"Growing on a rotten trunk laying on the floor of a humid secondary forest","SP065615",NA,"(L.) S.F. Gray","3130","1974","05","21",NA,"-46.636111","-23.5475",NA,NA,"Vital, D.M.","São Paulo","-46.636111","-23.5475","760","760","1974","06","21",NA,NA,NA,NA,NA
"58","2019-05-02 10:52:05-03","IBt","SP-BRYOPHYTA","123084","S","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Vital, D.M.","Southern America","BRASIL","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,"Growing on a rotten trunk laying on floor of a secondary forest","SP066097",NA,"(L.) S.F. Gray","3213","1974","06","04",NA,"-46.636111","-23.5475",NA,NA,"Vital, D.M.","São Paulo","-46.636111","-23.5475","760","760","1974","06","26",NA,NA,NA,NA,NA
"59","2019-05-02 10:52:05-03","IBt","SP-BRYOPHYTA","132735","S","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Vital, D.M.","Southern America","BRASIL","São Paulo",NA,NA,NA,"on rotten log, in a semi-virgin forest, on the sloping region of Serra da Bocaina","SP069361",NA,"(L.) S.F. Gray","7321","1977","07","21",NA,"-44.852778","-22.664444",NA,NA,"Vital, D.M.","Silveiras","-44.852778","-22.664444","1800","1800",NA,NA,NA,NA,NA,NA,NA,NA
"60","2010-07-26 13:02:00-03","MO","MOBOT","100292623","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Morales, Thalia","South America","Venezuela",NA,"Edo Vargas. Parque Nacional Macarao, Cerro No Leon, ubicado en la cumbre del parque entre los estados Vargas y Miranda, en la carretera Junquito-Colonia Tovar. Bosque Nublado.",NA,NA,NA,NA,NA,"(L.) Dumort.","Morales 1532","2008","8","21",NA,"-67.15","10.4333333",NA,NA,"Thalia Morales",NA,NA,NA,"2109.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"61","2011-09-23 11:34:00-03","MO","MOBOT","100408790","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Y. Inturias|et al.","South America","Bolivia","Santa Cruz","Sauhintal. <431-448 A>",NA,NA,NA,NA,NA,"(L.) Dumort.","Inturias 441A","2011","7","30",NA,"-63.7788889","-18.5583333",NA,NA,"S. Churchill","Vallegrande",NA,NA,"2150.00000000",NA,NA,NA,NA,NA,NA,"1","11-12",NA
"62","2017-04-03 23:20:00-03","MO","MOBOT","100962242","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"S.R. Gradstein|et al.","South America","Ecuador","Napo","Páramo de la Virgen, N del paso de Papallacta, en ladera rocosa NW de la cumbre cerca de la estación de radio.",NA,NA,NA,NA,NA,"(L.) Dumort.","Gradstein 12178","2009","12","7",NA,"-78.1833333","-0.3166667",NA,NA,NA,NA,NA,NA,"4300.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"63","2017-04-06 22:00:00-03","MO","MOBOT","100963912","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Alfons Schäfer-Verwimp|Nebel, Martin","South America","Ecuador","Napo","Estación Biológica Jatunsascha.",NA,NA,NA,NA,NA,"(L.) Dumort.","Schäfer-Verwimp 31722","2011","1","20",NA,"-77.6166667","-1.0833333",NA,NA,"A. Schäfer-Verwimp","Tena",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2017-09-13 23:33:00-03","MO","MOBOT","100996695","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Mario Guariglia|et al.","South America","Venezuela","Amazonas","Alrrededoies de la comunidad de Culebrea, Entre los Cerros Duida y Huachama cari.",NA,NA,NA,NA,NA,"(L.) Dumort.","Guariglia 1445","1982","1",NA,NA,"-65.75","3.6666667",NA,NA,NA,"Atabapo",NA,NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,"1",NA,NA
"65","2018-12-01 16:56:00-02","MO","MOBOT","101084465","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Robert M. King","South America","Colombia","Putumayo","Puerto Asis, 40 km NW de Puerto Asis.",NA,NA,NA,NA,NA,"(L.) Dumort.","King 1049c","1965","7","28",NA,"-76.5","0.5",NA,NA,NA,"Puerto Asis",NA,NA,"305.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"66","2018-12-01 17:00:00-02","MO","MOBOT","101084467","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Jaime Aguirre","South America","Colombia","Tolima","Santa Isabel, Hacienda El Ochoral, Quebrada Las Domas.",NA,NA,NA,NA,NA,"(L.) Dumort.","Aguirre Ceballos 1563","1980","7","28",NA,"-75.0833333","4.7",NA,NA,NA,"Santa Isabel",NA,NA,"2950.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"67","2018-12-01 17:08:00-02","MO","MOBOT","101084471","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"S.R. Gradstein","South America","Colombia","Risaralda","Mistrato - San Antonio de Chami road, just beyond pass. Quebrada of Río Sutú.",NA,NA,NA,NA,NA,"(L.) Dumort.","Gradstein 8674","1992","7","30",NA,"-75.9","5.35",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2018-12-01 17:11:00-02","MO","MOBOT","101084472","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Castillo, J. E.","South America","Colombia","Huila","Macizo colombiano, cuenca del Rio Suaza. PNN Cueva los Guacharos. sitio parte baja de El Pesebre.",NA,NA,NA,NA,NA,"(L.) Dumort.","Castillo 2183c","2001","11","26",NA,"-76.1","1.6",NA,NA,NA,"Acevedo",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","90064197","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bruce Allen","South America","Suriname","Sipaliwini","Tafelberg National Park. Arrowhead Basin, at base of western cliffs. <20797-20840>",NA,NA,NA,NA,NA,"(L.) Dumort.","Allen 20803","1998","7","6",NA,"-56.18888","3.90694",NA,NA,"A.T.Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98-25",NA
"70","2012-04-12 05:10:00-03","MO","MOBOT","90253819","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Alfredo F. Fuentes|Javier Quisbert","South America","Bolivia","La Paz","Parque Nacional Madidi, entre Queara y Mojos, río Chullu. Bosque montano superior pluvial. <12394-12404>",NA,NA,NA,NA,NA,"(L.) Dumort.","Fuentes Claros 12394","2008","3","7",NA,"-69.0511111","-14.6902777",NA,NA,"S. Churchill","Franz Tamayo",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"71","2018-12-01 17:03:00-02","MO","MOBOT","101084468","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Jaime Aguirre|et al.","South America","Colombia","Boyacá","Páramo de Guantiva.",NA,NA,NA,NA,NA,"(L.) Dumort.","Aguirre Ceballos 2842","1982","1","13",NA,"-72.8333333","6.2",NA,NA,NA,"Belen",NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"72","2019-11-24 04:36:00-03","MO","MOBOT","101084470","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Jaime Uribe-M.","South America","Colombia","Quindío","Vereda Río Arriba, finca La Montaña.",NA,NA,NA,NA,NA,"(L.) Dumort.","Uribe-Meléndez 994","1991","11","7",NA,"-75.55","4.4666667",NA,NA,NA,"Salento",NA,NA,"2700.00000000","2890.00000000",NA,NA,NA,NA,NA,"1",NA,NA
"73","2020-08-31 08:49:34-03","INPA","INPA","101288","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Reese, WD","Southern America","Brasil","Rondônia","Rio dos Pacaás Novos., 2-4 km abovethe first rapids on the Rio Pacaás Novos. Mature forest with sandstone and grantic exposures. Ridges of Serra dos Pacaás Novos along the river.",NA,NA,NA,"INPA0101288","Bryophyta","(L.) Dumortier","13477","1978","03","15","INPA0101288_e","-64","-11",NA,"Antoceros","Amélio, LA",NA,"-64","-11","400","400","2019","12","02",NA,NA,NA,NA,NA
"74","2020-08-31 08:49:34-03","INPA","INPA","31623","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Maas, PJM","Southern America","Brasil","Acre","Aldeota, Rio Juruá-Mirim. Forest on terra firme.",NA,NA,NA,"INPA0031623","Bryophyta","(L.) Dumortier","P13259","1971","05","23","INPA0031623_e","-72.6699981689453","-7.63111019134521",NA,"Antoceros",NA,"Cruzeiro do Sul",NA,NA,NA,NA,NA,NA,NA,"123037","auto",NA,NA,NA
"75","2020-08-31 08:49:34-03","INPA","INPA","101290","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Reese, WD","Southern America","Brasil","Rondônia","Rio dos Pacaás Novos., 2-4 km abovethe first rapids on the Rio Pacaás Novos. Mature forest with sandstone and grantic exposures. Ridges of Serra dos Pacaás Novos along the river.",NA,NA,NA,"INPA0101290","Bryophyta","(L.) Dumortier","13482","1978","03","15","INPA0101290_e","-64","-11",NA,"Antoceros","Amélio, LA",NA,"-64","-11","400","400","2019","12","03",NA,NA,NA,NA,NA
"76","2020-08-31 08:49:34-03","INPA","INPA","101322","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Reese, WD","Southern America","Brasil","Rondônia","Rio dos Pacaás Novos., Vinicity of the first rapids on Rio Pacaás Novos. Mature forest with sandtone and granitic exposures. Ridges of Serra dos Pacaás Novos Along the river.",NA,NA,NA,"INPA0101322","Bryophyta","(L.) Dumortier","13635","1978","03","24","INPA0101322_e","-64","-11",NA,"Antoceros","Amélio, LA",NA,"-64","-11","400","400","2019","12","02",NA,NA,NA,NA,NA
"77","2020-08-31 08:49:34-03","INPA","INPA","166455","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Yano, O","Southern America","Brasil","Amazonas","Rio Marié - Morro Ximaio., Rio Marié, Varadouro do Morro Ximaio.",NA,NA,NA,"INPA0166455","Bryophyta","(L.) Dumortier","1790","1979","07","07","INPA0166455_e","-66.916667","-0.763889",NA,"Antoceros","Yano, O","São Gabriel da Cachoeira","-66.916667","-0.763889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-08-31 08:49:34-03","INPA","INPA","166526","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Yano, O","Southern America","Brasil","Amazonas","Serra do Curicuriari, Serra Curicuriari.",NA,NA,NA,"INPA0166526","Bryophyta","(L.) Dumortier","1862","1979","07","10","INPA0166526_e","-66.916667","-0.65",NA,"Antoceros","Yano, O","São Gabriel da Cachoeira","-66.916667","-0.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-08-31 08:49:34-03","INPA","INPA","252420","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Schuster, RM","Southern America","Brasil","Amazonas","Morro Xim, South slope of Morro Ximaio and forest betweem Monte Ximaio and Rio Mariá.",NA,NA,NA,"INPA0252420","Bryophyta","(L.) Dumortier","79-14-459","1979","07","07",NA,"-66.833333","-0.783333",NA,"Antoceros","Peralta, DF","São Gabriel da Cachoeira","-66.833333","-0.783333",NA,NA,"2014","06",NA,NA,NA,NA,NA,NA
"80","2020-08-31 08:49:34-03","INPA","INPA","266662","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vital, DM","Southern America","Brasil","Goiás","Serra Dourada",NA,NA,NA,"INPA0266662","Bryophyta","(L.) Dumortier","12779","1985","01","01",NA,"-48.881944","-13.653611",NA,"Antoceros",NA,"Formoso","-48.881944","-13.653611","560","560",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-08-31 08:49:34-03","INPA","INPA","52022","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Griffin, DGIII","Southern America","Brasil","Amazonas","Estrada Manaus-Caracaraí, km 115, Rio Urubu.",NA,NA,NA,"INPA0052022","Bryophyta","(L.) Dumortier","922","1974","08","13","INPA0052022_e",NA,NA,NA,"Antoceros","Griffin, DGIII",NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","18768",NA,"Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"J. Rossini; et al",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Rupícola, dcor verde escuro.","MBML018768",NA,"(L.) Dumort.","168","2002","12","18",NA,"-40.553056","-19.9075",NA,NA,"Olga Yano/2010","Santa Teresa","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","18819",NA,"Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"J. Rossini; et al",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Sobre galho em decomposição, local úmido.","MBML018819",NA,"L.","60","2002","10","09",NA,"-40.553056","-19.9075",NA,NA,"O. Yano/2010","Santa Teresa","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","18820",NA,"Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"J. Rossini; et al",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Sobre tronco em decomposição, em local úmido. Fértil, seta translúcida.","MBML018820",NA,"L.","188","2002","10","09",NA,"-40.553056","-19.9075",NA,NA,"O. Yano/2010","Santa Teresa","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","19586",NA,"Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"J. Rossini; et al",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Tronco em decomposição.","MBML019586",NA,"(L.) Dumort.","213","2003","01","31",NA,"-40.553056","-19.9075",NA,NA,"D.F. Peralta/2010","Santa Teresa","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-07-15 10:13:33-03","F","FMNH-BRYOPHYTES","C0312229F","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"R. M. Schuster","South America","Venezuela","Mérida","Sierra de Santo Domingo, between Lagunita Verde and Laguna Los Patos",NA,NA,NA,"C0312229F","Marchantiophyta","(L.) Dumort.","76-942","1976","2","1","C0312229F_01",NA,NA,"Jungermanniopsida","Metzgeriales",NA,"Rangel",NA,NA,"3750",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-07-15 10:14:18-03","F","FMNH-BRYOPHYTES","C0312301F","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"R. M. Schuster","South America","Venezuela","Mérida","Sierra Nevada de Mérida, above Mérida: La Montana",NA,NA,NA,"C0312301F","Marchantiophyta","(L.) Dumort.","76-1520","1976","2","24","C0312301F_01",NA,NA,"Jungermanniopsida","Metzgeriales","R. M. Schuster",NA,NA,NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,"female"
"88","2021-03-01 11:56:36-03","UFPE","UFP","49229","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Pôrto, KC",NA,"Brasil","Alagoas",NA,NA,NA,"Substrato: tronco morto.; Substrato: tronco morto.","UFP049229","Marchantiophyta","(L.) Dumort.","s.n.","2004","12","02",NA,"-36.366667","-9.266667",NA,"Metzgeriales","Silva, MPP","Murici","-36.366667","-9.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 11:56:36-03","UFPE","UFP","49228d","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Pôrto, KC",NA,"Brasil","Alagoas",NA,NA,NA,"Substrato: Tronco morto","UFP49228d","Marchantiophyta","(L.) Dumort.","s.n.","2004","08","02",NA,"-36.366667","-9.266667",NA,"Metzgeriales","Silva, MPP","Murici","-36.366667","-9.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 11:56:36-03","UFPE","UFP","56263","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Silva, MPP",NA,"Brasil","Alagoas",NA,NA,NA,"Substrato: tronco vivo. Sub-bosque.; Substrato: tronco vivo. Sub-bosque.","UFP056263","Marchantiophyta","(L.) Dumort.","98","2007","08","31",NA,"-35.876389","-9.206389",NA,"Metzgeriales","Silva, MPP","Murici","-35.876389","-9.206389",NA,NA,"2008","02","29",NA,NA,NA,NA,NA
"91","2021-03-01 11:56:36-03","UFPE","UFP","45850d","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Pôrto, KC",NA,"Brasil","Alagoas",NA,NA,NA,"sub. tronco morto; Mata Atlântica","UFP45850d","Marchantiophyta","(L.) Dumort.","EPX072","2004","12","02",NA,"-35.9432983398438","-9.30667018890381",NA,"Metzgeriales",NA,"Murici",NA,NA,NA,NA,NA,NA,NA,"22851","auto",NA,NA,NA
"92","2021-03-01 11:56:36-03","UFPE","UFP","44820","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Pôrto, KC",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"Substrato: tronco em decomposição.; Substrato: tronco em decomposição.","UFP044820","Marchantiophyta","(L.) Dumort.","s.n.","2006","11","01",NA,"-44.5633010864258","-22.4960994720459",NA,"Metzgeriales","Costa, DC","Itatiaia",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA
"93","2020-12-16 16:04:23-03","MN","R-BRYOPHYTA","87875","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Lutz, B.M.J.",NA,"Brasil","Rio de Janeiro","Quitandinha",NA,NA,"Herbarium Lutz. Radula obovata Castle (Radulaceae)","R000087875","Marchantiophyta","(L.) Dumort.","1770",NA,NA,NA,"R000087875_001","-43.1786003112793","-22.5049991607666","Jungermanniopsida","Metzgeriales","Dias, M.S.","Petrópolis",NA,NA,NA,NA,"2017","07",NA,"36524","auto",NA,NA,NA
"94","2020-12-16 16:04:17-03","MN","R-BRYOPHYTA","82887","PreservedSpecimen","Plantae","Jungermanniaceae","Jungermannia","pinguis","Jungermannia pinguis",NA,"Raddi, G.",NA,"Itália","Toscana",NA,NA,NA,NA,"R000082887","Marchantiophyta","L.","s.n.",NA,NA,NA,"R000082887_001",NA,NA,"Jungermanniopsida","Jungermanniales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-16 16:04:23-03","MN","R-BRYOPHYTA","104203","PreservedSpecimen","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Hattori, S.; Shimosugi, R.",NA,"Japão","Kiushiu","Obi",NA,NA,"HEPATICAE JAPONICAE Ser 2 (1947) 95.","R000104203","Marchantiophyta","(L.) Gray","s.n.",NA,NA,NA,"R000104203_001",NA,NA,"Jungermanniopsida","Metzgeriales","Hattori, S.","Miyazaki",NA,NA,"100","100","1946","11",NA,NA,NA,NA,NA,NA
"96","2020-04-23 15:06:27-03","MN","R-BRYOPHYTA","170305","PreservedSpecimen","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Segadas-Vianna, F. 5126; Schütte, A.L.; Ormond, W.; Dau, L. & Lorêdo Junior, J.",NA,"Brasil","Rio de Janeiro","Serra do Itatiaia",NA,NA,NA,"R000170305","Marchantiophyta","(L.) Gray",NA,NA,NA,NA,"R000170305_001",NA,NA,"Jungermanniopsida","Metzgeriales","Robinson, H.",NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-04-23 15:06:27-03","MN","R-BRYOPHYTA","170304","PreservedSpecimen","Plantae","Aneuraceae","Riccardia","pinguis","Riccardia pinguis",NA,"Segadas-Vianna, F. 5102; Schütte, A.L.; Ormond, W.; Dau, L. & Lorêdo Junior, J.",NA,"Brasil","Rio de Janeiro","Serra do Itatiaia",NA,NA,NA,"R000170304","Marchantiophyta","(L.) Gray",NA,NA,NA,NA,"R000170304_001",NA,NA,"Jungermanniopsida","Metzgeriales","Robinson, H.",NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA
"98","2014-04-04 18:28:54-03","PNFM","IRAI","3637","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Ristow, R.",NA,"Brasil","Paraná","Trilha do Cemitério dos Grampos, Parque Estadual do Marumbi",NA,NA,"Rupícola em leito de rio. Floresta Ombrófila Densa","IRAI00003637","Marchantiophyta","(L.) Dumort.","1284","2011","04","21",NA,"-48.918278","-25.436194",NA,NA,"Ristow, R.; Peralta, D.F.","Morretes","-48.918278","-25.436194","440","440","2011","07","28",NA,NA,NA,NA,NA
"99","2014-04-04 18:28:54-03","PNFM","IRAI","3936","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Ristow, R.",NA,"Brasil","Paraná","Rodovia da Uva, km 5",NA,NA,"Terrícola. Área antropizada","IRAI00003936","Marchantiophyta","(L.) Dumort.","1452","2011","05","28",NA,"-49.221167","-25.332944",NA,NA,"Peralta, D.F.","Colombo","-49.221167","-25.332944","990","990","2011","07","25",NA,NA,NA,NA,NA
"100","2021-03-04 11:18:06-03","UEFS","HUEFS","130098","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Oliveira, H.C.de",NA,"Brasil","Ceará","Bica do Ipu",NA,NA,"Caatinga/Mata Atlântica","HUEFS0130098","Bryophyta","(L.) Dumort.","667","2007","03","10",NA,"-40.7108001708984","-4.32221984863281","Hepaticopsida","Porellales",NA,"Ipu",NA,NA,NA,NA,NA,NA,NA,"29540","auto",NA,NA,NA
"101","2021-03-04 11:18:06-03","UEFS","HUEFS","130087","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Oliveira, H.C.de",NA,"Brasil","Ceará","Bica do Ipu",NA,NA,"Caatinga/Mata Atlântica","HUEFS0130087","Bryophyta","(L.) Dumort.","642","2007","03","10",NA,"-40.7108001708984","-4.32221984863281","Hepaticopsida","Porellales",NA,"Ipu",NA,NA,NA,NA,NA,NA,NA,"29540","auto",NA,NA,NA
"102","2021-03-04 11:18:06-03","UEFS","HUEFS","130093","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Oliveira, H.C.de",NA,"Brasil","Ceará","Bica do Ipu",NA,NA,"Caatinga/Mata Atlântica","HUEFS0130093","Bryophyta","(L.) Dumort.","656","2007","03","10",NA,"-40.7108001708984","-4.32221984863281","Hepaticopsida","Porellales",NA,"Ipu",NA,NA,NA,NA,NA,NA,NA,"29540","auto",NA,NA,NA
"103","2021-03-04 11:18:06-03","UEFS","HUEFS","205082","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Souza, A.M.",NA,"Brasil","Bahia","Recanto dos Pássaros.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0205082","Bryophyta","(L.) Dumort.","776","2013","06","27",NA,"-40.2075004577637","-14.3625001907349","Hepaticopsida","Porellales",NA,"Boa Nova",NA,NA,NA,NA,NA,NA,NA,"31265","auto",NA,NA,NA
"104","2021-03-04 11:18:06-03","UEFS","HUEFS","204818","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Azevedo, C.O.",NA,"Brasil","Bahia","Recanto dos Pássaros.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0204818","Bryophyta","(L.) Dumort.","559","2012","09","22",NA,"-40.2075004577637","-14.3625001907349","Hepaticopsida","Porellales",NA,"Boa Nova",NA,NA,NA,NA,NA,NA,NA,"31265","auto",NA,NA,NA
