"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"139","2021-04-07 11:47:05-03","UFMS","CGMS","24663","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","H.C. Vinci-Carlos; W.M. Ramos","308","2008","07","16",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3966666","-20.5847222",NA,NA,"Inflorescência esverdeada. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Rara. Habito: Subarbusto. 1,70 m de altura.","CGMS1054108",NA,NA,"V.J. Pott; H.C. Vinci-Carlos; S.N. Moreira","554","554","2008","07","18","-54,3966666","-20,5847222",NA,NA,NA,NA,NA,NA
"140","2021-04-07 11:47:05-03","UFMS","CGMS","14120","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","E.L. Jacques; A. Sciamarelli; Cavalcante; C.S.C. Arruda; F.G. Kuhn","1321","2004","04","16",NA,"Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Nova Ponte.","-51.0891666","-19.3047222",NA,NA,"Flor alva. Planta apresenta floração. Heliófita. Higrófita.","CGMS1043579",NA,NA,"A. Pott; V.J. Pott",NA,NA,NA,NA,NA,"-51,0891666","-19,3047222",NA,NA,NA,NA,NA,NA
"141","2021-04-07 11:47:05-03","UFMS","CGMS","70144","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A. Pott; V.J. Pott; L.C.P. Lima","10287","2002","09","16",NA,"Brasil","Mato Grosso do Sul","São Gabriel d#?#Oeste","Estrada do Assentamento Campanário, nascente do Rio Coxim.","-54.5833333","-19.2805556",NA,NA,"Habitat: Vegetação paludícola. Solo hidromórfico. Relevo vale. Frequente. Habito: Subarbusto 1m de altura","CGMS1069529",NA,NA,"V.J. Pott",NA,NA,"2002",NA,NA,"-54,5833333","-19,2805556",NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:47:05-03","UFMS","CGMS","46982","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","B.A. Coutinho; A.L. Simal; P.P. Vaz; V.H.S. Brito; J. Fabri; V.J. Pott","92","2014","12","04",NA,"Brasil","Mato Grosso do Sul","Nova Andradina","MS 134, Km 15.","-53.3161111","-22.1016667",NA,NA,"Flor verde. Fruto ausente. Habitat: Vereda com ausência de Buriti, Cerrado antropizado. Habito: Planta aquática emergente (subarbusto).","CGMS1076958",NA,NA,"V.J. Pott","357","357","2014","12","04","-53,3161111","-22,1016667",NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:47:05-03","UFMS","CGMS","64703","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A.C. Rodrigues; K.C.B.S. Santos; T.S.G. Botelho; V.J. Pott","27","2017","10","18",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Municipal Templo dos Pilares. Aproximadamente 11,00 km da Sede do Monumento Natural Serra do Bom Jardim. Próximo a Fazenda Harmonia.","-53.7483333","-18.1191667",NA,NA,"Inflorescência esverdeada. Habitat: Campo úmido de Vereda com Buriti em domínio de Cerrado. Solo hidromórfico orgânico. Relevo plano em fundo de vale. Freqüência esparsa. Habito: Erva aquática emergente. 0,30 - 0,40 cm com escapo 0,2","CGMS1097671",NA,NA,"V.J. Pott","325","325",NA,NA,NA,"-53,7483333","-18,1191667",NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:47:05-03","UFMS","CGMS","50011","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","V.J. Pott; A. Pott","9170","2007","05","12",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Rio Sucuriú, ex-Fazenda Beira Rio, futura Usina Hidroelétrica (PCH) Alto Sucuriú, Distrito de Paraíso.","-52.9061111","-19.1880555",NA,NA,"Flor creme. Habitat: Campo úmido graminoso com veios d#?#água e buritis na mata de galeria do entorno. Solo arenoso coberto com muita matéria orgânica. Relevo plano em vale. Habito: Erva anfíbia. 1,00 m de altura. Mancha ocasional.","CGMS1079996",NA,NA,"V.J. Pott","442","442","2018","06","12","-52,9061111","-19,1880555",NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:47:05-03","UFMS","CGMS","50410","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A.K.D. Salomão; V.J. Pott; A. Pott","41","2006","09","05",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte, área próxima ao restaurante.","-54.7252778","-20.4436111",NA,NA,"Folha dura. Habitat: Cerrado. Vereda em área antropizada ao longo do Córrego Piraputanga. Habito: Arbusto.","CGMS1080403",NA,NA,"V.J. Pott; ! M. Carvalho-Silva (via spLink)",NA,NA,NA,NA,NA,"-54,7252778","-20,4436111",NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:47:05-03","UFMS","CGMS","50404","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A.K.D. Salomão; V.J. Pott; A. Pott","196","2007","02","15",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte, área próxima ao restaurante.","-54.7252778","-20.4436111",NA,NA,NA,"CGMS1080397",NA,NA,"V.J. Pott",NA,NA,NA,NA,NA,"-54,7252778","-20,4436111",NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:47:05-03","UFMS","CGMS","6898","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A. Amaral-Júnior; J.O. Mendonça; O. Dias","190","1998","10","14",NA,"Brasil","Mato Grosso do Sul","Santa Rita do Pardo","MS-395, estrada Brasilândia-Bataguassu. + ou - 57km de Brasilândia. Córrego Água Branca.","-52.395","-21.6472222",NA,NA,"Com flores. Habitat: Borda de mata. Mata de galeria. Habito: Arbusto. 1,50m de altura.","CGMS1016801",NA,NA,"V.J. Pott",NA,NA,"2015","12","04","-52,395","-21,6472222",NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:47:05-03","UFMS","CGMS","65268","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","M.H. Silva; D.R. Fonseca; A.S. Rodrigues; V.J. Pott","13","2017","10","16",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Fazenda Harmonia, divisa com Parque Natural Municipal Templo dos Pilares. Buritizal próximo a Serra do Bom Jardim.","-53.7030556","-18.1175",NA,NA,"Flor creme. Fruto imaturo esverdeado. Folhas discolor. Habitat: Buritizal com estrato herbáceo arbustivo, em domínio de Cerrado. Solo hidromórfico orgânico. Habito: Arbustiva aquática emergente. 1,80 - 2,00 m de altura.","CGMS1098229",NA,NA,"V.J. Pott","383","383","2017","10","16","-53,7030556","-18,1175",NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:47:05-03","UFMS","CGMS","61584","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A. Pott; W.S. Arruda","16118","2011","08","05",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Nascente do Córrego Carro Queimado, Rodovia MS-112, para Inocência.","-51.7769445","-20.5025",NA,NA,"Flor creme. Fruto esverdeado. Habitat: Vereda com árvores secas, com Mauritia, entre eucaliptais e abaixo da represa. Solo hidromórfico. Relevo vale plano em suave ondulado. Habito: Subarbusto. 80 cm de altura. Esparsa.","CGMS1094580",NA,NA,"V.J. Pott","335","335",NA,NA,NA,"-51,7769445","-20,5025",NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:47:05-03","UFMS","CGMS","52441","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","G.A. Damasceno-Junior; I.M. Bortolotto; S. Miozo","4873","2007","12","09",NA,"Brasil","Mato Grosso do Sul","Jaraguari","Fazenda Cascavel - córrego Água Limpa.","-54.2036111","-20.4172223",NA,NA,"Flor creme. Habitat: Campo úmido. Solo arenoso. Plano ondulado. Habito: Arvbusto. 1,40 m de altura","CGMS1082414",NA,NA,NA,"462","462",NA,NA,NA,"-54,2036111","-20,4172223",NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:47:05-03","UFMS","CGMS","46834","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","B.A. Coutinho; A.L. Simal; P.P. Vaz; V.H.S. Brito; V.J. Pott","34","2014","11","27",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Porteira- 26 Km do ACAMBAPI.","-55.6955555","-20.4616667",NA,NA,"Flor branca. Fruto ausente. Habitat: Vereda com ausência de Buriti, Cerrado antropizado. Habito: Planta aquática emergente (arbusto).","CGMS1076807",NA,NA,"V.J. Pott","165","165","2015",NA,NA,"-55,6955555","-20,4616667",NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:47:05-03","UFMS","CGMS","50004","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","V.J. Pott; A. Pott","9169","2007","05","12",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Rio Sucuriú, ex-Fazenda Beira Rio, futura Usina Hidroelétrica (PCH) Alto Sucuriú, Distrito de Paraíso.","-52.9061111","-19.1880555",NA,NA,"Flor creme. Fruto ausente. Habitat: Campo úmido graminoso com veios d#?#água e buritis na mata de galeria do entorno. Solo arenoso coberto com muita matéria orgânica. Relevo plano em vale. Habito: Erva anfíbia. 1,00 m de altura. Ocasio","CGMS1079989",NA,NA,"V.J. Pott","442","442","2018","06","12","-52,9061111","-19,1880555",NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:47:05-03","UFMS","CGMS","7165","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","161","1998","10","15",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Margem do Rio Pardo.","-52.4011111","-21.6733334",NA,NA,"Inflorescência verde-claro. Habitat: Brejo. Habito: 1,00m de altura.","CGMS1016799",NA,NA,"V.J. Pott","258","258","2015","12","04","-52,4011111","-21,6733334",NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:47:05-03","UFMS","CGMS","54478","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","V.K. Stavis; V.J. Pott; M.L.Z. Colado; V. Manvailer","20","2015","11","17",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari.","-53.4130556","-18.1572222",NA,NA,"Flor creme. Habitat: Brejo em borda da estrada, em veios d#?#água 2-15 cm de profundidade. Habito: Subarbusto emergente.","CGMS1084445",NA,NA,"V.J. Pott","415","415","2016","06","11","-53,4130556","-18,1572222",NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:47:05-03","UFMS","CGMS","72872","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","V.J. Pott; A. Pott; S.N. Moreira","11937","2015","09","13",NA,"Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda Ribeirão.","-54.8647222","-21.0163889",NA,NA,"Flor creme. Habitat: Campo úmido de vereda sem buriti. Solo hidromórfico orgânico. Relevo plano. Habito: Subarbusto, aquático emergente, 1,00 m de altura. Ocasional.","CGMS1105679",NA,NA,NA,"443","443",NA,NA,NA,"-54,8647222","-21,0163889",NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:47:05-03","UFMS","CGMS","29579","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","V.J. Pott; S.N. Moreira; A. Pott","10765","2010","01","22",NA,"Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo - Embrapa. Varjão próximo à ferrovia Campo Grande - Ponta Porã.","-54.7905555","-20.5563889",NA,NA,NA,"CGMS1058964",NA,NA,"V.J. Pott","510","510","2010","01","22","-54,7905555","-20,5563889",NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:47:05-03","UFMS","CGMS","50401","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A.K.D. Salomão; V.J. Pott; A. Pott","104","2006","11","16",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.","-54.7252778","-20.4436111",NA,NA,NA,"CGMS1080394",NA,NA,"V.J. Pott",NA,NA,"2015","08","10","-54,7252778","-20,4436111",NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:47:05-03","UFMS","CGMS","69517","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","V.J. Pott; A. Pott","7607","2005","03","21",NA,"Brasil","Mato Grosso do Sul","Maracaju","Rodovia MS 162, Km 65,5, Rio Stª Gertrudes, 13 Km de Maracaju a Sidrolândia.","-55.15","-21.5",NA,NA,"Flor esverdeada.Folha áspera. Habitat: Brejo subarbustivo-herbáceo, 20-50 cm prof. Solo hidromórfico argiloso. Relevo várzea. Esparsa. Habito: Subarbusto, 1-1,2 m altura.","CGMS1102475",NA,NA,"V.J. Pott",NA,NA,"2009","04","08","-55,15","-21,5",NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:47:05-03","UFMS","CGMS","50407","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A.K.D. Salomão; V.J. Pott; A. Pott","32","2006","09","05",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte, área próxima ao restaurante.","-54.7252778","-20.4436111",NA,NA,"Flor creme. Fruto esverdeado. Habitat: Cerrado. Vereda em área antropizada ao longo do Córrego Piraputanga. Habito: Arbusto. 1,50 - 3,00 m de altura.","CGMS1080400",NA,NA,"V.J. Pott; ! M. Carvalho-Silva (via spLink)",NA,NA,NA,NA,NA,"-54,7252778","-20,4436111",NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:47:05-03","UFMS","CGMS","71706","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","L.P. Oliveira; V.J. Pott, E.O. Souza, C. Estodutto","72","2018","11","05",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda Princesinha. Próximo ao Parque Nacional da Serra da Bodoquena","-56.8338889","-21.0977777",NA,NA,NA,"CGMS1104509",NA,NA,"V.J. Pott","526","526","2018","11","05","-56,8338889","-21,0977777",NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:47:05-03","UFMS","CGMS","7034","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","18","1998","06","18",NA,"Brasil","Mato Grosso do Sul","Anaurilândia","Córrego Três Barras.","-52.7178001403809","-22.1875","52338",NA,"Flores brancas. Habitat: Floresta de galeria, borda da mata. Habito: Arbusto. 1,00m de altura.","CGMS1016800",NA,"auto","V.J. Pott",NA,NA,"2015","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:47:05-03","UFMS","CGMS","7706","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","18","1998","06","18",NA,"Brasil","Mato Grosso do Sul","Anaurilândia","Córrego Três Barras.","-52.7178001403809","-22.1875","52338",NA,"Flores brancas. Habitat: Floresta de galeria. Borda da mata. Habito: Arbusto. 1,00m de altura.","CGMS1016798",NA,"auto","V.J. Pott",NA,NA,"2015","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:47:05-03","UFMS","CGMS","40708","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","A. Ferraro; A. Guerra; B. Ferreira","98","2013","10","01",NA,"Brasil","Mato Grosso do Sul","Corguinho","Serra de Maracaju, borda leste do Pantanal. Distrito de Taboco. Fazenda Colorado.","-54.8293991088867","-19.8316993713379","56513",NA,"Flor ausente. Coordenadas originais: 19°43#?#21,30'S 55°70#?#25,30'W Habitat: Vereda Habito: Subarbusto.","CGMS1070698",NA,"auto","A. Pott",NA,NA,"2013","12","10",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:47:05-03","UFMS","CGMS","25157","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","R. Munin",NA,"2009","06","17",NA,"Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Nascente Rio Negro-Rio Negrinho.","-54.8442001342773","-18.9181003570557","87429",NA,"Fruto maduro verde. Habitat: Mata ciliar. Habito: Subarbusto. 1,60m de altura.","CGMS1054584",NA,"auto","V.J. Pott",NA,NA,"2015","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:37:57-03","UNICAMP","UEC","100358","S","Plantae","Magnoliopsida",NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Feres, FR; Faria, AD; Matsumoto, K; Aona, LYS; Belinello, R; Pansarin, ER","97/23","1997","01","23",NA,"Brazil","São Paulo","Mococa","Estrada Mococa-São Benedito das Areias, Brejo ao lado da estrada.","-47.016667","-21.433333",NA,NA,"Arbusto ca. 1 m de altura.","UEC019852","UEC019852",NA,"Guimarães, EF",NA,NA,"1998","11",NA,"-47.016667","-21.433333",NA,NA,NA,NA,NA,NA
"166","2019-08-20 10:22:55-03","UNICAMP","UEC","112972","S","Plantae","Magnoliopsida",NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Ferreira, MCC; Pansarin, ER; Faria, AD; Gonçalves, RS; Anderson, LO","151","2000","03","22",NA,"Brazil","São Paulo","Casa Branca",NA,"-47.0800018310547","-21.7700004577637","27086",NA,NA,"UEC019849","UEC019849","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-08-20 10:22:55-03","UNICAMP","UEC","100359","S","Plantae","Magnoliopsida",NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","97/93","1997","01","15",NA,"Brazil","São Paulo","Igarapava","Brejo localizado a 12 Km de Iguarapava, Do lado esquerdo da pista no sentido Iguarapava_Rifaina.","-47.7400016784668","-20.0300006866455","23637",NA,NA,"UEC019846","UEC019846","auto","Guimarães, EF",NA,NA,"1998","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:37:57-03","UNICAMP","UEC","108699","S","Plantae","Magnoliopsida",NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Faria, AD; Matsumoto, K; Aona, LYS; Galvão, JC; Belinello, R","96/191","1996","07","11",NA,"Brazil","São Paulo","Tupã","Rodovia Comandante J. Ribeiro de Barros, Lago, do lado direito da pista no sentido Tupã_Herculândia, cerca de 1 Km de Varpa Juliana Queiroz.","-50.5099983215332","-21.9300003051758","21791",NA,"Inflorescência creme.","UEC019847","UEC019847","auto","Guimarães, EF",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-04-22 16:23:01-03","UFPB","JPB","2215","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Sidney; Chaves, MJ","1130","1968","10","06","Southern America","Brasil","Mato Grosso","Xavantina","Base da Expedição Inglesa, a 15 Km ao Sul, na estrada Xavantina - São félix.",NA,NA,NA,NA,"; HABITAT: Ilha de Cerrado.; DESC: Arbusto de 1,30 metros.",NA,NA,NA,"Guimarães, EF",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-03-12 10:29:28-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Löfgren, A.","s.n.","1888","07","20",NA,"Brasil","São Paulo",NA,"Estrada da Colonia",NA,NA,NA,NA,NA,NA,NA,NA,"Guimarães, E.F.",NA,NA,"1979","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:04:45-03","FURB","FURB","42913","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Oliveira, E.C.; Fonseca, M.L. & Alvarenga, D.","41","2002","10","21",NA,"Brasil","Distrito Federal","Brasília","APA Gama e Cabeça de Veado; Park Way; Mata de Galeria do Cedro; atrás do Clube da EMBRAPA; Q.26, Conjunto 3.","-47.9611111","-15.9144444",NA,NA,"solo hidromórfico; semi-ciófila; casca lisa cor verde; folhas membranáceas pilosas de cor verde Habitat: mata de galeria inundável Habito: arvoreta; flor inflorescência verde amarelada","FURB37930","FURB37930",NA,"Silva, MC","1045","1045","2006",NA,NA,"-47.9611111","-15.9144444",NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:04:45-03","FURB","FURB","42996","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Fonseca, M.L.; et al.","2570","2001","04","24",NA,"Brasil","Goiás","Campos Belos","estrada de chão para Pouso Alto.","-46.4305556","-12.9983333",NA,NA,"solo arenoso; relevo plano/ondulado; folhas discolores, verdes, cartáceas Habitat: vereda Habito: arbusto semiciófilo; flor botões verde claro, inflorescência verde","FURB04587","FURB04587",NA,"Guimarães, EF","695","695","2002",NA,NA,"-46.4305556","-12.9983333",NA,NA,NA,NA,NA,NA
"173","2019-08-16 08:40:33-03","UTFPR","HCF","13895","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth.","E.L. Siqueira","978","2014","04","10",NA,"Brasil","PR","Tuneiras do Oeste","cerrado alterado","-52.750472","-23.921444",NA,NA,"subarbusto palustre, heliófito. ca. 1m. Flores espigas florais alvas. Frutos imaturos verdes. Em campo úmido.",NA,NA,NA,"J. Cordeiro","493","493","2018",NA,NA,"52°45'01,7 W","23°55'17,2 S",NA,NA,NA,NA,NA,NA
"174","2019-08-16 08:40:33-03","UTFPR","HCF","13742","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth.","T.S. Campanini",NA,"2013","12","09",NA,"Brasil","PR","Mandaguaçu","Estrada Paineirinha","-52.153333","-23.345889",NA,NA,"arbusto semi-ciófilo, ca. 2 m. Frutos verdes.",NA,NA,NA,"J. Cordeiro","600","600","2018",NA,NA,"52°09'12 W","23°20'45,2 S",NA,NA,NA,NA,NA,NA
"175","2019-08-16 08:40:33-03","UTFPR","HCF","13322","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth.","M.L. Fonseca","4375","2003","03","20",NA,"Brasil","GO","Formosa","Camping Club do Brasil (ao lado da","-47.478222","-15.396889",NA,NA,"subarbusto heliófito ca. 1,5 m altura; casca lisa; folhas cartáceas, ásperas; inflorescência nova esverdeada, velha cor escura. Comum. Solo: arghiloso/turfoso. Vegetação: orla de mata de galeria inundável.",NA,NA,NA,"M. Carvalho-Silva","1010","1010","2006",NA,NA,"47°28'41,6 W","15°23'48,8 S",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:39:41-03","MBM","MBM","82693","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Hatschbach, G.","46493",NA,NA,NA,"Southern America","Brazil","Bahia","Rio de Contas","Rio de Contas, arredores","-41.8114013671875","-13.5789003372192","49773",NA,NA,"MBM082693","MBM082693","auto","Callejas, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:39:41-03","MBM","MBM","185990","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63788",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Barra do Bugres","Fazenda Schsenfeld","-57.1810989379883","-15.0725002288818","173387",NA,NA,"MBM185990","MBM185990","auto","Carvalho-Silva, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:39:41-03","MBM","MBM","68361","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Anderson, W.R.","9750",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Barra do Garças","Ca. 9km NE de Barra do Garças","-52.2566986083984","-15.8900003433228","123012",NA,NA,"MBM068361","MBM068361","auto","Callejas, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:39:41-03","MBM","MBM","254220","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Roth, L.","16617",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Belo Horizonte","Ressaca","-43.937801361084","-19.9207992553711","17082",NA,NA,"MBM254220","MBM254220","auto","Guimarães, E.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:39:41-03","MBM","MBM","50388","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Irwin, H.S.; et al.; et al.","26278",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Paracatu","Paracatu","-46.874698638916","-17.2222003936768","72344",NA,NA,"MBM050388","MBM050388","auto","Ichaso, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:39:41-03","MBM","MBM","21847","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Hatschbach, G.","24541",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Rio Brilhante","Rod. BR-267",NA,NA,NA,NA,NA,"MBM021847","MBM021847",NA,"Callejas, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:39:41-03","MBM","MBM","65925","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Irwin, H.S.; et al.; et al.","25420",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Ca. 58km NE de Catalão",NA,NA,NA,NA,NA,"MBM065925","MBM065925",NA,"Callejas, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
