"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"52","2020-12-20 21:19:38-03","UFV","VIC","226","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","da Silva, M.F.O.","Mexia, Y.","4389","1931","01","24",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541","13937",NA,NA,"VIC000226","VIC000226","auto",NA,NA,NA,NA,"2014","07","24",NA,NA,NA,NA,NA
"53","2020-12-20 21:19:38-03","UFV","VIC","13290","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","da Silva, M.F.O.","Silva, A.F. da; Fontes, N.R.L.","s.n.","1994","05","05",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541","13937",NA,NA,"VIC013290","VIC013290","auto",NA,NA,NA,NA,"2014","07","24",NA,NA,NA,NA,NA
"54","2020-12-20 21:19:38-03","UFV","VIC","18107","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Luiza, A.","s.n.","1995","08","10",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,"Altura de 14 metros, P2 nº 16.","VIC018107","VIC018107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:19:38-03","UFV","VIC","30909","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Teixeira, R.N.C.; et al.","61","2004","09","15",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Propriedade do Senhor Paulo Sick, Fragmento Florestal a 5 Km do Município de Santa Maria de Jetibá. No interior e borda de mata. Floresta Ombrófila Densa Montana.","-40.696111","-20.045417",NA,NA,"Árvore, c.a. de 27 metros de altura.","VIC030909","VIC030909",NA,NA,NA,"-40.696111","-20.045417",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:19:38-03","UFV","VIC","31727","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Souza, P.P. de","Souza, P.P. de","230","2008","01","16",NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso. Na beira da estrada antes do centro de Educação Ambiental.","-42.859417","-20.802083",NA,NA,"Árvore, c.a. de 12 metros de altura, ramificações a 8 metros de altura, ausência de raízes escoras, ausência de lenticelas, cicatrizes do pecíolo proeminentes, ramos com ângulos de 60º, coleta de ramo lateral, folhas adaxial de cor ver","VIC031727","VIC031727 VIC031727_1",NA,NA,NA,"-42.859417","-20.802083","2008","09","30",NA,NA,NA,NA,NA
"57","2020-12-20 21:19:38-03","UFV","VIC","9201","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","da Silva, M.F.O.","Moraes, H.C. de","s.n.","1985","02","05",NA,"Brasil","Minas Gerais","Viçosa","Estrada para Paula Cândido, Próximo à Fazenda São Geraldo.","-42.8819007873535","-20.7539005279541","13937",NA,"Árvore, c.a. de 10 metros de altura, sem triquilio, bráctea avermelhada (escura) com muitos pelos.","VIC009201","VIC009201","auto",NA,NA,NA,NA,"2014","07","24",NA,NA,NA,NA,NA
"58","2021-03-24 17:10:06-03","UFES","SAMES","5585","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Ribeiro,M.","Ribeiro,M.; Broggio,I.S.;Oliveira,I.R.","269","2010","09","18",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Estrada a esquerda da sede da Rebio. Floresta Atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688","28525",NA,"Com tricomas nos pecíolos e nas estipulas. Fruto verde, face abaxial da folha esbranquiçada. Habito: Arvoreta","SAMES05585",NA,"auto",NA,NA,NA,NA,"2010","09","18",NA,NA,NA,NA,NA
"59","2019-11-21 14:46:49-03","UFJF","CESJ","37101","PreservedSpecimen","Plantae","Angiosperma",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","R.M. Castro","R.C. Forzza; V. R. Almeida; B. K. S. Franco","2094","2002","03","23","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,"Árvore ca. 12m alt., em borda de mata. Folhas com pecíolo alvolanoso, limbo discolor, cinériana face abaxial. frutos atro-vináceos.","CESJ037101",NA,"auto",NA,NA,NA,NA,"2002","03",NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:46:49-03","UFJF","CESJ","10538","PreservedSpecimen","Plantae","Angiosperma",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"L. Krieger","CESJ10538","1971","05","14","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Dias Tavares","-43.3502998352051","-21.7642002105713","36144",NA,"Árvore alta, mata (estipe). Só ramificada na parte superior. Folhas esbranquiçadas principalmente na parte inferior. Pecíolo coberto de densa lamagem. Embaúba branca.","CESJ010538",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:46:49-03","UFJF","CESJ","53302","PreservedSpecimen","Plantae","Angiosperma",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","J.H.C. Ribeiro","J.H.C. Ribeiro; F.S. Souza; S.A. Roman; J. Miloski; J.A.Amaral","78","2009","04","05","América do Sul","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Fazenda Serra Negra. Cachoeira da Borboleta Azul.","-43.793098449707","-21.8425006866455","30417",NA,"Árvore, 20m, na mata ciliar. Frutos arroxeados com exudato roxo, folhas e ócreas com tricomas prateados.","CESJ053302",NA,"auto",NA,NA,NA,NA,"2009","04","05",NA,NA,NA,NA,NA
"62","2019-11-21 14:46:49-03","UFJF","CESJ","68947","PreservedSpecimen","Plantae","Angiosperma",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"M.F.O. Silva; M.N. Galvão","876","2016","07","13","América do Sul","Brasil","Minas Gerais","Leopoldina","BR267.","-42.6431007385254","-21.5319004058838","26325",NA,"Beira de estrada. Altura: 15m","CESJ068947",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:46:49-03","UFJF","CESJ","49363","PreservedSpecimen","Plantae","Angiosperma",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","F.S. Souza; J.H.C. Ribeiro","A.S.M. Valente; P.O. Garcia","s.n.","2007",NA,NA,"América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621","20815",NA,NA,"CESJ049363",NA,"auto",NA,NA,NA,NA,"2009","08","19",NA,NA,NA,NA,NA
"64","2019-11-21 14:46:49-03","UFJF","CESJ","40334 A","PreservedSpecimen","Plantae","Angiosperma",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","R.M. Castro","R.M. Castro; A.S.M. Valente; D.S. Pifano; R.O. Garcia; K. Antunes","802","2003","02","13","América do Sul","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos","-43.0106010437012","-21.5400009155273","20981",NA,"Árvore na borda da mata no antiplano ca 15 m alt. Frutos vináceosestípula de indumento alvo.","CESJ40334A",NA,"auto",NA,NA,NA,NA,"2003","02",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:42:30-03","UNICAMP","UEC","200102","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Padgurschi, MCG; Belinello, R","M1133","2009",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=1","UEC177786","UEC177786",NA,"990","1045","-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:42:30-03","UNICAMP","UEC","158828","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Yamamoto, LF","Yamamoto, LF","455","2002","08","08",NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada da Embratel. Borda da estrada.","-46.366667","-22.9",NA,NA,"7m. Flor.","UEC013548","UEC013548",NA,"1100","1100","-46.366667","-22.9",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:42:30-03","UNICAMP","UEC","115569","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Tamashiro, JY","Hazanaki, N; Peroni, N; Veríssimo, MM","46","1998","11","16",NA,"Brazil","São Paulo","Cananéia","São Paulo Bagre, Floresta Ombrófila Densa das Terras Baixas, mata de restinga. Beira de estrada.","-47.89","-24.956944",NA,NA,"Árvore.",NA,NA,NA,NA,NA,"-47.89","-24.956944",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:42:30-03","UNICAMP","UEC","115737","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Tamashiro, JY","Hazanaki, N; Peroni, N; Teixeira, B","167","1999","06","22",NA,"Brazil","São Paulo","Ilha Comprida","Pedrinhas, Floresta Ombrófila Densa de Terras Baixas. Capoeira.","-47.805556","-24.895",NA,NA,"Planta nativa, de uso comercial na construção e artesanato.",NA,NA,NA,NA,NA,"-47.805556","-24.895",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:42:30-03","UNICAMP","UEC","115770","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Tamashiro, JY","Hazanaki, N; Peroni, N; Teixeira, B","166","1999","06","22",NA,"Brazil","São Paulo","Ilha Comprida","Pedrinhas, Floresta Ombrófila Densa de Terras Baixas. Capoeira.","-47.805556","-24.895",NA,NA,"Uso medicinal. Nativa",NA,NA,NA,NA,NA,"-47.805556","-24.895",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:42:30-03","UNICAMP","UEC","172406","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Santos, K","Santos, K; Belinello, R","378","1999","08","07",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C3); área total: 244,9ha.","-46.916667","-22.816667",NA,NA,"Árvore perenifólia, zoocórica; córtex rugoso, madeira leve; altura total: 9m; altura do fuste: 7,5m; PAP: 54cm. 76-100% da copa infestada por lianas.&nf;Nome popular: embaúba.; Floresta Estacional Semidecidual.","UEC016585","UEC016585",NA,"756","756","-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:27:28-03","UNICAMP","UEC","172426","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Santos, K","Santos, K; Belinello, R","335","1999","07","27",NA,"Brazil","São Paulo","Campinas",NA,"-47","-22.783333",NA,NA,NA,"UEC016586","UEC016586",NA,NA,NA,"-47","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:42:34-03","UNICAMP","UEC","22073","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc","Benson, WW","10878","1979","12","31",NA,"Brazil","São Paulo",NA,"Represa do Jaguari",NA,NA,NA,NA,"Árvore 8-10m, frutos maduros, escuros, parcialmente comidos (Morcegos). Estípula subapical avermelhada; folhas esbranquiçadas nas duas faces dando aspecto de verde-metálico na pup. superior.Não Mermecofita. Nós ocupados pelas formigas.",NA,NA,NA,NA,NA,NA,NA,"1988","05",NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:42:34-03","UNICAMP","UEC","65986","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Sposito, TC","28640","1993","05","14",NA,"Brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares da CVRD","-40.0722007751465","-19.3910999298096","48094",NA,"Árvore 12m, folhas sem triquilios no pecíolo, planta masculina, pedúnculo da inflorescência avermelhado, amentilhos pretos.",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:42:34-03","UNICAMP","UEC","65991","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Sposito, TC","28643","1993","03","11",NA,"Brazil","Minas Gerais","Nova Lima","Reserva Biológica da Mata do Jambeiro.","-43.8466987609863","-19.9855995178223","29211",NA,"Árvore 16m, beira de mata, sem formigas no caule, árvore feminina com frutos.",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:42:34-03","UNICAMP","UEC","36770","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc","Morais, HC","9201","1985","02","05",NA,"Brazil","Minas Gerais","Viçosa","Estrada para Paula Cândido, próximo a fazenda São Geraldo.","-42.8819007873535","-20.7539005279541","13937",NA,"Árvore ca. 10m, altura, sem triquilo, bráctea vermelha com muitos pelos.",NA,NA,"auto",NA,NA,NA,NA,"1996","03",NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:42:30-03","UNICAMP","UEC","114946","S","Plantae","Magnoliopsida",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Cielo-Filho, R","Cielo-Filho, R","147","2000","04","03",NA,"Brazil","São Paulo","Campinas","Distrito de Sousas, Mata Ribeirão Cachoeira, Condomínio Colinas do Atibaia","-47.060001373291","-22.8999996185303","23900",NA,"Árvore de aproximadamente 12m altura, casca lisa, inflorescência vinho, estípula esbranquiçada. Indivíduo 1169",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-06 09:57:50-03","UFOP","OUPR","28057","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Messias, M.C.T.B.","Prado, A.C.; Rangel, E.B. & Messias, M.C.T.B.","s.n.","2013","04","08",NA,"Brasil","Minas Gerais","Ouro Preto","São Bartolomeu, APA da Cachoeira das Andorinhas.","-43.508056","-20.385556",NA,NA,"Árvore. Floresta.",NA,NA,NA,"1028","1028","-43.508056","-20.385556",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-06 09:57:50-03","UFOP","OUPR","29026","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Rossi, B.; Messias, M.C.T.B.","124","2015","11","07",NA,"Brasil","Minas Gerais","Santana de Pirapama","Inhames, Comunidade de São José da Cachoeira","-43.773611","-19.004444",NA,NA,"Árvore, cerca de 3m, uso medicinal. Cerrado",NA,NA,NA,NA,NA,"-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-06 09:57:50-03","UFOP","OUPR","33020","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Messias, M.C.T.B.","Trindade, R.C. da","204","2019","08","13",NA,"Brasil","Minas Gerais","Mariana",NA,"-43.416111","-20.377778",NA,NA,"Árvore de grande porte, folhas verde-escuras na face abaxial e avermelhadas na adaxial, caule marrom-escuro. Mata",NA,NA,NA,NA,NA,"-43.416111","-20.377778","2019","08",NA,NA,NA,NA,NA,NA
"80","2019-11-06 09:57:50-03","UFOP","OUPR","23917","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Silva, M.F.","Badini, J.","s.n.","1939",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Taquaral","-43.5080986022949","-20.2875003814697","44599",NA,"Arvore. Flor purpurea. Beira de corrego.",NA,NA,"auto",NA,NA,NA,NA,"2013","12","16",NA,NA,NA,NA,NA
"81","2019-11-06 09:57:50-03","UFOP","OUPR","23916","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Silva, M.F.","Badini, J.","s.n.","1940","09",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Taquaral","-43.5080986022949","-20.2875003814697","44599",NA,"Arvore. Flor purpurea. Beira de corrego.",NA,NA,"auto",NA,NA,NA,NA,"2013","12","16",NA,NA,NA,NA,NA
"82","2019-11-06 09:57:50-03","UFOP","OUPR","23903","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Silva, M.F.","Badini, J.","s.n.","1940","09",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Taquaral","-43.5080986022949","-20.2875003814697","44599",NA,"Arvore. Flor purpurea. Beira de corrego.",NA,NA,"auto",NA,NA,NA,NA,"2013","12","16",NA,NA,NA,NA,NA
"83","2019-02-23 12:39:56-03","UNEMAT","HERBAM","14630","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Spletozer, A. .G.; Santos, L. .G.; Santos, E. .A.; Rodrigues, L.; Oliveira, O. .F. &","50","2014","01","23",NA,"Brasil","Mato Grosso","Alta Floresta","Fragmento II, Terra firme.","56.058444","9.937278",NA,NA,NA,"HERBAM014630",NA,NA,"307","307","56.058444","9.937278",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-04-27 16:11:50-03","UFES","VIES","20202","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Acácio, G.","Acácio, G.","199","1995","07","19",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086","35694",NA,NA,"VIES020202","VIES020202","auto",NA,NA,NA,NA,"1995","07","19",NA,NA,NA,NA,NA
"85","2019-06-27 10:27:00-03","UFES","VIES","40474","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Silva, M.F.O.; Galvão, M.N.","884","2016","07","14",NA,"Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"VIES040474","VIES040474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-04-27 16:11:50-03","UFES","VIES","11471","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Assis, A.M.","Vago, A.; Assis, A.M.; Cribari, R.S. & Santos, R.","37","2011","01","07",NA,"Brasil","Espírito Santo","Serra","APA Mestre Álvaro, Vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).","-40.514444","-20.314722",NA,NA,NA,"VIES011471","VIES011471",NA,"80","80","40º30'52''W","20º18'53''S","2011","01","07",NA,NA,NA,NA,NA
"87","2020-04-27 16:11:50-03","UFES","VIES","17621","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Souza, G.R. de","Souza, G.R. de; Krahl, A.H.","92","2008","08","10",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.","-41.1128005981445","-20.8488998413086","35694",NA,NA,"VIES017621","VIES017621 VIES017621_1","auto",NA,NA,NA,NA,"2008","08","10",NA,NA,NA,NA,NA
"88","2019-06-27 10:27:00-03","UFES","VIES","31290","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.","34","2010","09","07",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496","17884",NA,NA,"VIES031290","VIES031290","auto","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","787","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,"BOTUW000787",NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-16 08:41:21-03","UTFPR","HCF","11691","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","M.G. Caxambu","M.G. Caxambu","4563","2013","02","03",NA,"Brasil","ES","Sooretama","Reserva Natural da Vale - RNV","-40.065806","-19.1395",NA,NA,"árvore heliófita, ca. 15 m. Flores pretas/vináceas. Presença de formigas no interior do tronco.",NA,NA,NA,"35","35","40°03'56,9 W","19°08'22,2 S","2013","02","03",NA,NA,NA,NA,NA
"91","2020-06-29 09:32:36-03","UFRRJ","RBR","15125","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","J.P.P. Carauta",NA,NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,"RBR00015125",NA,NA,NA,NA,NA,NA,"1991","06",NA,NA,NA,NA,NA,NA
"92","2020-06-18 10:58:52-03","UFRRJ","RBR","15124","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"H. Monteiro",NA,"1939",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,NA,"RBR00015124",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-06-29 09:32:36-03","UFRRJ","RBR","15126","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","J.P.P. Carauta","D.A. Folli","310","1981","02","10",NA,"Brasil","Espírito Santo","Linhares","Est. Flamengo, ant. X-1, Km 4, 101, lado esq.","-40.0722007751465","-19.3910999298096","48094",NA,NA,"RBR00015126",NA,"auto",NA,NA,NA,NA,"1984","09",NA,NA,NA,NA,NA,NA
"94","2020-06-29 09:32:36-03","UFRRJ","RBR","16734","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"M.M.T. Rosa; I.M. Silva","276","1991","12","04",NA,"Brasil","Rio de Janeiro","Piraí","Fazenda Santana. Próximo à Represa de Ribeirão das Lajes. Crescendo em área de pastagem.","-43.8981018066406","-22.6291999816895","20293",NA,NA,"RBR00016734",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-06-18 10:58:52-03","UFRRJ","RBR","17623","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"H. Monteiro","C.8","1962","01",NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Junto a Casa do Pinheiral.","-44.5633010864258","-22.4960994720459","19648",NA,NA,"RBR00017623",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-06-29 09:32:36-03","UFRRJ","RBR","15141","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","T.A. Amorim","J.P.P. Carauta","581","1968","02","28",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Morro do Reservatório, próximo ao cume.","-42.6530990600586","-22.4624996185303","32671",NA,NA,"RBR00015141",NA,"auto",NA,NA,NA,NA,"2018","07","05",NA,NA,NA,NA,NA
"97","2020-06-29 09:32:36-03","UFRRJ","RBR","16733","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","J.P.P. Carauta","M.M.S. Conde","377","1990","10","01",NA,"Brasil","Rio de Janeiro","Piraí","Picada em direção ao antigo clube de pesca.","-43.8981018066406","-22.6291999816895","20293",NA,NA,"RBR00016733",NA,"auto",NA,NA,NA,NA,"1990","12",NA,NA,NA,NA,NA,NA
"98","2020-06-29 09:32:36-03","UFRRJ","RBR","17645","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","T.A. Amorim","A. Castellanos","25695","1966","02","22",NA,"Brasil","Rio de Janeiro","Resende","R. Palmital","-44.4467010498047","-22.468900680542","36089",NA,NA,"RBR00017645",NA,"auto",NA,NA,NA,NA,"2018","06","26",NA,NA,NA,NA,NA
"99","2020-06-29 09:32:36-03","UFRRJ","RBR","15140","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","T.A. Amorim","J.P.P. Carauta","601","1968","05","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca. Estrada do Sumaré.","-43.2075004577637","-22.9027996063232","57442",NA,NA,"RBR00015140",NA,"auto",NA,NA,NA,NA,"2018","07","05",NA,NA,NA,NA,NA
"100","2013-04-01 09:15:59-03","IPT","BCTW","19994","S","Plantae","Magnoliophyta",NA,NA,"Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911","48094",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"101","2013-04-01 09:15:59-03","IPT","BCTW","18480","S","Plantae","Magnoliophyta",NA,NA,"Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911","48094",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"102","2020-12-21 16:46:44-03","MBM","MBM","425509","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Silva, M.F.O.","Silva, M.F.O.; Silva, L.A.; Lirio, E.J.; Freitas, J.; Ribeiro, M.; Silva, L.A.; Lirio, E.J.; Freitas, J.; Ribeiro, M.","850","2014","06","17","Southern America","Brazil","Espirito Santo","Cariacica","Reserva Biológica Duas Bocas, Estrada para Alegre, na margem da estrada","-40.4199981689453","-20.2639007568359","18507",NA,"Ramos vináceos com indumento nos nós. Pecíolo alvo-vináceos com indumento aracnóideo alvo. Folhas dicolores glabrescentes na face adaxial e com indumento aracnóideo alvo. Espigas 2, nigrescentes. Altura: 15m.","MBM425509",NA,"auto",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
