"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1125","2014-12-29 19:16:00-02","MO","MOBOT","2933763","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Carmen Benítez de Rojas","K.S .Edwards|T. Roe|R. Thompson","Edwards 360","1990","3","15","Venezuela","Aragua",NA,"-67.71666","10.35",NA,NA,NA,NA,"Road Maracay to Ocumare, roadside. Hunid evergreen forest with some decidous trees, dense",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2010-01-29 20:50:00-02","MO","MOBOT","2933764","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","W.G. Herter","Herter 94223","1933","12","2","Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,"Ataques. In saxosis. Subsicc., ill.","200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2015-03-19 09:43:00-03","MO","MOBOT","2933796","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Luciano Bernardi","Bernardi 18500","1978","11","11","Paraguay","Ñeembucú",NA,"-58.6166667","-27.15",NA,NA,NA,NA,"In pascuis Curupayty, Humaita.","45.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1128","2008-05-27 22:02:00-03","MO","MOBOT","2933847","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","E. Villa","Villa 477","1945",NA,NA,"Argentina","Tucumán","Famaillá",NA,NA,NA,NA,NA,NA,"Quebrada de Lules.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2014-04-10 05:40:00-03","MO","MOBOT","2933853","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Ramón Ferreyra","Ferreyra 4746","1948",NA,NA,"Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,"Entre Bellavista y Baños. Selva tropical baja.","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2010-03-18 21:18:00-03","MO","MOBOT","2933904","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","W.G. D'Arcy & M. Nee","G. Malme","Malme 1680B","1894","6","16","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Matto Grosso: Serra da Chapada, Buriti. In capoeira vetusta juxta viam.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2010-05-13 20:45:00-03","MO","MOBOT","2933941","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Dieter C. Wasshausen|Filomeno Encarnación","Wasshausen 547","1975","6","13","Peru","Cusco","La Convención",NA,NA,NA,NA,NA,NA,"Occasional, lowland rainforest along Rio Pichari, 2km E of Colonization Pichari.","620.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2013-07-31 14:31:00-03","MO","MOBOT","2934036","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Norma B. Deginani","Deginani 1522","2000","2","27","Argentina","Misiones","Guaraní",NA,NA,NA,NA,NA,NA,"Camino a Puerto Paraiso, 10 km pasando el desvio, borde de selva.","150.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1133","2010-01-29 20:50:00-02","MO","MOBOT","2934087","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","W.G. Herter","Herter 96512","1935","10","2","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Sao Leopoldo. Silv. Arg. Subsicc., ill.","20.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2011-03-29 14:56:00-03","MO","MOBOT","2934104","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Robin B. Foster","Foster 11700","1986","10","8","Peru","Madre de Dios","Manu",NA,NA,NA,NA,NA,NA,"Parque Nacional Manu. Rio Manu: Rio Sotileja. Low floodplain forest.","400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2009-05-15 13:24:00-03","MO","MOBOT","2934142","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","W.G. D'Arcy & M. Nee","Pedro Jörgensen","Jörgensen 3664","1928",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Common in woods.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2012-07-30 05:00:00-03","MO","MOBOT","2934162","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Carmen Benítez de Rojas","Carmen E. Benítez de Rojas","Benítez de Rojas 2130","1976",NA,NA,"Venezuela","Táchira",NA,NA,NA,NA,NA,NA,NA,"Entre San Juan de Colón y Michelena","1050.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2012-04-23 13:31:00-03","MO","MOBOT","2934213","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","W. G. D'Arcy & M.Nee","Walter J. Eyerdam|Alan A. Beetle","Eyerdam 22307","1938","9","29","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,"10km north of Ledesma; in thicket.","1400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1138","2008-05-27 22:02:00-03","MO","MOBOT","2934379","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Russell J. Seibert","Seibert 2019","1945","5","29","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,NA,"Iberia, Vic. Rio Tahuamanu.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2008-05-27 22:02:00-03","MO","MOBOT","2934392","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","NUTZ","NUTZ 116","1993","5","24","Bolivia","Beni","Gral. Ballivian",NA,NA,NA,NA,NA,NA,"Estación Biológica del Beni, Isla del plot",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2008-05-27 22:02:00-03","MO","MOBOT","2934430","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Fátima Mereles","Mereles H. 3845","1990","3","21","Paraguay","Cordillera",NA,"-57.25","-25.28333",NA,NA,NA,NA,"Altos",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2009-10-13 14:38:00-03","MO","MOBOT","2934549","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","C.E. Benitez de Rojas","L. van der Hoogte|C. Roersch","van der Hoogte 3422","1987","4","10","Peru","Puno",NA,NA,NA,NA,NA,NA,NA,"Río Tambopata (San Juan de Oro) Sandía","1350.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2014-05-27 14:51:00-03","MO","MOBOT","2934550","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Jorge P. Carauta","Carauta 858","1969","7","4","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Gravataí, Serra de Itacolomi.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2008-05-27 22:02:00-03","MO","MOBOT","2934638","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Guillermo Klug","Klug 4130","1935","4",NA,"Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,"Chazuta, Río Huallaga, forest. Mt.-forest.","260.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2008-05-27 22:02:00-03","MO","MOBOT","2934772","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","W.G. D'Arcy & M.Nee","Richard Spruce","Spruce 1855-b",NA,NA,NA,"Chile","Tarapacá",NA,NA,NA,NA,NA,NA,NA,"Peravise orientalis",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2008-05-27 22:02:00-03","MO","MOBOT","2934838","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Rosa Degen","Degen 001093","1988","12","11","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"Tororo. Cerro mymy.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2009-10-17 07:00:00-03","MO","MOBOT","2934904","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Nélida Soria","Soria Rey 5461","1992",NA,NA,"Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,"Campañia loma, Estancia Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2008-05-27 22:02:00-03","MO","MOBOT","2935052","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Rosa Degen","Degen 2113","1991","10","21","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,"Rancho Esperanza, a en el Potrero Ñu poí","200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2008-05-27 22:02:00-03","MO","MOBOT","2935065","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Nélida Soria","Soria Rey 7876","1997",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Cerro Corá. Orillas del Río Aquidabán.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2012-05-02 10:25:00-03","MO","MOBOT","2935222","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","F. Javier Fernández Casas|J. Molero","Fernández Casas 6360","1982","2","20","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,"Salida de Caaguazú hacia Yhú, bordes de la pista con cultivos.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1150","2008-05-27 22:02:00-03","MO","MOBOT","2935227","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Rosa Degen","Degen 1995","1994","7","12","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2015-08-10 05:49:00-03","MO","MOBOT","2935278","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Amaro Macedo","Macedo 699","1945",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"[ ]. Carmo.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2008-05-27 22:02:00-03","MO","MOBOT","2935314","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Felix Woytkowski","Woytkowski 35302","1947","6","22","Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,"Hera near Moyobamba. In open, sunny places in clearing.","890.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2008-05-27 22:02:00-03","MO","MOBOT","2935354","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"G.J. Schwarz","Schwarz 3912","1947",NA,NA,"Argentina","Misiones","San Javier",NA,NA,NA,NA,NA,NA,"Panambi.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2009-07-13 12:30:00-03","MO","MOBOT","2935613","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Felix Woytkowski","Woytkowski 6638","1961","7","16","Peru","Junín",NA,NA,NA,NA,NA,NA,NA,"Yucapata. Low wood.","1400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2012-04-10 05:01:00-03","MO","MOBOT","2935705","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Elena Schwindt","Schwindt 164","1947",NA,NA,"Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,"Santa Ana.","216.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2013-07-28 05:59:00-03","MO","MOBOT","2935706","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Gunnar Wilhelm Harling|Lennart Andersson","Harling 14066","1974","4","27","Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,"Morona-Santiagp. Gualquila. near Bomboiza. primary rain forest.","900.00000000","950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2009-10-14 13:50:00-03","MO","MOBOT","2935770","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Leslie R. Landrum","Landrum 4077","1982","1","5","Brazil","Paraná",NA,"-49.0006153","-25.0005555",NA,NA,NA,NA,"Cerro Azul, along road to Rio Branco do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","2008-05-27 22:02:00-03","MO","MOBOT","2935824","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"B.R. Medina","Medina 274","1947",NA,NA,"Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2010-05-16 08:12:00-03","MO","MOBOT","2935843","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Aurelio Schinini","Schinini Cacace 6708","1973",NA,NA,"Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,"Altos, Cnia. Bernal Cué",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2012-04-10 05:01:00-03","MO","MOBOT","2935881","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Elena Schwindt","Schwindt 197","1947",NA,NA,"Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,"Santa Ana.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2008-05-27 22:02:00-03","MO","MOBOT","2935912","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","Howard S. Irwin","Irwin 34917","1972","1","23","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Gallery forest and adjacent cerrado. ca 17 kms S. of Niquelandia.","750.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2008-05-27 22:02:00-03","MO","MOBOT","2935920","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","C.E. Benitez de Rojas","Nélida Soria","Soria Rey 7622","1996","6","7","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Cerro Corá Limite NE con Estancia Sereno,",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2009-07-10 17:57:00-03","MO","MOBOT","2935934","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Troels M. Pedersen","Pedersen 1141","1951","8","2","Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,"Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2008-05-27 22:02:00-03","MO","MOBOT","2935949","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Nee","PETERSEN","Petersen 282","1952",NA,NA,"Argentina","Tucumán","Capital",NA,NA,NA,NA,NA,NA,"dyrket i Sillos have,","435.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2008-05-27 22:02:00-03","MO","MOBOT","2935956","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","B.A.S. Pereira","Pereira 567","1983",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2008-05-27 22:02:00-03","MO","MOBOT","2935975","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","B.A.S. Pereira","Pereira 284","1982","6","6","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Ribeirão Papuda, braço esquerdo das nascentes.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2009-07-17 10:53:00-03","MO","MOBOT","2936047","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Hólguer Lugo S.","Lugo Sánchez 2365","1972","5","20","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,"Rio Pano, 6-7 km north west of Puerto Napo.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2008-05-27 22:02:00-03","MO","MOBOT","2937462","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","A.R.S. Oliveira","Oliveira 729","1996","4","20","Brazil","Acre",NA,NA,NA,NA,NA,NA,NA,"Bujari: Riozinho do Andirá, margem direita. Várzea.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2008-05-27 22:02:00-03","MO","MOBOT","2940903","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","W.G. D'Arcy & M. Nee","Richard Spruce","Spruce 4164A","1855",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"Prope Tarapoto.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2008-05-27 22:02:00-03","MO","MOBOT","2940920","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Caballero","Caballero 10","1977","4","14","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"C.E.A.P. (Arboretum). Bosque abierto.","220.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2020-07-17 21:07:00-03","MO","MOBOT","3104873","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona","Araujo Murakami 2970","2006","9","18","Bolivia","La Paz","Franz Tamayo","-68.4363889","-14.6144444",NA,NA,NA,NA,"Área Natural de Manejo Integrado Madidi, San Marcos.","1122.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","06-06",NA
"1172","2013-06-02 05:38:00-03","MO","MOBOT","3108745","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Efraín Suclli","Suclli Montañés 2320","2005","11","17","Peru","Cusco","Calca","-72.3","-12.3",NA,NA,NA,NA,"Dist. Lares. Sector Lacco Yavero. Bosque seco intervenido","1200.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1173","2011-02-17 21:49:00-02","MO","MOBOT","3109060","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Gloria Calatayud|Isau Huamantupa|L. Vargas|N. Anaya|José Tito","Calatayud Hermosa 2983","2005","5","12","Peru","Cusco","La Convención","-72.35","-12.45",NA,NA,NA,NA,"Dist. Echarati, Localidad Papelpata, Bosque Primario Intervenido y cultivos","1656.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1174","2013-06-02 05:38:00-03","MO","MOBOT","3111700","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Gloria Calatayud|Isau Huamantupa|Efraín Suclli|V. Chama|L. Cárdenas|M. Luza|N. Anaya|M. Callalli","Calatayud Hermosa 3510","2005","8","24","Peru","Cusco","La Convención","-72.55","-12.36666",NA,NA,NA,NA,"Dist. Echarati, Localidad Cirialo, Bosque Seco","1718.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1175","2018-04-26 11:32:00-03","MO","MOBOT","3111745","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Gloria Calatayud|Isau Huamantupa|Efraín Suclli|V. Chama|L. Cárdenas|M. Luza|N. Anaya|M. Callalli","Calatayud Hermosa 3554","2005","8","26","Peru","Cusco","La Convención","-72.33333","-12.48333",NA,NA,NA,NA,"Dist. Echarati, Localidad Belempata, Bosque Primario Intervenido","1800.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1176","2014-04-04 05:53:00-03","MO","MOBOT","3113309","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Rodolfo Vásquez","Vásquez Martínez 30902","2005","5","27","Peru","Pasco","Oxapampa","-75.2333333","-10.3333333",NA,NA,NA,NA,"Dist. Oxapampa. Estación Biológica del Jardín Botánico de Missouri. Bosque disturbado.","1850.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"1177","2008-05-27 22:02:00-03","MO","MOBOT","3295013","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","K. Wendelberger|H. Huaylla","Wendelberger 50","2000","7","12","Bolivia","Chuquisaca","Hernando Siles","-63.95","-19.8",NA,NA,NA,NA,"Up Cerro Urkhal path before 2nd river crossing, municipally protected area, Monteagudo.","1350.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2008-05-27 22:02:00-03","MO","MOBOT","456288","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|U. Velázquez","Zardini 21186","1990","6","9","Paraguay","Cordillera",NA,"-57.25","-25.13333",NA,NA,NA,NA,"5 km SE of Emboscada on road to Nueva Colombia. On a plain. Savanna.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","356",NA
