"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber"
"567","2019-11-13 11:22:55-03","USP","SPF","71652","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Kuhlmann, M","Kuhlmann, M","1946","10","07","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"SPF00071652",NA,NA,NA,"3257",NA,"Paranapiacaba",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-13 11:22:55-03","USP","SPF","67853","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Lewis, GP","Britto, B","1990","06",NA,"Brasil","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,"SPF00067853",NA,NA,NA,"s.n.",NA,NA,NA,NA,"508","508","1990","30784","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA
"569","2021-03-25 13:52:26-03","UNIVILLE","JOI","8394","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","G. Hatschbach","J.M. Silva","2002","09","29","Brasil","São Paulo","Cajati","-48.1199989318848","-24.7299995422363",NA,NA,"JOI008394",NA,NA,NA,"3632",NA,"Conchas.",NA,"; HABITO: árvore, odorífera; TIPO VEGETACIONAL: Floresta Atlântica",NA,NA,"2002","24646","auto",NA,"01","01",NA,NA,NA,NA,NA,NA
"570","2020-05-08 11:12:52-03","UEFS","HUEFS","19327","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.Sartori","Silva, J.M.","1994","09","01","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"HUEFS0019327",NA,"Angiospermae","Fabales","1381",NA,NA,NA,NA,NA,NA,"2001","61623","auto",NA,"12",NA,"Rosanae",NA,NA,NA,NA,NA
"571","2020-05-08 11:12:52-03","UEFS","HUEFS","174397","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Silva, J.M.","2005","10","17","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,"HUEFS0174397",NA,"Angiospermae","Fabales","4426",NA,"Mineiros.",NA,"Floresta Atlântica.",NA,NA,NA,"37738","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"572","2020-05-08 11:12:52-03","UEFS","HUEFS","188763","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Matos, E.N.de","2011","12","11","Brasil","Bahia","Caravelas","-39.1725","-17.656944","39W10'21''","17S39'25''","HUEFS0188763",NA,"Angiospermae","Fabales","2242",NA,"Mata do Rodrigo",NA,"Restinga. Floresta.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"573","2020-05-08 11:12:52-03","UEFS","HUEFS","130651","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lima, H.C.de","1989","07","03","Brasil","Rio de Janeiro","Parati","-44.683333","-23.05","44W41'0''","23S3'0''","HUEFS0130651",NA,"Angiospermae","Fabales","3637",NA,"Rodovia BR 101, km 164, Fazenda Taquarí, Sertão do Taquarí, próx. ao riacho Juçará.",NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"574","2020-05-08 11:12:52-03","UEFS","HUEFS","144329","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lima, H.C.de","2008","07","23","Brasil","Bahia","Porto Seguro","-39.216667","-16.866667","39W13'","16S52'","HUEFS0144329","HUEFS0144329","Angiospermae","Fabales","6905",NA,"Parque Nacional do Monte Pascoal na entrada da Sede, lado direito.",NA,"Mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"575","2020-05-08 11:12:52-03","UEFS","HUEFS","226567","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Faria, J.E.Q.","2016","06","08","Brasil","Minas Gerais","Diamantina","-43.420556","-18.968056","43w25'14''","18s58'5''","HUEFS0226567",NA,"Angiospermae","Fabales","5969",NA,"Conceição do Mato Dentro: Fazenda Pitangueira da empresa Anglo American.",NA,"Pasto em regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"576","2020-05-08 11:12:52-03","UEFS","HUEFS","196311","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Queiroz, L.P.de","2012","03","13","Brasil","Bahia","Itaberaba","-40.526667","-12.4125","40W31'36''","12S24'45''","HUEFS0196311",NA,"Angiospermae","Fabales","15359",NA,"Fazenda Leão dos Brejos. Localidade Gameleira, ca. 6 Km N do entroncamento com a BR-242, após a Fazenda Monte Verde e a Escola Ulysses Guimarães.",NA,"Floresta Estacional Semi-decidual.","470","470",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"577","2020-05-08 11:12:52-03","UEFS","HUEFS","204612","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.P. de Queiroz","Kollmann, L.","2010","08","30","Brasil","Espírito Santo","Itarana","-40.859722","-19.989444","40W51'35''","19S59'22''","HUEFS0204612",NA,"Angiospermae","Fabales","12031",NA,"Perto da Pedra Bela Vista.",NA,NA,"950","950","2014",NA,NA,NA,"12",NA,"Rosanae",NA,NA,NA,NA,NA
"578","2020-05-08 11:12:52-03","UEFS","HUEFS","210025","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Nascimento, F.H.F.","2013","03","15","Brasil","Espírito Santo","Linhares","-40.05","-19.15","40W3'","19S9'","HUEFS0210025",NA,"Angiospermae","Fabales","1122",NA,"Reserva Natural Vale.",NA,"Floresta Estacional Perenifólia.","60","70",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"579","2020-05-08 11:12:52-03","UEFS","HUEFS","210026","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Nascimento, F.H.F.","2013","03","15","Brasil","Espírito Santo","Linhares","-40.05","-19.15","40W3'","19S9'","HUEFS0210026",NA,"Angiospermae","Fabales","1123",NA,"Reserva Natural Vale.",NA,"Floresta Estacional Perenifólia.","60","70",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"580","2020-05-08 11:12:52-03","UEFS","HUEFS","210027","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Nascimento, F.H.F.","2013","03","15","Brasil","Espírito Santo","Linhares","-40.05","-19.15","40W3'","19S9'","HUEFS0210027",NA,"Angiospermae","Fabales","1124",NA,"Reserva Natural Vale.",NA,"Floresta Estacional Perenifólia.","60","70",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"581","2020-05-08 11:12:52-03","UEFS","HUEFS","210028","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Nascimento, F.H.F.","2013","03","15","Brasil","Espírito Santo","Linhares","-40.05","-19.15","40W3'","19S9'","HUEFS0210028",NA,"Angiospermae","Fabales","1125",NA,"Reserva Natural Vale.",NA,"Floresta Estacional Perenifólia.","60","70",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"582","2020-05-08 11:12:52-03","UEFS","HUEFS","211795","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.P.Queiroz","Nascimento, F.H.F.","2014","01","30","Brasil","Bahia","Jussari","-39.535","-15.158333","39W32'6''","15S9'30''","HUEFS0211795",NA,"Angiospermae","Fabales","1495",NA,"RPPN Serra do Teimoso.",NA,NA,"450","550","2016",NA,NA,NA,"05",NA,"Rosanae",NA,NA,NA,NA,NA
"583","2020-05-08 11:12:52-03","UEFS","HUEFS","211796","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.P.Queiroz","Nascimento, F.H.F.","2014","01","30","Brasil","Bahia","Jussari","-39.535","-15.158333","39W32'6''","15S9'30''","HUEFS0211796",NA,"Angiospermae","Fabales","1496",NA,"RPPN Serra do Teimoso.",NA,NA,"450","550","2016",NA,NA,NA,"05",NA,"Rosanae",NA,NA,NA,NA,NA
"584","2020-05-08 11:12:52-03","UEFS","HUEFS","211797","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.P.Queiroz","Nascimento, F.H.F.","2014","01","30","Brasil","Bahia","Jussari","-39.535","-15.158333","39W32'6''","15S9'30''","HUEFS0211797",NA,"Angiospermae","Fabales","1497",NA,"RPPN Serra do Teimoso.",NA,NA,"450","550","2016",NA,NA,NA,"05",NA,"Rosanae",NA,NA,NA,NA,NA
"585","2020-05-08 11:12:52-03","UEFS","HUEFS","211798","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.P.Queiroz","Nascimento, F.H.F.","2014","01","30","Brasil","Bahia","Jussari","-39.535","-15.158333","39W32'6''","15S9'30''","HUEFS0211798",NA,"Angiospermae","Fabales","1498",NA,"RPPN Serra do Teimoso.",NA,NA,"450","550","2016",NA,NA,NA,"05",NA,"Rosanae",NA,NA,NA,NA,NA
"586","2020-05-08 11:12:52-03","UEFS","HUEFS","231226","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Cardoso, L.J.T.","2015","05","04","Brasil","Rio de Janeiro","Resende","-44.389167","-22.276389","44w23'21''","22S16'35''","HUEFS0231226",NA,"Angiospermae","Fabales","1343",NA,"Parque Estadual da Pedra Selada. Estrada da Ponte.",NA,"Floresta Ombrófila Densa.","929","929",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"587","2020-05-08 11:12:52-03","UEFS","HUEFS","247995","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Fortes, E.A.","2018","11","07","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.097778","-21.372222","41W5'52''","21S22'20''","HUEFS0247995",NA,"Angiospermae","Fabales","66",NA,"Capoeira abaixo da sede da EEEG.",NA,"Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"588","2020-05-08 11:12:52-03","UEFS","HUEFS","250516","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Fortes, E.A.","2018","09","02","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.098611","-21.371667","41W5'55''","21S22'18''","HUEFS0250516",NA,"Angiospermae","Fabales","50",NA,"Estação Ecológica Estadual de Guaxindiba. Capoeira logo abaixo da sede da EEEG.",NA,"Floresta Estacional Semidecidual.","5","5",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"589","2020-05-08 11:12:52-03","UEFS","HUEFS","250958","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Nascimento, F.H.F.","2012","03","15","Brasil","Bahia","Itaberaba","-40.526667","-12.4125","40W31'36''","12S24'45''","HUEFS0250958",NA,"Angiospermae","Fabales","1879",NA,"Gameleira. Fazenda Leão dos Brejos.",NA,"Mata Atlântica lato sensu. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"590","2020-05-08 11:12:52-03","UEFS","HUEFS","251006","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Nascimento, F.H.F.","2012","03","15","Brasil","Bahia","Itaberaba","-40.526667","-12.4125","40W31'36''","12S24'45''","HUEFS0251006",NA,"Angiospermae","Fabales","1927",NA,"Gameleira. Fazenda Leão dos Brejos.",NA,"Mata Atlântica lato sensu. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"591","2020-05-08 11:12:52-03","UEFS","HUEFS","130954","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Cardoso, D.","2007","11","01","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0130954",NA,"Angiospermae","Fabales","2204",NA,"Arboreto do Jardim Botânico do Rio de Janeiro.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"592","2020-05-08 11:12:52-03","UEFS","HUEFS","67723","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Silva, J.M.","2002","09","29","Brasil","São Paulo","Cajati","-48.1199989318848","-24.7299995422363",NA,NA,"HUEFS0067723",NA,"Angiospermae","Fabales","3632",NA,"Conchas.",NA,"Floresta atlântica.",NA,NA,NA,"24646","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"593","2020-05-08 11:12:52-03","UEFS","HUEFS","176915","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Monteiro, M.T.","1971","07","21","Brasil","Bahia","Itamaraju","-39.5311012268066","-17.0391998291016",NA,NA,"HUEFS0176915",NA,"Angiospermae","Fabales","23490",NA,"Fazenda Boa Vista.",NA,NA,NA,NA,NA,"55932","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"594","2020-05-08 11:12:52-03","UEFS","HUEFS","130670","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus f. paraguariensis","Hassl.",NA,"Lima, H.C.de","1995","11","28","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"HUEFS0130670",NA,"Angiospermae","Fabales","5275",NA,"Barra de São João (Vila). Manguinhos, Fazenda São Pedro, mata do Carvão, próximo a picada para área do inventário.",NA,NA,NA,NA,NA,NA,NA,"f. paraguariensis",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"595","2019-09-04 19:32:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"F. F. Allemão","1860",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"596","2017-08-04 10:51:29-03","F","FMNH-SEEDPLANTS","V0371217F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"G. Hatschbach","1969","9","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371217F","V0371217F_01","Spermatophyta",NA,"22125","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"597","2017-08-04 10:51:29-03","F","FMNH-SEEDPLANTS","V0371219F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"G. Hatschbach & J. M. Silva","1986","11","6","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371219F","V0371219F_01","Spermatophyta",NA,"50687","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"598","2017-08-04 10:51:29-03","F","FMNH-SEEDPLANTS","V0371220F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"L. B. Smith & R. Reitz","1964","10","12","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371220F","V0371220F_01","Spermatophyta",NA,"12417","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"599","2017-08-04 10:51:29-03","F","FMNH-SEEDPLANTS","V0371221F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"L. B. Smith & R. Reitz","1964","10","24","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371221F","V0371221F_01","Spermatophyta",NA,"12924","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"600","2017-08-04 10:51:30-03","F","FMNH-SEEDPLANTS","V0371222F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"G. Hatschbach & R. Kummrow","1984","10","12","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371222F","V0371222F_01","Spermatophyta",NA,"48383","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"601","2017-08-04 10:51:30-03","F","FMNH-SEEDPLANTS","V0371223F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"G. Hatschbach & O. A. Guimarães","1966","11","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371223F","V0371223F_01","Spermatophyta",NA,"15256","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"602","2017-08-04 10:51:30-03","F","FMNH-SEEDPLANTS","V0371224F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"C. Koczicki","1969","8","12","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371224F","V0371224F_01","Spermatophyta",NA,"226","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"603","2017-08-04 10:51:30-03","F","FMNH-SEEDPLANTS","V0371225F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"K. Hagelund",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371225F","V0371225F_01","Spermatophyta",NA,"4861","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"604","2017-08-04 10:51:30-03","F","FMNH-SEEDPLANTS","V0371226F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"J. C. D. Mello",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371226F","V0371226F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"605","2017-08-25 15:40:19-03","F","FMNH-SEEDPLANTS","V0371227F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"R. Reitz & R. M. Klein","1958","11","24","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0371227F","V0371227F_01","Spermatophyta",NA,"7588","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"606","2017-08-04 10:51:31-03","F","FMNH-SEEDPLANTS","V0371228F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"B. Balansa",NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0371228F","V0371228F_01","Spermatophyta",NA,"3112","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"607","2017-08-04 10:51:31-03","F","FMNH-SEEDPLANTS","V0371229F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"P. Jörgensen",NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0371229F","V0371229F_01","Spermatophyta",NA,"3605","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"608","2017-08-04 10:51:31-03","F","FMNH-SEEDPLANTS","V0371230F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0371230F","V0371230F_01","Spermatophyta",NA,"7335","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"609","2017-08-04 10:51:31-03","F","FMNH-SEEDPLANTS","V0371231F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0371231F","V0371231F_01","Spermatophyta",NA,"12228","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"610","2017-08-04 10:51:32-03","F","FMNH-SEEDPLANTS","V0371232F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0371232F","V0371232F_01","Spermatophyta",NA,"3226","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"611","2017-08-04 10:51:32-03","F","FMNH-SEEDPLANTS","V0371233F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,NA,NA,"1914","7",NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0371233F","V0371233F_01","Spermatophyta",NA,"684","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"612","2019-06-11 13:09:29-03","F","FMNH-SEEDPLANTS","V0372755F","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"RRC ID Flag","S. G. Tressens","1988","11","25","Argentina","Corrientes","Ituzaingo",NA,NA,NA,NA,"V0372755F","V0372755F_01 V0372755F_02","Spermatophyta",NA,"3443","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"3443"
"613","2020-04-29 16:29:53-03","UFVJM","HDJF","3926","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Camargo, R","Faria, JEQ; Pinheiro, AC","2016","06","08","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.420556","-18.968056","-43.420556","-18.968056","HDJF003926","HDJF003926_01","Dicotyledoneae",NA,"5969","Southern America","Fazenda Pitagueiras da empresa Anglo American",NA,NA,"738","738","2016",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"614","2019-01-25 15:41:03-02","IAC","IAC","11141","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","D.M. Dedecca","J.A. Cunha","1949","08","20","Brasil","São Paulo","Monte Alegre do Sul","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,"50",NA,NA,NA,"Planta enviada da Estação Experimental de Monte Alegre do Sul. Nome popular: cabreuva-parda",NA,NA,"1949",NA,NA,NA,"08","20",NA,NA,NA,NA,NA,NA
"615","2019-01-25 15:41:03-02","IAC","IAC","16421","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","D.M. Dedecca","H. Moraes","1953","09","05","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"s/nº",NA,"Ria Proença, perto do estágio do Guarani",NA,NA,NA,NA,"1953",NA,NA,NA,"09","05",NA,NA,NA,NA,NA,NA
"616","2019-01-25 15:41:03-02","IAC","IAC","19529","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","H.M. Souza","H.M. Souza","1967","10","24","Brasil","São Paulo","São Luís do Paraitinga","-45.31","-23.2217","-45.3100","-23.2217",NA,NA,NA,NA,"s/nº",NA,"Rodovia para Ubatuba antes do Alto da Serra",NA,NA,NA,NA,"1967",NA,NA,NA,"10","24",NA,NA,NA,NA,NA,NA
"617","2019-04-11 14:23:11-03","IAC","IAC","19677","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","H.F. Leitão Filho","H.M. Souza","1967","11","30","Brasil","São Paulo","Campinas","-46.96441","-22.87921","-46.96441","-22.87921",NA,NA,NA,NA,"s/nº",NA,"Sousas",NA,"Nome popular: cabreuva",NA,NA,"1967",NA,NA,NA,"12","06",NA,NA,NA,NA,NA,NA
"618","2019-01-25 15:41:03-02","IAC","IAC","28647","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","S. Soriano & R.B. Torres","S. Soriano & R.B. Torres","1992","01","13","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"s/nº",NA,NA,NA,"Nome popular: cabreuva-parda, oleo-pardo",NA,NA,"1992",NA,NA,NA,"01","13",NA,NA,NA,NA,NA,NA
"619","2019-01-25 15:35:02-02","IAC","IAC","35916","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","M.Allemão","M.C. Dias","M.C. Dias et al.","1995","09","29","Brasil","Paraná","Sertanópolis","-51.0364","-23.0586","-51.0364","-23.0586",NA,NA,NA,NA,"44",NA,"Fazenda Ferraz",NA,NA,NA,NA,"1996",NA,NA,NA,"06","29",NA,NA,NA,NA,NA,NA
