"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"211","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","31673",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","V. Demuner/11-09-2007","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3401","2007","09","11",NA,"Brasil","Espírito Santo","Colatina","Alto moacir. Prop. Lalau","-40.558611","-19.343611",NA,"Árvore 10m, flores com cálice de cor verde e corola de cor branca. Ambiente rupestre.","MBML031673","MBML031673",NA,NA,"200","200","40W33'31","19S20'37","2007","09","11",NA,NA,NA,NA
"212","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","32724",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","I. Cordeiro/X-2010","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1302","2006","09","06",NA,"Brasil","Espírito Santo","Águia Branca","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.","-40.798611","-18.944167",NA,"Árvore 20m de alt. DAP 35cm. Fuste 10m. Flores brancas. Mata.","MBML032724","MBML032724",NA,NA,"380","380","40W47'55","18S56'39",NA,NA,NA,NA,NA,NA,NA
"213","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","36688",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","J. Gurtler/2018","R. C. Forzza; et al","5106","2008","02","19",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,"MBML036688","MBML036688",NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA
"214","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","38024",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","A. M. Assis","A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1192","2007","12","28",NA,"Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.055","-20.932778",NA,"Árvore 10 m. Frutos verdes. Borda da Mata. Floresta Estacional Semidecidual em Estágio Médio/Avançado de Regeneração.","MBML038024","MBML038024",NA,NA,NA,NA,"41W3'18","20S55'58","2007","12","28",NA,NA,NA,NA
"215","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","41992",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"A. M. Assis; V. Pereira","1832","2008","10","16",NA,"Brasil","Espírito Santo","Colatina","São João Grande (Torre 13/2 - LT 230 Kv Mascarenhas x Verona)","-40.808056","-19.451194",NA,"Arvore 15 m. DAP 60 cm. Botoes amarelados. Floresta Estacional Semidecidual - estagio inicial de regeneracao","MBML041992","MBML041992",NA,NA,"390","390","40W48'29","19S27'4,3",NA,NA,NA,NA,NA,NA,NA
"216","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","42092",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"A. M. Assis; V. G. Demuner","1563","2008","04","26",NA,"Brasil","Espírito Santo","São Gabriel da Palha","Faz. Rondeli. Próx. Clube Campestre (Torre 72/1 - LT 230 Kv Mascarenhas x Verona)","-40.555478","-19.024528",NA,"Arvore 20 m. DAP 50 cm. Frutos marrons. Floresta Ombrofila Densa #?# estagio avançado de regeneração.","MBML042092","MBML042092",NA,NA,NA,NA,"40W33'19,72","19S1'28,3",NA,NA,NA,NA,NA,NA,NA
"217","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","43638",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"T.F. Sagrillo; C.L. Dalmonech","10","2011","09","25",NA,"Brasil","Espírito Santo","Aracruz","Picuã","-40.350278","-19.911667",NA,"Flores brancas. Macega. 10m. Látex transparente e viscoso","MBML043638","MBML043638",NA,NA,NA,NA,"40W21'1","19S54'42",NA,NA,NA,NA,NA,NA,NA
"218","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","51258",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"I.V. Damaceno; L.A.Barbosa & R.F.Martins","9","2012","04","07",NA,"Brasil","Espírito Santo","Ecoporanga","Patrimônio do Dois, Córrego do Sol Nascente, Sítio Renascer, Proprietário: Luiz Antônio Barbosa, a 11 km da sede do município","-40.876639","-18.373306",NA,"Altura ~30 metros, DAP 95. Presença de látex.","MBML051258","MBML051258",NA,NA,"530","530","40W52'35,9","18S22'23,9",NA,NA,NA,NA,NA,NA,NA
"219","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","51885",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","A. Assis/Dez.2013","A. M. Assis; J. Freitas","3523","2012","11","16",NA,"Brasil","Espírito Santo","Montanha","Fazenda Joazeiro - distrito de São Geraldo","-40.314444","-18.247167",NA,"Árvore 10 m; DAP 40cm; flores brancas. Fragmento de floresta de tabuleiro em estágio avançado de regeneração.","MBML051885","MBML051885",NA,NA,"160","160","40W18'52","18S14'49,8",NA,NA,NA,NA,NA,NA,NA
"220","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","54138",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","J. Külkamp/01-08-2019","J. Külkamp; P.M.L.A. Santos","1024","2019","07","21",NA,"Brasil","Espírito Santo","Santa Teresa","Margem da Estrada Afonso Cláudio, ES-261. No barranco de um cruzamento","-40.622778","-19.930833",NA,"Material em sílica. Altura 5m. Habitat: Árvore isolada em solo pobre. Frequente ao longo do caminho que leva para a Cachoeira Country. Hábito/Forma de vida: Árvore ramificada acima de 2m, copa muito ramificada, inflorescências terminai","MBML054138","MBML054138",NA,NA,"580","580","40W37'22","19S55'51",NA,NA,NA,NA,NA,NA,NA
"221","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","45095",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"T.B. Flores; G.O. Romão","1140","2012","08","25",NA,"Brasil","Espírito Santo","Linhares","Sooretama, Reserva Biológica de Sooretama - Estrada do meio - Entrada da picada em frente ao antigo posto de vigia, antes da ponte","-40.14205","-18.965383",NA,"Árvore 6m alt., botões verdes","MBML045095","MBML045095",NA,NA,NA,NA,"40W8'31,38","18S57'55,38",NA,NA,NA,NA,NA,NA,NA
"222","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","14103",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","V. Demuner/25-09-2002","L. Kollmann; et al","3491","2000","12","12",NA,"Brasil","Espírito Santo","Barra de São Francisco","Cabeceira Córrego do Engenho","-40.8908004760742","-18.7549991607666",NA,"Árvore 20m. DAP 34cm. Fuste 15m. Frutos marrons. 'Boleira'.","MBML014103","MBML014103","36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","35722",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","L. Kollmann/29-01-2008","L. Kollmann; L. Magnago","10484","2008","01","29",NA,"Brasil","Espírito Santo","Pinheiros",NA,"-40.2132987976074","-18.3703002929688",NA,"Arvore 10m, flores verdes","MBML035722","MBML035722","28525","auto","130","130",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-04 11:05:14-03","UFRB","HURB","9614","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell",NA,"Santos, C.J.","01","2015","08","12",NA,"Brasil","Bahia","Laje","Fazenda Torre;","-39.4249992370605","-13.1822004318237",NA,"Projeto sob orientação do Prof. Edson Ferreira Duarte.","HURB000009614",NA,"32928","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-06-15 15:30:28-03","UNESP-RC","HRCB","4453","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Furlan, A.","Furlan, A.","188","1984","08","13",NA,"Brasil","São Paulo","Rio Claro","Campus UNESP Bela Vista","-47.560001373291","-22.4099998474121",NA,"Árvore até 6m. Flores branco-amareladas",NA,NA,"21773","auto",NA,NA,NA,NA,"1984","08","13",NA,NA,NA,NA
"226","2020-06-15 15:30:28-03","UNESP-RC","HRCB","5842","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cesar, O. & Monteiro, R.","Cordeiro, L.","52","1985","07","31",NA,"Brasil","São Paulo","Americana","Km 123 sentido São Paulo interior","-47.3300018310547","-22.7299995422363",NA,"Árvore até 10m. Flores branco-amareladas, com frutos. O fruto está registrado na Carpoteca sob o n° 373. Apreseta látex",NA,NA,"13346","auto",NA,NA,NA,NA,"1985","08","01",NA,NA,NA,NA
"227","2020-06-15 15:30:28-03","UNESP-RC","HRCB","10341","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Brozek, R.M.","87","1989","02","13",NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Esmeralda","-42.6507987976074","-20.2261009216309",NA,"Plântula de Mandau <ll>dwc_commonname:</ll> Mandau",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-06-15 15:30:28-03","UNESP-RC","HRCB","1","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I.","Monteiro, R.","s.n.","1979","09","04",NA,"Brasil","São Paulo","Rio Claro","Horto Florestal Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,"Árvore até 15m., flores creme <ll>dwc_commonname:</ll> Andá-assú",NA,NA,"21773","auto",NA,NA,NA,NA,"1984","04",NA,NA,NA,NA,NA
"229","2017-11-24 14:10:41-02","UFLA","ESAL","17609","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Carvaho, WAC","348",NA,NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,"árvore; 18 m; ;; floresta",NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2018-10-09 16:31:18-03","UFLA","ESAL","16657","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","E. Van den Berg","Diego; Lázaro","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278",NA,"árvore; 18m; ;",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"231","2017-11-24 14:10:41-02","UFLA","ESAL","1037","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Augusto Gabriel","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,"; ; ;; floresta",NA,NA,"38865","auto","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-01-26 13:54:18-03","IMA","MAC","9666","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","N.T.Mendonça","Mendonça, NT","150","1997","11","04",NA,"Brasil","Alagoas","Maceió","Reserva do IBAMA.","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. 6 m de altura. Botões e flores amarela-esverdeadas.","MAC0009666","MAC0009666","34538","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"233","2021-03-17 14:34:32-03","UTFPR-SL","SHPR","561","PreservedSpecimen","Plantae","Anthophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Biral, L.","1697","2019","07","30","América do Sul","Brasil","São Paulo","Botucatu","Praça do Bosque.","-48.433942","-22.883861","exsicata","Árvore de grande porte, folíolos membranáceos, corola creme.Habitat: Cultivada na praça do Bosque, marco zero da cidade.","SHPR000561","SHPR000561_v1",NA,NA,NA,NA,"48º26'2.19W","22º53'1.90 S",NA,NA,NA,NA,NA,NA,NA
"234","2021-02-04 10:27:33-03","UFRPE","HST","2376","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","S.Tavares","S.Tavares","1243","1965","08","18",NA,"Brasil","Alagoas","Maceió","Horto Florestal","-35.7352981567383","-9.6658296585083",NA,"Árvore mais ou menos 7m alt. por 30cm diâmetro na base. Flores amarelo claro, com leve perfume. Cultivada","HST002376",NA,"34538","auto",NA,NA,NA,NA,"1965","08","18",NA,NA,NA,NA
"235","2021-02-04 10:27:33-03","UFRPE","HST","3709","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","E.Tavares","M.T.Monteiro","23542","1971","09","21",NA,"Brasil","Bahia","Itamaraju","Fazenda Boa Vista","-39.5311012268066","-17.0391998291016",NA,"Árvore, madeira branca mais ou menos mole, resina avermelhada, flores verde-amareladas com pouco perfume.","HST003709",NA,"55932","auto",NA,NA,NA,NA,"1971","11","17",NA,NA,NA,NA
"236","2021-02-04 10:27:33-03","UFRPE","HST","3581","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","E.Tavares","M.T.Monteiro","23519","1971","07","30",NA,"Brasil","Bahia","Itamarajú","Fazenda Palmeira","-39.5311012268066","-17.0391998291016",NA,"Árvore, flores amareladas com pouco perfume, resina avermelhada, madeira mais ou menos mole.","HST003581",NA,"55932","auto",NA,NA,NA,NA,"1971","11","22",NA,NA,NA,NA
"237","2021-02-09 10:12:35-03","UENF","HUENF","4626","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Archanjo, K.M.P.A.","2715","2008","10","28",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833",NA,"Arbórea","HUENF00004629",NA,NA,NA,"53","53","41º8'18''W","21º20'9''S",NA,NA,NA,NA,NA,NA,NA
"238","2021-02-09 10:12:35-03","UENF","HUENF","6323","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2237","2005","09","19",NA,"Brasil","Rio de Janeiro","São José de Ubá","Mata do Emboque","-41.918056","-21.375556",NA,NA,"HUENF00006326",NA,NA,NA,"205","205","41º55'5''W","21º22'32''S",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-09 10:12:35-03","UENF","HUENF","866","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Da Silva, G.C.","452","1996","05","02",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"MP4; Látex transparente","HUENF00000868",NA,NA,NA,"39","39","41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"240","2021-02-09 10:12:35-03","UENF","HUENF","4700","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Archanjo, K.M.P.A.","285","2009","06","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944",NA,"Arbóreo; fragmento de Mata Atlântica","HUENF00004703",NA,NA,NA,"61","61","41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA,NA,NA
"241","2021-02-09 10:12:35-03","UENF","HUENF","6937","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Dan, M.L.; Ribeiro, A.C.C.","407","2007","05","31",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944",NA,NA,"HUENF00006940",NA,NA,NA,"61","61","41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-25 12:03:50-03","UENF","HUENF","170","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Archanjo, K.M.P.A.",NA,"2010","03","24",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana.","-41.138333","-21.335833",NA,NA,"CARP00010658",NA,NA,NA,"53","53","41º8'18''W","21º20'9''S",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-25 12:03:50-03","UENF","HUENF","3","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","133","2007","03","22",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio.","-41.090278","-21.296944",NA,NA,"CARP00010181",NA,NA,NA,"61","61","41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA,NA,NA
"244","2021-02-09 10:12:35-03","UENF","HUENF","2329","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","133","2007","03","22",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944",NA,"fértil","HUENF00002331",NA,NA,NA,"61","61","41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA,NA,NA
"245","2021-02-09 10:12:35-03","UENF","HUENF","483","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Da Silva, G.C.","604","1996","02","06",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"MD5; Árvore","HUENF00000485",NA,NA,NA,"39","39","41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"246","2021-02-09 10:12:35-03","UENF","HUENF","8287","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"s/c","452",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,NA,"HUENF00008291",NA,NA,NA,"56","56","42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA
"247","2021-02-09 10:12:35-03","UENF","HUENF","11994","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","D.R. Couto & H. Viana","D.R. Couto; H. Viana","4667","2019","08","31",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca. Morro do Itaoca (grota úmida).","-41.457222","-21.789722",NA,"Árvore, ca. 6 m altura; heliófila. Lâmina verde, flores com corola alva. Vegetando em grota úmida entre dois grandes inselbergs.","HUENF00012816",NA,NA,NA,"60","60","41º27'26''W","21º47'23''S","2019","08","31",NA,NA,NA,NA
"248","2021-02-09 10:12:35-03","UENF","HUENF","6435","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Dan, M.L.; Souza, T.P.; Nascimento M.T.","2418","2008","09","28",NA,"Brasil","Rio de Janeiro","São José de Ubá","Sítio Camacho","-41.920833","-21.41",NA,NA,"HUENF00006438",NA,NA,NA,"365","365","41º55'15''W","21º24'36''S",NA,NA,NA,NA,NA,NA,NA
"249","2021-02-09 10:12:35-03","UENF","HUENF","2442","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","167","2007","03","22",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944",NA,"Com frutos novos","HUENF00002444",NA,NA,NA,"61","61","41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA,NA,NA
"250","2021-02-09 10:12:35-03","UENF","HUENF","877","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Da Silva, G.C.","452","1997","05","02",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"MP4; Látex transparente","HUENF00000879",NA,NA,NA,"39","39","41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-25 12:03:50-03","UENF","HUENF","129","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Mauad, L.P.","113","2010","01","22",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro do Itaoca.","-41.448056","-21.797222",NA,NA,"CARP00010315",NA,NA,NA,"201","201","41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA
"252","2021-03-25 12:03:50-03","UENF","HUENF","200","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Archanjo, K.M.P.A.",NA,"2010","03","24",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio.","-41.090278","-21.296944",NA,NA,"CARP00010688",NA,NA,NA,"61","61","41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA,NA,NA
"253","2021-02-09 10:12:35-03","UENF","HUENF","4698","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Archanjo, K.M.P.A.","743","2009","07","28",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"HUENF00004701",NA,NA,NA,"39","39","41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"254","2021-02-09 10:12:35-03","UENF","HUENF","5415","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Braga, J.M.A.","Mauad, L.P.; Souza, T.P.","133","2010","01","22",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca","-41.448056","-21.797222",NA,"Planta arbórea, 8m de altura, fruto cor marrom, coletada em borda da trilha para a torre","HUENF00005418",NA,NA,NA,"201","201","41º26'53''W","21º47'50''S","2010","05","06",NA,NA,NA,NA
"255","2021-02-09 10:12:35-03","UENF","HUENF","10721","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Archanjo, K.M.P.A.; Moraes, V.B.","3712","2010","01","28",NA,"Brasil","Rio de Janeiro","Natividade","Mata de São Vicente.","-41.9733009338379","-21.042200088501",NA,NA,"HUENF00011392",NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-09 10:12:35-03","UENF","HUENF","7572","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Gaglianone, M.C.; et al.",NA,"2009","09","23",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Cláudio","-40.9613990783691","-21.3019008636475",NA,NA,"HUENF00007575",NA,"48091","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-25 12:03:50-03","UENF","HUENF","120","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Abreu, K.M.P.A.",NA,"2009","06","18",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fragmento do Cláudio.","-40.9613990783691","-21.3019008636475",NA,"Fazenda do Claúdio","CARP00010306",NA,"48091","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-25 12:03:50-03","UENF","HUENF","32","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Ribeiro, A.C.C.; Dan, M.L.",NA,"2007","02","13",NA,"Brasil","Rio de Janeiro","São José de Ubá",NA,"-41.9425010681152","-21.3575000762939",NA,"3 frutos","CARP00010210",NA,"15393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-09 10:12:35-03","UENF","HUENF","2196","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","9","2007","02","13",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Medeiros","-41.9425010681152","-21.3575000762939",NA,NA,"HUENF00002198",NA,"15393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-25 10:11:55-03","CVRD","CVRD","372","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","95","1979","08","30","América do Sul","BRASIL","ES","Linhares",NA,"-39.916173","-19.119967",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000372",NA,NA,NA,"30","30","-39,916173","-19,119967","1979","10","24","Magnoliopsida",NA,NA,NA
"261","2021-02-25 10:11:55-03","CVRD","CVRD","339","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","67","1979","08","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000339",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"262","2021-02-25 10:11:55-03","CVRD","CVRD","408","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","131","1979","10","01","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000408",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
