"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"181","2020-12-09 14:47:01-03","FURB","FURB","1660","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Sobral, M",NA,NA,NA,"Sevegnani, L.","2000","04","21","Brasil","Santa Catarina","Araquari","-48.7163889","-26.3355555","-48.7163889","-26.3355555","30","30","FURB33033","FURB33033","Ilha dos Barcos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-09 14:47:01-03","FURB","FURB","17088","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Oliveira, AA de","2009","12","14","Gasper, A.L. de; Cadorin, T.J. & Schmitt, J.","2009","09","30","Brasil","Santa Catarina","Garuva","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","FURB33043","FURB33043","Sol Nascente.","Florística IFFSC e8000a (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: arbustiva; Fruto vinho;",NA,NA,"2353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-09 14:47:01-03","FURB","FURB","17096","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Oliveira, AA de","2009","12","14","Gasper, A.L. de; Cadorin, T.J. & Schmitt, J.","2009","09","30","Brasil","Santa Catarina","Garuva","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","FURB33044","FURB33044","Sol Nascente.","Florística IFFSC e8000a (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: arborescente; Fruto verde;",NA,NA,"2421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-09 14:47:01-03","FURB","FURB","17737","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Sobral, M","2010","01","25","Korte, A.; Kniess, A.","2009","09","17","Brasil","Santa Catarina","Leoberto Leal","-49.23","-27.3597222","-49.2300000","-27.3597222","438","438","FURB33045","FURB33045","Tigre.","Florística IFFSC 424",NA,NA,"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-09 14:47:01-03","FURB","FURB","17829","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Sobral, M","2010","01","25","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","-49.5886111","-28.7080556","-49.5886111","-28.7080556","124","124","FURB33046","FURB33046","São Bonifácio.","Florística IFFSC 39 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,"3066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-09 14:47:01-03","FURB","FURB","17963","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Dreveck, S","2010","01","25","Dreveck, S.; Carneiro, F.E.","2009","12","08","Brasil","Santa Catarina","Corupá","-49.3202778","-26.3705556","-49.3202778","-26.3705556","368","368","FURB33047","FURB33047","Rio Mandioca.","Florística IFFSC 992 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbustiva; flor botão floral amarelo",NA,NA,"1489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-09 14:47:01-03","FURB","FURB","18391","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Sobral, M","2010","01","25","Dreveck, S.; Carneiro, F.E.","2009","10","13","Brasil","Santa Catarina","São João do Itaperiú","-48.7766667","-26.5480555","-48.7766667","-26.5480555","14","14","FURB33048","FURB33048","Santo Antônio.","Florística IFFSC 912 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,"1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-09 14:47:01-03","FURB","FURB","18879","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Verdi, M","2009","11","28","Verdi, M.; Klettenberg, D.H. & Tomaz, A.L.","2009","11","28","Brasil","Santa Catarina","Siderópolis","-49.4088889","-28.6219445","-49.4088889","-28.6219445","43","43","FURB33049","FURB33049","Vila São Jorge.","Florística IFFSC 49 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Inicial a Médio; interior do fragmento Habito: arvoreta;",NA,NA,"3222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-09 14:47:01-03","FURB","FURB","19051","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Dreveck, S","2009","09","23","Dreveck, S.; Carneiro, F.E.","2009","09","23","Brasil","Santa Catarina","Garuva","-48.7802778","-26.1002778","-48.7802778","-26.1002778","112","112","FURB33050","FURB33050",NA,"Florística IFFSC 1068 Habitat: Floresta Ombrófila Densa de Terras Baixas; interior do fragmento Habito: Fruto vermelho;",NA,NA,"1089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-09 14:47:01-03","FURB","FURB","19340","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Oliveira, AA de","2010","01","25","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2009","11","06","Brasil","Santa Catarina","Vitor Meireles","-49.8591667","-26.7294445","-49.8591667","-26.7294445","590","590","FURB33051","FURB33051","Pratinha.","Florística IFFSC e798a (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arvoreta; flor botões florais verdes",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:03:32-03","FURB","FURB","19407","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Lannoy, L.C.","2018","11","30","Korte, A.; Kniess, A.","2009","12","07","Brasil","Santa Catarina","Rio do Sul","-49.68","-27.18","-49.6800000","-27.1800000","625","625","FURB33052","FURB33052","Fundo Canoas.","Florística IFFSC 513 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: arbustiva;",NA,NA,"1433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-09 14:47:01-03","FURB","FURB","19437","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Oliveira, AA de","2010","01",NA,"Korte, A.; Kniess, A.","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","-49.5005556","-27.6302778","-49.5005556","-27.6302778","642","642","FURB33053","FURB33053","Alto Limeirinha.","Florística IFFSC 309 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arvoreta; flor roxo",NA,NA,"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-09 14:47:01-03","FURB","FURB","1949","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Sobral, M",NA,NA,NA,"Figueiredo, A.G.","2001","05","10","Brasil","Santa Catarina","Blumenau","-49.0719445","-26.9213889","-49.0719445","-26.9213889","100","100","FURB33083","FURB33083","Parque Natural Municipal São Francisco de Assis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-09 14:47:01-03","FURB","FURB","1950","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Sobral, M",NA,NA,NA,"Figueiredo, A.G.","2001","05","01","Brasil","Santa Catarina","Blumenau","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB33081","FURB33081","Parque Natural Municipal São Francisco de Assis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-09 14:47:01-03","FURB","FURB","19820","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Dreveck, S","2010","01","25","Dreveck, S.; Carneiro, F.E.","2010","02","01","Brasil","Santa Catarina","Jaraguá do Sul","-49.1397222","-26.3680556","-49.1397222","-26.3680556","205","205","FURB33054","FURB33054","Ano Bom / Braço Esquerdo.","Florística IFFSC 994 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arvoreta;",NA,NA,"1685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-09 14:47:01-03","FURB","FURB","21384","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Oliveira, AA de","2010","04","08","Dreveck, S.; Carneiro, F.E.","2010","01","28","Brasil","Santa Catarina","São João do Itaperiú","-48.7766667","-26.5480555","-48.7766667","-26.5480555","14","14","FURB33014","FURB33014","Santo Antônio.","Florística IFFSC 912 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta;",NA,NA,"1624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-09 14:47:01-03","FURB","FURB","21423","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Dreveck, S","2010","01","29","Dreveck, S.; Carneiro, F.E.","2010","01","29","Brasil","Santa Catarina","São Bento do Sul","-49.23","-26.37","-49.2300000","-26.3700000","20","20","FURB33011","FURB33011","Ano Bom / Braço Esquerdo.","Florística IFFSC 993",NA,NA,"1644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-09 14:47:02-03","FURB","FURB","43654","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Sobral, M","2015","07","10","Brogni, E.","2014","02","10","Brasil","Santa Catarina","Vitor Meireles","-49.8738889","-26.7516667","-49.8738889","-26.7516667","534","534","FURB33091","FURB33091","Trilha da Caverna - ARIE Serra da Abelha.",NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-09 14:47:01-03","FURB","FURB","21763","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Stival-Santos, A","2010","03","23","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","19","Brasil","Santa Catarina","Angelina","-48.96","-27.4497222","-48.9600000","-27.4497222","434","434","FURB32999","FURB32999","Arroio Fagundes.","Florística IFFSC 387 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;",NA,NA,"1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-09 14:47:02-03","FURB","FURB","21869","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Stival-Santos, A","2010","03","29","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","-48.87","-27.63","-48.8700000","-27.6300000","413","413","FURB33055","FURB33055","Canto do Schutch.","Florística IFFSC 316 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto verde;",NA,NA,"1810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-09 14:47:02-03","FURB","FURB","22303","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Verdi, M","2010","03","30","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","03","15","Brasil","Santa Catarina","Orleans","-49.4119444","-28.2597222","-49.4119444","-28.2597222","309","309","FURB33009","FURB33009","Brusque do Sul.","Florística IFFSC 118 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto;",NA,NA,"3980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-09 14:47:02-03","FURB","FURB","22586","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Stival-Santos, A","2010","03","17","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","17","Brasil","Santa Catarina","São José","-48.6894444","-27.5402777","-48.6894444","-27.5402777","135","135","FURB33010","FURB33010","Forquilhas.","Florística IFFSC 352 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; Fruto verde;",NA,NA,"2123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-09 14:47:02-03","FURB","FURB","22591","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Schmitt, JL","2010","03","12","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","03","12","Brasil","Santa Catarina","Florianópolis","-48.43","-27.4791667","-48.4300000","-27.4791667","211","211","FURB33008","FURB33008","Vargem Grande.","Florística IFFSC e8005a (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arvoreta; Fruto verde;",NA,NA,"1604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-09 14:47:02-03","FURB","FURB","23526","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Korte, A","2010","03","15","Korte, A.; Kniess, A.","2010","03","15","Brasil","Santa Catarina","Ascurra","-49.41","-27","-49.4100000","-27.0000000","281","281","FURB33012","FURB33012","Guaricanas.","Florística IFFSC 633 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,"2824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-09 14:47:02-03","FURB","FURB","23536","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Korte, A","2010","04","07","Korte, A.; Kniess, A.","2010","04","07","Brasil","Santa Catarina","Ibirama","-49.5894444","-26.9980555","-49.5894444","-26.9980555","503","503","FURB32998","FURB32998","Caminho Moema.","Florística IFFSC 631 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbustiva;",NA,NA,"2571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-09 14:47:02-03","FURB","FURB","23625","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Stival-Santos, A","2010","04","06","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","04","06","Brasil","Santa Catarina","Angelina","-48.96","-27.54","-48.9600000","-27.5400000","718","718","FURB33000","FURB33000","Linha do Chaves.","Florística IFFSC 349 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; Fruto verde;",NA,NA,"2366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-09 14:47:02-03","FURB","FURB","24039","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Verdi, M","2010","04","29","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","12","Brasil","Santa Catarina","São Bonifácio","-48.9608333","-28.0805556","-48.9608333","-28.0805556","332","332","FURB33022","FURB33022","Rio Sete.","Florística IFFSC 172 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;",NA,NA,"4404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-09 14:47:02-03","FURB","FURB","24323","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Stival-Santos, A","2010","03","30","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","30","Brasil","Santa Catarina","Botuverá","-49.14","-27.27","-49.1400000","-27.2700000","639","639","FURB33026","FURB33026","Reserva Biológica Canela Preta.","Florística IFFSC 467 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto verde;",NA,NA,"2270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-09 14:47:02-03","FURB","FURB","24363","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Gasper, AL de","2010","05","05","Dreveck, S.; Carneiro, F.E.","2010","03","18","Brasil","Santa Catarina","Garuva","-48.87","-26.01","-48.8700000","-26.0100000","135","135","FURB33028","FURB33028","Kilometro Trevo.","Florística IFFSC 1072 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; Fruto verde;",NA,NA,"2037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-09 14:47:02-03","FURB","FURB","24522","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Korte, A","2010","04","09","Korte, A.; Kniess, A.","2010","04","09","Brasil","Santa Catarina","Presidente Getúlio","-49.7705556","-27.0902777","-49.7705556","-27.0902777","516","516","FURB33023","FURB33023","Santa Rita.","Florística IFFSC 571 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: arbustiva;",NA,NA,"2635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-09 14:47:02-03","FURB","FURB","25368","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Verdi, M","2010","04","30","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","-48.78","-28.08","-48.7800000","-28.0800000","126","126","FURB33027","FURB33027","Laranjal.","Florística IFFSC 174 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva;",NA,NA,"4574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-09 14:47:02-03","FURB","FURB","25377","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Korte, A","2010","05","27","Korte, A.; Kniess, A.","2010","05","05","Brasil","Santa Catarina","Agronômica","-49.7708334","-27.2702778","-49.7708334","-27.2702778","458","458","FURB33024","FURB33024",NA,"Florística IFFSC 460 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto com fruto;",NA,NA,"3049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-09 14:47:02-03","FURB","FURB","43730","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Sobral, M","2015","07","10","Funez, L.A.","2014","02","14","Brasil","Santa Catarina","Rodeio","-49.3766667","-26.9016667","-49.3766667","-26.9016667","239","239","FURB33092","FURB33092","Morro do Ipiranga.",NA,NA,NA,"2489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-09 14:47:02-03","FURB","FURB","25429","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Dreveck, S","2010","05","28","Dreveck, S.","2010","05","14","Brasil","Santa Catarina","Benedito Novo","-49.4075","-26.7275","-49.4075000","-26.7275000","560","560","FURB33056","FURB33056","Alta Santa Maria.","Florística IFFSC 803 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;",NA,NA,"2215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-09 14:47:02-03","FURB","FURB","25603","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Dreveck, S","2010","05","04","Dreveck, S.","2010","05","04","Brasil","Santa Catarina","Doutor Pedrinho","-49.4997222","-26.73","-49.4997222","-26.7300000","600","600","FURB33016","FURB33016","Ribeirão Rigo.","Florística IFFSC 802 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva;",NA,NA,"2156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:03:32-03","FURB","FURB","25630","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Korte, A.","2010","05","14","Korte, A.; Kniess, A.","2010","05","14","Brasil","Santa Catarina","Indaial","-49.2308334","-27","-49.2308334","-27.0000000","357","357","FURB33019","FURB33019","Warnow Alto.","Florística IFFSC 635 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,"3196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-09 14:47:02-03","FURB","FURB","26415","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Vieira, FCS","2010","05","25","Vieira, F.C.S.; Carvalho, R.V. & Tomporowski, H.","2010","05","25","Brasil","Santa Catarina","Nova Trento","-49.1369444","-27.3605556","-49.1369444","-27.3605556","479","479","FURB33018","FURB33018","Rio Veado.","Florística IFFSC 425 Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: Fruto verde;",NA,NA,"2211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-09 14:47:02-03","FURB","FURB","26613","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Verdi, M","2010","05","29","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","05","29","Brasil","Santa Catarina","Santa Rosa de Lima","-49.2308334","-27.9897222","-49.2308334","-27.9897222","588","588","FURB33021","FURB33021","Rio dos Índios.","Florística IFFSC 194 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,"4797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-09 14:47:02-03","FURB","FURB","26620","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Oliveira, FCS","2010","06","01","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2010","06","01","Brasil","Santa Catarina","Camboriú","-48.78","-27.09","-48.7800000","-27.0900000","359","359","FURB33020","FURB33020","Cobra Fria.","Florística IFFSC 582 (Arbusto)",NA,NA,"2223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-09 14:47:02-03","FURB","FURB","26648","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Korte, A","2010","06","03","Korte, A.; Kniess, A.","2010","06","03","Brasil","Santa Catarina","Vitor Meireles","-49.8608333","-26.7302778","-49.8608333","-26.7302778","540","540","FURB33015","FURB33015","Barra da Prata.","Florística IFFSC 798 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,"3577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-09 14:47:02-03","FURB","FURB","26657","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Korte, A","2010","06","01","Korte, A.; Kniess, A.","2010","06","01","Brasil","Santa Catarina","Vitor Meireles","-49.8630556","-26.9097222","-49.8630556","-26.9097222","587","587","FURB33017","FURB33017","Serra Cambará.","Florística IFFSC 685 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: arbustiva;",NA,NA,"3566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-09 14:47:02-03","FURB","FURB","26831","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Verdi, M","2010","06","08","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","08","Brasil","Santa Catarina","Paulo Lopes","-48.78","-27.99","-48.7800000","-27.9900000","329","329","FURB33057","FURB33057","Espraiado/Parque Estadual da Serra do Tabuleiro.","Florística IFFSC 199 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva;",NA,NA,"4886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-09 14:47:02-03","FURB","FURB","27034","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Oliveira, AA de","2010","07","02","Uller, H.F.","2010","07","02","Brasil","Santa Catarina","Indaial","-49.2002778","-26.8836111","-49.2002778","-26.8836111",NA,NA,"FURB33001","FURB33001","Bairro Encano do Norte.",NA,NA,NA,"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-09 14:47:02-03","FURB","FURB","27700","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Gasper, AL de","2010","08","23","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","06","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","569","569","FURB32987","FURB32987","Cinema.","Florística IFFSC e466b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; Fruto verde;",NA,NA,"2753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
