"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber"
"102","2020-08-31 09:21:40-03","INPA","INPA","66550","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Massey","Lisbôa, P; Albuquerque, BWP de","1977","03",NA,"Brasil","Amazonas","Manaus","AM 010, km 27, sede da EMBRAPA, Estrada Manaus-Itacoatiara, km 27, sede da Embrapa.","-59.6","-2.6","-59.6","-2.6","INPA0066550","INPA0066550 INPA0066550_e","Carmos, A","1977",NA,NA,"972",NA,NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA
"103","2017-11-24 14:12:09-02","UFLA","ESAL","2154","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Fabiano Pimenta",NA,NA,NA,"Brasil","Minas Gerais","Nepomuceno",NA,"-45.2358016967773","-21.2357997894287",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"erva; ; ; cariópse",NA,NA,NA,NA,"21895","auto",NA,NA,NA,NA
"104","2020-10-20 15:00:18-03","FUVATES","HVAT","5411","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","M. Caumo","2017","01","26","Brasil","Rio Grande do Sul","Pantano Grande","Vila Capivarita, Horto Tarumã CMPC.","-52.485833","-30.324444","52º29'9''W","30º19'28''S","HVAT00005411",NA,"I. Boldrini","2017","10","29","268",NA,NA,"Herbácea; APP com vegetação campestre - estágio inicial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-12-19 11:20:09-03","UFG","UFG","42509","S","Plantae","Poaceae","Pennisetum","sphacelatum","Pennisetum sphacelatum","(Nees) T. Durand & Schinz","Hashimoto, M.Y.; et al.","2009","08","07","Brasil","Goiás","Nova Iguaçu",NA,NA,NA,NA,NA,"UFG0042509","UFG0042509",NA,NA,NA,NA,"2665",NA,NA,"Erva de 80 cm de comprimento com espigo creme, desdobrado no mesmo indivíduo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-07-15 13:20:40-03","UPF","RSPF","1797","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","G.L. Antonello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae <ll>dwc_commonname:</ll> Capim setaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-07-15 13:20:40-03","UPF","RSPF","1791","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","G.L. Antonello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae <ll>dwc_commonname:</ll> Capim setaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-07-15 13:20:40-03","UPF","RSPF","1924","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","D. Santos",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae <ll>dwc_commonname:</ll> Setaria",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"109","2019-07-15 13:20:40-03","UPF","RSPF","1907","S","Plantae","Poaceae","Setaria","cf. anceps","Setaria cf. anceps","Schumach.",NA,"1981","10","24","Brasil","Rio Grande do Sul","Passo Fundo","Campus UPF","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,"América do Sul",NA,"25060","auto",NA,NA,NA,NA
"110","2019-07-15 13:20:40-03","UPF","RSPF","1664","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","J.S. Idejaimes","1981","11","05","Brasil","Rio Grande do Sul","Passo Fundo","Coleção de forrageiras; Campus UPF","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae <ll>dwc_commonname:</ll> Setária",NA,NA,"América do Sul",NA,"25060","auto",NA,NA,NA,NA
"111","2019-07-15 13:20:40-03","UPF","RSPF","1552","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","E. Macziair","1981","12","02","Brasil","Rio Grande do Sul","Passo Fundo","Campus UPF","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae <ll>dwc_commonname:</ll> Setária",NA,NA,"América do Sul",NA,"25060","auto",NA,NA,NA,NA
"112","2019-07-15 13:20:40-03","UPF","RSPF","1953","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","E. Carvalho; M. Garrafa","1981","04","19","Brasil","Rio Grande do Sul","Passo Fundo","Campus UPF; em frente ao posto da Policia Rodoviária Federal","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae <ll>dwc_commonname:</ll> Setaria",NA,NA,"América do Sul",NA,"25060","auto",NA,NA,NA,NA
"113","2019-07-15 13:20:40-03","UPF","RSPF","1570","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","I. Oro","1981","11","27","Brasil","Rio Grande do Sul","Passo Fundo","Campus UPF","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae <ll>dwc_commonname:</ll> Setaria",NA,NA,"América do Sul",NA,"25060","auto",NA,NA,NA,NA
"114","2019-07-15 13:20:40-03","UPF","RSPF","1665","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","C. Knorr","1981","11","13","Brasil","Rio Grande do Sul","Passo Fundo","Faculdade de Agronomia","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae <ll>dwc_commonname:</ll> Setária",NA,NA,"América do Sul",NA,"25060","auto",NA,NA,NA,NA
"115","2019-07-15 13:20:40-03","UPF","RSPF","1908","S","Plantae","Poaceae","Setaria","cf. anceps","Setaria cf. anceps","Schumach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-07-15 13:20:40-03","UPF","RSPF","1906","S","Plantae","Poaceae","Setaria","cf. anceps","Setaria cf. anceps","Schumach.","Maristela",NA,NA,NA,"Brasil","Rio Grande do Sul","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,"América do Sul",NA,"25060","auto",NA,NA,NA,NA
"117","2021-01-26 14:12:52-03","CPACT","ECT","1978","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","M.M.Marchi","2013","11","02","Brasil","Rio Grande do Sul","Pelotas","Cruzamento entre a BR 392 e BR 116, beira de estrada. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.3375","-31.765278","52º20'15''W","31º45'55''S","ECT0001978","ECT0001978","M.M.Marchi","2016","05","15","4482","10","10",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-09-02 16:37:51-03","Cenargen","CEN","26474","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","UFJF & EMBRAPA","1988","03","28","Brasil","MG","SAO JOAO DEL REI",NA,"-44.2616996765137","-21.1355991363525",NA,NA,"CEN00026474","CEN00026474","J. F. M. Valls","1992","05",NA,"21957",NA,NA,"Cultivada experimentalmente em campo forrageira.. Doação: Herbário UFJF - Juiz de Fora - MG",NA,NA,NA,"Exsicatas","39093","auto",NA,NA,"1",NA
"119","2020-09-02 16:37:51-03","Cenargen","CEN","3010","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Lídio Coradin","1977","10","13","Brasil","RR","BOA VISTA","On an Azimuth of 49º 5#?#from Boa Vista at an distance of 50kms, BR 401. Fazenda Quixabeira.","-60.6733016967773","2.81972002983093",NA,NA,"CEN00003010","CEN00003010","L. Coradin","1978",NA,NA,"639","120","120","Specimen was preserved with 1.5% Pentachlorphenol l in alcohol. Doação The New York Botanical Garden. Instituto Nacional de Pesquisas da Amazônia. Plants of Brazilian Amazonia. Territory of Roraima.",NA,NA,NA,"Exsicatas","90031","auto",NA,NA,"1",NA
"120","2019-11-13 11:29:03-03","USP","SPF","184381","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) Stapf & C.E.Hubb. ex M.B.Moss","Krieger, L","1989","05","22","Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,"SPF00184381","SPF00184381","Krieger, L","1989","05",NA,"CESJ23721",NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA
"121","2019-11-13 11:29:03-03","USP","SPF","184384","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) Stapf & C.E.Hubb. ex M.B.Moss","Krieger, L","1989","05","23","Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,"SPF00184384","SPF00184384","Krieger, L","1989","05",NA,"CESJ23712",NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA
"122","2021-03-25 13:53:16-03","UNIVILLE","JOI","6176","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R. E .Massey","Condorcet Aranha","1999","08","13","Brasil","Santa Catarina","Joinville","As margens da Rodovia SC 301.","-48.8456001281738","-26.3043994903564",NA,NA,"JOI006176",NA,"Condorcet Aranha","1999","01","16","10195",NA,NA,"Museu Botânico Municipal - Herbário Joinville - 159; HABITO: herbácea, com bordas serrilhadas e cortantes",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA
"123","2021-03-25 13:53:16-03","UNIVILLE","JOI","6180","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R. E .Massey","Condorcet Aranha","2000","05","22","Brasil","Santa Catarina","Joinville","Estrada do Pico.","-48.8456001281738","-26.3043994903564",NA,NA,"JOI006180",NA,"Condorcet Aranha","2000","06","01","10219",NA,NA,"Museu Botânico Municipal - Herbário Joinville - 361",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA
"124","2019-10-07 09:22:31-03","UEFS","HUEFS","21391","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Ferreira, M.C.","1995","04","27","Brasil","Bahia","Lençóis","Serra da Chapadinha, Cercado, margem esquerda do córrego àgua Doce, Fazenda da Sra. Helena.","-41.7","-12.416667","41W42'","12S25'","HUEFS0021391","HUEFS0021391","A.A.Ribeiro-Filho","2000",NA,NA,"PCD1889","580","580","Floresta semicaducifólia. Vegetação arbórea em bom estágio de conservação, maior porte ao longo do rio. Afloramentos rochosos de arenito, solos litólicos e hidromórficos.","Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA
"125","2019-10-07 09:22:31-03","UEFS","HUEFS","149236","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Rezende, M.G.","2008","11","22","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca.","-46.386100769043","-21.9235992431641",NA,NA,"HUEFS0149236","HUEFS0149236",NA,NA,NA,NA,"246",NA,NA,NA,"Angiospermae","Poales",NA,NA,"25710","auto","Lilianae",NA,NA,NA
"126","2019-10-07 09:22:31-03","UEFS","HUEFS","193441","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Souza, J.P.","1996","12","15","Brasil","São Paulo","Cunha","Margens da Cachoeira doBarracão.","-44.9599990844727","-23.0699996948242",NA,NA,"HUEFS0193441","HUEFS0193441",NA,NA,NA,NA,"918",NA,NA,"Floresta Ombrófila Densa.","Angiospermae","Poales",NA,NA,"38855","auto","Lilianae",NA,NA,NA
"127","2019-01-25 15:44:55-02","IAC","IAC","18210","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","E.S. Normanha","1956","05","15","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"D.M. Dedecca","1956","05","15","s/nº",NA,NA,"nome popular: capim marangá&nf;Gramínea forrageira introduzida de Moçambique, cultivada na Secção de Raízes e Tubérculos,a partir de sementes vindas da Escola de Agronomia do Km 47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-01-25 15:44:55-02","IAC","IAC","19830","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","H.F. Leitão Filho","1968","03","26","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, invasora de arrozais","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"H.F. Leitão Filho","1968","04","08","344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-01-25 15:44:55-02","IAC","IAC","21625","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","A.J. Roston","1971","05","10","Brasil","São Paulo","Presidente Prudente",NA,"-51.3889","-22.1256","-51.3889","-22.1256",NA,NA,"H.F. Leitão Filho","1971","05","19","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-01-25 15:44:55-02","IAC","IAC","23054","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","s/col.",NA,NA,NA,"Brasil","São Paulo","Andradina","Estação Experimental do Instituto de Zootecnia","-51.3794","-20.8961","-51.3794","-20.8961",NA,NA,"H.F. Leitão Filho","1973","04","27","s/nº",NA,NA,"nome popular: capim maranguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-03 10:04:25-03","UFSCar","SORO","7604","PreservedSpecimen","Plantae","Poaceae","Setaria Sphacelata","sphacelata","Setaria Sphacelata sphacelata","(Schumach.) Stapf & C.E.Hubb. ex M.B.Moss",NA,"2009","05","04","Brasil","São Paulo","Iporanga","Parque Anhanguera. Próximo ao Hospital Veterinário, beira de estrada, área alterada.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"S. Honda (conf. R.T.Shirazuma)","2009","07","07","14",NA,NA,"Erva cespitosa, 1,5m alt. (2,5m alt. total), alguns nós vináceos; espiga com pilosidade ferrugíneo-dourada, grãos passando do esverdeado ao vináceo. Levantamento preliminar de gramíneas e outras ruderais que oferecem alimento à avifauna silvestre. (DEP",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA
"132","2019-05-06 12:01:47-03","UFU","HUFU","52192","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Krieger, L.; Brugger, M.","1989","05","22","Brasil","Minas Gerais","Coronel Pacheco","Embrapa, Em cultivo experimental para forragem.","-43.2655982971191","-21.5877990722656",NA,NA,"HUFU00032323","HUFU00032323","Krieger, L.","1989","05","28","23721",NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA
"133","2020-08-20 15:00:00-03","UFSC","FLOR","61372","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Zannin, A.; Trevisan, R.","2016","04","16","Brasil","Santa Catarina","Florianópolis","Fazenda Experimental da Ressacada, Universidade Federal de Santa Catarina Tapera, Ilha de Santa Catarina.","-48.543056","-27.683611","48º32'35''W","27º41'1''S","FLOR0061372","FLOR0061372","Zannin, A.","2016","04",NA,"1699","10","10",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-08-20 20:41:44-03","UFSC","FLOR","24432","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Klein, R.M.; Klein, M.M.","1975","10","18","Brasil","Santa Catarina","Ilhota","Fazenda da Cia. Hering.","-48.8272018432617","-26.8997001647949",NA,NA,"FLOR0024432",NA,"Smith, L.B.","1977",NA,NA,"11220","15","15",NA,NA,"Poales",NA,NA,"18275","auto",NA,NA,NA,NA
"135","2020-08-20 20:41:44-03","UFSC","FLOR","24475","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Reitz, R.; Klein, R.M.","1971","04","08","Brasil","Santa Catarina","Navegantes","Escalvado.","-48.6542015075684","-26.8988990783691",NA,NA,"FLOR0024475",NA,"Smith, L.B.","1977",NA,NA,"18158","20","20",NA,NA,"Poales",NA,NA,"24562","auto",NA,NA,NA,NA
"136","2020-08-20 20:41:44-03","UFSC","FLOR","24471","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Reitz, R.; Klein, R.M.","1971","04","08","Brasil","Santa Catarina","Navegantes","Escalvado.","-48.6542015075684","-26.8988990783691",NA,NA,"FLOR0024471",NA,"Smith, L.B.","1977",NA,NA,"18164","20","20",NA,NA,"Poales",NA,NA,"24562","auto",NA,NA,NA,NA
"137","2020-08-20 20:41:44-03","UFSC","FLOR","4334","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Klein, R.M.; Bresolin, A.","1976","01","26","Brasil","Santa Catarina","Presidente Getúlio",NA,"-49.6227989196777","-27.0506000518799",NA,NA,"FLOR0004334",NA,"Smith, L.B.","1978",NA,NA,"11541","120","120",NA,NA,"Poales",NA,NA,"21626","auto",NA,NA,NA,NA
"138","2020-04-17 17:41:30-03","UFMT","UFMT","41131","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Damasceno Junior, G.A.; Guglieri, A.; Caporal, F.J.M.; Alves, F.M.; Bertazzoni, E.C.","2006","12","09","Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.389639","-20.50475","-54.389639","-20.50475",NA,NA,"Guglieri, A.",NA,NA,NA,"4337",NA,NA,"Solo arenoso.; Erva.; Campo inundável (área degradada). Fundo de vale comcurso d' água.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:54:27-03","UFRGS","ICN","133390","S","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf","Teresa Angélica","1979","08","30","Brasil","MG",NA,"Embrapa Coronel Pacheco",NA,NA,NA,NA,NA,NA,"Teresa Angélica",NA,NA,NA,"16351",NA,NA,"doação UFJF.","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:54:30-03","UFRGS","ICN","137757","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) Stapf & C.E.Hubb. ex Moss","do Carmo, MRB","2005","01","31","Brasil","PR","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Longhi-Wagner, HM","2005","10","05","1116",NA,NA,"Doação Herbário HUPG.; Erva com 60cm; inflorescências verdes.; Cerrado.","Monocotyledon",NA,"América do Sul",NA,"56988","auto",NA,NA,NA,NA
"141","2021-02-08 12:54:30-03","UFRGS","ICN","131608","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) Stapf & C.E.Hubb. ex Moss","S. Koehler; et al.","1999","07","22","Brasil","SP","Americana","brejo localizado na Fazenda do Estado","-47.3300018310547","-22.7299995422363",NA,NA,NA,NA,"Longhi-Wagner, HM",NA,NA,NA,"99/82",NA,NA,"doação Campinas","Monocotyledon",NA,"América do Sul",NA,"13346","auto",NA,NA,NA,NA
"142","2021-02-08 12:54:30-03","UFRGS","ICN","110974","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) Stapf & C.E.Hubb. ex Moss","Sendulksy, T","1974","11","20","Brasil","SP","Nova Odessa",NA,"-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"Boldrini, II","1997","03","11","1705",NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,"8440","auto",NA,NA,NA,NA
"143","2021-02-08 12:54:30-03","UFRGS","ICN","191413","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) Stapf & C.E.Hubb. ex Moss","Rodrigues, MEF; et al.","2009","02","19","Brasil","SP","São Paulo","Represa Guapiranga","-46.716667","-23","-46.716667","-23",NA,NA,"Rodrigues, MEF",NA,NA,NA,"551",NA,NA,"Doação ESA 116099; Erva cespitosa, ereta, 110cm, inflorescência em espiga cor amarelo ouro","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:54:30-03","UFRGS","ICN","133381","S","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) Stapf & C.E.Hubb. ex Moss","Krieger, L; Brügger, MC","1989","05","02","Brasil","MG","Coronel Pacheco","Embrapa","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"Krieger, L",NA,NA,NA,"23721",NA,NA,"doação UFJF.","Monocotyledon",NA,"América do Sul",NA,"10350","auto",NA,NA,NA,NA
"145","2021-04-08 09:32:15-03","FEPAGRO","BLA","6077","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R.E. Massey","W. C. Verboom","1964","04","08","Rodésia do Norte","Barotseland","Morgu",NA,NA,NA,NA,NA,"BLA006077",NA,"W. C. Verboom",NA,NA,NA,"1334",NA,NA,"Ex Kew. O país mudou o nome para Zâmbia em outubro de 1964Habitat: Carotselandtivase","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-08 09:32:15-03","FEPAGRO","BLA","8550","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R.E. Massey","B. Rosengurtt & J. P. Gallinal","1950","06","15","Uruguai","Florida",NA,"Estacion Dr. Alejandro Gallinal, Estancia Rincón Santa Elena",NA,NA,NA,NA,"BLA008550",NA,"I. Boldrini",NA,NA,NA,"PE 5494",NA,NA,"Data de determinação: 10/1974. Coleta sem data definida.","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-08 09:32:15-03","FEPAGRO","BLA","10138","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R.E. Massey","E. M. Cavalheiro & A. C. Cavalheiro","1977","01","14","Brasil","Rio Grande do Sul","Cachoeira do Sul","Granja Link","-52.8939018249512","-30.0391998291016",NA,NA,"BLA010138",NA,"I. Boldrini",NA,NA,NA,"390",NA,NA,"Data de determinação: 1978.Habitat: Lavoura cultivada.","Spermatophyta",NA,NA,NA,"71201","auto",NA,NA,NA,NA
"148","2021-04-08 09:32:15-03","FEPAGRO","BLA","8333","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R.E. Massey","L. A. Arzivenco","1970","12","27","Brasil","Rio Grande do Sul","Guaíba","Centro Agronômico","-51.3250007629395","-30.113899230957",NA,NA,"BLA008333",NA,"I. Boldrini","1974","10","01",",",NA,NA,"Habitat: Canteiros experimentais.","Spermatophyta",NA,NA,NA,"28343","auto",NA,NA,NA,NA
"149","2020-05-19 11:39:26-03","FEPAGRO","BLA","11517","PreservedSpecimen","Plantae","Poaceae","Setaria","cf. anceps","Setaria cf. anceps","Stapf","W. Bossle","1976","04","19","Brasil","Rio Grande do Sul","Porto Alegre","Faculdade de Agronomia e Veterinária","-51.2299995422363","-30.0331001281738",NA,NA,"BLA011517",NA,"I. Boldrini",NA,NA,NA,NA,NA,NA,"Data da determinação: 08/1978.","Spermatophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA
"150","2021-04-08 09:32:15-03","FEPAGRO","BLA","2782","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R.E. Massey","A. Kappel","1963","01","10","Brasil","Rio Grande do Sul","Porto Alegre","Parque da Diretoria da Produção Animal","-51.2299995422363","-30.0331001281738",NA,NA,"BLA002782",NA,"I. Boldrini","1974","10","01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA
"151","2021-04-08 09:32:15-03","FEPAGRO","BLA","8273","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R.E. Massey",NA,"1971","01","02","Brasil","Rio Grande do Sul","Taquara",NA,"-50.7806015014648","-29.6506004333496",NA,NA,"BLA008273",NA,"I. Boldrini",NA,NA,NA,NA,NA,NA,"Data da determinação: 10/1972.","Spermatophyta",NA,NA,NA,"22252","auto",NA,NA,NA,NA
"152","2021-04-08 09:32:15-03","FEPAGRO","BLA","8962","PreservedSpecimen","Plantae","Poaceae","Setaria","anceps","Setaria anceps","Stapf ex Broun & R.E. Massey","A. Normann-Kämpf et alii","1974","04","17","Brasil","Rio Grande do Sul","Viamão","Escola Técnica Agrícola","-51.0233001708984","-30.0811004638672",NA,NA,"BLA008962",NA,"I. Boldrini",NA,NA,NA,"462",NA,NA,"Habitat: Cultivada em canteiro.","Spermatophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA
"153","2021-04-08 09:32:19-03","FEPAGRO","BLA","7831","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","Scholz","1969","07","03","Botswana",NA,NA,"Estrada para Tiakará",NA,NA,NA,NA,"BLA007831",NA,NA,NA,NA,NA,"32 a","330","330","Ex Kew.Habitat: Áreas alagadas na savana.","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-04-08 09:32:19-03","FEPAGRO","BLA","7002","PreservedSpecimen","Plantae","Poaceae","Setaria","sphacelata","Setaria sphacelata","(Schumach.) M.B.Moss ex Stapf & C.E.Hubb.","L. A.","1970","04","10","Brasil","Rio Grande do Sul","Guaíba","Nova Fag.","-51.3250007629395","-30.113899230957",NA,NA,"BLA007002",NA,NA,NA,NA,NA,"497",NA,NA,NA,"Spermatophyta",NA,NA,NA,"28343","auto",NA,NA,NA,NA
