"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"149","2020-12-21 16:26:48-03","MBM","MBM","115052","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Ferreira, M.C.; et al.; et al.","12","1986","12","17","Southern America","Brazil","Bahia","Catu","Mata do Cassarangongo","-38.3788986206055","-12.353099822998",NA,NA,"MBM115052","MBM115052","Ribas, O.S.",NA,NA,NA,NA,NA,NA,NA,"22866","auto",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:26:48-03","MBM","MBM","84870","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Irwin, H.S.; et al.; et al.","28734",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caeté","Ca. 5km N de Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"MBM084870","MBM084870","Grimes, J.",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:26:48-03","MBM","MBM","128779","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","52963",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Congonhas do Norte","Alves","-43.6814002990723","-18.8071994781494",NA,"Arbusto 3m, flores vermelhas. Transição campo cerrado-rupestre, margens de córrego","MBM128779","MBM128779","Pennignton, T.D.","950","950",NA,"1997",NA,NA,NA,"30386","auto",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:26:48-03","MBM","MBM","227821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68204",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Gouveia","Barão do Guaçuí, arredores","-43.7407989501953","-18.4543991088867",NA,NA,"MBM227821","MBM227821","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:26:48-03","MBM","MBM","103588","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49759",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Gouveia","Rod. BR-259","-43.7407989501953","-18.4543991088867",NA,NA,"MBM103588","MBM103588","Lima, A.C.",NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:26:48-03","MBM","MBM","68602","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Kummrow, R.","1455",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Represa","-49.0633010864258","-25.4416999816895",NA,NA,"MBM068602","MBM068602","Anderson, W.R.",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:26:48-03","MBM","MBM","153244","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Rodrigues, A.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Jardim","-46.6300010681152","-23.5400009155273",NA,NA,"MBM153244","MBM153244","Baisi, A.C.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:26:48-03","MBM","MBM","69108","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Handro, O.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"MBM069108","MBM069108","Handro, O.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:26:48-03","MBM","MBM","28496","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Pereira, E.; Pabst, G.; Pabst, G.","9146",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Barbacena","Rod. BR-3, km 270","-43.7736015319824","-21.2257995605469",NA,NA,"MBM028496","MBM028496","Burkart, A.",NA,NA,NA,NA,NA,NA,NA,"27982","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:26:48-03","MBM","MBM","19037","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, G.","27505",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Santo Antônio do Itambé","Caminho ao Pico Itambé","-43.3067016601562","-18.465799331665",NA,NA,"MBM019037","MBM019037","Pennington, T.D.",NA,NA,NA,NA,NA,NA,NA,"19014","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:26:48-03","MBM","MBM","227820","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68248",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serro","Cascata do Moinho de Esteira","-43.3793983459473","-18.604700088501",NA,NA,"MBM227820","MBM227820","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:26:48-03","MBM","MBM","69113","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Kuhlmann, M.","977",NA,NA,NA,"Southern America","Brazil","São Paulo","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,"MBM069113","MBM069113","Handro, O.",NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:26:48-03","MBM","MBM","69107","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Sandlusky, T.","848",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"MBM069107","MBM069107",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:26:48-03","MBM","MBM","223172","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM223172","MBM223172",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-01 15:28:16-03","PUC-RIO","FCAB","3968","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","J.C. Siqueira; Helênio","2241","1987","02","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascata do Pinel","-42.5311012268066","-22.2819004058838",NA,"Árvore baixa, perto da represa.","003968",NA,"J.C. Siqueira",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 15:28:16-03","PUC-RIO","FCAB","1685","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","F. Gonsalves","s.n.","1952","09",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascata Pinel","-42.5311012268066","-22.2819004058838",NA,"FRATRES PHYLOSPHI( irmãos filósofo)","001685",NA,"Jorge Yoshi Tamashiro",NA,NA,NA,"1981","11",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"165","2015-11-06 14:49:04-02","MNHN","RECOLNAT_MNHN_P","P01818333","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana","Benth.","Guillemin, J.B.A.",NA,"1839","2",NA,NA,"Brésil",NA,NA,"St Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818333' target='other'> <mi>dwc_moreinfo</mi></a>","P01818333","P01818333_01",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"511",NA,NA,NA
"166","2015-10-02 11:25:35-03","MNHN","RECOLNAT_MNHN_P","P01818334","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana","Benth.","Riedel, L.",NA,NA,NA,NA,NA,"brésil",NA,NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818334' target='other'> <mi>dwc_moreinfo</mi></a>","P01818334","P01818334_01",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA
"167","2015-09-04 02:35:38-03","MNHN","RECOLNAT_MNHN_P","P03110022","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Claussen, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110022' target='other'> <mi>dwc_moreinfo</mi></a>","P03110022","P03110022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"815",NA,NA,NA
"168","2015-11-06 14:38:24-02","MNHN","RECOLNAT_MNHN_P","P01818154","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818154' target='other'> <mi>dwc_moreinfo</mi></a>","P01818154","P01818154_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1097",NA,NA,NA
"169","2015-09-04 02:13:03-03","MNHN","RECOLNAT_MNHN_P","P02941761","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Claussen|Delessert, B.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02941761' target='other'> <mi>dwc_moreinfo</mi></a>","P02941761","P02941761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2015-09-04 02:13:03-03","MNHN","RECOLNAT_MNHN_P","P02941762","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Regnell, A.F.",NA,"1869","9","11",NA,"Brésil","Minas Geraes",NA,"Caldas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02941762' target='other'> <mi>dwc_moreinfo</mi></a>","P02941762","P02941762_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 98",NA,NA,NA
"171","2015-09-04 02:13:03-03","MNHN","RECOLNAT_MNHN_P","P02941763","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gottsberger, G.",NA,"1977","8","18",NA,"Brésil",NA,NA,"Ouro Preto",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02941763' target='other'> <mi>dwc_moreinfo</mi></a>","P02941763","P02941763_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17 18877",NA,NA,NA
"172","2015-09-04 02:13:03-03","MNHN","RECOLNAT_MNHN_P","P02941764","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Glaziou, A.",NA,"1887","9","12",NA,"Brésil",NA,NA,"Rio Janeiro. Serra d' Itabira do Campo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02941764' target='other'> <mi>dwc_moreinfo</mi></a>","P02941764","P02941764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16760",NA,NA,NA
"173","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03110003","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Vauthier, M.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110003' target='other'> <mi>dwc_moreinfo</mi></a>","P03110003","P03110003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112",NA,NA,NA
"174","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03110004","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Claussen|Delessert, B.",NA,"1839","8",NA,NA,"Brésil",NA,NA,"Caxoeira do campo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110004' target='other'> <mi>dwc_moreinfo</mi></a>","P03110004","P03110004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA,NA
"175","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03110006","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Regnell, A.F.",NA,"1869","9","11",NA,"Brésil","Minas Geraes",NA,"Caldas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110006' target='other'> <mi>dwc_moreinfo</mi></a>","P03110006","P03110006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 98",NA,NA,NA
"176","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03110007","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Vauthier",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110007' target='other'> <mi>dwc_moreinfo</mi></a>","P03110007","P03110007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03110008","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Vauthier, M.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110008' target='other'> <mi>dwc_moreinfo</mi></a>","P03110008","P03110008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112",NA,NA,NA
"178","2015-09-04 02:35:38-03","MNHN","RECOLNAT_MNHN_P","P03110016","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Claussen, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110016' target='other'> <mi>dwc_moreinfo</mi></a>","P03110016","P03110016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"815",NA,NA,NA
"179","2015-09-04 02:35:38-03","MNHN","RECOLNAT_MNHN_P","P03110017","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Puiggari, J.I.",NA,"1885","7",NA,NA,"Brésil",NA,NA,"[illisible]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110017' target='other'> <mi>dwc_moreinfo</mi></a>","P03110017","P03110017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3154",NA,NA,NA
"180","2015-09-04 02:35:38-03","MNHN","RECOLNAT_MNHN_P","P03110018","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Glaziou, A.",NA,"1884","6","15",NA,"Brésil",NA,NA,"Minas. Caraça",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110018' target='other'> <mi>dwc_moreinfo</mi></a>","P03110018","P03110018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14641",NA,NA,NA
"181","2015-09-04 02:35:38-03","MNHN","RECOLNAT_MNHN_P","P03110020","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Claussen|Delessert, B.",NA,"1839","8",NA,NA,"Brésil",NA,NA,"Caxoeira do campo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03110020' target='other'> <mi>dwc_moreinfo</mi></a>","P03110020","P03110020_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA,NA
"182","2020-12-11 11:36:04-03","UFMG","BHCB","44528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana","Benth.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:36:04-03","UFMG","BHCB","65698","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana","Benth.","Barreto, HLM","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:36:06-03","UFMG","BHCB","133998","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Carmo, FF; Ribeiro, LC; Silva, ES","2154","2008","02","10","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra de Gandarela., C2","-43.691278","-20.056667",NA,"coletado em capão. Afloramento de canga","BHCB047957",NA,NA,"1637","1637",NA,NA,NA,"-43.691278","-20.056667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:36:06-03","UFMG","BHCB","44047","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:36:06-03","UFMG","BHCB","141977","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Oliveira, CT; Giacomin, LL","55","2008","08","27","Southern America","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, próximo a riacho na subida para o Pico Cangerana","-43.521111","-20.118611",NA,"arbusto de 2 m, fores com estames rosas e brancos.","BHCB042601",NA,NA,"1500","1500",NA,"2017","09","-43.521111","-20.118611",NA,NA,NA,NA,"11",NA,NA,NA,NA
"187","2020-12-11 11:36:06-03","UFMG","BHCB","178666","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Paiva, JAM; Tomich, S; Nascimento, L","665","2015","08","20","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Cata Branca","-43.848611","-20.228611",NA,"Prensado em álcool; Arvoreta; ca. 2,0m alt; inflorescência rosa.; Campo Cerrado",NA,NA,NA,NA,NA,NA,"2015","11","-43.848611","-20.228611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:36:06-03","UFMG","BHCB","178780","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","779","2015","09","24","Southern America","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222",NA,"Prensado em álcool; Árvore; ca. 2,0m alt; inflorescência rosa.; Campo Rupestre Quartzítico",NA,NA,NA,NA,NA,NA,"2015","11","-43.605","-20.197222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:36:06-03","UFMG","BHCB","184264","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Paiva, JAM; Souza, LS; Silva, E; Tomich, S","1301","2016","12","08","Southern America","Brasil","Minas Gerais","Santa Bárbara","RPPN Capivari I","-43.589722","-20.166667",NA,"Arbóreo, 3m alt. Terrestre. Frutos imaturos verdes e quando maduros amarelos.; Floresta Ciliar.",NA,NA,NA,"1166","1166",NA,NA,NA,"-43.589722","-20.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:36:06-03","UFMG","BHCB","185632","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Tameirão Neto, E; Vidal, CV","5538","2013","12","05","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.395303","-19.041364",NA,"Arbustivo/subarbustivo; Frutificação; Altura 1,10m; Floresta estacional semidecidual","BHCB185632",NA,NA,NA,NA,NA,"2015","05","-43.395303","-19.041364",NA,NA,NA,NA,"22",NA,NA,NA,NA
"191","2020-12-11 11:36:06-03","UFMG","BHCB","185870","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gontijo, FD; Tameirão Neto, E; Souza, DT","884","2014","08","25","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.292369","-19.353228",NA,"Arbóreo; Floração; Altura 8m; Floresta estacional semidecidual","BHCB185870",NA,NA,"864","864",NA,"2015","05","-43.292369","-19.353228",NA,NA,NA,NA,"22",NA,NA,NA,NA
"192","2020-12-11 11:36:06-03","UFMG","BHCB","186682","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gontijo, FD; Tameirão Neto, E","1070","2016","03","16","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.440833","-20.170833",NA,"Floresta Semidecidual","BHCB186682",NA,NA,"919","919",NA,"2017","09","-43.440833","-20.170833",NA,NA,NA,NA,"11",NA,NA,NA,NA
"193","2020-12-11 11:36:06-03","UFMG","BHCB","190650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Vieira, KIC; Resende, HC; Werneck, HA","001","2017","08","23","Southern America","Brasil","Minas Gerais","Mariana","Estrada Vila Samarco, Estrada de terra para Vila Samarco","-43.461528","-20.286444",NA,"Individuo com nº de ponto 012 - ID: RD 004; Arbusto; Beira da estrada","BHCB190650",NA,NA,"729","729",NA,"2018","06","-43.461528","-20.286444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-11 11:36:06-03","UFMG","BHCB","196913","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Rezende, SG; Justo, AG","6614","2018","01","29","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.690556","-20.092778",NA,"Arbóreo; Floresta Estacional em Estágio Médio de Regeneração","BHCB196913",NA,NA,"1434","1434",NA,NA,NA,"-43.690556","-20.092778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-11 11:36:06-03","UFMG","BHCB","179125","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2669","2015","10","07","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Capivari II","-43.663056","-21.6425",NA,"Arvoreta; ca. 2,0m alt; flores rosas.; Campo Rupestre Quartzítico",NA,NA,NA,NA,NA,NA,"2015","11","-43.663056","-21.6425",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:36:06-03","UFMG","BHCB","42944","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Mota, RC da","s.n.","1998","08","27","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.499167","-19.220278",NA,"Estames rosados; Mata secundária","BHCB014095",NA,NA,NA,NA,NA,"1999","02","-43.499167","-19.220278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:36:06-03","UFMG","BHCB","43042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Lombardi, JA","2391","1998","09","09","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.953611","-20.288056",NA,"Arvoreta, ca. 1,5m. Folhas cartáceas, cálice e corola verdes, filetes rosa, estilete branco.; Campo rupestre, beira de córrego","BHCB031012",NA,NA,NA,NA,NA,"1999","02","-43.953611","-20.288056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:36:06-03","UFMG","BHCB","44630","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-11 11:36:06-03","UFMG","BHCB","853","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Oliveira, JA de","s.n.","1980","02","22","Southern America","Brasil","Minas Gerais",NA,"Caraça",NA,NA,NA,"Fruto de margens elevadas;confirmado p/F.C.P.Garcia(08/99);",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:36:06-03","UFMG","BHCB","54138","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Tameirão Neto, E","2909",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA
