"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"259","2020-10-04 04:40:00-03","MO","MOBOT","100515063","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","Jehizon Terán|Céspedes, Ariel|D. Soux","Terán Aguilar 2615","2008","5","2","South America","Bolivia","Cochabamba","Quillacollo","Tiquipaya. Alto 1 Totolima. Ladera con exposición noreste, con pendientes de hasta el 35 % de pendiente.","2400.00000000",NA,NA,NA,NA,"Mast.","-66.1286111","-17.0172223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Alto 1 2529",NA,NA
"260","2015-02-22 05:43:00-03","MO","MOBOT","100545065","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","I.D. Gemtchujnicov","Gemtchujnicov s.n.(BOTU16885)","1972","12","21","South America","Brazil","Amazonas",NA,"Jabuti",NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"261","2012-11-23 14:45:00-02","MO","MOBOT","100545069","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","G.M. Barroso|et al.","Barroso 801","1968","12","18","South America","Brazil","Goiás",NA,"Goias Velho",NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"262","2012-11-23 14:52:00-02","MO","MOBOT","100545071","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","C. Shimoya","Shimoya s.n.(VIC3631)","1945","1","19","South America","Brazil","Goiás",NA,"Rio Verde",NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"263","2012-11-23 15:49:00-02","MO","MOBOT","100545085","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Mitzi Brandão","Brandão Ferreira 14767","1989","2","20","South America","Brazil","Minas Gerais",NA,"Sacramento",NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"264","2012-11-23 16:31:00-02","MO","MOBOT","100545100","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","F.C. Hoehne","Hoehne s.n.(SP13606)","1925","4","10","South America","Brazil","São Paulo","Nova Europa","Nova Europa",NA,NA,NA,NA,NA,"Mast.","-48.55","-21.7666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"265","2016-03-02 10:52:00-03","MO","MOBOT","100634347","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Luzmila Arroyo P","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 3026","2005","11","8","South America","Bolivia","Santa Cruz","Florida","Bella Vista","1200.00000000",NA,NA,NA,NA,"Mast.","-63.6688889","-18.2572222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"266","2015-09-08 14:06:00-03","MO","MOBOT","100860148","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Sandy Knapp|Jim Mallet","Knapp 6416","1984","4","30","South America","Peru","Cusco","Quispicanchis","On ridges above Rio Cadena, near village of Cadena. ca. 20 Km W of Quincemil on road to Cuzco.","900.00000000","1100.00000000",NA,NA,NA,"Mast.","-70.8333333","-13.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"267","2019-04-01 13:36:00-03","MO","MOBOT","101105321","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","Nélida Soria","Soria Rey 6767","1994","11",NA,"South America","Paraguay","Amambay",NA,"Colonia Ybypyte.",NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"268","2020-03-05 15:20:00-03","MO","MOBOT","1073474","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 44391","1996","1","18","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Low forest.","180.00000000",NA,NA,NA,NA,"Mast.","-56.1261111","-23.8030556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1045",NA,NA
"269","2020-03-05 15:19:00-03","MO","MOBOT","1073475","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 44392","1996","1","18","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Low forest.","180.00000000",NA,NA,NA,NA,"Mast.","-56.1261111","-23.8030556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1045",NA,NA
"270","2016-02-26 13:11:00-03","MO","MOBOT","1073662","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Elma Kay","Elsa M. Zardini|Leongino Guerrero","Zardini 44459","1996","1","19","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Tall forest.",NA,NA,NA,NA,NA,"Mast.","-56.1480555","-23.7977777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1047",NA,NA
"271","2020-03-05 15:24:00-03","MO","MOBOT","1073710","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","JM MacDougal","Elsa M. Zardini|Leongino Guerrero","Zardini 44495","1996","1","19","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Tall forest.",NA,NA,NA,NA,NA,"Mast.","-56.1480555","-23.7977777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1047",NA,NA
"272","2016-02-26 13:15:00-03","MO","MOBOT","1092738","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","P. Moller Jorgensen (MO)","René Guillén V.|J. Guillén|M. Roca|M. Lazo|R. Dorado","Guillén Villarroel 4248","1996","4","20","South America","Bolivia","Santa Cruz","Velasco","Inmediaciones del Parque Nacional Noel Kempff Mercado, a 24 km al W de la comunidad de San José de Campamento, sobre el camino hacia el empalme a Piso Firme. Bosque semideciduo. Suelos arenosos con afloramientos graníticos.","300.00000000",NA,NA,NA,NA,"Mast.","-61.2427777","-15.2461111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"273","2019-03-18 13:37:00-03","MO","MOBOT","1155177","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","A.M. Carrión|L. Saucedo","Carrión Cuellar 490","1997","1","5","South America","Bolivia","Santa Cruz","Velasco","San Ignacio. Bosque semideciduo, inundado temporalmente, faja de monte, orilla del camino; 500 m de la represa, dominado por Leguminosae.","180.00000000",NA,NA,NA,NA,"Mast.","-61.9833333","-16.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"274","2016-02-25 17:03:00-03","MO","MOBOT","1164573","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Peter Jorgensen (MO)","Elsa M. Zardini|C. Balbuena","Zardini 45801","1996","10","31","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site). Cerrado forest.",NA,NA,NA,NA,NA,"Mast.","-56.0541667","-23.7813889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1081",NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","1195955","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","R. Vasquez (USZ)","J. Richard Abbott|Antony Jardim|R. González","Abbott 16708","1995","4","30","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Near cerro La Capilla; 28 km W of Santa Cruz on road to Terravinto community; roadside through semi-deciduous forest and open cerrado.","540.00000000",NA,NA,NA,NA,"Mast.","-63.33333","-17.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","1196277","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","R. Vasquez","Y. Uslar|P. Uslar","Uslar 393","1995","12","15","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Jardin Botánico de Santa Cruz, 12 km al este del centro de la ciudad. Bosque subhúmedo semideciduo de llanura.","375.00000000",NA,NA,NA,NA,"Mast.","-63.06666","-17.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-06-18 15:38:00-03","MO","MOBOT","1226625","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","S. Acha (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 46426","1997","2","26","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Buffer zone.",NA,NA,NA,NA,NA,"Mast.","-56.0105556","-22.6861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1094",NA,NA
"278","2019-06-18 15:38:00-03","MO","MOBOT","1226631","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","S. Acha (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 46427","1997","2","26","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Buffer zone.",NA,NA,NA,NA,NA,"Mast.","-56.0105556","-22.6861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1094",NA,NA
"279","2019-07-09 18:13:00-03","MO","MOBOT","1226826","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","S. Achá & J. MacDougal (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 46506","1997","2","26","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Buffer zone.",NA,NA,NA,NA,NA,"Mast.","-56.0105556","-22.6861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1094",NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","1282793","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","P.M. Jorgensen (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 48321","1998","3","12","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site) around aserradero. Cerrado scrub and cerrado forest. Same spot as Zardini #43575-43673 (August) #44256-44307 (January), #45567-45640 (October) and #46791-46903 (May); collecting area: around two hectares.","210.00000000",NA,NA,NA,NA,"Mast.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1135",NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","1393451","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Peter Jorgensen (MO)","Elsa M. Zardini|Isabelino Chaparro","Zardini 50705","1999","5","27","South America","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Ñandurokai. Cerrado scrub and cerrado forest.",NA,NA,NA,NA,NA,"Mast.","-55.47888","-23.99416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1174",NA,NA
"282","2017-05-09 10:53:00-03","MO","MOBOT","1422521","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","P.M. Jorgensen (MO)","Elsa M. Zardini|M. Vera","Zardini 53419","2000","1","12","South America","Paraguay","Amambay",NA,"Around Bella Vista Norte.","200.00000000",NA,NA,NA,NA,"Mast.","-56.5","-22.1291667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1197",NA,NA
"283","2016-02-25 16:52:00-03","MO","MOBOT","1522533","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. Nee","Michael H. Nee","Nee 40738","1991","6","2","South America","Bolivia","Santa Cruz","Florida","ridgetop called Musural Loma at Abra La Cruz, 4 km ( by air) NE Mairana","2050.00000000",NA,NA,NA,NA,"Mast.","-63.9","-18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"284","2016-02-25 16:55:00-03","MO","MOBOT","1531614","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. Nee","Michael H. Nee","Nee 45323","1994","7","22","South America","Bolivia","Santa Cruz","Florida","Quebrada El Durazno and a tributary stream and their canyons, 7km NW of Mairana.","2100.00000000",NA,NA,NA,NA,"Mast.","-63.9166667","-18.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"285","2017-01-09 13:25:00-02","MO","MOBOT","1532374","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. Nee","Michael H. Nee","Nee 37215","1988","12","17","South America","Bolivia","Santa Cruz","Ichilo","4 km WSW Buena Vista on road to El Cairo","340.00000000",NA,NA,NA,NA,"Mast.","-63.6833333","-17.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"286","2016-02-25 17:01:00-03","MO","MOBOT","1533293","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO","Michael H. Nee","Nee 45858","1994","12","11","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Along Quebrada Peji, vicinity of bridge on new highway Santa Cruz - Camiri and railroad bridge","440.00000000",NA,NA,NA,NA,"Mast.","-63.1833333","-17.9583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"287","2019-06-18 16:04:00-03","MO","MOBOT","1536988","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","S. Acha (MO)","Michael H. Nee|Israel G. Vargas C.","Nee 37485","1988","12","31","South America","Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande. 5.5 km S of Valle Grande","2050.00000000",NA,NA,NA,NA,"Mast.","-64.1","-18.5333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"288","2017-08-29 08:53:00-03","MO","MOBOT","1580190","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Peter Jorgensen (MO)","Elsa M. Zardini|A. Acosta","Zardini 56207","2001","2","28","South America","Paraguay","Amambay",NA,"Trail to Indian Reserve around Cerro Corá.",NA,NA,NA,NA,NA,"Mast.","-56.16","-22.6702778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1229",NA,NA
"289","2016-02-26 13:16:00-03","MO","MOBOT","1580373","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Peter Jorgensen (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 56355","2001","3","1","South America","Paraguay","Concepción",NA,"Around Yby-Jaú. Cerrado forest.",NA,NA,NA,NA,NA,"Mast.","-56.3533333","-22.7938889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1231",NA,NA
"290","2015-09-28 17:33:00-03","MO","MOBOT","1598242","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Beck S","Stephan G. Beck|J. Inca|Polidoro Pinto|Israel G. Vargas C.","Beck 19092","1989","10","4","South America","Bolivia","Pando","Nicolas Suarez","Cobija 47 km hacia el Oeste, sobre camino antiguo via Bolpebra","260.00000000",NA,NA,NA,NA,"Mast.","-69.2","-11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"291","2016-02-26 13:36:00-03","MO","MOBOT","1598245","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","P.M. Jørgensen (MO)","Linda K. Albert de Escobar|James C. Solomon","Escobar 4823","1984","10","5","South America","Bolivia","La Paz","Nor Yungas","Crece en rastrojo al lado de la carretera entre Chuspipata y Corouco, Provincia Sud Yungas, Depto. La Paz 20.9 km camino Chuspipata.","1800.00000000",NA,NA,NA,NA,"Mast.","-67.7666667","-16.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"292","2016-02-26 13:33:00-03","MO","MOBOT","1598247","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John MacDougal (MO)","Linda K. Albert de Escobar|James C. Solomon","Escobar 4837","1984","10","6","South America","Bolivia","La Paz","Nor Yungas","32,5 km camino Yolosa - Choro","1100.00000000",NA,NA,NA,NA,"Mast.","-67.6833333","-16.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"293","2016-02-26 13:37:00-03","MO","MOBOT","1598249","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","P.M. Jørgensen (MO)","Linda K. Albert de Escobar|James C. Solomon","Escobar 4833","1984","10","6","South America","Bolivia","La Paz","Sud Yungas","32.1km camino Yolosa-Choro, Sud Yungas; Zona de bosque humedo, perturbato.","1100.00000000",NA,NA,NA,NA,"Mast.","-67.6833333","-16.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"294","2016-02-26 13:32:00-03","MO","MOBOT","1598251","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Linda K. Albert de Escobar|James C. Solomon","Escobar 4829","1984","10","6","South America","Bolivia","La Paz","Sud Yungas","30.2km camino Yolosa - Choro","1160.00000000",NA,NA,NA,NA,"Mast.","-67.8333333","-16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"295","2012-05-01 14:28:00-03","MO","MOBOT","1598258","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Vasquez R","Raúl Lara R.","Lara Rico s.n., 1994a (Vasquez R)","1975","7","12","South America","Bolivia","Santa Cruz","Obispo Santiesteban","Saavedra","450.00000000",NA,NA,NA,NA,"Mast.","-63.2","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"296","2020-06-17 12:17:00-03","MO","MOBOT","1598269","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. Nee","Israel G. Vargas C.|et al.","Vargas Caballero 2004","1993","2","19","South America","Bolivia","Santa Cruz","Vallegrande","Quebrada de Zorro, propiedad del Technologico Universitario (Palmar de Parajubea torallyi), 2km S de Vallegrande.","2025.00000000",NA,NA,NA,NA,"Mast.","-64.1","-18.5166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"297","2016-02-25 16:59:00-03","MO","MOBOT","1598271","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. Nee (NY)","Israel G. Vargas C.|S. Ortiz","Vargas Caballero 3665","1994","11","13","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Alrededores de Tierras Nuevas - El Palmar, 8km SW de la ciudad de Santa Cruz.","430.00000000",NA,NA,NA,NA,"Mast.","-63.1666667","-17.8666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"298","2020-07-08 13:52:00-03","MO","MOBOT","1598376","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","Renate Seidel|E.C. Vargas","Seidel 2701","1989","4","21","South America","Bolivia","La Paz","Sud Yungas","Alto Beni, subiendo a la concesión Sapecho, al lado del arroyo Sapecho","500.00000000",NA,NA,NA,NA,"Mast.","-67.3333333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"299","2016-02-26 13:39:00-03","MO","MOBOT","1598399","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","PM Jørgensen","Stephan G. Beck","Beck 13516","1987","3","10","South America","Bolivia","La Paz","Nor Yungas","35km camino Caranavi - Coroico. Ladera humeda rocosa con abundacia herbacea.","1150.00000000",NA,NA,NA,NA,"Mast.","-67.6833333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"300","2016-02-25 16:01:00-03","MO","MOBOT","1598401","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L. K. Escobar","Stephan G. Beck","Beck 8775","1984","1","15","South America","Bolivia","La Paz","Nor Yungas","Chuspipata, 10-15 km hacia Caranavi, cerca de Choro. Borde del camino.","900.00000000",NA,NA,NA,NA,"Mast.","-67.8166667","-16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"301","2015-09-28 17:34:00-03","MO","MOBOT","1598403","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Beck S","Stephan G. Beck","Beck 24603","1998","12","5","South America","Bolivia","La Paz","Nor Yungas","Cerca del desvio hacia el valle de Huarinillas, arriba de Yolosa","1700.00000000",NA,NA,NA,NA,"Mast.","-67.7833333","-16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"302","2013-08-23 04:12:00-03","MO","MOBOT","1721484","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Vasquez R","Roberto Vásquez","Vásquez C. 1987","1975",NA,NA,"South America","Bolivia","Cochabamba","Chapare","Chipiriri, Rio Matamojos",NA,NA,NA,NA,NA,"Mast.","-65.45","-16.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2013-08-23 04:12:00-03","MO","MOBOT","1721493","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Vasquez R","Roberto Vásquez","Vásquez C. 1899","1990",NA,NA,"South America","Bolivia","Santa Cruz","Florida","cerca de Samaipata, entre Cuevas y Samaipata","1400.00000000",NA,NA,NA,NA,"Mast.","-63.83333","-18.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2013-08-23 04:12:00-03","MO","MOBOT","1721501","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Vasquez R","Roberto Vásquez","Vásquez C. 1994","1975",NA,NA,"South America","Bolivia","Santa Cruz",NA,"Saavedra","450.00000000",NA,NA,NA,NA,"Mast.","-63.2","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2013-08-23 04:12:00-03","MO","MOBOT","1721507","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Vasquez R","Roberto Vásquez|Carl A. Luer|Jane Luer","Vásquez C. 1988","1980",NA,NA,"South America","Bolivia","La Paz","Nor Yungas","entre Yolosa y Caranavi","1150.00000000",NA,NA,NA,NA,"Mast.","-67.0008333","-16.0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2016-02-25 16:58:00-03","MO","MOBOT","1721520","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. Nee","Israel G. Vargas C.|R. Vargas","Vargas Caballero 5309","1996","10","2","South America","Bolivia","Santa Cruz","Ichilo","Potrero San Rafael 5 km al S de Buena Vista, por el camino a Huaytú. Bosque al SE de la comunidad, terreno ondulados; laderas con Astrunium urundeuva, Cariniana estrellensis y Sparattosperma leucanthum.","400.00000000",NA,NA,NA,NA,"Mast.","-63.6488889","-17.5005556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"307","2015-11-23 15:39:00-02","MO","MOBOT","1721526","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Linda K. Escobar (HUA)","W.M.A. Brooke","Brooke 5840","1949","11","23","South America","Bolivia","Santa Cruz",NA,"Santa Cruz","457.20000000",NA,NA,NA,NA,"Mast.","-63.25","-17.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","1721531","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","S. S. Tillet","W.M.A. Brooke","Brooke 5798","1949","11","13","South America","Bolivia","Santa Cruz",NA,"Santa Cruz","500.00000000",NA,NA,NA,NA,"Mast.","-63.25","-17.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2008-05-27 22:02:00-03","MO","MOBOT","1721536","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"H.C. Gilson","Gilson 1514","1937","10","1","South America","Bolivia","Santa Cruz",NA,"Santa Cruz","422.00000000",NA,NA,NA,NA,"Mast.","-63.16666","-17.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2016-02-26 13:29:00-03","MO","MOBOT","1721541","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","J.M. MacDougal (MO)","Francesca T. Grifo|James C. Solomon","Grifo 739","1988","1","22","South America","Bolivia","La Paz",NA,"2.6 km below Yolosa","1200.00000000",NA,NA,NA,NA,"Mast.","-67.65","-16.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
